DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUELRFG,BTUELFZZ,BTUELDWH,BTUELCDR
1150,17799,9,2,4,0,980,5771,2,0,0,7718,26334,698,71824,0,0,0,0,0,53679,0,0,0,0,18145,0,0,0,17530,0,0,0,0,3915,4889,4632,0,3903
1151,11287,9,2,4,0,711,8122,1,0,0,13829,47185,0,0,0,0,385,35162,1971,0,0,32324,0,10802,0,0,0,0,20816,0,0,2838,0,5575,8021,0,0,6192
1152,11287,9,2,4,0,711,8122,2,0,0,8553,29183,0,0,0,0,400,36558,0,0,0,33436,0,8768,0,0,0,0,17579,0,0,3122,0,0,2836,2286,0,3201
1153,11287,9,2,4,0,711,8122,1,0,0,5231,17847,0,0,0,0,1000,91330,0,0,0,53645,0,0,0,0,30339,0,13571,0,0,7346,0,2227,2049,0,2941,1546
1154,11287,9,2,4,0,711,8122,2,0,0,8783,29968,0,0,0,0,970,88590,0,0,0,71336,0,0,0,0,13483,0,21649,0,0,3771,0,3422,4897,0,869,0
1155,15006,9,2,4,0,711,8122,2,0,0,7379,25177,0,0,0,0,704,64296,4789,0,0,48265,0,0,0,0,13085,0,15217,0,0,2946,0,0,5171,0,0,0
1156,15769,9,2,4,0,711,8122,2,0,0,7128,24321,0,0,270,37446,0,0,0,0,37446,0,0,4912,0,0,0,0,13662,0,0,0,0,2081,3666,1945,0,2328
1157,11287,9,2,4,0,711,8122,1,0,0,6644,22668,0,0,0,0,782,71439,0,0,0,55358,0,0,0,0,10617,0,16259,0,0,5464,0,2444,3965,0,0,0
1158,12463,9,2,4,0,711,8122,1,0,0,4187,14286,0,0,0,0,945,86307,0,0,0,75044,0,0,0,0,11263,0,10828,0,0,0,0,0,3458,0,0,3333
1159,31537,9,3,5,4,3458,416,2,0,0,20357,69458,0,0,0,0,0,0,3990,0,0,0,0,15099,0,0,0,0,28838,0,0,0,0,16066,5465,0,0,3713
1160,33640,9,3,5,4,3458,416,1,0,0,14301,48795,0,0,0,0,149,13608,3167,0,0,0,0,16048,0,0,0,0,18142,0,0,13608,0,6134,5304,0,0,0
1161,20963,9,3,7,0,2604,1718,2,0,0,12318,42029,516,53096,0,0,0,0,0,25563,0,0,0,0,21572,0,0,0,24762,5961,0,0,0,14095,3172,2340,638,5846
1162,10901,9,4,8,0,538,7594,2,0,0,13058,44553,0,0,0,0,1201,109665,0,0,0,109665,0,10578,0,0,0,0,29820,0,0,0,0,0,4155,4754,2417,2197
1163,14492,9,4,8,0,538,7594,2,0,0,16596,56626,0,0,0,0,500,45665,0,0,0,45665,0,8489,0,0,0,0,35326,0,0,0,0,0,12811,12273,0,4024
1164,14492,9,4,8,0,538,7594,2,0,0,2217,7564,0,0,0,0,1032,94253,0,0,0,85366,0,0,0,0,8887,0,6110,0,0,0,0,0,1454,1428,0,731
1165,11466,9,4,8,0,538,7594,2,0,0,45965,156833,0,0,0,0,0,0,58368,0,0,0,0,35819,0,0,0,0,57166,0,0,0,0,0,5480,7888,0,12442
1166,19058,9,1,2,0,704,5263,3,0,0,4332,14781,800,82320,0,0,0,0,0,61661,0,0,0,0,15578,0,0,0,11622,5081,0,0,0,0,3159,0,0,2678
1167,98559,9,3,5,0,1072,4394,3,0,0,3761,12833,675,69458,0,0,0,0,0,51349,0,0,0,0,14424,0,0,0,8246,3685,0,0,0,2811,1776,0,430,1539
1168,21840,7,3,7,3,2642,2294,5,0,0,19583,66817,0,0,0,0,0,0,16118,0,0,0,0,9639,0,0,0,0,20188,0,0,0,0,15808,5064,6848,0,0
1169,18308,9,4,8,0,5161,1093,4,0,0,18996,64816,0,0,0,0,0,0,2563,0,0,0,0,11248,0,0,0,0,27144,0,0,0,0,20042,3819,3519,3434,0
1170,11471,9,4,8,0,4612,1212,3,0,0,7961,27163,0,0,0,0,0,0,4148,0,0,0,0,5311,0,0,0,0,12218,0,0,0,0,0,5486,0,1005,3748
1171,17893,9,4,9,2,960,1576,2,0,0,5235,17862,994,102252,0,0,0,0,0,43992,0,0,0,0,38790,0,0,0,14817,19470,0,0,0,0,3045,0,1188,0
1172,19757,9,4,9,2,960,1576,2,0,0,5399,18421,823,84687,0,0,0,0,1895,43789,0,0,0,0,25556,0,0,0,11797,15342,0,0,0,926,3803,0,0,0
1173,17893,9,4,9,2,960,1576,2,0,0,3879,13235,485,49907,0,0,0,0,0,15349,0,0,0,0,21504,0,0,0,11289,13054,0,0,0,0,1946,0,0,0
1174,25208,9,4,9,0,106,4670,1,66,8910,4932,16828,846,87053,0,0,0,0,1357,66799,0,0,0,0,20254,0,0,0,13230,0,0,0,8910,221,2020,1516,2139,2493
1175,25208,9,4,9,0,106,4670,1,0,0,14936,50962,0,0,0,0,0,0,23052,0,0,0,0,4614,0,0,0,0,20045,0,0,0,0,416,2835,2787,1339,1951
1176,15756,9,4,9,0,106,4670,2,0,0,15331,52309,0,0,0,0,0,0,15578,0,0,0,0,9084,0,0,0,0,21159,0,0,0,0,1490,4998,0,1706,4251
1177,15756,9,4,9,0,106,4670,2,0,0,14641,49955,0,0,0,0,0,0,17588,0,0,0,0,9646,0,0,0,0,19577,0,0,0,0,0,3144,2765,2185,2547
1178,13886,9,1,1,0,777,5312,2,0,0,7110,24259,1555,160010,0,0,0,0,0,109837,0,0,0,0,34779,0,0,0,14525,15394,0,0,0,1860,7874,0,0,0
1179,19320,9,1,2,0,1027,4940,2,0,0,9339,31865,0,0,562,77944,0,0,0,0,77944,0,0,4592,0,0,0,0,15357,0,0,0,0,5533,6383,0,0,3320
1180,30414,9,2,3,0,653,7526,4,0,0,11689,39883,737,75837,0,0,0,0,1427,56957,0,0,0,0,17652,0,0,0,32519,1228,0,0,0,3267,2670,0,2249,0
1181,18780,9,2,3,0,740,5297,2,0,0,15236,51985,1831,188410,0,0,0,0,0,188410,0,0,0,13476,0,0,0,0,35008,0,0,0,0,0,3501,0,0,5752
1182,17606,9,2,3,0,902,5080,2,0,0,9087,31005,0,0,399,55337,0,0,0,0,55337,0,0,7651,0,0,0,0,19305,0,0,0,0,1556,2493,2419,0,2270
1183,20737,9,2,3,0,1064,5530,2,0,0,7916,27009,821,84481,0,0,0,0,0,67194,0,0,0,0,13586,0,0,0,15670,3701,0,0,0,3562,7777,6259,1087,0
1184,20737,9,2,3,0,1064,5530,2,0,0,8573,29251,876,90140,0,0,0,0,0,90140,0,0,0,3465,0,0,0,0,16888,0,0,0,0,2217,6681,4232,735,2630
1185,40312,9,3,5,4,4151,224,1,0,0,10417,35543,0,0,0,0,203,18531,1192,0,0,0,0,6872,0,0,12960,0,12666,0,0,5571,0,10424,4389,0,0,2109
1186,24133,9,3,5,4,2726,992,1,0,0,18424,62863,0,0,0,0,49,4492,7351,0,0,0,0,9919,0,0,0,0,19354,0,0,4492,0,19368,6871,0,0,0
1187,28564,9,3,5,0,1936,2164,5,0,0,17063,58219,0,0,0,0,0,0,12024,0,0,0,0,11973,0,0,0,0,14752,0,0,0,0,14209,5261,0,0,0
1188,22331,9,3,5,0,1902,2251,2,0,0,7034,24000,408,41983,0,0,0,0,0,31307,0,0,0,0,10676,0,0,0,12600,0,0,0,0,6911,4489,6015,0,0
1189,31646,9,3,5,0,1902,2251,4,0,0,6334,21612,61,6315,0,0,0,0,5574,0,0,0,0,4890,0,0,0,0,6683,6315,0,0,0,0,4465,0,0,0
1190,24269,9,3,5,0,1902,2251,4,0,0,20109,68612,394,40570,0,0,0,0,0,40570,0,0,0,13322,0,0,0,0,30537,0,0,0,0,14047,10706,0,0,3916
1191,39144,9,3,5,4,2723,1010,2,0,0,11572,39483,430,44261,0,0,0,0,0,18770,0,0,0,0,25491,0,0,0,19042,0,0,0,0,16070,4371,0,0,4020
1192,46072,9,3,5,4,2723,1010,2,0,0,17995,61399,0,0,0,0,0,0,4793,0,0,0,0,8078,0,0,0,0,24008,0,0,0,0,17092,7428,0,1730,3448
1193,11469,9,3,6,0,1626,3836,2,0,0,10371,35386,776,79850,0,0,0,0,0,54771,0,0,0,0,20366,0,0,0,19572,4713,0,0,0,12923,2891,0,2034,3162
1194,22930,9,4,8,0,3509,1692,5,0,0,6647,22680,0,0,0,0,0,0,3241,0,0,0,0,4113,0,0,0,0,5524,0,0,0,0,7765,2037,0,0,0
1195,23708,9,4,8,0,3509,1692,5,0,0,3124,10659,204,21002,0,0,0,0,0,6665,0,0,0,0,9156,0,0,0,7900,5181,0,0,0,0,2759,0,0,0
1196,31255,9,4,9,2,1522,2427,2,0,0,16068,54824,745,76661,0,0,0,0,0,39977,0,0,0,0,26295,0,0,0,45540,10389,0,0,0,0,9284,9119,0,6545
1197,7458,9,4,9,0,0,10045,1,0,0,18372,62685,734,75529,0,0,0,0,0,75529,0,0,0,15676,0,0,0,0,40696,0,0,0,0,0,6313,3244,0,8986
1198,9939,9,1,1,0,447,6822,4,0,0,9704,33110,0,0,0,0,0,0,20755,0,0,0,0,4286,0,0,0,0,5103,0,0,0,0,0,2966,0,0,0
1199,11221,9,1,1,0,447,6822,2,0,0,10482,35765,0,0,412,57140,495,45208,0,0,57140,0,0,0,0,0,36852,0,32484,0,0,8356,0,0,3281,3797,3333,4488
1200,31209,9,2,3,0,1149,5046,2,0,0,7812,26654,663,68242,0,0,0,0,0,58370,0,0,0,0,6257,0,0,0,13050,3615,0,0,0,9112,4492,0,0,0
1201,23475,9,2,3,0,1149,5046,2,0,0,10275,35058,855,87980,0,0,0,0,0,63757,0,0,0,0,17618,0,0,0,27612,6605,0,0,0,4230,3216,0,0,3789
1202,20123,9,2,3,0,1149,5046,2,0,0,17368,59260,0,0,0,0,0,0,25299,0,0,0,0,5707,0,0,0,0,17952,0,0,0,0,4237,6065,1958,0,5113
1203,26865,9,2,4,0,980,5771,2,0,0,7078,24150,821,84481,0,0,0,0,1645,64765,0,0,0,0,12721,0,0,0,16349,6995,0,0,0,1104,5052,4786,0,0
1204,21492,9,2,4,0,980,5771,2,0,0,10921,37262,383,39411,0,0,0,0,0,30158,0,0,0,0,9253,0,0,0,17839,0,0,0,0,5200,14223,0,0,0
1205,23731,9,2,4,0,980,5771,2,0,0,8291,28289,505,51965,0,0,0,0,1285,48588,0,0,0,3111,0,0,0,0,17889,3377,0,0,0,2494,3510,3738,0,2361
1206,16119,9,2,4,0,980,5771,2,0,0,14200,48450,715,73574,0,0,0,0,0,73574,0,0,0,9614,0,0,0,0,29814,0,0,0,0,4078,4944,2773,0,4378
1207,17942,9,2,4,0,1114,4873,2,0,0,35401,120788,0,0,0,0,0,0,31998,0,0,0,0,16340,0,0,0,0,37880,0,0,0,0,14038,20532,7146,0,10517
1208,16932,9,2,4,0,777,7988,2,0,0,10657,36362,0,0,0,0,928,84745,881,0,0,84745,0,12880,0,0,0,0,18461,0,0,0,0,2195,1945,0,2402,5972
1209,13556,9,2,4,0,711,8122,2,0,0,25255,86170,0,0,0,0,0,0,42881,0,0,0,0,5879,0,0,0,0,25291,0,0,0,0,2905,9214,7945,2132,2485
1210,15814,9,2,4,0,711,8122,1,0,0,11073,37782,1065,109618,0,0,0,0,0,81271,0,0,0,0,20862,0,0,0,26223,7485,0,0,0,7879,3680,3149,0,3560
1211,11287,9,2,4,0,711,8122,2,0,0,14248,48614,0,0,0,0,700,63931,0,0,0,46318,0,0,0,0,14703,0,36721,0,0,2910,0,7401,4492,3084,5477,0
1212,11287,9,2,4,0,777,7988,2,0,0,10205,34819,0,0,0,0,1000,91330,1499,0,0,86037,0,9289,0,0,0,0,18456,0,0,5293,0,2132,3443,0,0,4712
1213,11861,9,2,4,0,777,7988,2,0,0,7091,24194,0,0,195,27045,0,0,0,0,27045,0,0,5376,0,0,0,0,14816,0,0,0,0,810,3192,1929,0,3887
1214,47607,9,3,5,0,1139,4068,2,0,0,5458,18623,0,0,0,0,0,0,10681,0,0,0,0,1524,0,0,0,0,4639,0,0,0,0,0,1779,747,0,818
1215,29032,9,3,5,0,1139,4068,4,0,0,7091,24194,0,0,0,0,0,0,6951,0,0,0,0,4740,0,0,0,0,7736,0,0,0,0,2032,2735,0,0,0
1216,32341,9,3,5,4,3458,416,2,0,0,6748,23024,0,0,0,0,0,0,0,0,0,0,0,5570,0,0,0,0,8996,0,0,0,0,4572,3886,0,0,2640
1217,31537,9,3,5,4,3458,416,2,0,0,15695,53551,0,0,0,0,0,0,2036,0,0,0,0,11109,0,0,0,0,23166,0,0,0,0,12646,4594,0,2630,4540
1218,23904,9,3,7,0,2078,3287,2,0,0,13044,44506,705,72545,0,0,0,0,1621,41740,0,0,0,0,23083,0,0,0,24724,7722,0,0,0,11262,6899,6331,0,2978
1219,11466,9,4,8,0,346,7418,4,0,0,3085,10526,205,21095,0,0,0,0,6105,0,0,0,0,0,21095,0,0,0,3528,0,0,0,0,0,893,0,492,0
1220,16347,9,1,2,1,1216,4298,5,0,0,4932,16828,0,0,721,99944,0,0,0,0,48002,0,0,0,0,51942,0,0,13796,0,0,0,0,1619,1413,0,899,1792
1221,17248,9,2,3,0,863,5637,1,0,0,8736,29807,1497,154041,0,0,0,0,0,123428,0,0,0,0,30613,0,0,0,21793,0,0,0,0,4222,3792,0,1818,4530
1222,20249,9,2,4,0,922,7153,2,0,0,3700,12624,689,70898,0,0,0,0,668,49775,0,0,0,0,14817,0,0,0,7300,6306,0,0,0,1780,2876,0,343,0
1223,23787,9,4,9,2,446,1539,2,0,0,2009,6855,649,66782,0,0,0,0,0,42286,0,0,0,0,15343,0,0,0,5380,9153,0,0,0,0,1475,0,0,0
1224,17893,9,4,9,2,446,1539,4,0,0,3953,13487,233,23924,0,0,0,0,0,0,0,0,0,0,15252,0,0,0,9951,8672,0,0,0,1384,2152,0,0,0
1225,17893,9,4,9,2,1704,1359,4,0,0,4241,14472,622,64004,0,0,0,0,0,23559,0,0,0,0,25132,0,0,0,10016,15313,0,0,0,0,4456,0,0,0
1226,25208,9,4,9,0,106,4670,1,0,0,10651,36341,460,47334,0,0,0,0,3876,33113,0,0,0,0,14221,0,0,0,19516,0,0,0,0,0,12949,0,2336,3403
1227,18748,9,4,9,2,1107,2050,5,0,0,4985,17009,51,5218,0,0,0,0,3252,0,0,0,0,0,5218,0,0,0,7497,0,0,0,0,2998,3262,0,0,0
1228,16979,9,4,9,2,1107,2050,5,0,0,6050,20643,428,44068,0,0,0,0,2755,32271,0,0,0,0,11797,0,0,0,12088,0,0,0,0,3912,1888,0,1314,0
1229,16979,9,4,9,2,1107,2050,5,0,0,5525,18852,474,48824,0,0,0,0,3661,36515,0,0,0,0,12309,0,0,0,7909,0,0,0,0,4619,2663,0,579,0
1230,12624,9,1,1,0,777,5312,4,0,0,1946,6640,48,4899,786,108959,0,0,0,0,66835,0,0,0,0,42124,0,0,4958,4899,0,0,0,0,1682,0,0,0
1231,18460,9,1,1,0,777,5312,2,0,0,1876,6402,885,91062,0,0,0,0,0,67182,0,0,0,0,15410,0,0,0,4053,8470,0,0,0,0,2349,0,0,0
1232,16832,9,1,1,0,903,5053,2,0,0,12384,42254,0,0,337,46739,0,0,0,0,46739,0,0,14121,0,0,0,0,22402,0,0,0,0,1019,4712,2330,0,5996
1233,16110,9,1,2,1,638,5957,2,0,0,5622,19182,883,90861,0,0,0,0,822,65781,0,0,0,0,17704,0,0,0,14610,7376,0,0,0,1945,1805,3139,2242,0
1234,21480,9,1,2,1,638,5957,4,0,0,5749,19617,1843,189595,0,0,0,0,0,144658,0,0,0,0,29592,0,0,0,16345,15345,0,0,0,0,3272,0,0,0
1235,18018,9,1,2,1,684,6191,5,0,0,3608,12310,0,0,0,0,0,0,5860,0,0,0,0,2018,0,0,0,0,2860,0,0,0,0,0,1572,0,0,0
1236,14240,9,1,2,1,653,6217,2,0,0,11758,40118,0,0,958,132865,0,0,1354,0,132865,0,0,11544,0,0,0,0,23158,0,0,0,0,1079,2983,0,0,2488
1237,22524,9,1,2,0,714,5631,4,0,0,5709,19479,588,60536,0,0,0,0,0,49332,0,0,0,0,11204,0,0,0,14827,0,0,0,0,1759,2893,2541,1091,2120
1238,20399,9,1,2,0,714,5631,4,0,0,10519,35891,474,48775,0,0,0,0,0,34696,0,0,0,0,14079,0,0,0,27250,0,0,0,0,4685,3956,0,1464,2845
1239,33141,9,2,3,0,620,6215,3,0,0,11768,40152,884,90964,334,46332,0,0,0,47617,46332,0,0,0,34243,0,0,0,32252,9104,0,0,0,3373,4527,0,4998,8628
1240,25040,9,2,3,0,537,6019,2,0,0,9568,32646,1286,132329,0,0,0,0,0,93193,0,0,0,0,32282,0,0,0,29008,6854,0,0,0,0,3638,2043,0,0
1241,28564,9,3,5,0,1902,2251,2,0,0,14599,49812,0,0,0,0,0,0,11081,0,0,0,0,4529,0,0,0,0,17086,0,0,0,0,6920,10196,4437,0,2431
1242,40448,9,3,5,0,1902,2251,5,0,0,6736,22983,290,29841,0,0,0,0,920,7065,0,0,0,0,22776,0,0,0,13535,0,0,0,0,6012,2516,0,2507,2891
1243,43222,9,3,5,4,2723,1010,2,0,0,4703,16047,245,25211,0,0,0,0,0,11756,0,0,0,0,13455,0,0,0,11559,0,0,0,0,0,4488,0,0,2414
1244,38392,9,3,5,4,2628,1061,2,0,0,28936,98730,0,0,0,0,0,0,7643,0,0,0,0,21525,0,0,0,0,40232,0,0,0,0,22507,6823,4127,4853,8376
1245,16795,9,3,7,3,1937,3402,2,0,0,11392,38870,419,43115,0,0,0,0,0,27906,0,0,0,0,11372,0,0,0,34306,3837,0,0,0,0,4564,9318,0,5375
1246,12123,9,4,8,0,3509,1692,2,0,0,5638,19237,190,19551,0,0,0,0,0,8411,0,0,0,0,8514,0,0,0,14958,2626,0,0,0,0,4279,0,2819,0
1247,23708,9,4,8,0,2255,2686,2,0,0,7814,26661,364,37456,0,0,0,0,0,22745,0,0,0,0,14711,0,0,0,20031,0,0,0,0,0,6630,0,0,2806
1248,17021,9,4,8,0,2255,2686,2,0,0,18212,62139,714,73471,0,0,0,0,0,52051,0,0,0,0,21420,0,0,0,37920,0,0,0,0,19453,4766,4928,3588,2419
1249,16749,9,4,9,0,35,5821,1,0,0,16260,55479,0,0,0,0,0,0,25406,0,0,0,0,7246,0,0,0,0,18768,0,0,0,0,0,4059,0,2947,0
1250,5594,9,4,9,0,0,10045,4,0,0,7966,27180,1032,106193,0,0,0,0,0,80902,0,0,0,0,25291,0,0,0,24192,0,0,0,0,0,2988,0,0,7493
1251,9001,9,1,1,0,447,6822,2,0,0,9268,31622,0,0,0,0,768,70141,0,0,0,70141,0,9120,0,0,0,0,17249,0,0,0,0,0,5253,0,0,3057
1252,24193,9,2,3,0,1149,5046,4,0,0,9086,31001,938,96539,0,0,0,0,2152,79577,0,0,0,0,16962,0,0,0,18369,0,0,0,0,3782,6698,2112,1297,3231
1253,34954,9,2,3,0,1149,5046,2,0,0,2007,6848,728,74911,0,0,0,0,0,57403,0,0,0,0,13737,0,0,0,4277,3771,0,0,0,1098,1473,1929,0,0
1254,25040,9,2,3,0,1149,5046,2,0,0,13956,47618,1422,146324,0,0,0,0,0,146324,0,0,0,14268,0,0,0,0,23747,0,0,0,0,6730,2873,1972,0,4305
1255,16119,9,2,4,0,980,5771,2,0,0,13390,45687,512,52685,0,0,0,0,2021,38253,0,0,0,0,12996,0,0,0,26017,1436,0,0,0,6270,11379,3526,0,0
1256,16119,9,2,4,0,980,5771,2,0,0,7199,24563,758,77998,0,0,0,0,0,58323,0,0,0,0,14558,0,0,0,17220,5117,0,0,0,3686,3657,3950,0,0
1257,41864,9,2,4,0,1114,4873,2,0,0,9430,32175,640,65856,0,0,0,0,1489,42820,0,0,0,0,17343,0,0,0,15386,5693,0,0,0,6277,9023,0,0,4679
1258,32994,9,2,4,0,1114,4873,2,0,0,11961,40811,0,0,0,0,925,84480,0,0,0,84480,0,11436,0,0,0,0,18645,0,0,0,0,4607,6123,0,5298,3572
1259,21779,9,3,5,0,1648,2592,2,0,0,4546,15511,555,57110,0,0,0,0,0,57110,0,0,0,3186,0,0,0,0,7234,0,0,0,0,1483,3608,0,0,2303
1260,25635,9,3,5,0,1648,2592,4,0,0,10787,36805,0,0,0,0,0,0,7521,0,0,0,0,6774,0,0,0,0,11800,0,0,0,0,7533,3177,0,0,2271
1261,26283,9,3,5,0,1025,4095,3,0,0,17573,59960,0,0,0,0,0,0,28426,0,0,0,0,9369,0,0,0,0,10941,0,0,0,0,6798,4426,0,0,3498
1262,24886,9,3,5,0,1139,4068,1,0,0,20921,71383,0,0,0,0,0,0,18752,0,0,0,0,10542,0,0,0,0,28818,0,0,0,0,9543,3728,0,1980,4934
1263,32057,9,3,5,0,1139,4068,4,1,135,6539,22311,0,0,0,0,0,0,9397,0,0,0,135,2100,0,0,0,0,5905,0,0,0,0,2165,2744,0,0,0
1264,29032,9,3,5,0,1139,4068,2,0,0,15721,53639,0,0,0,0,0,0,20293,0,0,0,0,7526,0,0,0,0,14994,0,0,0,0,7566,3260,0,0,2522
1265,26762,9,3,6,0,1269,4047,2,0,0,13060,44561,141,14509,0,0,0,0,0,14509,0,0,0,10421,0,0,0,0,22781,0,0,0,0,7485,3874,3728,2907,1960
1266,26762,9,3,6,0,1269,4047,2,0,0,6544,22329,889,91483,0,0,0,0,0,65329,0,0,0,0,26154,0,0,0,14881,0,0,0,0,3449,3999,1836,1686,1965
1267,13837,9,3,6,0,1907,2760,1,0,0,13993,47744,0,0,0,0,0,0,12679,0,0,0,0,6482,0,0,0,0,17011,0,0,0,0,7169,4403,0,0,2714
1268,11756,9,3,6,0,1907,2760,2,0,0,10214,34850,424,43630,0,0,0,0,0,26823,0,0,0,0,12522,0,0,0,20139,4285,0,0,0,10166,4545,4306,0,4032
1269,12565,9,3,6,0,1206,3568,1,600,81000,7604,25945,0,0,0,0,0,0,1049,0,0,0,81000,5750,0,0,0,0,11771,0,0,0,0,4781,2594,0,1323,1927
1270,16771,9,3,7,0,2578,1816,2,0,0,22572,77016,572,58859,0,0,0,0,0,28352,0,0,0,0,21764,0,0,0,55684,8743,0,0,0,10904,10428,9879,0,8593
1271,19740,9,3,7,0,2578,1816,1,0,0,10942,37334,0,0,0,0,0,0,3632,0,0,0,0,7210,0,0,0,0,14851,0,0,0,0,9559,2082,0,0,2614
1272,19740,9,3,7,0,2578,1816,1,0,0,10941,37331,0,0,0,0,0,0,6948,0,0,0,0,6118,0,0,0,0,13667,0,0,0,0,7405,3193,4796,0,0
1273,15806,9,4,8,0,1037,6781,2,0,0,5431,18531,936,96314,0,0,0,0,0,81967,0,0,0,0,14347,0,0,0,15495,0,0,0,0,0,3036,2930,1257,1831
1274,15806,9,4,8,0,1037,6781,2,0,0,60502,206433,1663,171123,0,0,0,0,0,120161,0,0,0,0,41094,0,0,0,144669,9868,0,0,0,27763,34001,11918,9685,24077
1275,15806,9,4,8,0,1037,6781,2,0,0,9982,34059,2093,215370,0,0,0,0,1016,195874,0,0,0,0,19496,0,0,0,25042,0,0,0,0,0,8001,3201,1281,3192
1276,26079,9,4,8,0,789,6022,2,0,0,13536,46185,601,61843,0,0,0,0,0,31610,0,0,0,0,30233,0,0,0,33907,0,0,0,0,5830,6448,0,2610,7788
1277,26079,9,4,8,0,789,6022,2,0,0,12464,42527,674,69355,0,0,47,4295,0,49316,0,4295,0,0,20039,0,0,0,27355,0,0,0,0,6095,9077,0,777,4759
1278,26079,9,4,8,0,789,6022,2,0,0,5754,19633,541,55669,0,0,0,0,842,32728,0,0,0,0,22941,0,0,0,14780,0,0,0,0,2092,1919,0,1328,3964
1279,9513,9,1,1,0,820,5247,4,0,0,2786,9505,426,43873,0,0,0,0,0,34411,0,0,0,0,6004,0,0,0,6405,3458,0,0,0,0,3100,0,0,0
1280,9894,9,1,1,0,781,5791,3,0,0,3620,12351,0,0,296,41052,0,0,0,0,0,0,0,0,0,41052,0,0,9617,0,0,0,0,0,2734,2330,405,1131
1281,13851,9,1,1,0,781,5791,3,0,0,12433,42421,0,0,998,138413,462,42226,0,0,84619,42226,0,0,0,53794,0,0,32949,0,0,0,0,4677,4795,1903,2070,4127
1282,18474,9,1,2,0,1225,4148,3,0,0,6527,22270,1119,115145,0,0,0,0,0,71490,0,0,0,0,33924,0,0,0,17223,9731,0,0,0,0,5047,0,0,0
1283,18474,9,1,2,0,1225,4148,3,0,0,3213,10963,785,80777,0,0,0,0,0,58004,0,0,0,0,14351,0,0,0,7103,8422,0,0,0,0,3860,0,0,0
1284,15403,9,1,2,0,961,4850,2,0,0,21447,73177,0,0,0,0,0,0,31975,0,0,0,0,7914,0,0,0,0,19225,0,0,0,0,6992,7071,0,2915,4247
1285,18742,9,2,3,0,863,5637,2,0,0,6290,21461,1409,144986,0,0,0,0,0,118340,0,0,0,0,20901,0,0,0,14838,5745,0,0,0,1173,5450,0,0,0
1286,23387,9,2,3,0,740,5513,4,0,0,4659,15897,1010,103929,0,0,0,0,0,76634,0,0,0,0,20175,0,0,0,11395,7120,0,0,0,1219,3283,0,0,3064
1287,23387,9,2,3,0,740,5513,2,0,0,11436,39020,2322,238934,0,0,0,0,0,211953,0,0,0,0,20365,0,0,0,29682,6616,0,0,0,953,8385,8828,0,4690
1288,23387,9,2,3,0,740,5513,2,0,0,7484,25535,895,92096,0,0,0,0,0,70306,0,0,0,0,21790,0,0,0,19544,0,0,0,0,3347,2644,4040,3768,2540
1289,16200,9,2,4,0,922,7153,2,0,0,6116,20868,762,78410,0,0,0,0,895,58970,0,0,0,0,14758,0,0,0,12257,4682,0,0,0,4506,3210,1643,0,1645
1290,33359,9,3,5,0,1424,3687,3,0,0,13536,46185,271,27883,0,0,0,0,10759,27883,0,0,0,7487,0,0,0,0,19687,0,0,0,0,4554,3698,0,1758,2049
1291,30233,9,3,5,4,3665,508,2,0,0,21441,73157,0,0,0,0,0,0,3039,0,0,0,0,14642,0,0,0,0,26070,0,0,0,0,24573,4833,0,0,2521
1292,33383,9,3,5,4,3665,508,2,0,0,11600,39579,0,0,0,0,0,0,2586,0,0,0,0,4777,0,0,0,0,12021,0,0,0,0,15036,5159,0,0,1766
1293,30233,9,3,5,4,3665,508,2,0,0,20151,68755,0,0,0,0,0,0,2430,0,0,0,0,8688,0,0,0,0,26663,0,0,0,0,24598,6376,0,0,2377
1294,30233,9,3,5,4,3665,508,2,0,0,14776,50416,0,0,0,0,0,0,2975,0,0,0,0,6774,0,0,0,0,15960,0,0,0,0,14474,10233,0,0,2551
1295,26994,9,3,5,4,4546,138,2,0,0,17496,59696,0,0,0,0,0,0,2106,0,0,0,0,11626,0,0,0,0,25801,0,0,0,0,7422,12741,0,0,0
1296,37062,9,3,7,3,3086,1189,4,0,0,6190,21120,403,41456,0,0,0,0,0,16779,0,0,0,0,15663,0,0,0,10013,9014,0,0,0,6665,4442,0,0,0
1297,24940,9,3,7,3,3086,1189,2,0,0,3024,10318,421,43321,0,0,0,0,0,23230,0,0,0,0,15412,0,0,0,6601,4679,0,0,0,0,3717,0,0,2277
1298,21840,9,3,7,3,2642,2294,2,0,0,18854,64330,1007,103620,0,0,0,0,0,70392,0,0,0,0,33228,0,0,0,30466,0,0,0,0,27433,6431,0,2000,3986
1299,26153,9,4,8,0,5161,1093,2,0,0,4513,15398,152,15641,0,0,0,0,0,7003,0,0,0,0,8638,0,0,0,4634,0,0,0,0,8604,2160,0,0,1272
