HHID,NWEIGHT,REGIONC,DIVISION,YEARMADE,FUELHEAT,EQUIPM,WOODAMT,CORDPLUS,BURNHRS,FUELH2O,COOLMAIN,COOLUNIT,FUELFOOD,FODEL,NFODELNC,NDIFFOCO,QUANTFO,LPGDELV,NLPDELNC,NDIFLPCO,KERODEL,NOKRDEL,NDIFKRCO,KEROCASH,NOKRCASH,NKRGALNC,TOTPAYKR,MONEYPY,LPGWATER,LPGWARM,LPGCOOL,LPGFOOD,LPGOUT,LPGOTHER,FOIWATER,FOILWARM,FOILFOOD,KERWATER,KERWARM,KERFOOD,HEATED,AREA1980,GALLONKR,BTUKER,GALLONFO,BTUFO,GALLONLP,BTULP,BTUFOEST,BTULPEST,BTUKREST,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUFOAPL,BTULPAPL,BTUKRAPL 
1983,21869,1,2,01,01,03,9,999,9,01,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,1,0,0,0,0,0,0,0,608,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1984,22470,3,5,05,05,04,1,999,5,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,2785,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1985,7564,2,4,04,02,02,5,45,2,02,1,0,02,9,99,9,9,1,3,1,9,99,9,9,99,9,99999,19,1,1,0,1,1,1,0,0,0,0,0,0,3551,4,999999,9999999,999999,9999999,1050,95896,9999999,104701,9999999,9999999,61994,9999999,9999999,18872,9999999,9999999,15030,9999999
1986,17920,2,3,03,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,0,0,0,0,0,0,0,0,1920,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1987,10356,2,4,03,01,02,2,999,5,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,2364,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1988,25662,1,2,01,01,02,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,2394,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1989,31990,3,7,03,01,07,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,05,0,0,0,0,0,0,0,0,0,0,0,0,1364,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1990,31031,4,9,05,07,08,5,35,1,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,13,0,0,0,0,0,0,0,0,0,0,0,0,944,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1991,21902,3,5,05,05,03,9,999,9,08,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,0,0,0,0,0,0,0,0,2432,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1992,59919,3,5,07,05,04,1,999,4,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,1044,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1993,8793,2,4,01,03,03,9,999,9,05,1,0,02,1,1,1,3,0,99,9,9,99,9,9,99,9,99999,05,0,0,0,1,0,0,0,1,0,0,0,0,1416,1,999999,9999999,768,103671,62,5646,89387,2974,9999999,103671,9999999,9999999,9999999,9999999,9999999,9999999,5646,9999999
1994,25600,2,3,04,01,03,9,999,9,01,1,0,01,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,05,0,0,0,0,1,0,0,0,0,0,0,0,850,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1995,13726,3,6,06,07,03,5,20,1,05,0,1,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,1,0,0,0,0,0,0,0,1314,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1996,17288,4,9,06,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,1392,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1997,12657,3,6,05,01,03,9,999,9,05,1,0,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,3190,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1998,27122,3,6,09,01,03,5,10,4,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,2901,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1999,30970,2,3,02,02,03,1,999,5,05,9,9,02,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,15,0,1,0,1,1,1,0,0,0,0,0,0,1212,4,999999,9999999,999999,9999999,535,48862,9999999,63699,9999999,9999999,43292,9999999,9999999,9999999,9999999,9999999,5570,9999999
2000,20702,2,3,07,01,03,9,999,9,01,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,0,0,0,0,0,980,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2001,17029,4,9,10,05,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,10,0,0,0,0,0,0,0,0,0,0,0,0,778,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2002,7660,2,4,01,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,1676,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2003,37561,1,2,04,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,0,0,0,0,0,0,0,0,719,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2004,16938,2,3,01,02,06,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,12,0,1,0,0,0,0,0,0,0,0,1,0,648,4,25,3354,999999,9999999,373,34028,9999999,30571,4075,9999999,34028,3354,9999999,9999999,9999999,9999999,9999999,9999999
2005,9150,2,4,05,05,03,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,0,0,0,0,0,0,0,0,1176,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2006,34134,2,3,03,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,2287,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2007,7660,2,4,01,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,1,0,0,0,0,0,0,0,5307,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2008,21771,4,9,01,05,05,5,60,2,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,0,0,0,0,0,0,0,0,1980,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2009,18302,1,2,03,01,03,1,999,5,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,2700,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2010,8262,2,4,03,01,03,2,999,4,01,1,0,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,19,0,1,0,0,1,0,0,0,0,0,0,0,2360,2,999999,9999999,999999,9999999,8,734,9999999,7640,9999999,9999999,734,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2011,14384,4,9,05,01,03,4,999,3,01,9,9,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,1978,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2012,16617,4,9,01,01,07,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,0,0,0,0,0,0,0,0,501,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2013,18731,2,3,01,01,03,9,999,9,01,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,1809,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2014,14590,2,4,04,01,03,9,999,9,01,1,0,01,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,2184,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2015,24026,3,7,05,05,03,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,576,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2016,18744,2,3,11,05,04,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,1666,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2017,35316,3,5,05,05,04,9,999,9,05,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,09,0,0,0,0,0,0,0,0,0,0,0,0,800,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2018,27661,4,9,02,01,06,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,0,0,0,0,0,660,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2019,15398,1,2,01,01,02,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,0,0,0,0,0,0,0,0,0,0,0,0,684,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2020,26716,1,2,01,03,03,9,999,9,05,9,9,05,1,3,1,2,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,1,0,0,0,0,1670,2,999999,9999999,290,40220,999999,9999999,63566,9999999,9999999,40220,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2021,8180,2,4,03,05,05,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,2400,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2022,23875,3,5,02,05,04,9,999,9,05,0,1,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,1,0,0,0,0,0,0,0,552,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2023,17694,3,5,04,01,03,9,999,9,01,1,0,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,07,0,0,0,0,1,0,0,0,0,0,0,0,2996,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2024,8942,4,8,06,01,03,9,999,9,01,9,9,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,24,0,1,0,0,1,0,0,0,0,0,0,0,1544,2,999999,9999999,999999,9999999,210,19179,9999999,18715,9999999,9999999,19179,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2025,38426,1,2,05,05,05,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,08,0,0,0,0,0,0,0,0,0,0,0,0,646,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2026,14642,1,2,01,03,03,9,999,9,01,0,1,05,1,4,1,3,0,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,1,0,0,0,0,2407,2,999999,9999999,532,73783,999999,9999999,64105,9999999,9999999,73783,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2027,9915,4,8,02,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,0,0,0,0,0,0,0,0,936,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2028,7503,2,4,05,01,03,9,999,9,05,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,09,0,0,0,0,0,0,0,0,0,0,0,0,660,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2029,9239,1,1,04,05,05,9,999,9,03,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,0,0,0,0,0,0,1,0,0,0,0,0,828,4,999999,9999999,232,31374,999999,9999999,19804,9999999,9999999,9999999,9999999,9999999,31374,9999999,9999999,9999999,9999999,9999999
2030,22470,3,5,05,01,03,2,999,4,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,1739,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2031,19963,2,3,04,01,02,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,0,0,0,0,0,1176,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2032,14474,1,2,01,03,03,9,999,9,01,9,9,05,1,3,1,3,0,99,9,9,99,9,9,99,9,99999,18,0,0,0,0,1,0,0,1,0,0,0,0,2041,2,999999,9999999,260,36059,999999,9999999,79007,9999999,9999999,36059,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2033,11094,3,6,03,01,02,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,16,0,0,0,0,0,0,0,0,0,0,0,0,507,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2034,22877,3,6,03,07,08,5,30,1,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,05,0,0,0,0,0,0,0,0,0,0,0,0,1098,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2035,10772,1,1,01,03,02,9,999,9,01,0,1,01,1,6,1,3,0,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,1,0,0,1,0,0,0,0,3128,2,999999,9999999,1433,198803,999999,9999999,132232,9999999,9999999,198803,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2036,13831,4,9,05,01,03,3,999,2,01,1,0,01,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,1800,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2037,26658,3,7,04,01,03,3,999,3,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,0,0,0,0,0,2610,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2038,31392,3,5,05,05,05,9,999,9,05,0,1,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,19,0,0,0,0,1,0,0,0,0,0,0,0,800,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2039,31031,4,9,01,07,08,5,50,1,05,9,9,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,1,0,0,0,0,0,0,0,720,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2040,47088,3,5,08,05,04,9,999,9,05,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,894,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2041,18542,3,5,04,03,03,5,10,2,05,0,1,05,1,2,1,2,9,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,0,0,0,1,0,0,0,0,1496,4,999999,9999999,173,23993,999999,9999999,36656,9999999,9999999,23993,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2042,17920,2,3,01,01,03,1,999,4,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,0,0,0,0,1,0,0,0,0,0,0,0,4704,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2043,21315,3,5,06,05,03,9,999,9,05,0,1,05,9,99,9,9,9,99,9,0,99,9,1,1,3,99999,14,0,0,0,0,0,0,0,0,0,0,1,0,910,4,5,675,999999,9999999,999999,9999999,9999999,9999999,4075,9999999,9999999,675,9999999,9999999,9999999,9999999,9999999,9999999
2044,15336,4,9,01,01,03,9,999,9,01,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,2698,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2045,18173,2,3,05,01,03,2,999,3,05,1,0,01,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,22,0,0,0,0,1,0,0,0,0,0,0,0,938,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2046,30672,4,9,03,01,03,3,999,2,01,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1368,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2047,9679,4,8,09,01,03,9,999,9,01,9,9,01,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,1,0,0,0,0,0,0,0,1104,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2048,30515,4,9,05,01,06,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,17,0,0,0,0,0,0,0,0,0,0,0,0,1519,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2049,10632,3,6,01,01,06,9,999,9,05,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,05,0,0,0,0,0,0,0,0,0,0,0,0,1047,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2050,19307,3,7,05,01,06,9,999,9,01,0,1,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,04,0,0,0,0,0,0,0,0,0,0,0,0,1032,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2051,20434,4,9,04,05,03,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,15,0,0,0,0,0,0,0,0,0,0,0,0,700,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2052,12807,3,6,04,05,05,9,999,9,05,0,1,05,9,99,9,9,9,99,9,0,99,9,1,12,3,99999,18,0,0,0,0,0,0,0,0,0,0,1,0,1036,4,60,8100,999999,9999999,999999,9999999,9999999,9999999,4075,9999999,9999999,8100,9999999,9999999,9999999,9999999,9999999,9999999
2053,18114,2,3,03,01,03,1,999,5,01,9,9,05,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,3045,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2054,9613,4,8,04,01,03,5,20,3,01,1,0,01,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,1,0,0,0,0,0,0,0,2109,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2055,31730,1,2,04,03,03,9,999,9,05,0,1,02,1,3,1,2,0,99,9,9,99,9,9,99,9,99999,17,0,0,0,1,0,0,0,1,0,0,0,0,550,2,999999,9999999,245,33075,24,2221,47622,2974,9999999,33075,9999999,9999999,9999999,9999999,9999999,9999999,2221,9999999
2056,21021,4,8,03,01,03,9,999,9,01,1,0,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,23,0,0,0,0,0,0,0,0,0,0,0,0,3492,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2057,17810,1,2,02,03,03,9,999,9,05,0,1,01,1,2,2,3,0,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,1,0,0,1,0,0,0,0,937,2,999999,9999999,410,55311,999999,9999999,52309,9999999,9999999,55311,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2058,18424,2,3,03,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,25,0,0,0,0,0,0,0,0,0,0,0,0,2232,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2059,7660,2,4,01,01,03,9,999,9,01,1,0,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,0,0,0,0,0,0,0,0,2148,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2060,13803,1,2,01,03,03,9,999,9,01,0,1,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,12,0,0,0,0,1,0,0,1,0,0,0,0,881,2,999999,9999999,716,99256,999999,9999999,60172,9999999,9999999,99256,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2061,19622,1,2,01,07,08,5,140,1,05,9,9,05,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,1,0,0,0,0,0,0,0,1544,4,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2062,6780,2,4,02,02,03,9,999,9,02,1,0,05,9,99,9,9,1,4,1,9,99,9,9,99,9,99999,18,1,1,0,0,1,0,0,0,0,0,0,0,812,4,999999,9999999,999999,9999999,1278,116720,9999999,56388,9999999,9999999,96095,9999999,9999999,20625,9999999,9999999,9999999,9999999
2063,16044,2,3,05,03,03,9,999,9,05,1,0,02,1,7,1,3,1,6,1,9,99,9,9,99,9,99999,16,0,0,0,1,0,0,0,1,0,0,0,0,3036,4,999999,9999999,860,119273,118,10777,100293,5151,9999999,119273,9999999,9999999,9999999,9999999,9999999,9999999,10777,9999999
2064,30331,3,7,03,01,03,9,999,9,01,1,0,01,9,99,9,9,8,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,1396,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2065,12905,4,8,01,01,06,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,07,0,0,0,0,0,0,0,0,0,0,0,0,352,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2066,12099,4,8,03,01,03,9,999,9,01,9,9,01,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,20,0,0,0,0,0,0,0,0,0,0,0,0,576,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2067,11332,4,8,04,05,10,9,999,9,05,9,9,05,9,99,9,9,9,99,9,9,99,9,9,99,9,99999,14,0,0,0,0,0,0,0,0,0,0,0,0,1156,1,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2068,7625,2,4,06,01,03,9,999,9,01,1,0,01,9,99,9,9,0,99,9,9,99,9,9,99,9,99999,24,0,0,0,0,1,0,0,0,0,0,0,0,2378,2,999999,9999999,999999,9999999,999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
