HHID,NWEIGHT,REGIONC,DIVISION,YEARMADE,FUELHEAT,EQUIPM,FUELH2O,COOLMAIN,COOLUNIT,FUELFOOD,MONEYPY,ELWATER,ELWARM,ELCOOL,ELFOOD,ELOTHER,UGWATER,UGWARM,UGCOOL,UGFOOD,UGOUTSID,UGOTHER,HEATED,TYPEHOME,AREA1980,CDD65,CDD70,CDD75,HDD50,HDD55,HDD60,HDD65,HDD70,HUMIDITY,KWH,BTUEL,CUFEETNG,BTUNG,BTUCONV,BTUELEST,BTUNGEST,BTUELSPH,BTUNGSPH,BTUELWTH,BTUNGWTH,BTUELAPL,BTUNGAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ
5385,11115,4,8,6,2,3,2,9,9,2,17,0,0,0,1,1,0,0,0,0,0,0,2408,21,2,1458,789,303,2207,3204,4277,5446,6677,39,6254,21339,999999,9999999,1027,26929,9999999,9999999,9999999,9999999,9999999,15502,9999999,9999999,9999999,5837,3393
5386,21315,3,5,6,5,3,5,1,0,5,13,1,1,1,1,1,0,0,0,0,0,0,690,31,4,1190,566,149,943,1623,2480,3521,4739,73,5888,20090,999999,9999999,1027,33887,9999999,4819,9999999,5422,9999999,4866,9999999,3048,9999999,1935,9999999
5387,20068,2,3,5,1,6,1,1,0,1,24,0,0,1,1,1,1,1,0,1,0,0,1536,21,2,722,279,69,1922,2769,3789,4977,6352,70,7886,26907,918,94263,1027,31441,88350,9999999,58727,9999999,29347,16414,6189,6453,9999999,4040,9999999
5388,7767,2,4,5,1,3,1,9,9,5,16,0,0,0,1,1,1,1,0,0,0,0,912,31,4,220,45,8,5509,6687,7772,8995,10565,73,2469,8424,659,67691,1027,9639,82457,9999999,48153,9999999,19538,6327,9999999,9999999,9999999,2097,9999999
5389,21451,3,7,1,5,10,5,0,1,5,2,1,1,1,1,1,0,0,0,0,0,0,964,21,1,2665,1802,1078,433,777,1316,2079,3026,66,12317,42024,999999,9999999,1027,36257,9999999,23470,9999999,4207,9999999,6223,9999999,2256,9999999,5868,9999999
5390,51022,3,5,7,5,3,5,1,0,5,18,1,1,1,1,1,0,0,0,0,0,0,929,31,2,3711,2306,1088,1,6,44,190,529,77,3730,12727,999999,9999999,1027,22668,9999999,626,9999999,1753,9999999,3268,9999999,4229,9999999,2851,9999999
5391,7068,2,4,1,3,3,2,0,1,2,20,0,0,1,1,1,0,0,0,0,0,0,1902,21,2,1039,534,184,2754,3650,4681,5860,7172,73,14463,49348,999999,9999999,1027,27713,9999999,9999999,9999999,9999999,9999999,28584,9999999,2443,9999999,18321,9999999
5392,12657,3,6,5,1,3,1,1,0,5,21,0,1,1,1,1,1,1,0,0,0,0,2110,21,2,2269,1351,624,156,386,836,1516,2405,75,18741,63944,493,50678,1027,59544,57987,2634,28910,9999999,21768,31195,9999999,22736,9999999,7379,5941
5393,8006,2,4,5,1,3,1,1,0,1,23,0,0,1,1,1,1,1,0,1,0,0,1000,21,2,1323,735,331,1789,2608,3581,4668,5896,72,9202,31397,866,88968,1027,36168,86493,9999999,55699,9999999,26434,19962,6835,8165,9999999,3270,2581
5394,27776,4,8,1,1,6,1,9,9,1,8,0,0,0,0,1,1,1,0,1,0,0,1197,21,4,1928,1035,427,38,145,441,963,1833,50,4341,14809,433,44513,1027,9254,42442,9999999,23917,9999999,16275,11256,4321,9999999,9999999,3553,9999999
5395,20762,1,2,2,1,3,1,1,0,5,9,0,0,1,1,1,1,1,0,1,0,1,2697,21,2,563,207,35,2555,3519,4626,5874,7340,68,11784,40207,1309,134415,1027,28727,142699,9999999,99240,9999999,24911,29871,10264,4494,9999999,5842,4704
5396,12956,3,6,4,1,3,1,1,0,5,12,0,0,1,1,1,1,1,0,0,0,0,910,41,4,1282,636,209,1050,1731,2586,3587,4725,71,6108,20840,339,34850,1027,15084,36850,9999999,26545,9999999,8305,5876,9999999,7711,9999999,7253,9999999
5397,12657,3,6,1,1,7,1,9,9,5,16,0,0,0,1,1,1,1,0,0,0,0,951,21,2,2200,1368,699,331,723,1328,2160,3153,73,9357,31926,949,97412,1027,22754,69035,9999999,58920,9999999,38492,21926,9999999,9999999,9999999,10000,5343
5398,8617,1,1,1,3,2,3,9,9,5,24,0,0,0,1,1,0,0,0,0,0,0,985,31,2,702,312,80,2284,3100,4177,5409,6804,66,4711,16074,999999,9999999,1027,17750,9999999,9999999,9999999,9999999,9999999,12177,9999999,9999999,9999999,3897,9999999
5399,19691,2,3,5,1,3,1,1,0,1,16,0,0,1,1,1,1,1,0,1,0,0,1021,11,4,695,259,68,2342,3290,4352,5570,6966,70,6491,22147,974,100007,1027,21348,88583,9999999,79858,9999999,16371,12439,3778,4394,9999999,5314,9999999
5400,14130,3,6,1,7,8,5,9,9,5,7,1,1,0,1,1,0,0,0,0,0,0,675,21,4,1211,557,159,932,1595,2434,3443,4621,74,4797,16367,999999,9999999,1027,25986,9999999,1297,9999999,2993,9999999,9654,9999999,9999999,9999999,2423,2750
5401,18618,4,9,8,7,8,2,9,9,5,13,0,1,0,1,1,0,0,0,0,0,0,1059,21,4,238,73,9,2319,3406,4732,6148,7726,53,6532,22287,999999,9999999,1027,22709,9999999,1986,9999999,9999999,9999999,18728,9999999,9999999,9999999,1573,2721
5402,12657,3,6,3,1,6,5,0,1,5,10,1,0,1,1,1,0,1,0,0,0,0,1196,21,2,1840,1072,497,452,920,1623,2518,3577,73,11957,40797,305,31299,1027,31825,35038,9999999,31299,11515,9999999,16565,9999999,5209,9999999,7508,4012
5403,7280,2,4,1,2,7,5,0,1,5,24,1,1,1,1,1,0,0,0,0,0,0,1236,21,4,1248,671,265,1458,2223,3137,4204,5451,72,18051,61590,999999,9999999,1027,42701,9999999,2381,9999999,13830,9999999,28571,9999999,8851,9999999,7957,6209
5404,9915,4,8,5,1,3,1,1,0,1,18,0,0,1,0,1,1,1,0,1,0,0,652,41,1,1239,720,333,2406,3287,4333,5518,6810,39,3376,11519,317,32518,1027,15358,54856,9999999,15223,9999999,14347,5576,2948,2290,9999999,3653,9999999
5405,28336,4,9,4,7,8,5,9,9,5,24,1,1,0,1,1,0,0,0,0,0,0,1169,21,2,134,24,0,1625,2710,4048,5539,7126,67,14111,48147,999999,9999999,1027,47333,9999999,2582,9999999,18379,9999999,20367,9999999,9999999,9999999,6819,9999999
5406,7625,2,4,1,1,3,1,1,0,5,25,0,0,1,1,1,1,1,0,0,1,0,2669,21,2,1712,1054,544,1293,2001,2866,3859,5020,71,11924,40685,1117,114750,1027,49952,105434,9999999,85333,9999999,29250,18559,167,11630,9999999,10496,9999999
5407,45497,3,7,4,1,7,1,0,1,1,22,0,0,1,1,1,1,1,0,1,0,0,1194,21,2,2854,1809,1004,158,344,672,1214,2003,75,18760,64009,422,43361,1027,53010,74287,9999999,17765,9999999,20197,29959,5399,24962,9999999,9088,4856
5408,19196,1,2,1,3,3,3,9,9,5,24,0,0,0,1,1,0,0,0,0,0,0,1618,21,4,217,53,3,3998,5133,6419,7979,9688,73,7074,24136,999999,9999999,1027,21388,9999999,9999999,9999999,9999999,9999999,19958,9999999,9999999,9999999,4178,3260
5409,9613,4,8,5,1,3,5,9,9,1,12,1,0,0,1,1,0,1,0,1,0,0,600,11,4,2208,1364,711,656,1156,1787,2609,3608,38,9975,34035,626,64334,1027,29381,45766,9999999,52093,14548,9999999,12728,12241,9999999,9999999,6759,9999999
5410,29284,1,2,1,1,2,1,0,1,1,19,0,0,1,1,1,1,1,0,1,0,0,1323,22,2,1300,704,248,1179,1915,2778,3818,5032,67,6731,22966,702,72067,1027,26732,58654,9999999,25092,9999999,37315,15141,9660,2880,9999999,4945,9999999
5411,17698,2,3,4,2,3,5,9,9,5,9,1,1,0,1,1,0,0,0,0,0,0,684,11,4,975,452,145,1763,2577,3538,4663,5965,71,7470,25489,999999,9999999,1027,19148,9999999,9999999,9999999,10607,9999999,11581,9999999,9999999,9999999,3301,9999999
5412,20091,3,5,4,3,3,5,1,0,5,23,1,1,1,1,1,0,0,0,0,0,0,2507,21,4,1203,577,157,898,1599,2455,3486,4691,73,6634,22635,999999,9999999,1027,26723,9999999,933,9999999,5737,9999999,11555,9999999,9999999,9999999,4410,9999999
5413,30278,3,7,3,1,7,1,0,1,1,4,0,0,1,1,1,1,1,0,1,0,0,1953,21,4,2980,1969,1124,318,584,1045,1721,2598,66,12092,41258,503,51611,1027,33536,67553,9999999,39082,9999999,8371,17732,4158,10169,9999999,13357,4556
5414,24799,3,7,3,1,6,1,9,9,1,17,0,0,0,1,1,1,1,0,1,0,0,1640,21,1,1602,931,431,1464,2184,3064,4096,5259,62,6097,20803,617,63400,1027,27394,82754,9999999,42581,9999999,17056,16188,3763,9999999,9999999,4615,2466
5415,23544,3,5,9,5,4,5,1,0,5,21,1,1,1,1,1,0,0,0,0,0,0,1300,21,2,1632,957,454,323,822,1514,2343,3357,72,14118,48171,999999,9999999,1027,50962,9999999,8107,9999999,9227,9999999,17304,9999999,8357,9999999,5176,9999999
5416,20482,3,5,2,4,7,5,9,9,5,14,1,0,0,1,1,0,0,0,0,0,0,1110,21,2,1534,822,283,463,1012,1781,2685,3785,72,8743,29831,999999,9999999,1027,27237,9999999,9999999,9999999,13444,9999999,10346,9999999,9999999,9999999,6041,9999999
5417,9812,3,6,1,1,7,1,0,1,1,12,0,1,1,0,1,1,1,0,1,0,0,598,21,1,2525,1611,908,458,925,1562,2369,3286,70,6474,22089,650,66718,1027,27510,69757,1388,39933,9999999,21914,6008,4871,9140,9999999,5553,9999999
5418,60851,3,5,8,5,4,5,1,0,5,14,1,1,1,1,1,0,0,0,0,0,0,1600,22,2,2432,1498,709,150,419,885,1585,2477,75,7152,24403,999999,9999999,1027,40295,9999999,6010,9999999,3565,9999999,4497,9999999,8112,9999999,2219,9999999
5419,8416,2,4,1,1,3,1,0,1,5,8,0,0,1,1,1,1,1,0,0,0,0,576,21,4,1549,937,476,2137,2969,3937,5030,6278,68,1705,5817,964,98969,1027,10657,76637,9999999,79864,9999999,19105,2398,9999999,613,9999999,2806,9999999
5420,8248,2,4,4,1,3,1,1,0,5,23,0,0,1,1,1,1,1,0,0,0,0,1000,41,1,788,323,72,3580,4600,5744,6995,8365,68,1605,5476,439,45107,1027,12945,59283,9999999,30930,9999999,14177,3037,9999999,1192,9999999,1247,9999999
5421,31934,3,5,4,5,12,5,9,9,5,1,1,1,0,1,1,0,0,0,0,0,0,1500,41,1,4379,2822,1439,0,0,1,17,107,75,5041,17198,999999,9999999,1027,16257,9999999,418,9999999,5055,9999999,6948,9999999,9999999,9999999,4777,9999999
5422,14561,2,4,10,2,7,5,0,1,5,8,1,1,1,1,1,0,0,0,0,0,0,574,21,4,1296,702,284,1430,2188,3089,4140,5367,72,8574,29254,999999,9999999,1027,23421,9999999,1928,9999999,10989,9999999,9895,9999999,9999999,9999999,6442,9999999
5423,17763,4,9,1,1,2,1,9,9,1,4,0,0,0,0,1,1,1,0,1,0,0,850,41,1,815,231,21,16,132,509,1346,2380,74,1186,4047,222,22819,1027,4055,29744,9999999,13943,9999999,5787,2820,3089,9999999,9999999,1227,9999999
5424,18542,3,5,2,3,3,5,0,1,5,21,1,1,1,1,1,0,0,0,0,0,0,2983,21,4,1173,545,141,933,1612,2454,3478,4679,68,13277,45301,999999,9999999,1027,47762,9999999,1474,9999999,6282,9999999,28195,9999999,1192,9999999,8158,3772
5425,14635,4,9,3,1,3,1,9,9,1,24,0,1,0,1,1,1,1,0,1,1,1,1732,21,2,1988,1068,440,37,141,429,936,1811,72,5645,19261,583,59857,1027,23420,86652,1047,20355,9999999,10972,15481,28530,9999999,9999999,2733,9999999
5426,26831,4,9,5,1,6,1,9,9,1,10,0,0,0,0,1,1,1,0,1,0,0,400,41,1,967,326,91,39,163,529,1261,2447,72,2408,8217,280,28772,1027,6176,26576,9999999,5525,9999999,18146,4810,5101,9999999,9999999,3407,9999999
5427,7625,2,4,3,1,3,1,1,1,5,20,0,0,1,1,1,1,1,0,0,0,0,1430,31,2,2123,1307,675,1233,1908,2733,3680,4741,71,6542,22321,724,74358,1027,34848,84877,9999999,53866,9999999,20492,9912,9999999,6738,9999999,5671,3120
5428,29959,3,5,5,5,3,5,1,0,5,12,1,1,1,1,1,0,0,0,0,0,0,792,41,2,2136,1293,615,271,641,1229,2031,3014,73,11907,40627,999999,9999999,1027,34167,9999999,4947,9999999,9691,9999999,8791,9999999,10586,9999999,6612,9999999
5429,9915,4,8,2,1,6,1,9,9,1,22,0,0,0,1,1,1,1,0,1,0,1,2758,21,1,3880,2846,1946,96,280,637,1185,1867,30,7173,24474,585,60049,1027,33529,63177,9999999,36929,9999999,15648,8891,7472,9999999,9999999,15583,9999999
5430,10772,1,1,5,1,2,1,9,9,5,25,0,0,0,1,1,1,1,0,0,0,0,1456,21,2,772,295,66,1862,2761,3831,5058,6434,67,12840,43811,1217,124986,1027,25275,113494,9999999,90205,9999999,34781,35120,9999999,9999999,9999999,8691,9999999
5431,20702,2,3,7,1,3,5,0,1,1,23,1,0,1,1,1,0,1,0,1,0,1,980,11,2,850,342,78,2175,3126,4224,5411,6754,68,6317,21554,605,62152,1027,22021,61268,9999999,54158,8092,9999999,9798,7994,974,9999999,2690,9999999
5432,19419,1,2,6,5,4,5,1,0,1,17,1,1,1,1,1,0,0,0,1,0,0,3252,21,2,306,54,1,3418,4465,5648,6961,8526,69,21528,73454,25,2570,1027,61046,5648,39901,9999999,7961,9999999,16700,2570,4681,9999999,4211,3391
5433,13831,4,9,3,1,6,1,9,9,1,24,0,0,0,1,1,1,1,0,1,0,0,1118,21,2,717,207,52,331,776,1444,2427,3593,77,6612,22560,845,86768,1027,23534,68126,9999999,48970,9999999,29258,13513,8540,9999999,9999999,9047,9999999
5434,42132,3,5,1,1,3,1,9,9,1,16,0,0,0,1,1,1,1,0,1,0,0,1396,22,2,2083,1222,580,309,729,1385,2211,3210,72,3766,12851,639,65667,1027,15479,63005,9999999,37102,9999999,22380,8266,6185,9999999,9999999,4585,9999999
5435,15104,1,2,1,3,2,3,0,1,2,5,0,0,1,0,1,0,0,0,0,0,0,1568,22,2,855,346,70,1892,2728,3731,4924,6265,68,6655,22707,999999,9999999,1027,21188,9999999,9999999,9999999,9999999,9999999,13255,9999999,3237,9999999,6215,5451
5436,29129,1,2,7,5,4,5,1,0,5,23,1,1,1,1,1,0,0,0,0,0,0,1401,22,2,768,363,93,1643,2478,3483,4681,6042,67,10795,36833,999999,9999999,1027,40788,9999999,9361,9999999,8885,9999999,9115,9999999,5791,9999999,3681,9999999
5437,15338,1,2,1,1,2,1,0,1,1,19,0,0,1,0,1,1,1,0,1,0,0,729,31,1,1242,668,237,1286,2013,2907,3996,5266,67,4030,13750,672,68974,1027,14769,92875,9999999,40916,9999999,23019,6988,5039,3783,9999999,2979,9999999
5438,9914,2,4,1,1,3,1,1,0,5,16,0,0,1,1,1,1,1,0,0,0,0,1479,21,2,723,296,66,3720,4739,5874,7120,8515,71,7299,24904,909,93330,1027,23200,102410,9999999,79232,9999999,14098,14371,9999999,3420,9999999,7113,9999999
5439,16533,3,7,3,1,7,1,0,1,1,16,0,0,1,1,1,1,1,0,1,0,0,650,31,1,3207,2110,1186,94,249,573,1113,1866,76,2433,8301,476,48885,1027,12688,47964,9999999,22473,9999999,20540,3512,5872,1807,9999999,2982,9999999
5440,15585,4,9,3,1,3,1,9,9,5,24,0,0,0,1,1,1,1,0,0,0,1,1664,21,2,726,257,68,453,1004,1788,2901,4066,77,8765,29906,1233,126626,1027,27446,94332,9999999,56303,9999999,20664,25442,49659,9999999,9999999,4464,5249
5441,18302,1,2,6,5,3,5,0,1,5,7,1,1,1,1,1,0,0,0,0,0,0,1127,11,2,623,172,16,1951,2830,3860,5060,6448,68,20931,71417,999999,9999999,1027,76595,9999999,20058,9999999,14253,9999999,31442,9999999,1368,9999999,4296,9999999
5442,17884,4,8,5,1,3,1,0,1,5,24,0,1,1,1,1,1,1,0,0,0,0,1824,21,2,1324,780,367,2288,3153,4163,5323,6609,39,13247,45199,756,77683,1027,45128,94746,2550,48027,9999999,29656,28867,9999999,7448,9999999,6334,6459
5443,9689,4,8,5,1,1,1,0,1,5,16,0,0,1,1,1,1,1,0,0,0,0,761,31,2,554,205,59,2831,3806,4939,6253,7722,52,3447,11761,862,88523,1027,12334,69096,9999999,66427,9999999,22096,7183,9999999,678,9999999,3900,9999999
5444,42654,3,7,4,1,3,1,1,0,1,10,0,0,1,0,1,1,1,0,1,0,0,1148,21,2,3046,2060,1232,379,679,1151,1819,2673,66,15859,54111,600,61576,1027,39521,58847,9999999,36756,9999999,19702,16374,5118,27924,9999999,9813,9999999
5445,27636,2,3,4,1,3,1,1,0,5,21,0,1,1,1,1,1,1,0,1,1,0,1449,21,2,929,412,115,2380,3282,4324,5495,6823,69,10387,35440,808,82987,1027,37786,112474,9838,54509,9999999,23304,18052,5174,3492,9999999,4058,2168
5446,15821,2,3,5,3,3,5,1,0,5,18,1,0,1,1,1,0,0,0,0,0,0,2028,21,1,702,269,60,3445,4551,5807,7224,8630,72,12795,43657,999999,9999999,1027,48788,9999999,9999999,9999999,11739,9999999,17683,9999999,5358,9999999,8877,3063
5447,9613,4,8,3,1,2,1,9,9,5,24,0,0,0,1,1,1,1,0,0,0,0,3546,21,4,111,19,1,4055,5181,6446,7851,9379,50,6321,21567,991,101798,1027,27528,175487,9999999,86102,9999999,15696,17589,9999999,9999999,9999999,3978,1572
5448,14692,3,6,6,2,3,5,0,1,2,17,1,1,1,1,1,0,0,0,0,0,0,924,11,4,1651,907,372,549,1029,1782,2733,3811,74,14072,48014,999999,9999999,1027,53885,9999999,2506,9999999,14188,9999999,16546,9999999,9068,9999999,5706,3049
5449,16610,1,2,1,1,3,1,0,1,1,17,0,1,1,1,1,1,1,0,1,0,0,3060,21,2,317,64,5,2855,3891,5086,6447,8014,68,5740,19585,1127,115772,1027,18230,134800,1458,96908,9999999,14198,14086,4666,438,9999999,3603,2901
5450,34273,2,3,7,5,5,5,9,9,5,13,1,1,0,1,1,0,0,0,0,0,0,1536,21,4,459,170,36,3681,4655,5736,7066,8593,72,24986,85252,999999,9999999,1027,60888,9999999,25403,9999999,19192,9999999,26226,9999999,9999999,9999999,14431,4277
5451,46763,3,7,4,5,3,5,1,0,5,23,1,1,1,1,1,0,0,0,0,0,0,1008,41,4,2766,1798,983,308,566,998,1657,2535,66,10497,35816,999999,9999999,1027,33647,9999999,6681,9999999,3095,9999999,8081,9999999,11492,9999999,6467,9999999
5452,23765,3,6,1,5,5,5,9,9,5,9,1,1,0,1,1,0,0,0,0,0,0,144,41,1,2198,1366,698,331,723,1329,2161,3154,73,3227,11010,999999,9999999,1027,14504,9999999,2661,9999999,4327,9999999,1881,9999999,9999999,9999999,2141,9999999
5453,15291,3,6,3,3,3,5,0,1,5,8,1,0,1,1,1,0,0,0,0,0,0,950,21,4,981,434,97,1026,1697,2520,3530,4761,74,6774,23113,999999,9999999,1027,29313,9999999,9999999,9999999,8190,9999999,11964,9999999,9999999,9999999,2959,2335
5454,16946,1,1,1,3,2,3,9,9,5,19,0,0,0,1,1,0,0,0,0,0,0,2365,21,4,328,85,3,2993,4070,5300,6716,8296,70,8406,28681,999999,9999999,1027,26482,9999999,9999999,9999999,9999999,9999999,24660,9999999,9999999,9999999,4021,2148
5455,9744,1,1,7,1,3,5,1,0,5,8,1,0,1,1,1,0,1,0,0,0,0,1430,31,2,696,296,72,2330,3295,4432,5710,7141,67,3890,13273,405,41607,1027,19698,53378,9999999,41607,3898,9999999,5953,9999999,1753,9999999,1669,9999999
5456,11635,1,1,1,1,2,1,9,9,1,10,0,0,0,0,1,1,1,0,1,0,0,888,31,1,796,384,119,1755,2614,3636,4829,6186,67,1678,5725,949,97476,1027,8713,101643,9999999,69015,9999999,22980,3791,5481,9999999,9999999,1934,9999999
5457,7625,2,4,5,1,3,1,1,0,5,25,0,0,1,1,1,1,1,0,0,0,0,2527,21,2,1370,816,402,1506,2252,3143,4143,5328,71,10291,35113,919,94350,1027,42641,99753,9999999,63105,9999999,31245,18141,9999999,9845,9999999,7127,9999999
5458,11459,3,6,3,1,3,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1188,31,4,1762,1034,500,858,1493,2297,3243,4353,71,3688,12583,1250,128348,1027,17989,95717,9999999,70022,9999999,46975,5137,11351,4514,9999999,2932,9999999
5459,15710,4,9,1,1,6,1,9,9,1,12,0,0,0,0,1,1,1,0,1,0,0,900,21,1,101,11,0,247,728,1605,3022,4566,77,3718,12686,771,79205,1027,16660,74512,9999999,42507,9999999,28392,9825,8306,9999999,9999999,2861,9999999
5460,33773,1,2,5,4,11,5,0,1,5,12,1,0,1,1,1,0,0,0,0,0,0,726,41,2,864,358,74,1856,2692,3693,4874,6202,68,8355,28507,999999,9999999,1027,26614,9999999,9999999,9999999,7095,9999999,15757,9999999,4077,9999999,1578,9999999
5461,9337,1,1,1,3,3,5,9,9,5,12,1,0,0,1,1,0,0,0,0,0,0,2284,21,2,680,249,64,1902,2811,3893,5143,6551,67,3540,12078,999999,9999999,1027,19956,9999999,9999999,9999999,3010,9999999,4679,9999999,9999999,9999999,4389,9999999
5462,25561,4,9,6,1,3,1,9,9,5,24,0,0,0,1,1,1,1,0,0,0,0,1687,21,1,543,136,30,317,745,1523,2599,4036,77,16387,55912,590,60605,1027,37939,66622,9999999,32644,9999999,27961,43270,9999999,9999999,9999999,12642,9999999
5463,10772,1,1,1,1,3,2,0,1,2,22,0,0,1,1,1,0,1,0,0,0,1,704,21,2,809,368,83,1774,2630,3649,4817,6128,67,4509,15385,862,88546,1027,17991,75950,9999999,87220,9999999,9999999,10241,1326,1172,9999999,3972,9999999
5464,19548,4,9,5,1,3,1,0,1,1,5,0,0,1,1,1,1,1,0,1,0,1,783,11,2,2323,1374,714,567,988,1529,2419,3464,37,4107,14013,517,53091,1027,12785,49978,9999999,37877,9999999,8213,7454,7001,1387,9999999,5172,2990
5465,19513,4,9,3,1,3,1,9,9,1,13,0,0,0,1,1,1,1,0,1,0,1,1864,21,2,1675,830,290,78,280,647,1320,2311,72,4907,16743,465,47782,1027,14009,60632,9999999,27574,9999999,13873,8976,6335,9999999,9999999,7767,9999999
5466,25370,2,3,5,1,3,1,0,1,5,12,0,0,1,1,1,1,1,0,0,0,0,526,41,2,726,296,77,2465,3417,4499,5716,7117,71,1546,5275,356,36522,1027,7235,37417,9999999,20122,9999999,16400,3136,9999999,9999999,9999999,2139,9999999
5467,19424,2,3,4,1,3,1,0,1,5,24,0,1,1,1,1,1,1,0,0,1,1,1534,21,2,609,222,36,1999,2876,3936,5154,6587,71,5882,20069,1360,139628,1027,24177,106894,1862,89377,9999999,44185,14838,6066,794,9999999,2575,3016
5468,22641,2,3,2,1,3,1,9,9,1,17,0,1,0,1,1,1,1,0,1,0,1,2244,21,2,810,354,92,2338,3245,4316,5497,6867,68,8858,30223,936,96109,1027,30785,135274,2288,65412,9999999,21844,19220,8853,9999999,9999999,8715,9999999
5469,14564,1,2,8,2,3,2,9,9,2,16,0,1,0,1,1,0,0,0,0,0,0,1792,11,2,593,209,24,2325,3258,4391,5637,7059,73,6867,23430,999999,9999999,1027,26829,9999999,1932,9999999,9999999,9999999,18362,9999999,9999999,9999999,3136,1305
5470,29072,4,9,3,1,7,1,9,9,1,13,0,1,0,0,1,1,1,0,1,0,0,216,41,1,993,335,94,38,159,514,1228,2405,72,1683,5742,282,28940,1027,7251,21197,661,8222,9999999,16172,2132,4546,9999999,9999999,2949,9999999
5471,29348,2,3,1,1,7,1,0,1,1,8,0,1,1,1,1,1,1,0,1,0,0,1450,31,1,1049,549,203,1951,2826,3844,4990,6300,69,5750,19619,3671,376968,1027,9796,102663,2151,289217,9999999,72469,8137,15282,2602,9999999,6729,9999999
5472,22691,2,3,4,1,2,1,9,9,1,5,0,0,0,1,1,1,1,0,1,0,0,1968,21,2,853,381,111,2361,3264,4292,5482,6829,72,3217,10976,860,88332,1027,6648,106893,9999999,76151,9999999,8793,3253,3388,9999999,9999999,7723,9999999
5473,19071,3,5,1,1,7,1,0,1,5,19,0,0,1,1,1,1,1,0,0,0,0,2640,21,4,1572,858,348,528,1089,1822,2742,3850,72,10437,35611,706,72512,1027,29250,85223,9999999,54421,9999999,18091,22351,9999999,6452,9999999,6808,3637
5474,19071,3,5,4,1,3,5,1,0,5,24,1,0,1,1,1,0,1,0,0,0,0,2028,21,4,1469,738,231,533,1107,1889,2807,3932,74,23157,79012,721,74098,1027,57238,71907,9999999,74098,18633,9999999,34940,9999999,15278,9999999,10161,4412
5475,21376,2,3,5,2,3,2,1,0,2,24,0,0,1,1,1,0,0,0,0,0,0,1939,21,2,1247,656,249,1875,2721,3715,4838,6086,72,8155,27825,999999,9999999,1027,27854,9999999,9999999,9999999,9999999,9999999,13698,9999999,8773,9999999,5354,9999999
5476,30434,3,5,3,2,7,5,0,1,2,8,1,0,1,1,1,0,0,0,0,0,0,720,21,2,4731,3049,1554,0,0,1,16,100,75,6927,23635,999999,9999999,1027,21972,9999999,9999999,9999999,2137,9999999,10993,9999999,3402,9999999,7103,5719
5477,18693,3,7,4,1,3,1,1,0,5,18,0,0,1,1,1,1,1,0,0,0,0,1082,21,1,2912,1857,1024,97,265,601,1168,1923,76,8341,28459,383,39334,1027,32402,34021,9999999,25029,9999999,14305,9333,9999999,12910,9999999,6216,9999999
5478,8299,2,4,1,1,3,1,1,0,1,21,0,0,1,1,1,1,1,0,1,0,0,939,31,1,1084,557,191,2708,3616,4642,5811,7113,73,7408,25276,1102,113182,1027,18517,91240,9999999,88049,9999999,20908,11243,4225,7531,9999999,6502,9999999
5479,22299,2,3,8,1,3,1,1,0,5,24,0,1,1,1,1,1,1,0,0,0,0,1769,21,2,492,156,21,2460,3412,4498,5760,7247,70,7612,25972,908,93212,1027,27371,90440,1953,55261,9999999,37951,18590,9999999,2864,9999999,2565,9999999
5480,26332,3,5,4,1,3,1,1,1,5,24,0,1,1,1,1,1,1,0,0,0,0,1440,21,2,3539,2027,934,1,6,52,221,616,77,3428,11696,246,25288,1027,16241,25728,1064,11507,9999999,13781,7318,9999999,9999999,9999999,3314,9999999
5481,26172,3,5,6,2,3,2,1,0,2,7,0,0,1,1,1,0,0,0,0,0,0,938,11,1,3789,2433,1158,1,5,41,175,490,77,12838,43803,999999,9999999,1027,40870,9999999,9999999,9999999,9999999,9999999,6562,9999999,30838,9999999,6403,9999999
5482,27661,4,9,1,1,6,1,9,9,1,23,0,1,0,1,1,1,1,0,1,0,0,988,21,2,1786,976,422,358,796,1368,2158,3179,53,4439,15145,800,82210,1027,15802,62956,1245,50392,9999999,25365,10776,6453,9999999,9999999,3124,9999999
5483,37500,2,3,5,5,5,5,1,0,5,21,1,1,1,1,1,0,0,0,0,0,0,960,41,1,754,315,78,2610,3609,4763,6026,7389,69,3967,13535,999999,9999999,1027,24295,9999999,4477,9999999,3477,9999999,2342,9999999,1206,9999999,2033,9999999
5484,15515,4,9,2,7,8,5,0,1,5,17,1,1,1,1,1,0,0,0,0,0,0,980,21,4,690,307,100,1136,1779,2793,4155,5696,53,9503,32424,999999,9999999,1027,39749,9999999,1271,9999999,8274,9999999,15542,9999999,867,9999999,6470,4305
5485,14168,4,9,6,1,3,1,1,0,5,18,0,1,1,1,1,1,1,0,0,0,0,3274,21,2,561,134,23,296,734,1425,2381,3958,77,8670,29582,462,47421,1027,28042,81012,6793,36038,9999999,11383,14166,9999999,3412,9999999,5211,9999999
5486,10966,3,6,7,5,3,5,1,0,5,10,1,1,1,1,1,0,0,0,0,0,0,521,41,1,1642,941,472,530,1017,1722,2655,3739,73,9213,31435,999999,9999999,1027,28571,9999999,4637,9999999,8162,9999999,7269,9999999,7304,9999999,4063,9999999
