HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUELCOK,BTUELDWH,BTUELCDR,BTUELLGT 
4440,  4481,9,2,4,0,1388, 4890,2,     0,     0, 14504, 49488,  1550,159340,     0,     0,     0,     0,     0,125408,     0,     0,     0,     0, 33932,     0,     0,     0, 29648,     0,     0,     0,     0,12977,    0, 6863,    0, 2951, 2322, 3718, 6290
4441, 22142,9,1,2,1, 743, 6609,5,     0,     0,  1273,  4343,   484, 49755,     0,     0,     0,     0,     0, 26293,     0,     0,     0,     0, 23462,     0,     0,     0,  2645,     0,     0,     0,     0,  793,    0,  905,    0,  367,  171,    0,  598
4442, 21583,9,3,6,0,1849, 3043,4,     0,     0, 13416, 45775,   338, 34746,     0,     0,     0,     0,     0, 34746,     0,     0,     0, 16751,     0,     0,     0,     0, 22792,     0,     0,     0,     0,    0,    0, 6232,    0, 4538,    0, 3435, 2921
4443, 24356,9,3,5,4,3364,  238,4,     0,     0,  8089, 27600,     0,     0,     0,     0,     0,     0,  2174,     0,     0,     0,     0,  4935,     0,     0,     0,     0, 11341,     0,     0,     0,     0, 4560,    0, 4590,    0, 1107,    0,    0, 2878
4444,  5087,9,3,6,0,1472, 3154,3,     0,     0, 21782, 74320,   781, 80287,     0,     0,     0,     0,     0, 45563,     0,     0,     0,     0, 27355,     0,     0,     0, 38435,  7369,     0,     0,     0,24490,    0,11395,    0, 4030, 2837, 7838, 5267
4445,  3971,9,3,5,0,1605, 3741,2,     0,     0, 12901, 44018,  1195,122846,     0,     0,     0,     0,     0, 76558,     0,     0,     0,     0, 46288,     0,     0,     0, 23689,     0,     0,     0,     0,16424,    0, 3905,    0, 1574, 1130, 2842, 5173
4446, 19943,9,3,5,0,1876, 3139,2,     0,     0, 12324, 42049,     0,     0,     0,     0,    37,  3363,     0,     0,     0,     0,     0,  7954,     0,     0,     0,     0, 20721,     0,     0,  3363,     0, 3780,    0, 9594, 3291,  970, 1102,    0, 3807
4447,  4398,9,3,7,3,2169, 2369,2,     0,     0, 16715, 57032,     0,     0,     0,     0,     0,     0, 11259,     0,     0,     0,     0,  9508,     0,     0,     0,     0, 18881,     0,     0,     0,     0,11479,    0, 5905,    0, 1467,    0, 2961, 3215
4448, 26021,9,2,3,0, 634, 6579,2,    25,  3375,  8822, 30101,  1537,158004,     0,     0,     0,     0,     0,112186,     0,     0,  3375,     0, 45818,     0,     0,     0, 24425,     0,     0,     0,     0,    0,    0, 5676,    0, 3619,    0, 2599, 3322
4449, 19436,9,3,5,0,1512, 4335,2,     0,     0,     0,     0,     0,     0,     0,     0,   283, 25846,     0,     0,     0,     0,     0,     0,     0,     0, 20467,     0,     0,     0,     0,  5379,     0,    0,    0,    0,    0,    0,    0,    0,    0
4450,  7166,9,3,5,0,1846, 3205,2,     0,     0, 13575, 46318,     0,     0,     0,     0,     0,     0, 10579,     0,     0,     0,     0,  8786,     0,     0,     0,     0, 14194,     0,     0,     0,     0,10014,    0, 2745,    0,  858, 1435, 2297, 2851
4451, 12759,9,1,1,0, 889, 5590,4,     0,     0,  3716, 12679,    87,  8944,   917,127179,     0,     0,     0,     0, 90553,     0,     0,     0,     0, 36626,     0,     0,  7162,  8944,     0,     0,     0, 1032,    0, 4485,    0,    0,    0,    0, 2439
4452,  3815,9,3,6,0,1630, 4425,2,     0,     0, 10588, 36126,  1091,112155,     0,     0,     0,     0,     0, 79186,     0,     0,     0,     0, 32969,     0,     0,     0, 24281,     0,     0,     0,     0, 8340,    0, 3505,    0, 2697, 1019, 3399, 4326
4453, 11148,9,1,2,1, 329, 8552,2,     0,     0,  8134, 27753,     0,     0,   618, 85710,     0,     0,     0,     0, 85710,     0,     0, 11484,     0,     0,     0,     0, 12883,     0,     0,     0,     0,    0,    0, 3386,    0, 1046,    0, 2110, 2010
4454, 11164,9,4,8,0,   0,11986,4,     0,     0, 12372, 42213,     0,     0,     0,     0,     0,     0, 24591,     0,     0,     0,     0,  8923,     0,     0,     0,     0,  7055,     0,     0,     0,     0,    0,    0, 1644,    0, 1022,    0,    0, 4187
4455, 13423,9,3,6,0,2178, 2647,1,     0,     0,  6255, 21342,     0,     0,     0,     0,   393, 35938,  1135,     0,     0, 29782,     0,  8604,     0,     0,     0,     0,  8899,     0,     0,  6156,     0,    0,    0, 2704,    0,    0,    0,    0, 2917
4456,  4874,9,4,9,2,1580, 2103,2,     0,     0, 11536, 39361,   611, 62811,     0,     0,     0,     0,     0, 32315,     0,     0,     0,     0, 21770,     0,     0,     0, 26842,  8726,     0,     0,     0,    0,    0,12519,    0,    0, 4534,    0, 5012
4457, 12597,9,3,6,0,2689, 1538,2,     0,     0, 13174, 44950,   735, 75558,     0,     0,     0,     0,  1441, 57227,     0,     0,     0,     0, 18331,     0,     0,     0, 27387,     0,     0,     0,     0,10719,    0, 5403, 3956, 1138, 2691, 3249, 5897
4458, 10853,9,1,2,1, 789, 5521,2,     0,     0,  1811,  6179,     0,     0,   487, 67542,    84,  7672,   215,     0, 51483,     0,     0,     0,     0, 16059,     0,     0,  4143,     0,     0,  7672,     0,  413,    0, 1408,    0,    0,  401,    0,  673
4459, 20297,9,3,5,4,3470,  207,5,     0,     0,  5279, 18012,     0,     0,     0,     0,     0,     0,  1509,     0,     0,     0,     0,  2368,     0,     0,     0,     0,  4993,     0,     0,     0,     0, 5588,    0, 3554,    0, 1287,  282,    0,  826
4460, 17814,9,3,7,3,2768, 1482,2,     0,     0, 18064, 61634,   509, 52325,     0,     0,     0,     0,     0, 27687,     0,     0,     0,     0, 17588,     0,     0,     0, 30555,  7050,     0,     0,     0,23091,    0, 7988, 3725,    0, 3103,    0, 7815
4461, 23952,9,2,3,0,1075, 5575,2,     0,     0, 14119, 48174,  1150,118220,     0,     0,     0,     0,     0, 69361,     0,     0,     0,     0, 35283,     0,     0,     0, 30813, 13576,     0,     0,     0,13061,    0, 4300,    0,    0, 2587,    0, 6324
4462, 16369,9,2,3,0,1341, 5398,2,     0,     0,  7925, 27040,  1397,143612,     0,     0,     0,     0,  1476,105483,     0,     0,     0,     0, 38129,     0,     0,     0, 18805,     0,     0,     0,     0, 3267,    0, 3492,    0, 1648,    0, 3327, 2610
4463,  3711,9,1,1,0, 705, 5824,2,     0,     0,  3705, 12641,     0,     0,   890,123419,     0,     0,     0,     0,100352,     0,     0,     0,     0, 23067,     0,     0,  8597,     0,     0,     0,     0, 1602,    0, 2442,    0,  605,  282, 1376, 1268
4464, 21095,9,4,9,2, 269, 5121,1,     0,     0,  2165,  7386,   863, 88742,     0,     0,     0,     0,   689, 59450,     0,     0,     0,     0, 19660,     0,     0,     0,  4650,  9632,     0,     0,     0,    0,    0, 2047,    0,    0,    0,    0,  986
4465,  5890,9,4,8,0,3291, 1307,4,     0,     0,  5810, 19824,     0,     0,     0,     0,     0,     0,  4686,     0,     0,     0,     0,  3530,     0,     0,     0,     0,  4817,     0,     0,     0,     0, 4777,    0, 2014,    0,  634,    0,    0, 2020
4466,  3815,9,3,6,0,1328, 4598,2,     0,     0, 10151, 34635,   860, 88408,     0,     0,     0,     0,     0, 64135,     0,     0,     0,     0, 24273,     0,     0,     0, 17798,     0,     0,     0,     0,10270,    0, 6567,    0,  749,  850, 4893, 2922
4467,  7817,9,2,3,0, 593, 7012,2,     0,     0,  9379, 32001,  1546,158929,     0,     0,     0,     0,     0,123194,     0,     0,     0,     0, 35735,     0,     0,     0, 22144,     0,     0,     0,     0, 7381,    0, 2476,    0, 1317, 2202, 2659, 5021
4468, 17912,9,3,5,0,2389, 2378,2,     0,     0, 11782, 40200,     0,     0,   484, 67127,     0,     0,     0,     0, 67127,     0,     0,  3445,     0,     0,     0,     0, 19604,     0,     0,     0,     0,10325,    0, 6826, 5715,  914,  602, 2939, 1330
4469,  8317,9,4,8,0, 277, 7602,2,     0,     0, 10420, 35552,     0,     0,     0,     0,  1803,164700,     0,     0,     0,164700,     0,  9979,     0,     0,     0,     0, 22513,     0,     0,     0,     0,    0,    0, 3060, 2472, 2318,    0, 2543, 4074
4470,  3723,9,3,6,0,2281, 2571,2,     0,     0, 14717, 50214,     0,     0,     0,     0,   585, 53428,     0,     0,     0, 45555,     0, 12295,     0,     0,     0,     0, 23025,     0,     0,  7873,     0,11669,    0, 3225, 3681,    0,    0, 3054, 3602
4471, 28134,9,1,2,0,1552, 4744,4,     0,     0,  2299,  7844,   365, 37514,     0,     0,     0,     0,     0, 20947,     0,     0,     0,     0, 13230,     0,     0,     0,  6095,  3337,     0,     0,     0,    0,    0, 1749,    0,    0,    0,    0, 1747
4472,  4481,9,2,4,0,1143, 5766,2,     0,     0,  9321, 31803,  1229,126341,     0,     0,     0,     0,     0,109062,     0,     0,     0,     0, 17279,     0,     0,     0, 18589,     0,     0,     0,     0, 7134,    0, 6080, 2781, 1727,  379, 1849, 5782
4473,  3564,9,1,2,1, 310, 8658,1,     0,     0,  6581, 22454,     0,     0,   477, 66222,    59,  5388,     0,     0, 66222,     0,     0, 10294,     0,     0,     0,     0, 10056,     0,     0,  5388,     0,    0,    0, 2104,    0,    0,    0, 1446, 1568
4474, 14596,9,3,6,0,1898, 3028,2,     0,     0,  6634, 22635,   602, 61886,     0,     0,     0,     0,     0, 61886,     0,     0,     0,  4683,     0,     0,     0,     0,  7634,     0,     0,     0,     0, 6970,    0, 3348,    0,  578,    0, 1314, 1054
4475,  6522,9,3,6,0,2051, 3123,2,     0,     0, 12582, 42930,  1196,122949,     0,     0,     0,     0,     0,113099,     0,     0,     0, 10395,     0,     0,     0,     0, 17613,  9850,     0,     0,     0,10233,    0, 4689,    0,    0,  493, 3017, 1750
4476, 20833,9,1,2,0, 775, 5948,3,     0,     0,  8693, 29661,   435, 44718,     0,     0,     0,     0,  1002, 44718,     0,     0,     0,  9591,     0,     0,     0,     0, 15630,     0,     0,     0,     0,  750,    0, 2688,    0,  969,  369, 1801, 3400
4477, 17851,9,3,7,3,1484, 4014,2,     0,     0,  9178, 31315,  1206,123942,     0,     0,     0,     0,     0, 77107,     0,     0,     0,     0, 37391,     0,     0,     0, 28147,  9444,     0,     0,     0,    0,    0, 3168,    0, 1808,    0, 3356, 4842
4478,  3592,9,4,8,0,  69, 8258,2,     0,     0,  4881, 16654,   710, 72988,     0,     0,     0,     0,     0, 51926,     0,     0,     0,     0, 21062,     0,     0,     0, 14830,     0,     0,     0,     0,    0,    0, 1824,    0, 1979, 2202, 2119, 2521
4479,  4277,9,2,3,0, 444, 8081,2,     0,     0,  6473, 22086,  2204,226571,     0,     0,     0,     0,     0,177394,     0,     0,     0,     0, 49177,     0,     0,     0, 15392,     0,     0,     0,     0, 2767,    0, 3927, 2196,  732,  341, 1664, 3321
4480, 24623,9,3,5,4,3417,  222,2,     0,     0, 23946, 81704,     0,     0,     0,     0,     0,     0,  7501,     0,     0,     0,     0,  4275,     0,     0,     0,     0, 29692,     0,     0,     0,     0,31785,    0, 8451,    0,  827,  385, 2360, 6009
4481,  4387,9,4,9,2,1498,  997,5,     0,     0,  6362, 21706,   269, 27645,     0,     0,     0,     0,  4181,   903,     0,     0,     0,     0, 20650,     0,     0,     0,  8097,  6092,     0,     0,     0, 5354,    0, 4074,    0,    0,  404,    0, 1745
4482, 12645,9,1,1,0, 832, 6143,2,     0,     0, 10664, 36386,  1690,173732,     0,     0,     0,     0,  1268,124627,     0,     0,     0,     0, 39555,     0,     0,     0, 18934,  9550,     0,     0,     0,12373,    0, 3811,    0,    0,  466, 2277, 4631
4483, 14568,9,1,2,1, 661, 7035,2,     0,     0, 12340, 42104,     0,     0,   895,124128,     0,     0,     0,     0, 84164,     0,     0,     0,     0, 39964,     0,     0, 36725,     0,     0,     0,     0, 1117,    0, 4262,10707, 2688, 2991, 2877, 5984
4484,  3092,9,1,2,1, 586, 7361,2,     0,     0,  3882, 13245,     0,     0,     0,     0,   600, 54785,     0,     0,     0, 41247,     0,     0,     0,     0, 10968,     0, 10972,     0,     0,  2570,     0,    0,    0, 2273,    0,    0,  400, 1952, 1885
4485,  8520,9,4,8,0, 422, 6127,1,     0,     0,  3643, 12430,   781, 80287,     0,     0,     0,     0,     0, 58972,     0,     0,     0,     0, 21315,     0,     0,     0,  7429,     0,     0,     0,     0, 1996,    0, 3005,    0, 1244,    0, 1884, 1121
4486, 24579,9,4,9,2,1143, 1199,5,     0,     0,  2892,  9869,     0,     0,     0,     0,     0,     0,  1763,     0,     0,     0,     0,  2545,     0,     0,     0,     0,  3054,     0,     0,     0,     0,    0,    0, 2507,    0,  471,  310,    0,  563
4487, 27173,9,3,5,4,4234,   75,2,     0,     0, 22551, 76944,     0,     0,     0,     0,     0,     0,  3157,     0,     0,     0,     0, 10672,     0,     0,     0,     0, 31343,     0,     0,     0,     0,21362,    0,10410,    0, 1906, 2851, 3442, 8216
4488,  4156,9,2,3,0,1140, 5371,2,     0,     0,  7653, 26112,   915, 94062,     0,     0,     0,     0,     0, 60453,     0,     0,     0,     0, 26708,     0,     0,     0, 14959,  6901,     0,     0,     0, 7684,    0, 3469,    0,    0,  447, 2181, 2068
4489,  5986,9,1,1,0, 597, 5985,5,     0,     0,  4989, 17022,   649, 66717,     0,     0,     0,     0,  1420, 66717,     0,     0,     0,  3628,     0,     0,     0,     0,  5275,     0,     0,     0,     0, 3258,    0, 3441,    0,  793,    0,    0, 1296
4490,  4102,9,3,6,0,2735, 1511,2,     0,     0, 23853, 81386,     0,     0,     0,     0,     0,     0, 15284,     0,     0,     0,     0, 11345,     0,     0,     0,     0, 30143,     0,     0,     0,     0,18856,    0, 5758,    0, 3156, 1376, 7922, 4631
4491, 11148,9,1,2,1, 306, 8680,1,   100, 13500, 10113, 34506,     0,     0,   300, 41607,    56,  5114,     0,     0, 41607,     0, 13500, 12144,     0,     0,     0,     0, 19450,     0,     0,  5114,     0,    0,    0, 2912, 3137,    0,    0, 2513, 3013
4492, 28796,9,2,3,0, 670, 6703,5,     0,     0,  3211, 10956,   769, 79040,     0,     0,     0,     0,     0, 47697,     0,     0,     0,     0, 31343,     0,     0,     0,  6124,     0,     0,     0,     0, 1179,    0, 3653,    0,  471,  311,    0,  801
4493, 13292,9,4,8,0, 423, 5978,2,     0,     0,  7933, 27067,  1314,135079,     0,     0,     0,     0,     0,107389,     0,     0,     0,     0, 27690,     0,     0,     0, 17831,     0,     0,     0,     0, 5551,    0, 3685, 1674, 2003,  440, 2144, 3476
4494, 16528,9,2,4,0,1376, 5192,2,     0,     0,  8517, 29060,  1538,158106,     0,     0,     0,     0,  1431,115744,     0,     0,     0,     0, 33541,     0,     0,     0, 19896,  8821,     0,     0,     0, 2188,    0, 5545,    0,    0,    0, 3227, 2404
4495, 23952,9,2,3,0, 381, 7758,2,     0,     0,  4083, 13931,  1074,110407,     0,     0,     0,     0,     0, 90861,     0,     0,     0,     0, 14343,     0,     0,     0,  7714,  5203,     0,     0,     0,    0,    0, 6217,    0,    0,    0,    0, 1269
4496,  3592,9,4,8,0,   0,11971,2,     0,     0, 11784, 40207,   877, 90156,     0,     0,     0,     0,     0, 73463,     0,     0,     0,     0, 16693,     0,     0,     0, 33557,     0,     0,     0,     0,    0,    0, 6650, 2284, 1183,  390, 2389, 6507
4497,  9261,9,1,1,0, 573, 6029,4,     0,     0,  2041,  6964,   768, 78966,     0,     0,     0,     0,     0, 50791,     0,     0,     0,     0, 22676,     0,     0,     0,  4499,  5499,     0,     0,     0,    0,    0, 2465,    0,    0,    0,    0, 2490
4498,  7232,9,3,5,0,1079, 4688,2,     0,     0, 28421, 96972,     0,     0,     0,     0,     0,     0, 25637,     0,     0,     0,     0, 15260,     0,     0,     0,     0, 35870,     0,     0,     0,     0,15966,    0, 4239, 3644, 1481, 1190, 2992, 3651
4499,  7067,9,3,5,4,3298,  514,2,     0,     0, 17562, 59922,     0,     0,     0,     0,     0,     0,  7109,     0,     0,     0,     0, 10010,     0,     0,     0,     0, 20399,     0,     0,     0,     0,13913,    0, 8491,    0, 1543,  587, 2865, 1843
4500, 14180,9,2,4,0,1176, 5422,2,     0,     0,  7240, 24703,     0,     0,     0,     0,   775, 70781,     0,     0,     0, 54595,     0,     0,     0,     0, 16186,     0, 12205,     0,     0,     0,     0, 2745,    0, 9753,    0, 1142,    0, 2120, 1828
4501, 13905,9,1,2,0, 789, 5821,3,     0,     0,  7124, 24307,   771, 79259,     0,     0,     0,     0,     0, 58639,     0,     0,     0,     0, 16203,     0,     0,     0, 15175,  4417,     0,     0,     0,    0,    0, 9132, 4177,    0,    0,    0, 2550
4502, 36805,9,1,2,0,1067, 5213,3,     0,     0,  1774,  6053,   858, 88202,     0,     0,     0,     0,     0, 73016,     0,     0,     0,     0, 11019,     0,     0,     0,  3959,  4167,     0,     0,     0,    0,    0, 2094,    0,    0,    0,    0,  870
4503, 21095,9,4,9,2,1500, 1829,2,     0,     0,  4432, 15122,   597, 61372,     0,     0,     0,     0,  1004, 31711,     0,     0,     0,     0, 22888,     0,     0,     0,  9961,  6773,     0,     0,     0, 1350,    0, 2807,    0,    0,    0, 2266, 2254
4504, 22094,9,4,9,2,1053, 1090,5,     0,     0,  4297, 14661,   374, 38447,     0,     0,     0,     0,   805,  8388,     0,     0,     0,     0, 22036,     0,     0,     0,  9555,  8023,     0,     0,     0,    0,    0, 4301,    0,    0,    0, 1446, 2252
4505, 13670,9,1,2,1,1275, 4765,5,     0,     0,  1856,  6333,   317, 32540,   181, 25067,     0,     0,     0,     0, 25067,     0,     0,     0, 25709,     0,     0,     0,  4727,  6831,     0,     0,     0,    0,    0, 1606,    0,    0,    0,    0,  987
4506, 18522,9,2,3,0, 839, 6200,3,     0,     0,  6618, 22581,  1299,133537,     0,     0,     0,     0,     0,108701,     0,     0,     0,     0, 24836,     0,     0,     0, 12390,     0,     0,     0,     0, 2537,    0, 7654,    0, 1078,    0, 2450, 1643
4507, 26402,9,2,3,0,1044, 5702,2,     0,     0,  2212,  7547,   591, 60755,     0,     0,     0,     0,     0, 46021,     0,     0,     0,     0, 14734,     0,     0,     0,  3849,     0,     0,     0,     0, 1199,    0, 2499,    0,  294,    0,  945,  333
4508,  4402,9,3,5,0, 752, 5248,2,     0,     0, 32167,109754,     0,     0,     0,     0,     0,     0, 35961,     0,     0,     0,     0, 18118,     0,     0,     0,     0, 32190,     0,     0,     0,     0,14114,    0, 9371,    0, 3362,    0, 4894, 4912
4509,  3525,9,1,1,0, 960, 6214,2,     0,     0, 32307,110231,     0,     0,     0,     0,     0,     0, 57387,     0,     0,     0,     0, 11882,     0,     0,     0,     0, 22318,     0,     0,     0,     0, 3337,    0,15307,    0, 1245,  580, 2831, 6011
4510,  9417,9,3,7,3,2599, 1728,2,     0,     0,  9164, 31268,   716, 73605,     0,     0,     0,     0,     0, 45870,     0,     0,     0,     0, 19890,     0,     0,     0, 14398,  7845,     0,     0,     0,    0,    0,16870, 3514,    0,    0,    0, 2606
4511, 11048,9,2,3,0, 742, 6512,2,     0,     0,  5467, 18653,  1187,122024,     0,     0,     0,     0,  1055, 89446,     0,     0,     0,     0, 26027,     0,     0,     0, 15487,  6551,     0,     0,     0,    0,    0, 2111,    0,    0,    0, 2379, 3293
4512, 11587,9,1,2,0,1861, 4299,4,     0,     0,  8790, 29991,    89,  9149,   849,117748,     0,     0,  2050,     0, 90560,     0,     0,     0,     0, 27188,     0,     0, 20423,  9149,     0,     0,     0,    0,    0, 7518,    0,    0,    0,    0, 7948
4513,  9417,9,3,7,3,2512, 1787,2,     0,     0,  3850, 13136,   440, 45232,     0,     0,     0,     0,     0, 25886,     0,     0,     0,     0,  8291,     0,     0,     0,  6451, 11055,     0,     0,     0, 4208,    0, 2477,    0,    0,    0,    0, 1915
