HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,GSTATE,CDD65,HDD65,TYPEHUQ,STORIES,ZSTORIES,URBRUR,ZURBRUR,SHARELQT,LIVEATSP,DIRACC,KOWNRENT,KOWNCOND,ZKOWNCON,HUPROJ,ZHUPROJ,RENTHELP,ZRENTHEL,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,BEDROOMS,ZBEDROOM,NCOMBATH,ZNCOMBAT,NHAFBATH,ZNHAFBAT,OTHROOMS,ZOTHROOM,WALLTYPE,ZWALLTYP,UGASHERE,ZUGASHER,HEATED,UNHEATED,HOMEAREA
1136, 15132,9,2,3,0, 942, 5964,4,9,0,3,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 3,0,1,0, 1716,  120, 1836
1137,  3719,9,2,4,0,1166, 5552,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0,14,0,1,2,10,3,0,2,0,0,0,2,0, 3,0,0,0, 1500,  720, 2220
1138, 10853,9,1,2,1,1033, 5224,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,4,0,2,0,1,0,5,0, 5,0,0,0, 2100, 1600, 3700
1139, 17814,9,3,7,3,1510, 4001,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0, 1120,    0, 1120
1140,  3962,9,1,1,0, 554, 6066,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 8,0,0,9,99,3,0,2,0,0,0,3,0, 2,0,0,0, 1323,    0, 1323
1141,  4982,9,1,2,1, 663, 7008,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0,12,0,0,9,99,4,0,2,0,1,0,4,0, 3,0,1,0, 3268,  748, 4016
1142,  8993,9,4,9,2, 262, 2151,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,2,0,0,0,2,0, 2,0,1,0, 1852,  240, 2092
1143,  4719,9,2,3,0, 942, 5580,5,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 5,0,1,2, 9,2,0,2,0,1,0,2,0, 1,0,1,0, 1558,    0, 1558
1144, 23506,9,3,7,3,3006, 1252,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,1,0,9,99,1,0,1,0,0,0,2,0, 1,0,0,1,  621,    0,  621
1145, 25443,9,2,3,0, 423, 7848,4,9,0,2,0,0,9,9,2,0,0,0,0,1,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0, 1260,    0, 1260
1146, 14582,9,4,8,0,1916, 2622,1,9,0,1,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,2,0,2,0,0,0,2,0, 3,0,1,0, 1120,    0, 1120
1147, 23952,9,2,3,0, 642, 6173,2,1,0,2,0,0,9,9,1,0,1,9,0,9,0, 5,0,0,9,99,3,0,1,0,0,0,2,0, 3,0,1,0, 1536,    0, 1536
1148,  6782,9,4,8,0, 292, 7467,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,2,0,0,0,2,0, 3,0,1,0, 2252,    0, 2252
1149, 33245,9,3,5,0,1703, 4237,3,3,0,1,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,2,0,1,0,0,0,3,0, 1,0,1,0, 1114,  557, 1671
1150, 12045,9,1,2,0, 769, 6380,3,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,1,2,11,2,0,1,0,1,0,3,0, 1,0,1,0, 1935,    0, 1935
1151, 10013,9,4,8,0,4350,  864,5,9,0,1,0,0,9,9,1,1,0,9,0,9,0, 6,0,1,1, 7,2,0,2,0,0,0,2,0, 4,0,0,0,  836,    0,  836
1152, 13292,9,4,8,0, 374, 7151,2,2,0,3,0,1,0,9,2,0,0,0,1,0,1, 5,0,1,2, 6,3,0,2,0,1,0,5,0, 2,0,1,0, 3045,  408, 3453
1153, 18212,9,3,5,0,1531, 3757,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,3,0,2,0,0,0,3,1, 3,0,1,0, 1580,  104, 1684
1154,  9198,9,2,4,0, 566, 7945,4,9,0,1,0,0,9,9,2,0,0,0,0,1,0, 1,0,0,9,99,1,0,1,0,0,0,3,0, 1,0,1,0, 1282,    0, 1282
1155, 21099,9,1,2,0, 935, 5846,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,2,0,0,0,4,0, 3,0,1,0, 1075,    0, 1075
1156, 14302,9,2,4,0, 572, 7688,4,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 5,0,0,9,99,1,0,1,0,0,0,2,0, 1,0,1,0,  748,    0,  748
1157, 16705,9,2,4,0,1108, 5927,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,0,0,9,99,2,0,2,0,0,0,3,0, 1,0,1,0, 1218,    0, 1218
1158, 11557,9,4,9,0, 144, 7438,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,1,2, 4,3,0,1,0,0,0,2,0, 5,0,0,0, 1903,    0, 1903
1159, 20831,9,3,5,4,2729, 1361,2,2,0,4,0,1,0,9,1,0,0,9,0,9,0,14,0,1,2, 4,4,0,2,0,0,0,3,0, 2,0,0,0, 1352, 1352, 2704
1160, 13039,9,3,6,0,1480, 4159,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,4,0,1,0,1,0,2,0, 3,0,1,1, 1431,    0, 1431
1161, 18574,9,2,3,0, 879, 6165,1,9,0,2,0,0,9,9,1,0,0,9,0,9,0, 5,0,1,2, 2,2,0,1,0,0,0,2,0, 3,0,0,0,  868,    0,  868
1162, 18574,9,2,3,0, 781, 6331,1,9,0,4,0,0,9,9,2,0,0,0,0,0,0, 6,0,1,1, 1,2,0,1,0,0,0,3,0, 2,0,0,0, 1008,    0, 1008
1163, 21516,9,4,9,0, 204, 4790,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,2,0,1,0,0,0,3,0, 2,0,1,0, 1056,    0, 1056
1164, 14790,9,3,6,0,2546, 1622,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0, 9,0,1,2, 9,3,0,2,0,0,0,1,0, 3,0,0,0, 1155,    0, 1155
1165, 14276,9,3,5,0, 661, 5413,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,0,0,2,0, 7,0,0,0, 1147,    0, 1147
1166,  9417,9,3,7,3,1672, 3921,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,2,0,1,0,0,0,2,0, 3,0,1,0,  896,    0,  896
1167,  8326,9,1,1,0, 615, 5951,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,1,0,1,0,0,0,3,0, 2,0,0,0,  725, 1450, 2175
1168, 19952,9,2,3,0, 428, 8052,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 2,0,1,2,10,3,0,1,0,0,0,5,0, 3,0,1,0, 2331,    0, 2331
1169,  3869,9,2,3,0, 750, 6415,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0,12,0,0,9,99,4,0,2,0,0,0,4,0, 3,0,0,0, 2240,    0, 2240
1170,  5280,9,2,3,0, 743, 6545,3,2,0,3,0,0,9,9,1,1,0,9,0,9,0, 8,0,0,9,99,3,0,2,0,1,0,3,0, 3,0,1,0, 1610,    0, 1610
1171, 21002,9,3,7,3,2819, 2560,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,3,0,2,0,0,0,3,0, 1,0,0,0, 1388,  396, 1784
1172, 12332,9,4,8,0, 598, 6122,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,2,0,0,0,3,0, 1,0,1,0, 1472,  276, 1748
1173, 13499,9,1,1,0, 478, 7831,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,2,0,1,0,1,0,2,0, 2,0,0,0, 1764,    0, 1764
1174,  4387,9,4,9,2,1104, 1373,5,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 9,0,1,2, 5,2,0,1,0,0,0,1,0, 4,0,1,0,  899,    0,  899
1175, 21891,9,1,2,1,1167, 4841,5,9,0,1,0,1,0,9,2,0,0,0,0,0,0, 1,0,1,1, 8,1,0,1,0,0,0,2,0, 1,0,1,0,  602,    0,  602
1176,  5009,9,3,5,4,2484, 1488,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,12,0,1,1,10,3,0,2,0,0,0,2,0, 2,0,0,1, 1668,    0, 1668
1177, 19690,9,2,4,0, 737, 7217,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,4,0,2,0,0,0,4,0, 2,0,1,0, 3158,  510, 3668
1178,  8643,9,2,4,0,1531, 4955,2,1,0,3,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 1,0,1,0, 1728,    0, 1728
1179,  8658,9,4,9,0,  82, 5333,5,9,0,2,0,0,9,9,2,0,0,0,0,0,0, 5,0,1,2, 3,2,0,1,0,0,0,3,0, 2,0,1,1,  903,    0,  903
1180,  5863,9,4,9,0, 144, 7540,2,1,0,4,0,1,1,1,1,0,0,9,0,9,0, 5,0,0,9,99,4,0,3,0,0,0,7,0, 2,0,0,0, 5935,    0, 5935
1181, 17814,9,3,7,3,2470, 1895,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,2,0,1,0,0,0,3,0, 2,0,1,0, 1464,  250, 1714
1182, 20969,9,1,2,0, 602, 6344,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,4,0,2,0,0,0,4,0, 3,0,0,0, 2159,  998, 3157
1183, 17755,9,4,9,2,1513, 1355,2,1,0,1,0,0,9,9,1,0,1,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,5,0, 4,0,1,0, 1196,  400, 1596
1184, 10552,9,2,4,0, 395, 8826,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,5,0,1,0,1,0,5,0, 2,0,1,0, 3107,   70, 3177
1185,  8519,9,4,9,0, 104, 4836,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 5,0,1,2,12,1,0,1,0,0,1,2,0, 1,0,0,1,  560,    0,  560
1186, 37044,9,2,3,0, 827, 6070,5,9,0,3,0,1,0,9,2,0,0,0,0,0,0, 4,0,0,9,99,1,0,1,0,0,0,2,0, 1,0,1,0,  694,    0,  694
1187,  9383,9,3,7,3,2988, 2358,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,0,1,2,12,1,0,1,0,0,0,2,0, 1,0,0,1,  528,    0,  528
1188, 20833,9,1,2,0, 726, 6032,3,2,0,4,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 5,0,1,0, 1792,  319, 2111
1189, 22960,9,3,5,4,3297,  514,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,4,0,3,0,0,0,3,0, 7,0,1,0, 2019,  575, 2594
1190,  9047,9,1,2,0, 500, 6581,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0, 2702,  288, 2990
1191, 21002,9,3,7,3,3121, 1576,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,0,0,9,99,3,0,1,0,0,0,2,0, 5,0,1,0, 1056,    0, 1056
1192, 10806,9,3,7,0,1901, 3682,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 6,1,1,2, 7,2,0,1,0,0,0,3,0, 3,0,1,0, 1316,    0, 1316
1193,  7635,9,4,9,0,  95, 6029,4,9,0,3,0,0,9,9,2,0,0,0,0,1,0, 5,0,0,9,99,1,0,1,0,0,0,3,0, 2,0,0,0,  778,    0,  778
1194,  5492,9,2,3,0, 475, 7875,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,0,1,2,11,2,0,1,0,0,0,1,0, 1,0,1,0,  897,    0,  897
1195, 11557,9,4,9,0, 146, 7021,2,1,0,2,0,0,9,9,2,0,0,0,0,0,0, 2,0,0,9,99,3,0,1,0,0,0,3,0, 2,0,0,1, 1720,    0, 1720
1196, 10385,9,3,7,3,3124, 1140,2,1,0,1,0,1,0,9,2,0,0,0,0,0,0, 2,0,1,1,11,2,0,1,0,0,0,2,0, 2,0,1,0, 1046,    0, 1046
1197, 12597,9,3,6,0,2581, 1602,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,2,0,0,0,4,0, 1,0,1,0, 2229,    0, 2229
1198,  5009,9,3,5,4,3047, 1195,2,1,0,1,0,0,9,9,2,0,0,1,0,9,0,11,0,0,9,99,3,0,1,0,1,0,2,0, 2,0,0,0, 1025,    0, 1025
1199, 10284,9,4,9,2, 600, 2605,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0,  378,    0,  378
1200, 19692,9,2,4,0, 325, 8202,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 5,0,8,9,99,2,0,1,0,0,0,2,0, 1,0,0,0,  720,    0,  720
1201, 30425,9,4,9,2,1575,  610,3,2,0,1,0,0,9,9,1,1,0,9,0,9,0, 6,0,0,9,99,2,0,2,0,1,0,5,0, 4,0,1,0, 2288,  860, 3148
1202, 20848,9,1,2,0, 685, 6424,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,1,0,4,0, 2,0,1,0, 1043, 3137, 4180
1203,  3873,9,4,8,0, 336, 6382,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,13,0,1,1,12,3,0,1,0,1,0,3,0, 2,0,1,0, 1948,  864, 2812
1204,  7072,9,4,9,2,1195, 2908,5,9,0,2,0,0,9,9,2,0,0,0,0,0,0, 8,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0, 1320,    0, 1320
1205, 21982,9,3,5,0,1784, 2986,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,2,0,1,0,0,0,4,0, 1,0,1,0, 1386,    0, 1386
1206,  4481,9,2,4,0,1259, 5350,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0,11,0,0,9,99,4,0,2,0,1,0,4,0, 3,0,0,0, 5462, 1100, 6562
1207,  3564,9,3,5,0,1755, 3193,4,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 8,0,0,9,99,2,0,2,0,0,0,2,0, 3,0,1,0, 1056,    0, 1056
1208,  5087,9,2,3,0,1087, 5661,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0,10,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0, 1416,    0, 1416
1209, 78559,9,3,5,0,2052, 2643,2,1,0,1,0,1,0,9,2,0,0,0,0,0,0, 4,0,0,9,99,3,0,1,0,0,0,2,0, 5,0,1,0, 1390,    0, 1390
1210, 13936,9,4,9,0,  81, 5204,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0,11,0,0,9,99,4,0,2,0,1,0,5,0, 2,0,1,0, 1771,  414, 2185
1211,  4678,1,1,2,0, 983, 5713,2,2,0,3,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,3,0,1,0,0,0,2,0, 5,0,0,0, 1278, 1434, 2712
1212, 28279,9,3,7,0,2521, 1830,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,3,0,2,0,0,0,2,0, 1,0,1,0, 1598,    0, 1598
1213, 14582,9,4,8,0,3336, 1289,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 3,0,1,2,10,2,0,1,0,0,0,2,0, 7,0,1,0,  900,    0,  900
1214,  4263,9,1,2,1, 902, 5836,5,9,0,3,0,0,9,9,1,1,0,9,0,9,0, 9,0,0,9,99,1,0,1,0,0,0,3,0, 3,0,1,0, 1030,    0, 1030
1215, 12271,9,3,5,0,1329, 4285,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,11,0,0,9,99,3,0,2,0,0,0,2,0, 3,0,0,0, 1892,  260, 2152
1216,  9460,9,2,4,0, 548, 8711,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,1,0,1,0,0,0,1,0, 5,0,1,0,  683,    0,  683
1217, 19023,9,3,7,3,2390, 2272,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,1,0,9,99,2,0,1,0,0,0,2,0, 5,0,0,0,  932,  150, 1082
1218,  4425,9,1,2,0, 858, 6173,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,1,0,3,0, 2,0,1,0, 1874,  865, 2739
1219, 20523,1,4,9,2, 262, 3330,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0, 6,0,1,2, 6,4,0,3,0,2,0,4,0, 2,0,1,0, 4468,    0, 4468
1220,  6077,9,4,9,2, 724,  946,5,9,0,1,0,0,9,9,2,1,0,0,0,0,0,10,0,1,2,10,1,0,1,0,0,0,2,0, 4,0,1,0,  732,    0,  732
1221,  3856,9,1,2,0, 724, 6083,3,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 9,0,0,9,99,2,0,1,0,0,0,3,0, 3,0,0,0, 1469,  233, 1702
1222, 19943,9,3,5,0,1747, 3206,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,2,0,1,0,5,0, 1,0,1,0, 2029,  148, 2177
1223, 16147,9,3,6,0,2128, 3098,2,1,0,4,0,0,9,9,1,2,0,9,0,9,0, 6,0,0,9,99,3,0,2,0,0,0,4,0, 1,0,0,0, 2024,    0, 2024
1224, 17925,9,1,2,1, 684, 6614,1,9,0,2,0,0,9,9,1,0,1,9,0,9,0,12,0,0,9,99,3,0,2,0,0,0,3,0, 3,0,1,0, 2736,    0, 2736
1225, 10950,9,4,9,2, 626, 1151,5,9,0,1,0,0,9,9,2,0,0,0,1,0,1, 1,0,0,9,99,0,0,1,0,0,0,2,0, 4,0,1,0,    0,  421,  421
1226, 15132,9,2,3,0, 776, 6447,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 4,0,0,9,99,1,0,1,0,0,1,2,0, 1,0,1,0, 1006,    0, 1006
1227,  7592,9,4,9,2,1537, 1140,2,1,0,3,0,0,9,9,2,0,0,0,0,0,0, 2,0,0,9,99,3,0,2,0,0,0,7,0, 2,0,1,0, 2034,    0, 2034
1228, 15735,9,2,3,0, 696, 6588,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 1,0,0,9,99,1,0,1,0,0,0,2,0, 3,0,1,0,  560,    0,  560
1229, 19943,9,3,5,0,2520, 2661,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0, 1440,    0, 1440
1230, 10834,9,1,2,0, 807, 6292,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,2,0,1,0,1,0,2,0, 1,0,1,0,  902,  902, 1804
1231, 19096,9,2,3,0, 972, 5859,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,0,0,2,0, 1,0,1,0, 1750,    0, 1750
1232,  8401,9,1,1,0, 983, 5513,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0,  883,    0,  883
1233, 10676,9,1,1,0, 714, 5764,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,1,0,4,0, 2,0,1,0, 2260,    0, 2260
1234, 10027,9,3,5,4,3437,  216,5,9,0,1,0,1,0,9,2,0,0,0,0,0,0, 7,1,1,1,10,2,0,2,0,0,0,2,0, 2,0,0,0,  891,    0,  891
1235, 22887,9,3,5,4,3360,  239,5,9,0,2,0,0,9,9,2,0,0,0,0,0,0, 5,0,0,9,99,3,0,2,0,0,0,2,0, 7,0,0,0, 1260,    0, 1260
1236, 20100,9,2,3,0, 532, 7423,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,0,0,4,0, 3,0,1,0, 1253, 1256, 2509
1237,  3731,9,3,5,0,1654, 3324,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,5,0,2,0,1,0,3,0, 1,0,0,0, 1956,  147, 2103
1238,  7052,9,3,5,4,2726, 1270,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,13,0,1,1, 7,3,0,1,0,1,0,3,0, 4,0,0,0, 1493,  588, 2081
1239,  8350,9,3,7,0,2012, 3795,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 2,1,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0, 1736,    0, 1736
1240, 25022,9,3,5,4,4597,   69,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 2,0,1,1,10,1,0,1,0,0,0,4,0, 7,0,1,1,  723,    0,  723
1241, 15785,9,3,5,0,1767, 3553,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,3,0,1,0,1,0,2,0, 1,0,0,0,  888,    0,  888
1242,  8324,9,1,2,1,1376, 4694,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 2,0,1,2, 9,1,0,0,0,0,0,1,0, 1,0,1,0,  374,    0,  374
1243, 13894,9,2,3,0, 749, 6488,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 1,0,1,0,  984,    0,  984
1244,  3740,9,3,6,0,1390, 4393,4,9,0,3,0,0,9,9,2,0,0,1,0,9,0, 5,1,1,2, 1,1,0,1,0,0,0,2,0, 1,0,0,0,  588,    0,  588
1245, 19690,9,2,4,0, 864, 6360,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0,  925,  108, 1033
1246, 18597,9,4,9,2, 334, 1932,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2, 6,1,0,1,0,0,0,2,0, 4,0,1,0, 1093,    0, 1093
1247,  5994,9,3,5,4,3369,  889,2,1,0,1,0,1,0,9,1,0,0,9,0,9,0,13,0,1,1,12,3,0,2,0,0,0,2,0, 2,0,1,0, 1434,  420, 1854
1248,  6088,9,3,5,4,3500,  387,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0,11,0,0,9,99,3,0,3,0,0,0,4,0, 3,0,0,1, 2134,  252, 2386
1249, 19943,9,3,5,0,1759, 3082,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,3,0,0,0,4,0, 1,0,0,0, 1273,  877, 2150
1250, 10552,9,2,4,0, 347, 9022,2,2,0,2,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,3,0,1,0,0,0,3,0, 2,0,1,0, 1114,  536, 1650
1251, 19645,9,3,7,3,2885, 1450,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,2,0,0,0,4,0, 3,0,1,0, 1985,    0, 1985
1252,  3564,9,1,2,1, 315, 8628,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0,14,0,1,2, 3,4,0,2,0,1,0,5,0, 3,0,0,0, 3946,  408, 4354
1253, 10334,9,1,1,0,1113, 6020,1,9,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,0,1,1, 7,2,0,1,0,0,0,2,0, 3,0,0,0,  738,   83,  821
1254,  3962,9,1,1,0, 667, 5854,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,11,0,0,9,99,3,0,2,0,0,0,3,0, 2,0,0,0, 3584,    0, 3584
1255, 27173,9,3,5,4,3680,  156,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,1,2, 7,3,0,2,0,0,0,4,0, 7,0,0,0, 2460,    0, 2460
1256,  5994,9,3,5,4,2305, 1389,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0,12,0,1,1, 2,3,0,2,0,0,0,3,0, 2,0,1,0, 1381,  580, 1961
1257,  7072,9,4,9,2,1311, 2653,5,9,0,2,0,0,9,9,2,0,0,0,0,0,0, 8,0,1,2, 9,1,0,1,0,0,0,2,0, 2,0,1,0, 1013,    0, 1013
1258, 10406,9,4,9,2, 819,  892,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,1,0,9,99,1,0,1,0,0,1,2,0, 2,0,1,0,  720,    0,  720
1259,  6913,9,4,8,0,3225, 1333,3,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 2,0,0,9,99,3,0,1,0,0,0,2,0, 1,0,1,0, 1035,    0, 1035
1260,  9798,9,2,4,0,1585, 4872,2,1,0,3,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 1,0,1,0, 1728,    0, 1728
1261, 25347,9,4,9,2, 241, 2343,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,0,0,9,99,3,0,1,0,0,0,3,0, 4,0,1,0, 1503,  273, 1776
1262,  3874,9,3,5,0,1606, 3421,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,3,0,2,0,1,0,3,0, 1,0,0,0, 2358,  576, 2934
1263,  3368,9,4,8,0,1930, 2568,5,9,0,1,0,1,0,9,2,0,0,0,0,0,0, 9,0,1,2, 6,2,0,2,0,0,0,2,0, 4,0,1,0,  856,    0,  856
1264, 13879,9,3,6,0,1416, 4211,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,3,0, 3,0,1,1, 1165,    0, 1165
1265, 12293,9,4,9,0,  81, 5204,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0,12,0,0,9,99,3,0,2,0,0,0,3,0, 2,0,1,1, 2286,    0, 2286
1266, 25666,9,2,4,0,1139, 5635,3,1,0,4,0,0,9,9,2,0,0,0,0,0,0, 1,1,1,1, 2,2,0,2,0,0,0,2,0, 1,0,1,0,  986,  377, 1363
1267, 16528,9,2,4,0,1470, 5062,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,1,0,4,0, 5,0,1,0, 2599,    0, 2599
1268,  4872,9,3,7,0,3098, 1538,1,9,0,3,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,4,0,2,0,0,0,2,0, 3,0,0,0, 1120,    0, 1120
1269, 22094,9,4,9,2,1595, 2052,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 7,0,1,2, 8,2,0,2,0,0,0,1,0, 4,0,1,0, 1021,    0, 1021
1270, 19690,9,2,4,0, 422, 8713,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,3,0,2,0,0,0,3,0, 3,0,1,0, 1456,    0, 1456
1271, 18632,9,3,7,0,1690, 4539,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,4,0, 6,0,1,0,  773,   61,  834
1272, 23952,9,2,3,0, 519, 7294,1,9,0,1,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,2,0,1,0,1,0,2,0, 3,0,1,0,  978,    0,  978
1273,  7554,1,1,1,0, 465, 7903,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,0,0,7,0, 1,0,0,0, 2961,  578, 3539
