HHID,NWEIGHT,REGIONC,DIVISION,TYPEHUQ,STORIES,DIRACC,YEARMADE,HOTH2O,HEATWATR,HINATTIC,ROOFPCT,ATTIC3YR,WALLINS,WALLS3YR,DUCTS,PIPEINS,WATERINS,STRIP,CAULKADD,BASEMENT,BASEINS,FLOOREXT,DOORS,STORMSO,INDOWS,PANESINS,CHANGES,SAMEFEET,SAMEHEAT,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,CARHOME,GARHEAT,GARHETON,HOMEBASE,CELLAR,AREASHUT,AREAOPEN,CONCRETE,BASEHEAT,INSIDE,LINEARFL,PREHEAT,PREUN,PREHOME,HEATED,UNHEATED,HOMEAREA,SCALE,SOURCE,TYPEHOME,UNITS,FLOORS,OCCUP
1588,21963,1,2,2,8,9,03,1,9,1,0,0,6,9,0,1,0,1,1,1,1,3,03,03,15,15,0,9,9,5,3,0,5,1,0,9,1,9,9,9,9,2,02,2,99999,99999,99999,4526,414,4940,999,0,21,999,99,1
1589,10356,2,4,2,1,9,02,1,9,1,4,0,1,0,0,0,0,0,0,1,0,9,02,02,13,13,0,9,9,4,2,0,4,0,9,9,1,9,9,9,9,1,01,2,99999,99999,99999,3016,0,3016,89,1,21,999,99,1
1590,15815,4,9,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,6,6,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,599,0,599,5,1,41,8,2,1
1591,16734,1,2,2,2,9,01,1,9,1,4,0,6,9,0,0,0,1,1,1,0,9,04,04,33,33,0,9,9,3,1,1,4,0,9,9,5,1,1,0,0,2,02,3,99999,99999,99999,2257,288,2545,999,6,21,999,99,1
1592,15162,3,6,2,1,9,04,1,9,1,4,0,2,1,0,0,0,0,0,1,0,9,02,00,9,0,1,1,1,4,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1253,0,1253,999,0,21,999,99,1
1593,26541,3,7,2,1,9,05,1,9,1,2,0,6,9,1,0,0,0,1,0,9,9,04,00,6,0,0,9,9,4,2,0,2,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,2202,420,2622,999,0,21,999,99,1
1594,15697,1,2,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,7,7,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,02,1,99999,99999,99999,744,0,744,999,0,31,999,99,1
1595,17611,4,9,2,1,9,04,1,9,1,4,0,1,0,1,1,1,1,1,1,1,4,04,04,13,13,0,9,9,3,2,0,4,1,0,9,2,9,9,9,9,0,01,1,99999,99999,99999,1753,506,2259,55,1,21,999,99,1
1596,28336,4,9,2,1,9,04,1,9,1,3,0,1,0,1,0,0,1,0,0,9,9,02,00,14,0,0,9,9,4,2,0,5,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,2382,0,2382,999,0,21,999,99,1
1597,14596,4,9,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,3,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,98,1,99999,99999,99999,556,0,556,999,2,41,8,2,1
1598,6822,2,4,1,9,9,01,1,9,1,4,0,1,0,1,1,1,0,1,1,1,4,03,00,11,5,0,9,9,2,1,1,2,0,9,9,2,9,9,9,9,0,05,1,99999,99999,99999,1008,0,1008,999,2,11,999,99,1
1599,19424,2,3,2,1,9,03,1,9,1,4,0,1,0,0,0,1,1,1,1,0,9,02,02,14,14,1,1,1,4,1,0,3,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,1640,0,1640,999,0,21,999,99,1
1600,21953,4,9,2,1,9,05,1,9,1,6,6,6,9,0,0,0,0,0,0,9,9,02,00,7,0,0,9,9,2,1,0,2,0,9,9,4,9,9,9,9,9,00,0,99999,99999,99999,809,0,809,79,7,21,999,99,1
1601,18510,1,2,4,9,9,03,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,6,6,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,944,0,944,15,1,31,999,99,1
1602,44385,3,5,2,1,9,01,1,9,0,9,9,0,9,0,1,1,1,1,1,0,9,02,00,10,5,0,9,9,2,1,0,2,0,9,9,2,9,9,9,9,0,01,1,99999,99999,99999,757,0,757,10,1,21,999,99,1
1603,20464,4,9,2,1,9,04,1,9,1,4,0,0,9,1,0,0,1,1,0,9,9,05,00,10,0,0,9,9,4,2,1,4,1,0,9,4,9,9,9,9,9,04,0,2522,420,99999,2522,420,2942,999,2,21,999,99,1
1604,9812,3,6,2,1,9,01,1,9,0,9,9,2,0,0,1,0,0,0,1,0,9,02,02,12,12,0,9,9,3,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1320,0,1320,999,0,21,999,99,1
1605,6858,2,4,2,2,9,01,1,9,0,9,9,2,0,1,0,0,0,1,1,0,9,02,02,22,20,0,9,9,3,1,0,4,1,0,9,1,9,9,9,9,1,02,3,99999,99999,99999,3210,590,3800,999,0,21,999,99,1
1606,20666,3,7,2,1,9,05,1,9,6,9,9,6,9,6,1,0,0,0,1,6,9,02,02,9,0,0,9,9,2,1,0,2,1,0,9,5,1,1,0,0,0,98,2,99999,99999,99999,1104,336,1440,999,2,21,999,99,1
1607,10908,1,1,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,03,00,19,12,0,9,9,3,1,0,4,9,9,9,9,9,9,9,9,9,01,2,99999,99999,99999,2613,491,3104,92,1,31,999,99,1
1608,13337,3,6,4,9,9,02,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,03,00,7,6,0,9,9,2,1,0,3,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,1293,0,1293,26,1,31,999,99,1
1609,24268,4,9,2,1,9,01,1,9,1,4,0,0,9,0,0,0,0,0,0,9,9,02,00,13,0,0,9,9,2,1,0,2,0,9,9,0,9,9,9,9,9,02,1,99999,99999,99999,1500,0,1500,999,0,21,999,99,1
1610,17067,2,3,2,2,9,01,1,9,1,0,0,0,9,0,1,0,1,1,1,0,9,02,02,16,16,0,9,9,3,1,0,3,0,9,9,1,9,9,9,9,1,02,3,99999,99999,99999,1904,0,1904,999,0,21,999,99,1
1611,27016,2,3,3,2,9,05,1,9,6,9,9,6,9,6,6,0,1,1,0,9,9,02,02,4,4,0,9,9,2,1,1,2,0,9,9,4,9,9,9,9,9,01,2,99999,99999,99999,929,0,929,1,1,22,999,99,1
1612,21815,1,1,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,1,1,0,9,9,1,1,0,3,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,677,0,677,7,1,41,64,8,1
1613,35526,4,9,2,1,9,02,1,9,6,9,9,6,9,0,0,0,0,0,1,6,9,02,00,14,0,0,9,9,2,1,0,4,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,999,0,999,999,0,21,999,99,1
1614,15961,2,3,2,1,9,06,1,9,1,4,0,1,0,0,0,0,0,0,1,0,9,02,02,17,17,0,9,9,3,1,0,3,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,2912,0,2912,999,0,21,999,99,1
1615,17288,4,9,2,1,9,01,1,9,6,9,9,8,9,0,0,0,0,0,1,6,9,02,02,13,0,0,9,9,3,1,0,3,0,9,9,5,1,1,0,0,0,03,2,99999,99999,99999,840,130,970,999,2,21,999,99,1
1616,8453,2,4,2,1,9,05,1,9,1,4,0,1,0,0,1,1,0,1,1,0,9,02,02,23,23,0,9,9,3,1,2,3,1,0,9,1,9,9,9,9,1,21,2,99999,99999,99999,3304,576,3880,999,2,21,999,99,1
1617,23030,2,3,2,1,9,05,1,9,1,4,1,2,1,0,0,0,1,1,1,0,9,03,03,14,14,0,9,9,3,2,0,4,1,0,9,1,9,9,9,9,1,03,2,99999,99999,99999,2166,540,2706,999,2,21,999,99,1
1618,14692,3,6,2,1,9,05,1,9,1,4,6,1,1,1,1,1,1,1,1,1,4,03,03,9,9,0,9,9,3,2,0,4,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1572,0,1572,999,0,21,999,99,1
1619,25407,3,5,3,2,9,08,1,9,1,6,0,6,9,1,6,0,0,1,1,6,9,02,01,7,7,0,9,9,2,2,0,5,0,9,9,1,9,9,9,9,1,01,3,99999,99999,99999,1620,0,1620,15,1,22,999,99,1
1620,22470,3,5,2,4,9,04,1,9,1,4,6,6,9,1,0,0,1,1,1,6,9,02,02,15,13,0,9,9,3,1,0,3,0,9,9,1,9,9,9,9,1,03,2,99999,99999,99999,2162,0,2162,999,2,21,999,99,1
1621,23096,1,2,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,8,0,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,1204,0,1204,24,1,41,190,23,1
1622,22470,3,5,3,2,9,07,1,9,1,4,0,0,9,0,0,1,0,1,1,1,4,02,01,7,7,0,9,9,3,1,0,2,0,9,9,1,9,9,9,9,1,01,3,99999,99999,99999,1743,0,1743,20,1,22,999,99,1
1623,22716,2,3,2,1,9,03,1,9,1,4,0,2,0,0,0,0,1,1,1,0,9,02,02,18,18,0,9,9,3,1,1,3,0,9,9,5,0,1,0,1,1,02,1,99999,99999,99999,1682,0,1682,999,0,21,999,99,1
1624,15184,1,2,2,1,9,03,1,9,0,9,9,6,9,0,0,0,0,0,0,9,9,02,02,20,20,0,9,9,4,2,1,0,1,0,9,4,9,9,9,9,9,00,0,99999,99999,99999,1130,322,1452,999,4,21,999,99,1
1625,18252,3,5,2,2,9,04,1,9,1,4,0,1,0,1,1,0,1,1,1,1,4,05,05,50,50,1,1,1,4,2,1,5,1,0,9,2,9,9,9,9,0,02,2,99999,99999,99999,2784,420,3204,999,0,21,999,99,1
1626,21315,3,5,2,2,0,05,1,9,1,4,1,1,0,0,1,0,1,1,0,9,9,03,01,8,8,0,9,9,6,2,0,2,0,9,9,4,9,9,9,9,9,02,2,99999,99999,99999,1536,0,1536,999,0,21,999,99,1
1627,16533,3,7,2,1,9,05,1,9,1,4,0,1,0,1,0,1,1,1,0,9,9,03,02,8,0,0,9,9,3,2,0,2,1,1,0,4,9,9,9,9,9,02,1,99999,99999,99999,1400,506,1906,999,0,21,999,99,1
1628,20037,1,2,2,1,9,05,1,9,1,4,6,1,0,0,0,0,0,0,1,0,9,03,02,13,13,0,9,9,3,1,0,3,1,0,9,1,9,9,9,9,0,01,2,99999,99999,99999,1106,1106,2212,63,1,21,999,99,1
1629,18299,4,9,1,9,9,05,1,9,1,4,0,6,9,6,6,6,6,6,1,1,4,02,00,7,0,1,3,8,1,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,874,0,874,999,0,11,999,99,1
1630,21327,3,7,2,1,9,05,1,9,1,4,0,1,0,1,1,0,1,1,0,9,9,03,00,9,0,0,9,9,3,2,0,3,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,1284,110,1394,999,0,21,999,99,1
1631,14397,1,2,2,2,9,01,1,9,1,4,0,1,0,0,0,0,0,0,1,0,9,03,03,20,20,0,9,9,5,1,0,3,0,9,9,1,9,9,9,9,2,02,3,99999,99999,99999,2602,823,3425,999,0,21,999,99,1
1632,17251,4,9,2,1,9,04,1,9,1,4,0,1,0,6,0,0,0,1,1,0,9,03,00,9,0,0,9,9,2,2,0,2,1,0,9,3,9,9,9,9,0,00,0,99999,99999,99999,1818,630,2448,999,7,21,999,99,1
1633,26983,3,6,4,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,8,0,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,21,0,99999,99999,820,820,0,820,999,3,31,999,99,1
1634,13358,1,2,2,1,9,05,1,9,1,4,0,1,0,0,0,0,1,0,1,1,2,05,03,16,16,0,9,9,3,2,1,4,1,1,4,1,9,9,9,9,1,02,2,99999,99999,99999,2805,165,2970,999,0,21,999,99,1
1635,21179,2,3,2,1,9,02,1,9,1,4,0,1,0,0,1,0,1,1,1,0,9,02,02,13,13,0,9,9,3,2,0,3,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,2544,288,2832,999,0,21,999,99,1
1636,16098,4,9,3,2,9,05,1,9,6,9,9,6,9,6,6,0,0,1,1,1,4,03,01,7,1,0,9,9,3,2,1,3,1,0,9,1,9,9,9,9,0,01,3,99999,99999,99999,1494,747,2241,37,1,22,999,99,1
1637,16098,4,9,5,9,9,03,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,10,0,0,9,9,2,1,0,3,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,390,0,390,1,1,41,8,2,1
1638,37780,4,9,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,02,5,5,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,02,1,99999,99999,99999,986,0,986,999,0,41,8,2,1
1639,6619,2,4,2,1,9,02,1,9,1,6,0,6,9,6,0,0,0,0,1,0,9,03,03,22,22,0,9,9,2,1,0,4,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,1200,0,1200,999,0,21,999,99,1
1640,22845,3,5,2,1,9,03,1,9,1,3,0,1,0,0,1,1,1,1,1,0,9,03,03,14,0,0,9,9,3,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,906,160,1066,999,0,21,999,99,1
1641,17235,1,1,2,1,9,01,1,9,1,4,0,1,0,0,1,1,1,1,1,1,4,03,02,8,8,0,9,9,2,1,0,2,0,9,9,5,1,1,0,0,0,02,2,99999,99999,99999,1120,54,1174,999,0,21,999,99,1
1642,34134,2,3,2,1,9,01,1,9,0,9,9,0,9,0,0,0,0,1,1,0,9,03,03,15,15,0,9,9,2,1,0,3,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,1914,0,1914,999,0,21,999,99,1
1643,23836,3,7,2,1,9,02,1,9,1,4,0,6,9,1,6,0,0,1,1,0,9,05,00,15,0,0,9,9,4,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1741,110,1851,999,0,21,999,99,1
1644,18508,3,5,3,3,9,04,1,9,6,9,9,1,6,0,6,0,1,0,0,9,9,02,00,8,8,0,9,9,4,1,1,2,0,9,9,4,9,9,9,9,9,01,3,99999,99999,99999,1156,0,1156,1,1,22,999,99,1
1645,23592,3,5,2,2,9,03,1,9,1,6,0,6,9,6,6,6,0,0,1,0,9,02,00,8,0,0,9,9,3,1,0,3,0,9,9,1,9,9,9,9,0,02,2,99999,99999,99999,1107,1107,2214,999,0,21,999,99,1
1646,15338,1,2,2,2,9,01,1,9,1,4,0,1,1,0,0,0,1,1,1,1,3,02,02,26,25,0,9,9,3,1,1,5,0,9,9,5,1,1,0,0,1,02,3,99999,99999,99999,2717,0,2717,999,0,22,999,99,1
1647,21315,3,5,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,3,3,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,01,2,99999,99999,99999,980,0,980,21,1,41,5,2,1
1648,17662,2,3,2,1,9,06,1,9,1,6,0,1,0,0,0,0,1,1,1,6,9,02,00,5,5,0,9,9,3,1,0,1,1,0,9,2,9,9,9,9,0,02,1,99999,99999,99999,1488,240,1728,999,0,21,999,99,1
1649,14168,4,9,2,2,9,05,1,9,1,4,0,1,0,1,0,1,1,1,1,0,9,03,01,10,10,0,9,9,5,2,1,3,1,0,9,2,9,9,9,9,0,02,2,99999,99999,99999,2335,400,2735,999,0,21,999,99,1
1650,8729,4,8,2,1,9,07,1,9,1,4,0,1,0,1,1,1,1,1,1,1,4,03,00,13,13,0,9,9,3,1,1,4,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,2464,616,3080,999,0,21,999,99,1
1651,18173,2,3,2,2,9,01,1,9,0,9,9,0,9,0,0,1,0,1,1,0,9,03,03,23,23,0,9,9,4,1,0,3,0,9,9,1,9,9,9,9,1,03,3,99999,99999,99999,2854,72,2926,999,2,21,999,99,1
1652,19193,3,7,4,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,6,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,546,0,546,3,1,31,999,99,1
1653,8473,1,1,2,2,9,01,1,9,1,4,0,1,0,0,0,0,1,0,1,0,9,02,01,19,19,0,9,9,3,1,0,4,1,0,9,1,9,9,9,9,1,02,3,99999,99999,99999,2451,384,2835,999,0,21,999,99,1
1654,14942,3,6,2,1,9,06,1,9,1,4,0,1,0,1,0,0,1,0,1,0,9,03,00,22,14,0,9,9,3,2,1,3,0,9,9,5,1,1,0,0,2,02,2,99999,99999,99999,2528,72,2600,999,6,21,999,99,1
1655,18664,3,5,4,9,9,09,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,6,6,0,9,9,3,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,827,15,842,12,1,31,999,99,1
1656,21461,1,2,5,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,9,9,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,384,36,420,1,1,41,8,2,1
1657,9689,4,8,4,9,9,02,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,6,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,396,0,396,1,1,31,999,99,1
1658,18252,3,5,2,1,9,04,1,9,1,4,0,0,9,1,0,0,1,1,1,6,9,02,00,9,0,0,9,9,3,1,0,2,0,9,9,2,9,9,9,9,0,02,1,99999,99999,99999,850,0,850,999,0,21,999,99,1
1659,7324,2,4,2,2,9,02,1,9,1,4,0,6,9,6,1,0,0,1,1,0,9,03,03,25,25,0,9,9,3,3,0,4,1,0,9,5,1,1,0,0,1,02,3,99999,99999,99999,3056,2511,5567,999,0,21,999,99,1
1660,24974,2,3,2,2,9,01,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,03,02,16,16,0,9,9,4,2,0,3,0,9,9,1,9,9,9,9,1,02,3,99999,99999,99999,2592,132,2724,999,0,21,999,99,1
1661,7280,2,4,2,1,9,05,1,9,1,4,0,1,0,0,0,0,1,1,1,1,4,03,03,14,11,0,9,9,2,1,0,3,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1359,0,1359,999,0,21,999,99,1
1662,9744,1,1,3,2,9,01,1,9,1,4,0,0,9,0,0,0,1,1,1,0,9,03,02,23,19,0,9,9,3,2,0,5,0,9,9,1,9,9,9,9,0,02,2,99999,99999,99999,937,937,1874,999,0,22,999,99,1
1663,15585,1,2,3,2,9,01,1,9,1,2,0,1,0,0,6,0,1,1,1,0,9,02,02,12,12,0,9,9,3,1,0,2,0,9,9,5,1,1,0,0,0,03,3,99999,99999,99999,941,345,1286,999,2,22,999,99,1
1664,19193,3,7,2,1,9,03,1,9,1,4,1,6,9,0,6,0,1,1,0,9,9,02,00,6,0,0,9,9,1,1,0,2,0,9,9,4,9,9,9,9,9,02,1,99999,99999,99999,456,0,456,999,0,21,999,99,1
1665,16533,3,7,4,9,9,03,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,10,0,0,9,9,3,2,1,4,9,9,9,9,9,9,9,9,9,05,2,99999,99999,99999,2430,680,3110,999,2,31,999,99,1
1666,21963,1,2,2,2,9,03,1,9,1,4,0,1,0,0,1,0,1,1,1,0,9,05,03,19,16,0,9,9,3,2,0,5,1,0,9,1,9,9,9,9,1,00,0,99999,99999,99999,3555,420,3975,999,4,21,999,99,1
1667,6858,2,4,2,2,9,04,1,9,1,4,0,1,0,6,0,0,1,1,1,0,9,02,02,14,14,1,1,1,3,2,0,7,1,0,9,1,9,9,9,9,1,21,3,99999,99999,99999,3152,810,3962,999,2,21,999,99,1
1668,40936,4,9,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,01,4,4,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,2,99999,99999,99999,904,0,904,15,1,41,8,2,1
1669,15398,1,2,5,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,7,6,0,9,9,4,1,0,2,9,9,9,9,9,9,9,9,9,05,1,99999,99999,99999,1050,0,1050,999,2,41,8,4,1
1670,8473,1,1,2,2,9,01,1,9,1,4,0,1,0,0,1,0,1,1,1,0,9,03,03,29,29,0,9,9,4,2,0,3,1,0,9,5,1,0,1,0,2,02,3,99999,99999,99999,2580,372,2952,999,0,21,999,99,1
1671,11651,2,4,2,1,9,01,1,9,0,9,9,1,0,0,0,1,1,1,1,0,9,02,02,15,15,0,9,9,3,1,0,2,0,9,9,1,9,9,9,9,2,02,2,99999,99999,99999,1959,510,2469,999,6,21,999,99,1
1672,41058,1,2,5,9,9,03,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,5,5,0,9,9,1,1,0,3,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,1327,0,1327,27,1,41,42,6,1
1673,34609,2,3,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,02,4,4,0,9,9,2,2,0,3,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,960,0,960,16,1,41,72,5,1
1674,7295,2,4,2,1,9,03,1,9,1,4,0,1,1,0,0,0,0,0,1,0,9,02,02,9,9,0,9,9,3,1,0,2,0,9,9,1,9,9,9,9,2,02,2,99999,99999,99999,1300,428,1728,999,6,21,999,99,1
1675,14621,3,6,2,1,9,03,1,9,1,4,0,1,0,1,0,0,1,1,1,0,9,04,04,14,14,0,9,9,3,2,1,4,1,0,9,2,9,9,9,9,0,05,1,99999,99999,99999,2750,1125,3875,999,2,21,999,99,1
1676,30795,1,2,4,9,9,01,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,9,9,0,9,9,2,1,0,2,9,9,9,9,9,9,9,9,9,05,1,99999,99999,99999,810,0,810,999,2,31,999,99,1
1677,36063,4,9,2,2,9,06,1,9,1,4,0,1,0,1,1,0,1,1,0,9,9,03,01,12,0,0,9,9,4,3,0,4,1,0,9,4,9,9,9,9,9,03,2,99999,99999,99999,2009,276,2285,999,2,21,999,99,1
1678,8783,2,4,2,2,9,01,1,9,1,4,0,6,9,0,0,0,0,0,1,0,9,02,02,8,8,0,9,9,2,1,0,5,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,968,0,968,999,0,21,999,99,1
1679,26703,3,7,2,1,9,04,1,9,0,9,9,0,9,0,0,0,1,1,0,9,9,02,01,10,10,0,9,9,3,1,1,2,1,1,4,4,9,9,9,9,9,02,1,99999,99999,99999,2019,0,2019,999,0,21,999,99,1
1680,15638,4,9,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,3,0,0,9,9,1,1,0,1,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,651,0,651,6,1,41,12,2,1
1681,14146,3,6,2,1,9,06,1,9,1,4,0,1,0,1,1,0,1,1,1,1,4,04,04,12,0,0,9,9,3,2,0,2,1,0,9,2,9,9,9,9,1,02,1,99999,99999,99999,1656,204,1860,999,0,21,999,99,1
1682,17920,2,3,2,1,9,01,1,9,0,9,9,6,9,6,6,6,0,0,1,0,9,03,01,12,4,0,9,9,3,1,0,4,0,9,9,1,9,9,9,9,1,01,3,99999,99999,99999,2882,0,2882,89,1,21,999,99,1
1683,16946,1,1,2,2,9,07,1,9,1,6,0,1,0,0,0,0,1,1,1,1,0,02,02,25,21,0,9,9,2,1,0,1,0,9,9,1,9,9,9,9,1,95,2,99999,99999,99999,2262,0,2262,999,4,21,999,99,1
1684,22641,2,3,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,01,8,6,0,9,9,2,1,1,2,9,9,9,9,9,9,9,9,9,98,2,99999,99999,99999,840,0,840,999,2,41,6,2,1
1685,17194,3,7,2,1,9,04,1,9,1,4,0,1,0,1,0,1,1,1,0,9,9,02,02,20,20,0,9,9,3,2,1,4,1,0,9,4,9,9,9,9,9,05,0,3384,400,99999,3384,400,3784,999,2,21,999,99,1
1686,23269,1,1,4,9,9,03,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,12,12,0,9,9,3,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,878,79,957,16,1,31,999,99,1
1687,28238,2,3,2,1,9,01,1,9,1,4,0,1,0,0,0,0,1,1,1,0,9,02,02,12,12,0,9,9,2,1,0,3,0,9,9,1,9,9,9,9,1,02,2,99999,99999,99999,1916,0,1916,999,0,21,999,99,1
1688,7726,2,4,2,1,9,03,1,9,1,4,0,1,0,1,1,0,1,1,1,0,9,04,03,18,18,0,9,9,3,2,0,5,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,2640,429,3069,999,0,21,999,99,1
1689,8473,1,1,2,2,9,04,1,9,1,4,0,1,0,0,1,1,0,1,1,1,2,02,02,14,14,0,9,9,4,2,0,2,1,0,9,1,9,9,9,9,1,98,3,99999,99999,99999,2772,477,3249,999,2,21,999,99,1
1690,15585,1,2,5,9,9,05,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,01,3,3,0,9,9,1,1,0,3,9,9,9,9,9,9,9,9,9,00,0,99999,99999,99999,777,17,794,79,7,41,8,2,1
1691,17884,4,8,2,1,9,06,1,9,1,4,0,1,0,1,6,0,0,1,0,9,9,05,00,13,13,0,9,9,2,2,0,4,1,0,9,4,9,9,9,9,9,02,1,99999,99999,99999,2659,504,3163,999,0,21,999,99,1
1692,24452,3,5,2,1,9,04,1,9,1,4,0,1,0,6,1,1,0,1,1,1,4,02,02,9,0,0,9,9,3,1,0,2,0,9,9,2,9,9,9,9,1,02,1,99999,99999,99999,1152,0,1152,999,0,21,999,99,1
1693,13220,4,8,2,1,9,03,1,9,0,9,9,2,0,1,1,1,1,1,1,0,9,04,02,11,1,0,9,9,4,1,2,5,1,0,9,1,9,9,9,9,1,02,2,99999,99999,99999,2501,312,2813,999,0,21,999,99,1
1694,17710,4,9,5,9,9,04,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,00,3,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,597,0,597,4,1,41,16,2,1
1695,24452,3,5,1,9,0,10,1,9,1,3,0,2,0,1,0,1,1,1,1,1,4,02,01,12,12,0,9,9,3,1,0,2,0,9,9,3,9,9,9,9,0,02,1,99999,99999,99999,1050,0,1050,999,0,11,999,99,1
1696,28905,1,2,3,2,9,03,1,9,1,6,0,1,0,0,0,0,1,6,1,6,9,03,00,12,12,0,9,9,3,1,1,3,1,0,9,1,9,9,9,9,2,98,3,99999,99999,99999,1365,210,1575,999,2,22,999,99,1
1697,7726,2,4,2,2,9,01,1,9,1,4,0,1,0,0,1,1,1,1,1,0,9,02,02,17,17,0,9,9,4,1,0,4,0,9,9,1,9,9,9,9,2,03,3,99999,99999,99999,2304,0,2304,999,2,21,999,99,1
1698,41274,3,5,5,9,9,06,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,01,00,2,0,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,619,0,619,5,1,41,88,9,1
1699,20637,3,5,5,9,9,06,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,00,99,2,2,0,9,9,1,1,0,2,9,9,9,9,9,9,9,9,9,01,1,99999,99999,99999,462,0,462,1,1,41,38,2,1
1700,14146,3,6,5,9,9,06,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,02,02,3,3,0,9,9,2,1,1,2,9,9,9,9,9,9,9,9,9,01,2,99999,99999,99999,980,0,980,21,1,41,5,2,1
