DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,URBRUR,ZURBRUR,STORIES,ZSTORIES,CELLAR,ZCELLAR,CRAWL,ZCRAWL,CONCRETE,ZCONCRET,BASEHEAT,ZBASEHEA,NUMFLRS,PRIORUSE,ORIGTYP,COMMUSE,COMMAMT,MHWIDTH,NCOMBATH,ZNCOMBAT,NHAFBATH,BEDROOMS,OTHROOMS,ZOTHROOM,TOTROOMS,ZTOTROOM,PRKGPLCE,GARAGE1C,GARAGE2C,GARAGE3C,CARPORT,SQFTEST,HOWSURE,KOWNRENT,HUPROJ,ZHUPROJ,KCOPCOND,ZKCOPCON,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,FLOORS,UNITS,SQFTREG
2356, 10171,9,2,4,0, 455, 7592,4,1,0,9,0,9,0,9,0,9,0,9,0, 1,2,10,1,3,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,1,2,0,0,0,0, 1,0,1,2,10,99,999, 621
2357,  7191,9,3,6,0,1020, 4420,2,1,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,0,0,0,0,0, 5,1,1,9,0,1,0, 2,0,0,9,99,99,999,1400
2358, 22407,9,2,3,0, 956, 6043,2,3,0,1,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 2,0, 0, 3, 4,0, 7,0,1,0,1,0,0, 4,1,1,9,0,0,0, 5,0,0,9,99,99,999,2354
2359, 10891,9,4,9,2,1850,  745,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 3,2,1,9,0,0,0, 3,0,0,9,99,99,999,1174
2360, 18999,9,1,2,0,1055, 4745,3,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 4,0, 7,0,0,0,0,0,0, 3,3,1,9,0,0,0, 3,0,0,9,99,99,999,1821
2361, 17553,9,1,2,1,1058, 4660,2,4,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,0,0,0,0,0,96,3,1,9,0,0,0, 1,0,0,9,99,99,999,1493
2362, 12231,9,4,8,0, 316, 6719,3,3,0,2,0,1,0,1,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 3, 2,0, 5,0,1,0,1,0,0,96,1,2,0,0,1,0, 3,1,1,1,12,99,999,2358
2363,  7467,9,1,1,0, 524, 5807,2,2,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 7,1,1,9,0,0,0, 5,0,0,9,99,99,999,4150
2364, 11235,9,3,6,0,2796, 1421,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 1, 2, 2,0, 4,0,9,0,0,0,0, 3,2,2,0,0,0,0, 4,1,0,9,99, 2, 16, 928
2365, 11717,9,4,8,0, 295, 7050,3,2,0,2,0,1,0,1,0,0,0,0,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 4,2,1,9,0,0,0, 1,0,0,9,99,99,999,1472
2366,  7879,9,2,4,0,1286, 5269,2,1,0,1,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0,96,1,2,0,0,0,0, 1,0,1,3, 2,99,999, 694
2367, 14198,9,3,5,4,3189,  732,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,0,0,0,0,0, 3,2,2,0,0,0,0, 3,0,1,2, 1,99,999,1192
2368, 19833,9,2,3,0, 388, 7941,2,2,0,2,0,1,0,1,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,1,1,0,0,0, 4,1,1,9,0,0,0, 1,0,0,9,99,99,999,1904
2369, 23294,9,3,5,4,3950,  275,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 4,2,1,9,0,0,0, 6,1,0,9,99,99,999,1521
2370, 19833,9,2,3,0, 320, 7513,1,1,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 3, 1,0, 4,0,0,0,0,0,0, 2,3,1,9,0,0,0, 5,0,1,1, 7,99,999, 775
2371,  6523,9,3,6,0,1257, 3213,3,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 2,0, 5,0,0,0,0,0,0, 3,1,2,0,0,0,0, 6,0,0,9,99, 2,  6,1293
2372, 12746,9,1,2,0, 643, 5912,2,3,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 2, 4,0, 6,0,0,0,0,0,0, 5,3,2,0,0,0,0, 3,0,1,2, 2,99,999,1862
2373, 31964,9,4,9,0, 212, 4600,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,0,0,1, 4,1,1,9,0,0,0, 7,0,0,9,99,99,999,1341
2374, 11717,9,4,8,0,  94, 7907,3,1,0,3,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 2, 4,0, 6,0,1,1,0,0,0, 4,2,1,9,0,1,0, 6,0,0,9,99,99,999,1902
2375,  6699,9,4,8,0, 793, 5897,5,1,0,9,0,9,0,9,0,9,0,9,0, 4,1,99,0,9,9, 1,0, 0, 2, 1,0, 3,0,9,0,0,0,0, 2,1,2,0,0,1,0, 4,0,0,9,99, 4, 26, 769
2376,  7372,9,4,9,0, 172, 4447,5,1,0,9,0,9,0,9,0,9,0,9,0, 6,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,1,2,1,0,0,0, 3,0,0,9,99, 6, 65, 600
2377, 28728,9,1,2,0, 467, 5837,2,3,0,2,1,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 5, 4,0, 9,0,1,0,1,0,0, 4,1,1,9,0,0,0, 7,0,0,9,99,99,999,3551
2378, 19110,9,3,5,0,1184, 2944,2,2,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 3,0, 0, 4, 4,0, 8,0,1,0,0,0,1, 5,2,1,9,0,0,0, 4,0,0,9,99,99,999,2959
2379,  6695,9,4,8,0,3183, 1587,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,2,2,0,0,0,0, 5,0,0,9,99, 2, 30, 621
2380, 14499,9,4,9,0, 258, 4312,2,1,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 3, 2,0, 5,0,1,0,1,0,0, 6,1,1,9,0,0,0, 4,0,0,9,99,99,999,3077
2381, 19057,9,2,4,0,1102, 5370,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,1,0,1,0,0, 6,1,1,9,0,0,0,14,0,1,1, 8,99,999,2116
2382, 41410,9,3,5,4,2603,  965,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 3,0, 0, 4, 4,0, 8,0,1,0,1,0,0, 4,1,1,9,0,0,0,11,0,0,9,99,99,999,2283
2383,  6922,9,4,8,0,2878, 1657,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,2,2,0,0,0,0, 4,0,1,2, 3,99,999, 774
2384, 15529,9,3,5,4,4312,  137,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 4,0, 7,0,1,1,0,0,0,96,1,1,9,0,0,0, 3,0,1,2, 5,99,999,1284
2385, 11672,9,3,6,0,1558, 3226,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 2,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 1,1,1,9,0,1,0,14,0,1,1,11,99,999,1324
2386, 13344,9,1,2,1,1075, 4626,2,3,0,1,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 2,2,1,9,0,0,0, 5,0,0,9,99,99,999,1154
2387, 17000,9,2,3,0, 840, 5410,3,1,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,0,0,0,0,0, 2,2,2,0,0,0,0, 1,0,1,2,10,99,999, 823
2388, 17657,9,4,9,2, 587, 2075,2,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 5,2,1,9,0,0,0, 5,0,0,9,99,99,999,2551
2389, 10484,9,4,8,0, 704, 6071,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,1,2,0,0,0,0, 5,0,1,3, 3, 2, 16, 704
2390, 11411,9,3,5,4,5302,   75,5,1,0,9,0,9,0,9,0,9,0,9,0,12,1,99,0,9,9, 1,0, 0, 0, 1,0, 1,0,9,0,0,0,0, 2,2,2,1,0,0,0, 5,0,0,9,99,12,204, 379
2391, 17237,9,1,2,0, 986, 4881,3,1,0,1,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 1, 2, 4,0, 6,0,1,1,0,0,0, 3,2,1,9,0,0,0, 4,0,0,9,99,99,999,2086
2392,  4739,9,1,1,0, 754, 5649,4,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,1,2,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,3,2,0,0,0,0, 1,0,0,9,99,99,999, 925
2393, 13900,9,1,2,1,1052, 4673,2,3,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 1, 4, 3,0, 7,0,1,0,1,0,0, 3,3,1,9,0,0,0, 3,0,0,9,99,99,999,1886
2394, 13228,9,4,9,0, 125, 4969,2,4,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,0,0,0,0,0, 6,1,1,9,0,1,0, 5,0,0,9,99,99,999,2057
2395, 14171,9,3,6,0,1708, 2729,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 2, 3,0, 5,0,1,0,1,0,0, 3,2,1,9,0,0,0, 3,0,0,9,99,99,999,1492
2396, 11769,9,2,4,0, 789, 5754,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 3,1,1,9,0,0,0, 4,0,0,9,99,99,999,1048
2397, 10764,9,4,9,2, 262, 2225,3,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 2, 3,0, 5,0,1,0,1,0,0, 2,2,1,9,0,0,0, 2,0,0,9,99,99,999,1309
2398, 16347,1,2,4,0,1189, 5287,2,4,0,4,0,1,0,1,0,1,0,2,0,99,9,99,9,9,9, 2,0, 1, 4, 3,0, 7,0,1,0,1,0,0, 4,1,1,9,0,0,0, 6,0,0,9,99,99,999,2573
2399, 21304,9,3,7,3,2368, 2725,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 2,0, 5,0,1,0,1,0,0, 3,1,1,9,0,0,0, 4,0,0,9,99,99,999,1489
2400, 17001,9,2,3,0, 442, 7766,5,1,0,9,0,9,0,9,0,9,0,9,0, 1,1,99,0,9,9, 1,0, 0, 3, 2,0, 5,0,9,0,0,0,0, 3,3,2,1,0,0,0, 7,0,0,9,99, 1,998, 927
2401, 13789,9,2,4,0,1119, 5883,2,2,0,4,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 2,0, 1, 3, 3,0, 6,0,1,0,1,0,0, 3,2,1,9,0,1,0, 7,0,0,9,99,99,999,2028
2402, 11984,1,1,2,0, 374, 6571,5,2,0,9,0,9,0,9,0,9,0,9,0,98,1,99,0,9,9, 1,0, 0, 1, 3,0, 4,0,9,0,0,0,0, 2,2,2,1,0,1,0, 6,0,1,1,11, 2, 12, 805
2403, 10118,9,1,1,0, 574, 6115,2,2,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,1,0,0,0, 3,4,1,9,0,1,0, 4,0,0,9,99,99,999,2286
2404, 18467,9,3,7,3,2879, 1855,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 4,1,1,9,0,0,0, 5,0,0,9,99,99,999,1725
2405, 12655,9,2,3,0, 508, 6528,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 1, 2, 2,0, 4,0,0,0,0,0,0, 2,1,2,0,0,0,0, 4,0,0,9,99,99,999, 823
2406, 10684,9,4,9,2,1175, 1012,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,2,2,0,0,0,0, 8,0,0,9,99, 3, 18, 644
2407, 12538,9,1,1,0, 318, 7379,2,4,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,1,0,0,0, 4,1,1,9,0,0,0, 7,0,0,9,99,99,999,2485
2408, 20571,9,3,6,0,1779, 2645,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 1, 2, 2,0, 4,0,0,0,0,0,0, 2,1,1,9,0,0,0, 7,0,0,9,99,99,999, 919
2409, 23356,9,3,5,0,1116, 4488,2,2,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,0,96,1,2,0,0,0,0, 2,0,1,2,12,99,999,1284
2410, 36976,9,1,2,0, 296, 6742,2,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 6,0, 9,0,0,0,0,0,0, 3,2,1,9,0,0,0, 1,0,0,9,99,99,999,2604
2411, 13353,9,4,8,0, 245, 7443,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,1,1,0,0,0, 3,4,1,9,0,0,0, 2,0,0,9,99,99,999, 952
2412, 13016,9,1,2,0, 540, 5998,2,4,0,1,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,1,0,1,0,0, 3,1,1,9,0,0,0, 7,0,0,9,99,99,999,1457
2413, 12105,9,3,6,0,1767, 2650,2,4,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,0,0,0,1, 3,2,1,9,0,0,0, 5,0,0,9,99,99,999,1518
2414, 13185,9,3,7,3,2383, 2608,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,0,0,1,96,4,1,9,0,0,0, 2,0,0,9,99,99,999,1659
2415, 16288,9,3,7,0,2678, 1913,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 2,2,1,9,0,0,0, 6,0,0,9,99,99,999, 767
2416,  9149,9,1,2,1,1018, 4739,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,1,1,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 1,2,2,0,0,0,0, 1,0,1,1, 2,99,999, 704
2417, 15256,9,2,4,0, 747, 7158,2,1,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 3,3,1,9,0,0,0, 1,0,0,9,99,99,999,1467
2418, 13295,9,3,6,0,1169, 4103,2,3,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,0,0,0,1, 5,1,1,9,0,0,0, 3,0,0,9,99,99,999,1184
2419, 28270,9,4,9,2, 117, 6047,3,2,0,2,0,0,1,0,1,1,1,9,0,99,9,99,9,9,9, 1,0, 1, 2, 2,0, 4,0,1,1,0,0,0, 2,1,1,9,0,0,0, 7,0,1,3, 2,99,999,2165
2420, 12114,9,4,8,0, 362, 6740,2,1,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 4, 4,0, 8,0,1,1,0,0,0, 5,1,1,9,0,0,0, 3,0,0,9,99,99,999,3220
2421, 21348,9,1,2,1,1015, 4745,5,1,0,9,0,9,0,9,0,9,0,9,0, 6,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0,96,4,2,0,0,0,0, 1,1,1,2, 4, 6, 59, 684
2422, 16591,9,3,7,3,2885, 2093,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,1,1,0,0,0, 4,2,1,9,0,0,0, 3,0,0,9,99,99,999,1065
2423, 11120,9,1,2,1,1047, 4682,2,3,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 5, 3,0, 8,0,1,0,1,0,0, 6,1,1,9,0,0,0, 1,0,0,9,99,99,999,1912
2424, 15807,9,2,3,0, 441, 6456,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 3,4,2,1,0,0,0, 2,0,0,9,99, 2, 12,1180
2425, 17321,9,3,5,0,1292, 3615,2,3,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 3,0, 7,0,1,1,0,0,0, 4,1,1,9,0,0,0, 9,0,0,9,99,99,999,2271
2426, 14413,9,2,4,0,1111, 5362,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 3,0, 4,0,9,0,0,0,0, 2,2,2,0,0,0,0, 5,0,0,9,99, 2,  8, 722
2427, 31141,9,3,5,0,1215, 3964,2,3,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 2,0, 5,0,1,0,1,0,0, 4,1,1,9,0,0,0, 9,0,0,9,99,99,999,1530
2428,  8796,9,3,5,4,3284,  802,2,1,0,1,0,0,0,0,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 1,3,1,9,0,0,0, 3,0,0,9,99,99,999, 835
2429, 25882,9,3,5,4,2784,  874,2,3,1,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 5,0, 8,0,1,0,1,0,0, 4,3,2,0,0,0,0, 5,1,1,3, 2,99,999,1712
2430, 12114,9,4,8,0,2066, 3328,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,1, 4,1,1,9,0,0,0, 3,0,0,9,99,99,999,1282
2431, 22560,9,3,5,4,2449,  992,1,3,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 2, 1,0, 3,0,0,0,0,0,0, 1,2,2,0,0,0,0, 5,0,1,2,10,99,999, 667
2432, 11200,9,2,4,0, 758, 5815,2,4,0,4,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 3, 6,0, 9,0,1,0,0,0,1, 5,3,1,9,0,0,0, 7,1,1,2, 6,99,999,2346
2433, 19833,9,2,3,0, 357, 8081,2,1,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,1,0,1,0,0, 3,4,1,9,0,0,0, 4,0,0,9,99,99,999,1788
2434, 12134,9,3,5,0,1494, 3915,5,4,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0,96,4,2,0,0,0,0, 1,0,0,9,99, 3, 12, 643
2435, 12114,9,4,8,0, 519, 5930,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 3,0, 0, 4, 4,0, 8,0,1,0,1,0,0, 6,2,1,9,0,0,0, 5,0,0,9,99,99,999,2187
2436, 13714,9,3,6,0,1296, 4373,2,1,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,1,1,0,0,0, 2,1,2,0,0,0,0, 2,0,1,3, 1,99,999,1640
2437, 21717,9,3,7,0,1806, 3574,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,0,0,0,0,0, 4,2,1,9,0,0,0, 3,0,0,9,99,99,999,1097
2438, 18467,9,3,7,3,2921, 1845,2,4,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 2,0, 5,0,1,0,0,0,1, 3,1,1,9,0,0,0, 6,0,0,9,99,99,999,1555
2439, 16454,9,3,7,3,2242, 2753,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 1, 1, 2,0, 3,0,9,0,0,0,0, 2,1,2,0,0,0,0, 8,0,1,3, 4, 2,  8, 825
2440, 16818,9,4,9,2,1643, 1936,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 1,0, 4,0,1,0,1,0,0, 4,2,1,9,0,0,0, 6,0,0,9,99,99,999,2119
2441, 16308,9,3,5,0,1026, 4388,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,2, 2,0, 0, 3, 3,0, 6,0,0,0,0,0,0, 3,1,1,9,0,1,0, 7,0,1,2, 5,99,999,1613
2442, 41943,9,3,5,0,1680, 2488,3,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 2, 3,0, 5,0,0,0,0,0,0, 3,1,1,9,0,1,0,13,0,0,9,99,99,999,1609
2443, 23570,9,4,9,2, 274, 2179,3,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 2, 3,0, 5,0,1,0,1,0,0, 3,1,2,0,0,1,0, 2,0,0,9,99,99,999,1248
2444, 12236,9,1,2,0, 639, 5565,2,3,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 3, 5,0, 8,0,1,0,1,0,0, 5,1,1,9,0,0,0, 5,0,1,1, 6,99,999,3457
2445, 24287,9,2,3,0,1024, 6097,5,2,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 4, 1,0, 5,0,9,0,0,0,0, 2,3,2,0,0,0,0, 8,0,1,3, 5, 2, 12,1098
2446, 11984,9,1,2,0, 452, 6327,5,2,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 1, 3, 2,0, 5,0,9,0,0,0,0, 2,2,2,1,0,0,0, 6,0,0,9,99, 2, 12,1191
2447, 20685,9,1,2,1, 564, 6799,2,2,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 4, 5,0, 9,0,1,0,1,0,0, 5,1,1,9,0,0,0,13,0,0,9,99,99,999,3894
2448, 10890,9,2,4,0, 599, 8182,2,4,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,0,0,1,0, 3,1,3,0,0,1,0, 1,0,0,9,99,99,999,2580
2449,  8719,9,4,8,0, 393, 6599,1,1,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 2, 2,0, 4,0,1,0,0,0,1, 2,2,1,9,0,0,0, 4,0,0,9,99,99,999, 791
2450, 19449,9,2,3,0, 926, 6063,5,3,0,9,0,9,0,9,0,9,0,9,0,98,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,2,2,0,0,0,0, 7,0,1,2, 9, 3, 10, 704
2451, 16813,9,2,4,0, 857, 5617,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 2,0, 5,0,1,0,1,0,0, 3,2,1,9,0,0,0, 4,0,0,9,99,99,999,1515
2452, 25842,9,4,8,0, 605, 6264,5,1,0,9,0,9,0,9,0,9,0,9,0, 4,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,2,1,9,0,1,0, 4,0,0,9,99, 4, 45, 906
2453,  5473,9,1,1,0, 465, 5951,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 0, 2, 3,0, 5,0,9,0,0,0,0, 2,2,2,0,0,0,0, 3,0,1,2, 5, 3, 12,1095
2454,  7408,9,1,1,0, 282, 7703,2,4,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 1, 2,0, 3,0,0,0,0,0,0, 1,4,1,9,0,0,0, 4,0,0,9,99,99,999,1237
2455, 20289,9,1,2,1, 365, 6763,2,3,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 2,0, 0, 4, 3,0, 7,0,1,1,0,0,0, 4,1,1,9,0,0,0, 2,0,0,9,99,99,999,1662
2456, 12231,9,4,8,0, 526, 6277,2,3,0,1,0,1,0,0,0,1,0,1,0,99,9,99,9,9,9, 3,0, 0, 4, 3,0, 7,0,1,1,0,0,0, 3,1,1,9,0,0,0, 3,0,0,9,99,99,999,2466
2457, 22710,9,4,9,2,1334, 2457,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 3,0, 5,0,9,0,0,0,0, 1,2,2,0,0,1,0, 4,0,1,1, 5, 2, 26, 976
2458,  9317,9,1,1,0, 713, 5787,2,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 2,3,1,9,0,0,0, 2,0,0,9,99,99,999,2307
2459, 10872,9,1,2,0, 644, 5940,2,4,0,1,1,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,1,0,1,0,0, 3,1,1,9,0,0,0, 8,0,0,9,99,99,999,1366
2460, 13196,9,3,5,0,1434, 2854,4,2,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,3,2,0,0,0,0, 4,0,1,3, 3,99,999, 787
2461, 15902,9,1,2,1, 975, 4824,5,3,0,9,0,9,0,9,0,9,0,9,0, 1,1,99,0,9,9, 1,0, 0, 1, 3,0, 4,0,9,0,0,0,0, 2,1,1,9,0,1,0, 5,0,1,1, 1,99,999,1051
2462, 17981,9,4,9,0, 416, 4151,2,1,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 2,0, 6,0,1,0,1,0,0, 5,2,2,0,0,0,0, 8,0,1,2, 7,99,999,1994
2463,  9307,9,3,7,0,2112, 1823,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,0,0,1, 6,2,1,9,0,0,0, 2,0,0,9,99,99,999,1397
2464, 17926,9,2,3,0, 489, 6690,2,1,0,1,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 1, 3, 7,0,10,0,0,0,0,0,0, 1,3,1,9,0,0,0, 2,0,0,9,99,99,999,2467
