DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUELCOK,BTUELDWH,BTUELCDR
2033, 13553,9,3,5,0,1770, 2829,2, 25,  3375, 3152, 10755, 522, 53617,   0,     0,   0,     0,     0,     0,     0,     0,  3375,    0, 42301,     0,    0,    0,  7319, 11316,   0,    0,0,    0,   0, 3436,    0,   0,   0,     0
2034, 11717,9,4,8,0,1843, 3693,2,  0,     0,13980, 47700, 728, 74766,   0,     0,   0,     0, 15084,     0,     0,     0,     0,    0, 74766,     0,    0,    0, 21962,     0,   0,    0,0, 7533,   0, 3121, 5125, 906,   0,  5171
2035, 27579,9,2,4,0, 543, 8337,3,  0,     0, 4680, 15968, 620, 63674,   0,     0,   0,     0,     0, 50037,     0,     0,     0,    0, 13637,     0,    0,    0, 13326,     0,   0,    0,0, 1236,   0, 1406, 1519,1295, 302,  1897
2036, 11717,9,4,8,0, 377, 6671,2,  0,     0, 4639, 15828,   0,     0,   0,     0,   0,     0,  6766,     0,     0,     0,     0, 2747,     0,     0,    0,    0,  5622,     0,   0,    0,0,  183,   0,  510,    0, 402, 116,   994
2037,  8070,9,3,6,0,1256, 4404,5,  0,     0, 4120, 14057, 486, 49912,   0,     0,   0,     0,     0, 25861,     0,     0,     0,    0, 24051,     0,    0,    0,  8541,     0,   0,    0,0, 2851,   0, 2665,    0, 668,   0,     0
2038, 20013,9,1,2,1, 829, 5071,5,  0,     0, 2581,  8807,  36,  3693, 495, 68651,   0,     0,     0,     0, 36081,     0,     0,    0,     0, 32570,    0,    0,  5799,  3693,   0,    0,0, 1286,   0, 1722,    0,   0,   0,     0
2039, 19655,9,3,5,0,1360, 3196,1, 15,  2037,12039, 41078,   0,     0,   0,     0, 500, 45638,     0,     0,     0, 45638,  2037,13599,     0,     0,    0,    0, 17989,     0,   0,    0,0, 5354,   0, 4136,    0,1019,   0,  5226
2040,  9130,9,3,7,3,2919, 1544,4,  0,     0, 3648, 12447, 850, 87292,   0,     0,   0,     0,     0, 39783,     0,     0,     0,    0, 37237,     0,    0,    0,  5075, 10272,   0,    0,0, 6066,   0, 1306,    0,   0,   0,     0
2041, 13009,9,4,8,0,1327, 4350,2,  0,     0,12766, 43558, 594, 61004,   0,     0,   0,     0,     0, 47957,     0,     0,     0,    0, 13047,     0,    0,    0, 33530,     0,   0,    0,0, 5577,   0, 4451,    0,1079,2642,  3249
2042, 11337,9,3,6,0,1677, 2848,2,  0,     0, 4307, 14696,1267,130094,   0,     0,   0,     0,     0,122463,     0,     0,     0, 3748,     0,     0,    0,    0,  4808,  7631,   0,    0,0, 1664,   0, 4476,    0,   0,   0,     0
2043, 13185,9,3,7,3,2422, 2568,2,  0,     0, 4904, 16732, 539, 55355,   0,     0,   0,     0,   993, 26098,     0,     0,     0,    0, 23625,     0,    0,    0,  8436,  5632,   0,    0,0, 5023,   0, 2280,    0,   0,   0,     0
2044, 10890,9,2,4,0, 673, 8364,1,  0,     0, 7935, 27074,   0,     0,   0,     0,1035, 94527,     0,     0,     0, 56855,     0,    0,     0,     0,37672,    0, 21166,     0,   0,    0,0, 3502,   0, 2406, 1109, 941,2336,  5371
2045, 13002,9,3,6,0, 970, 4685,2,  0,     0,10040, 34256,   0,     0,   0,     0,   0,     0,     0,     0,     0,     0,     0,14283,     0,     0,    0,    0, 15189,     0,   0,    0,0,    0,   0, 4784,    0,1886,   0,     0
2046,  6406,9,1,1,0, 491, 5889,1,642, 86670, 4028, 13744,   0,     0,   0,     0,   2,   183,     0,     0,     0,     0, 86670, 4926,     0,     0,    0,    0,  6860,     0,   0,  183,0,    0,   0, 1958,    0,1233,   0,     0
2047, 16474,9,4,9,2,1659, 1957,2,  0,     0, 9754, 33281, 550, 56485,   0,     0,   0,     0,  7359,     0,     0,     0,     0,    0, 56485,     0,    0,    0, 17343,     0,   0,    0,0, 4118,   0, 4461, 4560,1768,1715,  2109
2048, 15529,9,3,5,4,3366,  423,2,  0,     0,16897, 57653,   0,     0,   0,     0,   0,     0,  2702,     0,     0,     0,     0, 8937,     0,     0,    0,    0, 28281,     0,   0,    0,0,12690,   0, 5043, 1721,2001,   0,  2700
2049, 19027,9,3,5,0,1165, 3681,1,  0,     0,23947, 81707,   0,     0,   0,     0,   0,     0, 15905,     0,     0,     0,     0,16342,     0,     0,    0,    0, 30686,     0,   0,    0,0,12131,   0, 6643, 1583,1425,   0,  7040
2050, 20168,9,3,7,3,2790, 1437,5,  0,     0, 5065, 17283,   0,     0,   0,     0,   0,     0,  1185,     0,     0,     0,     0, 4136,     0,     0,    0,    0,  4934,     0,   0,    0,0, 5240,   0, 1788,    0, 409, 254,     0
2051, 38869,9,3,5,4,4388,  127,5,  0,     0, 8709, 29715,   0,     0,   0,     0,   0,     0,   385,     0,     0,     0,     0, 5292,     0,     0,    0,    0, 11656,     0,   0,    0,0, 8307,   0, 4075,    0, 862,   0,  1773
2052, 25673,9,2,3,0, 608, 6612,2,  0,     0,12010, 40978, 941, 96641,   0,     0,   0,     0,     0, 96641,     0,     0,     0,11942,     0,     0,    0,    0, 24173,     0,   0,    0,0, 1859,   0, 3004, 1593,2541,   0,  2718
2053, 12231,9,4,8,0, 496, 6682,2,  0,     0, 7010, 23918, 883, 90684,   0,     0,   0,     0,     0, 71272,     0,     0,     0,    0, 19412,     0,    0,    0, 19056,     0,   0,    0,0,    0,   0, 4862,    0, 967, 424,  2910
2054,  8229,8,3,6,0, 989, 4190,2,  0,     0,12602, 42998, 651, 66858,   0,     0,   0,     0,     0, 47967,     0,     0,     0,    0, 18891,     0,    0,    0, 32731,     0,   0,    0,0, 5655,   0, 4612, 2512,1078,2638,  4046
2055,  8118,9,4,8,0,4456, 1069,2,  0,     0,10392, 35458, 449, 46112,   0,     0,   0,     0,  4071, 12373,     0,     0,     0,    0, 26181,     0,    0,    0, 28786,  7558,   0,    0,0,    0,   0, 2601, 5962,   0,   0,     0
2056, 10891,9,4,9,2,1602,  830,2,  0,     0, 4308, 14699, 543, 55766,   0,     0,   0,     0,     0, 11767,     0,     0,     0,    0, 34116,     0,    0,    0, 11667,  9883,   0,    0,0,    0,   0, 3032,    0,   0,   0,     0
2057, 12236,9,1,2,0, 299, 6728,2,  0,     0,21272, 72580,   0,     0, 608, 84347,   0,     0,     0,     0, 84347,     0,     0,17069,     0,     0,    0,    0, 45049,     0,   0,    0,0,    0,   0,10462, 4911,2504, 724,  6193
2058, 19526,9,3,7,3,2743, 2238,2,  0,     0,24917, 85016, 496, 50916,   0,     0,   0,     0, 26420,     0,     0,     0,     0,    0, 40107,     0,    0,    0, 33166, 10809,   0,    0,0,16805,   0, 8625,    0,   0,   0, 11817
2059, 16308,9,3,5,0,1069, 4331,2,  0,     0,19793, 67534,   0,     0,   0,     0,   0,     0, 18674,     0,     0,     0,     0,11917,     0,     0,    0,    0, 28386,     0,   0,    0,0, 4935,   0, 3622, 3265,2866,   0,  3554
2060, 45379,9,2,3,0, 978, 5486,4,  0,     0, 4340, 14808, 853, 87603,   0,     0,   0,     0,     0, 73691,     0,     0,     0,    0, 13912,     0,    0,    0,  7792,     0,   0,    0,0, 1765,   0, 5251,    0, 853,   0,     0
2061, 27542,9,2,3,0, 969, 5453,5,  0,     0,10102, 34468, 121, 12477,   0,     0,   0,     0, 10088,     0,     0,     0,     0,    0, 12477,     0,    0,    0, 13135,     0,   0,    0,0, 4682,   0, 6563,    0,1879,   0,     0
2062, 33727,9,2,3,0, 859, 5978,2,  0,     0, 6020, 20540, 933, 95819,   0,     0,   0,     0,     0, 75590,     0,     0,     0,    0, 16121,     0,    0,    0, 14856,  4108,   0,    0,0, 2840,   0, 2844, 1529,   0,   0,  1791
2063, 21745,9,1,2,0, 793, 5445,5,  0,     0, 7777, 26535,   0,     0,   0,     0,   0,     0,  4627,     0,     0,     0,     0, 6721,     0,     0,    0,    0, 13056,     0,   0,    0,0,    0,   0, 2131,    0, 664, 291,  1998
2064, 20175,9,3,6,0,1294, 4374,2,  0,     0,45278,154489, 302, 31015,   0,     0,   0,     0, 49881,     0,     0,     0,     0,    0, 31015,     0,    0,    0, 54308,     0,   0,    0,0,26031,   0,24269,    0,2397,4793, 10040
2065, 13353,9,4,8,0, 209, 7626,2,  0,     0, 4410, 15047,1443,148196,   0,     0,   0,     0,     0,133794,     0,     0,     0,    0, 14402,     0,    0,    0, 13162,     0,   0,    0,0,    0,   0, 1885, 2500, 737,   0,  1518
2066, 11333,9,2,3,0, 550, 6827,2,  0,     0, 4803, 16388,2036,209097,   0,     0,   0,     0,     0,171428,     0,     0,     0,    0, 24759,     0,    0,    0, 12516, 12910,   0,    0,0, 1368,   0, 2504, 5012,   0,   0,     0
2067, 16192,9,1,2,0, 582, 5917,2,  0,     0,14179, 48379,   0,     0,   0,     0,   0,     0, 14000,     0,     0,     0,     0, 8818,     0,     0,    0,    0, 17619,     0,   0,    0,0, 4205,   0, 3737, 2186, 855, 266,  2270
2068, 14891,9,1,2,0, 704, 5587,2,  0,     0, 5429, 18524,   0,     0, 691, 95835,   0,     0,     0,     0, 95835,     0,     0, 3912,     0,     0,    0,    0, 10184,     0,   0,    0,0, 1615,   0, 2813,    0, 831, 340,  2331
2069, 10872,9,3,5,0,1736, 2382,5,  0,     0,17453, 59550,   0,     0,   0,     0,   0,     0,  6887,     0,     0,     0,     0,18931,     0,     0,    0,    0, 17711,     0,   0,    0,0, 8422,   0, 7599,    0,1962,   0,     0
2070, 13049,9,4,9,2, 916, 1064,2,  0,     0, 1455,  4964,  42,  4313,   0,     0,   0,     0,  1439,     0,     0,     0,     0, 1009,     0,     0,    0,    0,   740,  4313,   0,    0,0,    0,   0, 1776,    0,   0,   0,     0
2071, 19079,9,4,9,2,1610, 1031,3,  0,     0, 6850, 23372,   0,     0,   0,     0,   0,     0,  3595,     0,     0,     0,     0, 4099,     0,     0,    0,    0, 11665,     0,   0,    0,0,    0,   0, 4013,    0,1188, 486,     0
2072, 12114,9,4,8,0, 144, 7648,2,  0,     0,18468, 63013,3997,410492,   0,     0,   0,     0,  1581,326886,     0,     0,     0,    0, 65772,     0,    0,    0, 57316, 17834,   0,    0,0,    0,   0, 4116, 2660,3027,4286,  7231
2073, 10684,9,4,9,2,1290,  906,2,  0,     0, 3865, 13187, 590, 60593,   0,     0,   0,     0,     0, 16597,     0,     0,     0,    0, 26611,     0,    0,    0,  8726, 17385,   0,    0,0, 2298,   0, 2163,    0,   0,   0,     0
2074,  9959,9,4,9,2, 409, 2515,1,  0,     0, 3319, 11324, 444, 45646,   0,     0,   0,     0,     0, 18460,     0,     0,     0,    0, 21234,     0,    0,    0,  9658,  5952,   0,    0,0,    0,   0, 1666,    0,   0,   0,     0
2075, 12372,9,3,5,0,1790, 2822,2,  0,     0, 2623,  8950, 295, 30297,   0,     0,   0,     0,   475, 30297,     0,     0,     0, 2836,     0,     0,    0,    0,  2614,     0,   0,    0,0, 1034,   0, 1991,    0,   0,   0,     0
2076, 16659,9,2,3,0, 461, 8106,2,  0,     0,12274, 41879,   0,     0,   0,     0,  24,  2192,     0,     0,     0,     0,     0,12124,     0,     0,    0,    0, 25742,     0,   0, 2192,0,    0,   0, 4013, 2186,1888,   0,     0
2077, 16341,1,2,3,0, 678, 6266,4,  0,     0, 6233, 21267, 888, 91153,   0,     0,   0,     0,     0, 76621,     0,     0,     0,    0, 11095,     0,    0,    0, 12896,  3437,   0,    0,0,    0,   0, 8371,    0,   0,   0,     0
2078, 13406,1,1,2,0, 899, 5067,2,  0,     0, 6543, 22325,1425,146347,   0,     0,   0,     0,     0,114149,     0,     0,     0,    0, 25586,     0,    0,    0, 18868,  6612,   0,    0,0,    0,   0, 3457, 3457,   0,   0,     0
2079,  7961,9,1,1,0, 519, 5819,2,  0,     0,15043, 51327,   0,     0,   0,     0,   0,     0,  9223,     0,     0,     0,     0,10415,     0,     0,    0,    0, 28998,     0,   0,    0,0,  861,   0, 1830,    0,2249,1747,  2680
2080, 11980,9,1,2,0, 874, 5219,3,  0,     0, 3491, 11911,1301,133613,   0,     0,   0,     0,     0,106268,     0,     0,     0,    0, 27345,     0,    0,    0,  8090,     0,   0,    0,0,  605,   0, 3216,    0, 644,   0,  1582
2081, 18856,9,4,9,2, 292, 2106,3,  0,     0, 7998, 27289, 214, 21962,   0,     0,   0,     0, 11313,     0,     0,     0,     0,  548, 18741,     0,    0,    0, 10857,  3221,   0,    0,0,    0,   0, 4571,    0,   0,2545,     0
2082, 18158,1,3,6,0,1272, 3060,2,  0,     0,24436, 83376,   0,     0,   0,     0,   0,     0, 22127,     0,     0,     0,     0,20148,     0,     0,    0,    0, 29921,     0,   0,    0,0, 7529,   0, 3651, 8694,1928,   0,  4335
2083, 21006,9,2,4,0,1281, 5199,2,  0,     0, 6272, 21400,   0,     0,   0,     0,1086, 99162,     0,     0,     0, 78241,     0,    0,     0,     0,20921,    0, 14663,     0,   0,    0,0, 2713,   0, 4024,    0, 711, 442,  3026
2084, 33055,9,2,3,0, 906, 5318,3,  0,     0, 8197, 27968, 523, 53712,   0,     0,   0,     0,     0, 29916,     0,     0,     0,    0, 19596,     0,    0,    0, 21592,  4200,   0,    0,0, 2673,   0, 3703,    0,1228,3048,  3764
2085, 23901,9,2,3,0, 622, 6817,5,  0,     0, 3252, 11096, 612, 62900,   0,     0,   0,     0,     0, 32629,     0,     0,     0,    0, 24165,     0,    0,    0,  9127,  6106,   0,    0,0,    0,   0, 1969, 2160,   0,   0,     0
2086, 16564,9,3,5,4,3185,  349,2,  0,     0,10642, 36311,   0,     0,   0,     0,   0,     0,  1082,     0,     0,     0,     0, 6315,     0,     0,    0,    0, 13517,     0,   0,    0,0,11879,   0, 3518,    0,1160,   0,     0
2087, 13528,9,1,2,1, 961, 4850,2,  0,     0, 3800, 12966,   0,     0, 100, 13869,  46,  4201,     0,     0, 13869,     0,     0,    0,     0,     0, 3459,    0, 10501,     0,   0,  742,0,    0,   0, 2465, 1931,   0,   0,  1248
2088, 16709,9,4,8,0, 602, 7272,2,  0,     0, 6897, 23533,   0,     0,   0,     0,1110,101353,  1124,     0,     0, 64031,     0,    0,     0,     0,34501,    0, 18865,     0,   0, 2821,0,    0,   0, 3544, 3235,1522,2454,     0
2089, 16818,9,4,9,2,1656, 1922,2,  0,     0, 3167, 10806, 396, 40669,   0,     0,   0,     0,     0, 18283,     0,     0,     0,    0, 17579,     0,    0,    0,  7994,  4807,   0,    0,0,    0,   0, 2812, 3304,   0,   0,     0
2090, 13419,9,1,2,0, 621, 5990,2,  0,     0, 7565, 25812, 824, 84625,   0,     0,   0,     0,   832, 68724,     0,     0,     0,    0, 15901,     0,    0,    0, 19553,     0,   0,    0,0, 2791,   0, 2636, 5343,1796, 326,     0
2091, 11634,9,3,7,0,2417, 1673,2,  0,     0,13950, 47597, 657, 67474,   0,     0,   0,     0,  1370, 42112,     0,     0,     0,    0, 19883,     0,    0,    0, 25883,  5479,   0,    0,0,15538,   0, 4806, 3464,   0,   0,  3676
2092, 15822,1,3,7,3,2038, 3089,2,  0,     0,14387, 49088, 616, 63263,   0,     0,   0,     0,     0, 42565,     0,     0,     0,    0, 13500,     0,    0,    0, 23620,  7198,   0,    0,0,15361,   0,10107,    0,   0,2617,     0
2093,  9466,9,1,1,0, 679, 5975,2,  0,     0, 5221, 17814, 854, 87706,   0,     0,   0,     0,     0, 61860,     0,     0,     0,    0, 20502,     0,    0,    0, 10392,  5344,   0,    0,0, 1617,   0, 5805,    0,   0,   0,  1571
2094, 19170,9,3,7,0,2259, 1803,2,  0,     0,21796, 74368,   0,     0,   0,     0,   0,     0,  7588,     0,     0,     0,     0,12524,     0,     0,    0,    0, 32196,     0,   0,    0,0,14608,   0, 7452, 7093,2094, 383,  3277
2095, 11672,9,3,6,0,1385, 3372,3,  0,     0,22400, 76429,   0,     0,   0,     0, 740, 67584,     0,     0,     0, 67584,     0,18978,     0,     0,    0,    0, 43640,     0,   0,    0,0, 7594,   0, 6217,    0,1665,2577,  6904
2096, 10298,9,1,1,0, 633, 6164,5,  0,     0, 2251,  7680, 241, 24764,   0,     0,   0,     0,     0, 13813,     0,     0,     0,    0, 10951,     0,    0,    0,  6806,     0,   0,    0,0,    0,   0,  874, 1708, 487, 214,     0
2097, 15622,9,4,8,0, 307, 6991,3,  0,     0, 2756,  9403,   0,     0,   0,     0,   0,     0,  4386,     0,     0,     0,     0, 1971,     0,     0,    0,    0,  2234,     0,   0,    0,0,    0,   0,  812,    0, 459,   0,     0
2098, 13077,9,2,4,0, 529, 8688,1,  0,     0,12575, 42906,   0,     0,   0,     0,  47,  4337, 18920,     0,     0,     0,     0, 9887,     0,     0,    0,    0,  9484,     0,   0, 4337,0, 1805,   0, 2810,    0, 923,   0,     0
2099,  6219,9,3,6,0,1230, 3700,5,  0,     0, 5233, 17854,   0,     0,   0,     0,   0,     0,  3972,     0,     0,     0,     0, 3859,     0,     0,    0,    0,  8478,     0,   0,    0,0,    0,   0, 1545,    0,1358,   0,     0
2100, 13145,9,3,7,0,1631, 3747,2,  0,     0,20451, 69778,   0,     0,   0,     0,   0,     0, 20569,     0,     0,     0,     0,19862,     0,     0,    0,    0, 21149,     0,   0,    0,0, 6005,   0, 2193,    0,3450,   0,     0
2101, 18385,9,2,4,0, 637, 7838,2,  0,     0, 9320, 31800,1190,122213,   0,     0,   0,     0,  1507, 88063,     0,     0,     0,    0, 23137,     0,    0,    0, 23490, 11013,   0,    0,0, 2006,   0, 4797,    0,   0,   0,     0
2102, 12676,9,4,9,2,1961,  833,5,  0,     0, 3216, 10972, 216, 22225,   0,     0,   0,     0,  3975,     0,     0,     0,     0,    0, 17800,     0,    0,    0,  4021,  4425,   0,    0,0,    0,   0, 2976,    0,   0,   0,     0
2103, 10229,9,4,9,2,1501, 2200,3,  0,     0, 2904,  9908, 462, 47447,   0,     0, 167, 15291,     0,     0,     0, 15291,     0,    0, 32866,     0,    0,    0,  5950, 14581,   0,    0,0, 2014,   0, 1944,    0,   0,   0,     0
2104,  4205,9,1,1,0, 760, 5628,4,  0,     0, 2932, 10004,1219,125191, 346, 47955,   0,     0,     0, 94622, 47955,     0,     0,    0, 23942,     0,    0,    0,  6548,  6627,   0,    0,0,    0,   0, 3456,    0,   0,   0,     0
2105, 35852,9,2,3,0, 632, 6691,5,  0,     0, 3038, 10366, 814, 83642,   0,     0,   0,     0,     0, 43598,     0,     0,     0,    0, 31964,     0,    0,    0,  8495,  8080,   0,    0,0,    0,   0, 1871,    0,   0,   0,     0
2106, 49694,9,3,5,4,2797,  870,3,  0,     0, 9072, 30954,   0,     0,   0,     0,   0,     0,  2496,     0,     0,     0,     0, 6454,     0,     0,    0,    0, 14134,     0,   0,    0,0, 4083,   0, 3787,    0,1847, 321,  2203
2107, 26445,9,2,3,0, 428, 7604,2,  0,     0, 5984, 20417,1075,110402,   0,     0,   0,     0,     0, 91821,     0,     0,     0,    0, 18581,     0,    0,    0, 17810,     0,   0,    0,0,  814,   0, 1793,    0,1093, 392,  3351
2108, 14527,9,3,6,0,1836, 2620,1,  0,     0,24893, 84935,   0,     0,   0,     0,   0,     0, 11036,     0,     0,     0,     0,14711,     0,     0,    0,    0, 35937,     0,   0,    0,0,18203,   0, 5048, 3668,3938,3365,  5161
2109, 17321,9,3,5,0,1703, 2853,2,  0,     0,12124, 41367, 980,100646,   0,     0,   0,     0,     0, 59614,     0,     0,     0,    0, 41032,     0,    0,    0, 27658,     0,   0,    0,0, 7545,   0, 6164, 3742,1914, 391,  2685
2110, 16548,9,1,2,1, 439, 6991,2,  0,     0, 3461, 11809, 488, 50118,   0,     0,   0,     0,     0, 35541,     0,     0,     0,    0, 11513,     0,    0,    0, 10670,  3064,   0,    0,0,    0,   0, 1139,    0,   0, 253,  1730
2111, 14875,9,2,3,0, 994, 6139,2,  0,     0,11911, 40640,   0,     0, 884,122602,   0,     0,     0,     0,122602,     0,     0,10840,     0,     0,    0,    0, 24445,     0,   0,    0,0, 1939,   0, 3416,    0,2111,   0,  3952
2112,  7840,9,1,1,0, 299, 7985,2,  0,     0, 5579, 19036,   0,     0, 398, 55199,   0,     0,   833,     0, 38916,     0,     0,    0,     0, 16283,    0,    0, 15446,     0,   0,    0,0,    0,   0, 2757,    0,1657,   0,  2789
2113, 13222,2,2,3,0, 402, 7140,1,  0,     0, 8862, 30237,1335,137104,   0,     0,   0,     0,     0, 96430,     0,     0,     0,    0, 31985,     0,    0,    0, 25698,  8689,   0,    0,0,    0,   0, 4539,    0,   0,   0,     0
2114, 18931,9,1,1,0, 496, 6381,2,  0,     0,26956, 91974,   0,     0,   0,     0,   0,     0, 30908,     0,     0,     0,     0,19214,     0,     0,    0,    0, 28623,     0,   0,    0,0, 3113,   0,10116,    0,1451,3118,  7169
2115,  9724,9,4,8,0,4451, 1070,2,  0,     0,11324, 38637, 365, 37486,   0,     0,   0,     0,     0, 17086,     0,     0,     0,    0, 15783,     0,    0,    0, 17333,  4617,   0,    0,0,14308,   0, 6996,    0,   0,   0,  1805
2116, 17033,9,4,9,2,1492, 2214,2,  0,     0, 7302, 24914, 817, 83931,   0,     0,   0,     0,     0, 45096,     0,     0,     0,    0, 31661,     0,    0,    0, 14425,  7174,   0,    0,0, 6331,   0, 4158,    0, 749,1858,  1839
2117,  7366,9,3,6,0,1664, 2694,2,281, 37901, 2603,  8882, 422, 43375,   0,     0,   0,     0,     0, 21449,     0,     0, 37901,    0, 17711,     0,    0,    0,  6105,  4215,   0,    0,0,    0,   0, 2777, 2415,   0,   0,     0
2118, 10716,9,1,2,1, 467, 6911,3,  1,   135,15723, 53647,   0,     0,   0,     0,   0,     0, 19459,     0,     0,     0,   135, 8414,     0,     0,    0,    0, 20738,     0,   0,    0,0, 2169,   0, 2867,    0,1109,2221,  2743
2119, 28728,9,1,2,0, 525, 5947,3,  0,     0, 1158,  3951, 419, 43031,   0,     0,   0,     0,     0, 20315,     0,     0,     0,    0, 17896,     0,    0,    0,  2734,  4820,   0,    0,0,    0,   0, 1217,    0,   0,   0,     0
2120, 16619,9,4,9,2,1120, 1063,3,  0,     0, 3800, 12966, 597, 61312,   0,     0,   0,     0,     0, 18281,     0,     0,     0,    0, 27055,     0,    0,    0,  8800, 15976,   0,    0,0,    0,   0, 4166,    0,   0,   0,     0
2121,  8064,9,1,1,0, 318, 7226,2,  0,     0,11702, 39927,   0,     0, 666, 92368,   0,     0,  1352,     0, 92368,     0,     0,11356,     0,     0,    0,    0, 22755,     0,   0,    0,0,    0,   0, 4464, 2432,1830, 530,  3322
2122, 19815,9,3,5,0,1594, 2893,2,  0,     0,14289, 48754,1205,123753,   0,     0,   0,     0,  2165, 97339,     0,     0,     0,    0, 26414,     0,    0,    0, 26191,     0,   0,    0,0,13506,   0, 6892,    0,   0,   0,     0
