INPUT_TABLE
Variable ID
ghgCoef_Unmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,generic.ghg,uncontrolled.emiss.coef
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,NH3,0.000249622
Former Soviet Union,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,NH3,0.022978714
Former Soviet Union,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,NH3,0.000124585
India,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,NH3,5.44e-05
India,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,NH3,0.006569247
India,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,NH3,4.53e-05
Japan,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,NH3,2.05e-05
Japan,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,NH3,0.010934036
Japan,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,NH3,1.75e-05
Latin America,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,NH3,0.000143362
Latin America,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,NH3,0.02449352
Latin America,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,NH3,4.21e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,NH3,0.000243006
Southeast Asia,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,NH3,0.221738241
Southeast Asia,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,NH3,0.001174243
USA,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,NH3,0.000293787
USA,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,NH3,0
USA,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,NH3,3.08e-05
Western Europe,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,NH3,6.48e-05
Western Europe,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1990,NH3,0.001856938
Western Europe,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,NH3,7.05e-07
Australia_NZ,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,NH3,0.000153845
Australia_NZ,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,NH3,0.002044606
Australia_NZ,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,0.000150708
Canada,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,NH3,0.001216967
Canada,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,NH3,0.001889531
Canada,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,4.94e-05
China,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,NH3,2.13e-05
China,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,NH3,0.000961079
China,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,1.59e-05
Eastern Europe,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,NH3,0.020378027
Eastern Europe,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,2.32e-05
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,NH3,0.000249622
Former Soviet Union,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,NH3,0.022978714
Former Soviet Union,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,0.000124585
India,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,NH3,5.44e-05
India,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,NH3,0.006569247
India,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,4.53e-05
Latin America,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,NH3,0.000143362
Latin America,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,NH3,0.02449352
Latin America,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,4.21e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,NH3,0.000243006
Southeast Asia,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,NH3,0.221738241
Southeast Asia,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,0.001174243
USA,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,NH3,0
USA,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,3.08e-05
Western Europe,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,NH3,6.48e-05
Western Europe,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1990,NH3,0.001856938
Western Europe,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,7.05e-07
Australia_NZ,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1990,NH3,0.000153845
Australia_NZ,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1990,NH3,0.002044606
Australia_NZ,UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1990,NH3,0.000150708
China,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1990,NH3,2.13e-05
China,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1990,NH3,0.000961079
China,UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1990,NH3,1.59e-05
Latin America,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1990,NH3,0.000143362
Latin America,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1990,NH3,0.02449352
Latin America,UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1990,NH3,4.21e-05
Latin America,UnmanagedLand,Savannah BurningAEZ18,Savannah BurningAEZ18,1990,NH3,0.000143362
Latin America,UnmanagedLand,DeforestationAEZ18,DeforestationAEZ18,1990,NH3,0.02449352
Latin America,UnmanagedLand,Forest FiresAEZ18,Forest FiresAEZ18,1990,NH3,4.21e-05
Africa,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,NMVOC,0.005841852
Africa,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,NMVOC,0.193521021
Africa,UnmanagedLand,Forest FiresAEZ01,Forest FiresAEZ01,1990,NMVOC,0.000502045
Australia_NZ,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,NMVOC,0.002016556
Australia_NZ,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,NMVOC,0.034139599
Australia_NZ,UnmanagedLand,Forest FiresAEZ01,Forest FiresAEZ01,1990,NMVOC,0.002516437
Latin America,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,NMVOC,0.00131344
Latin America,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,NMVOC,0.353435936
Latin America,UnmanagedLand,Forest FiresAEZ01,Forest FiresAEZ01,1990,NMVOC,0.000607632
Middle East,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,NMVOC,3.99e-05
Africa,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,NMVOC,0.005841852
Africa,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,NMVOC,0.193521021
Africa,UnmanagedLand,Forest FiresAEZ02,Forest FiresAEZ02,1990,NMVOC,0.000502045
Australia_NZ,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,NMVOC,0.002016556
India,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,NMVOC,0.000618585
India,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,NMVOC,0.07513217
India,UnmanagedLand,Forest FiresAEZ02,Forest FiresAEZ02,1990,NMVOC,0.000518326
Latin America,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,NMVOC,0.00131344
Latin America,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,NMVOC,0.353435936
Latin America,UnmanagedLand,Forest FiresAEZ02,Forest FiresAEZ02,1990,NMVOC,0.000607632
Middle East,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,NMVOC,3.99e-05
Africa,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,NMVOC,0.005841852
Africa,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,NMVOC,0.193521021
Africa,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,NMVOC,0.000502045
Australia_NZ,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,NMVOC,0.002016556
Australia_NZ,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,NMVOC,0.034139599
Australia_NZ,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,NMVOC,0.002516437
India,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,NMVOC,0.000618585
India,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,NMVOC,0.07513217
India,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,NMVOC,0.000518326
Latin America,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,NMVOC,0.00131344
Latin America,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,NMVOC,0.353435936
Latin America,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,NMVOC,0.000607632
Middle East,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,NMVOC,3.99e-05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,NMVOC,0.001483784
Southeast Asia,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,NMVOC,1.045039628
Southeast Asia,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,NMVOC,0.005534139
Africa,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,NMVOC,0.005841852
Africa,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,NMVOC,0.193521021
Africa,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,NMVOC,0.000502045
Australia_NZ,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,NMVOC,0.002016556
Australia_NZ,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,NMVOC,0.034139599
Australia_NZ,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,NMVOC,0.002516437
China,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,NMVOC,0.000228634
China,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,NMVOC,0.009556678
China,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,NMVOC,0.000158186
India,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,NMVOC,0.000618585
India,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,NMVOC,0.07513217
India,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,NMVOC,0.000518326
Latin America,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,NMVOC,0.00131344
Latin America,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,NMVOC,0.353435936
Latin America,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,NMVOC,0.000607632
Southeast Asia,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,NMVOC,0.001483784
Southeast Asia,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,NMVOC,1.045039628
Southeast Asia,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,NMVOC,0.005534139
Western Europe,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,NMVOC,0.000603178
Africa,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,NMVOC,0.005841852
Africa,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,NMVOC,0.193521021
Africa,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,NMVOC,0.000502045
Australia_NZ,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,NMVOC,0.002016556
Australia_NZ,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,NMVOC,0.034139599
Australia_NZ,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,NMVOC,0.002516437
China,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,NMVOC,0.000228634
China,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,NMVOC,0.009556678
China,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,NMVOC,0.000158186
India,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,NMVOC,0.000618585
India,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,NMVOC,0.07513217
India,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,NMVOC,0.000518326
Latin America,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,NMVOC,0.00131344
Latin America,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,NMVOC,0.353435936
Latin America,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,NMVOC,0.000607632
Southeast Asia,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,NMVOC,0.001483784
Southeast Asia,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,NMVOC,1.045039628
Southeast Asia,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,NMVOC,0.005534139
Africa,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,NMVOC,0.005841852
Africa,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,NMVOC,0.193521021
Africa,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,NMVOC,0.000502045
Australia_NZ,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,NMVOC,0.002016556
Australia_NZ,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,NMVOC,0.034139599
Australia_NZ,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,NMVOC,0.002516437
China,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,NMVOC,0.000228634
China,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,NMVOC,0.009556678
China,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,NMVOC,0.000158186
India,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,NMVOC,0.07513217
India,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,NMVOC,0.000518326
Latin America,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,NMVOC,0.00131344
Latin America,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,NMVOC,0.353435936
Latin America,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,NMVOC,0.000607632
Southeast Asia,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,NMVOC,0.001483784
Southeast Asia,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,NMVOC,1.045039628
Southeast Asia,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,NMVOC,0.005534139
Africa,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,NMVOC,0.005841852
Africa,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,NMVOC,0.193521021
Africa,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,NMVOC,0.000502045
Australia_NZ,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,NMVOC,0.002016556
Australia_NZ,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,NMVOC,0.034139599
Australia_NZ,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,NMVOC,0.002516437
Canada,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,NMVOC,0.003857379
Canada,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,NMVOC,0.009420029
Canada,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,NMVOC,0.000246455
China,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,NMVOC,0.000228634
China,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,NMVOC,0.009556678
China,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,NMVOC,0.000158186
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,NMVOC,0.001155434
Former Soviet Union,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,NMVOC,0.112385549
Former Soviet Union,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,NMVOC,0.000609325
Latin America,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,NMVOC,0.00131344
Latin America,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,NMVOC,0.353435936
Latin America,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,NMVOC,0.000607632
Middle East,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,NMVOC,3.99e-05
Middle East,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,NMVOC,0
Middle East,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,NMVOC,0
Southeast Asia,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,NMVOC,0.001483784
USA,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,NMVOC,0.000990867
USA,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,NMVOC,0
USA,UnmanagedLand,Forest FiresAEZ07,Forest FiresAEZ07,1990,NMVOC,0.00019262
Western Europe,UnmanagedLand,Savannah BurningAEZ07,Savannah BurningAEZ07,1990,NMVOC,0.000603178
Africa,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.005841852
Africa,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0.193521021
Africa,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0.000502045
Australia_NZ,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.002016556
Australia_NZ,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0.034139599
Australia_NZ,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0.002516437
Canada,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.003857379
Canada,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0.009420029
Canada,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0.000246455
China,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.000228634
China,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0.009556678
China,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0.000158186
Eastern Europe,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.001123398
Eastern Europe,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0.205518661
Eastern Europe,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0.000233783
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.001155434
Former Soviet Union,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0.112385549
Former Soviet Union,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0.000609325
India,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.000618585
India,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0.07513217
India,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0.000518326
Latin America,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.00131344
Latin America,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0.353435936
Latin America,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0.000607632
Middle East,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,3.99e-05
Middle East,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0
Middle East,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0
Southeast Asia,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.001483784
Southeast Asia,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,1.045039628
Southeast Asia,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0.005534139
USA,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.000990867
USA,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0
USA,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,0.00019262
Western Europe,UnmanagedLand,Savannah BurningAEZ08,Savannah BurningAEZ08,1990,NMVOC,0.000603178
Western Europe,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,NMVOC,0.011239313
Western Europe,UnmanagedLand,Forest FiresAEZ08,Forest FiresAEZ08,1990,NMVOC,4.27e-06
Africa,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.005841852
Africa,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0.193521021
Africa,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.000502045
Australia_NZ,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.002016556
Australia_NZ,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0.034139599
Australia_NZ,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.002516437
Canada,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.003857379
Canada,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0.009420029
Canada,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.000246455
China,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.000228634
China,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0.009556678
China,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.000158186
Eastern Europe,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.001123398
Eastern Europe,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0.205518661
Eastern Europe,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.000233783
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.001155434
Former Soviet Union,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0.112385549
Former Soviet Union,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.000609325
India,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.000618585
India,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0.07513217
India,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.000518326
Japan,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.000269002
Japan,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0.110273126
Japan,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.000176862
Latin America,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.00131344
Latin America,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0.353435936
Latin America,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.000607632
Middle East,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,3.99e-05
Middle East,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0
Middle East,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0
Southeast Asia,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.001483784
Southeast Asia,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,1.045039628
Southeast Asia,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.005534139
USA,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.000990867
USA,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0
USA,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,0.00019262
Western Europe,UnmanagedLand,Savannah BurningAEZ09,Savannah BurningAEZ09,1990,NMVOC,0.000603178
Western Europe,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,NMVOC,0.011239313
Western Europe,UnmanagedLand,Forest FiresAEZ09,Forest FiresAEZ09,1990,NMVOC,4.27e-06
Africa,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,NMVOC,0.005841852
Africa,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,NMVOC,0.193521021
Africa,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,NMVOC,0.000502045
Australia_NZ,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,NMVOC,0.002016556
Australia_NZ,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,NMVOC,0.034139599
Australia_NZ,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,NMVOC,0.002516437
Canada,UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,NMVOC,0.003857379
Canada,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,NMVOC,0.009420029
Canada,UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,NMVOC,0.000246455
