INPUT_TABLE
Variable ID
GDPControl_Ag

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,generic.ghg,gdp.mid.control,gdp.control.range,final.emiss.coef
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NOx_AWB,10,7.5,3.43705e-06
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NOx_AWB,10,7.5,3.65435e-05
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NOx_AWB,10,7.5,2.68121e-05
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NOx_AWB,10,7.5,2.55489e-06
India,Rice,RiceAEZ01,RiceAEZ01,1990,NOx_AWB,10,7.5,2.58328e-05
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NOx_AWB,10,7.5,7.93572e-06
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NOx_AWB,10,7.5,7.71628e-06
India,Wheat,WheatAEZ01,WheatAEZ01,1990,NOx_AWB,10,7.5,3.87491e-05
India,Corn,CornAEZ01,CornAEZ01,1990,CO_AWB,10,7.5,0.000359749
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,CO_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,CO_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,CO_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,CO_AWB,10,7.5,7.4865e-05
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,CO_AWB,10,7.5,0.000795982
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,CO_AWB,10,7.5,0.000584015
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,CO_AWB,10,7.5,5.565e-05
India,Rice,RiceAEZ01,RiceAEZ01,1990,CO_AWB,10,7.5,0.000562684
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,CO_AWB,10,7.5,0.000172854
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,CO_AWB,10,7.5,0.000168074
India,Wheat,WheatAEZ01,WheatAEZ01,1990,CO_AWB,10,7.5,0.000844026
India,Corn,CornAEZ01,CornAEZ01,1990,NMVOC_AWB,10,7.5,4.32349e-05
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NMVOC_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NMVOC_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NMVOC_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NMVOC_AWB,10,7.5,8.99733e-06
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NMVOC_AWB,10,7.5,9.56618e-05
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NMVOC_AWB,10,7.5,7.01874e-05
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NMVOC_AWB,10,7.5,6.68807e-06
India,Rice,RiceAEZ01,RiceAEZ01,1990,NMVOC_AWB,10,7.5,6.76238e-05
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NMVOC_AWB,10,7.5,2.07737e-05
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NMVOC_AWB,10,7.5,2.01993e-05
India,Wheat,WheatAEZ01,WheatAEZ01,1990,NMVOC_AWB,10,7.5,0.000101436
India,Corn,CornAEZ01,CornAEZ01,1990,NH3_AWB,10,7.5,7.1091e-05
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NH3_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NH3_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NH3_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NH3_AWB,10,7.5,1.47943e-05
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NH3_AWB,10,7.5,0.000157296
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NH3_AWB,10,7.5,0.000115409
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NH3_AWB,10,7.5,1.09972e-05
India,Rice,RiceAEZ01,RiceAEZ01,1990,NH3_AWB,10,7.5,0.000111194
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NH3_AWB,10,7.5,3.41582e-05
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NH3_AWB,10,7.5,3.32137e-05
India,Wheat,WheatAEZ01,WheatAEZ01,1990,NH3_AWB,10,7.5,0.00016679
India,Corn,CornAEZ01,CornAEZ01,1990,BC_AWB,10,7.5,2.69812e-06
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,BC_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,BC_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,BC_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,BC_AWB,10,7.5,5.61489e-07
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,BC_AWB,10,7.5,5.96989e-06
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,BC_AWB,10,7.5,4.38013e-06
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,BC_AWB,10,7.5,4.17377e-07
India,Rice,RiceAEZ01,RiceAEZ01,1990,BC_AWB,10,7.5,4.22014e-06
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,BC_AWB,10,7.5,1.29641e-06
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,BC_AWB,10,7.5,1.26056e-06
India,Wheat,WheatAEZ01,WheatAEZ01,1990,BC_AWB,10,7.5,6.33021e-06
India,Corn,CornAEZ01,CornAEZ01,1990,OC_AWB,10,7.5,1.2916e-05
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,OC_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,OC_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,OC_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,OC_AWB,10,7.5,2.68787e-06
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,OC_AWB,10,7.5,2.85781e-05
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,OC_AWB,10,7.5,2.09678e-05
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,OC_AWB,10,7.5,1.998e-06
India,Rice,RiceAEZ01,RiceAEZ01,1990,OC_AWB,10,7.5,2.0202e-05
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,OC_AWB,10,7.5,6.20596e-06
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,OC_AWB,10,7.5,6.03435e-06
India,Wheat,WheatAEZ01,WheatAEZ01,1990,OC_AWB,10,7.5,3.03029e-05
India,Corn,CornAEZ01,CornAEZ01,1990,SO2_2_AWB,10,7.5,3.80279e-06
India,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,SO2_2_AWB,10,7.5,-1
India,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,SO2_2_AWB,10,7.5,-1
India,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,SO2_2_AWB,10,7.5,-1
India,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,SO2_2_AWB,10,7.5,7.91374e-07
India,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,SO2_2_AWB,10,7.5,8.41407e-06
India,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,SO2_2_AWB,10,7.5,6.17344e-06
India,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,SO2_2_AWB,10,7.5,5.88259e-07
India,Rice,RiceAEZ01,RiceAEZ01,1990,SO2_2_AWB,10,7.5,5.94795e-06
India,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,SO2_2_AWB,10,7.5,1.82719e-06
India,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,SO2_2_AWB,10,7.5,1.77666e-06
India,Wheat,WheatAEZ01,WheatAEZ01,1990,SO2_2_AWB,10,7.5,8.92193e-06
Latin America,Corn,CornAEZ01,CornAEZ01,1990,CH4_AWB,10,7.5,7.06864e-05
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,CH4_AWB,10,7.5,-1
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,CH4_AWB,10,7.5,-1
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,CH4_AWB,10,7.5,-1
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,CH4_AWB,10,7.5,1.57987e-05
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,CH4_AWB,10,7.5,8.51392e-05
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,CH4_AWB,10,7.5,0.000101273
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,CH4_AWB,10,7.5,7.15626e-05
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,CH4_AWB,10,7.5,0.000110561
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,CH4_AWB,10,7.5,8.12964e-05
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,CH4_AWB,10,7.5,3.28729e-05
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,CH4_AWB,10,7.5,0.000165841
Latin America,Corn,CornAEZ01,CornAEZ01,1990,N2O_AWB,10,7.5,2.15935e-06
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,N2O_AWB,10,7.5,-1
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,N2O_AWB,10,7.5,-1
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,N2O_AWB,10,7.5,-1
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,N2O_AWB,10,7.5,4.82622e-07
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,N2O_AWB,10,7.5,2.60085e-06
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,N2O_AWB,10,7.5,3.0937e-06
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,N2O_AWB,10,7.5,2.18611e-06
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,N2O_AWB,10,7.5,3.37744e-06
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,N2O_AWB,10,7.5,2.48346e-06
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,N2O_AWB,10,7.5,1.00421e-06
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,N2O_AWB,10,7.5,5.06616e-06
Latin America,Corn,CornAEZ01,CornAEZ01,1990,NOx_AWB,10,7.5,7.91702e-05
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NOx_AWB,10,7.5,-1
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NOx_AWB,10,7.5,-1
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NOx_AWB,10,7.5,-1
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NOx_AWB,10,7.5,1.76948e-05
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NOx_AWB,10,7.5,9.53576e-05
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NOx_AWB,10,7.5,0.000113427
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NOx_AWB,10,7.5,8.01515e-05
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,NOx_AWB,10,7.5,0.00012383
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NOx_AWB,10,7.5,9.10535e-05
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NOx_AWB,10,7.5,3.68182e-05
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,NOx_AWB,10,7.5,0.000185745
Latin America,Corn,CornAEZ01,CornAEZ01,1990,CO_AWB,10,7.5,0.001747207
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,CO_AWB,10,7.5,-1
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,CO_AWB,10,7.5,-1
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,CO_AWB,10,7.5,-1
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,CO_AWB,10,7.5,0.000390507
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,CO_AWB,10,7.5,0.002104447
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,CO_AWB,10,7.5,0.002503226
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,CO_AWB,10,7.5,0.001768864
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,CO_AWB,10,7.5,0.002732811
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,CO_AWB,10,7.5,0.002009461
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,CO_AWB,10,7.5,0.000812542
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,CO_AWB,10,7.5,0.004099217
Latin America,Corn,CornAEZ01,CornAEZ01,1990,NMVOC_AWB,10,7.5,0.00020971
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NMVOC_AWB,10,7.5,-1
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NMVOC_AWB,10,7.5,-1
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NMVOC_AWB,10,7.5,-1
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NMVOC_AWB,10,7.5,4.68709e-05
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NMVOC_AWB,10,7.5,0.000252588
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NMVOC_AWB,10,7.5,0.000300452
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NMVOC_AWB,10,7.5,0.000212309
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,NMVOC_AWB,10,7.5,0.000328008
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NMVOC_AWB,10,7.5,0.000241187
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NMVOC_AWB,10,7.5,9.7526e-05
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,NMVOC_AWB,10,7.5,0.000492012
Latin America,Corn,CornAEZ01,CornAEZ01,1990,NH3_AWB,10,7.5,8.821e-05
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NH3_AWB,10,7.5,-1
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NH3_AWB,10,7.5,-1
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NH3_AWB,10,7.5,-1
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NH3_AWB,10,7.5,1.97152e-05
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NH3_AWB,10,7.5,0.000106246
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NH3_AWB,10,7.5,0.000126379
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NH3_AWB,10,7.5,8.93033e-05
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,NH3_AWB,10,7.5,0.000137969
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NH3_AWB,10,7.5,0.00010145
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NH3_AWB,10,7.5,4.10222e-05
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,NH3_AWB,10,7.5,0.000206954
Latin America,Corn,CornAEZ01,CornAEZ01,1990,BC_AWB,10,7.5,1.31008e-05
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,BC_AWB,10,7.5,-1
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,BC_AWB,10,7.5,-1
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,BC_AWB,10,7.5,-1
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,BC_AWB,10,7.5,2.92808e-06
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,BC_AWB,10,7.5,1.57795e-05
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,BC_AWB,10,7.5,1.87696e-05
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,BC_AWB,10,7.5,1.32632e-05
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,BC_AWB,10,7.5,2.0491e-05
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,BC_AWB,10,7.5,1.50672e-05
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,BC_AWB,10,7.5,6.09256e-06
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,BC_AWB,10,7.5,3.07365e-05
Latin America,Corn,CornAEZ01,CornAEZ01,1990,OC_AWB,10,7.5,6.27538e-05
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,OC_AWB,10,7.5,-1
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,OC_AWB,10,7.5,-1
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,OC_AWB,10,7.5,-1
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,OC_AWB,10,7.5,1.40257e-05
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,OC_AWB,10,7.5,7.55847e-05
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,OC_AWB,10,7.5,8.99075e-05
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,OC_AWB,10,7.5,6.35316e-05
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,OC_AWB,10,7.5,9.81534e-05
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,OC_AWB,10,7.5,7.21731e-05
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,OC_AWB,10,7.5,2.91838e-05
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,OC_AWB,10,7.5,0.00014723
Latin America,Corn,CornAEZ01,CornAEZ01,1990,SO2_3_AWB,10,7.5,1.83711e-05
Latin America,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,SO2_3_AWB,10,7.5,-1
Latin America,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,SO2_3_AWB,10,7.5,-1
Latin America,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,SO2_3_AWB,10,7.5,-1
Latin America,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,SO2_3_AWB,10,7.5,4.10599e-06
Latin America,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,SO2_3_AWB,10,7.5,2.21273e-05
Latin America,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,SO2_3_AWB,10,7.5,2.63202e-05
Latin America,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,SO2_3_AWB,10,7.5,1.85988e-05
Latin America,Rice,RiceAEZ01,RiceAEZ01,1990,SO2_3_AWB,10,7.5,2.87342e-05
Latin America,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,SO2_3_AWB,10,7.5,2.11285e-05
Latin America,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,SO2_3_AWB,10,7.5,8.5435e-06
Latin America,Wheat,WheatAEZ01,WheatAEZ01,1990,SO2_3_AWB,10,7.5,4.31013e-05
Middle East,Corn,CornAEZ01,CornAEZ01,1990,CH4_AWB,10,7.5,0.000214611
Middle East,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,CH4_AWB,10,7.5,-1
Middle East,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,CH4_AWB,10,7.5,-1
Middle East,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,CH4_AWB,10,7.5,-1
Middle East,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,CH4_AWB,10,7.5,2.47766e-05
Middle East,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,CH4_AWB,10,7.5,0.000151583
Middle East,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,CH4_AWB,10,7.5,0.000329579
Middle East,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,CH4_AWB,10,7.5,-1
Middle East,Rice,RiceAEZ01,RiceAEZ01,1990,CH4_AWB,10,7.5,0.000335674
Middle East,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,CH4_AWB,10,7.5,5.92024e-05
Middle East,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,CH4_AWB,10,7.5,5.06616e-05
Middle East,Wheat,WheatAEZ01,WheatAEZ01,1990,CH4_AWB,10,7.5,0.000503511
Middle East,Corn,CornAEZ01,CornAEZ01,1990,N2O_AWB,10,7.5,5.202e-06
Middle East,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,N2O_AWB,10,7.5,-1
Middle East,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,N2O_AWB,10,7.5,-1
Middle East,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,N2O_AWB,10,7.5,-1
Middle East,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,N2O_AWB,10,7.5,6.00564e-07
Middle East,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,N2O_AWB,10,7.5,3.67423e-06
Middle East,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,N2O_AWB,10,7.5,7.98872e-06
Middle East,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,N2O_AWB,10,7.5,-1
Middle East,Rice,RiceAEZ01,RiceAEZ01,1990,N2O_AWB,10,7.5,8.13646e-06
Middle East,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,N2O_AWB,10,7.5,1.43502e-06
Middle East,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,N2O_AWB,10,7.5,1.22799e-06
Middle East,Wheat,WheatAEZ01,WheatAEZ01,1990,N2O_AWB,10,7.5,1.22047e-05
Middle East,Corn,CornAEZ01,CornAEZ01,1990,NOx_AWB,10,7.5,0.000192193
Middle East,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NOx_AWB,10,7.5,-1
Middle East,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NOx_AWB,10,7.5,-1
Middle East,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NOx_AWB,10,7.5,-1
Middle East,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NOx_AWB,10,7.5,2.21884e-05
Middle East,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NOx_AWB,10,7.5,0.000135748
Middle East,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NOx_AWB,10,7.5,0.000295151
Middle East,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NOx_AWB,10,7.5,-1
Middle East,Rice,RiceAEZ01,RiceAEZ01,1990,NOx_AWB,10,7.5,0.00030061
Middle East,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NOx_AWB,10,7.5,5.30181e-05
Middle East,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NOx_AWB,10,7.5,4.53695e-05
Middle East,Wheat,WheatAEZ01,WheatAEZ01,1990,NOx_AWB,10,7.5,0.000450915
Middle East,Corn,CornAEZ01,CornAEZ01,1990,CO_AWB,10,7.5,0.004232674
Middle East,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,CO_AWB,10,7.5,-1
Middle East,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,CO_AWB,10,7.5,-1
Middle East,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,CO_AWB,10,7.5,-1
Middle East,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,CO_AWB,10,7.5,0.000488657
Middle East,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,CO_AWB,10,7.5,0.002989588
Middle East,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,CO_AWB,10,7.5,0.006500127
Middle East,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,CO_AWB,10,7.5,-1
Middle East,Rice,RiceAEZ01,RiceAEZ01,1990,CO_AWB,10,7.5,0.006620336
Middle East,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,CO_AWB,10,7.5,0.001167619
Middle East,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,CO_AWB,10,7.5,0.000999174
Middle East,Wheat,WheatAEZ01,WheatAEZ01,1990,CO_AWB,10,7.5,0.009930504
Middle East,Corn,CornAEZ01,CornAEZ01,1990,NMVOC_AWB,10,7.5,0.000499106
Middle East,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NMVOC_AWB,10,7.5,-1
Middle East,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NMVOC_AWB,10,7.5,-1
Middle East,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NMVOC_AWB,10,7.5,-1
Middle East,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NMVOC_AWB,10,7.5,5.76211e-05
Middle East,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NMVOC_AWB,10,7.5,0.000352524
Middle East,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NMVOC_AWB,10,7.5,0.000766478
Middle East,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NMVOC_AWB,10,7.5,-1
Middle East,Rice,RiceAEZ01,RiceAEZ01,1990,NMVOC_AWB,10,7.5,0.000780653
Middle East,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NMVOC_AWB,10,7.5,0.000137683
Middle East,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NMVOC_AWB,10,7.5,0.00011782
Middle East,Wheat,WheatAEZ01,WheatAEZ01,1990,NMVOC_AWB,10,7.5,0.001170979
Middle East,Corn,CornAEZ01,CornAEZ01,1990,NH3_AWB,10,7.5,5.55081e-05
Middle East,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NH3_AWB,10,7.5,-1
Middle East,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NH3_AWB,10,7.5,-1
Middle East,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NH3_AWB,10,7.5,-1
