INPUT_TABLE
Variable ID
MAC_12pt

region,supplysector,subsector,technology,year,generic.ghg,X0,X10,X20,X30,X40,X50,X75,X100,X125,X150,X175,X200,final.reduction
Korea,Pork,Mixed,FeedCrops,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Pork,Mixed,Scavenging_Other,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Poultry,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Poultry,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Poultry,Mixed,FeedCrops,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Poultry,Mixed,Scavenging_Other,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,SheepGoat,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,SheepGoat,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,SheepGoat,Mixed,FeedCrops,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,SheepGoat,Mixed,Scavenging_Other,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,SheepGoat,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,SheepGoat,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,SheepGoat,Pastoral,FeedCrops,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,SheepGoat,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Latin America,Beef,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Beef,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Beef,Mixed,FeedCrops,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Beef,Mixed,Scavenging_Other,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Beef,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Beef,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Beef,Pastoral,FeedCrops,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Beef,Pastoral,Scavenging_Other,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Dairy,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Dairy,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Dairy,Mixed,FeedCrops,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Dairy,Mixed,Scavenging_Other,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Dairy,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Dairy,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Dairy,Pastoral,FeedCrops,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Dairy,Pastoral,Scavenging_Other,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Pork,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Pork,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Pork,Mixed,FeedCrops,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Pork,Mixed,Scavenging_Other,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Poultry,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Poultry,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Poultry,Mixed,FeedCrops,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,Poultry,Mixed,Scavenging_Other,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,SheepGoat,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,SheepGoat,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,SheepGoat,Mixed,FeedCrops,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,SheepGoat,Mixed,Scavenging_Other,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,SheepGoat,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,SheepGoat,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,SheepGoat,Pastoral,FeedCrops,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Latin America,SheepGoat,Pastoral,Scavenging_Other,2020,CH4_AGR,0.2753,0.2753,0.2753,0.3146,0.3146,0.3146,0.3146,0.3146,0.4492,0.4492,0.4492,0.4492,0.4492
Middle East,Beef,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Beef,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Beef,Mixed,FeedCrops,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Beef,Mixed,Scavenging_Other,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Beef,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Beef,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Beef,Pastoral,FeedCrops,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Beef,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Dairy,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Dairy,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Dairy,Mixed,FeedCrops,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Dairy,Mixed,Scavenging_Other,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Dairy,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Dairy,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Dairy,Pastoral,FeedCrops,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Dairy,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Pork,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Pork,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Pork,Mixed,FeedCrops,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Pork,Mixed,Scavenging_Other,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Poultry,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Poultry,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Poultry,Mixed,FeedCrops,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,Poultry,Mixed,Scavenging_Other,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,SheepGoat,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,SheepGoat,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,SheepGoat,Mixed,FeedCrops,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,SheepGoat,Mixed,Scavenging_Other,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,SheepGoat,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,SheepGoat,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,SheepGoat,Pastoral,FeedCrops,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Middle East,SheepGoat,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0252,0.1333,0.1453,0.1592,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1652,0.1866
Southeast Asia,Beef,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Beef,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Beef,Mixed,FeedCrops,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Beef,Mixed,Scavenging_Other,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Beef,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Beef,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Beef,Pastoral,FeedCrops,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Beef,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Dairy,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Dairy,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Dairy,Mixed,FeedCrops,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Dairy,Mixed,Scavenging_Other,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Dairy,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Dairy,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Dairy,Pastoral,FeedCrops,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Dairy,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Pork,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Pork,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Pork,Mixed,FeedCrops,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Pork,Mixed,Scavenging_Other,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Poultry,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Poultry,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Poultry,Mixed,FeedCrops,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,Poultry,Mixed,Scavenging_Other,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,SheepGoat,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,SheepGoat,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,SheepGoat,Mixed,FeedCrops,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,SheepGoat,Mixed,Scavenging_Other,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,SheepGoat,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,SheepGoat,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,SheepGoat,Pastoral,FeedCrops,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
Southeast Asia,SheepGoat,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0172,0.0591,0.0637,0.0691,0.0715,0.0715,0.0715,0.0715,0.0715,0.0986,0.0986,0.0986,0.0986
USA,Beef,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Beef,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Beef,Mixed,FeedCrops,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Beef,Mixed,Scavenging_Other,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Beef,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Beef,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Beef,Pastoral,FeedCrops,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Beef,Pastoral,Scavenging_Other,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Dairy,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Dairy,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Dairy,Mixed,FeedCrops,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Dairy,Mixed,Scavenging_Other,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Dairy,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Dairy,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Dairy,Pastoral,FeedCrops,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Dairy,Pastoral,Scavenging_Other,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Pork,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Pork,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Pork,Mixed,FeedCrops,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Pork,Mixed,Scavenging_Other,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Poultry,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Poultry,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Poultry,Mixed,FeedCrops,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,Poultry,Mixed,Scavenging_Other,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,SheepGoat,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,SheepGoat,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
USA,SheepGoat,Mixed,FeedCrops,2020,CH4_AGR,0.1218,0.1218,0.1218,0.1395,0.1395,0.1395,0.1395,0.1395,0.195,0.2005,0.2005,0.2005,0.205
