China,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,CornAEZ17,0.007529565,0.024453303,0.07862969,0.001128893,0.0012826,0.001363052,0.001508514,0.001553646,0.004754992,0.007529565,,7,7Corn,AEZ17
China,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,CornAEZ18,0,0,0,0,0,0,0,0,0,0,,7,7Corn,AEZ18
Middle East,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,CornAEZ1,0.134918631,0.147092285,0.329221948,0.088277516,0.084371694,0.082904707,0.085343744,0.098627898,0.111693823,0.134918631,,8,8Corn,AEZ1
Middle East,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,CornAEZ2,0.001228648,0.001239099,0.00258056,8.00817E-05,0.000121741,0.000167205,0.000221515,0.000241833,0.000702263,0.001228648,,8,8Corn,AEZ2
Middle East,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,CornAEZ3,0.008206608,0.007681145,0.013783557,0.002403827,0.003031903,0.003469728,0.003860169,0.003886082,0.006349138,0.008206608,,8,8Corn,AEZ3
Middle East,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,CornAEZ4,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ4
Middle East,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,CornAEZ5,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ5
Middle East,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,CornAEZ6,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ6
Middle East,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,CornAEZ7,0.524109542,0.553314234,1.208654287,0.198087842,0.196110058,0.190383476,0.210864482,0.301634869,0.413367963,0.524109542,,8,8Corn,AEZ7
Middle East,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,CornAEZ8,0.639089904,0.703622722,1.832637059,0.227836079,0.229907634,0.229533993,0.252182317,0.359653202,0.513713237,0.639089904,,8,8Corn,AEZ8
Middle East,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,CornAEZ9,0.379991092,0.397851666,0.987734555,0.144529891,0.139036565,0.132308615,0.136616137,0.165012729,0.286724096,0.379991092,,8,8Corn,AEZ9
Middle East,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,CornAEZ10,0.082144586,0.084038087,0.255448714,0.034678236,0.032240323,0.029913735,0.030426425,0.036990123,0.063134508,0.082144586,,8,8Corn,AEZ10
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ11
Middle East,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,CornAEZ12,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ12
Middle East,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,CornAEZ13,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ13
Middle East,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,CornAEZ14,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ14
Middle East,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,CornAEZ15,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ15
Middle East,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,CornAEZ16,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ16
Middle East,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,CornAEZ17,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ17
Middle East,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,CornAEZ18,0,0,0,0,0,0,0,0,0,0,,8,8Corn,AEZ18
Africa,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,CornAEZ1,12.94518731,12.70451022,11.6348569,4.028860969,3.709327763,3.983213539,5.369462761,7.77467463,10.7179598,12.94518731,,9,9Corn,AEZ1
Africa,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,CornAEZ2,13.321439,14.83967618,20.83508,3.039756423,3.251899433,3.690264394,4.602648043,6.040451389,9.225035244,13.321439,,9,9Corn,AEZ2
Africa,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,CornAEZ3,27.70015113,32.38896141,36.71816799,6.907980603,7.513978695,8.104697172,9.529158554,12.21459485,19.74308652,27.70015113,,9,9Corn,AEZ3
Africa,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,CornAEZ4,46.69012959,50.83417809,42.90629338,10.82857953,11.59918904,12.23638261,14.71417398,19.45506431,32.32499029,46.69012959,,9,9Corn,AEZ4
Africa,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,CornAEZ5,40.50610647,45.5364313,36.95914,10.30266367,11.03542261,11.66194887,13.41761552,16.92132331,27.08731614,40.50610647,,9,9Corn,AEZ5
Africa,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,CornAEZ6,15.91028461,18.5604649,21.04131281,4.373566549,4.873981296,5.335233596,6.034511747,7.334509396,11.0112334,15.91028461,,9,9Corn,AEZ6
Africa,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,CornAEZ7,5.52697716,5.888510209,6.675586295,0.977425994,0.901869551,0.948509758,1.345765242,2.245970746,4.103992078,5.52697716,,9,9Corn,AEZ7
Africa,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,CornAEZ8,10.9296756,12.12161578,13.30724959,0.854391301,1.037250822,1.299929406,1.963558879,3.573753931,7.483227013,10.9296756,,9,9Corn,AEZ8
Africa,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,CornAEZ9,17.85613889,19.62270107,22.24553067,1.009370298,1.294535645,1.672305971,2.925417409,5.819576837,12.24483079,17.85613889,,9,9Corn,AEZ9
Africa,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,CornAEZ10,16.62143946,18.6109819,21.09858204,0.730283182,0.941781816,1.216084362,2.117930051,4.749351272,11.15409872,16.62143946,,9,9Corn,AEZ10
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,2.774914196,2.801799673,3.176296694,0.113633091,0.138422895,0.166365511,0.357110802,0.714919455,1.562327036,2.774914196,,9,9Corn,AEZ11
Africa,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,CornAEZ12,0.045183541,0.043721902,0.049565904,0.002108837,0.002419157,0.002736297,0.006380919,0.012527191,0.01952664,0.045183541,,9,9Corn,AEZ12
Africa,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,CornAEZ13,0,0,0,0,0,0,0,0,0,0,,9,9Corn,AEZ13
Africa,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,CornAEZ14,0,0,0,0,0,0,0,0,0,0,,9,9Corn,AEZ14
Africa,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,CornAEZ15,0,0,0,0,0,0,0,0,0,0,,9,9Corn,AEZ15
Africa,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,CornAEZ16,0,0,0,0,0,0,0,0,0,0,,9,9Corn,AEZ16
Africa,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,CornAEZ17,0,0,0,0,0,0,0,0,0,0,,9,9Corn,AEZ17
Africa,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,CornAEZ18,0,0,0,0,0,0,0,0,0,0,,9,9Corn,AEZ18
Latin America,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,CornAEZ1,1.074236926,1.11513399,1.179837135,0.352996511,0.262521555,0.209086662,0.251997921,0.440673702,0.662158604,1.074236926,,10,10Corn,AEZ1
Latin America,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,CornAEZ2,1.148598737,1.22656071,1.297729141,0.139969102,0.126580256,0.10748845,0.140897373,0.22267134,0.689044352,1.148598737,,10,10Corn,AEZ2
Latin America,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,CornAEZ3,11.936553,13.90419942,14.71095938,0.630108963,0.570569249,0.586729561,0.903742169,1.471641929,6.098084853,11.936553,,10,10Corn,AEZ3
Latin America,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,CornAEZ4,24.59720555,28.71253563,31.89974902,1.570241975,1.574268676,1.746855185,2.864826241,4.553570043,14.61845916,24.59720555,,10,10Corn,AEZ4
Latin America,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,CornAEZ5,31.78412685,38.02176491,38.39881504,1.626261155,1.608506378,1.66933576,2.591508377,4.434425003,16.30170123,31.78412685,,10,10Corn,AEZ5
Latin America,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,CornAEZ6,32.87679177,38.67913711,37.69300704,3.634162692,3.225364133,2.929070821,3.629939539,5.83316651,18.47881933,32.87679177,,10,10Corn,AEZ6
Latin America,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,CornAEZ7,5.093096881,5.041643098,4.916812891,0.294254173,0.38276488,0.498173538,0.678555934,1.30454095,3.867445746,5.093096881,,10,10Corn,AEZ7
Latin America,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,CornAEZ8,4.333285831,4.683303983,5.924951427,0.219018263,0.287365073,0.388356995,0.640670128,1.12146484,3.276564335,4.333285831,,10,10Corn,AEZ8
Latin America,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,CornAEZ9,12.76552659,13.48003875,13.69522841,0.831461041,1.266701519,1.831129713,2.721945578,4.239514888,9.760378159,12.76552659,,10,10Corn,AEZ9
Latin America,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,CornAEZ10,10.19193633,10.60846583,11.22025322,0.573106739,0.794528248,1.084196123,1.623666597,2.749510517,7.12371563,10.19193633,,10,10Corn,AEZ10
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,2.856522914,3.088638403,3.594950064,0.036194868,0.029200876,0.033503332,0.068642035,0.294022351,1.780878979,2.856522914,,10,10Corn,AEZ11
Latin America,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,CornAEZ12,27.21181517,29.32848965,33.14037038,0.272349054,0.310372665,0.4409105,1.129386087,4.081168231,17.1115446,27.21181517,,10,10Corn,AEZ12
Latin America,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,CornAEZ13,0.154287079,0.178335277,0.198956444,0.017117378,0.017532884,0.01750847,0.020598696,0.028290281,0.075496732,0.154287079,,10,10Corn,AEZ13
Latin America,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,CornAEZ14,0.164378304,0.185007958,0.275661767,0.030065609,0.025405809,0.022971002,0.028578227,0.042493216,0.073360324,0.164378304,,10,10Corn,AEZ14
Latin America,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,CornAEZ15,0.303465564,0.312443962,0.308781344,0.162741496,0.111424617,0.080109461,0.101823156,0.226882658,0.178037783,0.303465564,,10,10Corn,AEZ15
Latin America,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,CornAEZ16,0.083922523,0.098600526,0.160649096,0.021738874,0.015406748,0.011820052,0.015625242,0.043292632,0.038488952,0.083922523,,10,10Corn,AEZ16
Latin America,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,CornAEZ17,0,0,0,0,0,0,0,0,0,0,,10,10Corn,AEZ17
Latin America,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,CornAEZ18,0,0,0,0,0,0,0,0,0,0,,10,10Corn,AEZ18
Southeast Asia,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,CornAEZ1,0.005544066,0.006179491,0.005684691,0.000893961,0.000990089,0.001108604,0.001210513,0.001308034,0.00235571,0.005544066,,11,11Corn,AEZ1
Southeast Asia,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,CornAEZ2,0,0,0,0,0,0,0,0,0,0,,11,11Corn,AEZ2
Southeast Asia,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,CornAEZ3,0.144953231,0.166111374,0.086015581,0.012468871,0.019962991,0.034106075,0.064009109,0.077857002,0.106564934,0.144953231,,11,11Corn,AEZ3
Southeast Asia,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,CornAEZ4,13.39269793,15.79627312,10.78425347,0.886529057,1.222599602,1.747896176,2.80613049,4.543531968,8.405937306,13.39269793,,11,11Corn,AEZ4
Southeast Asia,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,CornAEZ5,11.69393927,12.31714055,9.383382518,1.532692935,2.084721909,2.938922236,4.448288397,7.05527533,9.601929606,11.69393927,,11,11Corn,AEZ5
Southeast Asia,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,CornAEZ6,28.29311233,37.70455646,35.71594641,1.19462248,1.425257129,1.90637889,2.909893449,8.301255362,21.512087,28.29311233,,11,11Corn,AEZ6
Southeast Asia,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,CornAEZ7,4.388130493,4.503389674,3.591256172,0.913501205,1.024019996,1.167798021,1.334530666,1.594408378,3.128899284,4.388130493,,11,11Corn,AEZ7
Southeast Asia,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,CornAEZ8,1.503778648,1.557031079,1.432357637,0.12759613,0.159218564,0.208333491,0.297802392,0.488815322,1.077962399,1.503778648,,11,11Corn,AEZ8
Southeast Asia,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,CornAEZ9,0.898885013,0.989338489,1.304651834,0.229384882,0.252673136,0.281962122,0.303922575,0.320495737,0.659990182,0.898885013,,11,11Corn,AEZ9
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,CornAEZ10,2.626128738,2.723532767,2.311082719,0.635418942,0.710140183,0.813142941,1.020488174,1.237053508,2.099106478,2.626128738,,11,11Corn,AEZ10
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,1.712785512,1.942626816,2.856729128,0.170902387,0.212895636,0.268393692,0.376197008,0.579221432,1.159311556,1.712785512,,11,11Corn,AEZ11
Southeast Asia,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,CornAEZ12,1.125161989,1.443862912,2.606029757,0.118450663,0.128901586,0.142457522,0.1843994,0.291684839,0.679929128,1.125161989,,11,11Corn,AEZ12
Southeast Asia,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,CornAEZ13,0.053319405,0.052281827,0.048095555,0.00039401,0.000780252,0.001683354,0.003623893,0.009726477,0.033672051,0.053319405,,11,11Corn,AEZ13
Southeast Asia,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,CornAEZ14,0.162700619,0.22637053,0.253690837,0.000335197,0.000524695,0.00120131,0.003055202,0.00908993,0.071284368,0.162700619,,11,11Corn,AEZ14
Southeast Asia,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,CornAEZ15,0.026426447,0.048075115,0.106564902,0,0,0.00011897,0.000258327,0.000839034,0.010527848,0.026426447,,11,11Corn,AEZ15
Southeast Asia,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,CornAEZ16,0.041366441,0.060024561,0.055218319,0.00224994,0.002512002,0.002770078,0.003786854,0.005899667,0.022418188,0.041366441,,11,11Corn,AEZ16
Southeast Asia,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,CornAEZ17,0,0,0,0,0,0,0,0,0,0,,11,11Corn,AEZ17
Southeast Asia,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,CornAEZ18,0,0,0,0,0,0,0,0,0,0,,11,11Corn,AEZ18
Eastern Europe,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,CornAEZ1,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ1
Eastern Europe,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,CornAEZ2,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ2
Eastern Europe,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,CornAEZ3,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ3
Eastern Europe,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,CornAEZ4,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ4
Eastern Europe,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,CornAEZ5,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ5
Eastern Europe,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,CornAEZ6,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ6
Eastern Europe,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,CornAEZ7,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ7
Eastern Europe,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,CornAEZ8,1.943884258,1.821102382,1.559741841,0.491616448,0.688049277,0.875146143,1.15913417,1.437748267,1.743162191,1.943884258,,12,12Corn,AEZ8
Eastern Europe,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,CornAEZ9,10.79372651,10.29467048,9.14464009,3.483854078,4.212550218,4.921575091,5.83957658,6.878474128,10.39871226,10.79372651,,12,12Corn,AEZ9
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,CornAEZ10,40.50547793,39.41459065,39.55818629,14.24870842,15.76935286,17.57737778,21.91491246,32.80800572,37.43566722,40.50547793,,12,12Corn,AEZ10
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,15.06690657,14.1122628,12.57172537,3.710790416,4.432402172,5.268952254,6.765420987,9.656905768,14.3854161,15.06690657,,12,12Corn,AEZ11
Eastern Europe,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,CornAEZ12,0.229827351,0.238913198,0.269999306,0.034805061,0.038509028,0.043304615,0.05265123,0.084203129,0.218399603,0.229827351,,12,12Corn,AEZ12
Eastern Europe,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,CornAEZ13,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ13
Eastern Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,CornAEZ14,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ14
Eastern Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,CornAEZ15,0.086139487,0.101846021,0.120185866,0.02336832,0.029807012,0.036471459,0.044837602,0.052948247,0.067363424,0.086139487,,12,12Corn,AEZ15
Eastern Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,CornAEZ16,0.116824659,0.135527313,0.131498389,0.018907377,0.0240954,0.029778429,0.039934417,0.062352559,0.087024405,0.116824659,,12,12Corn,AEZ16
Eastern Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,CornAEZ17,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ17
Eastern Europe,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,CornAEZ18,0,0,0,0,0,0,0,0,0,0,,12,12Corn,AEZ18
Korea,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,CornAEZ1,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ1
Korea,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,CornAEZ2,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ2
Korea,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,CornAEZ3,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ3
Korea,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,CornAEZ4,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ4
Korea,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,CornAEZ5,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ5
Korea,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,CornAEZ6,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ6
Korea,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,CornAEZ7,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ7
Korea,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,CornAEZ8,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ8
Korea,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,CornAEZ9,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ9
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,CornAEZ10,0.033851224,0.03710383,0.047532357,0.003155137,0.004768454,0.004855284,0.006688002,0.009144857,0.021266791,0.033851224,,13,13Corn,AEZ10
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.096496476,0.089900465,0.074487415,0.009007798,0.013813127,0.02097732,0.029307735,0.034136433,0.068375308,0.096496476,,13,13Corn,AEZ11
Korea,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,CornAEZ12,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ12
Korea,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,CornAEZ13,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ13
Korea,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,CornAEZ14,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ14
Korea,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,CornAEZ15,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ15
Korea,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,CornAEZ16,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ16
Korea,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,CornAEZ17,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ17
Korea,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,CropLandAEZ18,CornAEZ18,0,0,0,0,0,0,0,0,0,0,,13,13Corn,AEZ18
India,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,CropLandAEZ1,CornAEZ1,0.001282152,0.001566775,0.002156874,8.03364E-05,0.000126249,0.000208158,0.000373884,0.000424882,0.000747834,0.001282152,,14,14Corn,AEZ1
India,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,CropLandAEZ2,CornAEZ2,2.718931189,2.787586863,3.205850451,0.336760207,0.517788835,0.828922679,1.404085575,1.543360073,2.082048729,2.718931189,,14,14Corn,AEZ2
India,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,CropLandAEZ3,CornAEZ3,15.36681641,15.55963025,18.34074534,3.521493397,4.950953049,7.029492104,10.19366918,10.96465866,13.09479393,15.36681641,,14,14Corn,AEZ3
India,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,CropLandAEZ4,CornAEZ4,6.121962917,6.114305209,8.345991239,1.547187219,2.230572078,3.190609533,4.436246338,4.7722812,5.493452533,6.121962917,,14,14Corn,AEZ4
India,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,CropLandAEZ5,CornAEZ5,0.794682434,0.794020581,0.865716595,0.190163824,0.283518341,0.421810826,0.599282138,0.633792813,0.736641736,0.794682434,,14,14Corn,AEZ5
India,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,CropLandAEZ6,CornAEZ6,0.235647208,0.239674803,0.362450047,0.025257863,0.041555312,0.070750832,0.126535485,0.140204133,0.198010083,0.235647208,,14,14Corn,AEZ6
India,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,CropLandAEZ7,CornAEZ7,0.011387265,0.013390113,0.02180703,0.000656123,0.00111264,0.002024756,0.003909814,0.004610585,0.007285547,0.011387265,,14,14Corn,AEZ7
India,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,CropLandAEZ8,CornAEZ8,2.428864576,2.549619684,3.484054468,0.529693518,0.772182087,1.103606893,1.569038856,1.677866871,1.987302982,2.428864576,,14,14Corn,AEZ8
India,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,CropLandAEZ9,CornAEZ9,7.212488626,7.281554912,6.316334227,1.874224021,2.773112699,3.952890835,5.402780034,5.726075293,6.41760474,7.212488626,,14,14Corn,AEZ9
India,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,CornAEZ10,1.675483003,1.799907953,4.238151789,0.488172595,0.665318502,0.877338866,1.170201337,1.242330529,1.459113598,1.675483003,,14,14Corn,AEZ10
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.716052056,0.854852762,2.77639032,0.145876002,0.193223261,0.254363228,0.370753815,0.409349764,0.551588037,0.716052056,,14,14Corn,AEZ11
India,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,CropLandAEZ12,CornAEZ12,0.266122435,0.30721741,0.969713554,0.019230452,0.032481249,0.056879076,0.112455329,0.127160281,0.197152521,0.266122435,,14,14Corn,AEZ12
India,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,CropLandAEZ13,CornAEZ13,0.002344187,0.00491847,0.014535398,0,0,0,7.38694E-05,7.94415E-05,0.00067106,0.002344187,,14,14Corn,AEZ13
India,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,CornAEZ14,0.002804279,0.00558088,0.015030119,0,0,0,3.65187E-05,3.64291E-05,0.0010262,0.002804279,,14,14Corn,AEZ14
