INPUT_TABLE
Variable ID
LN3_MgdAllocation

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandLeaf3,year,allocation
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,1975,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,1975,0.00171
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,1975,0.60789
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,1975,0.03772
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,1975,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,1975,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,1975,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,FodderHerbAEZ02,1975,0
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0.32717
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0.02606
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,28.27667
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,4.73394
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,MiscCropAEZ02,1975,10.14302
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0.00231
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0.02593
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,17.71045
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0.36514
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OilCropAEZ02,1975,21.90616
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0.1102
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0.01839
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,108.0498
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0.91756
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,1975,12.63066
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0.08137
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0.08554
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,1975,0.31383
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,3.40255
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0.42162
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,1975,3.54087
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0.00182
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,2.28234
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0.32061
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,1975,0.16621
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0.3002
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0.43014
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0.22676
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1975,0.18262
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0.66341
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0.02499
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,2.5511
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,1.12654
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,1975,4.30905
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0.01732
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0.00821
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,27.70015
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,11.93655
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0.14496
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,1975,15.36792
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0.03469
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,8.21886
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,2.59942
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0.00324
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,1975,17.70077
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0.07214
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0.08002
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0.33793
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0.47334
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0.02085
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,1975,25.84687
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0.01321
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0.07609
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0.62223
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderHerbAEZ03,1975,0
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0.01595
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0.17756
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,23.09979
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,20.10926
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0.18391
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,MiscCropAEZ03,1975,113.21248
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0.00082
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0.14753
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,23.30894
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,1.46627
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0.06535
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OilCropAEZ03,1975,71.21758
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0.01875
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0.0414
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,79.28003
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,2.30661
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0.0339
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,OtherGrainAEZ03,1975,0
