Eastern Europe,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ1,
Eastern Europe,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ2,
Eastern Europe,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ3,
Eastern Europe,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ4,
Eastern Europe,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ5,
Eastern Europe,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ6,
Eastern Europe,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ7,
Eastern Europe,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,0.3331903,0.387347491,0.323631663,0.149540044,0.195455327,0.231793384,0.27599073,0.288363057,0.328551516,0.3331903,,,12,12Pasture,AEZ8,
Eastern Europe,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,3.103697932,3.402682296,2.458136865,1.344248283,1.536575009,1.727197767,2.028189003,2.303791482,2.436257481,3.103697932,,,12,12Pasture,AEZ9,
Eastern Europe,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,15.96519431,15.80275074,9.89872359,7.877762262,8.156827357,8.45236827,9.698607596,13.00988718,14.52705011,15.96519431,,,12,12Pasture,AEZ10,
Eastern Europe,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,3.679006601,3.670154339,2.369800449,1.588499463,1.703427079,1.817779733,2.094559327,2.673248497,3.61686718,3.679006601,,,12,12Pasture,AEZ11,
Eastern Europe,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.262543026,0.256480901,0.131055254,0.103544669,0.102889951,0.10371549,0.113630587,0.158460164,0.260814796,0.262543026,,,12,12Pasture,AEZ12,
Eastern Europe,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ13,
Eastern Europe,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ14,
Eastern Europe,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0.200294558,0.187725818,0.092892924,0.075140773,0.082830875,0.088161484,0.101806049,0.124938131,0.168491938,0.200294558,,,12,12Pasture,AEZ15,
Eastern Europe,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.184724769,0.171113804,0.080410321,0.063377519,0.071970858,0.078531042,0.09297963,0.114202907,0.152559995,0.184724769,,,12,12Pasture,AEZ16,
Eastern Europe,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ17,
Eastern Europe,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0,0,0,0,0,0,0,0,0,0,,,12,12Pasture,AEZ18,
Korea,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ1,
Korea,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ2,
Korea,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ3,
Korea,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ4,
Korea,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ5,
Korea,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ6,
Korea,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ7,
Korea,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ8,
Korea,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ9,
Korea,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,0.042371464,0.072422776,0.117096453,0.005425247,0.004743402,0.005580599,0.005561628,0.003368103,0.010195941,0.042371464,,,13,13Pasture,AEZ10,
Korea,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,0.049850433,0.090317908,0.177125134,0.003966443,0.008147862,0.011063573,0.009826075,0.009896322,0.015547092,0.049850433,,,13,13Pasture,AEZ11,
Korea,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ12,
Korea,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ13,
Korea,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ14,
Korea,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ15,
Korea,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ16,
Korea,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ17,
Korea,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0,0,0,0,0,0,0,0,0,0,,,13,13Pasture,AEZ18,
India,root,AgroForestLandAEZ1,AllPastureLandAEZ1,PastureAEZ1,1.505421263,1.366121678,0.6524013,0.219762233,0.280737913,0.351439934,0.459692116,0.561580861,0.77854053,1.505421263,,,14,14Pasture,AEZ1,
India,root,AgroForestLandAEZ2,AllPastureLandAEZ2,PastureAEZ2,2.968013266,2.75903527,2.018912035,0.576044855,0.731792416,0.898014409,1.110992292,1.354601646,1.760518388,2.968013266,,,14,14Pasture,AEZ2,
India,root,AgroForestLandAEZ3,AllPastureLandAEZ3,PastureAEZ3,10.55667366,9.75306749,9.956182633,2.745043933,3.334160329,3.904766208,4.429329595,5.239683707,6.447438001,10.55667366,,,14,14Pasture,AEZ3,
India,root,AgroForestLandAEZ4,AllPastureLandAEZ4,PastureAEZ4,3.064702717,2.906404518,2.322664244,0.974988095,1.17563918,1.30461142,1.39790331,1.611256553,1.900515498,3.064702717,,,14,14Pasture,AEZ4,
India,root,AgroForestLandAEZ5,AllPastureLandAEZ5,PastureAEZ5,0.815019172,0.760408699,0.306022218,0.220128225,0.272275464,0.31632028,0.348252805,0.419337206,0.492396247,0.815019172,,,14,14Pasture,AEZ5,
India,root,AgroForestLandAEZ6,AllPastureLandAEZ6,PastureAEZ6,0.619790367,0.565845834,0.225387512,0.128858544,0.161533789,0.198894527,0.248759088,0.300975181,0.361818376,0.619790367,,,14,14Pasture,AEZ6,
India,root,AgroForestLandAEZ7,AllPastureLandAEZ7,PastureAEZ7,4.668545789,4.271310812,1.993014066,0.631765243,0.817642109,1.038563557,1.379707905,1.711930824,2.420038597,4.668545789,,,14,14Pasture,AEZ7,
India,root,AgroForestLandAEZ8,AllPastureLandAEZ8,PastureAEZ8,2.749275786,2.507071009,1.259110258,0.660981293,0.807118491,0.932183878,1.081650827,1.280601274,1.623702234,2.749275786,,,14,14Pasture,AEZ8,
India,root,AgroForestLandAEZ9,AllPastureLandAEZ9,PastureAEZ9,1.411736881,1.296551283,1.562126754,0.482596268,0.575148118,0.618459863,0.631186399,0.737810484,0.893257738,1.411736881,,,14,14Pasture,AEZ9,
India,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,4.042807794,3.778541754,1.735803245,0.527634151,0.695628278,0.886924421,1.174657762,1.455012203,2.08362857,4.042807794,,,14,14Pasture,AEZ10,
India,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1.727195482,1.57836295,0.980369583,0.259797936,0.326110054,0.405345101,0.528414519,0.646902538,0.909014212,1.727195482,,,14,14Pasture,AEZ11,
India,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,0.802374788,0.761530736,0.140001016,0.114174059,0.150522945,0.189717231,0.24631712,0.296931915,0.424212752,0.802374788,,,14,14Pasture,AEZ12,
India,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1.469712358,1.378718443,0.245265533,0.197314666,0.258870717,0.328392838,0.434077414,0.533008551,0.75586328,1.469712358,,,14,14Pasture,AEZ13,
India,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,2.235170986,2.240717861,1.012196529,0.297582255,0.418101322,0.534511499,0.695035465,0.817659861,1.152465346,2.235170986,,,14,14Pasture,AEZ14,
India,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1.419356212,1.364005157,0.639177436,0.177854783,0.244477246,0.315458852,0.419017414,0.509311582,0.720117924,1.419356212,,,14,14Pasture,AEZ15,
India,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,0.784257578,0.840733021,0.64967059,0.09989121,0.152330168,0.197588491,0.254084848,0.287212285,0.40404295,0.784257578,,,14,14Pasture,AEZ16,
India,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,0,0,0,0,0,0,0,0,0,0,,,14,14Pasture,AEZ17,
India,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,0,0,0,0,0,0,0,0,0,0,,,14,14Pasture,AEZ18,
,,,,,,,,,,,,,,,,,,,,
Historical and present carbon densities: unmanaged pasture,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
VariableID,,,,,,,,,,,,,,,,,,,,
1005,,,,,,,,,,,,,,,,,,,,
,,,,,land-use-history,,land-carbon-densities,,,,,,,,,,,,,
region,Land Allocator Root,LandNode1,LandNode2,UnmanagedLandLeaf,above-ground-carbon,below-ground-carbon,above-ground-carbon,below-ground-carbon,mature-age,minAboveGroundCDensity,minBelowGroundCDensity,,,,,,region ID,lookup1,lookup2,lookup3
USA,root,AgroForestLandAEZ1,AllPastureLandAEZ1,UnmanagedPastureAEZ1,0.4,0,0.4,0,10,0,0,,,,,,1,1AllPastureLand,AEZ1,1CropLand
USA,root,AgroForestLandAEZ2,AllPastureLandAEZ2,UnmanagedPastureAEZ2,0.7,0,0.7,0,10,0,0,,,,,,1,1AllPastureLand,AEZ2,1CropLand
USA,root,AgroForestLandAEZ3,AllPastureLandAEZ3,UnmanagedPastureAEZ3,0.7,0,0.7,0,10,0,0,,,,,,1,1AllPastureLand,AEZ3,1CropLand
USA,root,AgroForestLandAEZ4,AllPastureLandAEZ4,UnmanagedPastureAEZ4,0.7,0,0.7,0,10,0,0,,,,,,1,1AllPastureLand,AEZ4,1CropLand
USA,root,AgroForestLandAEZ5,AllPastureLandAEZ5,UnmanagedPastureAEZ5,0.85,0,0.85,0,10,0,0,,,,,,1,1AllPastureLand,AEZ5,1CropLand
USA,root,AgroForestLandAEZ6,AllPastureLandAEZ6,UnmanagedPastureAEZ6,1,0,1,0,10,0,0,,,,,,1,1AllPastureLand,AEZ6,1CropLand
USA,root,AgroForestLandAEZ7,AllPastureLandAEZ7,UnmanagedPastureAEZ7,0.6,8.551065497,0.6,8.551065497,10,0,0,,,,,,1,1AllPastureLand,AEZ7,1CropLand
USA,root,AgroForestLandAEZ8,AllPastureLandAEZ8,UnmanagedPastureAEZ8,0.7,9.97896685,0.7,9.97896685,10,0,0,,,,,,1,1AllPastureLand,AEZ8,1CropLand
USA,root,AgroForestLandAEZ9,AllPastureLandAEZ9,UnmanagedPastureAEZ9,0.7,11.08947483,0.7,11.08947483,10,0,0,,,,,,1,1AllPastureLand,AEZ9,1CropLand
USA,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,0.7,10.69998705,0.7,10.69998705,10,0,0,,,,,,1,1AllPastureLand,AEZ10,1CropLand
USA,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,0.85,10.30512088,0.85,10.30512088,10,0,0,,,,,,1,1AllPastureLand,AEZ11,1CropLand
USA,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,1,13.35959075,1,13.35959075,10,0,0,,,,,,1,1AllPastureLand,AEZ12,1CropLand
USA,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,0.6,10.98992116,0.6,10.98992116,10,0,0,,,,,,1,1AllPastureLand,AEZ13,1CropLand
USA,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,0.7,12.5,0.7,12.5,10,0,0,,,,,,1,1AllPastureLand,AEZ14,1CropLand
USA,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,0.7,14,0.7,14,10,0,0,,,,,,1,1AllPastureLand,AEZ15,1CropLand
USA,root,AgroForestLandAEZ16,AllPastureLandAEZ16,UnmanagedPastureAEZ16,0.7,0,0.7,0,10,0,0,,,,,,1,1AllPastureLand,AEZ16,1CropLand
USA,root,AgroForestLandAEZ17,AllPastureLandAEZ17,UnmanagedPastureAEZ17,0.85,0,0.85,0,10,0,0,,,,,,1,1AllPastureLand,AEZ17,1CropLand
USA,root,AgroForestLandAEZ18,AllPastureLandAEZ18,UnmanagedPastureAEZ18,1,0,1,0,10,0,0,,,,,,1,1AllPastureLand,AEZ18,1CropLand
Canada,root,AgroForestLandAEZ1,AllPastureLandAEZ1,UnmanagedPastureAEZ1,0.4,0,0.4,0,10,0,0,,,,,,2,2AllPastureLand,AEZ1,2CropLand
Canada,root,AgroForestLandAEZ2,AllPastureLandAEZ2,UnmanagedPastureAEZ2,0.7,0,0.7,0,10,0,0,,,,,,2,2AllPastureLand,AEZ2,2CropLand
Canada,root,AgroForestLandAEZ3,AllPastureLandAEZ3,UnmanagedPastureAEZ3,0.7,0,0.7,0,10,0,0,,,,,,2,2AllPastureLand,AEZ3,2CropLand
Canada,root,AgroForestLandAEZ4,AllPastureLandAEZ4,UnmanagedPastureAEZ4,0.7,0,0.7,0,10,0,0,,,,,,2,2AllPastureLand,AEZ4,2CropLand
Canada,root,AgroForestLandAEZ5,AllPastureLandAEZ5,UnmanagedPastureAEZ5,0.85,0,0.85,0,10,0,0,,,,,,2,2AllPastureLand,AEZ5,2CropLand
Canada,root,AgroForestLandAEZ6,AllPastureLandAEZ6,UnmanagedPastureAEZ6,1,0,1,0,10,0,0,,,,,,2,2AllPastureLand,AEZ6,2CropLand
Canada,root,AgroForestLandAEZ7,AllPastureLandAEZ7,UnmanagedPastureAEZ7,0.6,8.54476785,0.6,8.54476785,10,0,0,,,,,,2,2AllPastureLand,AEZ7,2CropLand
Canada,root,AgroForestLandAEZ8,AllPastureLandAEZ8,UnmanagedPastureAEZ8,0.7,9.849641238,0.7,9.849641238,10,0,0,,,,,,2,2AllPastureLand,AEZ8,2CropLand
Canada,root,AgroForestLandAEZ9,AllPastureLandAEZ9,UnmanagedPastureAEZ9,0.7,10.05186233,0.7,10.05186233,10,0,0,,,,,,2,2AllPastureLand,AEZ9,2CropLand
Canada,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,0.7,9.670672859,0.7,9.670672859,10,0,0,,,,,,2,2AllPastureLand,AEZ10,2CropLand
Canada,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,0.85,0,0.85,0,10,0,0,,,,,,2,2AllPastureLand,AEZ11,2CropLand
Canada,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,1,0,1,0,10,0,0,,,,,,2,2AllPastureLand,AEZ12,2CropLand
Canada,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,0.6,10.82293638,0.6,10.82293638,10,0,0,,,,,,2,2AllPastureLand,AEZ13,2CropLand
Canada,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,0.7,10.76906581,0.7,10.76906581,10,0,0,,,,,,2,2AllPastureLand,AEZ14,2CropLand
Canada,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,0.7,10.02732031,0.7,10.02732031,10,0,0,,,,,,2,2AllPastureLand,AEZ15,2CropLand
Canada,root,AgroForestLandAEZ16,AllPastureLandAEZ16,UnmanagedPastureAEZ16,0.7,9.5,0.7,9.5,10,0,0,,,,,,2,2AllPastureLand,AEZ16,2CropLand
Canada,root,AgroForestLandAEZ17,AllPastureLandAEZ17,UnmanagedPastureAEZ17,0.85,0,0.85,0,10,0,0,,,,,,2,2AllPastureLand,AEZ17,2CropLand
Canada,root,AgroForestLandAEZ18,AllPastureLandAEZ18,UnmanagedPastureAEZ18,1,0,1,0,10,0,0,,,,,,2,2AllPastureLand,AEZ18,2CropLand
Western Europe,root,AgroForestLandAEZ1,AllPastureLandAEZ1,UnmanagedPastureAEZ1,0.4,0,0.4,0,10,0,0,,,,,,3,3AllPastureLand,AEZ1,3CropLand
Western Europe,root,AgroForestLandAEZ2,AllPastureLandAEZ2,UnmanagedPastureAEZ2,0.7,0,0.7,0,10,0,0,,,,,,3,3AllPastureLand,AEZ2,3CropLand
Western Europe,root,AgroForestLandAEZ3,AllPastureLandAEZ3,UnmanagedPastureAEZ3,0.7,0,0.7,0,10,0,0,,,,,,3,3AllPastureLand,AEZ3,3CropLand
Western Europe,root,AgroForestLandAEZ4,AllPastureLandAEZ4,UnmanagedPastureAEZ4,0.7,0,0.7,0,10,0,0,,,,,,3,3AllPastureLand,AEZ4,3CropLand
Western Europe,root,AgroForestLandAEZ5,AllPastureLandAEZ5,UnmanagedPastureAEZ5,0.85,0,0.85,0,10,0,0,,,,,,3,3AllPastureLand,AEZ5,3CropLand
Western Europe,root,AgroForestLandAEZ6,AllPastureLandAEZ6,UnmanagedPastureAEZ6,1,0,1,0,10,0,0,,,,,,3,3AllPastureLand,AEZ6,3CropLand
Western Europe,root,AgroForestLandAEZ7,AllPastureLandAEZ7,UnmanagedPastureAEZ7,0.6,8.5,0.6,8.5,10,0,0,,,,,,3,3AllPastureLand,AEZ7,3CropLand
Western Europe,root,AgroForestLandAEZ8,AllPastureLandAEZ8,UnmanagedPastureAEZ8,0.7,9.795102001,0.7,9.795102001,10,0,0,,,,,,3,3AllPastureLand,AEZ8,3CropLand
Western Europe,root,AgroForestLandAEZ9,AllPastureLandAEZ9,UnmanagedPastureAEZ9,0.7,10.13529218,0.7,10.13529218,10,0,0,,,,,,3,3AllPastureLand,AEZ9,3CropLand
Western Europe,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,0.7,9.603760875,0.7,9.603760875,10,0,0,,,,,,3,3AllPastureLand,AEZ10,3CropLand
Western Europe,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,0.85,9.536961921,0.85,9.536961921,10,0,0,,,,,,3,3AllPastureLand,AEZ11,3CropLand
Western Europe,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,1,9.5,1,9.5,10,0,0,,,,,,3,3AllPastureLand,AEZ12,3CropLand
Western Europe,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,0.6,0,0.6,0,10,0,0,,,,,,3,3AllPastureLand,AEZ13,3CropLand
Western Europe,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,0.7,12.07698951,0.7,12.07698951,10,0,0,,,,,,3,3AllPastureLand,AEZ14,3CropLand
Western Europe,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,0.7,13.26696841,0.7,13.26696841,10,0,0,,,,,,3,3AllPastureLand,AEZ15,3CropLand
Western Europe,root,AgroForestLandAEZ16,AllPastureLandAEZ16,UnmanagedPastureAEZ16,0.7,15.05268453,0.7,15.05268453,10,0,0,,,,,,3,3AllPastureLand,AEZ16,3CropLand
Western Europe,root,AgroForestLandAEZ17,AllPastureLandAEZ17,UnmanagedPastureAEZ17,0.85,0,0.85,0,10,0,0,,,,,,3,3AllPastureLand,AEZ17,3CropLand
Western Europe,root,AgroForestLandAEZ18,AllPastureLandAEZ18,UnmanagedPastureAEZ18,1,0,1,0,10,0,0,,,,,,3,3AllPastureLand,AEZ18,3CropLand
Japan,root,AgroForestLandAEZ1,AllPastureLandAEZ1,UnmanagedPastureAEZ1,0.4,0,0.4,0,10,0,0,,,,,,4,4AllPastureLand,AEZ1,4CropLand
Japan,root,AgroForestLandAEZ2,AllPastureLandAEZ2,UnmanagedPastureAEZ2,0.7,0,0.7,0,10,0,0,,,,,,4,4AllPastureLand,AEZ2,4CropLand
Japan,root,AgroForestLandAEZ3,AllPastureLandAEZ3,UnmanagedPastureAEZ3,0.7,0,0.7,0,10,0,0,,,,,,4,4AllPastureLand,AEZ3,4CropLand
Japan,root,AgroForestLandAEZ4,AllPastureLandAEZ4,UnmanagedPastureAEZ4,0.7,0,0.7,0,10,0,0,,,,,,4,4AllPastureLand,AEZ4,4CropLand
Japan,root,AgroForestLandAEZ5,AllPastureLandAEZ5,UnmanagedPastureAEZ5,0.85,0,0.85,0,10,0,0,,,,,,4,4AllPastureLand,AEZ5,4CropLand
Japan,root,AgroForestLandAEZ6,AllPastureLandAEZ6,UnmanagedPastureAEZ6,1,0,1,0,10,0,0,,,,,,4,4AllPastureLand,AEZ6,4CropLand
Japan,root,AgroForestLandAEZ7,AllPastureLandAEZ7,UnmanagedPastureAEZ7,0.6,0,0.6,0,10,0,0,,,,,,4,4AllPastureLand,AEZ7,4CropLand
Japan,root,AgroForestLandAEZ8,AllPastureLandAEZ8,UnmanagedPastureAEZ8,0.7,0,0.7,0,10,0,0,,,,,,4,4AllPastureLand,AEZ8,4CropLand
Japan,root,AgroForestLandAEZ9,AllPastureLandAEZ9,UnmanagedPastureAEZ9,0.7,9.5,0.7,9.5,10,0,0,,,,,,4,4AllPastureLand,AEZ9,4CropLand
Japan,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,0.7,10.02320615,0.7,10.02320615,10,0,0,,,,,,4,4AllPastureLand,AEZ10,4CropLand
Japan,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,0.85,11.99789406,0.85,11.99789406,10,0,0,,,,,,4,4AllPastureLand,AEZ11,4CropLand
Japan,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,1,0,1,0,10,0,0,,,,,,4,4AllPastureLand,AEZ12,4CropLand
Japan,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,0.6,0,0.6,0,10,0,0,,,,,,4,4AllPastureLand,AEZ13,4CropLand
Japan,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,0.7,0,0.7,0,10,0,0,,,,,,4,4AllPastureLand,AEZ14,4CropLand
Japan,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,0.7,9.5,0.7,9.5,10,0,0,,,,,,4,4AllPastureLand,AEZ15,4CropLand
Japan,root,AgroForestLandAEZ16,AllPastureLandAEZ16,UnmanagedPastureAEZ16,0.7,0,0.7,0,10,0,0,,,,,,4,4AllPastureLand,AEZ16,4CropLand
Japan,root,AgroForestLandAEZ17,AllPastureLandAEZ17,UnmanagedPastureAEZ17,0.85,0,0.85,0,10,0,0,,,,,,4,4AllPastureLand,AEZ17,4CropLand
Japan,root,AgroForestLandAEZ18,AllPastureLandAEZ18,UnmanagedPastureAEZ18,1,0,1,0,10,0,0,,,,,,4,4AllPastureLand,AEZ18,4CropLand
Australia_NZ,root,AgroForestLandAEZ1,AllPastureLandAEZ1,UnmanagedPastureAEZ1,0.4,7.181680676,0.4,7.181680676,10,0,0,,,,,,5,5AllPastureLand,AEZ1,5CropLand
Australia_NZ,root,AgroForestLandAEZ2,AllPastureLandAEZ2,UnmanagedPastureAEZ2,0.7,9.144304341,0.7,9.144304341,10,0,0,,,,,,5,5AllPastureLand,AEZ2,5CropLand
Australia_NZ,root,AgroForestLandAEZ3,AllPastureLandAEZ3,UnmanagedPastureAEZ3,0.7,9.49826606,0.7,9.49826606,10,0,0,,,,,,5,5AllPastureLand,AEZ3,5CropLand
Australia_NZ,root,AgroForestLandAEZ4,AllPastureLandAEZ4,UnmanagedPastureAEZ4,0.7,9.5,0.7,9.5,10,0,0,,,,,,5,5AllPastureLand,AEZ4,5CropLand
Australia_NZ,root,AgroForestLandAEZ5,AllPastureLandAEZ5,UnmanagedPastureAEZ5,0.85,9.5,0.85,9.5,10,0,0,,,,,,5,5AllPastureLand,AEZ5,5CropLand
Australia_NZ,root,AgroForestLandAEZ6,AllPastureLandAEZ6,UnmanagedPastureAEZ6,1,10.1410767,1,10.1410767,10,0,0,,,,,,5,5AllPastureLand,AEZ6,5CropLand
Australia_NZ,root,AgroForestLandAEZ7,AllPastureLandAEZ7,UnmanagedPastureAEZ7,0.6,9.369660159,0.6,9.369660159,10,0,0,,,,,,5,5AllPastureLand,AEZ7,5CropLand
Australia_NZ,root,AgroForestLandAEZ8,AllPastureLandAEZ8,UnmanagedPastureAEZ8,0.7,9.529294668,0.7,9.529294668,10,0,0,,,,,,5,5AllPastureLand,AEZ8,5CropLand
Australia_NZ,root,AgroForestLandAEZ9,AllPastureLandAEZ9,UnmanagedPastureAEZ9,0.7,9.650475602,0.7,9.650475602,10,0,0,,,,,,5,5AllPastureLand,AEZ9,5CropLand
Australia_NZ,root,AgroForestLandAEZ10,AllPastureLandAEZ10,UnmanagedPastureAEZ10,0.7,9.611928565,0.7,9.611928565,10,0,0,,,,,,5,5AllPastureLand,AEZ10,5CropLand
Australia_NZ,root,AgroForestLandAEZ11,AllPastureLandAEZ11,UnmanagedPastureAEZ11,0.85,10.88544868,0.85,10.88544868,10,0,0,,,,,,5,5AllPastureLand,AEZ11,5CropLand
Australia_NZ,root,AgroForestLandAEZ12,AllPastureLandAEZ12,UnmanagedPastureAEZ12,1,11.54773007,1,11.54773007,10,0,0,,,,,,5,5AllPastureLand,AEZ12,5CropLand
Australia_NZ,root,AgroForestLandAEZ13,AllPastureLandAEZ13,UnmanagedPastureAEZ13,0.6,0,0.6,0,10,0,0,,,,,,5,5AllPastureLand,AEZ13,5CropLand
Australia_NZ,root,AgroForestLandAEZ14,AllPastureLandAEZ14,UnmanagedPastureAEZ14,0.7,0,0.7,0,10,0,0,,,,,,5,5AllPastureLand,AEZ14,5CropLand
Australia_NZ,root,AgroForestLandAEZ15,AllPastureLandAEZ15,UnmanagedPastureAEZ15,0.7,14,0.7,14,10,0,0,,,,,,5,5AllPastureLand,AEZ15,5CropLand
