Note that this sheet is not linked; formulas only preserved in column H,,,,,,,
INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
7050,,,,,,,
,,,,,,,
region,AgSupplySector,AgSupplySubsector,,,regionID,lookup2,exists?
Africa,Root_Tuber,Root_TuberAEZ16,,,9,AEZ16,0
Africa,Root_Tuber,Root_TuberAEZ17,,,9,AEZ17,0
Africa,Root_Tuber,Root_TuberAEZ18,,,9,AEZ18,0
Africa,SugarCrop,SugarCropAEZ13,,,9,AEZ13,0
Africa,SugarCrop,SugarCropAEZ14,,,9,AEZ14,0
Africa,SugarCrop,SugarCropAEZ15,,,9,AEZ15,0
Africa,SugarCrop,SugarCropAEZ16,,,9,AEZ16,0
Africa,SugarCrop,SugarCropAEZ17,,,9,AEZ17,0
Africa,SugarCrop,SugarCropAEZ18,,,9,AEZ18,0
Africa,Wheat,WheatAEZ13,,,9,AEZ13,0
Africa,Wheat,WheatAEZ14,,,9,AEZ14,0
Africa,Wheat,WheatAEZ15,,,9,AEZ15,0
Africa,Wheat,WheatAEZ16,,,9,AEZ16,0
Africa,Wheat,WheatAEZ17,,,9,AEZ17,0
Africa,Wheat,WheatAEZ18,,,9,AEZ18,0
Southeast Asia,Corn,CornAEZ2,,,11,AEZ2,0
Southeast Asia,Corn,CornAEZ17,,,11,AEZ17,0
Southeast Asia,Corn,CornAEZ18,,,11,AEZ18,0
Southeast Asia,FiberCrop,FiberCropAEZ2,,,11,AEZ2,0
Southeast Asia,FiberCrop,FiberCropAEZ17,,,11,AEZ17,0
Southeast Asia,FiberCrop,FiberCropAEZ18,,,11,AEZ18,0
Southeast Asia,FodderGrass,FodderGrassAEZ2,,,11,AEZ2,0
Southeast Asia,FodderGrass,FodderGrassAEZ17,,,11,AEZ17,0
Southeast Asia,FodderGrass,FodderGrassAEZ18,,,11,AEZ18,0
Southeast Asia,FodderHerb,FodderHerbAEZ2,,,11,AEZ2,0
Southeast Asia,FodderHerb,FodderHerbAEZ17,,,11,AEZ17,0
Southeast Asia,FodderHerb,FodderHerbAEZ18,,,11,AEZ18,0
Southeast Asia,MiscCrop,MiscCropAEZ2,,,11,AEZ2,0
Southeast Asia,MiscCrop,MiscCropAEZ17,,,11,AEZ17,0
Southeast Asia,MiscCrop,MiscCropAEZ18,,,11,AEZ18,0
Southeast Asia,OilCrop,OilCropAEZ2,,,11,AEZ2,0
Southeast Asia,OilCrop,OilCropAEZ17,,,11,AEZ17,0
Southeast Asia,OilCrop,OilCropAEZ18,,,11,AEZ18,0
Southeast Asia,OtherGrain,OtherGrainAEZ2,,,11,AEZ2,0
Southeast Asia,OtherGrain,OtherGrainAEZ17,,,11,AEZ17,0
Southeast Asia,OtherGrain,OtherGrainAEZ18,,,11,AEZ18,0
Southeast Asia,PalmFruit,PalmFruitAEZ2,,,11,AEZ2,0
Southeast Asia,PalmFruit,PalmFruitAEZ17,,,11,AEZ17,0
Southeast Asia,PalmFruit,PalmFruitAEZ18,,,11,AEZ18,0
Southeast Asia,Rice,RiceAEZ2,,,11,AEZ2,0
Southeast Asia,Rice,RiceAEZ17,,,11,AEZ17,0
Southeast Asia,Rice,RiceAEZ18,,,11,AEZ18,0
Southeast Asia,Root_Tuber,Root_TuberAEZ2,,,11,AEZ2,0
Southeast Asia,Root_Tuber,Root_TuberAEZ17,,,11,AEZ17,0
Southeast Asia,Root_Tuber,Root_TuberAEZ18,,,11,AEZ18,0
Southeast Asia,SugarCrop,SugarCropAEZ2,,,11,AEZ2,0
Southeast Asia,SugarCrop,SugarCropAEZ17,,,11,AEZ17,0
Southeast Asia,SugarCrop,SugarCropAEZ18,,,11,AEZ18,0
Southeast Asia,Wheat,WheatAEZ2,,,11,AEZ2,0
Southeast Asia,Wheat,WheatAEZ17,,,11,AEZ17,0
Southeast Asia,Wheat,WheatAEZ18,,,11,AEZ18,0
Eastern Europe,Corn,CornAEZ1,,,12,AEZ1,0
Eastern Europe,Corn,CornAEZ2,,,12,AEZ2,0
Eastern Europe,Corn,CornAEZ3,,,12,AEZ3,0
Eastern Europe,Corn,CornAEZ4,,,12,AEZ4,0
Eastern Europe,Corn,CornAEZ5,,,12,AEZ5,0
Eastern Europe,Corn,CornAEZ6,,,12,AEZ6,0
Eastern Europe,Corn,CornAEZ7,,,12,AEZ7,0
Eastern Europe,Corn,CornAEZ13,,,12,AEZ13,0
Eastern Europe,Corn,CornAEZ14,,,12,AEZ14,0
Eastern Europe,Corn,CornAEZ17,,,12,AEZ17,0
Eastern Europe,Corn,CornAEZ18,,,12,AEZ18,0
Eastern Europe,FiberCrop,FiberCropAEZ1,,,12,AEZ1,0
Eastern Europe,FiberCrop,FiberCropAEZ2,,,12,AEZ2,0
Eastern Europe,FiberCrop,FiberCropAEZ3,,,12,AEZ3,0
Eastern Europe,FiberCrop,FiberCropAEZ4,,,12,AEZ4,0
Eastern Europe,FiberCrop,FiberCropAEZ5,,,12,AEZ5,0
Eastern Europe,FiberCrop,FiberCropAEZ6,,,12,AEZ6,0
Eastern Europe,FiberCrop,FiberCropAEZ7,,,12,AEZ7,0
Eastern Europe,FiberCrop,FiberCropAEZ13,,,12,AEZ13,0
Eastern Europe,FiberCrop,FiberCropAEZ14,,,12,AEZ14,0
Eastern Europe,FiberCrop,FiberCropAEZ17,,,12,AEZ17,0
Eastern Europe,FiberCrop,FiberCropAEZ18,,,12,AEZ18,0
Eastern Europe,FodderGrass,FodderGrassAEZ1,,,12,AEZ1,0
Eastern Europe,FodderGrass,FodderGrassAEZ2,,,12,AEZ2,0
Eastern Europe,FodderGrass,FodderGrassAEZ3,,,12,AEZ3,0
Eastern Europe,FodderGrass,FodderGrassAEZ4,,,12,AEZ4,0
Eastern Europe,FodderGrass,FodderGrassAEZ5,,,12,AEZ5,0
Eastern Europe,FodderGrass,FodderGrassAEZ6,,,12,AEZ6,0
Eastern Europe,FodderGrass,FodderGrassAEZ7,,,12,AEZ7,0
Eastern Europe,FodderGrass,FodderGrassAEZ13,,,12,AEZ13,0
Eastern Europe,FodderGrass,FodderGrassAEZ14,,,12,AEZ14,0
Eastern Europe,FodderGrass,FodderGrassAEZ17,,,12,AEZ17,0
Eastern Europe,FodderGrass,FodderGrassAEZ18,,,12,AEZ18,0
Eastern Europe,FodderHerb,FodderHerbAEZ1,,,12,AEZ1,0
Eastern Europe,FodderHerb,FodderHerbAEZ2,,,12,AEZ2,0
Eastern Europe,FodderHerb,FodderHerbAEZ3,,,12,AEZ3,0
Eastern Europe,FodderHerb,FodderHerbAEZ4,,,12,AEZ4,0
Eastern Europe,FodderHerb,FodderHerbAEZ5,,,12,AEZ5,0
Eastern Europe,FodderHerb,FodderHerbAEZ6,,,12,AEZ6,0
Eastern Europe,FodderHerb,FodderHerbAEZ7,,,12,AEZ7,0
Eastern Europe,FodderHerb,FodderHerbAEZ13,,,12,AEZ13,0
Eastern Europe,FodderHerb,FodderHerbAEZ14,,,12,AEZ14,0
Eastern Europe,FodderHerb,FodderHerbAEZ17,,,12,AEZ17,0
Eastern Europe,FodderHerb,FodderHerbAEZ18,,,12,AEZ18,0
Eastern Europe,MiscCrop,MiscCropAEZ1,,,12,AEZ1,0
Eastern Europe,MiscCrop,MiscCropAEZ2,,,12,AEZ2,0
Eastern Europe,MiscCrop,MiscCropAEZ3,,,12,AEZ3,0
Eastern Europe,MiscCrop,MiscCropAEZ4,,,12,AEZ4,0
Eastern Europe,MiscCrop,MiscCropAEZ5,,,12,AEZ5,0
Eastern Europe,MiscCrop,MiscCropAEZ6,,,12,AEZ6,0
Eastern Europe,MiscCrop,MiscCropAEZ7,,,12,AEZ7,0
Eastern Europe,MiscCrop,MiscCropAEZ13,,,12,AEZ13,0
Eastern Europe,MiscCrop,MiscCropAEZ14,,,12,AEZ14,0
Eastern Europe,MiscCrop,MiscCropAEZ17,,,12,AEZ17,0
Eastern Europe,MiscCrop,MiscCropAEZ18,,,12,AEZ18,0
Eastern Europe,OilCrop,OilCropAEZ1,,,12,AEZ1,0
Eastern Europe,OilCrop,OilCropAEZ2,,,12,AEZ2,0
Eastern Europe,OilCrop,OilCropAEZ3,,,12,AEZ3,0
Eastern Europe,OilCrop,OilCropAEZ4,,,12,AEZ4,0
Eastern Europe,OilCrop,OilCropAEZ5,,,12,AEZ5,0
Eastern Europe,OilCrop,OilCropAEZ6,,,12,AEZ6,0
Eastern Europe,OilCrop,OilCropAEZ7,,,12,AEZ7,0
Eastern Europe,OilCrop,OilCropAEZ13,,,12,AEZ13,0
Eastern Europe,OilCrop,OilCropAEZ14,,,12,AEZ14,0
Eastern Europe,OilCrop,OilCropAEZ17,,,12,AEZ17,0
Eastern Europe,OilCrop,OilCropAEZ18,,,12,AEZ18,0
Eastern Europe,OtherGrain,OtherGrainAEZ1,,,12,AEZ1,0
Eastern Europe,OtherGrain,OtherGrainAEZ2,,,12,AEZ2,0
Eastern Europe,OtherGrain,OtherGrainAEZ3,,,12,AEZ3,0
Eastern Europe,OtherGrain,OtherGrainAEZ4,,,12,AEZ4,0
Eastern Europe,OtherGrain,OtherGrainAEZ5,,,12,AEZ5,0
Eastern Europe,OtherGrain,OtherGrainAEZ6,,,12,AEZ6,0
Eastern Europe,OtherGrain,OtherGrainAEZ7,,,12,AEZ7,0
Eastern Europe,OtherGrain,OtherGrainAEZ13,,,12,AEZ13,0
Eastern Europe,OtherGrain,OtherGrainAEZ14,,,12,AEZ14,0
Eastern Europe,OtherGrain,OtherGrainAEZ17,,,12,AEZ17,0
Eastern Europe,OtherGrain,OtherGrainAEZ18,,,12,AEZ18,0
Eastern Europe,PalmFruit,PalmFruitAEZ1,,,12,AEZ1,0
Eastern Europe,PalmFruit,PalmFruitAEZ2,,,12,AEZ2,0
Eastern Europe,PalmFruit,PalmFruitAEZ3,,,12,AEZ3,0
Eastern Europe,PalmFruit,PalmFruitAEZ4,,,12,AEZ4,0
Eastern Europe,PalmFruit,PalmFruitAEZ5,,,12,AEZ5,0
Eastern Europe,PalmFruit,PalmFruitAEZ6,,,12,AEZ6,0
Eastern Europe,PalmFruit,PalmFruitAEZ7,,,12,AEZ7,0
Eastern Europe,PalmFruit,PalmFruitAEZ13,,,12,AEZ13,0
Eastern Europe,PalmFruit,PalmFruitAEZ14,,,12,AEZ14,0
Eastern Europe,PalmFruit,PalmFruitAEZ17,,,12,AEZ17,0
Eastern Europe,PalmFruit,PalmFruitAEZ18,,,12,AEZ18,0
Eastern Europe,Rice,RiceAEZ1,,,12,AEZ1,0
Eastern Europe,Rice,RiceAEZ2,,,12,AEZ2,0
Eastern Europe,Rice,RiceAEZ3,,,12,AEZ3,0
Eastern Europe,Rice,RiceAEZ4,,,12,AEZ4,0
Eastern Europe,Rice,RiceAEZ5,,,12,AEZ5,0
Eastern Europe,Rice,RiceAEZ6,,,12,AEZ6,0
Eastern Europe,Rice,RiceAEZ7,,,12,AEZ7,0
Eastern Europe,Rice,RiceAEZ13,,,12,AEZ13,0
Eastern Europe,Rice,RiceAEZ14,,,12,AEZ14,0
Eastern Europe,Rice,RiceAEZ17,,,12,AEZ17,0
Eastern Europe,Rice,RiceAEZ18,,,12,AEZ18,0
Eastern Europe,Root_Tuber,Root_TuberAEZ1,,,12,AEZ1,0
Eastern Europe,Root_Tuber,Root_TuberAEZ2,,,12,AEZ2,0
Eastern Europe,Root_Tuber,Root_TuberAEZ3,,,12,AEZ3,0
Eastern Europe,Root_Tuber,Root_TuberAEZ4,,,12,AEZ4,0
Eastern Europe,Root_Tuber,Root_TuberAEZ5,,,12,AEZ5,0
Eastern Europe,Root_Tuber,Root_TuberAEZ6,,,12,AEZ6,0
Eastern Europe,Root_Tuber,Root_TuberAEZ7,,,12,AEZ7,0
Eastern Europe,Root_Tuber,Root_TuberAEZ13,,,12,AEZ13,0
Eastern Europe,Root_Tuber,Root_TuberAEZ14,,,12,AEZ14,0
Eastern Europe,Root_Tuber,Root_TuberAEZ17,,,12,AEZ17,0
Eastern Europe,Root_Tuber,Root_TuberAEZ18,,,12,AEZ18,0
Eastern Europe,SugarCrop,SugarCropAEZ1,,,12,AEZ1,0
Eastern Europe,SugarCrop,SugarCropAEZ2,,,12,AEZ2,0
Eastern Europe,SugarCrop,SugarCropAEZ3,,,12,AEZ3,0
Eastern Europe,SugarCrop,SugarCropAEZ4,,,12,AEZ4,0
Eastern Europe,SugarCrop,SugarCropAEZ5,,,12,AEZ5,0
Eastern Europe,SugarCrop,SugarCropAEZ6,,,12,AEZ6,0
Eastern Europe,SugarCrop,SugarCropAEZ7,,,12,AEZ7,0
Eastern Europe,SugarCrop,SugarCropAEZ13,,,12,AEZ13,0
Eastern Europe,SugarCrop,SugarCropAEZ14,,,12,AEZ14,0
Eastern Europe,SugarCrop,SugarCropAEZ17,,,12,AEZ17,0
Eastern Europe,SugarCrop,SugarCropAEZ18,,,12,AEZ18,0
Eastern Europe,Wheat,WheatAEZ1,,,12,AEZ1,0
Eastern Europe,Wheat,WheatAEZ2,,,12,AEZ2,0
Eastern Europe,Wheat,WheatAEZ3,,,12,AEZ3,0
Eastern Europe,Wheat,WheatAEZ4,,,12,AEZ4,0
Eastern Europe,Wheat,WheatAEZ5,,,12,AEZ5,0
Eastern Europe,Wheat,WheatAEZ6,,,12,AEZ6,0
Eastern Europe,Wheat,WheatAEZ7,,,12,AEZ7,0
Eastern Europe,Wheat,WheatAEZ13,,,12,AEZ13,0
Eastern Europe,Wheat,WheatAEZ14,,,12,AEZ14,0
Eastern Europe,Wheat,WheatAEZ17,,,12,AEZ17,0
Eastern Europe,Wheat,WheatAEZ18,,,12,AEZ18,0
Korea,Corn,CornAEZ1,,,13,AEZ1,0
Korea,Corn,CornAEZ2,,,13,AEZ2,0
Korea,Corn,CornAEZ3,,,13,AEZ3,0
Korea,Corn,CornAEZ4,,,13,AEZ4,0
Korea,Corn,CornAEZ5,,,13,AEZ5,0
Korea,Corn,CornAEZ6,,,13,AEZ6,0
Korea,Corn,CornAEZ7,,,13,AEZ7,0
Korea,Corn,CornAEZ8,,,13,AEZ8,0
Korea,Corn,CornAEZ9,,,13,AEZ9,0
Korea,Corn,CornAEZ12,,,13,AEZ12,0
Korea,Corn,CornAEZ13,,,13,AEZ13,0
Korea,Corn,CornAEZ14,,,13,AEZ14,0
Korea,Corn,CornAEZ15,,,13,AEZ15,0
Korea,Corn,CornAEZ16,,,13,AEZ16,0
Korea,Corn,CornAEZ17,,,13,AEZ17,0
Korea,Corn,CornAEZ18,,,13,AEZ18,0
Korea,FiberCrop,FiberCropAEZ1,,,13,AEZ1,0
Korea,FiberCrop,FiberCropAEZ2,,,13,AEZ2,0
Korea,FiberCrop,FiberCropAEZ3,,,13,AEZ3,0
Korea,FiberCrop,FiberCropAEZ4,,,13,AEZ4,0
Korea,FiberCrop,FiberCropAEZ5,,,13,AEZ5,0
Korea,FiberCrop,FiberCropAEZ6,,,13,AEZ6,0
Korea,FiberCrop,FiberCropAEZ7,,,13,AEZ7,0
Korea,FiberCrop,FiberCropAEZ8,,,13,AEZ8,0
Korea,FiberCrop,FiberCropAEZ9,,,13,AEZ9,0
Korea,FiberCrop,FiberCropAEZ12,,,13,AEZ12,0
Korea,FiberCrop,FiberCropAEZ13,,,13,AEZ13,0
Korea,FiberCrop,FiberCropAEZ14,,,13,AEZ14,0
Korea,FiberCrop,FiberCropAEZ15,,,13,AEZ15,0
Korea,FiberCrop,FiberCropAEZ16,,,13,AEZ16,0
Korea,FiberCrop,FiberCropAEZ17,,,13,AEZ17,0
Korea,FiberCrop,FiberCropAEZ18,,,13,AEZ18,0
Korea,FodderGrass,FodderGrassAEZ1,,,13,AEZ1,0
Korea,FodderGrass,FodderGrassAEZ2,,,13,AEZ2,0
Korea,FodderGrass,FodderGrassAEZ3,,,13,AEZ3,0
Korea,FodderGrass,FodderGrassAEZ4,,,13,AEZ4,0
Korea,FodderGrass,FodderGrassAEZ5,,,13,AEZ5,0
Korea,FodderGrass,FodderGrassAEZ6,,,13,AEZ6,0
Korea,FodderGrass,FodderGrassAEZ7,,,13,AEZ7,0
Korea,FodderGrass,FodderGrassAEZ8,,,13,AEZ8,0
Korea,FodderGrass,FodderGrassAEZ9,,,13,AEZ9,0
Korea,FodderGrass,FodderGrassAEZ12,,,13,AEZ12,0
Korea,FodderGrass,FodderGrassAEZ13,,,13,AEZ13,0
Korea,FodderGrass,FodderGrassAEZ14,,,13,AEZ14,0
Korea,FodderGrass,FodderGrassAEZ15,,,13,AEZ15,0
Korea,FodderGrass,FodderGrassAEZ16,,,13,AEZ16,0
Korea,FodderGrass,FodderGrassAEZ17,,,13,AEZ17,0
Korea,FodderGrass,FodderGrassAEZ18,,,13,AEZ18,0
Korea,FodderHerb,FodderHerbAEZ1,,,13,AEZ1,0
Korea,FodderHerb,FodderHerbAEZ2,,,13,AEZ2,0
Korea,FodderHerb,FodderHerbAEZ3,,,13,AEZ3,0
Korea,FodderHerb,FodderHerbAEZ4,,,13,AEZ4,0
Korea,FodderHerb,FodderHerbAEZ5,,,13,AEZ5,0
Korea,FodderHerb,FodderHerbAEZ6,,,13,AEZ6,0
Korea,FodderHerb,FodderHerbAEZ7,,,13,AEZ7,0
Korea,FodderHerb,FodderHerbAEZ8,,,13,AEZ8,0
Korea,FodderHerb,FodderHerbAEZ9,,,13,AEZ9,0
Korea,FodderHerb,FodderHerbAEZ12,,,13,AEZ12,0
Korea,FodderHerb,FodderHerbAEZ13,,,13,AEZ13,0
Korea,FodderHerb,FodderHerbAEZ14,,,13,AEZ14,0
Korea,FodderHerb,FodderHerbAEZ15,,,13,AEZ15,0
Korea,FodderHerb,FodderHerbAEZ16,,,13,AEZ16,0
Korea,FodderHerb,FodderHerbAEZ17,,,13,AEZ17,0
Korea,FodderHerb,FodderHerbAEZ18,,,13,AEZ18,0
Korea,MiscCrop,MiscCropAEZ1,,,13,AEZ1,0
Korea,MiscCrop,MiscCropAEZ2,,,13,AEZ2,0
Korea,MiscCrop,MiscCropAEZ3,,,13,AEZ3,0
Korea,MiscCrop,MiscCropAEZ4,,,13,AEZ4,0
Korea,MiscCrop,MiscCropAEZ5,,,13,AEZ5,0
Korea,MiscCrop,MiscCropAEZ6,,,13,AEZ6,0
Korea,MiscCrop,MiscCropAEZ7,,,13,AEZ7,0
Korea,MiscCrop,MiscCropAEZ8,,,13,AEZ8,0
Korea,MiscCrop,MiscCropAEZ9,,,13,AEZ9,0
Korea,MiscCrop,MiscCropAEZ12,,,13,AEZ12,0
Korea,MiscCrop,MiscCropAEZ13,,,13,AEZ13,0
Korea,MiscCrop,MiscCropAEZ14,,,13,AEZ14,0
Korea,MiscCrop,MiscCropAEZ15,,,13,AEZ15,0
Korea,MiscCrop,MiscCropAEZ16,,,13,AEZ16,0
Korea,MiscCrop,MiscCropAEZ17,,,13,AEZ17,0
Korea,MiscCrop,MiscCropAEZ18,,,13,AEZ18,0
Korea,OilCrop,OilCropAEZ1,,,13,AEZ1,0
Korea,OilCrop,OilCropAEZ2,,,13,AEZ2,0
Korea,OilCrop,OilCropAEZ3,,,13,AEZ3,0
Korea,OilCrop,OilCropAEZ4,,,13,AEZ4,0
Korea,OilCrop,OilCropAEZ5,,,13,AEZ5,0
Korea,OilCrop,OilCropAEZ6,,,13,AEZ6,0
Korea,OilCrop,OilCropAEZ7,,,13,AEZ7,0
Korea,OilCrop,OilCropAEZ8,,,13,AEZ8,0
Korea,OilCrop,OilCropAEZ9,,,13,AEZ9,0
Korea,OilCrop,OilCropAEZ12,,,13,AEZ12,0
Korea,OilCrop,OilCropAEZ13,,,13,AEZ13,0
Korea,OilCrop,OilCropAEZ14,,,13,AEZ14,0
Korea,OilCrop,OilCropAEZ15,,,13,AEZ15,0
Korea,OilCrop,OilCropAEZ16,,,13,AEZ16,0
Korea,OilCrop,OilCropAEZ17,,,13,AEZ17,0
Korea,OilCrop,OilCropAEZ18,,,13,AEZ18,0
Korea,OtherGrain,OtherGrainAEZ1,,,13,AEZ1,0
Korea,OtherGrain,OtherGrainAEZ2,,,13,AEZ2,0
Korea,OtherGrain,OtherGrainAEZ3,,,13,AEZ3,0
Korea,OtherGrain,OtherGrainAEZ4,,,13,AEZ4,0
Korea,OtherGrain,OtherGrainAEZ5,,,13,AEZ5,0
Korea,OtherGrain,OtherGrainAEZ6,,,13,AEZ6,0
Korea,OtherGrain,OtherGrainAEZ7,,,13,AEZ7,0
Korea,OtherGrain,OtherGrainAEZ8,,,13,AEZ8,0
Korea,OtherGrain,OtherGrainAEZ9,,,13,AEZ9,0
Korea,OtherGrain,OtherGrainAEZ12,,,13,AEZ12,0
Korea,OtherGrain,OtherGrainAEZ13,,,13,AEZ13,0
Korea,OtherGrain,OtherGrainAEZ14,,,13,AEZ14,0
Korea,OtherGrain,OtherGrainAEZ15,,,13,AEZ15,0
Korea,OtherGrain,OtherGrainAEZ16,,,13,AEZ16,0
Korea,OtherGrain,OtherGrainAEZ17,,,13,AEZ17,0
Korea,OtherGrain,OtherGrainAEZ18,,,13,AEZ18,0
Korea,PalmFruit,PalmFruitAEZ1,,,13,AEZ1,0
Korea,PalmFruit,PalmFruitAEZ2,,,13,AEZ2,0
Korea,PalmFruit,PalmFruitAEZ3,,,13,AEZ3,0
Korea,PalmFruit,PalmFruitAEZ4,,,13,AEZ4,0
Korea,PalmFruit,PalmFruitAEZ5,,,13,AEZ5,0
Korea,PalmFruit,PalmFruitAEZ6,,,13,AEZ6,0
Korea,PalmFruit,PalmFruitAEZ7,,,13,AEZ7,0
Korea,PalmFruit,PalmFruitAEZ8,,,13,AEZ8,0
Korea,PalmFruit,PalmFruitAEZ9,,,13,AEZ9,0
Korea,PalmFruit,PalmFruitAEZ12,,,13,AEZ12,0
Korea,PalmFruit,PalmFruitAEZ13,,,13,AEZ13,0
Korea,PalmFruit,PalmFruitAEZ14,,,13,AEZ14,0
Korea,PalmFruit,PalmFruitAEZ15,,,13,AEZ15,0
Korea,PalmFruit,PalmFruitAEZ16,,,13,AEZ16,0
Korea,PalmFruit,PalmFruitAEZ17,,,13,AEZ17,0
Korea,PalmFruit,PalmFruitAEZ18,,,13,AEZ18,0
Korea,Rice,RiceAEZ1,,,13,AEZ1,0
Korea,Rice,RiceAEZ2,,,13,AEZ2,0
Korea,Rice,RiceAEZ3,,,13,AEZ3,0
Korea,Rice,RiceAEZ4,,,13,AEZ4,0
Korea,Rice,RiceAEZ5,,,13,AEZ5,0
Korea,Rice,RiceAEZ6,,,13,AEZ6,0
Korea,Rice,RiceAEZ7,,,13,AEZ7,0
Korea,Rice,RiceAEZ8,,,13,AEZ8,0
Korea,Rice,RiceAEZ9,,,13,AEZ9,0
Korea,Rice,RiceAEZ12,,,13,AEZ12,0
Korea,Rice,RiceAEZ13,,,13,AEZ13,0
Korea,Rice,RiceAEZ14,,,13,AEZ14,0
Korea,Rice,RiceAEZ15,,,13,AEZ15,0
Korea,Rice,RiceAEZ16,,,13,AEZ16,0
Korea,Rice,RiceAEZ17,,,13,AEZ17,0
Korea,Rice,RiceAEZ18,,,13,AEZ18,0
Korea,Root_Tuber,Root_TuberAEZ1,,,13,AEZ1,0
Korea,Root_Tuber,Root_TuberAEZ2,,,13,AEZ2,0
Korea,Root_Tuber,Root_TuberAEZ3,,,13,AEZ3,0
Korea,Root_Tuber,Root_TuberAEZ4,,,13,AEZ4,0
Korea,Root_Tuber,Root_TuberAEZ5,,,13,AEZ5,0
Korea,Root_Tuber,Root_TuberAEZ6,,,13,AEZ6,0
Korea,Root_Tuber,Root_TuberAEZ7,,,13,AEZ7,0
Korea,Root_Tuber,Root_TuberAEZ8,,,13,AEZ8,0
Korea,Root_Tuber,Root_TuberAEZ9,,,13,AEZ9,0
Korea,Root_Tuber,Root_TuberAEZ12,,,13,AEZ12,0
Korea,Root_Tuber,Root_TuberAEZ13,,,13,AEZ13,0
Korea,Root_Tuber,Root_TuberAEZ14,,,13,AEZ14,0
Korea,Root_Tuber,Root_TuberAEZ15,,,13,AEZ15,0
Korea,Root_Tuber,Root_TuberAEZ16,,,13,AEZ16,0
Korea,Root_Tuber,Root_TuberAEZ17,,,13,AEZ17,0
Korea,Root_Tuber,Root_TuberAEZ18,,,13,AEZ18,0
Korea,SugarCrop,SugarCropAEZ1,,,13,AEZ1,0
Korea,SugarCrop,SugarCropAEZ2,,,13,AEZ2,0
Korea,SugarCrop,SugarCropAEZ3,,,13,AEZ3,0
Korea,SugarCrop,SugarCropAEZ4,,,13,AEZ4,0
Korea,SugarCrop,SugarCropAEZ5,,,13,AEZ5,0
Korea,SugarCrop,SugarCropAEZ6,,,13,AEZ6,0
Korea,SugarCrop,SugarCropAEZ7,,,13,AEZ7,0
Korea,SugarCrop,SugarCropAEZ8,,,13,AEZ8,0
Korea,SugarCrop,SugarCropAEZ9,,,13,AEZ9,0
Korea,SugarCrop,SugarCropAEZ12,,,13,AEZ12,0
Korea,SugarCrop,SugarCropAEZ13,,,13,AEZ13,0
Korea,SugarCrop,SugarCropAEZ14,,,13,AEZ14,0
Korea,SugarCrop,SugarCropAEZ15,,,13,AEZ15,0
Korea,SugarCrop,SugarCropAEZ16,,,13,AEZ16,0
Korea,SugarCrop,SugarCropAEZ17,,,13,AEZ17,0
Korea,SugarCrop,SugarCropAEZ18,,,13,AEZ18,0
Korea,Wheat,WheatAEZ1,,,13,AEZ1,0
Korea,Wheat,WheatAEZ2,,,13,AEZ2,0
Korea,Wheat,WheatAEZ3,,,13,AEZ3,0
Korea,Wheat,WheatAEZ4,,,13,AEZ4,0
Korea,Wheat,WheatAEZ5,,,13,AEZ5,0
Korea,Wheat,WheatAEZ6,,,13,AEZ6,0
Korea,Wheat,WheatAEZ7,,,13,AEZ7,0
Korea,Wheat,WheatAEZ8,,,13,AEZ8,0
Korea,Wheat,WheatAEZ9,,,13,AEZ9,0
Korea,Wheat,WheatAEZ12,,,13,AEZ12,0
Korea,Wheat,WheatAEZ13,,,13,AEZ13,0
Korea,Wheat,WheatAEZ14,,,13,AEZ14,0
Korea,Wheat,WheatAEZ15,,,13,AEZ15,0
Korea,Wheat,WheatAEZ16,,,13,AEZ16,0
Korea,Wheat,WheatAEZ17,,,13,AEZ17,0
Korea,Wheat,WheatAEZ18,,,13,AEZ18,0
India,Corn,CornAEZ17,,,14,AEZ17,0
India,Corn,CornAEZ18,,,14,AEZ18,0
India,FiberCrop,FiberCropAEZ17,,,14,AEZ17,0
India,FiberCrop,FiberCropAEZ18,,,14,AEZ18,0
India,FodderGrass,FodderGrassAEZ17,,,14,AEZ17,0
India,FodderGrass,FodderGrassAEZ18,,,14,AEZ18,0
India,FodderHerb,FodderHerbAEZ17,,,14,AEZ17,0
India,FodderHerb,FodderHerbAEZ18,,,14,AEZ18,0
India,MiscCrop,MiscCropAEZ17,,,14,AEZ17,0
India,MiscCrop,MiscCropAEZ18,,,14,AEZ18,0
India,OilCrop,OilCropAEZ17,,,14,AEZ17,0
India,OilCrop,OilCropAEZ18,,,14,AEZ18,0
India,OtherGrain,OtherGrainAEZ17,,,14,AEZ17,0
India,OtherGrain,OtherGrainAEZ18,,,14,AEZ18,0
India,PalmFruit,PalmFruitAEZ17,,,14,AEZ17,0
India,PalmFruit,PalmFruitAEZ18,,,14,AEZ18,0
India,Rice,RiceAEZ17,,,14,AEZ17,0
India,Rice,RiceAEZ18,,,14,AEZ18,0
India,Root_Tuber,Root_TuberAEZ17,,,14,AEZ17,0
India,Root_Tuber,Root_TuberAEZ18,,,14,AEZ18,0
India,SugarCrop,SugarCropAEZ17,,,14,AEZ17,0
India,SugarCrop,SugarCropAEZ18,,,14,AEZ18,0
India,Wheat,WheatAEZ17,,,14,AEZ17,0
India,Wheat,WheatAEZ18,,,14,AEZ18,0
,,,,,,,
INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
7050,,,,,,,
,,,,,,,
