SheepGoat Supply,,,,,,,,,,,,,,,,,,
Units and sector type,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
region,supplysector,output-unit,input-unit,price-unit,sectorType,,,,,,,,,,,,,
USA,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Canada,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Western Europe,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Japan,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Australia_NZ,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Former Soviet Union,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
China,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Middle East,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Africa,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Latin America,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Southeast Asia,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Eastern Europe,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Korea,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
India,SheepGoat,Mixed,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
USA,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Canada,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Western Europe,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Japan,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Australia_NZ,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Former Soviet Union,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
China,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Middle East,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Africa,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Latin America,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Southeast Asia,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Eastern Europe,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
Korea,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
India,SheepGoat,Pastoral,Scavenging,10,10,10,10,10,10,10,10,10,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
CO2 tag,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
7010,,,,,,,,,,,,,,,,,,
,,,,CO2,,,,,,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,,,
ALL,SheepGoat,Mixed,Corn,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Mixed,FodderCrop,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Mixed,MiscCrop,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Mixed,OilCrop,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Mixed,OtherGrain,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Mixed,Rice,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Mixed,SugarCrop,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Mixed,Wheat,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Mixed,Pasture,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Pastoral,Pasture,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Mixed,Scavenging,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoat,Pastoral,Scavenging,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Energy-final-demand drivers: consumption of animals for food,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,
,demandsector,,base-service,,,price-elasticity,income-elasticity,,,,,,,,,,,
region,energy-final-demand,perCapitaBased,1975,1990,2005,2020 fillout,2020,2035,2050,2065,2080,2095,,,,,,
USA,SheepGoatDemand,1,217848,217848,110158,-0.5,0.01,0.089,0.002,0.002,0.002,0.002,,,,,,
Canada,SheepGoatDemand,1,11340,11340,21204,-0.5,0.01,0.089,0.002,0.002,0.002,0.002,,,,,,
Western Europe,SheepGoatDemand,1,2026244,2026244,1761273,-0.5,0.01,0.089,0.002,0.002,0.002,0.002,,,,,,
Japan,SheepGoatDemand,1,479,479,241,-0.5,0.01,0.089,0.002,0.002,0.002,0.002,,,,,,
Australia_NZ,SheepGoatDemand,1,1512089,1512089,1478887,-0.5,0.01,0.089,0.002,0.002,0.002,0.002,,,,,,
Former Soviet Union,SheepGoatDemand,1,1181983,1181983,708064,-0.5,0.01,0.089,0.002,0.002,0.002,0.002,,,,,,
China,SheepGoatDemand,1,1473810,1473810,5497241,-0.5,0.134,0.074,0.014,0.014,0.014,0.014,,,,,,
Middle East,SheepGoatDemand,1,852147,852147,1311869,-0.5,0.134,0.074,0.014,0.014,0.014,0.014,,,,,,
Africa,SheepGoatDemand,1,1947390,1947390,2308128,-0.5,0.134,0.074,0.014,0.014,0.014,0.014,,,,,,
Latin America,SheepGoatDemand,1,546649,546649,511112,-0.5,0.134,0.074,0.014,0.014,0.014,0.014,,,,,,
Southeast Asia,SheepGoatDemand,1,1044771,1044771,1258686,-0.5,0.134,0.074,0.014,0.014,0.014,0.014,,,,,,
Eastern Europe,SheepGoatDemand,1,421528,421528,209144,-0.5,0.01,0.089,0.002,0.002,0.002,0.002,,,,,,
Korea,SheepGoatDemand,1,7884,7884,17993,-0.5,0.134,0.074,0.014,0.014,0.014,0.014,,,,,,
India,SheepGoatDemand,1,744150,744150,892554,-0.5,0.134,0.074,0.014,0.014,0.014,0.014,,,,,,
,,,,,,,,,,,,,,,,,,
Meat demand supplysectors: unit tags and sector type,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,
,demandsector,,,,,,,,,,,,,,,,,
region,supplysector,input-unit,output-unit,price-unit,sectorType,,,,,,,,,,,,,
ALL,SheepGoatDemand,Gcal,Gcal,1975$/Gcal,agDemand,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Meat Food Demands scale year,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,
,demandsector,,share-weight,interpolation-rule,,,,,,,,,,,,,,
region,supplysector,subsector,1975 fillout,apply-to,from-year,to-year,interpolation-function,,,,,,,,,,,
USA,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Canada,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Western Europe,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Japan,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Australia_NZ,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Former Soviet Union,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
China,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Middle East,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Africa,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Latin America,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Southeast Asia,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Eastern Europe,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Korea,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
India,SheepGoatDemand,SheepGoatDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
USA,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Canada,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Western Europe,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Japan,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Australia_NZ,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Former Soviet Union,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
China,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Middle East,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Africa,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Latin America,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Southeast Asia,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Eastern Europe,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
Korea,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
India,SheepGoatDemand,SheepGoatNonfoodDemand,1,share-weight,2005,2095,fixed,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Efficiency,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
5001,,,,,,,,,,,,,,,,,,
,,,,efficiency,,,,,,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,minicam-energy-input,,,,,
USA,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.993802,0.993802,0.994734,0.994734,0.994734,0.994734,0.994734,0.994734,0.994734,SheepGoat,,,,,
Canada,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.992460,0.992460,0.993137,0.993137,0.993137,0.993137,0.993137,0.993137,0.993137,SheepGoat,,,,,
Western Europe,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.971631,0.971631,0.975351,0.975351,0.975351,0.975351,0.975351,0.975351,0.975351,SheepGoat,,,,,
Japan,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.975731,0.975731,0.979563,0.979563,0.979563,0.979563,0.979563,0.979563,0.979563,SheepGoat,,,,,
Australia_NZ,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.969646,0.969646,0.972598,0.972598,0.972598,0.972598,0.972598,0.972598,0.972598,SheepGoat,,,,,
Former Soviet Union,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.955114,0.955114,0.970503,0.970503,0.970503,0.970503,0.970503,0.970503,0.970503,SheepGoat,,,,,
China,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.997776,0.997776,0.997308,0.997308,0.997308,0.997308,0.997308,0.997308,0.997308,SheepGoat,,,,,
Middle East,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.970052,0.970052,0.974787,0.974787,0.974787,0.974787,0.974787,0.974787,0.974787,SheepGoat,,,,,
Africa,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.987908,0.987908,0.984842,0.984842,0.984842,0.984842,0.984842,0.984842,0.984842,SheepGoat,,,,,
Latin America,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.988096,0.988096,0.988814,0.988814,0.988814,0.988814,0.988814,0.988814,0.988814,SheepGoat,,,,,
Southeast Asia,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.989652,0.989652,0.988585,0.988585,0.988585,0.988585,0.988585,0.988585,0.988585,SheepGoat,,,,,
Eastern Europe,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.972651,0.972651,0.974157,0.974157,0.974157,0.974157,0.974157,0.974157,0.974157,SheepGoat,,,,,
Korea,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.983135,0.983135,0.983173,0.983173,0.983173,0.983173,0.983173,0.983173,0.983173,SheepGoat,,,,,
India,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0.989984,0.989984,0.988008,0.988008,0.988008,0.988008,0.988008,0.988008,0.988008,SheepGoat,,,,,
USA,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.993802,0.993802,0.994734,0.994734,0.994734,0.994734,0.994734,0.994734,0.994734,SheepGoat,,,,,
Canada,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.992460,0.992460,0.993137,0.993137,0.993137,0.993137,0.993137,0.993137,0.993137,SheepGoat,,,,,
Western Europe,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.971631,0.971631,0.975351,0.975351,0.975351,0.975351,0.975351,0.975351,0.975351,SheepGoat,,,,,
Japan,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.975731,0.975731,0.979563,0.979563,0.979563,0.979563,0.979563,0.979563,0.979563,SheepGoat,,,,,
Australia_NZ,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.969646,0.969646,0.972598,0.972598,0.972598,0.972598,0.972598,0.972598,0.972598,SheepGoat,,,,,
Former Soviet Union,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.955114,0.955114,0.970503,0.970503,0.970503,0.970503,0.970503,0.970503,0.970503,SheepGoat,,,,,
China,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.997776,0.997776,0.997308,0.997308,0.997308,0.997308,0.997308,0.997308,0.997308,SheepGoat,,,,,
Middle East,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.970052,0.970052,0.974787,0.974787,0.974787,0.974787,0.974787,0.974787,0.974787,SheepGoat,,,,,
Africa,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.987908,0.987908,0.984842,0.984842,0.984842,0.984842,0.984842,0.984842,0.984842,SheepGoat,,,,,
Latin America,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.988096,0.988096,0.988814,0.988814,0.988814,0.988814,0.988814,0.988814,0.988814,SheepGoat,,,,,
Southeast Asia,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.989652,0.989652,0.988585,0.988585,0.988585,0.988585,0.988585,0.988585,0.988585,SheepGoat,,,,,
Eastern Europe,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.972651,0.972651,0.974157,0.974157,0.974157,0.974157,0.974157,0.974157,0.974157,SheepGoat,,,,,
Korea,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.983135,0.983135,0.983173,0.983173,0.983173,0.983173,0.983173,0.983173,0.983173,SheepGoat,,,,,
India,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0.989984,0.989984,0.988008,0.988008,0.988008,0.988008,0.988008,0.988008,0.988008,SheepGoat,,,,,
,,,,,,,,,,,,,,,,,,
,demands,,supplies,,,demand scalers,,,,,,,,,,,,
,1990,2005,1990,2005,,1990,2005,,,,,,,,,,,
,219224,110750,219207,110741,,0.99992346,0.999918064,,,,,,,,,,,
,11428,21354,11426,21351,,0.999826854,0.999868148,,,,,,,,,,,
,2086762,1806811,2085406,1805784,,0.999350095,0.999431483,,,,,,,,,,,
,493,247,491,246,,0.996684146,0.994886296,,,,,,,,,,,
,1559735,1521409,1559424,1520553,,0.999800958,0.999436971,,,,,,,,,,,
,1239349,730313,1237531,729584,,0.998532927,0.999002677,,,,,,,,,,,
,1477108,5512160,1477095,5512077,,0.999991393,0.999984964,,,,,,,,,,,
,880580,1348985,878455,1345801,,0.997586276,0.997639821,,,,,,,,,,,
,1971806,2344462,1971227,2343652,,0.999706723,0.999654466,,,,,,,,,,,
,553269,516928,553235,516894,,0.99993843,0.999933809,,,,,,,,,,,
,1055836,1273445,1055696,1273220,,0.999867267,0.999823667,,,,,,,,,,,
,433662,214838,433381,214692,,0.999350475,0.999322468,,,,,,,,,,,
,8021,18302,8019,18301,,0.999807576,0.999900126,,,,,,,,,,,
,751776,903570,751679,903387,,0.999870473,0.999797618,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Calibrated inputs to demand sectors,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
5000,,,,,,,,,,,,,,,,,,
,demandsector,,,calibrated-value,calibrated-value,calibrated-value,share-weight,,,,,,,,,,from data,
region,supplysector,subsector,technology,minicam-energy-input,1990,2005,1975,1990,2005,2020,2035,2050,2065,2080,2095,,1990,2005
USA,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,219206,110740,1,1,1,1,1,1,1,1,1,,219223,110749
Canada,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,11425,21350,1,1,1,1,1,1,1,1,1,,11427,21353
Western Europe,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,2085405,1805783,1,1,1,1,1,1,1,1,1,,2086761,1806810
Japan,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,490,245,1,1,1,1,1,1,1,1,1,,492,246
Australia_NZ,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,619046,461162,1,1,1,1,1,1,1,1,1,,619170,461422
Former Soviet Union,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,1237530,684513,1,1,1,1,1,1,1,1,1,,1239348,685196
China,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,1477094,5512076,1,1,1,1,1,1,1,1,1,,1477107,5512159
Middle East,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,878454,1236239,1,1,1,1,1,1,1,1,1,,880579,1239164
Africa,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,1541390,2185557,1,1,1,1,1,1,1,1,1,,1541842,2186313
Latin America,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,527428,516893,1,1,1,1,1,1,1,1,1,,527461,516927
Southeast Asia,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,946913,1193111,1,1,1,1,1,1,1,1,1,,947039,1193321
Eastern Europe,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,264635,177750,1,1,1,1,1,1,1,1,1,,264807,177870
Korea,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,8018,11573,1,1,1,1,1,1,1,1,1,,8020,11574
India,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,SheepGoat,733514,869680,1,1,1,1,1,1,1,1,1,,733609,869856
USA,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,1,1,1,1,1,1,1,1,1,1,1,,1,1
Canada,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,1,1,1,1,1,1,1,1,1,1,1,,1,1
Western Europe,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,1,1,1,1,1,1,1,1,1,1,1,,1,1
Japan,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,1,1,1,1,1,1,1,1,1,1,1,,1,1
Australia_NZ,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,940378,1059390,1,1,1,1,1,1,1,1,1,,940565,1059987
Former Soviet Union,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,1,45071,1,1,1,1,1,1,1,1,1,,1,45116
China,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,1,1,1,1,1,1,1,1,1,1,1,,1,1
Middle East,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,1,109563,1,1,1,1,1,1,1,1,1,,1,109822
Africa,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,429838,158095,1,1,1,1,1,1,1,1,1,,429964,158150
Latin America,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,25806,1,1,1,1,1,1,1,1,1,1,,25808,1
Southeast Asia,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,108783,80109,1,1,1,1,1,1,1,1,1,,108797,80123
Eastern Europe,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,168746,36943,1,1,1,1,1,1,1,1,1,,168856,36968
Korea,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,1,6727,1,1,1,1,1,1,1,1,1,,1,6728
India,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,SheepGoat,18165,33707,1,1,1,1,1,1,1,1,1,,18167,33714
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Non-energy input cost,,,,,,,,,,,,,,,,,,
table not necessary,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
5002,,,,,,,,,,,,,,,,,,
,,,,input-cost,,,,,,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,,,
ALL,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,0,0,0,0,0,0,0,0,0,,,,,,
ALL,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,0,0,0,0,0,0,0,0,0,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
add CO2 tag,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,
5010,,,,,,,,,,,,,,,,,,
,,,,CO2,,,,,,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,,,
ALL,SheepGoatDemand,SheepGoatDemand,SheepGoatDemand,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
ALL,SheepGoatDemand,SheepGoatNonfoodDemand,SheepGoatNonfoodDemand,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
