INPUT_TABLE
Variable ID
LN3_MgdCarbon

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandLeaf3,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age,min.veg.carbon.density,min.soil.carbon.density,GCAM_commodity,AEZ,Cdensity_LT,HarvestIndex,WaterContent,Root_Shoot,Yield
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0,9,0,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,0
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0,9,0,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,0
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.113,9,0.113,9,1,0,0,MiscCrop,AEZ11,Cropland,0.704543426654155,0.7719088009117,0.148441552909107,1.35467812148774
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.365,9,0.365,9,1,0,0,MiscCrop,AEZ11,Cropland,0.48472073235306,0.376548973523003,0.118683667564618,1.12602938974824
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.143,9,0.143,9,1,0,0,MiscCrop,AEZ11,Cropland,0.708929123847258,0.764344317165583,0.148717300986396,1.66287445965959
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.252,9,0.252,9,1,0,0,MiscCrop,AEZ11,Cropland,0.804136515787326,0.609102780528723,0.150689707618318,2.00613911248924
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.198,9,0.198,9,1,0,0,MiscCrop,AEZ11,Cropland,0.68922365128649,0.698520086764287,0.147816964905835,1.75356349633914
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.092,9,0.092,9,1,0,0,MiscCrop,AEZ11,Cropland,0.720099523593688,0.675521625420575,0.145920531001912,0.790726807032542
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.332,9,0.332,9,1,0,0,MiscCrop,AEZ11,Cropland,0.828454760323202,0.537066636008314,0.15564063994086,2.28444105458004
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0,9,0,9,1,0,0,MiscCrop,AEZ11,Cropland,0.745258506091676,0.750920340302536,0.150343994389745,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.028,9,0.028,9,1,0,0,MiscCrop,AEZ11,Cropland,0.644178881839044,0.6333612830172,0.21683677129257,0.18159438748946
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.161,9,0.161,9,1,0,0,MiscCrop,AEZ11,Cropland,0.681852337798772,0.695141364206882,0.209659428101986,1.32319367985391
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.116,9,0.116,9,1,0,0,MiscCrop,AEZ11,Cropland,0.68200590712892,0.561411122087332,0.204267048312597,0.668483928735155
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.074,9,0.074,9,1,0,0,MiscCrop,AEZ11,Cropland,0.749493233606391,0.716161416167822,0.151005452707824,0.754670529006484
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.512,9,0.512,9,1,0,0,MiscCrop,AEZ11,Cropland,0.843359938573285,0.554757724211886,0.151424969657939,3.7433360061499
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,MiscCropAEZ11,0.098,9,0.098,9,1,0,0,MiscCrop,AEZ11,Cropland,0.672096874351444,0.578157119172471,0.186556244961827,0.585316256052533
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.152,9,0.152,9,1,0,0,OilCrop,AEZ11,Cropland,0.414948655536913,0.0806894026530379,0.146166806433753,0.265417002630512
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0,9,0,9,1,0,0,OilCrop,AEZ11,Cropland,0.324536436516333,0.0296717086099454,0.14944615182701,0
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.131,9,0.131,9,1,0,0,OilCrop,AEZ11,Cropland,0.459795200636211,0.298884163127276,0.139362202488612,0.333941512321878
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.081,9,0.081,9,1,0,0,OilCrop,AEZ11,Cropland,0.417746145917937,0.080533610813325,0.143081849958002,0.143493917826956
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.104,9,0.104,9,1,0,0,OilCrop,AEZ11,Cropland,0.310093173657377,0.018103832822645,0.145043741054839,0.127436019930691
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.125,9,0.125,9,1,0,0,OilCrop,AEZ11,Cropland,0.287454597093799,0.0655547062942375,0.077460619724262,0.15841352364641
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.219,9,0.219,9,1,0,0,OilCrop,AEZ11,Cropland,0.370279137521693,0.0602047566847559,0.122195554490676,0.342105895074679
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0,9,0,9,1,0,0,OilCrop,AEZ11,Cropland,0.531790538760641,0.412241324536318,0.14031122568389,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.043,9,0.043,9,1,0,0,OilCrop,AEZ11,Cropland,0.429035656098083,0.185235560384859,0.0976137575317073,0.0911103138874533
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.275,9,0.275,9,1,0,0,OilCrop,AEZ11,Cropland,0.413851067604097,0.0810719537844275,0.145523643014513,0.481080898109527
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.079,9,0.079,9,1,0,0,OilCrop,AEZ11,Cropland,0.357678289765635,0.0671516998289308,0.106884291927447,0.122122076538291
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.169,9,0.169,9,1,0,0,OilCrop,AEZ11,Cropland,0.302642099368544,0.0521559832805688,0.104517258399484,0.217361119531799
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.117,9,0.117,9,1,0,0,OilCrop,AEZ11,Cropland,0.394171538120036,0.0704854156566901,0.147734097897385,0.191541564352605
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OilCropAEZ11,0.047,9,0.047,9,1,0,0,OilCrop,AEZ11,Cropland,0.36571739702566,0.0587205208694867,0.120669662098501,0.072968660274697
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.242,9,0.242,9,1,0,0,OtherGrain,AEZ11,Cropland,0.465341833808672,0.115875832528055,0.239459472795259,0.456096158732914
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.168,9,0.168,9,1,0,0,OtherGrain,AEZ11,Cropland,0.504293721019933,0.0957062789800274,0.48976750573875,0.278702555114347
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.387,9,0.387,9,1,0,0,OtherGrain,AEZ11,Cropland,0.500886200814563,0.0980856814959351,0.517186459299809,0.629055059365506
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.13,9,0.13,9,1,0,0,OtherGrain,AEZ11,Cropland,0.500134625737748,0.0997845988147561,0.498357565963929,0.213514931368979
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.141,9,0.141,9,1,0,0,OtherGrain,AEZ11,Cropland,0.493464603774494,0.101883484759616,0.424972094482306,0.241739745109354
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.107,9,0.107,9,1,0,0,OtherGrain,AEZ11,Cropland,0.501866200270928,0.0970437461740531,0.550149819838558,0.169927119639079
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.238,9,0.238,9,1,0,0,OtherGrain,AEZ11,Cropland,0.474658974638188,0.106637261150659,0.339505618486782,0.418789458315596
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0,9,0,9,1,0,0,OtherGrain,AEZ11,Cropland,0.492222867034669,0.103395894761237,0.445711498544894,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.07,9,0.07,9,1,0,0,OtherGrain,AEZ11,Cropland,0.446381047898243,0.111372835734977,0.148940958263635,0.135928844806044
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.387,9,0.387,9,1,0,0,OtherGrain,AEZ11,Cropland,0.45685196824822,0.120552436662798,0.179656029506293,0.756794600307651
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.095,9,0.095,9,1,0,0,OtherGrain,AEZ11,Cropland,0.45937096468341,0.10053884235034,0.243805206044075,0.172887168868226
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.198,9,0.198,9,1,0,0,OtherGrain,AEZ11,Cropland,0.502513005165556,0.0972092523710075,0.606914376607768,0.304716185529344
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.319,9,0.319,9,1,0,0,OtherGrain,AEZ11,Cropland,0.497229146497199,0.0994483099383556,0.486716884477228,0.526013537080158
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,OtherGrainAEZ11,0.069,9,0.069,9,1,0,0,OtherGrain,AEZ11,Cropland,0.449362467432442,0.111462137274131,0.145537272027249,0.135837481504955
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0,9,0,9,1,0,0,PalmFruit,AEZ11,Cropland,0.659999999831116,0.799999999795292,0.149999999961617,0
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0,9,0,9,1,0,0,PalmFruit,AEZ11,Cropland,0,0,0,0
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0,9,0,9,1,0,0,PalmFruit,AEZ11,Cropland,0.659999999426087,0.799999999304348,0.149999999869565,0
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0,9,0,9,1,0,0,PalmFruit,AEZ11,Cropland,0,0,0,0
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0,9,0,9,1,0,0,PalmFruit,AEZ11,Cropland,0.659999999931606,0.799999999917098,0.149999999984456,0
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0,9,0,9,1,0,0,PalmFruit,AEZ11,Cropland,0,0,0,0
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0.222,9,0.222,9,1,0,0,PalmFruit,AEZ11,Cropland,0.500916521414466,0.766152451364449,0.149999999999925,1.83380847401121
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0,9,0,9,1,0,0,PalmFruit,AEZ11,Cropland,0,0,0,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0.126,9,0.126,9,1,0,0,PalmFruit,AEZ11,Cropland,0.240127152298296,0.710665351552793,0.149999999999992,0.404020845207853
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0.581,9,0.581,9,1,0,0,PalmFruit,AEZ11,Cropland,0.362750826979339,0.736755495101942,0.14999999999999,3.09589272136893
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0.347,9,0.347,9,1,0,0,PalmFruit,AEZ11,Cropland,0.28596101933573,0.720417238156535,0.149999999999999,1.37251739111417
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0,9,0,9,1,0,0,PalmFruit,AEZ11,Cropland,0,0,0,0
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0,9,0,9,1,0,0,PalmFruit,AEZ11,Cropland,0,0,0,0
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,PalmFruitAEZ11,0.052,9,0.052,9,1,0,0,PalmFruit,AEZ11,Cropland,0.659999999999925,0.799999999999909,0.149999999999983,0.667071495758362
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.566,9,0.566,9,1,0,0,Rice,AEZ11,Cropland,0.39999999999996,0.0899999999999911,0.459999999999955,0.757561461794629
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0,9,0,9,1,0,0,Rice,AEZ11,Cropland,0,0,0,0
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.545,9,0.545,9,1,0,0,Rice,AEZ11,Cropland,0.399999999999876,0.0899999999999721,0.459999999999858,0.729389694993753
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.473,9,0.473,9,1,0,0,Rice,AEZ11,Cropland,0.399999999999965,0.0899999999999921,0.459999999999959,0.632393026998993
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.647,9,0.647,9,1,0,0,Rice,AEZ11,Cropland,0.39999999999882,0.0899999999997344,0.459999999998643,0.866380850526349
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.303,9,0.303,9,1,0,0,Rice,AEZ11,Cropland,0.3999999999997,0.0899999999999324,0.459999999999655,0.405797172460555
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.915,9,0.915,9,1,0,0,Rice,AEZ11,Cropland,0.399999999999998,0.0899999999999996,0.459999999999998,1.22457527577649
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0,9,0,9,1,0,0,Rice,AEZ11,Cropland,0.399999999999869,0.0899999999999705,0.459999999999849,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.202,9,0.202,9,1,0,0,Rice,AEZ11,Cropland,0.39999999999998,0.0899999999999956,0.459999999999977,0.270924403749922
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.7,9,0.7,9,1,0,0,Rice,AEZ11,Cropland,0.399999999999985,0.0899999999999966,0.459999999999982,0.936759604108901
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.353,9,0.353,9,1,0,0,Rice,AEZ11,Cropland,0.399999999999998,0.0899999999999995,0.459999999999998,0.472872722516776
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0,9,0,9,1,0,0,Rice,AEZ11,Cropland,0.399999999992911,0.089999999998405,0.459999999991848,0
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.739,9,0.739,9,1,0,0,Rice,AEZ11,Cropland,0.399999999999938,0.089999999999986,0.459999999999929,0.988795541402452
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,RiceAEZ11,0.224,9,0.224,9,1,0,0,Rice,AEZ11,Cropland,0.399999999999997,0.0899999999999993,0.459999999999997,0.299806210729651
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.298,9,0.298,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.5011284538676,0.799984514719933,0.0728958914837863,3.08793244900542
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.318,9,0.318,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.499999999999887,0.79999999999982,0.0699999999999842,3.29970527710847
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.438,9,0.438,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.500312755387474,0.79999586413485,0.0701844018998382,4.55421998595944
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.26,9,0.26,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.516205439402374,0.799999999999804,0.0959695845514837,2.71977423698875
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.363,9,0.363,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.501528562769943,0.798655014855389,0.0729267068029292,3.75028742426963
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.086,9,0.086,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.500018497762976,0.799999999999989,0.0700033632296322,0.888020864629051
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.365,9,0.365,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.50951987102478,0.7596914580027,0.118972306567346,3.07683019868853
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0,9,0,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.500227420287806,0.799999999999904,0.0702894960990345,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.267,9,0.267,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.452689570650861,0.410699005194662,0.143086189681887,0.796627469431927
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,1.648,9,1.648,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.429716702903775,0.359349108493353,0.127789811206524,4.35610516857075
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.705,9,0.705,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.429359864099861,0.3219638447572,0.134443808914239,1.74785296915215
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.125,9,0.125,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.499999999999973,0.799999999999958,0.0699999999999963,1.29461034177817
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.341,9,0.341,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.50720275744577,0.79999999999932,0.0892073531897935,3.53188967483596
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,Root_TuberAEZ11,0.304,9,0.304,9,1,0,0,Root_Tuber,AEZ11,Cropland,0.477019601975948,0.664959445790647,0.0884712222047056,1.76877219094336
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,1.108,9,1.108,9,1,0,0,SugarCrop,AEZ11,Cropland,0.547704435685328,0.776147782157317,0.306912970262212,9.22047836249545
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0,9,0,9,1,0,0,SugarCrop,AEZ11,Cropland,0.399999999999342,0.849999999998602,0.429999999999293,0
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0.9,9,0.9,9,1,0,0,SugarCrop,AEZ11,Cropland,0.400599485561324,0.84970025721933,0.429500428698891,7.45707858495265
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0.743,9,0.743,9,1,0,0,SugarCrop,AEZ11,Cropland,0.467257617728446,0.816371191135583,0.373951985226154,6.11241663296274
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0.881,9,0.881,9,1,0,0,SugarCrop,AEZ11,Cropland,0.699999999999982,0.699999999999982,0.179999999999995,7.74004778274039
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0.411,9,0.411,9,1,0,0,SugarCrop,AEZ11,Cropland,0.399999999999991,0.84999999999998,0.42999999999999,3.40297409350327
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,1.319,9,1.319,9,1,0,0,SugarCrop,AEZ11,Cropland,0.678608667876704,0.710695666061639,0.19782611010274,11.4782917703993
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0,9,0,9,1,0,0,SugarCrop,AEZ11,Cropland,0.542932195996407,0.778533902001706,0.310889836669595,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0.835,9,0.835,9,1,0,0,SugarCrop,AEZ11,Cropland,0.679638656476859,0.71018067176156,0.196967786269277,7.2707434439792
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,1.079,9,1.079,9,1,0,0,SugarCrop,AEZ11,Cropland,0.69876909240739,0.700615453796303,0.181025756327174,9.47826091723642
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0.864,9,0.864,9,1,0,0,SugarCrop,AEZ11,Cropland,0.699792241266045,0.700103879366971,0.180173132278291,7.5918662248002
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0.581,9,0.581,9,1,0,0,SugarCrop,AEZ11,Cropland,0.399999999999985,0.849999999999968,0.429999999999984,4.8140777191309
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0,9,0,9,1,0,0,SugarCrop,AEZ11,Cropland,0,0,0,0
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,SugarCropAEZ11,0.693,9,0.693,9,1,0,0,SugarCrop,AEZ11,Cropland,0.699999999999997,0.699999999999997,0.179999999999999,6.09012502216105
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.236,9,0.236,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999993,0.109999999999998,0.199999999999997,0.383487120887511
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.178,9,0.178,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999985,0.109999999999996,0.199999999999992,0.288484535174711
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.474,9,0.474,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999997,0.109999999999999,0.199999999999998,0.768561489003678
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.219,9,0.219,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999554,0.109999999999874,0.199999999999771,0.354920494921892
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.137,9,0.137,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999985,0.109999999999996,0.199999999999992,0.222944101408283
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.228,9,0.228,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999996,0.109999999999999,0.199999999999998,0.370468121250336
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.454,9,0.454,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999996,0.109999999999999,0.199999999999998,0.737204137839756
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0,9,0,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999984,0.109999999999996,0.199999999999992,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.105,9,0.105,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999981,0.109999999999995,0.19999999999999,0.169794892211965
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.354,9,0.354,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999984,0.109999999999995,0.199999999999992,0.574972108272541
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.213,9,0.213,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999986,0.109999999999996,0.199999999999993,0.346202387184964
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0.246,9,0.246,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999999989,0.109999999999997,0.199999999999994,0.398481141027441
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,WheatAEZ11,0,9,0,9,1,0,0,Wheat,AEZ11,Cropland,0.389999999949206,0.109999999985673,0.199999999973952,0
