INPUT_TABLE
Variable ID
ghgCoef_Ag

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,generic.ghg,uncontrolled.emiss.coef
Southeast Asia,Corn,CornAEZ08,CornAEZ08,1990,CH4_AWB,0.000148252
Southeast Asia,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,CH4_AWB,0
Southeast Asia,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,CH4_AWB,0
Southeast Asia,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,CH4_AWB,0
Southeast Asia,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,CH4_AWB,3.34053e-05
Southeast Asia,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,CH4_AWB,0.00028308
Southeast Asia,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,CH4_AWB,0.000250291
Southeast Asia,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,CH4_AWB,0.000183955
Southeast Asia,Rice,RiceAEZ08,RiceAEZ08,1990,CH4_AWB,0.000231882
Southeast Asia,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,CH4_AWB,0.00021093
Southeast Asia,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,CH4_AWB,6.92123e-05
Southeast Asia,Wheat,WheatAEZ08,WheatAEZ08,1990,CH4_AWB,0.000347824
Southeast Asia,Corn,CornAEZ08,CornAEZ08,1990,N2O_AWB,3.88757e-06
Southeast Asia,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,N2O_AWB,0
Southeast Asia,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,N2O_AWB,0
Southeast Asia,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,N2O_AWB,0
Southeast Asia,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,N2O_AWB,8.75976e-07
Southeast Asia,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,N2O_AWB,7.42312e-06
Southeast Asia,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,N2O_AWB,6.56329e-06
Southeast Asia,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,N2O_AWB,4.8238e-06
Southeast Asia,Rice,RiceAEZ08,RiceAEZ08,1990,N2O_AWB,6.08057e-06
Southeast Asia,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,N2O_AWB,5.53116e-06
Southeast Asia,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,N2O_AWB,1.81493e-06
Southeast Asia,Wheat,WheatAEZ08,WheatAEZ08,1990,N2O_AWB,9.12086e-06
Southeast Asia,Corn,CornAEZ08,CornAEZ08,1990,NOx_AWB,0.000132202
Southeast Asia,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,NOx_AWB,0
Southeast Asia,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,NOx_AWB,0
Southeast Asia,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,NOx_AWB,0
Southeast Asia,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,NOx_AWB,2.97888e-05
Southeast Asia,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,NOx_AWB,0.000252433
Southeast Asia,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,NOx_AWB,0.000223194
Southeast Asia,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,NOx_AWB,0.00016404
Southeast Asia,Rice,RiceAEZ08,RiceAEZ08,1990,NOx_AWB,0.000206778
Southeast Asia,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NOx_AWB,0.000188095
Southeast Asia,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NOx_AWB,6.17192e-05
Southeast Asia,Wheat,WheatAEZ08,WheatAEZ08,1990,NOx_AWB,0.000310167
Southeast Asia,Corn,CornAEZ08,CornAEZ08,1990,CO_AWB,0.002933249
Southeast Asia,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,CO_AWB,0
Southeast Asia,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,CO_AWB,0
Southeast Asia,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,CO_AWB,0
Southeast Asia,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,CO_AWB,0.000660941
Southeast Asia,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,CO_AWB,0.005600886
Southeast Asia,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,CO_AWB,0.004952132
Southeast Asia,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,CO_AWB,0.003639648
Southeast Asia,Rice,RiceAEZ08,RiceAEZ08,1990,CO_AWB,0.004587908
Southeast Asia,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,CO_AWB,0.004173366
Southeast Asia,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,CO_AWB,0.001369401
Southeast Asia,Wheat,WheatAEZ08,WheatAEZ08,1990,CO_AWB,0.006881865
Southeast Asia,Corn,CornAEZ08,CornAEZ08,1990,NMVOC_AWB,0.000352154
Southeast Asia,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,NMVOC_AWB,0
Southeast Asia,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,NMVOC_AWB,0
Southeast Asia,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,NMVOC_AWB,0
Southeast Asia,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,NMVOC_AWB,7.93498e-05
Southeast Asia,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,NMVOC_AWB,0.000672419
Southeast Asia,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,NMVOC_AWB,0.000594533
Southeast Asia,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,NMVOC_AWB,0.000436961
Southeast Asia,Rice,RiceAEZ08,RiceAEZ08,1990,NMVOC_AWB,0.000550805
Southeast Asia,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NMVOC_AWB,0.000501037
Southeast Asia,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NMVOC_AWB,0.000164405
Southeast Asia,Wheat,WheatAEZ08,WheatAEZ08,1990,NMVOC_AWB,0.000826208
Southeast Asia,Corn,CornAEZ08,CornAEZ08,1990,NH3_AWB,0.000298502
Southeast Asia,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,NH3_AWB,0
Southeast Asia,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,NH3_AWB,0
Southeast Asia,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,NH3_AWB,0
Southeast Asia,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,NH3_AWB,6.72606e-05
Southeast Asia,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,NH3_AWB,0.000569973
Southeast Asia,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,NH3_AWB,0.000503953
Southeast Asia,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,NH3_AWB,0.000370388
Southeast Asia,Rice,RiceAEZ08,RiceAEZ08,1990,NH3_AWB,0.000466888
Southeast Asia,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NH3_AWB,0.000424702
Southeast Asia,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NH3_AWB,0.000139357
Southeast Asia,Wheat,WheatAEZ08,WheatAEZ08,1990,NH3_AWB,0.000700332
Southeast Asia,Corn,CornAEZ08,CornAEZ08,1990,BC_AWB,2.2012e-05
Southeast Asia,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,BC_AWB,0
Southeast Asia,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,BC_AWB,0
Southeast Asia,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,BC_AWB,0
Southeast Asia,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,BC_AWB,4.9599e-06
Southeast Asia,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,BC_AWB,4.20307e-05
Southeast Asia,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,BC_AWB,3.71623e-05
Southeast Asia,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,BC_AWB,2.7313e-05
Southeast Asia,Rice,RiceAEZ08,RiceAEZ08,1990,BC_AWB,3.44291e-05
Southeast Asia,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,BC_AWB,3.13182e-05
Southeast Asia,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,BC_AWB,1.02764e-05
Southeast Asia,Wheat,WheatAEZ08,WheatAEZ08,1990,BC_AWB,5.16436e-05
Southeast Asia,Corn,CornAEZ08,CornAEZ08,1990,OC_AWB,0.000105448
Southeast Asia,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,OC_AWB,0
Southeast Asia,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,OC_AWB,0
Southeast Asia,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,OC_AWB,0
Southeast Asia,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,OC_AWB,2.37603e-05
Southeast Asia,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,OC_AWB,0.000201348
Southeast Asia,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,OC_AWB,0.000178025
Southeast Asia,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,OC_AWB,0.000130843
Southeast Asia,Rice,RiceAEZ08,RiceAEZ08,1990,OC_AWB,0.000164932
Southeast Asia,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,OC_AWB,0.000150029
Southeast Asia,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,OC_AWB,4.92289e-05
Southeast Asia,Wheat,WheatAEZ08,WheatAEZ08,1990,OC_AWB,0.000247398
Southeast Asia,Corn,CornAEZ08,CornAEZ08,1990,SO2_2_AWB,3.09588e-05
Southeast Asia,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,SO2_2_AWB,0
Southeast Asia,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,SO2_2_AWB,0
Southeast Asia,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,SO2_2_AWB,0
Southeast Asia,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,SO2_2_AWB,6.97586e-06
Southeast Asia,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,SO2_2_AWB,5.91142e-05
Southeast Asia,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,SO2_2_AWB,5.2267e-05
Southeast Asia,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,SO2_2_AWB,3.84144e-05
Southeast Asia,Rice,RiceAEZ08,RiceAEZ08,1990,SO2_2_AWB,4.84228e-05
Southeast Asia,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,SO2_2_AWB,4.40475e-05
Southeast Asia,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,SO2_2_AWB,1.44533e-05
Southeast Asia,Wheat,WheatAEZ08,WheatAEZ08,1990,SO2_2_AWB,7.26342e-05
USA,Rice,RiceAEZ08,RiceAEZ08,1990,CH4_AGR,0.037343646
USA,Corn,CornAEZ08,CornAEZ08,1990,N2O_AGR,0.001140103
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,N2O_AGR,0.001140103
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,N2O_AGR,0.000441283
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,N2O_AGR,0.001140103
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,N2O_AGR,0.001140103
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,N2O_AGR,0.001140103
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,N2O_AGR,0.001140103
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,N2O_AGR,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,N2O_AGR,0.0007829
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,N2O_AGR,0.001140103
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,N2O_AGR,0.001140103
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,N2O_AGR,0.001140103
USA,biomass,biomassAEZ08,biomassAEZ08,1990,N2O_AGR,0.011314286
USA,Corn,CornAEZ08,CornAEZ08,1990,NOx_AGR,0.000506083
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,NOx_AGR,0.000506083
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,NOx_AGR,0
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,NOx_AGR,0.000506083
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,NOx_AGR,0.000506083
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,NOx_AGR,0.000506083
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,NOx_AGR,0.000506083
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,NOx_AGR,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,NOx_AGR,0.000247398
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NOx_AGR,0.000506083
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NOx_AGR,0.000506083
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,NOx_AGR,0.000506083
USA,Corn,CornAEZ08,CornAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,NMVOC_AGR,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,NMVOC_AGR,3.99517e-06
USA,Corn,CornAEZ08,CornAEZ08,1990,NH3_AGR,0.002057191
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,NH3_AGR,0.002057191
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,NH3_AGR,0.004016379
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,NH3_AGR,0.002057191
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,NH3_AGR,0.002057191
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,NH3_AGR,0.002057191
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,NH3_AGR,0.002057191
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,NH3_AGR,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,NH3_AGR,0.001161852
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NH3_AGR,0.002057191
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NH3_AGR,0.002057191
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,NH3_AGR,0.002057191
USA,Corn,CornAEZ08,CornAEZ08,1990,CH4_AWB,0.000147847
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,CH4_AWB,0
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,CH4_AWB,0
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,CH4_AWB,0
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,CH4_AWB,1.92171e-05
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,CH4_AWB,0.000171069
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,CH4_AWB,0.000215736
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,CH4_AWB,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,CH4_AWB,0.000231248
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,CH4_AWB,4.0803e-05
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,CH4_AWB,4.52689e-05
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,CH4_AWB,0.000346872
USA,Corn,CornAEZ08,CornAEZ08,1990,N2O_AWB,4.91752e-06
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,N2O_AWB,0
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,N2O_AWB,0
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,N2O_AWB,0
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,N2O_AWB,6.39179e-07
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,N2O_AWB,5.68991e-06
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,N2O_AWB,7.17556e-06
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,N2O_AWB,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,N2O_AWB,7.69151e-06
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,N2O_AWB,1.35714e-06
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,N2O_AWB,1.50568e-06
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,N2O_AWB,1.15373e-05
USA,Corn,CornAEZ08,CornAEZ08,1990,NOx_AWB,0.000136026
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,NOx_AWB,0
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,NOx_AWB,0
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,NOx_AWB,0
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,NOx_AWB,1.76806e-05
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,NOx_AWB,0.000157391
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,NOx_AWB,0.000198486
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,NOx_AWB,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,NOx_AWB,0.000212758
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NOx_AWB,3.75405e-05
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NOx_AWB,4.16493e-05
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,NOx_AWB,0.000319137
USA,Corn,CornAEZ08,CornAEZ08,1990,CO_AWB,0.003078568
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,CO_AWB,0
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,CO_AWB,0
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,CO_AWB,0
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,CO_AWB,0.000400152
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,CO_AWB,0.003562118
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,CO_AWB,0.004492192
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,CO_AWB,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,CO_AWB,0.004815196
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,CO_AWB,0.000849626
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,CO_AWB,0.000942618
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,CO_AWB,0.007222794
USA,Corn,CornAEZ08,CornAEZ08,1990,NMVOC_AWB,0.000310819
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,NMVOC_AWB,0
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,NMVOC_AWB,0
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,NMVOC_AWB,0
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,NMVOC_AWB,4.04002e-05
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,NMVOC_AWB,0.000359639
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,NMVOC_AWB,0.000453542
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,NMVOC_AWB,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,NMVOC_AWB,0.000486153
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NMVOC_AWB,8.57802e-05
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NMVOC_AWB,9.51689e-05
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,NMVOC_AWB,0.00072923
USA,Corn,CornAEZ08,CornAEZ08,1990,NH3_AWB,6.6089e-05
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,NH3_AWB,0
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,NH3_AWB,0
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,NH3_AWB,0
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,NH3_AWB,8.59025e-06
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,NH3_AWB,7.64696e-05
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,NH3_AWB,9.6436e-05
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,NH3_AWB,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,NH3_AWB,0.00010337
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NH3_AWB,1.82393e-05
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NH3_AWB,2.02356e-05
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,NH3_AWB,0.000155055
USA,Corn,CornAEZ08,CornAEZ08,1990,BC_AWB,2.31024e-05
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,BC_AWB,0
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,BC_AWB,0
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,BC_AWB,0
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,BC_AWB,3.00285e-06
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,BC_AWB,2.67311e-05
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,BC_AWB,3.37107e-05
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,BC_AWB,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,BC_AWB,3.61346e-05
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,BC_AWB,6.37584e-06
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,BC_AWB,7.07367e-06
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,BC_AWB,5.42019e-05
USA,Corn,CornAEZ08,CornAEZ08,1990,OC_AWB,0.000110513
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,OC_AWB,0
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,OC_AWB,0
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,OC_AWB,0
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,OC_AWB,1.43645e-05
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,OC_AWB,0.000127871
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,OC_AWB,0.000161259
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,OC_AWB,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,OC_AWB,0.000172854
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,OC_AWB,3.04995e-05
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,OC_AWB,3.38377e-05
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,OC_AWB,0.00025928
USA,Corn,CornAEZ08,CornAEZ08,1990,SO2_1_AWB,3.25102e-05
USA,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,SO2_1_AWB,0
USA,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,SO2_1_AWB,0
USA,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,SO2_1_AWB,0
USA,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,SO2_1_AWB,4.22567e-06
USA,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,SO2_1_AWB,3.76166e-05
USA,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,SO2_1_AWB,4.74383e-05
USA,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,SO2_1_AWB,0
USA,Rice,RiceAEZ08,RiceAEZ08,1990,SO2_1_AWB,5.08493e-05
USA,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,SO2_1_AWB,8.9722e-06
USA,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,SO2_1_AWB,9.95421e-06
USA,Wheat,WheatAEZ08,WheatAEZ08,1990,SO2_1_AWB,7.6274e-05
Western Europe,Rice,RiceAEZ08,RiceAEZ08,1990,CH4_AGR,0.052031636
Western Europe,Corn,CornAEZ08,CornAEZ08,1990,N2O_AGR,0.000895408
Western Europe,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,N2O_AGR,0.000895408
Western Europe,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,N2O_AGR,0.001289316
Western Europe,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,N2O_AGR,0.000895408
Western Europe,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,N2O_AGR,0.000895408
Western Europe,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,N2O_AGR,0.000895408
Western Europe,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,N2O_AGR,0.000895408
Western Europe,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,N2O_AGR,0
Western Europe,Rice,RiceAEZ08,RiceAEZ08,1990,N2O_AGR,0.000383896
Western Europe,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,N2O_AGR,0.000895408
Western Europe,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,N2O_AGR,0.000895408
Western Europe,Wheat,WheatAEZ08,WheatAEZ08,1990,N2O_AGR,0.000895408
Western Europe,biomass,miscanthusAEZ08,miscanthusAEZ08,1990,N2O_AGR,0.010212662
