Sri Lanka,,,,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217,,,,,,,,,,,,,,,,,,,,2786,2820,2842,2863,2885,2908,2930,2952,2975,2998,3021,3044,3073,3107,3144,3170,3194,3221,3261,3311,3343,3404,3470,3524,3584,3626,3693,3752,3820,3874,3912,4031,4071,4156,4233,4383,4458,4467,4520,4585,4668,4757,4784,4811,4838,4905,4971,5040,5109,5179,5250,5304,5367,5426,5452,5505,5545,5591,5730,5669,5707,5748,5788,5825,5872,5897,5943,5989,6045,6095,6134,6169,6191,6296,6442,6650,6854,7037,7244,7455,7533.097,7752.374,7982.342,8221.291,8457.223,8678.721,8898.48,9128.546,9361.755,9609.556,9879.178,10151.799,10421.936,10686.957,10942.373,11202.264,11469.679,11737.396,12010.095,12275.33,12531.522,12776.057,13016.733,13245.615,13449.623,13660.275,13887.354,14116.836,14370.898,14648.618,14900.181,15151.762,15410.151,15618.275,15810.021,16020.699,16256.077,16495.304,16734.716,16970.982,17192.896,17390.974,17587.06,17825.536,18075.443,18304.268,18509.76,18698.655,18884.614,19064.642,19238.575,19408.635,19576.783,19742.439,19905.165,20064.776,20222.24,20378.239,20532.15,,22937.028
Total 16 East Asian countries,,,,666100.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734484.0179,,,,,,,,,,,,,,,,,,,,710031.0168,,,,,,,,,,,,,,,,,,,,780756,,,,,,,,,,820875,,,,,,,,,,,,,901247,902803,909962,917266,924366,931279,938431,946138,951776,958967,966338,973617,981146,988835,996508,1004425,1012346,1020351,1031773,1043560,1055345,1066124,1077304,1088320,1099974,1111005,1122057,1133123,1144195,1152237,1162934,1173202,1182154,1195953,1134374,1146485,1159922,1269460.881,1292550.691,1318139.622,1344923.382,1373454.321,1401669.293,1430472.97,1462494.491,1495756.545,1525364.259,1543359.389,1555872.696,1580847.837,1617446.44,1653428.82,1691129.548,1731463.88,1772067.238,1814740.886,1858200.835,1904126.592,1951788.477,1998048.1,2043683.114,2088045.966,2130466.548,2170035.439,2210186.41,2250349.898,2293483.025,2335803.014,2376147.613,2412971.984,2464827.937,2507705.385,2551333.74,2596298.59,2643813.285,2691706.749,2739034.896,2785772.784,2831641.746,2874074.951,2918965.835,2962809.055,3008712.951,3050455.119,3091943.66,3132732.451,3173077.121,3212298.112,3250903.06,3282655.325,3319505.356,3354018.161,3389661.927,3425492.967,3461574.591,3497848.537,,4181949.853
29 East Asian countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,,,,3280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8150.368,8284.473,8425.333,8573.217,8728.408,8891.209,9061.938,9240.934,9428.556,9624.606,9829.45,10043.473,10267.083,10500.711,10744.167,10997.885,11262.324,11537.966,11825.32,12122.74,12430.623,12749.385,13079.46,13421.301,13772.076,14132.019,14501.369,14880.372,15269.281,15555.612,15112.149,13812.973,12881.816,12934.937,13387.737,13796.928,13856.1,13867.957,14076.478,14511.868,14669.339,14871.963,16317.921,18371.583,19900.668,20881.48,21559.923,22227.415,22912.814,23646.128,23898.198,23997.412,25268.405,27060.359,28513.677,29928.987,31056.997,31889.923,32738.376,,56322.744
Cambodia,,,,2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471.17,4581.15,4693.836,4809.293,4927.59,5048.797,5183.86,5322.536,5464.922,5611.117,5761.223,5919.487,6083.619,6253.991,6426.908,6602.232,6779.979,6960.067,7142.547,7327.791,7394.644,7387.057,7450.606,7533.628,7607.94,7489.99,7223.359,6978.607,6749.278,6716.111,6869.171,7059.498,7272.485,7499.259,7656.585,7805.09,8066.07,8371.791,8689.25,9017.752,9355.479,9704.523,10150.094,10643.513,11008.712,11282.73,11542.269,11782.962,12012.231,12239.016,12466.262,12695.476,12926.707,13160.169,13396.361,13636.398,13881.427,14131.858,14387.642,,20611.025
Laos,,,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.984,1920.815,1957.268,1995.462,2035.37,2077.063,2120.616,2166.114,2213.026,2260.773,2309.365,2358.813,2409.128,2460.321,2512.401,2565.38,2619.267,2674.073,2729.886,2786.805,2844.851,2904.042,2964.403,3026.848,3092.373,3161.118,3175.524,3208.346,3247.736,3268.021,3293.159,3336.978,3411.156,3494.963,3576.706,3657.169,3761.769,3869.313,3979.884,4093.568,4210.452,4330.626,4454.183,4581.218,4711.829,4846.116,4971.042,5098.612,5228.908,5361.949,5497.733,5636.273,5777.564,5921.545,6068.117,6217.141,6368.481,6521.998,6677.534,,10252.228
Mongolia,,,,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.555,788.937,800.663,813.728,828.075,844.046,862.063,882.134,904.296,928.632,954.652,981.849,1010.28,1031.2,1060.6,1090.2,1119.4,1149.5,1181,1214.1,1247.6,1283.4,1320.5,1360.1,1402.6,1445.6,1487.15,1528,1571.7,1617.2,1662.38,1708.832,1756.032,1805.004,1855.693,1907.701,1960.796,2015.133,2070.723,2159.157,2216.34,2268.325,2312.802,2349.132,2383.109,2420.663,2458.561,2494.803,2530.501,2565.596,2600.835,2637.069,2674.234,2712.315,2751.314,2791.272,2832.224,2874.127,2916.865,,3718.605
North Korea,,,,4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9471.14,9162.41,8865.488,8579.873,8571.805,8839.427,9115.74,9411.381,9727.435,10054.154,10391.909,10651.332,10917.494,11209.506,11527.887,11868.751,12231.86,12617.009,13024.159,13454.771,13911.902,14364.579,14781.241,15160.867,15501.464,15801.308,16069.433,16325.32,16579.905,16840.29,17113.626,17384.008,17647.518,17917.99,18196,18481.42,18772.457,19067.554,19371.141,19687.91,20018.546,20361.086,20711.375,21064.115,21339.904,21561.856,21648.743,21585.105,21454.9,21444.989,21647.682,21940.326,22215.365,22466.481,22697.553,22912.177,23113.019,23301.725,23479.089,,26214.884
Vietnam,,,,6551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25348.144,25793.577,26246.839,26724.094,27210.027,27738.063,28327.287,28998.543,29775.192,30682.902,31656.282,32701.357,33796.14,34932.464,36099.052,37258.369,38378.468,39463.91,40511.528,41542.068,42576.676,43614.366,44655.014,45736.496,46902.295,48075.207,49273.016,50533.506,51662.728,52668.447,53715.202,54902.677,56142.181,57436.347,58762.04,60093.068,61439.826,62826.491,64211.347,65868.481,67282.704,68639.527,69940.728,71243.961,72538.927,73772.337,74941.175,76048.996,77092.383,78089.676,79060.41,79999.453,80908.147,81790.803,82662.8,83535.576,84402.966,85262.356,86116.559,,102801.749
Total 23 Small East Asian countries,,,,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364.199,3424.505,3484.586,3554.113,3623.513,3700.282,3780.306,3859.412,3948.578,4039.798,4133.169,4233.248,4344.242,4462.987,4576.667,4700.358,4829.618,4954.453,5086.899,5218.76,5364.961,5517.207,5651.052,5781.481,5898.612,6031.988,6163.006,6302.199,6449.871,6604.868,6766.525,6926.286,7092.688,7273.482,7458.716,7641.883,7830.507,8021.153,8213.132,8413.836,8624.877,8834.714,9050,9268.194,9472.79,9692.412,9915.905,10141.854,10370.151,10602.731,10834.687,11068.292,11304.458,11542.027,11781.093,12021.527,12263.066,12505.414,12748.287,,17978.165
Total 29 East Asian countries,,,,19153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37385,,,,,,,39807,,,,,,,,,,,,,,,,,,,,48460,,,,,,,,,,53469.56,53955.867,54474.013,55049.78,55924.788,57138.887,58451.81,59881.054,61462.005,63201.982,65036.05,66889.559,68827.986,70851.18,72947.682,75083.175,77220.916,79356.978,81501.339,83667.035,85771.257,87820.036,89902.276,92020.721,94177.36,96137.23,97892.857,99756.35,101530.499,103270.549,104532.212,105131.252,106203.876,108361.982,110893.477,113383.259,115687.525,118039.392,120611.955,123752.572,126377.737,129010.764,132937.103,137521.716,141355.939,144457.594,147037.618,149379.747,151601.888,153950.085,156005.807,157974.301,161074.88,164653.699,167870.915,171043.078,173918.18,176487.401,179064.352,,237899.4
15 West Asian countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.84,117.58,120.447,123.469,126.708,130.253,134.207,138.655,143.798,149.769,156.648,164.334,171.863,179.108,185.691,191.378,196.706,202.182,207.811,213.596,219.543,225.375,230.8,238.977,248.343,258.789,273.661,297.41,322.535,336.07,347.568,363.427,377.967,393.022,408.282,423.95,439.556,454.612,469.484,484.791,500.476,515.234,529.491,543.998,558.397,572.639,586.047,598.561,610.767,622.634,634.137,645.361,656.397,667.238,677.886,688.345,698.585,708.573,718.306,,900.082
Iran,4000,5000,5000,6560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16357,16809,17272,17742,18226,18729,19249,19792,20362,20958,21577,22214,22874,23554,24264,25000,25764,26538,27321,28119,28933,29763,30614,31491,32412,33379,34381,35480.679,36649.829,37988.508,39583.397,41315.636,43072.751,44833.141,46624.731,48439.952,50273.273,51889.696,53318.37,54851.198,57035.717,59112.783,60397.973,60710.118,60873.019,61628.116,62446.542,63327.987,64163.217,64916.654,65660.289,66425.876,66907.826,67147.618,67503.205,68017.86,68688.433,69453.57,70240.086,,85510.55
Iraq,1000,1250,1000,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163.443,5299.983,5441.766,5589.018,5742.552,5903.253,6073.493,6248.643,6433.104,6624.713,6822.03,7026.278,7240.26,7468.223,7711.071,7970.746,8240.451,8519.282,8807.547,9105.567,9413.671,9732.199,10061.506,10401.956,10753.925,11117.804,11493.995,11882.916,12317.137,12768.376,13232.839,13703.103,14173.318,14652.218,15160.546,15693.62,16247.34,16543.189,17038.084,17568.414,18134.702,17471.586,17861.905,18404.698,18969.505,19557.247,20161.94,20775.703,21397.764,22031.349,22675.617,23331.985,24001.816,24683.313,25374.691,26074.906,26783.383,27499.638,28221.181,,43872.627
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.131,1489.998,1620.914,1667.098,1711.647,1772.032,1850.059,1944.401,2024.772,2081.592,2141.495,2217.05,2310.904,2406.662,2498.199,2578.184,2641.123,2693.585,2746.986,2817.051,2903.434,2996.919,3095.893,3197.411,3285.761,3354.242,3423.635,3495.918,3569.78,3653.48,3737.473,3801.338,3858.421,3926.893,4005.301,4074.965,4137.141,4203.148,4271.53,4344.042,4512.068,4756.279,4936.55,5062.136,5184.895,5305.12,5420.065,5531.387,5638.981,5742.719,5842.454,5938.093,6029.529,6116.533,6199.008,6276.883,6352.117,6426.679,6500.389,,7872.786
Jordan,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.254,584.172,607.914,632.897,659.275,686.955,715.991,746.559,778.683,812.544,848.515,886.8,933.559,974.549,1017.18,1061.463,1107.384,1255.058,1382.539,1453.541,1502.959,1556.226,1613.551,1674.258,1737.593,1802.96,1869.657,1937.652,2006.908,2077.386,2162.807,2253.579,2347.031,2439.504,2532.511,2627.75,2724.221,2820.042,2916.505,3018.99,3262.054,3630.633,3867.409,3984.238,4082.087,4201.514,4363.534,4526.235,4685.946,4842.831,4998.564,5153.378,5307.47,5460.265,5611.202,5759.732,5906.76,6053.193,6198.677,,9373.129
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.774,152.197,160,168.372,177.181,186.639,196.601,212.846,234.855,262.006,292.229,325.342,358.266,394.128,433.233,476.123,523.259,575.003,631.802,690.445,747.502,793.314,841.934,893.534,948.296,1006.892,1071.549,1140.357,1213.584,1291.514,1369.769,1432.188,1497.494,1565.822,1637.314,1732.824,1811.489,1891.487,1973.148,2056.779,2142.011,954.071,1418.095,1483.773,1551.427,1620.808,1692.893,1765.345,1835.863,1905.246,1973.572,2041.961,2111.561,2183.161,2257.549,2335.648,2418.393,2505.559,2596.799,,4603.943
Lebanon,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.03,1401.246,1439.529,1478.915,1519.439,1560.985,1603.579,1647.412,1692.357,1738.617,1786.235,1835.62,1886.848,1940.191,1996.143,2057.945,2121.579,2186.894,2253.719,2320.495,2383.029,2529.267,2680.018,2825.318,2987.566,3098.159,3118.59,3115.787,3109.385,3099.426,3085.876,3081.499,3086.876,3089.792,3090.257,3088.235,3086.848,3089.353,3095.949,3106.8,3147.267,3193.208,3219.994,3252.469,3290.707,3334.733,3382.135,3430.388,3479.269,3528.559,3578.036,3627.774,3677.78,3727.703,3777.218,3826.018,3874.05,3921.278,3967.467,,4700.845
Oman,,,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.588,498.207,507.833,517.464,528.286,539.115,549.95,561.977,572.826,586.055,599.292,613.723,628.164,644.99,661.826,678.672,696.718,714.775,735.222,755.682,778.536,802.594,829.05,856.714,884.395,913.285,956.453,1004.533,1058.744,1115.515,1174.857,1237.945,1301.048,1363.189,1423.521,1481.587,1537.697,1593.882,1651.822,1711.642,1772.974,1843.255,1915.208,1988.746,2058.553,2130.934,2205.958,2283.635,2364.049,2447.279,2533.389,2622.198,2713.462,2807.125,2903.165,3001.583,3102.229,3204.897,3309.44,,5922.062
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.101,27.064,29.057,31.074,33.105,35.142,36.952,38.757,40.55,42.667,45.183,48.712,52.968,58.146,63.897,70.284,77.319,85.168,93.925,103.283,113.262,122.177,131.794,142.167,153.358,165.429,176.798,188.947,201.932,215.809,230.64,242.474,252.3,283.926,314.767,345.079,375.013,402.134,429.731,456.616,481.477,504.531,529.399,557.008,585.368,613.142,640.524,667.336,693.592,719.306,744.483,769.152,793.341,817.052,840.29,863.051,885.359,907.229,928.635,,1181.912
Saudi Arabia,,,,2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3859.801,3931.753,4005.677,4081.572,4160.424,4243.218,4328.97,4419.65,4514.271,4613.822,4718.301,4827.708,4943.029,5065.249,5192.398,5327.432,5469.365,5618.198,5774.916,5938.534,6109.051,6287.454,6472.756,6666.928,6868.001,7204.82,7620.435,8128.505,8708.801,9346.019,9999.161,10627.409,11254.672,11912.032,12606.94,13330.067,13998.295,14619.745,15233.131,15829.361,16060.761,16305.774,16945.857,18056.656,19108.307,19966.998,20625.641,21229.759,21842.982,22483.64,23153.09,23832.849,24501.53,25156.63,25795.938,26417.599,27019.731,27601.038,28161.417,,38142.394
Syria,,,,1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495,3576.577,3661.549,3750.114,3841.974,3938.446,4040.976,4149.908,4267.748,4395.082,4532.557,4681.153,4834.621,4993.12,5156.816,5325.878,5500.483,5680.812,5867.053,6059.4,6258.053,6478.681,6701.172,6931.304,7169.339,7415.548,7670.214,7932.503,8203.499,8483.754,8773.582,9073.312,9410.494,9757.388,10114.082,10480.643,10856.962,11242.847,11632.19,12018.448,12436.046,12848.845,13219.062,13579.013,13938.959,14309.657,14690.501,15081.016,15480.619,15888.917,16305.659,16728.808,17155.814,17585.54,18016.874,18448.752,18881.361,19314.747,19747.586,,28349.416
Turkey,6300,7900,8400,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,,,,,,,,,,13877,13968,14059,14151,14250,14476,14705,14928,15174,15414,15658,15906,16158,16434,16725,17016,17517,17821,18011,18203,18396,18592,18790,19235,19690,20156,20634,21121.639,21669.334,22235.677,22830.516,23463.817,24144.571,24877.395,25670.939,26505.694,27355.811,28217.122,29029.976,29788.695,30509.221,31227.361,31950.718,32677.758,33411.317,34164.759,34952.315,35758.382,36579.964,37492.953,38503.442,39512.945,40529.798,41485.146,42404.033,43316.697,44222.576,45120.802,46222.187,47328.791,48440.17,49554.4,50669.003,51780.211,52881.328,53966.237,55031.033,56084.632,57135.435,58179.144,59212.51,60220.67,61188.984,62127.894,63047.647,63945.635,64819.58,65666.677,66493.97,67308.928,68109.469,68893.918,69660.559,70413.958,71158.647,71892.807,,84194.827
United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.52,73.298,75.273,77.48,79.947,82.715,85.831,89.353,93.34,97.87,103.048,108.989,115.827,123.751,132.98,143.798,156.574,171.745,190.974,217.858,249.369,288.136,336.325,391.337,453.222,522.571,598.023,683.672,778.736,884.04,1000.285,1100.356,1203.634,1315.978,1437.95,1570.219,1713.616,1778.365,1839.339,1896.774,1950.792,2001.524,2048.857,2093.393,2135.896,2176.37,2215.556,2254.266,2292.669,2330.923,2369.153,2407.46,2445.989,2484.818,2523.915,2563.212,2602.713,2642.566,2682.747,,3367.126
Yemen,,,,2593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777.089,4869.125,4963.829,5061.153,5162.494,5265.327,5380.106,5498.09,5619.377,5743.926,5871.831,5993.828,6120.081,6248.206,6378.206,6510.081,6624.755,6740.785,6859.408,6978.155,7098.239,7251.383,7407.075,7579.501,7755.019,7934.497,8170.521,8403.99,8641.036,8883.381,9132.545,9390.138,9657.618,9936.258,10229.272,10539.928,10869.58,11219.34,11591.069,11986.392,12416.08,12882.42,13367.997,13885.756,14394.75,14859.342,15327.307,15826.497,16352.459,16904.52,17479.206,18078.035,18701.257,19349.881,20024.867,20727.063,21456.188,22211.743,22993.911,,45464.115
West Bank and Gaza,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.54,1022.333,1030.585,1040.483,1048.766,1053.801,1061.298,1070.439,1077.965,1100.998,1113.446,1109.603,1133.134,1156.474,1182.145,1210.96,1235.665,1142.636,1000.482,1006.458,1032.447,1059.861,1089.572,1124.018,1166.576,1200.805,1228.388,1261.091,1296.061,1329.554,1359.954,1388.91,1425.876,1474.659,1524.537,1576.361,1630.382,1691.21,1757.935,1820.817,1897.32,1997.073,2104.779,2215.999,2345.625,2501.92,2665.989,2826.046,2931.882,3040.686,3152.361,3268.832,3389.578,3512.062,3636.195,3761.904,3889.249,4018.332,4149.173,,7178.964
Total 15 West Asian countries ,17800,21400,20800,25147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38956,,,,,,,42252,,,,,,,,,,,,,,,,,,,,53290,,,,,,,,,,59846.75,61521.867,63172.05,64791.625,66481.615,68271.452,70184.408,72229.629,74361.34,76563.472,78824.932,81083.116,83392.219,85716.018,88101.146,90553.662,93033.139,95535.44,98038.143,100731.38,103500.477,106466.55,109598.399,112917.865,116336.339,119904.599,123538.065,127357.993,131394.664,135695.408,140311.555,145233.501,150248.291,155383.992,160664.411,166074.183,171481.624,176320.378,181184.524,186182.097,191834.377,195152.651,200541.72,205030.511,209298.165,213967.524,218552.526,223171.808,227715.694,232224.843,236766.687,241365.732,245702.278,249808.408,254035.921,258423.115,262972.509,267627.689,272308.621,,370634.778
Total Asia ,283800,378500,401800,710400.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765229.0168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873324,,,,,,,,,,,,,977588,,,,,,,1028197,,,,,,,,,,,,,,,,,,,,1234873,,,,,,,,,,1382777.191,1408028.425,1435785.685,1464764.787,1495860.724,1527079.632,1559109.188,1594605.174,1631579.89,1665129.713,1687220.371,1703845.371,1733068.042,1774013.638,1814477.648,1856766.385,1901717.935,1946959.656,1994280.368,2042599.25,2093398.326,2146075.063,2197548.775,2248621.7,2298559.665,2346508.377,2391466.361,2437300.753,2483275.061,2532448.982,2580646.781,2626512.366,2669424.151,2728573.911,2779263.273,2830791.182,2883467.739,2938173.055,2993503.228,3048969.565,3103984.898,3155805.161,3207553.774,3261518.062,3313463.159,3367138.069,3416045.263,3464495.215,3512050.033,3559252.049,3605070.606,3650243.093,3689432.483,3733967.463,3775924.997,3819128.12,3862383.656,3905689.681,3949221.51,,4790484.031
57 African countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006262.499,,,,,,,,,,,,,,,,,,,,
Algeria,1500,2250,1750,2689,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8892.718,9073.304,9279.525,9531.71,9611.093,9841.851,10057.133,10270.856,10484.925,10696.396,10909.294,11121.645,11000.948,11272.878,11612.858,11963.091,12339.14,12760.499,13146.267,13528.304,13931.846,14335.388,14760.787,15197.724,15653.2,16140.252,16634.618,17152.804,17685.768,18229.932,18806.061,19407.036,20033.753,20680.982,21340.546,22008.45,22642.538,23254.956,23883.858,24500.65,25093.154,25689.444,26298.373,26914.091,27517.041,28082.573,28595.073,29072.015,29521.27,29962.69,30409.3,30851.518,31287.142,31713.719,32129.324,32531.853,32930.091,33333.216,33739.635,,41600.103
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4117.617,4173.095,4232.095,4293.84,4357.527,4423.223,4490.992,4561.361,4635.885,4714.676,4797.344,4752.489,4826.015,4919.586,5026.044,5134.818,5201.25,5247.469,5350.384,5471.641,5605.626,5752.775,5894.858,6025.841,5986.432,5884.241,5942.225,6162.675,6285.716,6451.227,6741.465,6877.697,7016.384,7238.214,7439.658,7581.504,7744.932,7874.23,8018.724,8148.595,8290.856,8490.763,8735.988,8961.438,9170.032,9421.477,9660.081,9875.024,10071.442,10263.229,10442.812,10623.424,10866.106,11186.202,11521.432,11827.315,12127.071,12420.476,12707.546,,19375.631
