model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
NCAR,SSP3_v5_120310,THA,Population,million,69.122234,,73.27104063,,76.29521974,,77.77713781,,78.43952373,,79.08269763,,80.20371107,,82.3136652,,85.30857347,,88.87004133
NCAR,SSP3_v5_120310,TJK,Population,million,6.878636987,,8.606281443,,10.75222219,,12.7905339,,14.89800464,,16.62751148,,18.17071141,,19.54117975,,20.6182086,,21.52145422
NCAR,SSP3_v5_120310,TKM,Population,million,5.041995,,5.915171061,,6.765060308,,7.485106776,,8.221746292,,8.803863623,,9.232951282,,9.659655711,,10.00425142,,10.25725532
NCAR,SSP3_v5_120310,TLS,Population,million,1.124355,,1.543205052,,2.125267019,,2.805751837,,3.68945625,,4.741397388,,5.907219753,,7.221777511,,8.616835705,,10.03010247
NCAR,SSP3_v5_120310,TTO,Population,million,1.341465,,1.412094625,,1.465443293,,1.49452139,,1.506295587,,1.497813136,,1.490518357,,1.495817121,,1.516301357,,1.5454784
NCAR,SSP3_v5_120310,TUN,Population,million,10.480934,,11.92664723,,13.11619674,,13.82059591,,14.43227756,,14.7908004,,14.82355948,,14.94183403,,15.20244446,,15.33882851
NCAR,SSP3_v5_120310,TUR,Population,million,72.752325,,82.52601177,,91.04795093,,97.16913299,,101.6344444,,104.1849954,,105.4476644,,106.4403671,,107.2786846,,107.8801755
NCAR,SSP3_v5_120310,TZA,Population,million,44.841226,,63.90532302,,90.88627711,,128.3494609,,178.6483747,,241.2158009,,316.3611819,,403.9032553,,501.3708439,,605.5870843
NCAR,SSP3_v5_120310,UGA,Population,million,33.424683,,47.56832057,,66.05101348,,88.48144625,,114.3902947,,141.5205428,,169.7246255,,196.8507754,,220.8871482,,240.8913263
NCAR,SSP3_v5_120310,UKR,Population,million,45.448329,,43.23196829,,40.74393419,,38.43716794,,36.92447914,,35.475271,,34.50010128,,34.53708752,,35.05548067,,35.73617517
NCAR,SSP3_v5_120310,URY,Population,million,3.368786,,3.557909207,,3.766759836,,3.940085606,,4.096412434,,4.230069855,,4.344790197,,4.450591567,,4.554632785,,4.659318159
NCAR,SSP3_v5_120310,USA,Population,million,310.383948,,322.7035952,,322.5945276,,315.764592,,301.4421838,,283.5590793,,264.9831447,,244.7495963,,223.7177486,,203.984077
NCAR,SSP3_v5_120310,UZB,Population,million,27.444702,,33.24592266,,39.02316867,,44.01065039,,49.45042978,,53.69884851,,57.255617,,60.88655274,,63.8877002,,66.42587236
NCAR,SSP3_v5_120310,VEN,Population,million,28.979857,,34.73183269,,40.79208173,,46.80022768,,51.86375389,,56.32730842,,60.4548179,,64.10519893,,67.4913479,,70.44765261
NCAR,SSP3_v5_120310,VNM,Population,million,87.848445,,100.8923653,,110.3516996,,117.2771238,,123.1607056,,125.7109143,,126.9885221,,128.3524023,,129.6749756,,131.3511261
NCAR,SSP3_v5_120310,VUT,Population,million,0.239651,,0.312673663,,0.388982999,,0.468971523,,0.557095723,,0.645000817,,0.733989382,,0.828230539,,0.927793286,,1.03500944
NCAR,SSP3_v5_120310,WSM,Population,million,0.183081,,0.214165174,,0.263016407,,0.311057249,,0.358923188,,0.403344798,,0.440874015,,0.473170765,,0.498105497,,0.516827534
NCAR,SSP3_v5_120310,YEM,Population,million,24.052514,,34.433851,,46.81728169,,61.43913187,,79.68074007,,98.97065839,,118.3603066,,137.2738434,,155.171752,,172.4619829
NCAR,SSP3_v5_120310,ZAF,Population,million,50.132817,,54.12800696,,57.66418341,,60.04021954,,62.77791595,,65.08164144,,67.34303045,,69.80992386,,72.14876544,,74.54787569
NCAR,SSP3_v5_120310,ZMB,Population,million,13.08857,,18.9152852,,27.50008365,,40.18984722,,58.55833507,,82.81611027,,115.2205911,,156.2354066,,206.7637955,,267.8076144
NCAR,SSP3_v5_120310,ZWE,Population,million,12.571454,,15.67718359,,18.49125216,,20.91614246,,23.04082896,,24.63713546,,25.66543242,,26.26049155,,26.63917007,,26.79908382
NCAR,SSP4_v5_120310,AFG,Population,million,31.41174307,,42.77700314,,55.98972622,,70.00047409,,84.36018972,,96.59571965,,105.6460669,,113.9173818,,119.6123146,,123.1242582
NCAR,SSP4_v5_120310,AGO,Population,million,19.081912,,27.65008813,,41.13602834,,62.51471623,,93.25537491,,134.5760321,,185.4717566,,241.0543752,,293.696271,,337.4103579
NCAR,SSP4_v5_120310,ALB,Population,million,3.204284,,3.224507869,,3.156290491,,2.979247573,,2.697758966,,2.369512422,,2.008490047,,1.634425861,,1.307627903,,1.068135352
NCAR,SSP4_v5_120310,ARE,Population,million,7.51169,,9.111554018,,10.35662526,,11.21208074,,11.47626185,,11.04561799,,10.07305619,,8.949221798,,7.868553831,,6.69433445
NCAR,SSP4_v5_120310,ARG,Population,million,40.412376,,43.60373668,,45.91922997,,47.61991164,,48.43088299,,48.21518857,,47.12442728,,45.31848067,,43.11383622,,40.72544989
NCAR,SSP4_v5_120310,ARM,Population,million,3.092072,,3.05670101,,2.93479028,,2.783654986,,2.575163909,,2.338965267,,2.088912502,,1.824563869,,1.596041118,,1.421403081
NCAR,SSP4_v5_120310,AUS,Population,million,22.268384,,24.70613893,,26.37722517,,27.38289255,,27.65804293,,27.29154808,,26.49106221,,25.31770511,,23.80645628,,22.10370854
NCAR,SSP4_v5_120310,AUT,Population,million,8.393643984,,8.462117014,,8.391205836,,8.179722877,,7.832860386,,7.361981227,,6.869668197,,6.371990363,,5.847436918,,5.3199955
NCAR,SSP4_v5_120310,AZE,Population,million,9.187783,,9.804649668,,9.932005415,,9.829916119,,9.41383845,,8.763103632,,7.979930942,,7.095955949,,6.286671082,,5.553293048
NCAR,SSP4_v5_120310,BDI,Population,million,8.382849,,10.33447267,,12.04810646,,13.56825782,,14.92418081,,15.75078552,,16.43755509,,16.96897264,,17.29094871,,17.51549073
NCAR,SSP4_v5_120310,BEL,Population,million,10.712066,,10.83081513,,10.77254874,,10.62319377,,10.34041433,,9.929976234,,9.502528234,,9.060243859,,8.548732129,,7.973322389
NCAR,SSP4_v5_120310,BEN,Population,million,8.849892,,11.98908316,,16.00757861,,20.99698595,,27.15831137,,34.15483974,,41.90349297,,50.1920172,,58.31779585,,65.87339021
NCAR,SSP4_v5_120310,BFA,Population,million,16.468714,,23.14250779,,32.31048652,,44.83973396,,61.90462537,,83.65632456,,110.8257966,,143.9838386,,182.159248,,223.8668267
NCAR,SSP4_v5_120310,BGD,Population,million,148.692131,,166.008675,,177.8681317,,184.1419865,,183.7594995,,176.9151883,,164.8012826,,148.8139913,,131.5157423,,115.0587539
NCAR,SSP4_v5_120310,BGR,Population,million,7.494332,,6.877483605,,6.177435907,,5.485396138,,4.781839378,,4.065517967,,3.406579674,,2.861242399,,2.439975434,,2.108014251
NCAR,SSP4_v5_120310,BHR,Population,million,1.261835,,1.442215766,,1.543191841,,1.591487199,,1.55081258,,1.435756008,,1.284228675,,1.143067167,,1.020728035,,0.892563025
NCAR,SSP4_v5_120310,BHS,Population,million,0.342877,,0.371945998,,0.391509375,,0.398195381,,0.392880095,,0.379576064,,0.360279983,,0.336439985,,0.312285442,,0.291274588
NCAR,SSP4_v5_120310,BIH,Population,million,3.760149,,3.650261134,,3.444544673,,3.167608738,,2.829085835,,2.467705267,,2.106441684,,1.768698914,,1.48868016,,1.267489071
NCAR,SSP4_v5_120310,BLR,Population,million,9.595421,,9.13467532,,8.495767988,,7.794188515,,7.038130464,,6.256860875,,5.505986698,,4.835588665,,4.274170209,,3.800364764
NCAR,SSP4_v5_120310,BLZ,Population,million,0.311627,,0.405010854,,0.515437872,,0.634001675,,0.752029103,,0.852199137,,0.952065381,,1.0379987,,1.111160515,,1.174093781
NCAR,SSP4_v5_120310,BOL,Population,million,9.929849,,12.28766765,,15.61066097,,19.98369373,,24.6204988,,28.96342599,,33.98886223,,39.13529722,,44.68535703,,50.57447825
NCAR,SSP4_v5_120310,BRA,Population,million,194.94647,,209.5596692,,218.2495872,,220.2166828,,215.7326286,,205.7363199,,191.6005526,,174.6400692,,156.9422941,,139.8587327
NCAR,SSP4_v5_120310,BRB,Population,million,0.273331,,0.277033527,,0.273473924,,0.261917605,,0.243326882,,0.22206248,,0.200436124,,0.179119875,,0.15951139,,0.142815334
NCAR,SSP4_v5_120310,BRN,Population,million,0.39892,,0.447323508,,0.487199894,,0.514965357,,0.523268155,,0.51757449,,0.501011242,,0.475429351,,0.446500794,,0.418216158
NCAR,SSP4_v5_120310,BTN,Population,million,0.72594,,0.853986617,,0.939647297,,1.003823493,,1.042345022,,1.044532276,,1.013542908,,0.960698435,,0.897765252,,0.828425364
NCAR,SSP4_v5_120310,BWA,Population,million,2.006945,,2.244381834,,2.423005707,,2.587279633,,2.742002531,,2.854855995,,2.928990153,,2.959335764,,2.944928439,,2.88238657
NCAR,SSP4_v5_120310,CAF,Population,million,4.401051,,5.51060126,,6.79793424,,8.166812013,,9.587362599,,10.89160276,,11.965522,,12.78017968,,13.46653761,,13.93567248
NCAR,SSP4_v5_120310,CAN,Population,million,34.016593,,36.56081709,,38.23146698,,39.15801952,,39.47737505,,39.11802143,,38.2571437,,36.87688238,,34.9792416,,32.67018433
NCAR,SSP4_v5_120310,CHE,Population,million,7.664318,,7.8194784,,7.790204724,,7.553173402,,7.150887777,,6.641953834,,6.123676447,,5.629420928,,5.152378282,,4.715543841
NCAR,SSP4_v5_120310,CHL,Population,million,17.113688,,18.38239248,,19.10430885,,19.25134613,,18.82538371,,17.90429345,,16.67502695,,15.22952296,,13.68508956,,12.22455382
NCAR,SSP4_v5_120310,CHN,Population,million,1341.335152,,1365.824625,,1340.725244,,1271.603207,,1160.66223,,1027.830842,,887.7130027,,750.9883976,,627.1155988,,526.381992
NCAR,SSP4_v5_120310,CIV,Population,million,19.7378,,25.44673846,,32.69070915,,41.27077812,,51.59846763,,62.4578063,,73.32781618,,83.13068549,,91.61875161,,99.30910745
NCAR,SSP4_v5_120310,CMR,Population,million,19.598889,,24.99561307,,31.40858162,,38.76067884,,46.46207525,,54.27158462,,61.65251686,,68.10509552,,73.31907911,,77.93880464
NCAR,SSP4_v5_120310,COD,Population,million,65.965795,,88.64833684,,114.951735,,142.289967,,169.2259503,,193.9147492,,215.6346711,,233.1077987,,247.9936859,,261.6021423
NCAR,SSP4_v5_120310,COG,Population,million,4.042899,,5.20242327,,6.786178409,,8.696653319,,10.81256931,,13.0912526,,15.4799048,,17.84539731,,20.0502104,,21.91208239
NCAR,SSP4_v5_120310,COL,Population,million,46.294841,,50.7482672,,54.42605961,,56.90336689,,57.75276085,,57.50866409,,56.17513762,,53.98759437,,51.24985522,,48.39339041
NCAR,SSP4_v5_120310,COM,Population,million,0.73475,,0.970629894,,1.271921902,,1.649162744,,2.094546806,,2.630522863,,3.229522078,,3.870994939,,4.520007319,,5.137574546
NCAR,SSP4_v5_120310,CPV,Population,million,0.495999,,0.531668791,,0.558582063,,0.57621986,,0.574235613,,0.554225033,,0.517058132,,0.464639896,,0.408413325,,0.358148738
NCAR,SSP4_v5_120310,CRI,Population,million,4.658887,,5.208107246,,5.565143514,,5.732993192,,5.705470855,,5.508546376,,5.1768465,,4.738698509,,4.257398851,,3.802970736
NCAR,SSP4_v5_120310,CUB,Population,million,11.257979,,11.20052239,,10.93045471,,10.39251767,,9.570838551,,8.554401164,,7.552075855,,6.659745738,,5.828252901,,5.094046926
NCAR,SSP4_v5_120310,CYP,Population,million,1.103647,,1.20774487,,1.268607253,,1.283272595,,1.248835935,,1.180503438,,1.087168398,,0.981232821,,0.879698417,,0.790877655
NCAR,SSP4_v5_120310,CZE,Population,million,10.49296,,10.56991683,,10.3758052,,9.992449912,,9.584071612,,9.05065306,,8.36878103,,7.70972088,,7.128345738,,6.545299188
NCAR,SSP4_v5_120310,DEU,Population,million,82.30246316,,79.6652906,,76.17930265,,71.91116802,,66.58796747,,60.70032157,,55.46920685,,50.62291316,,45.93080518,,41.55138087
NCAR,SSP4_v5_120310,DJI,Population,million,0.888716,,1.09582095,,1.349551434,,1.630880569,,1.93617075,,2.190465528,,2.406183124,,2.620815143,,2.811803513,,2.98441091
NCAR,SSP4_v5_120310,DNK,Population,million,5.550142,,5.645588208,,5.658945353,,5.571635879,,5.371105179,,5.131762777,,4.898040551,,4.647663548,,4.367820487,,4.092370837
NCAR,SSP4_v5_120310,DOM,Population,million,9.92732,,11.03401955,,11.85869209,,12.37637943,,12.46328626,,12.31195929,,11.96406579,,11.38305257,,10.61611468,,9.750991188
NCAR,SSP4_v5_120310,DZA,Population,million,35.468208,,40.89362801,,44.54146339,,47.14714283,,48.88633551,,49.00424537,,47.99709409,,46.58837371,,44.95699233,,43.0612392
NCAR,SSP4_v5_120310,ECU,Population,million,14.464739,,16.3158597,,17.73108841,,18.71744165,,19.09422957,,19.04630133,,18.56320854,,17.69740241,,16.5664694,,15.2958116
NCAR,SSP4_v5_120310,EGY,Population,million,81.121077,,92.53983271,,100.7202213,,106.1436004,,108.3019831,,107.5034075,,103.6453302,,97.20240793,,89.4913129,,81.38209118
NCAR,SSP4_v5_120310,ERI,Population,million,5.253676,,7.127587574,,9.25500463,,11.83201663,,14.75992361,,17.79618653,,20.80970491,,23.65316341,,26.43764052,,29.00674171
NCAR,SSP4_v5_120310,ESH,Population,million,0.5305,,0.784409752,,0.919806816,,1.028800612,,1.135364605,,1.189176121,,1.199728811,,1.205909407,,1.188436441,,1.135997337
NCAR,SSP4_v5_120310,ESP,Population,million,46.076989,,47.66345193,,47.69084834,,47.13137747,,45.66962443,,42.04882529,,37.58265663,,33.4873463,,29.97516935,,26.66615737
NCAR,SSP4_v5_120310,EST,Population,million,1.34114,,1.301403298,,1.2302694,,1.152588527,,1.075982729,,0.986168194,,0.891507352,,0.804976292,,0.729700517,,0.661179556
NCAR,SSP4_v5_120310,ETH,Population,million,82.949541,,104.3133156,,126.8447674,,147.2797178,,164.9318928,,181.5791603,,194.4267101,,204.4028296,,212.8320547,,219.7912244
NCAR,SSP4_v5_120310,FIN,Population,million,5.364545185,,5.443092727,,5.416922312,,5.294129055,,5.117695263,,4.932857188,,4.743913102,,4.528855605,,4.290888075,,4.046130541
NCAR,SSP4_v5_120310,FJI,Population,million,0.860623,,0.893672399,,0.891670933,,0.882836212,,0.859862735,,0.823522376,,0.775701863,,0.719144877,,0.657633604,,0.595707279
NCAR,SSP4_v5_120310,FRA,Population,million,62.78741757,,64.87015417,,65.81237223,,66.1197419,,65.32902512,,63.65770147,,61.69249075,,59.35686313,,56.42929408,,53.0812872
NCAR,SSP4_v5_120310,GAB,Population,million,1.505463,,1.879663166,,2.332325696,,2.870041846,,3.518945873,,4.275912534,,5.137237888,,6.093103915,,7.095098036,,8.103131396
NCAR,SSP4_v5_120310,GBR,Population,million,62.03557,,65.14250168,,67.2263213,,67.74217419,,66.77813774,,64.59570393,,61.86004042,,58.65051942,,54.92703043,,51.09295594
NCAR,SSP4_v5_120310,GEO,Population,million,4.352244,,4.0991393,,3.751071574,,3.418371598,,3.108773773,,2.821713216,,2.544338694,,2.282956221,,2.058907211,,1.861436772
NCAR,SSP4_v5_120310,GHA,Population,million,24.391823,,31.51453165,,40.27226066,,50.78509408,,63.14799351,,76.69429616,,90.5902429,,103.6845752,,115.2287633,,126.1471849
NCAR,SSP4_v5_120310,GIN,Population,million,9.98159,,13.24064438,,17.31424581,,22.17489577,,27.98477259,,34.34489773,,41.31761909,,48.59102218,,55.69114026,,62.14429812
NCAR,SSP4_v5_120310,GLP,Population,million,0.460666,,0.475333592,,0.478960705,,0.471378176,,0.452767966,,0.430584781,,0.409872691,,0.390610819,,0.369250772,,0.348923765
NCAR,SSP4_v5_120310,GMB,Population,million,1.728394,,2.346284901,,3.143098399,,4.110231007,,5.268105573,,6.549234046,,7.900303118,,9.2161234,,10.40199369,,11.55526744
NCAR,SSP4_v5_120310,GNB,Population,million,1.515224,,1.930655457,,2.458764924,,3.096068456,,3.888957659,,4.812338674,,5.875548668,,7.090548561,,8.439265756,,9.889539987
NCAR,SSP4_v5_120310,GNQ,Population,million,0.700401,,0.942988633,,1.207564184,,1.482118274,,1.744610424,,1.975265586,,2.158912404,,2.28659481,,2.390376043,,2.4610614
NCAR,SSP4_v5_120310,GRC,Population,million,11.359346,,11.38412651,,11.16342276,,10.87795199,,10.42623137,,9.736738491,,8.958769416,,8.210625287,,7.481228564,,6.718437737
NCAR,SSP4_v5_120310,GTM,Population,million,14.388929,,20.20579004,,28.88117321,,41.20468918,,54.41174135,,67.36400972,,82.99984507,,99.65453386,,118.5250559,,139.3383533
NCAR,SSP4_v5_120310,GUM,Population,million,0.179896,,0.199429292,,0.211662791,,0.216961821,,0.215876307,,0.209835325,,0.200419677,,0.186871439,,0.169886546,,0.152073456
NCAR,SSP4_v5_120310,GUY,Population,million,0.754493,,0.779247393,,0.803295685,,0.800319927,,0.767165652,,0.752939254,,0.723619655,,0.67743021,,0.620956047,,0.563418527
NCAR,SSP4_v5_120310,HKG,Population,million,7.053189,,7.687941023,,8.123889862,,8.334091281,,8.374402128,,8.208948126,,7.906822839,,7.537325121,,7.140686849,,6.750239777
NCAR,SSP4_v5_120310,HND,Population,million,7.600524,,9.786312381,,12.59220015,,16.07347211,,19.78620853,,23.42194741,,27.6573522,,32.16625359,,37.28589261,,42.98183572
NCAR,SSP4_v5_120310,HRV,Population,million,4.40333,,4.241399163,,4.002339445,,3.716488419,,3.392241977,,3.045888766,,2.695083172,,2.356817933,,2.050638378,,1.781846371
NCAR,SSP4_v5_120310,HTI,Population,million,9.993247,,12.07419788,,14.87351139,,18.43053765,,22.19418799,,25.80703337,,30.23852795,,34.98632817,,40.36405172,,46.31487905
NCAR,SSP4_v5_120310,HUN,Population,million,9.983645,,9.577102464,,9.092712432,,8.559632656,,7.992138398,,7.352979023,,6.660125167,,5.995955181,,5.392464397,,4.838941346
NCAR,SSP4_v5_120310,IDN,Population,million,239.870937,,260.3674717,,272.7981358,,278.1879575,,274.7904664,,263.7365574,,247.1884874,,227.4541568,,206.4445773,,185.783998
NCAR,SSP4_v5_120310,IND,Population,million,1224.614327,,1353.803803,,1436.128314,,1475.087507,,1466.352535,,1413.972571,,1323.497979,,1203.671206,,1070.43045,,939.807681
NCAR,SSP4_v5_120310,IRL,Population,million,4.4699,,4.864496412,,5.101886808,,5.27240067,,5.357220698,,5.299456549,,5.154122949,,4.982069625,,4.784248329,,4.538182858
NCAR,SSP4_v5_120310,IRN,Population,million,73.97363,,81.82278195,,85.69675071,,86.99929315,,85.30364835,,79.99968687,,72.06989619,,63.10450739,,55.13416572,,48.02781764
NCAR,SSP4_v5_120310,IRQ,Population,million,31.671591,,42.52808086,,54.73173066,,67.39027181,,81.18701741,,94.56972831,,106.9132947,,118.4330567,,129.0572079,,138.7252296
NCAR,SSP4_v5_120310,ISL,Population,million,0.320135946,,0.352349494,,0.37394788,,0.38580431,,0.387153865,,0.380214264,,0.36870705,,0.353368794,,0.334880659,,0.31513381
NCAR,SSP4_v5_120310,ISR,Population,million,7.4184,,8.4977,,9.388109884,,10.26958111,,11.0342017,,11.62622706,,12.11147795,,12.45892548,,12.64869762,,12.69434714
NCAR,SSP4_v5_120310,ITA,Population,million,60.550848,,60.28338952,,58.47758411,,56.26723948,,53.1754222,,48.92522209,,44.54107661,,40.79897933,,37.43345621,,34.41226018
NCAR,SSP4_v5_120310,JAM,Population,million,2.741052,,2.778231586,,2.736229192,,2.592520409,,2.347508488,,2.165612855,,2.014936379,,1.856806727,,1.69117626,,1.538015104
NCAR,SSP4_v5_120310,JOR,Population,million,6.187227,,8.059760466,,9.933963951,,11.6961911,,13.35363211,,14.53101501,,15.38669232,,16.03121303,,16.34616255,,16.40129497
NCAR,SSP4_v5_120310,JPN,Population,million,126.53592,,123.046667,,115.4261334,,106.0426198,,96.01680382,,85.68127788,,75.0699016,,65.39457848,,57.07150186,,49.6701522
NCAR,SSP4_v5_120310,KAZ,Population,million,16.026367,,17.46694117,,18.22392159,,18.84016941,,19.12649906,,18.78780648,,18.19988925,,17.41849304,,16.40741526,,15.24667433
NCAR,SSP4_v5_120310,KEN,Population,million,40.512682,,55.37186663,,76.06713726,,104.2876458,,137.6881965,,176.9899362,,221.024034,,266.6457552,,311.2664838,,350.2460632
NCAR,SSP4_v5_120310,KGZ,Population,million,5.334223,,5.902046244,,6.344636206,,6.665775821,,6.769564739,,6.640567058,,6.383765364,,6.010602205,,5.591194018,,5.171529859
NCAR,SSP4_v5_120310,KHM,Population,million,14.138255,,16.34545324,,17.96181692,,19.19667722,,20.0949808,,20.29026286,,19.95748484,,19.18138148,,18.12264428,,16.93714465
NCAR,SSP4_v5_120310,KOR,Population,million,48.183584,,48.64000979,,47.62512802,,45.07152103,,40.82244121,,35.69419657,,30.61374928,,25.93085765,,21.80388339,,18.40449596
NCAR,SSP4_v5_120310,KWT,Population,million,2.736732,,3.320736357,,3.79102917,,4.181206758,,4.389520713,,4.389988622,,4.220526929,,3.946627888,,3.600091159,,3.174811405
NCAR,SSP4_v5_120310,LAO,Population,million,6.200894,,7.689579734,,9.187544445,,10.64459755,,12.25814642,,13.69558801,,15.06775442,,16.43389728,,17.7010668,,18.91643462
NCAR,SSP4_v5_120310,LBN,Population,million,4.227597,,4.52285226,,4.661987414,,4.654616419,,4.498937305,,4.20548748,,3.818440994,,3.387931237,,2.96286772,,2.580147917
NCAR,SSP4_v5_120310,LBR,Population,million,3.994122,,5.372395495,,7.157898027,,9.413175792,,12.17006663,,15.32145316,,18.89373549,,22.73032461,,26.59356689,,30.22999562
NCAR,SSP4_v5_120310,LBY,Population,million,6.355112,,6.992884921,,7.608285274,,8.143133225,,8.488228408,,8.507284456,,8.302931778,,7.977964133,,7.528546159,,6.995826008
NCAR,SSP4_v5_120310,LKA,Population,million,20.859949,,21.96208058,,22.02571968,,21.56478181,,20.42499271,,18.78456828,,16.97286138,,15.07784794,,13.23055079,,11.52638988
NCAR,SSP4_v5_120310,LSO,Population,million,2.171317972,,2.468503177,,2.744408785,,2.959104012,,3.099931032,,3.147490201,,3.146059942,,3.118711623,,3.096124893,,3.075610818
NCAR,SSP4_v5_120310,LTU,Population,million,3.323611,,3.150231366,,2.957503794,,2.753541622,,2.548174229,,2.330262071,,2.104315681,,1.894915691,,1.723961703,,1.577224873
NCAR,SSP4_v5_120310,LUX,Population,million,0.507448,,0.565968808,,0.610402337,,0.637216762,,0.636752512,,0.619040934,,0.593021028,,0.559207933,,0.519463402,,0.477850011
NCAR,SSP4_v5_120310,LVA,Population,million,2.25206,,2.088263318,,1.915164261,,1.746641512,,1.569519802,,1.380182654,,1.189773053,,1.016005068,,0.876822773,,0.76546241
NCAR,SSP4_v5_120310,MAC,Population,million,0.543656,,0.640860079,,0.705559886,,0.735786997,,0.73274328,,0.701473781,,0.651316744,,0.592272951,,0.536619849,,0.491701142
NCAR,SSP4_v5_120310,MAR,Population,million,31.951412,,34.27527959,,35.62622595,,36.05258211,,35.52413993,,33.96364435,,31.59981476,,28.8521935,,26.08341173,,23.63692124
NCAR,SSP4_v5_120310,MDA,Population,million,3.572885,,3.277614042,,2.996752124,,2.679022995,,2.332375237,,2.050045268,,1.761929783,,1.480862394,,1.251439888,,1.0777107
NCAR,SSP4_v5_120310,MDG,Population,million,20.713819,,28.58650197,,39.27975422,,53.23822717,,71.06023039,,92.79466786,,117.8312962,,145.9571699,,175.5446923,,204.677997
NCAR,SSP4_v5_120310,MDV,Population,million,0.315885,,0.370035831,,0.404851654,,0.4267565,,0.439226352,,0.434313504,,0.414056212,,0.381695481,,0.345758895,,0.313454674
NCAR,SSP4_v5_120310,MEX,Population,million,113.423047,,123.9111389,,130.7038026,,133.8917548,,132.7226844,,127.3605969,,119.9064924,,110.5705708,,99.94725734,,89.11167301
NCAR,SSP4_v5_120310,MKD,Population,million,2.060192689,,2.06895969,,2.017953843,,1.9193695,,1.782513398,,1.614974377,,1.427307303,,1.238713856,,1.068595281,,0.922026566
NCAR,SSP4_v5_120310,MLI,Population,million,15.369809,,21.42722381,,29.36031099,,39.43832728,,51.74873086,,65.81866677,,81.39004235,,98.13974508,,115.0073355,,130.9878909
NCAR,SSP4_v5_120310,MLT,Population,million,0.416515,,0.425748876,,0.423876112,,0.410974823,,0.391826574,,0.371193518,,0.347349189,,0.320693642,,0.296950263,,0.278808508
NCAR,SSP4_v5_120310,MMR,Population,million,47.963012,,51.90860638,,53.87069855,,54.21152807,,53.37293365,,51.13479049,,47.86088427,,44.10581519,,40.2018247,,36.4207024
NCAR,SSP4_v5_120310,MNG,Population,million,2.756001,,3.14502562,,3.380780091,,3.563184478,,3.700770476,,3.720457759,,3.691738536,,3.644592188,,3.575214964,,3.499990269
NCAR,SSP4_v5_120310,MOZ,Population,million,23.390765,,30.39114406,,39.64801535,,50.84418951,,63.43599138,,77.06977533,,91.04210996,,103.9174617,,114.8081946,,124.5772716
NCAR,SSP4_v5_120310,MRT,Population,million,3.459773,,4.45150399,,5.641003909,,6.979925111,,8.526027204,,10.22351798,,12.05414027,,13.96528237,,15.83831411,,17.62189077
NCAR,SSP4_v5_120310,MTQ,Population,million,0.405814,,0.413964843,,0.411896807,,0.400288285,,0.378898373,,0.355019465,,0.334401666,,0.315605166,,0.296107856,,0.279695937
NCAR,SSP4_v5_120310,MUS,Population,million,1.299172,,1.338127271,,1.348973693,,1.323871264,,1.261616822,,1.179017108,,1.086161653,,0.989054938,,0.896046269,,0.816303095
NCAR,SSP4_v5_120310,MWI,Population,million,14.900841,,21.83432992,,31.91749882,,46.10149739,,66.03414704,,91.23329563,,122.734601,,160.5401601,,203.9054171,,252.4766996
NCAR,SSP4_v5_120310,MYS,Population,million,28.401017,,32.06159623,,35.06762221,,37.26023622,,38.24734281,,38.32255357,,37.57136805,,35.90464951,,33.59783042,,31.12318092
NCAR,SSP4_v5_120310,NAM,Population,million,2.283289,,2.76549342,,3.26389825,,3.707863601,,4.094103235,,4.434695324,,4.71833571,,4.942988518,,5.135511144,,5.298560404
NCAR,SSP4_v5_120310,NCL,Population,million,0.25087,,0.282546914,,0.303295543,,0.315344244,,0.318168586,,0.313155651,,0.302356323,,0.2873808,,0.269953832,,0.251875427
NCAR,SSP4_v5_120310,NER,Population,million,15.511953,,23.06963417,,33.83394761,,48.36739869,,67.46398857,,91.08388224,,119.4324883,,151.6932262,,186.8818709,,224.4155019
NCAR,SSP4_v5_120310,NGA,Population,million,158.4231819,,213.3868628,,287.7358896,,383.4472013,,503.1520085,,642.4182702,,801.0150406,,975.3559697,,1158.667028,,1343.77188
NCAR,SSP4_v5_120310,NIC,Population,million,5.788163,,6.520280485,,7.154659378,,7.606514332,,7.767842044,,7.815224133,,7.713922947,,7.437633738,,7.034385561,,6.567148724
NCAR,SSP4_v5_120310,NLD,Population,million,16.612988,,16.78186671,,16.60235958,,16.12915964,,15.32237382,,14.3751055,,13.51704655,,12.68487132,,11.76170814,,10.8250905
NCAR,SSP4_v5_120310,NOR,Population,million,4.883110934,,5.147852981,,5.356076352,,5.475692798,,5.500529521,,5.454506203,,5.366406055,,5.237983413,,5.047485465,,4.809508776
NCAR,SSP4_v5_120310,NPL,Population,million,29.959364,,37.25694305,,44.58600632,,51.80473722,,59.04372666,,65.46033958,,71.62101614,,77.25860402,,82.72153382,,88.19193102
NCAR,SSP4_v5_120310,NZL,Population,million,4.368136,,4.722542403,,4.923556246,,4.985390731,,4.914763566,,4.739421815,,4.520137122,,4.262925463,,3.956491416,,3.635247989
NCAR,SSP4_v5_120310,OMN,Population,million,2.782435,,3.284372307,,3.654728884,,3.873298187,,3.893636061,,3.755007238,,3.536890885,,3.289408238,,3.005730105,,2.680413164
