# GDP MER by country 1969-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Source: http://www.ers.usda.gov/datafiles/International_Macroeconomic_Data/Historical_Data_Files/HistoricalRealGDPValues.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Unit: billion 2005 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,iso,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Benin,ben,1.280787365,1.307655179,1.288081649,1.37085851,1.421664792,1.469138618,1.397219208,1.409575604,1.479824112,1.498397059,1.596328506,1.704587736,1.87426634,1.916157436,1.832846308,1.978188079,2.127152068,2.173335551,2.140735454,2.213632747,2.150452116,2.219550191,2.324368657,2.417575377,2.502658148,2.612085763,2.732353025,2.883927668,3.061233575,3.20023649,3.35055886,3.544891274,3.722135838,3.88963195,4.041327596,4.166608752,4.287440406,4.463225347,4.668533713,4.906628933,5.093080832,5.245873257,5.420970644,5.611300923,5.822976028
Burkina Fasa (Upper Volta),bfa,1.229749235,1.231188283,1.248589158,1.27745028,1.283190215,1.389520828,1.431183983,1.553334033,1.559086861,1.630926855,1.690694152,1.704166936,1.77668441,1.946574466,1.953309317,1.918565869,2.081977126,2.247605958,2.242294039,2.372248274,2.423257953,2.40864744,2.627111389,2.63322496,2.724371012,2.760196689,2.917979851,3.239387858,3.444014635,3.695693569,3.969329335,4.042643694,4.311420781,4.514036984,4.877164766,5.103207401,5.427408531,5.726178501,5.932161053,6.228768999,6.446774203,7.042596927,7.338385998,7.802905832,8.266398438
Cape Verde Islands,cpv,0.140842929,0.149356235,0.15838413,0.16795772,0.178109989,0.188875917,0.200292595,0.212399358,0.225237919,0.238852513,0.253290045,0.26860026,0.269068112,0.28359779,0.314226352,0.34687447,0.374277553,0.383634491,0.393681185,0.417289748,0.441070807,0.444175724,0.450450828,0.465140912,0.497970987,0.532479397,0.572391109,0.59530304,0.627450465,0.673881799,0.731835639,0.780136785,0.809781984,0.847031955,0.899547936,0.893139059,0.999330358,1.100677244,1.195881513,1.269997785,1.315289837,1.386445981,1.456404343,1.51902973,1.57675286
Cote D'Ivoire,civ,6.575006003,7.25716497,7.943448766,8.279982903,8.771747444,9.151334363,9.90658359,11.1861573,12.00436421,13.31397475,13.63276556,12.13892838,12.56385144,12.58908246,12.09807797,11.77127726,12.30112872,12.7020654,12.65773864,12.80159181,13.17898337,13.03455378,13.03988819,13.00799776,12.9829593,13.08827794,14.02091521,15.10463766,15.96848074,16.72737883,16.99274993,16.3639834,16.36050925,16.12642175,15.87559708,16.1603823,16.36335152,16.47527205,16.75776888,17.1482249,17.79128333,18.32680096,17.46544132,19.17006839,20.66533372
Gambia,gmb,0.117693355,0.124936023,0.124853718,0.125155497,0.136732791,0.14477103,0.162713126,0.174674534,0.180682598,0.192095315,0.18954394,0.201428494,0.208119735,0.206528489,0.229005454,0.237101388,0.235175495,0.244796691,0.250804818,0.262032914,0.277481647,0.287356883,0.296285175,0.30629573,0.315521665,0.316008661,0.318795379,0.325883938,0.341852248,0.353817071,0.376461364,0.397166739,0.420202409,0.40654583,0.434475528,0.465106053,0.461011856,0.467969314,0.492186619,0.518972832,0.550923619,0.578539374,0.555455653,0.565165018,0.599244468
Ghana,gha,3.914340236,4.29495005,4.518979989,4.406563353,4.533674346,4.844345157,4.242114173,4.092359762,4.18542443,4.540178311,4.42599549,4.446872724,4.291095772,3.993995307,3.811719837,4.14134095,4.35220221,4.578480169,4.798013657,5.068054009,5.325808775,5.503095269,5.793759193,6.018523398,6.310421783,6.518665701,6.786740544,7.099097628,7.397001171,7.744689133,8.085455186,8.384617028,8.720001709,9.112401786,9.586246679,10.12307649,10.7203384,11.40644005,12.14326592,13.16700445,13.78028408,14.69255048,16.89202529,18.22818449,19.59529832
Guinea,gin,0.939496724,0.968553324,0.998508581,1.02939029,1.061227103,1.09404856,1.127885113,1.162768158,1.19873006,1.235804186,1.274024934,1.313427767,1.354049244,1.395927056,1.439100057,1.483608306,1.529493099,1.394155151,1.440161419,1.531008482,1.592302039,1.661154178,1.704567164,1.760322657,1.849115877,1.922527609,2.011111399,2.116139772,2.214555951,2.321584892,2.430053938,2.475793397,2.547194849,2.643197827,2.78640804,2.851577648,2.937072027,3.010387835,3.063301412,3.214535428,3.205529815,3.26748159,3.379882957,3.512434531,3.668386624
Guinea Bissau,gnb,0.265,0.282765486,0.271706619,0.289027539,0.292235434,0.305559152,0.329532053,0.345822323,0.32102662,0.363164714,0.370406742,0.311317046,0.367875658,0.383326737,0.370300193,0.404031663,0.420865614,0.417524582,0.429632795,0.449395904,0.476809054,0.505894406,0.531695021,0.537543666,0.548832083,0.56639471,0.591316077,0.659908742,0.70280281,0.505315363,0.544729961,0.585584708,0.586755878,0.54509621,0.545438617,0.549232192,0.572850556,0.585088766,0.603824212,0.623276836,0.641948605,0.664240422,0.699445164,0.679860699,0.706375267
Liberia,lbr,1.29789772,1.384379222,1.452280693,1.51241231,1.478292654,1.548558848,1.49484572,1.574232968,1.599231571,1.676254095,1.730980748,1.66003887,1.624568014,1.585043228,1.554977337,1.522209046,1.509371904,1.484035625,1.4691716,1.439172618,1.055367522,0.516804367,0.443287852,0.28775729,0.192868197,0.150895545,0.144458022,0.161968085,0.334107457,0.433337357,0.532571623,0.669442514,0.688856354,0.714344084,0.490754379,0.503513982,0.530200225,0.571555822,0.625282093,0.669677122,0.700402531,0.73902767,0.785882025,0.840893766,0.892692823
Mali,mli,1.576040179,1.672761053,1.715734218,1.816002007,1.789577076,1.762217554,1.96707621,2.235059629,2.376955679,2.342169495,2.585653876,2.47380263,2.364669682,2.255004471,2.363198834,2.466461173,2.186362034,2.37078845,2.358502187,2.393443071,2.675000676,2.625441581,2.667870367,2.890190945,2.828358101,2.85415731,3.031372074,3.128933946,3.340484107,3.542019326,3.780567705,3.901545871,4.373632922,4.555283846,4.89426051,5.001225564,5.305289794,5.586470153,5.826688369,6.118022788,6.393333813,6.681033835,6.851400198,6.782886196,6.975940703
Niger,ner,2.031904748,2.093995265,2.212919971,2.098594499,1.740834848,1.89359725,1.840705416,1.853189143,1.997081517,2.266140568,2.428101545,2.373895521,2.388350532,2.427115902,2.311805004,1.922835605,2.071327429,2.203064408,2.20470693,2.356812345,2.378823302,2.348270757,2.40707623,2.250220441,2.282835989,2.374253564,2.436120816,2.519414054,2.588797851,2.858609159,2.842350582,2.802287384,3.001371425,3.091386217,3.255229686,3.258484916,3.405116737,3.602613508,3.725102367,4.049186273,4.000596038,4.352875244,4.446462062,4.935572888,5.232694376
Nigeria,nga,28.71121176,35.89109395,41.00109978,42.38048421,44.66596222,49.65098489,47.05535674,51.31026761,54.40125859,51.26548388,54.73073886,57.03207396,49.54497145,49.42869172,46.81169733,44.55615077,48.88021565,50.10885809,49.75791746,54.68369491,58.62109467,63.42568903,66.44195719,68.38088665,69.88491282,69.95479773,71.70366767,74.78692538,76.80617237,78.24969725,79.11073916,83.38271907,85.96758337,87.29915485,96.2909678,106.4978104,112.2486921,119.2081111,126.8968293,134.5106391,143.9263838,155.2246049,166.7220116,177.4784729,189.6832255
Senegal,sen,3.085528742,3.349713117,3.345008464,3.558527342,3.359846216,3.500985814,3.764808292,4.100648156,3.990631649,3.832844816,4.101208561,3.965431992,4.16646022,4.493238386,4.253910864,4.413252341,4.558160189,4.700071201,4.986511145,4.956969507,5.154150621,5.119327213,5.250168279,5.31540935,5.384551154,5.383618084,5.67236698,5.786502099,5.967274353,6.319264325,6.720355349,6.935338715,7.253040785,7.300533964,7.786841754,8.246306571,8.710333561,8.930530057,9.364231283,9.675805335,9.890787099,10.30298854,10.5193513,10.85749584,11.29179568
Sierra Leone,sle,0.69985194,0.760182629,0.786529924,0.793610539,0.811519299,0.839921081,0.853941183,0.850105481,0.850502274,0.870968184,0.910259872,0.954348344,0.981847209,1.028796743,1.007163188,1.048386722,0.992703334,1.004973613,1.077645955,1.001348622,1.008658467,1.042448525,1.066946066,0.864119619,0.876044469,0.858961602,0.790261853,0.829774946,0.690870757,0.685085162,0.629444093,0.653408813,0.772132785,0.984173693,1.075584271,1.156403068,1.239412961,1.329653448,1.415309978,1.49363418,1.541430473,1.61770816,1.714932421,1.978910082,2.191447004
Togo,tgo,0.886686175,0.909068818,0.909068818,0.978386747,1.015932182,1.065030652,1.091023163,1.068640577,1.143008187,1.269258408,1.203666399,1.379124322,1.333403785,1.285635894,1.216031466,1.283588764,1.354899207,1.376394741,1.383416587,1.475308232,1.535206066,1.531465442,1.520745682,1.460209559,1.239778843,1.425527647,1.537372155,1.673217613,1.913782426,1.869767793,1.916170782,1.901157974,1.897745942,1.976221787,2.029579763,2.090467062,2.11514308,2.200857404,2.251267718,2.304831419,2.37919387,2.459331907,2.555983651,2.663846161,2.781319113
Angola,ago,11.55532108,11.79114396,12.03177955,12.27732607,12.52788375,12.78355484,13.04444372,13.31065685,13.58230291,13.85949277,14.14233956,14.43095873,13.50737686,13.50737686,14.07468727,14.91916833,14.80530301,15.21985149,16.42221976,17.34186406,17.41123152,17.35899783,17.15068985,15.96729225,12.02337107,12.44418905,13.73838471,15.2770838,16.48397342,17.6056686,18.176057,18.72353368,19.31182078,22.11020959,22.84167677,25.39601758,30.63095969,36.31708859,44.5610677,50.71049504,51.92754692,53.1218805,57.1060216,61.67450342,65.62397954
Botswana,bwa,0.341525283,0.399995328,0.50327856,0.635952551,0.771430684,0.839299587,0.910188923,1.007100171,1.128073449,1.289757977,1.44644537,1.61982935,1.766664574,1.981588712,2.242102819,2.433699103,2.607106765,2.820183622,3.155275812,3.768975998,4.261181879,4.549784143,4.889139291,5.031758923,5.128172826,5.314218626,5.548248801,5.856296563,6.451861719,7.134036716,7.495417345,7.936566085,8.214023929,8.950681637,9.512354582,10.08947114,10.25516989,10.7818666,11.29912217,11.62313095,11.04973028,11.84465554,12.52259515,12.98593117,13.49238249
Burundi,bdi,0.36951737,0.448319427,0.460633994,0.431135154,0.460836274,0.457486734,0.460679626,0.497269847,0.554303978,0.549090328,0.558232435,0.563764829,0.632337099,0.625674797,0.648920661,0.649930018,0.726512444,0.750125409,0.791405531,0.831221336,0.842438687,0.871922543,0.915491086,0.924737531,0.867033909,0.83382651,0.767787451,0.706364455,0.69513326,0.72815209,0.720797754,0.714621497,0.729312736,0.761741769,0.752420122,0.788789535,0.795888641,0.836677934,0.866800838,0.905806161,0.937509376,0.974072242,1.014983276,1.053552652,1.10898632
Cameroon,cmr,4.869944288,5.020526288,5.195225934,5.334138134,5.619817544,6.223063498,6.922850646,6.542430422,7.441351957,9.078672994,9.626581692,9.437391284,11.04955085,11.88005748,12.6958409,13.64480073,14.74500308,15.74348501,15.40552745,14.20025568,13.94193592,13.09068346,12.59211178,12.20175591,11.81130004,11.51601743,11.89604556,12.49084837,13.12788139,13.78942854,14.39530994,14.99991243,15.67704914,16.30554902,16.96282461,17.59076362,17.99476268,18.57458031,19.22469062,19.78220665,20.17785078,20.7024749,21.55127637,22.56418636,23.73752405
Central African Republic,caf,0.934888626,0.95669926,0.967511177,0.967503603,0.98577751,1.048267332,1.052512855,1.109690012,1.151927933,1.165857316,1.137118102,1.086191133,1.06941483,1.151927933,1.058317111,1.158662031,1.204165919,1.247250576,1.185648457,1.205926282,1.229771238,1.203360149,1.196712464,1.119834525,1.123587604,1.178643386,1.263505737,1.212965491,1.277252694,1.337283492,1.385425737,1.417290524,1.420989402,1.412710874,1.305344847,1.318398296,1.350039855,1.40134137,1.453191,1.48225482,1.507453152,1.557199106,1.608607809,1.669734906,1.719826953
Chad,tcd,1.430450224,1.457051684,1.424302606,1.440676618,1.319935196,1.385428435,1.51025924,1.555276523,1.590031119,1.582563789,1.243244899,1.168057541,1.180239425,1.243342212,1.438282328,1.467751279,1.787614992,1.714650491,1.673690775,1.93281759,2.027230609,1.942523338,2.10832037,2.27701643,1.919300859,2.113858231,2.13999713,2.187386789,2.311048346,2.471702719,2.454824692,2.433230065,2.716899302,2.947596922,3.381532326,4.518720406,5.301929145,5.312533003,5.323158069,5.301865437,5.21703559,5.441368121,5.637257373,5.965748443,6.290515822
Comoros Islands,com,0.211945293,0.215610674,0.219339445,0.223132701,0.226991557,0.230917149,0.23491063,0.238973173,0.243105975,0.247310249,0.251587232,0.226707796,0.235469874,0.250501383,0.262578125,0.27337078,0.27960465,0.284825462,0.289490877,0.297270999,0.287815773,0.302469605,0.286149558,0.310560758,0.31989602,0.303016124,0.313955398,0.309900136,0.322390167,0.326525345,0.332808096,0.337526824,0.348763796,0.363235452,0.372224141,0.371331049,0.387037927,0.391845521,0.393769447,0.397608412,0.404806472,0.413307408,0.422512604,0.433075419,0.443902305
"Congo, Democratic Republic (Kinshasha)",cod,9.144699592,9.122289904,9.670085061,9.684699994,10.47277075,10.80062983,10.26258231,9.7177416,9.791673557,9.26828006,9.308141844,9.512447453,9.73603982,9.691480146,9.828295129,10.37288824,10.42141789,10.91301802,11.20501137,11.25771765,11.11518924,10.38510908,9.510573696,8.511962643,7.365482093,7.078228527,7.127776044,7.054846589,6.658572569,6.550427093,6.270714631,5.837350101,5.714765277,5.912980553,6.255419074,6.670772404,7.191141825,7.592497937,8.067617826,8.564183233,8.806925113,9.438751813,10.08810649,10.80946678,11.58908505
"Congo, Republic of (Brazzaville)",cog,1.368361853,1.455368733,1.568203993,1.703344769,1.843550296,1.988923838,2.142699411,2.162332681,1.968729782,2.093936015,2.299418662,2.70495806,3.181564163,3.932340129,4.162537858,4.452921954,4.400125402,4.098209635,4.105970686,4.178492945,4.287128602,4.330000041,4.433719452,4.549525901,4.50495496,4.257494372,4.427169333,4.617116216,4.588267914,4.759756848,4.636850437,4.988137317,5.177816322,5.415057137,5.459095852,5.648888504,6.087002682,6.466587987,6.364272161,6.718906218,7.220733129,7.852666838,8.121276831,8.42988535,8.885099159
Djibouti,dji,0.22195503,0.225335055,0.228766554,0.232250308,0.235787115,0.239377782,0.243023129,0.246723988,0.250481207,0.254295641,0.258168164,0.262099659,0.266091024,0.270143171,0.274257027,0.279602814,0.273086513,0.285202644,0.292775522,0.289176789,0.298607279,0.733183008,0.701820249,0.701694153,0.655235816,0.649094012,0.626451917,0.600670296,0.596190064,0.596782549,0.609786478,0.612324494,0.624863457,0.641225896,0.661744864,0.687066373,0.708843637,0.742867172,0.780753854,0.826037286,0.867335046,0.89762322,0.938195623,0.982573988,1.028345047
Equatorial Guinea,gnq,0.302728005,0.307338077,0.312018352,0.3167699,0.321593808,0.326491175,0.331463122,0.336510784,0.341635313,0.346837882,0.352119677,0.357481905,0.362925792,0.368452581,0.374063534,0.381354738,0.372467051,0.388992436,0.399321205,0.394412836,0.407275231,0.402645465,0.445710219,0.473773088,0.498009531,0.569038572,0.734866913,1.258003863,1.533643809,2.169284776,2.461756594,3.985519531,4.761214583,5.425653996,7.487333439,8.21725318,8.320769797,10.10494895,11.1838819,11.77948427,11.89083102,11.79358799,12.45086382,12.93257955,13.75926311
Eritrea,eri,0.415769821,0.424254919,0.432913183,0.441748146,0.450763414,0.459962668,0.469349661,0.478928225,0.488702271,0.498675786,0.508852843,0.519237595,0.529834281,0.540647225,0.551680842,0.562939635,0.574428199,0.586151223,0.598113493,0.610319891,0.622775399,0.635485101,0.648454185,0.65554516,0.7437472,0.90158085,0.927351446,1.013213432,1.093345285,1.112725733,1.112875737,0.96686236,1.052695176,1.084333178,1.055538544,1.070914612,1.098392213,1.08785676,1.103375198,0.995315614,1.033898153,1.056677512,1.148798488,1.233925563,1.271356348
Ethiopia,eth,5.056781527,5.107860128,5.159454675,5.211570379,5.264212504,5.317386368,5.371097341,5.425350849,5.480152373,5.535507448,5.591421664,5.647900671,5.707396212,5.759679072,6.233993235,6.056450447,5.38150132,5.901428618,6.719342952,6.753169678,6.728798281,6.912253958,6.418906169,5.862208789,6.632669335,6.844264882,7.263647765,8.166222591,8.422157178,8.130902518,8.550652678,9.069921764,9.822855169,9.971643579,9.756148136,11.08028781,12.38984979,13.73224409,15.30541209,16.95664475,18.44747222,20.31748229,22.58862891,24.62853912,26.84694526
Gabon,gab,2.487033675,2.702891837,2.980174238,3.318035717,3.655892502,5.099498254,6.078097828,8.243440722,7.206243495,5.473199147,5.499164293,5.639554501,5.926908373,5.743321177,6.065420452,6.520866948,6.368738426,6.317559388,5.234347989,5.906718478,6.411465882,6.744364404,7.156613913,6.935464119,7.209176026,7.476835058,7.848721451,8.133241451,8.599956727,8.89904891,8.104130438,7.951532385,8.121033607,8.09933792,8.299812099,8.411528865,8.665691272,8.768049351,9.25497016,9.470004832,9.336265348,9.864983311,10.54566716,11.17840719,11.84911162
Kenya,ken,4.238890064,4.041550786,4.93771989,5.781202402,6.122095638,6.37099662,6.427201756,6.5656414,7.186343864,7.683099421,8.268184808,8.730539735,9.059990511,9.196477298,9.316863806,9.480394982,9.888105229,10.59782946,11.22703398,11.92346754,12.48271975,13.00600172,13.19307313,13.08759531,13.13382034,13.47960553,14.07354613,14.65715347,14.72676057,15.21130247,15.5619821,15.65530659,16.24706254,16.33591115,16.81495775,17.6732436,18.71714309,19.89984264,21.29426247,21.62503161,22.18558382,23.36141977,24.38383859,25.44221021,26.68020116
Lesotho,lso,0.285470918,0.291685828,0.306601809,0.305980305,0.386774027,0.42924217,0.371236542,0.412254938,0.502163759,0.594144483,0.611338539,0.594558636,0.598688668,0.613995951,0.594394735,0.656213884,0.688991802,0.692826805,0.643321502,0.700114929,0.747735744,0.796146438,0.814870535,0.874869012,0.903688448,0.954945298,0.971920548,1.017333967,1.052302443,1.110065924,1.114244079,1.17731495,1.226351737,1.239468767,1.293335742,1.322489799,1.35482654,1.418836705,1.482017722,1.5511686,1.59859582,1.651349482,1.720677378,1.775751458,1.836900879
Madagascar,mdg,3.096044692,3.259406115,3.38748008,3.344370279,3.256798667,3.322158688,3.363974422,3.26073881,3.337822688,3.248976324,3.569151579,3.597910761,3.24895701,3.19014458,3.218923076,3.273795376,3.31163643,3.37651489,3.416293123,3.532563824,3.676653315,3.791733646,3.552492907,3.594630883,3.66999447,3.667366451,3.730159583,3.810317543,3.95105134,4.106419971,4.297742829,4.502318186,4.773259788,4.168306955,4.576171294,4.816740785,5.038449586,5.291510407,5.621737822,6.022474358,5.746752544,5.836728642,5.931060522,5.978509006,6.127971731
Malawi,mwi,0.782860896,0.786613132,0.914190483,0.971156883,0.993499916,1.064793109,1.129605189,1.186059821,1.244390614,1.365657326,1.425693722,1.43149268,1.355765011,1.389705962,1.441385083,1.518647707,1.588064825,1.584653621,1.610408033,1.661575387,1.68391842,1.779772016,1.935150238,1.793246095,1.967044642,1.765615696,2.060982325,2.211777837,2.295657723,2.385079413,2.457640162,2.496374484,2.372180756,2.412507829,2.545195759,2.685181526,2.754996246,2.967130957,3.139224552,3.409197864,3.668296901,3.928745981,4.107096273,4.184556109,4.372149759
Mauritania,mrt,0.740403358,0.829147595,0.844427843,0.838238965,0.799807746,0.897085252,0.851025535,0.923755071,0.906401466,0.901826733,0.945024592,0.976883358,1.010588651,0.986941644,1.02380729,0.990770416,1.020441618,1.078745359,1.099245665,1.118157065,1.171577974,1.15082576,1.171403528,1.193357104,1.263450572,1.224779734,1.34505066,1.423316826,1.365747978,1.403687579,1.497318741,1.52502406,1.569133167,1.586346424,1.675089676,1.761835956,1.857767968,2.21817058,2.091560082,2.16512033,2.138701729,2.245779385,2.321237572,2.468868282,2.598483866
Mauritius,mus,1.019328886,1.015227688,1.058614087,1.146969852,1.284396182,1.397574942,1.410238232,1.740234081,1.854177979,1.925207942,1.992908375,1.79239671,1.89783181,2.002157068,2.009841253,2.104271347,2.25061238,2.469867789,2.689464718,2.872115591,3.000359822,3.215987783,3.358631193,3.577368721,3.75917285,3.914657611,4.082507819,4.310631982,4.555798205,4.832363771,4.958526135,5.406113153,5.545243276,5.662431638,5.869498633,6.206746377,6.283796155,6.531858624,6.915620401,7.297293812,7.518724777,7.822123825,8.144868419,8.413649077,8.716540443
Mozambique,moz,1.577855815,1.64479914,1.714582654,1.787326857,1.863157362,1.94220511,2.024606598,2.110504116,2.200045987,2.293386831,2.390687826,2.489399637,2.613869692,2.433512696,2.051451154,1.91810683,1.937287839,1.892730292,2.170961653,2.348980406,2.501664241,2.526680704,2.650488034,2.515188,2.732869574,2.917761593,2.996563977,3.218309711,3.547818297,3.9303491,4.249405939,4.295766193,4.806916195,5.230739991,5.545825653,5.983044918,6.484887138,7.047946933,7.561156402,8.077659479,8.598370622,9.217459206,9.876050004,10.60668312,11.29676053
Namibia,nam,2.999967743,3.030270447,3.06087924,3.091797212,3.123027487,3.154573219,3.186437595,3.218623833,3.251135185,3.283974935,3.317146399,3.347638033,3.377499885,3.365057447,3.305333743,3.297246158,3.315287694,3.471440295,3.59337619,3.624482286,3.691049331,3.783123375,4.092317967,4.386581634,4.298472014,4.61295748,4.802707124,4.956169983,5.165196981,5.335291284,5.515213257,5.707608812,5.774979703,6.051432671,6.30797306,7.082074558,7.261121828,7.774700421,8.192532698,8.544811604,8.484997922,8.892277823,9.213608656,9.628208285,10.01333662
Rwanda,rwa,0.786763581,0.833980609,0.844043759,0.84626417,0.875359478,0.887700502,0.868936063,1.038418368,1.059125568,1.156044462,1.293265877,1.409034025,1.485631925,1.512534438,1.60298929,1.535010149,1.602592782,1.690288863,1.689882583,1.765907443,1.765262282,1.722908501,1.67958804,1.778225631,1.634034794,0.812963894,1.099322933,1.239439289,1.411098563,1.536103121,1.65255658,1.786413663,1.938258824,2.151467295,2.198799575,2.361510744,2.581131243,2.818595317,2.97361806,3.306663283,3.442236477,3.700404213,4.006497337,4.31154587,4.6304239
Sao Tome and Principe,stp,0.033240025,0.033821759,0.034413674,0.035015949,0.035628763,0.036252303,0.036886755,0.037532311,0.038189165,0.038857514,0.03953756,0.040229507,0.040933565,0.041649944,0.04237886,0.043120533,0.043875187,0.044643047,0.045495249,0.046235644,0.047161309,0.048002651,0.049063962,0.049407408,0.049950889,0.051049809,0.052020066,0.052800367,0.05332643,0.054659583,0.056026075,0.057706856,0.06001513,0.062475753,0.065287158,0.06822508,0.070817633,0.074358514,0.078820025,0.083391587,0.08672725,0.090629976,0.095070845,0.099349033,0.10481323
Seychelles,syc,0.19273835,0.209837849,0.243100874,0.258436425,0.281835739,0.285507631,0.294579365,0.34252996,0.321326581,0.389292589,0.450778787,0.431627348,0.396168387,0.391740517,0.385044714,0.402414597,0.447186182,0.446395544,0.466055291,0.491207105,0.546216528,0.584427347,0.600560031,0.643568933,0.68344865,0.677989961,0.672392198,0.705457247,0.789840921,0.856214399,0.872242777,0.909340963,0.888688346,0.899466648,0.846513895,0.822384407,0.88382076,0.957182751,1.050015222,1.036365024,1.043619579,1.108323993,1.16295756,1.194357414,1.22421635
Sudan,sdn,6.288418854,6.66101231,6.810706209,6.465336247,6.506209778,7.250864338,8.390226471,9.78847611,10.39769648,9.78101056,9.29014082,9.431751315,10.13324383,10.73704999,10.95850194,10.40960077,9.755769255,10.28392808,11.74639364,11.7075023,12.75314543,12.05554145,12.96102243,13.81358062,14.44468834,14.59003495,15.46501284,16.38040625,18.11128066,18.89160569,19.47801975,21.1101188,22.41165066,23.61303685,25.3001471,25.75698501,27.38630999,30.47941356,33.57687362,35.87274064,37.29440655,38.95422692,37.90246279,34.68075345,35.02756099
Swaziland,swz,0.35,0.389068817,0.442541021,0.466545754,0.508621989,0.537834612,0.612639042,0.599654551,0.605708599,0.613747139,0.632815915,0.711595517,0.815783347,0.825348979,0.835272576,0.886740052,0.920368916,1.033247351,1.184169557,1.261967379,1.424901314,1.563871452,1.604698584,1.631178646,1.676851294,1.740604985,1.791794305,1.856097754,1.926310344,1.979352375,2.048114034,2.254423415,2.276970301,2.318667403,2.408762156,2.469249932,2.523786804,2.596260679,2.687405339,2.751903067,2.76291068,2.793302697,2.829597515,2.758857577,2.734027859
Tanzania,tza,3.775164766,3.891120147,4.010637133,4.133825122,4.260796868,4.391668592,4.526560083,4.665594808,4.808900029,4.956606915,5.108850665,5.26577063,5.427510441,5.594218142,5.766046322,5.943152259,6.125698061,6.313850816,6.507782741,6.710799235,6.963423474,7.454001647,7.608447682,7.652905526,7.745184323,7.866602616,8.147433396,8.517682655,8.817954664,9.144969535,9.587621024,10.06065954,10.66408068,11.42800781,12.21496632,13.17119033,14.14189127,15.09468413,16.17366658,17.37647299,18.42287588,19.70971233,20.963897,22.41286574,24.01936082
Uganda,uga,2.072164594,2.114453667,2.157605783,2.201638554,2.246569953,2.292418319,2.339202366,2.38694119,2.435654276,2.485361506,2.536083169,2.587839969,2.640653029,2.890660536,3.056716199,3.046180411,2.945462111,2.956951974,3.074103537,3.328241937,3.539982733,3.769166177,3.978509266,4.114508911,4.457094959,4.742511085,5.2890022,5.76882654,6.063036801,6.360444852,6.872711797,7.088646033,7.456097422,8.10721498,8.632015977,9.219617447,9.803455725,10.86073337,11.77438452,12.7997988,13.72745801,14.43874776,15.31957819,15.7608621,16.44328923
Zambia,zmb,3.990217939,4.181633207,4.178035348,4.56278498,4.518888778,4.809370098,4.700229683,4.992629802,4.764754384,4.791139874,4.646259119,4.787301979,5.082580742,4.939618785,4.842471829,4.826160702,4.904118183,4.939618785,5.071786272,5.39033244,5.335162292,5.309496314,5.307577813,5.215707776,5.570233725,5.08977646,4.946178676,5.289723427,5.464221819,5.362658023,5.481944572,5.678129586,5.956357936,6.152917748,6.466716553,6.814661249,7.178658144,7.625543174,8.097831293,8.557918827,9.105884685,9.798858356,10.44558301,11.15536215,11.92428955
Zimbabwe,zwe,0.205903445,0.252365857,0.274870813,0.297766934,0.305522929,0.325764279,0.31947305,0.320958085,0.298938079,0.290846076,0.30043536,0.3437602,0.386817641,0.397007579,0.403301341,0.395608929,0.423081548,0.431962157,0.436932877,0.469931727,0.494367075,0.528916191,0.558174625,0.507852072,0.513191899,0.560586167,0.561472056,0.619644469,0.63625461,0.654611917,0.631045889,0.581193266,0.565501027,0.540618994,0.484394629,0.464050023,0.416098127,0.401799364,0.377321608,0.322609975,0.335514374,0.362700771,0.400223155,0.418091292,0.430502424
