# File: xanthos_basin_runoff.csv
# Title: Maximum runoff by basin
# Source: /pic/projects/GCAM/gcam_hydrology/runs/xanthos/pm_abcd_mrtm/pm_abcd_mrtm_watch+wfdei_1970_2010
# Comments: computed with Xanthos forced Watch Forcing Data Era Iterim (WFDEI) 1970 - 2010 annual
# Units: km^3/yr
# Column types: icnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
id,name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
143,Caribbean Coast,196.215719303,272.076528814,221.917207253,280.228558403,301.740782557,320.381579869,220.655262101,206.702674694,244.08064211,244.710031907,200.885318642,311.466324377,215.740662443,190.443440134,241.862181401,219.092118598,192.742956087,184.073952984,270.347197998,209.062136233,213.158862331,193.997742124,179.197040367,213.589059373,218.011051076,218.854779425,296.371556769,176.295396555,240.376377784,321.064518167,257.801995355,200.364372793,198.136102632,220.656340215,235.925804022,290.54825418,260.571898578,295.711535199,275.589457731,211.89433645,12.7026962449
144,Africa North Interior,38.6734824422,35.6592261885,31.0459301507,26.861114583,36.3393856005,36.579317587,58.7289861958,29.7203847714,33.3975644006,31.2110214244,33.4142973014,37.868344635,26.9250106671,25.2799153181,16.9744344833,20.4206859981,30.7620419719,26.3954436999,45.0453201912,35.8294298929,39.9947489918,49.9276662112,46.8015937976,35.7322773669,72.9849003189,48.49358724,46.3328475674,25.6282072771,36.6088764287,51.1269748245,36.4981964925,21.7196558272,23.3222502798,41.176969248,35.5163971093,39.5203784956,49.7227829476,46.2944830522,44.5646701522,49.5306758157,10.5834769277
145,India East Coast,17.4062004442,17.8823263186,23.5352619279,15.1116174428,11.5234790757,22.572286987,26.759868376,30.5291496405,25.7782772233,23.7091239269,11.0158853421,18.5541339718,9.03086476944,22.9176645136,19.9578862847,23.9122272157,13.9671071446,18.8209501612,16.9422503282,13.1843460763,19.7826450298,28.5950280431,13.5459381997,26.703980135,21.1796213874,22.1819314118,35.884959522,25.8959476763,26.0579339416,15.8713256484,18.5430147045,18.7025968259,17.4143926749,10.9662039966,26.9959156356,45.8849503054,18.8489850614,23.0929463463,34.9872598155,21.9905698238,1.89186954044
146,Chao Phraya,44.6674055029,51.409411973,38.4956537305,48.0817932036,49.587467722,57.4571187481,50.174580558,38.5908978135,54.3059305893,20.9357885886,39.3795476168,38.9959566808,32.1040342463,39.3189344047,33.8328401778,36.842533256,31.7647953903,31.1400897479,49.3109782161,30.7656276428,33.8876171275,25.3909768872,29.8546305087,22.9319864297,49.4664072534,46.6809032979,49.5427758381,28.3446088524,28.2580621411,46.5181533959,46.4807560423,39.2357457464,46.1472134434,35.48014993,34.2867384675,38.6086754449,57.3868345643,37.1749191657,47.9232634584,42.2383764778,6.07743866589
147,Pennar,12.729703286,10.6166901294,17.108466177,12.8859063481,12.5277808111,22.4373180901,18.9982804056,14.3196590177,20.2352950932,15.2570888666,10.9985643779,17.694044234,6.9525064454,23.0267050715,9.14120869392,11.426556286,10.7323997972,15.4972923751,16.4514249548,13.5317812217,22.3971220755,23.9344883156,11.0312320906,15.5534088865,16.0538212483,24.307099663,28.0004753899,22.2789118553,18.6144087735,8.34148306386,19.0156028225,16.8605396108,15.8468473654,10.0326675332,14.6614631316,25.8150890587,14.8976341519,29.5750803358,15.3476692476,13.6344437901,1.60680413566
148,Gulf of Thailand Coast,71.3686505227,52.3853911858,47.3836361838,64.487835672,57.1734384387,64.4968408018,65.2418595456,48.3668712552,62.8197584281,59.2606093666,64.3849857576,58.4348260552,57.4237131782,77.565705453,57.7396689853,56.5424972534,63.8118254023,51.6570948796,71.4453229981,50.712050277,59.3947846885,67.1154396829,46.1885515928,57.1830961713,65.3442491598,64.8951340404,52.3338145515,54.2723044222,57.3231250208,75.4554889063,79.1096674036,60.6893164644,43.6508350263,51.8287681342,47.0387480725,51.652959874,81.3981872252,60.0424178459,58.2188319806,61.2208714984,4.08875359691
149,Niger,311.771937939,347.038107666,320.890366681,289.895236868,383.462457922,391.913878297,366.659969298,310.345734077,402.838368437,332.517127928,333.747759749,334.709803095,298.825973751,234.95510097,257.200437632,299.327141513,296.293532887,263.718627936,341.511287773,315.69899628,300.272216212,351.89007939,314.235333357,308.465395179,399.122327038,345.453112262,348.298655241,332.735901545,331.962623406,385.027062237,284.897135572,309.631628399,285.26092247,330.478665143,294.312166568,296.133257704,364.432874455,344.028132282,362.894034443,301.082799226,47.7557043127
150,Micronesia,105.276556859,191.978084883,272.782432933,267.757616403,205.460844021,188.705361921,255.987760115,282.760921435,261.186321319,200.569658511,216.1145241,168.710376346,174.011115022,158.740346802,121.246226265,128.198866499,144.569344519,268.955895329,182.973831226,135.330480709,174.123021778,226.860386021,195.318639699,253.197519338,188.349977705,172.771670599,131.700371044,164.888475068,133.031230858,130.514469098,139.933957537,136.148653372,165.052675597,161.637355515,166.240273672,159.39907959,155.711794805,150.802692492,150.418300876,142.19495918,46.479266347
151,Lake Chad,202.867952099,112.47943886,91.869457006,82.4953274186,132.771496025,142.727685894,100.851739181,107.991673176,132.836106372,94.1554428153,119.076736809,107.023904726,82.166168903,77.5969372551,46.6135964017,76.3158052409,74.000577211,66.4102725978,165.918661871,93.5906114053,70.4607216002,109.968169717,100.889290163,86.8057150248,139.450633563,114.797830711,100.051656317,94.4339972822,128.543222697,134.852038852,78.7954483223,124.108426846,64.359713255,122.939638123,94.3965411515,110.790509527,130.248021648,94.686688193,148.971997788,64.977826914,15.5217808857
152,Senegal,75.7568406089,60.2345271875,31.37641931,42.362693749,68.5804130194,61.6568464834,44.7125847836,37.3536063947,49.0933170664,31.5016603874,33.3651281378,42.5867696793,32.4635759401,18.8014756476,22.8022615182,41.4689904491,38.306463586,29.7959678583,58.5650604733,51.8181175622,31.2183300806,38.4655368907,31.7568933713,36.1009006549,64.9778029153,53.3675850337,42.7271162563,45.038106803,43.7898868291,67.3437097635,37.7784950323,36.3023435729,36.9400292527,65.5148980114,35.4622563735,28.7322952437,23.3899584248,35.7374355759,46.7132945797,52.4082803742,1.67556123735
153,Cauvery,47.3270511242,37.4200369009,44.3138229767,37.2599615474,30.9758195957,41.8438469631,26.9539713595,55.5182217843,48.7583717016,49.8422108868,34.3400923574,42.7059002122,23.4339306874,37.3839387217,41.6758213829,30.1625379268,31.5224555472,30.3493333163,29.8485776306,35.4214842264,28.7672567454,41.837327182,42.3594884625,43.4376705232,44.9614874426,29.6248179657,41.1412745176,48.4218597381,45.4706893167,41.6324434569,39.359411879,29.437634979,25.5313076982,28.6244084857,45.187158438,56.1562876723,42.8071363506,50.4210498905,44.9354629724,37.7770420643,6.01305104189
154,Sri Lanka,54.9440769718,50.5429111068,49.9160188953,39.4086596008,33.3672660287,44.3530542626,39.0666394513,49.2292283619,46.6006237046,48.4642173348,31.3280816669,37.1977846362,38.0061918575,34.8569233813,63.7246057302,37.2466450477,39.8939195598,42.0926424474,37.8270703909,38.5744582326,44.6346147452,42.7589881962,38.859896122,53.7231772064,53.4975062103,40.8350265154,36.5399436435,47.2445024808,39.9116985268,41.0506913669,42.6737547141,35.2296667884,47.2082081132,38.3544174657,52.8362061506,46.4381729844,56.0610570081,43.0735218748,55.94638851,43.9074417645,8.6416552696
155,India South Coast,89.5074336866,95.2002949867,89.0397080421,77.4390414397,80.2434874705,99.8653257748,68.6439321463,118.355763074,97.9024755405,80.8617210776,66.6345203939,79.6839719533,59.8766506119,55.9378387978,65.0865068036,56.4788406688,48.3938322153,55.2443137771,59.0570453521,62.2102005107,58.2110962318,73.3744134277,80.1178625922,80.6000066601,82.2152099515,69.6516444646,63.4783947707,81.5198020322,80.3062856561,74.8548053182,60.6696516787,68.5274787691,61.1587039796,63.1882450843,77.3534432739,78.0852000192,91.6503183747,84.5646038755,80.6280000459,60.3430183879,11.3964704467
156,Orinoco,763.695452646,1279.20261028,1444.42008544,1119.57547571,1038.39302828,1179.47131554,1463.15344832,1220.01624124,1349.81281125,1325.41985969,1351.36100917,1458.59469573,1358.65967015,1365.39526851,1125.7618407,1117.7347418,1228.64209068,1184.61701812,1103.52570214,1071.0900801,1253.50297515,1153.80359655,1077.90820101,1306.70234296,1261.23495703,1157.13661523,1317.54282504,1114.15681594,1413.47892065,1468.00649666,1358.00336342,1052.05484269,1247.54211665,1272.88096145,1338.55680189,1181.47933842,1351.67082294,1322.91369438,1247.03465905,1156.83817725,87.6235308492
157,Colombia - Ecuador Pacific Coast,230.37432463,416.096780728,389.249981692,442.791029011,390.362878259,462.079659496,391.152427272,350.126001507,359.083274103,371.844428163,348.458483743,425.150552016,410.228233102,533.64548519,485.205149625,342.639430013,351.775049098,395.262142663,406.361072303,413.364621167,361.629881194,369.419313196,367.184484006,385.897699189,372.20359268,367.884207318,417.418763226,413.144530935,600.809264296,498.527092634,463.712801417,407.047720708,453.920294227,454.726452048,389.617484842,392.87541244,425.055052807,464.559764803,491.450272011,406.426455523,59.7983494188
158,Palau and East Indonesia,41.965716586,76.6113116862,36.2676314111,61.9140482206,68.0633951597,86.3414897657,42.1921300769,38.3866883746,74.514724507,38.5847469512,42.4919851696,51.9097181741,41.0963182116,57.3655083341,92.4910503801,68.7248353796,54.018770339,41.1845146733,79.3945447128,66.137381304,36.0916697255,33.2886786919,31.4522891874,27.8697121001,37.186960636,47.7659668389,73.4117018052,39.624540551,71.706938605,110.23672433,91.9603016119,82.2867144209,40.2332756008,42.326830505,47.2293540788,57.2039802794,64.3240469544,70.2017558073,103.182333031,61.138822291,17.3849021873
159,North Borneo Coast,261.056060608,398.398552907,295.517209269,376.41812814,363.510469455,392.489926318,332.057334673,401.348588327,324.407486069,349.759304775,388.665474936,358.974616767,275.648953238,353.83266755,433.842942542,340.267020251,348.308484702,280.184981889,422.706552119,334.525025637,277.507960977,297.300936588,280.696689469,332.396963302,373.746545192,393.064759371,409.645985359,275.592076396,308.985928021,433.776384357,388.824749146,371.881628671,309.075956116,387.148452764,339.303033566,346.933910705,421.415501888,446.066551512,486.351274647,431.768683128,61.9575828488
160,Volta,5.56715082017,48.9250811202,41.4655529715,37.563992567,48.5130065819,39.4431032517,30.6715201901,17.1228946074,42.8938979338,57.9074850006,31.1600586117,25.115917318,8.10573321226,3.68200046044,32.5897420842,31.7086734867,21.2314575179,32.8198287293,17.7292760855,59.349486405,9.08731468633,66.6177622554,7.23556792204,20.1171402597,21.0785005769,37.5968105503,31.5153942601,23.7873994733,20.8266913525,46.5831297083,24.3994054178,7.66823054393,23.7379679995,30.3426775623,31.337761434,20.3421415324,10.5639700933,40.5481522296,30.8053773521,22.784563755,0.338667635005
161,Northeast South America South At,313.705476444,716.304041481,643.470747812,576.925383504,628.698928224,623.85067689,773.598816374,514.296371339,543.961455484,626.396932192,557.735084763,570.183057528,540.949649806,366.255955113,536.578164303,531.850958746,454.467296095,412.472919993,523.936841266,686.876987365,737.031656054,475.650934704,381.599034278,482.808227263,607.545711014,454.936298196,662.939681863,504.836891955,419.095566987,629.112600034,737.771519884,463.187926513,548.511952628,434.780351184,556.472858524,577.193740978,610.989122529,622.485747744,644.77543814,477.229634437,56.9017646864
162,Gulf of Guinea,1063.20682323,977.386484657,938.601958238,1003.41787673,1006.37542851,1059.68300624,1122.65203817,1122.84908011,929.462554886,892.020447824,935.271052766,894.681757776,867.487710476,569.221546972,991.086352444,977.686049091,853.178392556,815.511097249,1046.59924675,929.082162743,963.011212687,897.582860819,833.14319563,834.122431115,967.306204719,938.495536418,925.277996551,976.03623754,824.401869144,1011.85989249,929.098629568,914.279707832,997.066404208,832.629187885,788.800690169,787.989753255,1000.29163793,1184.96768112,686.747189827,890.177329758,33.6552615375
163,Sumatra,445.689126547,583.002059317,538.35511068,724.675796395,627.20628481,576.265146862,591.802856289,608.602269825,730.146918669,658.366585423,725.974038401,630.489480365,505.784627701,586.387761937,729.301086619,611.450979184,733.314484627,613.125043354,699.659546762,601.521544036,456.960723201,499.41436492,468.116884637,602.382294213,411.98102131,733.529117209,564.672907683,366.491339245,619.936690489,741.616461425,717.027923396,682.967383408,644.047697137,768.344376623,682.609574098,723.244389211,670.69439022,736.47994193,710.992116419,635.359010924,107.300958852
164,Sulawesi,169.493170944,225.383976833,130.369831438,239.265021489,213.902050857,272.495596568,169.976531206,201.016897131,236.57599343,183.089709612,170.298371178,202.835079042,177.669996003,164.986230277,270.78129725,200.207231428,201.393238472,166.639022364,257.974142676,231.864023113,182.227809686,178.039695199,174.294966854,150.419625458,172.11033628,264.372873373,251.668142615,132.922789645,210.641912931,263.895141001,281.558876487,277.840387026,193.897169746,221.717417097,198.00537382,214.948278614,215.323822154,228.077301862,307.705021762,200.439815978,41.4734483372
165,Kalimantan,570.548471099,754.468129776,590.661880872,865.05299358,770.857022039,848.855919134,741.223673207,844.201512537,795.558322025,769.584096198,771.71633808,759.653270884,609.005334055,779.217463189,857.593655421,768.615443868,737.785904762,680.180439774,933.38700493,722.927766213,630.394335441,630.716379335,672.135196634,620.675428908,579.512087671,827.640263715,782.946267969,538.526907388,731.0928014,845.246195868,818.815186533,690.78295649,649.336697322,812.618410775,801.60610944,809.106970298,754.245716899,938.687609123,947.988143831,755.378598034,204.533443936
166,Magdalena,161.404677518,287.88045471,205.245948728,276.739071871,273.318691735,300.73758042,184.244662638,198.293360117,227.707701467,240.342934427,182.468960283,262.600419981,221.651670692,192.534037365,277.535108103,189.101228455,204.020245522,194.627594873,257.785445563,207.734328272,202.057384825,159.272485083,155.762001523,210.922032994,214.555837911,227.311778802,255.205409572,146.749051145,233.345673715,300.262690587,249.499488237,190.310137218,179.386491014,215.633822072,207.992902279,248.276265668,270.316143281,293.128022537,328.786115768,211.929773947,9.4140065854
167,Irian Jaya Coast,653.947762759,754.451627353,506.295304896,752.259351717,595.099707223,769.173911042,595.370234652,704.544928091,714.095811831,515.808581803,534.054069326,634.426052746,523.546477481,690.853683212,806.85670658,750.116179343,710.671103119,536.244823793,718.285219069,686.891124087,582.110493842,533.866615987,497.650004486,503.395224856,466.201442841,584.611865023,620.996099135,456.030226324,700.25012944,907.011633212,828.079378244,762.961500382,548.838068988,647.071422591,559.922884835,707.781733712,728.660909273,809.249062288,939.724379751,822.227118333,204.304574096
168,Amazon,4311.30541903,5984.72139741,5789.05611704,6165.72011081,6438.88285262,6207.52305772,5888.72294008,5926.70232771,5884.15363342,5358.20630746,5164.53480168,5432.34018489,6140.94537016,4762.68790059,5680.5111587,5457.67176904,5868.25632901,5245.9437039,5609.02066084,6053.92986664,5494.80085626,5488.98689088,4833.90495729,5666.49343969,5969.19653509,5325.83209397,5600.82558849,5279.09878153,4843.15361588,5727.1948019,5981.71554102,5436.76260376,5452.50176445,5305.25595475,5307.01485682,5222.54263805,6166.20502959,5574.44212044,5999.63866184,6265.1127599,1235.90492107
169,South Chile Pacific Coast,609.459971356,600.751872144,615.313457995,512.441696044,522.389582048,564.73728241,489.935609334,636.21978607,535.671194022,573.370908141,642.854695817,550.196653501,548.017804843,504.835051559,521.556269533,516.194880867,632.067231828,525.042710383,514.609855538,536.530230739,604.410038297,614.705857752,591.674800113,593.072875774,616.634821696,627.248809475,551.50772174,625.247651926,599.777076285,582.428608219,642.889718766,694.060717098,699.608155265,651.545836432,655.534722209,602.304477757,645.383003003,575.471165074,613.001188058,631.868074073,71.6123054369
170,Shebelli - Juba,193.081066406,132.025940447,129.290738145,56.3874508706,64.6943110624,72.6167242318,107.728169713,161.496156769,171.926503914,142.100277345,96.1626832758,242.919724704,190.725087936,168.949457123,93.6161233185,116.37392597,88.6232184054,104.370695383,102.686978505,103.180685714,115.4604908,64.6113281398,60.4995430292,99.4312758837,85.0530099439,97.9635218511,98.4221502632,227.819117937,201.846951124,59.171792198,51.2782328581,72.5177007602,76.0117462525,92.719589515,74.2846681093,76.7164986411,118.513774708,94.0862927316,77.5965197279,48.6093279192,9.16864293354
171,Africa East Central Coast,250.441976086,257.007330123,209.582045573,209.584107735,226.475500506,178.433450658,218.540893656,189.941686916,275.823158514,315.621572958,210.395894244,189.474295551,245.527574952,210.508453928,237.497733593,219.671009747,263.620469333,206.534025041,191.084517841,285.545867949,219.143908879,249.372351827,208.541315602,232.64381892,208.854542348,226.171741744,221.839173304,258.799918172,276.423330717,230.399921985,241.204899727,259.421391791,235.075735551,214.327716412,221.136970764,189.071720285,259.605639426,269.670467027,246.901198498,210.086198763,49.0726352024
172,North Brazil South Atlantic Coas,165.727812056,193.102433208,120.22727553,189.239668067,264.266238008,198.043367524,137.209003579,167.431941421,153.313557924,100.325744611,135.743032079,73.5984711601,141.383235921,44.1513836777,171.416027069,265.113043042,218.85600084,102.366797734,170.935691065,183.702543773,106.4192446,141.784530821,69.6924294641,84.9410680765,183.736469285,169.643217426,165.951649406,116.309899516,93.5181234937,163.736107006,197.728832639,162.645072803,133.908976706,144.849662681,177.506486326,98.4694621118,153.672622206,124.074715081,191.007656025,203.603292051,13.3534355515
173,Papua New Guinea Coast,609.811642674,654.898910386,580.624143078,668.623778005,578.441541063,687.334833528,621.714237277,730.274011431,609.961801547,565.759985017,568.221348012,615.488218309,507.508553336,675.089452786,604.819230495,689.362386832,593.984974184,530.907092205,704.583434019,639.036088498,697.407862587,587.838310466,508.412313855,500.372647428,617.438960134,622.177655773,628.841130405,544.595577732,611.772878798,611.204423725,637.237466323,635.099028945,588.577362648,619.057809438,603.491938752,664.808016041,640.883034542,632.566013795,615.484772486,661.129699019,132.666867951
174,Tocantins,294.713866279,314.392748742,352.736064872,466.04916969,522.893326317,435.975194524,372.232211136,434.36913005,478.723120438,429.282187888,491.631585492,369.464477925,449.779993799,338.31638664,412.228359389,542.17371164,482.005953269,347.491781296,468.976354302,503.450022497,396.756448264,406.22635312,376.787484621,327.866696298,438.001095363,420.770205971,362.60500481,420.559346497,297.706768922,364.320379508,488.208725485,399.824141112,370.385276191,361.442802492,426.487833174,376.063199258,440.256681741,346.130407615,392.983308313,476.884801985,89.9811582759
175,Java - Timor,149.9647901,239.720016192,168.778716229,299.479256038,271.208730399,313.981827943,191.926366238,217.008998114,273.704141619,234.000572008,222.850516914,283.891032294,204.911200576,231.956009684,310.062416945,229.850314219,272.441473037,229.497159582,216.132775084,255.55582839,226.607195489,243.27793873,264.41095967,210.898683429,189.698546283,251.096143155,242.080033218,206.433301141,240.035552199,315.85623638,324.657857827,254.964223487,231.824893494,245.082252419,263.228646854,270.16152446,262.672391853,237.811665804,267.60353507,248.301014565,62.0498859195
176,Solomon Islands,62.8067364114,70.7130226197,85.8890476365,68.9448990574,60.3324211015,74.0660698614,86.16682859,81.8000880557,61.0681277253,71.7383725343,78.0537219845,63.12193845,75.6700192411,63.432116612,67.454028462,71.9212326406,66.0228806295,50.3136263922,78.4673330859,62.120505756,70.9213978352,78.1379712452,52.5680157994,54.5996530223,62.8635708966,66.3611356667,80.0238058876,53.4071131684,76.7479064507,72.8716684475,80.9333357851,62.1437728386,68.1083557311,62.603672318,72.9008199197,54.0139702169,70.2211685531,57.3415584559,52.746857238,69.3299078371,13.3578251718
177,Madasgacar,410.85169585,567.586910192,538.492565342,597.275240611,499.048955527,498.985810221,433.396282342,539.168553214,403.624494871,393.753044828,438.284150098,408.204387242,606.807642653,439.043859024,607.213554669,474.364142236,470.633398666,432.412276088,386.193691218,541.535642572,360.241596619,458.308409439,452.068886804,453.626957274,463.991325245,440.60057124,432.994021628,406.262038423,431.236638268,385.368030018,426.735102922,405.290443985,537.427881376,534.380288551,527.503256588,470.804138108,460.158669561,545.235508289,417.301430422,382.06241168,99.3829978335
178,Sepik,116.125963926,115.340834308,107.29004737,136.964403363,105.900493414,135.153466064,114.759952625,131.018175417,114.571564082,103.260152918,118.028830945,120.081483171,102.060138669,119.655296152,106.831709205,107.361317386,105.504412846,101.847137705,129.760939653,122.067444605,110.385752544,115.030578922,99.271969022,92.0224034401,75.2989993064,97.1984178941,112.862919848,98.1646674037,136.293319804,152.256811854,128.33697062,118.684231854,110.231733709,110.107464657,99.944096479,120.521850185,120.391273106,117.800065401,134.691076246,133.337604836,20.8889712009
179,Rift Valley,151.843580319,145.683465043,100.475795956,103.178625403,106.202340943,112.325909979,85.1128514592,158.060764812,163.403335583,150.982869453,108.255448005,118.008283661,119.218011904,119.417049352,69.0795688615,108.966318845,101.964304797,103.169050179,121.745761914,132.352309595,136.218281548,84.4354574562,85.3591896727,128.697469862,124.073503084,115.899229789,140.974576252,107.997651965,190.773089114,95.5692321182,82.9807411005,138.889678228,74.9838167795,100.922448393,84.4878386911,107.708821713,115.972321977,172.556875514,102.788083886,72.833215953,5.85843759647
180,Peru Pacific Coast,19.3666222127,26.6514390251,39.5244137024,34.6231210628,26.8484191488,37.3565595558,36.760666309,30.4069118798,22.7939740441,20.7645948722,14.1683768911,22.1258501353,19.9480938052,86.8284915926,42.4005056611,26.7989702558,28.5681570434,38.0522423662,22.0576676015,27.5508376454,22.0107645083,26.1167495405,29.8632218668,32.4328781656,32.8460615444,23.2011695117,22.2556178752,25.1899905141,74.639209118,40.013602963,34.6023720323,37.1204479448,32.2978357902,27.7633931636,23.335975413,24.1566230496,28.7678343596,23.8823844799,30.1186917617,23.5068594305,10.050556197
181,Fly,164.773999651,170.224555906,103.513122274,176.848707106,147.330324222,184.924015914,132.436987997,151.589904269,135.600927424,94.2580922559,105.63384118,130.911238384,93.9320544743,125.208737164,157.03867455,145.020806875,138.202760443,114.696896612,151.80151241,142.8906848,118.80948596,116.593222396,96.2904159067,96.5672640491,107.793739685,127.231814848,124.447549752,88.2013886369,158.288030858,189.9034816,171.220264133,160.853806759,119.214407132,130.629275002,107.506608946,153.887004452,169.080629182,165.101102351,216.901685417,171.429518897,27.2270204698
182,Angola Coast,111.148728611,84.0064047564,71.703214692,92.3249097311,77.6874529831,83.2291499318,92.2131997507,91.7419236976,67.0854974714,97.8440165617,69.7026485747,68.6494690561,83.5153778917,78.8216234805,93.9934201192,81.6970803352,100.44611277,81.820885565,91.6023254499,85.3826900994,67.2132413534,86.3213309187,82.7204167206,93.8227615116,90.862486434,101.478336052,96.9235952659,84.9362991902,89.8590034097,86.6607834532,78.3455241075,96.0122373616,87.1739401769,80.6051553808,76.472984895,94.7614806141,92.7283514576,114.296699795,96.8553395758,137.785521752,24.1386922738
183,Congo,717.055010905,1314.67898083,1275.07151626,1280.18922547,1360.40522493,1439.26273378,1637.43451527,1583.26944971,1497.93428397,1296.4736601,1122.93267541,1138.66825148,1114.61039915,1051.91786181,1006.19476573,1169.27589944,1090.69822404,1128.50989269,1166.14173449,1266.94828207,1202.50068173,1082.7952512,986.959667218,1067.33277436,885.887621356,955.613921081,956.378526304,863.779742896,918.786602869,1029.33931476,993.700585862,1054.04712043,1168.9638823,1061.75476056,858.480267228,868.306436895,999.360110676,1165.25288341,1110.92089072,965.998431456,279.664101156
184,Australia North Coast,95.2370975377,188.693820677,185.056834763,250.685350294,397.753735546,231.770859446,286.139062169,252.326912769,173.152256706,213.260988126,195.941147449,246.523978875,230.470161576,148.629324089,255.520876566,179.244888095,159.166691514,203.535265001,146.035960847,211.494830467,127.844963104,250.755358936,130.962210408,218.993031347,170.145331668,227.588510444,198.856162735,254.363421937,241.890099434,299.992314019,375.932515725,304.812842303,174.535331069,209.862920199,277.849686206,155.752662561,315.76159963,233.111889309,254.475909311,250.527642566,57.5929636024
185,South Pacific Islands,505.642471182,523.170660417,531.498507601,507.484076791,491.984755363,548.550228672,489.872028457,495.26827516,465.171223718,408.437165157,413.807829899,424.635505107,443.756835982,380.59160557,448.272903354,467.4313524,431.875203484,397.876155377,494.678666965,483.426798118,420.869165535,426.420470315,386.818879863,383.527966897,404.436873223,413.041328117,467.326746947,418.149402123,393.300633316,485.075917017,477.848545398,422.75235956,434.969898826,397.463490751,404.819444624,429.607827107,437.00360687,452.940693961,441.581372062,438.883876491,63.9304311001
186,East Brazil South Atlantic Coast,101.86780955,80.0516201644,56.2520042975,99.815226096,170.997163606,97.3170683004,61.3880019441,101.137261637,76.1048926081,46.7688535135,59.1801214573,52.5871634912,56.2240304802,29.31477716,95.2401677328,178.265625827,132.210720829,59.7499043913,87.4379763871,104.802219036,48.1095750699,59.0066935647,65.178833014,23.9433690332,104.227540228,86.9859055221,89.7195281544,62.6662699168,29.8216455911,45.250097467,102.000879347,56.0867262938,88.1885743047,74.3760676101,116.34071723,65.8837543378,79.3281654849,64.1040765538,115.464999353,120.98697151,6.82713139142
187,Parnaiba,79.7053712468,78.8035315007,60.6303132835,96.6361663455,167.745501559,102.677724187,68.1434602742,87.5520800459,89.9897688264,77.4924420891,87.5813278227,63.901204681,52.867421337,37.1634200064,79.0815178015,179.661612976,117.027291147,56.8976137331,85.6646250929,113.263310447,64.198419301,63.445431863,58.4631754742,48.6995262796,86.3523351832,98.2291974741,91.3491589511,85.523049642,53.9945890038,76.6275919091,102.546629222,69.1765420572,82.2008745786,67.9437685467,107.098813172,72.4819283788,85.6052640042,65.8427146701,92.4161689571,120.013838524,14.3887316326
188,Zambezi,110.507918867,111.497918304,105.0019594,81.0305670146,156.090266714,128.256328735,142.213224375,114.758994942,167.061970353,119.455367938,110.687488976,127.940994462,94.300368044,87.5784780198,94.9881805116,122.122586905,131.110122289,92.6776182613,113.400154032,147.622518417,107.85223817,107.568918337,77.1734066325,128.365510398,91.7527693826,77.8262763092,106.2307175,138.057100401,113.631767827,132.172127883,123.883488154,154.99437848,101.137814799,116.756676887,124.481994118,101.576951797,130.545162032,143.629277709,157.080310585,127.133032346,45.2465850086
189,Australia East Coast,100.455029615,204.228135526,206.225707774,189.419299587,351.736666219,186.934558935,234.049872646,199.261496472,175.066015572,175.767947486,105.194856839,164.718458463,116.588221277,161.693082865,157.426140195,154.815812898,126.174269285,120.291560554,181.069733401,240.51466903,211.665624508,187.305492863,145.861410764,112.879452622,118.086079148,122.379988355,158.711809596,130.976684688,152.4228366,205.705902051,185.118911032,145.842120019,95.6428996809,105.516507462,126.614706187,118.18367373,122.31270224,142.078214832,198.173790712,195.812402883,30.7270056586
190,Africa Indian Ocean Coast,23.9679244915,20.6969852653,38.787595934,21.2870196905,53.0528206182,38.0405170093,50.3201077815,37.88387588,46.0864022587,27.3102235556,21.6605131759,44.0629115746,35.8000905107,19.3411913289,30.9555417687,40.5980721903,36.4589388043,17.7202864149,40.1511142641,30.5379653578,35.9974086804,20.3997084369,9.21971417989,22.8221180927,24.2204696164,17.0751517038,42.8077293886,42.7790294231,36.9385358632,71.7794733224,52.3788520369,67.0628613162,24.0542091175,36.1059105835,34.2038895673,25.2545028356,45.9474580057,40.0940648693,36.4453838593,26.1181536971,7.32153699472
191,Australia West Coast,61.0162805017,44.4235372853,25.8288921132,55.8670483411,52.8738414251,42.7689755713,27.9988464235,24.9549357076,37.9399241352,25.202591528,57.1246070582,43.693133368,38.9764151952,37.7043618981,50.9234122201,29.7464801358,36.6309043234,31.0840305156,50.524268405,38.2268982763,36.0286741633,37.2696014135,49.441237405,35.9016562788,30.0927974126,66.1508873328,51.8789264152,58.9132918142,48.7111168405,89.2674971107,94.61796861,41.2010079602,33.1479058203,40.7523181504,48.328001665,41.9461109775,61.3665736922,39.0906243671,46.739112005,43.4696037322,5.0148869827
192,Sao Francisco,84.3116350062,89.715421038,99.4477881605,100.612723196,123.062736998,102.383798021,90.4438779902,105.085941858,146.148906598,164.037685552,145.8302782,128.755239852,98.5798536342,131.218079083,87.1752093658,165.491173202,108.360967891,98.5334261888,113.026537168,145.696461207,85.3850353994,114.519790624,175.116445468,85.7396067533,117.302747194,115.566536945,99.8442605018,142.080271671,100.015500296,119.528605331,143.558575476,99.2174765356,125.39784517,107.145612042,156.07558724,143.677489262,144.329036823,111.075763835,131.85565061,140.335003527,55.2784320366
