# File: xanthos_accessible_water.csv
# Title: Accessible runoff from xanthos simulation
# Source: /pic/projects/GCAM/gcam_hydrology/runs/xanthos/pm_abcd_mrtm/pm_abcd_mrtm_watch+wfdei_1970_2010
# Comments: computed with Xanthos forced Watch Forcing Data Era Iterim (WFDEI) 1970 - 2010 annual
# Units: km^3/yr
# see Turner et al. (in review) "Modeling global groundwater withdrawals..."
# Column types: icnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
id,name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
140,Krishna,31.7689664532,21.4383105668,26.0662968322,30.7609752769,37.6741163437,34.7215155643,36.4258133982,39.2843472846,39.0649545413,40.3763057737,36.9950501791,35.9132630055,34.7459733761,31.6493834612,33.9952298875,33.401823975,33.4906340345,34.8121791002,34.2083996792,35.2939153842,38.3789249184,39.819135669,40.9090811224,39.7677156007,41.0289322693,40.558505239,40.0732907153,38.2929938173,36.4812773134,33.0654764666,31.8621392689,33.0973171905,34.1742863389,34.5191566996,33.8001005156,33.457399388,30.1533671147,27.0559811324,23.8405733532,20.076310985,31.231069334
141,Andaman - Nicobar Islands,4.72384176062,2.75986916771,3.38645354103,3.86007247328,4.39566065189,3.88988905303,4.04342326936,3.97182832552,3.90748621739,3.79652014934,3.70319524248,3.63422229109,3.58316707411,3.52839419767,3.89178107702,3.62729003148,3.3420269594,3.33719191091,3.24465976228,3.1218067743,3.25485861254,3.49092923998,3.58506356746,3.48424698053,3.53870118103,3.73958878472,3.82644355911,4.05127293346,4.17404533362,3.94977148228,3.90370968005,4.07035699533,4.14777449503,4.12888912886,4.39848522241,4.29508026547,3.80277678306,3.31129213489,2.84490272606,2.23233018559,3.49219934902
142,Africa West Coast,412.903772346,256.233047752,310.774170405,356.79761641,413.403344648,415.882467679,411.356992076,405.378244094,395.021466724,371.941597364,358.648558342,349.976586189,340.892290969,329.543875691,322.506501581,324.283192925,318.146299755,325.828675766,334.805323174,336.155415803,342.004132441,354.39340123,358.65914881,354.989872469,352.689421997,367.047583732,364.037213406,366.273087259,366.884625764,368.619262314,361.824697771,343.903830734,335.17088805,324.830289709,325.596629545,309.695057028,267.975067205,225.283090862,171.830587174,129.296732143,224.776547562
143,Caribbean Coast,142.10163176,91.7887921308,107.708503065,122.621570623,140.231362613,143.730102825,138.593839696,145.054578704,140.401942493,132.372124839,126.707151729,126.594374936,125.587217061,121.257888424,123.10754417,123.697480577,116.604849458,115.036153552,114.224754668,112.184921465,112.106925218,113.990826266,122.092810211,115.307214084,117.566456256,125.351572427,129.954885569,131.482054285,130.367163111,130.558013934,131.789644552,131.369508214,137.449841572,141.442131183,138.161222267,134.849102481,121.309794079,107.014782713,91.0949939953,74.0735526469,114.088516897
144,Africa North Interior,8.79242674292,4.75232325204,7.16646184665,8.3881605779,9.7610150133,9.45425992827,9.36197893009,9.64242399107,9.64505053058,9.1904352584,8.38454862542,6.80983140329,6.8526502056,6.56481806474,7.13349661251,7.2327740763,7.32018295491,8.26573986172,9.1504190977,9.92148693643,12.0822138058,12.8110942199,13.6306495923,12.8324815203,12.8645217799,13.3221277726,12.7700902992,11.7390615278,11.2289296953,9.9214194012,9.38797352424,9.10793728361,10.0983791219,10.4965197723,10.2267668955,10.7624855134,10.3047170243,9.34602272083,7.65338477304,6.19343270241,11.1688100607
145,India East Coast,5.58405095002,3.29855259292,4.63406681993,6.15769590175,7.4442215115,7.75878374569,7.4160978444,7.16750292762,6.86402865069,7.43268229814,7.3022044765,7.16008624073,6.33351852109,5.98629673574,5.64857997882,5.75680211656,5.81811385296,6.79450947734,6.32679141356,6.66347110821,6.5270939815,6.93707412516,7.78869368288,8.23554902704,8.87803573531,8.6828321339,8.18116274468,8.43851793277,7.97489920185,7.46517456345,7.70542777879,8.20450085992,7.85280560129,7.70483091544,8.65885661108,8.83091496524,7.99193604574,7.12282978388,6.57553555776,5.22824083659,6.96323777032
146,Chao Phraya,19.2708159779,12.1498580806,14.9338807434,17.0751629005,20.088420606,18.7716311365,18.1041334788,18.1318936462,17.245340285,16.6755731011,15.3647394837,14.6249879718,14.2462299705,12.9608335569,14.5352796231,14.0573214986,13.7738765165,13.4013910146,12.8762478795,12.2713953119,12.9718526134,13.7994984451,14.8206030475,13.6572480814,13.5181115085,14.2189384775,15.3891410476,15.9096683173,17.1978050074,16.4217535303,15.7340420359,15.1273447212,16.7388024287,17.2335695351,17.311534477,17.0761387702,15.236293228,12.6757359373,10.7070589621,8.80460046888,15.1318610476
147,Pennar,2.96321108735,1.79595092675,2.5288575345,3.08127451597,3.86190208683,3.95940236332,3.9741341261,3.99672427732,3.76782840347,4.17285090027,3.65991992832,3.36782156358,3.2294339869,3.04665357596,3.09272810441,3.19045333659,3.37188643228,4.02700923601,3.56425359586,3.81162039912,3.99012882169,4.51380712401,4.9961489599,5.22095897243,5.41703415597,4.87480241247,4.68504399204,4.90992423956,4.92124436936,4.68896317076,4.31685840133,4.2325516089,3.94780019525,4.37063575941,4.64091707117,4.43332528244,3.84487394453,3.23354181877,2.8465063518,2.28090341411,3.60157469488
148,Gulf of Thailand Coast,30.2407001977,18.6149461782,23.0834005228,26.3960767326,30.6986399095,29.8693528615,30.6912123375,31.448115003,30.964288989,32.360967667,31.8981648902,31.3023403153,32.3601745484,31.5956369835,32.4301753756,31.4937077706,31.5594559169,32.2232481158,30.0742079066,30.0360878985,30.6389251999,30.7131216625,30.7594706014,29.5832801923,30.0360766924,31.1360840196,31.9575759167,32.9507420564,32.0239093216,31.0982258673,29.8752312131,29.8285990652,31.6864671534,31.8727131605,30.6921641225,29.466949692,25.5903429734,22.6006709319,19.0508873151,15.8291750639,26.8097454765
149,Niger,190.468494597,120.932541228,148.331957783,171.523177867,201.626099335,203.176326111,202.183177665,203.215863332,203.883230922,192.785714761,182.718977224,177.687393875,176.637314384,166.241307074,166.913414075,165.564683289,162.991264134,166.956588021,172.880965628,176.711844492,184.169243956,187.842794127,194.163209756,193.507451061,194.722783881,201.056263196,196.050078372,195.706057098,193.972055388,188.842517277,185.020905453,181.122739369,183.491360536,184.392980378,182.739044582,183.948551422,164.37933708,143.062630878,118.366936318,96.3738573782,159.146188857
150,Micronesia,110.041237896,66.088001936,83.5078915329,102.749686654,120.523336768,127.008003493,128.650480876,121.568408925,115.18898788,112.009672185,107.419098421,98.7231028879,89.3192079047,89.8479250645,88.6505343434,83.1532046412,83.5215335246,87.1179104204,89.607052181,98.5862977374,102.679562649,104.598722403,95.2585255182,94.0278225054,93.871359249,90.903810438,84.9884932894,80.9619936286,74.9637636906,73.1459778356,72.7015182515,74.5864069846,73.9619366702,75.1712792556,76.5257289838,76.6795894613,70.5776148142,59.3458301957,48.3464570752,37.0338567672,61.3334871487
151,Lake Chad,65.844554016,41.6889695676,48.5463073965,55.8891196444,64.9212103616,57.5293854071,57.9779636979,59.008378924,58.9859980394,55.234445591,48.6992406741,47.0309383787,44.7197394832,40.2031650893,45.0826509639,43.3497411176,40.8636550983,42.7540311439,44.3377770864,47.0706098338,51.3634147977,54.1373932339,56.4248137095,51.5642679355,53.9408443394,58.319083319,56.1995176735,57.7782853341,56.252086398,55.1294337343,53.7422634605,54.4724436731,56.9075912083,54.6055417177,55.5656176603,54.6260989295,47.2428319566,42.8667418668,34.5075540331,28.0891325183,45.2736268582
152,Senegal,29.0772801619,18.3783246891,21.349766401,23.8321561949,27.0947260242,24.1536818168,22.3680357063,23.1130363108,22.4551756277,19.1470418754,16.5649023051,16.3493443912,16.4126679413,15.1302337308,16.9287724704,18.1550934883,17.3995868275,17.7984561214,18.6594277876,19.5432087462,21.1055220478,22.106431405,22.9657902168,22.0668362743,21.5333081907,23.9340743411,23.8884159466,24.1904906398,24.2462561861,24.2819496442,23.0920242417,22.161977475,20.7233173889,20.1881796944,18.8171545903,19.7893988614,17.4882242396,15.0333193333,10.6794287757,8.32273147685,14.9157029337
153,Cauvery,20.837281911,12.7799532675,14.6522736376,18.5087701876,21.8957030938,22.0704151908,21.8564710995,21.7447789669,20.7843728407,21.2295039798,21.2178323151,21.4407109574,19.7738782179,18.4951198078,17.1062897048,17.1814070965,16.2131784913,17.4915449953,17.8371646819,17.9595490975,18.9875376735,18.8557209014,19.6053681825,20.8955355558,21.5935896994,22.4872521147,22.3151271526,21.4175284584,20.1736877113,19.0388550994,20.1198715732,21.1628687112,20.7728497107,21.1167196665,21.3461593524,21.2362422201,19.6090858696,17.8355888647,15.8472338881,12.7083703759,18.9188836609
154,Sri Lanka,22.6625432063,13.5883043696,16.1536114206,19.3862438766,22.4462692653,22.0207699172,20.7590300251,19.9238884189,19.831795512,19.929613716,21.2016447447,21.0821349906,20.4691328529,20.1731167055,19.4746294939,19.9504621009,20.4388008212,20.750892727,21.0137475397,20.3570047159,21.4241159215,21.4859136175,21.1212961947,21.73969095,21.8275007029,21.5921627254,21.5865658772,21.3481872238,20.9203824167,19.9260129783,20.714069263,21.3640355226,21.9429737116,22.1505945319,23.128719025,23.2097289643,21.4638297936,18.3639074342,15.84536837,12.3758840711,20.2337322593
155,India South Coast,42.4822510855,26.7628627711,31.1621068114,38.7472766737,45.0216387126,44.4675533262,42.636833411,42.0372441255,40.9117077413,39.3540102621,37.1251095085,36.3454745938,31.861762811,29.1278916873,27.7304762605,27.4469309817,26.0707799135,26.9358229081,28.4854693553,29.4796966622,31.1290859912,32.4914540976,33.0191588867,34.4587493263,35.6184890475,36.6851490671,35.8709278292,35.1281247093,33.882172849,32.6627750205,33.1563669733,34.0924861455,34.7417294544,35.0146360386,35.3846278457,35.3636946108,31.7022894432,27.7827578024,23.7331571762,18.7757390376,30.6179440936
156,Orinoco,681.677733169,418.037823691,533.642743776,630.037199349,736.686985366,781.069278462,786.770571068,787.890518324,806.780751076,832.617458698,828.373830284,801.082022983,801.763558223,788.711306947,771.179272709,749.034843228,732.830382926,716.644541281,693.929958951,708.226212244,719.564278619,713.914574014,724.41714796,725.257120735,752.309535911,769.257630104,785.391616431,783.348921985,778.674625354,779.594785445,793.928938985,783.178454464,801.944625456,794.788994748,777.329833744,761.435612056,685.235125456,586.665828529,486.094489278,380.334049531,613.525359803
157,Colombia - Ecuador Pacific Coast,187.865168989,117.832754764,144.350479399,168.086865136,192.430498768,202.021300175,197.435840366,199.869677847,197.662120907,207.375798877,208.943564629,205.654682309,205.766477576,208.219181962,210.559197774,214.959433997,210.653123873,207.886530532,196.601500237,189.869066941,191.873335022,192.965436699,194.467519064,194.927395765,207.634987702,216.915775199,223.308292748,226.010774594,230.622287443,236.216828876,237.690211191,236.026323222,236.833783223,227.596906605,227.117141768,223.233480464,199.692112533,168.919113237,138.091461409,111.677796413,185.231162793
158,Palau and East Indonesia,21.8531437169,14.241685057,16.510991825,18.5756226359,22.5834024834,22.4015567871,20.5664463424,21.4077571104,20.288073996,19.7126873793,20.0434419418,21.4705054157,22.3112780749,20.5186103281,22.7135682526,23.985337594,23.134562714,22.7146282577,21.3208838915,17.8452205378,16.1489536635,15.812646175,17.545987766,15.4069552154,15.7065142577,19.6944113828,22.8500688655,25.5842021037,26.2491772609,26.5256255336,26.4967637774,25.6250303028,26.9534950413,26.8725386757,26.4931177294,24.8353822347,21.3446335691,19.1806839307,16.9041322904,14.363898065,24.8940206309
159,North Borneo Coast,182.093330145,113.493952306,137.137514238,165.714838734,188.813706571,195.129665979,194.43663918,198.955012929,191.779920019,191.090829056,194.035298273,194.61985458,190.843226739,187.69444065,192.888521853,189.033545822,183.232855036,184.774546653,179.567027208,172.343743629,174.727594665,177.914386949,187.132431346,176.657402324,174.838935532,185.965755392,192.482548441,198.975212605,197.314681064,198.26894046,194.440930773,189.975627146,200.358729194,210.119315312,213.862818451,216.920566185,194.852966387,172.845753334,145.279524663,121.12004541,201.659023323
160,Volta,19.8970677041,12.5315103704,14.6590559529,15.8467942377,18.8221512627,22.4527651379,21.2204853249,20.0863845404,18.0429974122,14.9332718934,14.4578850138,14.5298276792,14.8148202331,14.116027304,11.3290454276,13.2844194098,12.172587244,16.2313038692,16.4777988818,15.6126305187,14.8752631735,16.010454202,15.9199714423,16.3401962493,13.6680429966,16.2689592576,13.340461484,13.3704733466,13.6216339025,14.2642482464,13.8300861241,13.0550477714,12.1377978735,13.5057870279,12.4113552189,12.2993409064,11.790922051,10.1443258392,8.03959059265,5.86583084772,10.2837508104
161,Northeast South America South At,326.413540952,203.064805154,259.883050873,297.656399255,337.608548851,360.574690462,348.928330933,343.545595197,340.903297879,321.62773926,315.217865098,297.462293494,293.068048019,283.410654858,275.885303863,285.370344687,297.624816214,292.828843985,293.955741834,290.006519795,295.566046184,295.600492819,313.996438779,312.593611383,292.925961666,284.999667942,304.251548247,310.243979503,315.069698381,302.380660525,309.838181287,303.540428711,311.336955014,326.275283541,327.425666615,308.289736526,278.449376786,238.163008394,206.229845747,165.358775443,264.710920083
162,Gulf of Guinea,545.135003212,337.551519693,417.047817408,496.558067891,562.3743934,550.252486878,547.270244119,544.160203596,534.534830286,503.579455039,498.722046129,488.456835686,469.361140373,461.292105006,472.238009705,471.799767198,476.638255443,478.769328073,497.457927248,486.343129256,485.608120392,491.649526668,499.422248588,494.425599763,487.013066314,490.472098196,492.703766469,498.44913735,509.987389769,500.450753428,489.850687104,480.129146777,481.846699915,507.3787848,484.357175857,481.601113309,419.243071122,348.639638344,289.680196277,233.824301155,393.056057788
163,Sumatra,330.235761255,199.218692535,243.301508451,288.63569625,343.023626057,358.865761946,369.515604826,376.378603906,360.07361485,357.033083006,368.432580473,369.896149929,379.185840827,370.468995795,373.544868096,364.274523519,351.348536129,350.874021485,342.064139517,332.610082811,317.751760753,317.767748524,314.15859633,289.341222427,290.712948674,311.91667619,328.12649731,344.130500816,347.234115927,373.779273701,369.986326739,381.798161298,404.457949021,413.139141828,410.857964323,404.774526914,361.893698015,313.919215005,256.685993917,205.83907441,322.445436628
164,Sulawesi,98.1988572799,63.7794093942,75.2456768309,88.8058635546,104.764793829,105.681988382,101.966026644,106.854383307,102.699309486,99.3995487681,99.2839056596,101.323206562,101.348593776,96.6307894513,101.682339393,105.835431735,104.445307699,104.470246847,105.098195084,96.9788440879,95.0834852897,99.331962016,105.067851705,96.6321444518,95.2005445174,100.709654834,107.692846038,114.677807262,117.610713039,120.957104752,116.480089639,114.003043085,119.561647377,120.737802879,123.693127391,118.221002296,102.276174425,89.1962698767,74.2396686225,60.8826330717,99.972302722
165,Kalimantan,391.595924635,246.583586225,300.531475935,361.974319355,419.876804348,434.363055044,435.618417592,447.917982757,429.282270763,429.890762064,430.526713735,432.520347069,424.775185009,416.377728894,428.299664977,424.748725376,415.34097567,416.921153312,409.12747036,391.884040588,378.120682275,384.660480209,392.140003282,363.401216646,363.995485871,379.632876971,393.323121997,394.680346987,396.76637716,413.732368215,411.837545189,413.741578661,429.442068223,444.55127506,452.029060077,447.412005598,412.021696272,364.761542828,305.617387041,247.274730773,398.047413529
166,Magdalena,151.326874975,98.3062260497,113.041899604,128.901171623,147.112968408,153.426358268,144.995669701,149.582813519,145.176987325,138.715924747,136.860218032,137.24864051,137.706670135,135.060961733,136.455993461,138.47668817,133.634526724,128.645512103,125.704527499,120.376891327,122.412721348,124.275551055,129.120494129,120.239932611,122.288298194,130.142644183,137.358894821,140.122014481,137.599838558,137.686054476,136.14095323,135.58676837,145.469520498,150.250843137,152.532113466,149.527331469,135.059469604,120.712346959,103.466204987,86.8311748818,138.224213621
167,Irian Jaya Coast,296.637921477,183.349188418,219.996769121,263.364518478,307.32016552,298.817108956,285.250697965,293.137692728,279.059438511,284.953504688,287.273041693,296.798315491,297.175407728,286.227919833,298.691221612,308.098995082,304.878748998,305.513997599,293.621486022,274.942135771,257.465971171,249.706486682,254.923289642,238.780374777,239.602678611,259.601731356,277.711783423,294.042839111,296.840040249,307.973359978,306.453647804,311.795674264,328.577257175,335.286607014,337.300216276,336.939984684,302.552264909,268.768937737,228.938928106,194.473283176,323.463403326
168,Amazon,3419.43019287,2132.34411534,2584.99528384,3040.56583136,3492.86576888,3573.33837988,3510.29272045,3482.8728732,3480.96850184,3352.12365528,3311.61358979,3278.47978163,3273.98718622,3224.9296107,3244.2090727,3312.57461129,3317.37580438,3267.26141278,3272.73568696,3271.65818052,3310.97778944,3269.28301685,3296.56188553,3271.20162903,3178.13233536,3195.99586742,3233.87066667,3280.21080203,3263.76180573,3212.72638047,3211.27994727,3182.20229812,3250.39190118,3306.60419024,3327.54625744,3349.33028151,3026.42102629,2607.30107107,2199.49952707,1791.56278074,2942.30708605
169,South Chile Pacific Coast,193.150750569,109.188603597,133.055676684,164.048941603,190.144010618,188.385942225,190.436969239,187.264822731,188.997902697,188.142738765,186.039188072,187.318400975,187.116110482,186.598346942,183.73581907,178.556253162,181.197242698,184.445932122,188.676305637,192.160216656,197.053119648,196.818391581,198.10762704,203.497315649,206.578367641,205.507548561,206.88051729,211.868217954,217.058053625,218.758733723,220.136673872,222.611223314,223.592111183,222.40805567,223.897390153,223.360473884,193.03807753,158.956866334,127.216997255,95.2828107451,164.826188117
170,Shebelli - Juba,53.1751135786,29.2149229709,35.8714674169,45.8503461842,56.4737181192,53.3236053012,51.107607703,58.1287647634,66.4295133445,72.8714589872,74.1690159189,74.7032388705,70.2004059122,66.0261194347,63.5907640751,64.0244078034,56.1486770842,48.3560834704,41.6549422995,42.0142617014,40.0789362413,40.656075398,40.2885136444,48.020452746,54.1170603721,50.6389707968,49.8151162601,50.5577205512,49.1106232849,49.5843427196,48.1212217664,46.7800253538,40.0260270512,33.3674751234,34.5059426016,34.3410304492,30.4266799116,25.7298994066,20.0007380343,15.4106740219,27.8714789336
171,Africa East Central Coast,115.510447185,65.9547913604,80.5103895082,93.1611791157,111.531979143,115.873171328,112.768684481,111.429437057,113.823399377,112.759937479,116.693828079,116.769097816,121.676365884,117.061463995,108.766854696,113.772109318,115.748210731,116.004286499,115.873268114,115.549980192,114.829565124,112.335347127,113.354724251,117.864809934,117.257216619,118.00690699,117.46292573,120.851719151,121.013693419,121.378226212,121.042892618,118.860464101,118.914127993,118.464363335,119.56340684,117.490791054,103.480818273,87.8239410459,73.5489554364,58.8204493512,101.393247932
172,North Brazil South Atlantic Coas,110.619998511,69.6551909084,79.9118785004,92.4277999873,103.888339939,98.9993854524,94.711638712,91.2260286811,87.6486506594,71.1945606482,69.2041059016,78.7652260927,82.6092924325,78.8009053044,84.0791606869,87.6642441412,90.1176722029,90.1476699167,92.0569216463,85.5927202033,79.5096347456,75.8308663569,80.5839797983,76.5005766413,69.7590844627,74.043651336,78.2256161585,85.1740393575,88.8345027947,85.9276248465,86.5154222246,81.4709740101,84.2639231914,86.5480984686,88.5867092823,89.0258385916,77.8659464311,67.8559434137,57.0280990363,43.7590822202,77.4050827671
173,Papua New Guinea Coast,282.459555182,172.38794327,210.691791899,255.684014233,293.263794646,290.549769575,285.209560151,287.357537759,277.431219834,283.385703034,278.301912156,282.469718401,274.07294326,269.202378234,277.755298624,282.118198712,287.165272538,292.114393328,281.845405558,275.410445784,270.979239477,272.716192153,278.749913676,268.89305298,267.213365119,261.902366471,264.945851202,272.751026743,278.185324138,278.285061534,277.133833472,279.34975529,285.282030843,286.563097043,286.826809567,288.298811349,257.343938053,221.081654107,182.941468144,145.760296337,237.027971956
174,Tocantins,234.088293611,146.233862388,175.311498563,209.243079848,246.639458528,257.151522179,270.996875313,272.303647522,271.032749509,256.61416633,254.759136562,268.034444219,271.755686423,261.504297586,264.605083855,265.528303826,267.66026866,264.257992124,267.263236047,260.673162235,252.535517655,247.751969301,248.932567867,245.150380041,229.078349481,226.544543491,232.948754424,234.74830722,238.069727988,232.089229472,232.535872935,233.587185718,235.125881002,238.908586813,241.147646708,240.263056611,216.05907518,187.125715886,158.890915151,125.574996552,205.326588752
175,Java - Timor,113.847373347,73.8516755146,86.8768172594,101.604199514,120.179215082,125.882329211,124.737475465,132.549608122,126.131718016,123.467820078,123.201828048,125.775548416,129.537490338,126.537369936,125.324766414,127.544322414,123.65673725,126.260507709,128.46307285,121.733295643,119.00838359,117.559776226,118.413716807,117.755459031,116.702170725,122.759084274,128.281957459,127.640851808,129.061015476,132.81964769,133.643023777,135.548782798,139.365465948,139.214541215,135.939856833,130.757876232,117.665685509,101.932817968,85.3002356945,67.4361427938,107.652395469
176,Solomon Islands,22.4035962945,12.9148259123,16.9054836197,20.6939037951,23.5221614735,23.9358137237,24.2757846728,23.2213680111,23.532829546,23.6763862254,23.3701617257,22.7104032293,21.9797109728,21.4816360832,21.7932754777,21.0553579613,21.4165755345,21.5308741787,21.0277233914,20.4323967064,20.0129078121,20.0285734701,21.4045456248,20.2439277699,20.9213688487,21.0116920343,21.1411541862,21.5846377083,22.2102683537,22.1982316305,22.5011050424,21.2965074857,22.0752194426,21.1764502356,20.2444067303,19.7070153706,17.4475842036,14.2932713527,11.3938977592,8.01763077043,15.2602618453
177,Madasgacar,242.37635453,144.86786364,171.419338053,204.450816699,229.178360254,228.130833052,220.209263195,212.227322952,212.811313492,209.135177241,215.765612952,218.27545701,214.076737555,215.840384516,215.37727029,221.702842225,218.764462595,209.666845121,210.464806954,201.055518557,200.420041059,198.580117918,198.615757822,199.845219701,193.087890877,194.627230001,192.69293136,189.827109297,194.961066793,199.273357494,204.597340464,206.91372937,210.215638225,217.199634636,219.155993974,216.419178116,197.678145808,164.753307218,132.015175544,99.6983565238,164.178967739
178,Sepik,59.9515680912,37.4945954155,45.3007699444,54.2128574834,62.0062174911,61.1310623181,61.3139045937,62.1840006337,59.8097509433,60.7453769028,58.8188810133,58.3156127857,56.5801216238,55.714583683,57.5172139707,57.7919276,57.1324068898,58.0146791287,56.6281692407,55.6208141241,53.4398786584,52.8748902217,53.6242031659,51.4749689601,52.4426380997,55.2907814564,56.1959057054,57.5163620859,58.7549928703,61.1227261204,61.3094920239,61.8304659834,63.3423589332,62.0844151281,60.8895627885,61.229714754,54.5775085157,47.0793514298,39.5896473442,32.7912735003,53.2770716503
179,Rift Valley,70.5119806768,42.5428641662,48.9150575899,60.7486849307,72.9822976292,72.9178582875,70.1157131361,71.4283281049,72.6291581961,73.6185114674,70.3807624584,72.1666138945,67.9668075495,63.457212221,61.2683006619,63.0723744336,64.4357129517,61.8316271889,59.2817975715,63.7452456898,64.8762840513,65.919558197,68.7499665371,67.7206787821,72.0945013092,69.0512052498,68.9422941531,72.9499924183,68.9285810678,67.1953175719,64.8436226592,62.3530960387,62.9501403032,61.5863364297,62.1267944096,61.367073734,51.4073463583,45.7934892736,38.237669548,31.9122693193,51.9991163779
180,Peru Pacific Coast,14.2731339193,9.0214526322,11.4269867313,13.4167456426,14.9083312781,14.9998114181,14.182948324,13.0444260354,12.0841257466,16.0090847861,16.3391491067,15.687278454,15.5669545344,16.5654207872,16.6500365153,17.5257542023,17.5182232616,17.9218860133,14.1942087825,13.5419499897,13.9376578415,13.5864544273,12.5527593755,12.7577314375,15.8390869901,17.0171516481,17.572431416,18.0473277264,18.0384908615,17.7058926436,17.7147140341,17.8391114738,18.0732374088,14.7518266541,14.1043262497,13.3782612299,11.6068692994,9.49337264335,7.67659956313,6.14954659517,10.658495743
181,Fly,68.9085870721,43.3460768849,51.3074939713,60.4202839269,68.5719004568,64.3328539601,60.4499989691,62.0970300065,57.1125157481,55.7826819619,54.1063614977,54.8628346865,54.0580698153,52.8014291245,56.260637729,58.5003237552,57.7728298732,59.1351004308,57.3966826334,53.7614586067,51.5235625832,50.8640468767,51.4502050012,47.6268991427,48.5525068286,52.8263049585,56.1101961889,59.991408612,61.3528360699,62.7255886808,61.5398127607,63.3095583673,68.1715940973,68.5811602209,70.2041506288,70.2167299277,62.1837884084,55.0172435312,47.1644966686,40.7017632109,67.5072306707
182,Angola Coast,56.0200763429,34.1075639748,41.6962614204,49.246175141,54.7669850107,53.6720719764,52.4949424733,52.2436340731,51.5186524875,51.6119891983,52.4978362343,51.6324107988,52.3487231875,53.5613738957,53.0477131018,54.3381041888,54.2199096405,54.4508259152,54.7716776195,54.7576332469,55.5119015516,55.5968485029,56.8397279913,56.2911464803,56.6595252751,58.2599633193,57.6035932449,58.6974453791,58.1502797497,57.3061513367,55.2483326625,55.0704011519,55.7116491218,57.7227525716,58.5617149133,63.4533373656,57.5384944853,50.3645035715,43.7310916695,37.4377372832,60.3060898817
183,Congo,809.784201206,524.625080232,665.323366995,801.367463403,930.079045742,979.866203945,963.39020053,951.669606219,937.442071029,910.934969174,873.723147518,833.496124962,791.171423172,759.428242937,748.229334845,760.604027656,766.088896511,763.355146387,757.773545043,763.02689288,738.676456363,727.069195238,712.278626135,686.297853284,656.381693998,641.502621009,633.847067974,639.611628109,648.34438819,663.455957509,655.109645912,647.541958792,659.19184481,680.369719769,687.379702679,684.999365861,618.459688644,518.015234839,426.782837831,353.017015936,589.197724462
184,Australia North Coast,63.4646074028,35.358775793,47.5039482868,58.2139640992,65.5634116351,70.5729356712,70.880548456,73.4895213878,72.6314877027,62.0574020583,63.065471535,58.5283483164,54.5741627253,55.8637695124,53.0104032295,53.6705793052,48.6332484808,49.4942536828,48.7443730426,47.1939486523,46.8077179797,49.7118820842,49.5132775885,54.1112366745,55.4013638658,62.7081581753,68.0213025952,75.400392666,73.5133855778,75.199198623,77.3325342282,75.5030061633,78.1090518155,77.7364606867,75.8045168889,70.4817070477,59.9884592962,52.580307169,43.6726755211,31.8793455901,63.0094992977
185,South Pacific Islands,132.810411814,75.3459498902,94.1218572562,113.104592982,130.933763252,127.208059976,123.016380811,118.920515525,116.477965838,112.208468213,108.365020003,107.504909545,105.075167955,102.495869901,105.801350425,108.46971935,108.325362378,107.66089089,107.899571031,105.418014913,103.003550651,102.281682329,104.943597683,102.010369607,98.5559969887,101.016925452,102.988070399,104.365335576,106.337011632,106.069734515,105.754604616,104.308906753,105.031554263,107.31744974,105.650382629,104.156937461,90.4039430088,73.7323348072,58.4982792781,42.9822833635,82.7617362482
186,East Brazil South Atlantic Coast,44.8898366454,27.0250314268,30.5642082768,36.3950326027,40.7826762067,37.606079095,36.4027832928,36.1914957556,33.6783507517,25.5099952704,25.390256589,32.1285534488,33.9200186202,32.9771113118,35.3217912758,37.9520230228,37.6938784867,37.8543061999,39.9219616408,35.8115170678,31.5430302256,28.9357028275,30.6635290357,29.2353761834,24.9125524828,24.7476962142,27.2264220594,26.7022386261,30.4061406269,28.6851261373,30.3775068427,29.003312925,29.9639142348,31.940384916,35.9884553437,37.0830525895,34.2431097277,29.1588106672,24.8708382891,18.1634954845,32.2010530601
187,Parnaiba,53.7186053412,33.4824818474,38.3355979634,44.57097857,50.979969185,50.8223663554,51.4475131358,51.6804630871,48.5632923282,39.2633536121,37.5828529592,45.5250757628,47.6242738581,45.2674802561,45.8494957991,47.6785435649,47.6997109235,48.4530673447,49.9700168232,47.8062386397,41.1608355737,39.8220522042,42.2756603516,42.265577475,38.0445122979,38.9297068221,41.7144590242,42.4774553823,44.8633913575,43.5523497541,44.1840358281,42.8403285906,42.8461838238,43.6899967059,44.814445001,46.0584439794,42.1565052656,36.3022327123,31.463338462,23.8358570555,40.2256122011
