# File: FAO_an_Exp_t_SUA.csv
# Title: FAO animal exports by country, item, year
# Units: tons
# Column types: ciciciiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
# ----------
countries,country.codes,item,item.codes,element,element.codes,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Jamaica,109,Aquatic Plants,2775,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,28,0,0,11,14,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0
Jamaica,109,Bovine Meat,2731,Export Quantity (tonnes),91,55,41,33,22,15,19,19,18,22,11,0,70,31,3,91,115,7,0,0,0,12,0,0,0,0,3,13,7,0,0,5,493,256,231,293,211,101,15,464,45,439,56,32,323,214,249,142,273,696,0,0,0,1000
Jamaica,109,"Butter, Ghee",2740,Export Quantity (tonnes),91,10,15,20,19,13,16,17,64,20,24,25,24,32,54,0,59,71,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,13,13,1,0,0,9,34,2,0,0,0,0
Jamaica,109,Cheese,2741,Export Quantity (tonnes),91,15,11,12,9,11,26,10,12,17,26,23,26,34,127,11,187,224,392,282,34,210,284,291,3,200,271,344,365,406,553,486,607,553,673,795,780,727,320,831,354,709,577,471,695,442,377,536,582,583,,,,
Jamaica,109,Crustaceans,2765,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,15,53,40,53,49,206,186,174,217,251,95,160,259,238,38,480,279,132,198,538,308,278,231,634,1018,947,963,950,950,950,1000,1000,1000,1000
Jamaica,109,Demersal Fish,2762,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,3,3,0,115,3,0,76,0,0,0,0,0,0,0,0
Jamaica,109,Eggs,2744,Export Quantity (tonnes),91,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,20,0,0,1,20,21,0,0,0,0
Jamaica,109,"Fats, Animals, Raw",2737,Export Quantity (tonnes),91,3,12,13,4,9,4,3,5,0,7,0,0,11,0,6,0,18,0,0,0,2,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,24,24,22,17,0,0,1000,0
Jamaica,109,Fish Meal,2855,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,0,0,159,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jamaica,109,Freshwater Fish,2761,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,1,0,0,0,0,3,0,13,4,14,3,2,2,1,66,3,0,0,0,0,0,0,0
Jamaica,109,Hides & Skins,2748,Export Quantity (tonnes),91,195,130,93,103,143,116,105,68,98,38,3,22,0,0,0,0,5,0,0,0,33,44,430,123,43,0,0,0,0,0,0,33,300,343,383,353,342,325,325,325,617,325,325,370,45,44,45,49,0,,,,
Jamaica,109,Honey,2745,Export Quantity (tonnes),91,374,300,140,209,252,171,257,142,161,178,78,33,98,22,47,30,36,66,129,31,28,71,7,12,4,1,4,1,0,0,0,6,1,43,0,4,0,0,4,0,0,6,2,13,0,4,0,0,0,0,0,0,0
Jamaica,109,"Marine Fish, Other",2764,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,37,0,0,13,61,254,367,173,112,227,220,272,333,413,566,1028,1806,1135,913,785,611,456,339,258,606,1195,1451,1451,1451,0,0,0,0
Jamaica,109,"Meat, Other",2735,Export Quantity (tonnes),91,16,1,13,5,2,2,1,1,0,36,85,359,198,46,2,6,14,0,0,0,0,14,1,0,0,5,8,22,26,16,0,0,0,9,13,4,0,0,0,0,0,0,0,6,0,0,5,14,27,0,0,0,0
Jamaica,109,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,209,191,222,216,270,405,277,321,303,573,966,553,1967,1032,73,1495,1649,2713,2359,385,1604,1925,1951,140,1661,7067,3223,2445,2707,3687,5432,6962,7586,6853,6850,5462,5096,2613,6119,2820,15856,6075,5014,8313,6205,9128,3759,4685,5101,5000,5000,5000,4000
Jamaica,109,"Milk, Skimmed",2739,Export Quantity (tonnes),91,20,40,50,50,80,0,0,0,40,50,10,120,30,20,0,50,0,0,210,0,20,30,0,0,0,0,0,0,0,0,0,0,0,170,10,100,200,200,400,400,180,190,180,10,0,0,0,10,405,,,,
Jamaica,109,"Milk, Whole",2738,Export Quantity (tonnes),91,88,76,90,103,113,232,210,241,147,348,802,253,1709,165,0,196,156,100,258,158,183,0,11,120,328,5260,930,12,0,0,2192,2915,3900,2187,1539,157,38,269,158,38,10940,2028,1684,3671,3256,6617,185,792,788,,,,
Jamaica,109,"Molluscs, Other",2767,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,1256,1281,2171,0,2133,2846,1645,1376,940,0,752,0,0,0,0,0,23,23,23,0,0,0,0
Jamaica,109,"Offals, Edible",2736,Export Quantity (tonnes),91,8,2,5,0,0,1,3,1,0,0,5,2,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,26,0,0,49,0,0,0,0,0,0
Jamaica,109,Pelagic Fish,2763,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,16,0,4,2,5,0,0,0,0,280,88,0,155,2,0,0,20,30,30,48,2,4,30,64,44,116,70,84,61,493,81,120,120,120,0,0,0,0
Jamaica,109,Pigmeat,2733,Export Quantity (tonnes),91,3,1,1,1,1,1,1,4,0,0,0,68,340,176,216,248,253,183,191,138,253,148,103,110,86,297,145,212,210,324,956,229,86,151,319,80,95,76,130,83,578,292,130,666,574,533,569,404,180,0,0,0,0
Jamaica,109,Poultry Meat,2734,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,3,11,8,0,13,22,89,125,117,616,274,239,240,176,240,223,247,294,220,263,371,229,254,333,0,0,1000,1000
Japan,110,Aquatic Plants,2775,Export Quantity (tonnes),91,8696,8696,8696,8696,8696,8696,8696,13043,13043,21739,21739,13043,17391,21739,32761,19879,24644,3627,4248,2798,2867,3643,3021,3094,3890,3685,2320,3868,3656,0,0,0,0,1573,1460,1511,1758,1314,1329,1413,1386,2138,2091,2574,2801,2455,2731,2731,2731,2000,1000,1000,1000
Japan,110,Bovine Meat,2731,Export Quantity (tonnes),91,376,1034,969,1233,1888,648,444,344,217,210,951,1423,2397,2570,2122,2205,2269,1081,463,497,1279,1479,1600,1687,1330,1626,703,3195,3134,3991,4533,3527,3794,2632,3056,2735,1717,1322,1919,3138,2360,1452,2194,2188,1927,1726,2017,3680,2776,3000,4000,4000,3000
Japan,110,"Butter, Ghee",2740,Export Quantity (tonnes),91,10,2,5,2,56,257,619,333,157,106,1108,144,2,278,190,0,1,51,118,50,313,0,1,1,1,1,1,1,1,7,3,5,13,98,2,3,20,0,17,7,6,2,225,126,9,5,46,71,98,0,0,0,0
Japan,110,Cephalopods,2766,Export Quantity (tonnes),91,8948,8803,14442,13608,14128,13480,20448,16387,21521,27598,26576,37619,38333,26124,26033,25109,12565,9165,27891,16431,15290,8221,10340,6450,5320,3561,6045,2201,4695,2648,7784,9228,10894,10386,14373,50456,28206,12874,3900,9560,44893,26196,17925,21762,15348,11644,15528,15528,15528,32000,40000,31000,17000
Japan,110,Cheese,2741,Export Quantity (tonnes),91,0,0,0,3,6,2,1,2,19,17,35,26,12,0,6,0,4,6,5,3,6,14,5,8,13,10,10,6,23,33,49,45,55,33,36,54,40,67,106,141,87,111,206,256,250,301,336,225,244,,,,
Japan,110,Cream,2743,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,14,3,7,4,0,0,5,1,1,1,9,3,5,3,4,17,32,31,0,0,0,0
Japan,110,Crustaceans,2765,Export Quantity (tonnes),91,42799,50936,54958,64570,56631,50179,41302,65922,62722,46322,29057,17690,9191,11129,8661,23621,21306,17286,16805,24170,20179,28518,36070,31987,38469,30801,28310,4902,5497,5509,5140,6634,5170,5179,6321,6627,8642,7363,10682,8116,11009,9630,9433,13308,15263,14738,16633,16633,16633,15000,13000,11000,11000
Japan,110,Demersal Fish,2762,Export Quantity (tonnes),91,54046,147697,82501,144414,142804,168216,146536,119279,165196,66485,69313,113714,149411,123883,110773,97301,72948,75887,70164,49167,48524,45765,36266,41217,32253,23949,23097,16187,12141,14973,15851,16845,16763,18314,10115,12263,23211,22708,25698,24242,15208,34595,51911,121788,87181,114956,118990,118990,118990,88000,59000,64000,86000
Japan,110,Eggs,2744,Export Quantity (tonnes),91,7349,5531,1598,718,428,167,529,218,374,362,270,160,51,41,18,153,16,32,47,13,17,17,26,11,2,7,8,88,190,199,55,22,74,28,63,78,79,69,212,111,121,131,110,186,278,327,290,465,790,1000,0,1000,1000
Japan,110,"Fats, Animals, Raw",2737,Export Quantity (tonnes),91,6129,4775,3869,6814,7343,5240,8674,11674,12081,12086,21327,15510,12972,14909,16366,6705,10159,9422,17682,7263,6342,6441,6747,18628,11520,16392,17194,12557,7371,8039,6625,6128,11656,13974,10536,6089,5830,7871,4432,4422,4053,4276,5426,4878,5982,5689,6600,5282,4472,5000,7000,5000,6000
Japan,110,Fish Meal,2855,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,4764,4781,9375,6573,7271,7845,9741,5629,5080,5947,5330,7029,10321,16887,19095,14454,17995,27029,24635,22739,16770,15532,14999,11497,17035,10097,4592,4215,4955,5226,6358,6358,6358,,,,
Japan,110,"Fish, Body Oil",2781,Export Quantity (tonnes),91,111600,111300,171100,106000,96500,55200,55100,26700,30600,48800,79000,64900,56900,115200,78300,84202,115126,212596,189821,159643,175496,174377,229170,331406,249387,224584,156730,345981,185064,215035,114254,43972,12646,2977,2406,835,1590,659,391,242,243,585,928,1360,1159,1169,485,485,485,1000,1000,1000,2000
Japan,110,"Fish, Liver Oil",2782,Export Quantity (tonnes),91,2200,2200,1700,1800,800,500,500,400,400,400,400,500,300,500,600,876,827,904,1012,856,651,949,629,587,582,617,723,1472,1451,1823,1426,967,668,1215,578,393,789,336,465,119,64,54,20,79,36,20,29,29,29,0,0,0,0
Japan,110,Freshwater Fish,2761,Export Quantity (tonnes),91,47948,96859,52552,51484,66865,41333,49378,67563,41047,44411,52606,54356,25523,24780,33958,35698,9433,8315,2694,2128,3085,863,794,2847,2072,931,2585,1349,675,1939,4052,2091,2251,9782,23419,43329,40373,16247,5721,10935,35472,40801,73136,71736,76153,79017,70446,70446,70446,71000,24000,24000,37000
Japan,110,Hides & Skins,2748,Export Quantity (tonnes),91,1436,2812,5768,3713,3600,2349,2103,1423,715,931,2094,1025,807,7906,6800,3760,17403,19255,37097,38702,45934,52220,55250,52622,76203,90005,91739,96873,106002,94426,107151,113600,118175,126618,118719,121061,124777,128659,130460,83356,122144,135038,141788,144837,146248,145146,145551,149627,157173,,,,
Japan,110,Honey,2745,Export Quantity (tonnes),91,117,3,1,3,54,1,43,50,6,10,1,1,17,0,0,0,1,1,10,0,2,6,1,5,1,11,1,5,72,13,16,52,25,60,77,108,68,27,25,10,36,298,205,18,135,95,324,96,47,0,0,0,0
Japan,110,"Marine Fish, Other",2764,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33493,20868,25899,29966,26079,34431,43531,60098,79614,100299,82546,85449,69891,61651,69588,63739,61842,35856,36410,37309,37252,44760,47291,70462,93634,90599,79948,57895,70207,77559,78063,78174,78174,78174,71000,69000,58000,67000
Japan,110,Meat Meal,2749,Export Quantity (tonnes),91,0,50,400,30,0,0,385,42,1,185,150,10,0,100,105,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,1,0,220,0,0,0,29,334,0,0,600,454,0,0,0,,,,
Japan,110,"Meat, Other",2735,Export Quantity (tonnes),91,6402,7748,9876,39655,35165,9674,21817,21432,20607,14793,11853,2946,691,872,671,693,415,300,328,284,272,224,178,240,357,249,229,44,25,32,11,21,22,120,17,8,26,13,8,90,24,74,99,16,63,23,27,21,7,0,0,0,0
Japan,110,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,12929,20278,21858,27153,24488,17021,23223,33572,46559,59420,110361,87949,79088,32701,5494,2038,2103,3915,5719,1932,5305,9095,1740,2392,3629,4230,2062,3151,3585,1301,1336,1013,1479,6324,11638,11059,13477,5344,14577,12288,12604,14983,15791,25021,18200,21798,25132,10827,17163,14000,7000,5000,7000
Japan,110,"Milk, Skimmed",2739,Export Quantity (tonnes),91,12200,17900,19100,24500,22400,16061,21875,31790,43859,56222,104044,83356,74823,30392,4668,1912,1970,3675,5396,1808,4913,8442,1535,2124,3283,3860,1682,2596,2822,649,510,284,567,5292,10264,9616,11918,4116,12560,10056,10910,12948,13059,20937,14520,16032,16216,3725,4145,,,,
Japan,110,"Milk, Whole",2738,Export Quantity (tonnes),91,87,1436,1753,1344,870,101,190,95,265,126,608,32,246,710,541,26,3,6,6,9,93,116,90,102,87,100,225,300,277,186,205,150,142,233,291,185,369,241,308,423,335,477,629,1254,1147,2901,5797,5359,11125,,,,
Japan,110,"Molluscs, Other",2767,Export Quantity (tonnes),91,32417,33478,31432,35360,38308,52123,59485,59078,66818,65396,59063,73865,78140,75645,55990,51553,35786,41500,30861,38131,31189,41798,55814,52039,53250,61290,57366,67561,76551,61993,60669,51550,58912,47080,44421,52954,73494,66091,51647,52122,55178,66510,87616,65200,71724,71400,86036,86036,86036,98000,78000,104000,206000
Japan,110,Mutton & Goat Meat,2732,Export Quantity (tonnes),91,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,110,"Offals, Edible",2736,Export Quantity (tonnes),91,0,0,0,0,20,0,0,0,0,3,0,7,6,298,767,63,7,472,106,98,0,87,232,234,107,264,279,224,156,100,39,0,37,45,62,42,87,127,491,129,364,81,155,43,3,197,809,1392,2161,1000,1000,1000,1000
Japan,110,Pelagic Fish,2763,Export Quantity (tonnes),91,281991,309020,333824,325397,347195,422668,357894,344951,419244,605715,684747,681623,645756,705647,773452,767079,686020,860170,824266,858964,883679,1099293,752131,1060519,1080995,1104541,1260482,1308958,1340098,863126,623233,410296,385795,235756,149832,126451,195546,165223,89853,109696,147343,167901,200955,193974,253152,345990,359362,359362,359362,283000,215000,237000,295000
Japan,110,Pigmeat,2733,Export Quantity (tonnes),91,10,57,24,49,71,3,14,13,39,11,24,27,4,22,4,1,13,6,49,65,3,3,14,22,58,35,56,174,204,536,743,748,999,1196,915,1011,948,1025,820,891,1019,647,758,538,499,593,534,834,587,1000,1000,1000,2000
Japan,110,Poultry Meat,2734,Export Quantity (tonnes),91,49,11,11,2,3,30,251,82,127,807,547,660,1208,2079,3274,2302,2791,2656,3185,3944,3008,2769,2432,2397,2838,2912,3392,4612,6140,7423,8611,7517,5675,3387,2854,3065,3277,3635,3981,3508,3011,3284,3582,1332,2102,2501,6134,7334,9035,11000,4000,7000,9000
Japan,110,Silk,2747,Export Quantity (tonnes),91,5574,5797,3962,3208,2004,941,964,1711,1269,1354,1354,1284,2075,1340,1115,1475,1426,1745,979,517,524,657,985,1072,897,586,794,442,417,380,405,701,904,1265,925,946,936,612,227,307,178,117,221,806,319,102,154,90,36,,,,
Japan,110,Whey,2742,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,243,135,95,405,270,1757,1351,270,811,1216,2027,1216,1216,22419,9770,5851,28541,16351,19324,20459,15095,4297,5405,,,,
Japan,110,Wool (Clean Eq.),2746,Export Quantity (tonnes),91,180,180,140,210,90,195,248,241,280,640,205,400,382,185,121,143,39,10,7,24,22,36,30,37,47,14,8,34,9,87,316,294,77,53,213,185,11,21,0,3,26,13,10,8,1,19,9,23,38,,,,
Jordan,112,Bovine Meat,2731,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,44,0,0,15,470,674,437,319,192,165,1425,330,29,150,75,263,407,29,877,19911,17374,2794,3166,1714,618,1433,1767,1908,1335,1471,1489,8346,11085,9921,10254,8082,13018,19546,28000,15000,30000,33000
Jordan,112,"Butter, Ghee",2740,Export Quantity (tonnes),91,0,0,0,0,0,6,16,32,0,0,12,12,0,19,46,8,4,0,17,181,18,0,74,3,33,32,30,67,94,73,100,202,22,185,114,46,46,140,203,189,280,11,40,72,25,96,69,50,72,0,0,0,0
Jordan,112,Cheese,2741,Export Quantity (tonnes),91,168,189,155,226,130,213,202,292,339,293,249,453,243,333,335,600,360,454,408,424,527,373,510,587,529,284,399,519,800,610,575,718,722,725,576,342,1085,771,1245,1740,1034,1316,3008,2889,3821,3707,3842,5636,7124,,,,
Jordan,112,Cream,2743,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,20,2,62,37,17,0,4,0,16,0,0,2,26,0,155,137,68,82,35,0,0,0,0
Jordan,112,Crustaceans,2765,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,25,4,24,2,0,42,8,8,3,11,2,32,0,2,0,0,0,0
Jordan,112,Demersal Fish,2762,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,161,38,649,540,463,3,285,70,73,6,33,35,0,0,0,0,0
Jordan,112,Eggs,2744,Export Quantity (tonnes),91,6,6,6,0,1,4,2,18,18,13,11,0,8,0,70,152,172,220,547,2269,3643,3726,4911,2401,7238,4758,7672,5314,3918,3370,4834,5693,3149,2105,727,803,2095,2481,1981,1447,1872,1540,2115,1981,1163,1943,3467,6151,6118,9000,4000,20000,16000
Jordan,112,"Fats, Animals, Raw",2737,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,3,5,11,0,0,0,0,0,56,0,0,43,0,170,93,18,0,73,179,141,27,0,54,8,0,0,0,0
Jordan,112,Fish Meal,2855,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,,,,
Jordan,112,"Fish, Body Oil",2781,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,112,Freshwater Fish,2761,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,81,1110,91,162,406,242,4,2,2,9,4,0,0,9,0,0,0,0,0
Jordan,112,Hides & Skins,2748,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,997,2186,2122,2668,1867,1990,1890,1149,1611,3483,4373,3146,3291,8459,5682,3958,2574,2573,8257,2504,5400,17125,9550,11887,16066,9183,9254,4559,,,,
Jordan,112,Honey,2745,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,15,16,7,20,42,22,17,32,0,8,10,30,50,49,20,20,33,62,33,21,3,33,7,22,5,3,12,24,11,10,13,29,27,14,0,0,0,0
Jordan,112,"Marine Fish, Other",2764,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,148,44,34,99,0,56,0,21,0,58,157,3,43,707,2303,96,1,7,162,195,0,61,60,135,163,252,1098,787,1000,277,1808,4465,2000,3000,3000,3000
Jordan,112,Meat Meal,2749,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,400,0,0,15,0,0,0,0,25,120,0,506,440,20,567,0,0,0,30,0,0,0,0,877,,,,
Jordan,112,"Meat, Other",2735,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,42,0,0,0,0,0,0,5,0,0,0,0,13,9,0,0,0,0,40,21,33,0,0,19,113,208,435,335,26,46,0,0,1000,1000
Jordan,112,Milk - Excluding Butter,2848,Export Quantity (tonnes),91,1120,1260,1033,1507,867,1420,1347,2516,2675,1956,2173,3243,2135,3036,2618,5596,4462,3439,3483,4403,3736,5493,8979,4121,4384,4099,4170,6478,6352,8113,23910,12983,9661,9170,21630,3484,21528,17370,12466,16024,27354,212399,222356,65826,219996,140540,41640,112376,119717,79000,59000,76000,72000
Jordan,112,"Milk, Skimmed",2739,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,290,80,460,600,0,800,790,390,0,620,0,240,1440,0,230,290,1090,2380,300,1250,18570,7130,2550,3690,16226,850,8620,10060,1420,1890,19340,192850,191930,43600,135422,4620,12738,68380,64503,,,,
Jordan,112,"Milk, Whole",2738,Export Quantity (tonnes),91,0,0,0,0,0,0,0,569,415,3,208,138,31,185,385,754,1231,2,763,924,223,2754,4063,208,615,1900,363,513,338,2731,529,691,2164,83,350,0,5002,1546,2657,2385,14,535,2,16,51467,110743,2069,13,1514,,,,
Jordan,112,"Molluscs, Other",2767,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,0,0,0,0,0
Jordan,112,Mutton & Goat Meat,2732,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,12,0,18,0,0,6,504,725,176,84,440,166,52,310,23,82,22,0,76,14,0,623,643,172,20,236,18,106,187,145,141,49,94,114,299,286,1213,921,240,6202,7000,4000,4000,1000
Jordan,112,"Offals, Edible",2736,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,13,0,92,0,0,0,0,0,0,0,0,0,18,0,0,0,5,0,0,12,17,0,29,78,49,0,18,21,46,0,81,22,0,0,0,166,18,0,16,0,504,0,0,0,0
Jordan,112,Pelagic Fish,2763,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,200,168,114,26,0,172,0,0,0,0,46,0,0,12,466,436,528,706,285,206,62,249,146,992,424,560,856,681,806,709,1678,1436,726,2000,1000,1000,1000
Jordan,112,Pigmeat,2733,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,135,162,290,0,0,0,0,0,2,0,1,0,0,0,0
Jordan,112,Poultry Meat,2734,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,34,156,63,210,16,780,1859,0,3,14,12,4,142,40,30,683,228,6501,1281,2980,347,300,241,559,140,141,169,1804,2129,2711,1927,3287,20676,24281,22000,20000,20000,24000
Jordan,112,Whey,2742,Export Quantity (tonnes),91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,473,0,0,0,0,0,41,216,230,0,108,689,,,,
Jordan,112,Wool (Clean Eq.),2746,Export Quantity (tonnes),91,60,120,80,350,70,142,90,18,0,4,0,59,324,134,121,33,34,70,54,35,70,0,0,66,14,10,60,307,2588,2482,1157,2723,4698,1334,3976,2751,2593,2222,1120,1125,1758,1330,1937,1934,2502,2812,2620,2369,1394,,,,
Kazakhstan,108,Aquatic Plants,2775,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,108,Bovine Meat,2731,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,15000,29563,33095,24721,37066,10177,9039,476,1791,713,54,55,176,66,30,466,181,1000,0,1000,1000
Kazakhstan,108,"Butter, Ghee",2740,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2600,2300,3148,974,153,895,1,26,0,65,126,149,387,980,495,606,41,0,0,0,0
Kazakhstan,108,Cephalopods,2766,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8,0,0,4,4,12,2,300,300,300,0,0,0,0
Kazakhstan,108,Cheese,2741,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,650,2176,1263,1175,352,554,470,639,808,1002,1084,1276,1399,1235,1227,1562,,,,
Kazakhstan,108,Cream,2743,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,272,69,0,0,0,0,0,222,248,5,4,4,27,12,23,0,0,0,0
Kazakhstan,108,Crustaceans,2765,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12,0,0,0,0,0,2,0,2,8,212,317,572,572,572,0,0,0,0
Kazakhstan,108,Demersal Fish,2762,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,198,0,0,0,434,676,0,0,83,74,365,38,38,38,0,0,0,0
Kazakhstan,108,Eggs,2744,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,876,1485,4894,1028,909,852,797,132,168,176,315,20,20,0,11,40,0,0,0,0,0
Kazakhstan,108,"Fats, Animals, Raw",2737,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,499,275,53,5,19,21,120,84,5,5,0,3,2578,4976,4143,2000,1000,2000,2000
Kazakhstan,108,Fish Meal,2855,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1097,880,32,0,0,871,180,268,398,206,98,38,1374,1374,1374,,,,
Kazakhstan,108,"Fish, Body Oil",2781,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,108,Freshwater Fish,2761,Export Quantity (tonnes),91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11254,20488,14944,16561,13957,16094,16871,17068,19687,24683,31770,35765,34011,39375,39375,39375,33000,29000,29000,29000
