# File: GCAMFAOSTAT_ForExpPrice.csv
# Title: FAO forests export qunatity and export value by country_year
# Units: Export Quantity in m3; Export Value in 1000 US$
# Description:  Data is generated by gcamfaostat for deriving export prices
# Data source: FAOSTAT (main domain:FO FAO.udpate:2023-12-21T00:00:00)
# Date of CSV last update: 2024-10-15
# Column types: iciccicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,element_code,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
99,Iceland,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.01355975378769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Iceland,1876,Paper and paperboard,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9702,24,418,418,800,800,491.439920129142,425.2274339092142,2000,1.4514465883197138,9,23,2,335,82,23,65,2,40,15,7.613317766302135,9.692263017633461,28,28,2,13.221290506683383,12.260587949149604,12.880667994221488,13.871279533550563,12.288974800859744,10.408241661776673
99,Iceland,1876,Paper and paperboard,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10837,38,361,361,855,855,361,296.5,232,1,7,50,3,155,86,27,8,9,31,85,7,9,87,87,11,11,11,11,11,11,11
100,India,1634,Veneer sheets,Export Quantity,5916,m3,1000,1900,800,800,4000,4000,3100,3100,3600,3100,3100,3100,3100,3359,2280,3260,3128,2478,2100,2950,928,1174,3700,1500,1500,3000,2400,2000,1000,2000,3535,5482,13155,19548,27047,17144,27244,7213,12514,9842,7469,6944,8826,8473,7664,15222,12502,33878,60350,53213
100,India,1634,Veneer sheets,Export Value,5922,1000 USD,542,572,465,457,2231,2231,3128,3128,3632,4551,4551,4551,4551,5581,4981,4776,3409,4018,3036,2975,1894,2717,3064,3358,4163,4845,4491,4388,2190,4316,4401,7779,11735,16138,23120,19109,19184,16919,14122,18121,18236,16050,17193,18847,15405,19734,21030,19924,32058,38551
100,India,1865,Industrial roundwood,Export Quantity,5916,m3,43100,28200,35900,39400,32100,32100,30400,30400,5700,7300,7300,7300,1300,2017,8890,46338,21710,42860,36736,3104,2314,5757,5867,17700,16700,400,400,3100,2800,5700,11753,8743,11371,17818,9403,11002,8858,3632,12872,13253,5784,11053,10940,16851,19237,6091,6096,6421,7229,6804
100,India,1865,Industrial roundwood,Export Value,5922,1000 USD,22043,10698,14801,16775,13031,13031,14412,14412,3549,2121,2121,2121,324,336,1188,5109,2718,5684,4883,458,663,973,977,1907,1810,131,131,539,331,1111,3271,1633,3235,5358,2141,2978,1762,1616,2538,1916,2101,4695,4652,20166,70094,54199,55798,5616,33350,6653
100,India,1872,Sawnwood,Export Quantity,5916,m3,2900,3100,7600,17600,6200,6200,1800,1800,3400,200,200,200,2200,9480,2943,3770,43876,35201,35201,5947,6126,7843,17000,27200,18000,13500,10000,10200,10000,7621,6751,14581,14745,17570,22958,59190,29510,22142,16643,76810,77787,32395,28494,24200,35130,31510,43755,4216,12455,9865
100,India,1872,Sawnwood,Export Value,5922,1000 USD,216,530,850,2055,1918,1918,640,640,696,86,86,86,900,4065,2810,1452,14927,13217,13217,3130,2530,4231,5407,6359,7524,7194,4216,4858,4980,4357,6539,3979,4137,7106,9960,28729,13700,17600,15545,18708,31003,32011,30609,17928,21388,18356,34852,3147,9828,8724
100,India,1873,Wood-based panels,Export Quantity,5916,m3,31413,36050,18148,36848,16800,16800,9700,9700,14900,12800,12800,12800,12800,9596,8977,14371,10642,12770,11625,17731,18079,42360,38100,18300,12300,8500,11600,9400,14800,31858,58618,50924,55851,54511,132242,79906,60552,78911,81132,95782,70328,96789,103319,113925,89004,92530,126189,153629,339161.87,266177
100,India,1873,Wood-based panels,Export Value,5922,1000 USD,6466,10328,5064,9943,6765,6765,4036,4036,3559,7449,7449,7449,7449,3988,5984,7475,4698,7087,7197,9182,8111,14826,14610,6504,5339,2793,4165,3682,4655,9980,14247,24103,26770,27243,31017,28792,29206,37480,31130,37451,37202,44695,48459,74306,62670,60914,69767,73189,104916.3,126375
100,India,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,396,384,3290,1500,1500,100,1200,16000,25000,25000,25000,13552,13552,4592,4592,21088,3478,2710,830,2387,1651,4997,12700,11031,1690,6221,3910,2127,153.62,435
100,India,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,166,186,2517,596,596,52,612,11135,14226,14226,14226,7456,7456,2740,2740,12444,1648,2441,831,1772,1024,4397,10203,7828,1254,4872,2967,1090,107.72,121
100,India,1876,Paper and paperboard,Export Quantity,5910,t,12400,5600,1700,2400,3200,3200,3600,3600,1300,1600,1600,1600,1300,2770,1604,3000,3000,8700,11100,28975,2478,18749,10700,5800,16300,25400,85700,28610,54500,55600,109958,274853,309300,350269,303140,379869,335706,482730,559432,511174,605845,631967,563164,733804,849189,1500390,1530572,1980106,3005276.89,2062842
100,India,1876,Paper and paperboard,Export Value,5922,1000 USD,4511,2589,1478,1509,2105,2105,3928,3928,1572,1617,1617,1617,1316,2515,1744,3392,2904,8693,10879,23510,2370,10721,8220,4376,14348,20346,53448,25880,47219,46708,83354,199124,224442,267249,249152,322615,293340,495598,493743,441951,581417,568097,486102,556410,652099,1061827,1022922,1005715,1898184.66,1807518
101,Indonesia,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,74000,89600,91100,101500,53900,50000,29000,55600,18000,19084,17705,24900,21500,3000,8000,6000,5400,3700,7100,42175,68144,71963,48923,48439,30812,18745,10371,16027,17689,18093,20129,17418,31806,48275,85472,129460,110072,104137,154104,125707
101,Indonesia,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,15800,18313,16213,18940,12193,11000,7000,29371,22633,23809,23854,29767,26000,3603,15575,15990,3092,1896,2048,33337,41114,40943,32954,41419,44147,39567,21405,34653,44706,38633,41871,38588,41316,57469,76524,113353,92151,77961,117444,115437
101,Indonesia,1865,Industrial roundwood,Export Quantity,5916,m3,18523100,16897308,14746300,20054904,20126700,20693900,19517200,16313700,6956800,3523700,3490200,2020500,197700,225400,208900,168600,67900,45682,135953,121552,42140,44403,30000,20000,45000,125000,259500,1606600,1468400,1826522,228320,139350,97785,62975,81294,70162,39464,54658,60492,69558,39491,67060,58640,71262,45049,57842,41746,9668,40257,1655
101,Indonesia,1865,Industrial roundwood,Export Value,5922,1000 USD,562013,703658,439948,841452,925409,936406,1579468,1559303,623548,336521,315439,172025,8933,8844,10738,15753,11824,7255,13459,16955,8523,8955,6000,3800,5000,39522,64856,375195,386624,79438,25666,19803,19278,15254,13359,9270,6595,7487,17913,17148,10471,25645,13398,23724,31337,27577,19015,4457,19337,2374
101,Indonesia,1872,Sawnwood,Export Quantity,5916,m3,330000,278000,395400,656100,594100,756700,1284000,1213800,1182100,1241700,1798100,2209700,2213800,2741400,2336600,3082900,2817200,636400,766000,763084,672448,652600,396900,429000,390400,580500,1328900,1463300,2465000,2735684,2570034,2988551,1961516,1790258,976685,879358,643122,787794,1074838,1011290,740846,568290,483508,505091,519783,491178,307326,355482,430877,244727
101,Indonesia,1872,Sawnwood,Export Value,5922,1000 USD,16183,22001,31456,49011,50228,85760,235331,260325,190862,188005,285944,338764,344866,574744,400483,579831,819091,143661,350278,348733,363056,367941,225086,275350,249485,258809,547845,624704,801843,677745,676377,670610,664372,535253,428199,363935,250139,313401,455556,417365,329905,403303,356202,365810,418231,397190,233865,211911,192514,243806
101,Indonesia,1873,Wood-based panels,Export Quantity,5916,m3,0,0,600,13000,16500,69800,117100,245000,759500,1232300,2106100,3206400,4005700,4709900,5786500,6462300,8157900,8346300,8734600,9938439,9925232,8571529,8677000,8863200,8887200,8077500,6809700,5672300,6780100,5937773,2502505,4457195,3885321,3805308,4077101,3484488,2886135,2821873,2714289,2857314,2999568,3125744,3214732,3349293,3189142,3872367,3603639,3778311,4147943.61,3520693
101,Indonesia,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,64,867,2137,18330,31720,55736,147895,282270,509719,667427,1151200,1100028,1801820,2131154,2720645,2738484,3243180,3276809,4287661,3778700,3839999,3651240,3467889,2176449,2327498,2058379,1899689,1816568,1723619,1639348,1441271,1694607,1858207,1869455,1558785,1673826,1864330,1866111,1980990,2147132,2169157,1764102,1728572,2208756,1861775,1862413,2627354.66,2488084
101,Indonesia,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87000,130000,128600,114882,109180,123594,565594,1127202,1284702,1655600,1196900,1356300,1699200,2245166,2375087,1677363,2493340,2861373,2439019,2733119,2244488,2572858,2960682,3196836,3718046,3497630,3400394,3533991,4592306,4225827,5384902,5955324,6200131.07,5788094
101,Indonesia,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46100,70343,60230,50019,37515,68940,215310,431574,532515,689375,487981,724225,563253,706714,790730,589711,905256,1156080,1066259,1515740,867571,1466277,1571783,1545738,1847651,1719108,1726754,1562530,2376116,2619751,3134465,2637892,3327365.29,3689517
101,Indonesia,1876,Paper and paperboard,Export Quantity,5910,t,0,0,0,0,0,0,6500,7000,8100,5600,10800,25200,36100,67300,169400,198700,202400,166200,363300,481534,668855,696363,926900,1212600,1150000,2264900,2923800,2716800,2315900,2365126,2062237,2479875,2967159,3504751,3665303,3574100,3788360,3910373,3727131,3751587,3939926,4013734,4005598,3830635,4349672,4804402,4852900,5911378,5150325.15,4952614
101,Indonesia,1876,Paper and paperboard,Export Value,5922,1000 USD,0,0,0,0,0,0,350,400,4700,2800,6700,18600,27698,36109,86364,125138,140697,115284,209476,260733,391223,460347,584243,718154,754798,1152534,1447351,1688475,1298491,1271959,1203357,1650108,2093044,2532161,2912533,3232952,2894477,3570526,3544143,3345032,3265015,3267942,3134449,2994005,3326215,3974411,3880362,3655373,3734828.56,4222561
102,Iran (Islamic Republic of),1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5.072892341179347,9.33270598955829,13.06193929058198,19.838916505124924,26.331626130267264,30.722165869396488,35.01235447973305,39.38894738202863,38.12383750579889,39.51147459979844,36.19133726341183,36.20563595336527,34.791793103161055,35.913441388317,41.029567229114015,14,150,2,2,2,19,91,48,444,11,1,3.3704998033516462,80
102,Iran (Islamic Republic of),1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6875,6.375,9.0625,11.75,14.4375,17.125,19.8125,22.5,25.1875,27.875,30.5625,33.25,35.9375,38.625,41.3125,44,85,1.8397818576935847,2,210,70,125,52,591,6,0.6504369367753983,2,83
102,Iran (Islamic Republic of),1865,Industrial roundwood,Export Quantity,5916,m3,700,840.4440522588408,100,100,100,93.91534391534391,87.83068783068782,81.74603174603175,75.66137566137566,69.57671957671957,63.4920634920635,57.407407407407405,51.32275132275132,45.238095238095234,153.55146639493907,33.06878306878308,26.98412698412699,20.899470899470895,30,52.5,47,279,279,56,56,3323.742445127709,6507.873867902133,9851.335988178666,13889.443739938295,18012.455559417245,20303.875192541334,21818.536386891814,22742.10261281189,24199.847639496256,22171.557030396856,21841.53258785441,27454.697332294807,26478.22150490603,25735.294590831283,7000,14,14,6,83,151,44.54826349312909,4,1,49.96220270980149,47.011110433816704
102,Iran (Islamic Republic of),1865,Industrial roundwood,Export Value,5922,1000 USD,50,37,24,27,27,25.357142857142858,23.714285714285715,22.071428571428573,20.42857142857143,18.785714285714285,17.142857142857146,15.5,13.857142857142858,12.214285714285714,10.57142857142857,8.92857142857143,7.285714285714288,5.642857142857142,4,7,10,26,26,9,9,240.46666666666667,471.93333333333334,703.4000000000001,934.8666666666667,1166.3333333333333,1397.8000000000002,1629.2666666666667,1860.7333333333333,2092.2,2323.6666666666665,2555.133333333333,2786.6000000000004,3018.0666666666666,3249.5333333333333,3481,56,56,2,10,7,5.5,4,6,6,6
102,Iran (Islamic Republic of),1872,Sawnwood,Export Quantity,5916,m3,0,0,0,100,100,100,100,100,100,100,100,100,96.71052631578947,93.42105263157895,203.26641266414646,86.84210526315789,83.55263157894737,80.26315789473684,76.97368421052632,69,166.3392857142857,212,297.7302688999643,167.86447840292178,96,185.79618783888608,322.0774165557541,492.2033838636275,682.8888598966284,863.1513433149222,318,318,318,318,318,14000,14000,397,2885,430,1801,2825,1960,1380,1088,1207,258,123,379,318
102,Iran (Islamic Republic of),1872,Sawnwood,Export Value,5922,1000 USD,0,0,0,38,38,38,38,38,38,38,38,38,36.75,35.5,34.25,33,31.75,30.5,29.25,28,67.5,107,74.66666666666667,42.33333333333334,10,41.166666666666664,72.33333333333333,103.5,134.66666666666666,165.83333333333334,197,197,197,197,197,4386,4386,180,1851,454,1098,1152,835,713,469,506,380,72,150,354
102,Iran (Islamic Republic of),1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,355,14,1,1,1149,1148,2742.5564157585104,4117.637001550311,5757.533549470906,11000,7955,7955,6815,6815,6815,6815,6238,5218,3647,12075,21346,31452,32170,53855,95643,136105,148964,162850,460486,378090
102,Iran (Islamic Republic of),1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,142,6,1,1,488,487,796,1105,1414,1723,2643,2643,2094,2094,2094,2094,1926,1464,1456,2766,3981,6649,5667,23596,23581,40119,39860,31519,74902,89381
102,Iran (Islamic Republic of),1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1,1,1,1,1,60,60,60,60,61,240,180,76,3691,3691,515,515,675
102,Iran (Islamic Republic of),1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,2,2,2,2,2,330,330,330,330,332,420,407,51,2703,2703,286,286,454
102,Iran (Islamic Republic of),1876,Paper and paperboard,Export Quantity,5910,t,400,200,400,200,200,200,200,200,2642.1212121212116,5084.242424242423,7526.363636363636,9968.484848484846,12410.60606060606,14852.727272727272,27666.433086605,19736.969696969692,22179.090909090908,24621.21212121212,27063.33333333333,41281,204,67,67,22,240,1743.182320568882,3466.3565185786533,4994.5886701917925,6807.284499219459,8750.243697959959,11515,6935,4360,4360,4360,4360,4360,9616,9596,9708,3356,10785,14979,15165,67268,75264,6308,1643,1643,22321
102,Iran (Islamic Republic of),1876,Paper and paperboard,Export Value,5922,1000 USD,190,100,213,220,220,220,220,220,2906.333333333333,5592.666666666666,8279,10965.333333333332,13651.666666666668,16338,19024.333333333336,21710.666666666664,24397,27083.333333333336,29769.666666666664,32456,121,36,36,9,144,1280.5,2417,3553.5,4690,5826.5,6963,5305,1581,1581,1581,1581,1581,5546,5522,6738,2443,11862,14934,9091,32569,41077,3018,1079,1079,17735
103,Iraq,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Iraq,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Iraq,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15,15,15,107.79379952512008,111.05955915865347,98.42895814171852,97.19621125773621,112.91885855612497,126.50805760852361,99.92440541960298,94.02222086763341
103,Iraq,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,12,12,12,12,12,12,12,12,12,12
103,Iraq,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,29.13109165232443,26.31130968930543,25.507246067592465,24.43279224202609,22.239258000439296,18.720735834511004,14.009641541847829,11.712034198890644,8.733900800749668,5.704502216539458,1,1,1,1,2,2,1,8.048351245279429,12.504244834470137,39,36,26,20.592963412910315,13.929186984015994,14.225462761745066
103,Iraq,1872,Sawnwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.454545454545455,5.909090909090909,5.363636363636363,4.818181818181818,4.272727272727273,3.7272727272727275,3.1818181818181817,2.6363636363636367,2.090909090909091,1.5454545454545459,1,1,0.2597074325037678,0.2687884195522332,3,0.5640499883616042,1,2,3,4,9,5,5,5,5
103,Iraq,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,90.1921081096463,103.04945874652238,128.05156615269578,158.0601019431707,174.36995311715728,164.18346166654837,163.72562706814412,178.3285339148345,181.42114102580618,170.88813372247253,84,51,51,51,51,51,187,187,97,97,52,55,52,52,52
103,Iraq,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25.454545454545453,29.90909090909091,34.36363636363636,38.81818181818182,43.27272727272727,47.72727272727273,52.18181818181818,56.63636363636364,61.09090909090909,65.54545454545455,70,29,29,29,29,29,122,122,70,70,30,32,30,30,30
103,Iraq,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23,23,23,23,23,23,23,23,23,29,29,29,29,29,29,29,29,29,29,29
103,Iraq,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,37,37,37,37,37,37,37,37,37,37,37
103,Iraq,1876,Paper and paperboard,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50.110301404507474,43.73729858739266,29.174117698256882,27.86415362113269,26.990415017904102,22.364697591947504,12,19,2,2,2,6,6,6,6,108,108,108,133,133,133,133,237,125,125,27,90,64,64,199
103,Iraq,1876,Paper and paperboard,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33.57142857142857,30.142857142857142,26.714285714285715,23.285714285714285,19.857142857142858,16.42857142857143,13,24,7,7,7,11,11,11,11,106,106,106,145,138,138,138,231,120,120,38,140,109,109,182
104,Ireland,1634,Veneer sheets,Export Quantity,5916,m3,900,1100,900,1400,400,400,200,300,200,100,500,300,500,441,423,1321,1098,1697,1300,865,400,785.6602473138221,1008.3878199551082,1343.9096624963936,1000,2750.433615902,1143.5449062287498,1377.7882270187738,880,1052,183,159,58,860,280,218,310,118,80,371,21,87,516,694,629,560,560,443,205,169
104,Ireland,1634,Veneer sheets,Export Value,5922,1000 USD,932,712,1189,959,707,923,448,704,477,152,162,162,136,211,124,484,618,800,700,572,363,548,733,918,1103,1629,627,768,1349,1253,1242,723,893,1812,1191,1465,1170,831,856,994,195,458,1345,1211,1310.72,2472,2472,2330,1508,1005
104,Ireland,1865,Industrial roundwood,Export Quantity,5916,m3,1400,400,500,50400,79400,96600,94300,140200,281000,402000,194500,155300,176300,148668,153069,271846,262964,37840,277452,311476,183000,122000,304000,250000,260000,92000,176000,42000,50800,126169,340050,254497,337841,307960,308000,257610,280604,349936,311065,201734,357381,332626,305444,377244,32622,49590,49590,404300,431973,451543
104,Ireland,1865,Industrial roundwood,Export Value,5922,1000 USD,62,37,61,919,1384,2124,2619,3593,5724,6678,4029,3080,2905,3181,3610,10583,10078,5639,11868,26678,11736,14439,15524,9604,8994,8773,8200,8098,8215,7287,11195,13733,13142,13295,25270,21144,19986,49206,53099,29835,51424,38699,28858,39576,8850.38,11317,11317,22462,30080,29314
104,Ireland,1872,Sawnwood,Export Quantity,5916,m3,1100,3300,7100,14600,15300,14400,17300,21400,43700,73900,83200,93000,101100,71141,88035,126000,116100,122600,152000,241614,250000,248000,255000,269000,282000,128000,234000,174000,191480,331335,510781,411224,447078,392590,381000,389201,563644,620617,619495,534116,601667,718135,700791,805704,875018,832305,832305,662900,662711,642904
104,Ireland,1872,Sawnwood,Export Value,5922,1000 USD,247,585,1144,2480,3150,2858,4801,5654,7255,9118,10086,12300,15969,13632,19996,25153,23721,38332,44698,32487,39315,43523,51480,51155,49082,32419,30639,33261,36668,57770,69858,72204,68032,65407,97274,79650,70674,84819,116220,93862,108205,162655,134548,134510,145152.71,172303,172303,165580,272086,224891
104,Ireland,1873,Wood-based panels,Export Quantity,5916,m3,55510,46641,37072,53389,60000,47800,9900,5600,4300,12700,13700,15000,19400,33126,38654,172063,160818,122284,166000,170910,149800,150700,183000,312000,367000,541000,516000,580000,505160,600910,655421,615575,769365,826470,757000,613661,579728,659602,615711,630076,665001,662014,609157,640005,729222,710325,710325,686910,799321,710007
104,Ireland,1873,Wood-based panels,Export Value,5922,1000 USD,6790,6955,6798,8122,9692,8497,2132,1490,1240,2458,2537,2749,2756,6791,11376,57265,49907,47373,47373,61045,57460,65059,92536,126910,154484,175778,163388,113189,137058,164510,219197,254343,291847,299668,358442,285048,203721,236492,240610,228522,264688,262671,209636,229522,250916.07,286762,286762,260721,404113,405636
104,Ireland,1875,Wood pulp,Export Quantity,5910,t,0,700,4692.978723404256,20600,24800,25500,32300,30600,100,1300,1290.9302325581396,1281.860465116279,1272.7906976744187,1263.7209302325582,411.5825070862979,1245.5813953488373,1236.5116279069769,1227.4418604651164,1218.372093023256,388,640,264,422.49290537810685,967.6260414948463,1443.6001381680067,5000,1000,1000,5000,1514,2671,4440,1636,610,2003,199,20,578,33,3,168,1,34,3068,22,36,36,1744.6948856600272,537,124
104,Ireland,1875,Wood pulp,Export Value,5922,1000 USD,0,235,1575.5,2916,3567,3158,5470,4992,16,215,213.5,212,210.5,209,207.5,206,204.5,203,201.5,200,258,104,289.75,475.5,661.25,847,1226,1693,1815,1781,2818,4044,331,71,277,190,12,245,42,4,30,1,3,772,361.77,1078,1078,853.5,629,73
104,Ireland,1876,Paper and paperboard,Export Quantity,5910,t,43500,78800,27000,23000,26900,29800,22300,22200,23800,12100,13800,14300,9400,22129,20669,33037,32940,34811,26000,43545,31600,47600,50800,67000,59000,62580,67000,60700,54550,53203,53985,37871,42860,71460,87178,43217,26198,22248,27677,30891,38207,39495,38980,56002,36292,26406,26406,28000,22268,18224
104,Ireland,1876,Paper and paperboard,Export Value,5922,1000 USD,12961,21473,19550,17154,20251,25197,27066,27358,28587,15584,15172,13953,9194,19161,21943,39125,39218,36462,27839,46131,25854,44947,54464,72800,42460,49619,70507,73060,63581,59442,112004,86858,75895,109898,126121,102078,63293,58942,71870,65348,78726,66516,49193,56302,45348.81,35491,35491,27504,36158,39872
105,Israel,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,130,75,400,200,100,74.29041074259545,99,338,813,1438,2725,7900.8774679561075,5110.897722008523,3329.8296164027365,1742.615028471371,216,128,11,33,1,2.566700277187754,4,73,73,73,2,2,2,2,2
105,Israel,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,216,44,418,214,78,44,135,686,2039,3604,6832,5574,4316,3058,1800,542,363,32,114,2,2,13,242,242,242,6,6,6,6,6
105,Israel,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17.77777777777778,15.555555555555557,13.333333333333334,65.42191807598903,54.70110278646345,40.7339914976401,30.52299521068219,18.429400860148103,485,56,353,405,760,114,5,404.83446486108835,658.3721568343351,1026,2303,592,594,810,810,94,107.79379952512008,111.05955915865347,98.42895814171852,97.19621125773621,112.91885855612497,126.50805760852361,99.92440541960298,94.02222086763341
105,Israel,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10.666666666666666,9.333333333333334,8,6.666666666666667,5.333333333333333,4,2.666666666666666,1.333333333333334,35.170882428372956,5,48,81,152,14,1,35,69,103,204,51,53,71,71,12,12,12,12,12,12,12,12,12
105,Israel,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,471,509,509,1200,2200,3200,61,101,52,769,323,182,332,70,105,341,758,233,309,339,340,338,180,180,180,23,54,54,54,54
105,Israel,1872,Sawnwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,220,358,358,817,1105,1197,23,54,29,283,150,101,184,39,58,183,449,109,204,107,107,110,174,174,174,11,45,45,45,45
105,Israel,1873,Wood-based panels,Export Quantity,5916,m3,58000,35800,20800,18500,25400,23400,23400,40700,24700,20400,21700,21600,21400,33501,31234,35007,40400,59065,59065,41949,41763,51072,58200,19100,16500,11400,3052,8369,5620,137,744,1119,610,1077,630,2497,4541,5083,1602,2707,2720,6629,2490,2490,2490,2736,1459,1459,1459,1459
105,Israel,1873,Wood-based panels,Export Value,5922,1000 USD,10177,7139,4389,4189,5972,8670,11072,20321,12556,9993,10292,9641,9420,12196,11374,12724,14616,21374,21374,16493,15923,11254,12917,8583,7938,11324,848,7419,5027,95,662,866,309,780,192,628,1223,1408,464,1186,1186,2087,961,961,961,1516,916,916,916,916
105,Israel,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,41,66,66,84.11190266061054,82.23153906136596,78.51705285590876,111.94707941301557,126,143.19445674582053,149.2846757544281,131.25467207983874,116.9253814032721,109.9598431457812,98.51704197166399,82.63922840702303,72.22345848540319,89,34.55960087946577,2,173.9227353062436,342.16779383114897,497,31,31,31,20.38275499963194,24.078555569546857,28.61831095400162,22.6876993292026,20.503877190549932
105,Israel,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,34,45,45,41.333333333333336,37.666666666666664,34,48.5,63,61,59,57,55,53,51,49,47,45,23.5,2,110,218,326,14,14,14,14,14,14,14,14
105,Israel,1876,Paper and paperboard,Export Quantity,5910,t,1400,2400,2700,3600,3200,2200,9900,6900,4500,2600,2500,5500,2600,5827,6386,8548,10000,6000,9900,11767,3233,5479,3400,12200,15300,21327,15744,34571,28661,35139,41685,42159,21926,21303,17465,52840,73529,92711,125548,122476,122490,101428,104108,104108,104108,94919,133726,133726,133726,133726
