# File: GCAMFAOSTAT_CapitalStock.csv
# Title: FAO macroeconomic metrics of capital shocks by country_year
# Units: 2015 USD
# Description:  Data is preprocessed and generated by gcamfaostat
# Data source: FAOSTAT (main domain:CS FAO.udpate:2025-07-10T00:00:00)
# Date of CSV last update: 2025-08-26
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
158,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Niger,915.034411,902.815019,899.541931,892.867858,880.009396,878.34568,889.012089,903.291978,953.458654,996.090599,1028.351444,1059.608698,1099.926622,1137.639581,1170.242614,1200.438734,1194.481307,1185.118729,1184.065902,1183.854974,1186.954998,1190.789944,1192.31602,1196.080873,1207.533287,1238.183813,1274.100281,1303.156125,1337.646125
159,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Nigeria,5382.669618,6035.036719,6355.954029,6199.796655,6227.093844,6218.527954,6228.388624,11600.715432,12295.771832,8795.594685,9080.771713,11605.00084,11839.506003,12781.421652,13471.617044,15972.460718,14754.946857,16427.599083,17105.728616,17741.51027,18715.62742,17581.380623,16819.309561,14483.194771,12487.656964,10757.725991,8729.534424,9436.828119,9662.64
159,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Nigeria,2902.687846,3071.057765,3258.524022,3439.685101,3606.11071,3763.112721,3910.733455,4210.96257,4675.199433,5027.428463,5262.073747,5566.922499,5936.242354,6318.695643,6727.165065,7206.857494,7696.268271,8169.968553,8685.770271,9210.041221,9751.152879,10254.993947,10671.715016,10970.487245,11121.383562,11151.462037,11066.992127,10947.963476,11841.54
159,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Nigeria,48166.777727,51130.75668,54228.186688,56988.298241,59609.281376,62064.696609,64382.351777,71772.104639,79392.677038,83160.843262,86979.541227,93017.619567,98920.883217,105383.609225,112128.061206,120893.664427,127952.343013,136209.973544,144629.931888,153161.400938,162125.875478,169452.262155,175599.856698,179112.564223,180478.837626,180085.101579,177747.643875,176236.508519,174057.608519
162,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Norway,1656.121235,1752.654747,1921.523651,1633.67713,1575.895416,1679.612182,1838.856818,1423.799905,1297.136006,1231.353388,1452.151972,1540.012196,1479.09924,1752.911768,1349.360923,1588.718694,1632.94641,1338.331838,1567.449979,1439.004361,1577.100341,1837.020765,2099.644313,1751.046949,2158.87856,1995.013766,2319.83482,2503.249676,2844.17
162,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Norway,1824.562824,1805.141129,1798.764376,1798.692915,1788.225287,1814.828485,1830.004132,1825.384494,1819.222187,1803.714283,1766.420996,1747.085549,1743.075366,1771.64727,1814.571136,1772.395674,1758.998413,1762.184422,1749.671509,1731.252205,1742.151493,1768.352811,1826.3415,1900.594166,1898.80863,1946.208803,1998.4789,2035.074812,2150.68
162,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Norway,26482.466125,26469.402714,26743.193291,26758.634203,26673.656885,26873.003008,27028.404704,26727.492243,26179.717237,25923.394842,25799.947758,25679.311382,25364.934147,25690.484781,25337.917428,25158.369719,24932.163972,24507.446843,24605.344107,24012.370966,23938.121319,24282.016614,25032.719654,25105.533913,25330.558924,24314.412133,24527.073049,24995.247913,25688.737913
165,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Pakistan,7907.542584,7619.360476,5043.253227,5133.836725,6286.050292,6227.626323,5334.182445,5338.898763,5583.173469,4899.067526,6903.447446,6454.751052,6664.960927,6402.421851,6635.941269,7294.731823,7540.718699,7607.99238,7890.989452,7652.588771,8491.457509,8938.332036,9210.279531,9549.156515,9174.374377,9125.463657,9947.234818,9669.709067,8919.01
165,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Pakistan,4781.927483,4960.818926,5043.048202,5045.778008,5085.627938,5155.90056,5193.40079,5201.989179,5217.531995,5218.947305,5259.885916,5345.038716,5417.927752,5484.87357,5546.93205,5632.03632,5739.177656,5849.288329,5963.300484,6071.809802,6191.822602,6343.206932,6507.072863,6679.431573,6840.371605,6978.94445,7132.388737,7292.95373,6787.44
165,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Pakistan,78870.635198,81529.176747,81529.381773,81617.440487,82817.862845,83889.588606,84030.370263,84167.27985,84532.921317,84213.041542,85856.603072,86966.315407,88213.348583,89130.896862,90219.906082,91882.601584,93684.142628,95442.846679,97370.535646,98951.314616,101250.949522,103846.074626,106549.281293,109419.006237,111753.009004,113899.528213,116714.374293,119091.12963,121222.69963
166,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Panama,94.875234,93.14945,98.777945,107.13724,113.562115,108.90209,101.172204,101.092346,108.862164,115.710516,116.153449,122.445487,119.409898,129.077025,117.232721,130.636625,140.391271,160.790464,180.207131,188.739498,202.884075,199.111919,198.120539,190.208071,190.141112,148.949163,162.755856,190.020668,202.38
166,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Panama,64.075567,65.871773,67.677289,69.794107,72.227441,74.567721,76.395886,77.88007,79.505901,81.472727,83.540283,85.685834,87.800345,89.986932,91.977009,93.894469,96.391637,99.643591,103.894903,108.729608,113.954539,119.177146,123.943491,128.15674,131.877811,134.137851,135.44073,137.897582,139.72
166,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Panama,1051.288165,1078.565841,1109.666497,1147.00963,1188.344304,1222.678673,1247.454991,1270.667267,1300.02353,1334.261319,1366.874486,1403.634139,1435.243691,1474.333783,1499.589496,1536.331652,1580.331286,1641.478159,1717.790387,1797.800276,1886.729813,1966.664585,2040.841633,2102.892964,2161.156265,2175.967577,2203.282703,2255.405788,2318.065788
167,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Czechia,1307.514662,1403.779461,961.523518,910.334803,697.446011,853.1881,1058.021217,1024.55474,767.170601,878.264696,872.382143,928.636249,1201.751282,1108.219502,890.526338,1049.09895,1242.434664,1659.794243,1552.556794,1535.652898,1251.120484,1588.553175,1728.867758,1661.178062,1698.353177,1663.945601,1537.025582,1589.894536,1682.82
167,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Czechia,806.430149,803.147844,789.382186,758.677022,715.318446,707.624585,718.032937,721.210311,727.625725,718.656468,701.214114,701.360157,726.211006,744.711879,772.255281,787.068921,824.672603,852.600624,873.224207,927.499613,949.357183,1002.788829,1053.038721,1101.992881,1152.365142,1222.295502,1257.927981,1249.674744,1388.13
167,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Czechia,8962.469643,9401.66074,9537.459248,9648.171084,9335.913963,9348.895722,9653.274027,9939.866731,10040.195533,10058.276543,10094.130969,10257.768327,10761.755067,11131.993513,11122.698368,11205.369238,11602.762218,12035.084894,12333.433445,12809.166834,12924.396565,13426.75088,13955.522883,14388.400475,14756.030183,15147.041375,15295.280682,15173.240072,15467.930072
168,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Papua New Guinea,79.507394,121.079867,114.338115,112.597403,121.443418,146.913199,151.582508,176.147986,168.444836,157.569132,167.898919,165.453238,173.432354,198.924173,258.140826,297.406351,359.28511,380.433377,399.485436,412.895209,272.900803,294.304065,312.260846,302.475754,304.36463,362.118496,389.831976,359.684836,435.22
168,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Papua New Guinea,51.783802,54.694391,47.669908,31.451022,16.935495,17.183807,17.776824,22.686994,23.726149,24.279329,25.248635,27.666161,25.714135,30.268358,39.862496,45.945844,55.80062,58.179406,61.465601,63.669376,42.069955,45.350022,48.040976,46.59118,46.892528,55.78069,60.040429,55.391798,67.02
168,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Papua New Guinea,851.033256,917.418732,984.086939,1065.233319,1169.74124,1299.470634,1433.276317,1586.737311,1731.455997,1864.745801,2007.396086,2145.183164,2292.901383,2461.557197,2679.835528,2931.296033,3234.780524,3557.034494,3895.054329,4244.280163,4475.11101,4724.065055,4988.284924,5244.169499,5501.641598,5807.979405,6137.770954,6442.06399,6810.26399
169,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Paraguay,220.023397,226.186979,206.127493,180.645244,159.77113,159.334105,146.731478,137.401205,179.348173,212.874302,214.635294,219.639175,293.580703,339.459995,251.408211,355.225581,383.832853,311.704969,399.61074,370.85202,307.801531,355.093997,346.073813,349.847422,340.98569,375.154505,453.270524,446.800887,513.54
169,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Paraguay,85.179136,87.491466,82.70927,78.371561,72.899402,75.765812,67.922662,69.199042,80.861048,92.202467,89.964826,92.332909,123.694594,146.506373,108.763915,145.718667,151.477647,121.736719,160.448622,162.605273,152.296966,144.402874,143.606119,139.61228,136.110475,133.306047,120.999461,115.604514,110.55
169,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Paraguay,3465.517736,3604.213248,3727.631471,3829.905155,3916.776882,4000.345177,4079.153991,4147.356154,4245.84328,4366.515116,4491.185583,4618.491849,4788.377958,4981.331581,5123.975879,5333.482792,5565.837999,5755.806249,5994.968366,6203.215115,6358.71968,6569.410804,6771.878497,6982.11364,7186.988855,7428.837312,7761.108376,8092.304749,8495.294749
170,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Peru,543.355854,532.32931,608.656699,613.352202,588.738137,555.117553,510.834254,504.314952,523.030195,545.793549,591.451187,675.657956,798.119362,783.971134,1145.589179,1014.54946,1248.580474,1141.559224,1214.748681,1398.26741,1293.163096,1311.099994,1405.755399,1709.664282,1774.115602,1715.984958,1827.00207,1969.790806,2290.82
170,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Peru,219.766615,269.100201,293.351103,270.964305,233.258072,239.446926,203.777512,219.267341,205.533329,231.584119,249.458241,252.564761,263.153565,290.594003,284.18572,292.140067,360.23668,602.963104,625.970738,653.19223,680.893151,705.742687,731.850087,764.884477,803.964696,841.608119,878.803535,919.587251,1057.18
170,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Peru,11207.077386,11280.477015,11425.741499,11569.796996,11683.96849,11760.624953,11790.817523,11813.413476,11853.446528,11914.186344,12017.241053,12198.696208,12492.905335,12761.480832,13373.698995,13833.009506,14503.29799,15041.894109,15630.672053,16375.747232,16988.017177,17593.374484,18267.279796,19212.0596,20182.210506,21056.587345,22004.78588,23054.989434,24288.629434
171,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Philippines,1766.328437,1862.347253,1868.830447,1677.975448,1731.859907,1716.847254,1636.429266,1749.473358,1857.932024,2107.547608,2100.120938,2181.430649,2489.281366,2901.67126,3049.743608,3304.43579,3470.652845,3588.962499,3762.464865,4166.841209,4164.532279,4505.232012,5018.688217,5342.07527,5255.436539,4958.768122,5395.944056,5653.702868,6270.55
171,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Philippines,1015.305315,960.10965,913.750266,825.842974,852.818907,800.68012,785.220212,810.549355,849.703367,928.070441,925.768635,935.557295,1016.85627,1128.430728,2089.957441,2183.055326,2245.930991,2249.966611,2264.143607,2684.894337,2649.305805,2843.983313,3152.191339,3356.566186,3330.040314,3131.438072,3402.479106,3564.220583,3949.97
171,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Philippines,21240.373048,22142.610651,23097.690832,23949.823306,24828.864305,25745.031439,26596.240494,27535.164497,28543.393155,29722.870321,30897.222623,32143.095977,33615.521074,35388.761605,36348.547772,37469.928236,38694.65009,40033.645979,41531.967237,43013.914109,44529.140584,46190.389282,48056.88616,50042.395244,51967.791469,53795.121519,55788.586468,57878.068753,60198.648753
173,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Poland,1937.393652,2347.406492,2602.220683,2595.987379,2827.230204,3063.162249,2582.832278,2584.81716,2628.166258,2560.632383,2915.770938,3179.02552,3504.363562,3792.281243,3594.852659,2963.090701,3604.937648,3796.402581,3903.343236,4623.265101,5472.609099,5308.713383,4596.749672,4887.790241,5083.816859,5282.523045,4738.855573,4783.242097,4827.69
173,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Poland,2358.243283,2454.687311,2483.869394,2445.097755,2473.012509,2470.648286,2553.609898,2656.863558,2722.501444,2719.645666,2770.5672,2792.06284,2849.152101,2883.456258,2812.639349,2804.514699,2827.514576,2866.303272,2963.776497,3052.62745,3048.945483,3088.136982,3137.284931,3194.679761,3235.868515,3372.933666,3521.914135,3495.505463,3757.69
173,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Poland,28478.922101,27641.690686,26991.220946,26357.50401,25887.144373,23157.114047,22630.298517,22668.361096,21609.96787,21031.523189,20697.095501,20344.63351,22221.625957,22481.658208,21409.820236,21309.909772,21171.413094,21392.541749,21446.758244,22017.94399,22523.942167,21772.115207,21268.398324,21282.011008,20921.424216,20747.025603,21475.126586,22893.004861,23963.004861
174,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Portugal,1049.192779,1117.583169,1127.390498,1287.639291,1392.207406,1280.487902,1315.318464,1424.624383,1316.756455,1378.1015400000001,1175.264141,1129.782256,1137.97114,1168.568457,988.550561,1053.729698,1046.008632,996.327655,1037.980639,1096.641599,1232.919593,1151.027999,1240.698919,1204.882741,1198.637313,1240.429235,1282.412841,1106.090681,1062.79
174,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Portugal,805.718539,815.933614,830.650329,856.456481,893.480655,894.23013,963.645469,1031.078051,1027.850547,994.530572,985.217226,966.210274,948.718056,932.823449,943.660137,947.488761,942.726103,922.442731,913.988875,922.018128,932.941429,942.274435,965.423189,957.217132,970.236834,987.337494,993.986774,1023.787785,1092.53
174,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Portugal,12359.556373,12488.775014,12651.181969,12895.326759,13266.160051,13529.590461,13843.760698,14266.234704,14388.218233,14874.811696,14934.372625,15006.804705,15373.356309,15648.737805,16148.334202,16464.459774,16845.115059,17472.828037,16379.619693,16958.591291,16973.777948,17227.283427,17260.654927,18394.029762,18807.897749,18952.953963,18830.433339,19068.063727,19038.323727
175,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Guinea-Bissau,4.243732,3.997548,8.616341,6.506378,8.730711,7.956578,7.385294,7.474387,7.40287,7.465322,9.023043,8.752972,9.924193,12.517521,12.288404,13.377167,16.762662,16.241404,15.709649,13.993414,19.176792,21.735901,25.778531,17.641073,16.819422,18.971884,20.944501,20.185263,22.3
175,22031,"Consumption of Fixed Capital (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Guinea-Bissau,4.697737,4.663112,4.761742,4.929719,5.091048,5.286204,5.429288,5.549321,5.662679,5.768964,5.917478,6.095709,6.290282,6.586116,6.935127,7.288987,7.755842,8.280614,8.742309,9.108862,9.557436,10.211371,11.024122,11.665263,11.999162,12.352951,12.809266,13.274603,14.94
175,22034,"Net Capital Stocks (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Guinea-Bissau,75.719753,75.05419,78.90879,80.485451,84.125108,86.795487,88.751489,90.676557,92.416746,94.113104,97.21867,99.875933,103.509842,109.44125,114.794525,120.882706,129.889527,137.850317,144.817658,149.702209,159.321565,170.846094,185.600504,191.576317,196.396576,203.015509,211.150744,218.061407,225.421407
176,22030,"Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)",6184,"Value US$, 2015 prices",million USD,Timor-Leste,21.316906,25.007703,29.43477,35.661355,24.418137,21.227619,17.868322,21.133193,18.933873,19.064687,17.668851,17.771519,20.453547,29.244809,33.060132,38.380292,43.650842,48.396705,37.19365,37.966544,34.163457,34.731674,31.789709,32.544404,29.055064,23.944468,25.808053,25.399642,24.48
