# File: GCAMDATA_FAOSTAT_NFertilizerProdDemand_175Regs_1Item_1973to2020.csv
# Title: FAO fertilizer production by country_year
# Units: tonnes N
# Description:  Data is preprocessed and generated by gamdata-FAOSTAT
# Data source: FAOSTAT (domain:RFN FAO.udpate:2022-06-10T00:00:00)
# Date of CSV last update: 2022-09-14
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
219,Tonga,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Trinidad and Tobago,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,7000,5466,4342,4505,4567,4862,4673,3876,2818,3400,3900,5000,5500,3500,3200,1314,1500,5500,5900,7000,3000,3000,3000,6000,6000,5000,4900,7278,626,2800,2800,5300,5300,5300,5300,4900,5200,5100,5000,6000,6000,6500,6500,6500,6400,6500,6500,6500
220,Trinidad and Tobago,3102,Nutrient nitrogen N (total),5510,Production,tonnes,67300,91100,44475,46314,42990,48832,43973,41029,23410,29938,22619,66921,156946,225540,217742,248300,223400,231800,240600,209800,242400,228600,263100,272900,277500,240700,276000,275300,236890,310223.08,297710.16,284938.72,344131.52,318967.68,326375.52,292560,314115.6,734938.08,743541.78,697572.24,646600.28,608273.26,695513.12,674884.18,661919.12,659105.88,746934.04,746934.04
221,Oman,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,131,177,254,130,200,182,808,667,469,830,649,420,1080,762,763,2416,2426,4836,4851,5000,5000,6000,6000,4907,3494,6720,5695,3950,5734,4226.81,1749.99,6028.12,8008.01,8265.31,7628.67,11358.46,8418.27,9630.4,9471.02,10003.25,11223.14,8603.8,9331.2,8915.45,8796.35,10283.64,10283.64,10283.64
221,Oman,3102,Nutrient nitrogen N (total),5510,Production,tonnes,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,21.16,47.98,377650.3,850469.73,869837.01,859029.06,1124109.63,1507186.8,1187074.16,1371544.21,1716565.47,686624.25,1230081.7,1298430.41,1508499.85,1603837.27,1603837.27,1603837.27
222,Tunisia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,19059,22700,23380,24900,17200,23500,27000,23800,30510,37100,33200,41900,44900,51200,50600,46400,49500,37700,51700,54943,50200,47000,40000,52000,51500,63325,65000,62100,55000,56000,60000,68000,73000,73500,74500,73600,78000,80000,82000,85000,58900,64700,74100,98700,76500,85900,85900,85900
222,Tunisia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,5000,5000,5000,5000,5000,5000,8900,47000,68700,73078,87123,124200,120110,160930,172808,197484,202100,201983,204900,201020,191700,170900,213955,223860,190400,225900,250400,253900,265900,305582.87,334202.91,279386.27,263567.55,266176.98,226288.1,226451.02,267852.46,324920.92,124827.98,186047.41,186124.1,191245.87,133651.44,132749.93,201199.27,149547.54,138621.26,138621.26
223,Turkiye,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,429900,282899,482204,630750,703415,851995,685537,807490,798852,863402,1021440,954779,916100,951600,1141711,1081921,1140445,1199663,1103700,1206140,1335200,1006590,1053685,1147801,1167000,1392000,1484075,1378191,1132557,1198855,1340566,1366302,1372053,1406323,1357105,1133068,1529581,1427716,1259055,1431615,1583872,1492839,1486568,1896479,1764638,1527588,1682549,2052685
223,Turkiye,3102,Nutrient nitrogen N (total),5510,Production,tonnes,135000,146211,170547,210989,203161,363028,340242,671745,717728,723024,783055,759498,770000,712000,855300,854000,833075,1026135,851453,968750,1026960,701500,938800,923480,921600,922400,730862,479000,389991,651700,839321,807224,835865,649065,596764,612743,625072,768588,891695,867014,865777,821860,867370,775026,876701,979901,1143689,1469117
225,United Arab Emirates,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,495,638,800,1000,500,730,2100,2261,2356,2439,2609,2012,2769,980,2020,2000,7820,9200,14170,19000,20000,23000,25000,24500,24200,24700,25100,23800,23500,32140,32140,32140,32140,31260,32490,32950,22830,26050,25130,19610,16850,12450.93,15146.37,15146.37,15146.37,15146.37,15146.37,15146.37
225,United Arab Emirates,3102,Nutrient nitrogen N (total),5510,Production,tonnes,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,157920,166520,211600,243800,243800,266394,228320,237841,232300,259700,230000,293600,258400,299600,258900,271860,243400,276900,363260,388680,379660,471500,377200,377200,377200,377200,377200,381300,326360,658460,933160,933160,933160,933160,933160,933160,933160
226,Uganda,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,4000,1600,872,963,300,433.3333333333333,566.6666666666666,700,500,466.6666666666667,433.33333333333337,400,200,262,789,107,250,92,500,400,1300,1000,800,200,200,1825,2077,3392,3800,3651,4328,3951,2578,4389,3968,10644,7046,6366,7609,8048.69,9595.37,6638.66,2079.39,8538.46,7607.73,11209,11209,7724.8
226,Uganda,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,USSR,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,6224000,6696000,7339000,7252000,7522000,7658000,7467000,8262000,8383000,9038000,10302000,10279000,10950000,11475000,11787000,11587000,9918000,8738000,7778000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,USSR,3102,Nutrient nitrogen N (total),5510,Production,tonnes,7209000,7806000,8467000,8531000,9025000,9220000,9074000,10155000,10581000,11593000,13014000,13328000,14223000,14996000,15007000,15614300,14272000,13084400,12102000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,United Kingdom of Great Britain and Northern Ireland,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,874400,927000,1045000,1110000,1177000,1222000,1314000,1240000,1386000,1560000,1601000,1580000,1572000,1650000,1525000,1514000,1582000,1516000,1365000,1219000,1235000,1339000,1328000,1451000,1363000,1286000,1268000,1115000,1197000,1197000,1131000,1125000,1061000,1003000,1008000,1001000,948000,1016000,1022000,1000000,999000,1060000,1049000,1026000,1041000,1033000,1038000,967000
229,United Kingdom of Great Britain and Northern Ireland,3102,Nutrient nitrogen N (total),5510,Production,tonnes,755400,997000,1055000,1071000,1199000,1147000,1316000,1167000,1270000,1399000,1372000,1360000,1309000,1316000,1105000,1150000,1100000,980000,850000,750000,803000,800000,729000,896000,919000,894000,760000,483000,520000,579000,495000,483000,458200,411300,489400,342000,336000,374000,358000,323500,306500,324600,358700,280300,306500,290500,290500,290500
230,Ukraine,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,1338000,841000,774000,625000,373000,413000,406000,327000,350000,380000,443492,359617,345280,376880,466820,578160,735780,634910,774610,898880,930100,1042910,1021160,984960,1197380,1365310,1404913,1467547,1716082
230,Ukraine,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,2543000,2215300,1966000,1830000,2083300,2001700,1687100,1910000,2129600,2068800,2249670,2423344.5,2293649,2571450,2486865,2921600,2815900,2076960,2088220,2765760,2757740,2222779,1626459,1431218,1510371.5,1068564,983471.5,983471.5,983471.5
231,United States of America,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,8049266.99,7969166.29,8903235.05,9588665.52,9238160.21,9492757.87,10140923.52,10662394.09,10245910.37,8835867.73,9474447.97,10306148.96,9776744.99,9326333.12,9445620.07,9585294.38,9903363.88,10176270.53,10336355.8,10351344.46,11095165.56,10907664.88,10986467.39,11191172.09,11181742.72,11254586.77,11224506.03,10703440.99,10752682.57,10969768.11,11818620.83,11191484.05,10925951.09,11969757.81,11395419.17,10397606.72,11097590.44,11624755.46,12231299.15,12249079.97,12060839.15,11802200.79,11829381,11644828.99,11581692.82,11627052.53,11672412.23,11621291.92
231,United States of America,3102,Nutrient nitrogen N (total),5510,Production,tonnes,9158000,8474000,9591000,9787900,9495000,10076000,11180000,11825000,10523000,9000000,9401000,11370000,9457000,11176000,12162000,12728000,12576000,13124000,13557000,14006000,14415000,14017000,14244000,15226000,13786105,13499233,11230467,9903675,9922871,9386500,8583681,8969917,8317466,8168644,8516272,8063062,7632797,8233925,8590263,8391946.08,8897875,9132640,9452873,9969020.08,11346551.87,12749144.67,13261506.63,13261506.63
233,Burkina Faso,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,356,700,400,2200,1755,3354,1960,1248,3075,3310,4070,4219,4736,6780,8256,7958,8159,9214,9839,9306,9000,11517,11391,11463,24352,16400,16900,9860,926,2010,26620,29081,35435,30000,23580,30584,28392,41122,29705,47525.11,50680,48799.56,51085.61,67638.22,58292.15,56654.92,30000.33,50466.13
233,Burkina Faso,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Uruguay,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,15400,9900,11100,17900,17800,14400,21800,21100,20400,22500,16700,19500,17100,12800,15500,30895,24542,27656,28323,31900,34000,25000,21000,47000,47000,53500,43000,36242,53448,25998,65918,84440,73884,96465,92564,92584,105213,151476,141136,217044.45,208205.49,176051.41,115427.87,156574.35,155489.09,172963.03,171835.98,204059.07
234,Uruguay,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Uzbekistan,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,410000,320000,300000,300000,220000,678000,643000,622000,607000,559000,559000,559000,473000,523000,540000,541967,571907,607761,632735.5,657710,634364,675765,699059,709484,721316,721316,721316,721316,721316
235,Uzbekistan,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,1017700,922400,673000,775500,825300,809300,731800,699800,681500,573000,623000,682400,718700,710900,812100,874900,916600,919700,925966.1,932232.2,977650,913649,976398.37,942721,944658,854805,847982,898303,373656.14
236,Venezuela (Bolivarian Republic of),3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,40811,57987,64822,74322,82851,91490,96975,113029,69629,70300,73400,123100,184000,226400,277300,300448,244070,205000,201900,173000,144000,134000,168000,171000,168300,128600,106000,175000,181000,190000,192000,205000,220000,181000,220750,309150,277380,297320,280203.99,255442,240495.13,234654.07,234375.42,226900,222400,142300,142300,142300
236,Venezuela (Bolivarian Republic of),3102,Nutrient nitrogen N (total),5510,Production,tonnes,6100,47700,49800,74700,75000,61740,102640,144700,165300,208300,208700,254700,254872,317618,342251,400200,370000,337000,374900,317000,362000,379000,456000,473500,451600,401500,383600,292400,464700,539500,533300,697400,689100,514890,732360,832480,623190,656580,626144.41,597289.66,472876.06,508842.92,426925.22,573300,531300,198300,198300,198300
237,Viet Nam,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,133300,121200,194000,197400,269000,184000,96000,88300,169100,214700,318300,299100,342300,382400,309000,428803,423985,425379,619000,541300,565000,874900,813700,995300,922900,1186100,1224200,1328000,1063200,1135656.28,1241192.43,1308247.15,1101644.57,989618.53,1147662.93,726655.33,1552711.56,1196158.72,989467.41,1185980.17,1628285.6,1363886.54,1695781.41,1548920.79,1563255.78,1572827.28,1494070.75,1814300.44
237,Viet Nam,3102,Nutrient nitrogen N (total),5510,Production,tonnes,15000,15000,15000,15000,15000,15000,15000,6302,4416,5060,9292,3588,6900,7728,9016,15100,11900,18400,42300,57000,60300,71100,79600,94500,117400,109800,231000,35000,46000,205382.18,229476.98,303959.72,388194,363636.44,443609.74,431272.54,439462.84,462488.14,461328.02,754400,967380,1011080,1039140,962458.67,1052485.22,998067.44,1099609.84,1647548.59
238,Ethiopia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,29500,39800,45500,81049,54132,75100,79790,76500,63180,97647,34075,81860,80503,84628,106019,111773,118364,156141,155201,248889.84,172037.4,237305.19,244613.12,347560.24,376625.94,420137.62,420137.62,420137.62
238,Ethiopia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Samoa,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,10,10,10,10,10,11,21,45,150,143.04761904761904,136.0952380952381,129.14285714285714,122.19047619047619,115.23809523809524,108.28571428571428,101.33333333333334,94.38095238095238,87.42857142857143,80.47619047619048,73.52380952380952,66.57142857142857,59.61904761904762,52.66666666666667,45.71428571428571,38.76190476190477,31.80952380952381,24.85714285714286,17.904761904761898,10.952380952380963,4,7,14,12,9,16,18,11,6,4,0.62,8.6,6.94,20.765,34.59,8.65,20.58,26.23,11.13
244,Samoa,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,339408,350000,360000,382000,402000,425000,440000,417000,477000,490000,472200,598700,532000,506000,503109,503000,443700,441700,288000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Yugoslav SFR,3102,Nutrient nitrogen N (total),5510,Production,tonnes,350242,370902,357533,389000,383900,395700,418700,391200,419000,412000,410000,550000,472000,523000,615000,630340,519869,460800,480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Yemen,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,935,1060,4292,2854,1994,10000,12800,10846,11902,11922,15135,16600,17300,14730,8240,16600,16521,19149,16000,12000,8000,9200,10100,8100,19300,15890,14817,14898,16000,11300,4918,16965,3945,8923,26220,17020,13800,23920,13800,13412.68,26797.66,23552.08,928.22,18731.74,13199.25,3622.24,9205.97,9227.61
249,Yemen,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Democratic Republic of the Congo,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,3200,3100,4968,6164,4500,4700,5100,3700,2500,3109,4107,4500,3600,966,3100,1900,4000,4000,4000,1000,3000,3468,3000,2000,1856.5,1713,315,300,1297,1186,1075,795,376,1627,2943,4314,2930,4676,3514,3445.28,7084.31,15180.53,18244.54,11312.6,16043.54,9670.52,15571.37,23688.83
250,Democratic Republic of the Congo,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Zambia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,24000,35900,33700,39800,46200,31000,38172,53000,57600,54084,43300,37776,53351,53814,61817,56080,51800,37900,40091,57300,57900,38000,34000,27500,32600,13200,10621,8000,13000,40335,42816,60177,51637,49225,55754,53215,64145,77617,116486,99337.84,140743.69,137980.06,165494.81,188107.38,210689.85,147985.74,167640.43,191734.02
251,Zambia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,4300,7600,3685,5025,9045,8040,8375,6365,4690,9335,7595,5025,2446,12082,14832,11215,3600,3500,4720,13700,10800,6000,4000,4100,4000,2300,1702,900,830.7692307692307,761.5384615384615,692.3076923076923,623.0769230769231,553.8461538461538,484.6153846153846,415.3846153846154,346.1538461538461,276.9230769230769,207.69230769230762,138.46153846153845,69.23076923076917,0,0,0,0,0,0,0,0
255,Belgium,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,151095,151095,151095,153095,146645,144770,139966,152688,136671,155616,171234,166554,165325,167414,175892,177198,171826,172303.15,174798,175025,175025
255,Belgium,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,790000,790000,790000,790000,840200,922600,958600,1004300,888400,884300,946500,955600,931700,873300,847100,864300,822300,865900,787600,787600,787600
256,Luxembourg,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,12905,12905,12905,12905,16355,14230,14034,13312,13329,13384,13766,14446,13675,13366,12714,13007,13731,13574.85,13038,13795,13092.03
256,Luxembourg,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Serbia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245014.38,314751.81,229291.42,337828.58,213805.35,246703.1,356916.33,340735.39,210028.09,192009.7,235911.78,217317.4,116157.17,212273.85,244920.88
272,Serbia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104146,155873,86162,119442,138202,176497,187003,192232.43,103510.38,74132.85,66569.1,79238.7,84879.5,82039.96,71398.79
273,Montenegro,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738,1389,1319,1089,1360,1166,1275.63,1414.34,1324.68,1285.16,1323.69,1043.97,1255.46,1255.46,1439.38
273,Montenegro,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Sudan,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28719.38,45644.72,40533.39,76925.55,178844.07,163914.54,163066.71,120454.81,120477
276,Sudan,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
