# File: GCAMDATA_FAOSTAT_LandCover_229Regs_3Covers_1973to2020.csv
# Title: FAO cropland, Temporary Crop (harvested cropland), and fallow area by country_year
# Units: 1000 Ha
# Description:  Data is cleaned and generated by gcamdata-FAOSTAT
# Data source: FAOSTAT (domain:RL FAO.udpate:2022-06-20T00:00:00)
# Date of CSV last update: 2022-09-14
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
124,Libya,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.725,1283.5085,1277.4589,1244.5645,1247.9339,1258.0424,1260.1561,1274.0241,1284.379,1266.3313,1279.1183,1288.0791,1298.4626,1301.9202,1298.2254,1299.0108,1300.8892,1297.5765,1303.4587,1306.1017
124,Libya,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.383,265.4375,277.5441,257.2991,256.5617,255.946,253.2268,241.5223,234.4527,231.6512,224.1645,225.89940000000001,219.5894,215.6298,220.9425,222.1402,222.1692,224.72,217.6047,213.5813
125,Liechtenstein,6621,Arable land,5110,Area,1000 ha,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.9,3.37,3.24,3.11,2.98,2.85,2.72,2.59,2.46,2.33,2.2,2.07,1.94,1.83,1.48,1.48,1.48,1.48,1.48,1.41
125,Liechtenstein,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.752,2.3832,2.2804,2.2118,2.1251,2.0488,1.9586,1.8856,1.8055,1.7194,1.6399,1.5502,1.4645,1.3852,1.1171,1.1178,1.1194,1.1165,1.1216,1.0707
125,Liechtenstein,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5702,0.4929,0.4955,0.4573,0.4369,0.4168,0.3936,0.3575,0.3296,0.3145,0.2874,0.2719,0.2477,0.2294,0.1901,0.1911,0.1912,0.1934,0.1872,0.1751
126,Lithuania,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,2885,2828,2590,2866,2866,2878,2890,2953,2878,1631,1639,1525,1616.4,1906.5,1878.8,1835.6,1861.5,2053.7,2127.4,2185.7,2260.5,2290.5,2350.2,2171.9,2142.8,2103.7,2115,2211.9,2249.4
126,Lithuania,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1230,1219,1147,1193.2,1334.5,1319.2,1359.6,1388.7,1464.6,1471.9,1517.5,1595.5,1637.8,1720.2,1770,1846.6,1829.2,1800,1886.4,1935.8
126,Lithuania,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,165,193,154,185.6,155.9,125,108,113,107.8,119.5,106.2,86,91.4,86.4,90.9,68.9,75.8,110,67,62.3
127,Marshall Islands,6621,Arable land,5110,Area,1000 ha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
127,Marshall Islands,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7056,0.7072,0.7038,1.4224,1.4262,1.4378,1.4402,1.456,1.4679,1.4759,1.4908,1.4978,1.5098,1.5139,1.5096,1.5105,1.5127,1.5088,1.5156,1.5187
127,Marshall Islands,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0.1462,0.1529,0.2941,0.2932,0.2925,0.2894,0.276,0.2679,0.27,0.2613,0.2627,0.2553,0.2507,0.2569,0.2583,0.2583,0.2613,0.253,0.2484
129,Madagascar,6621,Arable land,5110,Area,1000 ha,2100,2124,2296,2289,2443,2500,2520,2540,2560,2570,2600,2620,2650,2670,2680,2700,2710,2720,2750,2780,2900,2900,2900,2900,2900,2900,2900,2900,2950,2950,2950,2950,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
129,Madagascar,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081.6192,2086.1433,2076.3106,2097.9802,2139.3153,2156.6441,2160.2676,2184.0413,2201.7925,2213.8659,2236.2208,2246.6495,2264.7603,2270.7911,2264.3466,2265.7166,2268.9928,2263.2148,2273.4745,2278.0844
129,Madagascar,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.3388,431.4274,451.1048,433.7327,439.8201,438.7646,434.103,414.0382,401.9189,404.9846,391.8959,394.0106,383.0047,376.0985,385.3648,387.4539,387.5043,391.9535,379.5431,372.5256
130,Malawi,6621,Arable land,5110,Area,1000 ha,2050,2050,2000,2000,2000,2050,2050,1900,2000,2100,2000,2050,2050,2150,2150,2150,2200,2250,2350,2300,2300,2100,2300,2400,2450,2600,2700,2750,2850,2850,3000,3000,3200,3300,3000,3450,3500,3700,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
130,Malawi,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011.0558,2015.4266,2111.5023,2133.5392,2281.9363,2372.3085,2160.2676,2511.6475,2568.758,2730.4347,2683.4649,2695.9795,2717.7124,2724.9493,2717.216,2718.8599,2722.7914,2715.8578,2728.1694,2733.7013
130,Malawi,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.7172,416.8027,458.7506,441.0841,469.1414,482.6411,434.103,476.1439,468.9054,499.481,470.2751,472.8127,459.6057,451.3182,462.4378,464.9447,465.0052,470.3442,455.4517,447.0307
131,Malaysia,6621,Arable land,5110,Area,1000 ha,1015.89,1004.47,1055.14,1038.62,1067.74,1075,1082.11,1058,1033.79,994.79,990.44,951.12,947.75,894.9,901.4,911.8,907.7,930.6,936.5,926.5,915.4,927.9,901,892.1,888.7,874.7,877.1,868.7,877,967.5,946.24,946.7,949.41,890.2,827.2,870.4,845,854.3,865.6,868.4,802.7,804,825.31,826,826,826,826,826
131,Malaysia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.6,712.2,696.54,697,699.01,655.3,609,640.8,622.1,629,637.2,639.3,587.1,590,613.31,614,614,614,614,614
131,Malaysia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.2,141.4,138.3,138.3,138.7,130.1,120.9,127.2,123.5,124.8,126.5,126.9,116.9,118.5,120,120,120,120,120,120
132,Maldives,6621,Arable land,5110,Area,1000 ha,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
132,Maldives,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1169,2.1215,2.1115,2.1335,2.1393,2.1566,2.1603,2.184,2.2018,2.878,2.9071,2.9206,2.9442,2.952,2.9437,2.9454,2.9497,2.9422,2.9555,2.9615
132,Maldives,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4386,0.4387,0.4588,0.4411,0.4398,0.4388,0.4341,0.414,0.4019,0.5265,0.5095,0.5122,0.4979,0.4889,0.501,0.5037,0.5038,0.5095,0.4934,0.4843
133,Mali,6621,Arable land,5110,Area,1000 ha,1718,1768,1818,2017,2015,2015,2010,2010,2013,2013,2013,2013,2033,2036,2036,2053,2053,2053,2063,2163,3060,3160,3319,4540,4535,4530,4520,4468,4500,4900,5942,5002,5603,5677,5808,5761,6255.4,6261,6861,6861,6411,6411,6411,6411,6411,6411,6411,6411
133,Mali,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,3193,4581,3541,4242,4316,4447,4400,4894.4,4900,5500,5500,5050,5050,5050,5050,5050,5050,5050,5050
133,Mali,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,1346,1000,1100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
134,Malta,6621,Arable land,5110,Area,1000 ha,13,13,12,12,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,9,8,8,8,9,9,9.3,9,8.2,8.2,8,8,8,9.08,9.08,9,8.97,8.97,8.97,9.07,9.07,9.07,9.07,9.07
134,Malta,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.8,8.6,8.3,7.1,7.1,7.3,7.3,7.3,8.07,8.07,8,8.01,8.01,8.01,8.22,8.22,8.22,8.22,8.22
134,Malta,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.7,1.1,1.1,0.7,0.7,0.7,1.01,1.01,1,0.96,0.96,0.96,0.85,0.85,0.85,0.85,0.85
135,Martinique,6621,Arable land,5110,Area,1000 ha,11,11,11,11,11,11,12,12,11,11,11,13,12,12,11,10,9,10,8,8,8,9,8,9,10,10,10,11,11,10,10,10,10,9,11.1,11.8,11.5,10.2,10.2,10.1,10.5,10.1,11.1,10.9,9.48,10.86,10.9,10.94
135,Martinique,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85,8.85,8.85,8.85,8.85,6.85,8.45,8.71,9.05,7.945,7.874,7.903,8.402,7.394,8.032,8.172,6.943,6.953,7.299,7.339
135,Martinique,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2.5,2.9,2.3,2.1,2.1,2.1,2,2,2.7,2.5,2.33,3.7,3.4,3.4
136,Mauritania,6621,Arable land,5110,Area,1000 ha,226,196,192,195,196,192,195,210,230,250,270,280,300,320,340,360,380,400,410,420,431,470,498,488,488,488,488,488,450,400,400,400,400,400,400,400,390,450,400,400,400,400,400,400,400,400,400,400
136,Mauritania,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.5351,282.8669,281.5336,284.4719,285.242,287.5525,288.0357,291.2055,286.233,332.0799,298.1628,299.5533,301.968,302.7721,301.9129,302.0955,302.5324,301.762,303.1299,303.7446
136,Mauritania,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7974,58.4986,61.1667,58.8112,58.6427,58.5019,57.8804,55.2051,52.2495,60.7477,52.2528,52.5347,51.0673,50.1465,51.382,51.6605,51.6672,52.2605,50.6057,49.6701
137,Mauritius,6621,Arable land,5110,Area,1000 ha,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,99,98,97,96,94,93,92,91,90,91,89,90,91,89,88,87,85,83,81,80,80,80,78,76,75,75,75,75,75,75,75,75
137,Mauritius,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2127,62.9379,61.9374,61.8726,60.6139,59.6672,58.3272,58.2411,58.7145,59.0364,58.1417,56.9151,56.619,56.7698,56.6087,56.6429,56.7248,56.5804,56.8369,56.9521
137,Mauritius,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3057,13.0159,13.4567,12.7914,12.4616,12.1392,11.7208,11.041,10.7178,10.7996,10.1893,9.9816,9.5751,9.4025,9.6341,9.6863,9.6876,9.7988,9.4886,9.3131
138,Mexico,6621,Arable land,5110,Area,1000 ha,17719,17688,17712,17736,17782,17785,17585,17660,17599,17795,18328,18241,18631,18344,19234,19698,20656,21709,22423,22429,22531,22549,22560,22717,22785,22831,22918,22905,23151,23184,23652,23214,23296,23363,23519,23306,23144,22933,22716,22552,22491,22161,22048,21749,20257,19900,19400,20071
138,Mexico,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12724.8,12919.8,13511.2,13277.2,13516.9,13742.9,14050,14184,14365.4,14174.1,14305.4,14157,14430.4,15076,15026,14752,14510,14144,13554,14179
138,Mexico,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8368,8203,8038,7873,7708,7543,7378,7050,6721,6720,6391,6390,6061,5080,5080,5080,3874,3874,3974,3974
141,Mongolia,6621,Arable land,5110,Area,1000 ha,789,801,827,950,1100,1154,1160,1182,1212,1251,1312,1334,1353,1306,1334,1365,1374,1370,1368,1362,1352,1321,1321,1321,1227,1346,1190,1174,1176.5,1179,1179.4,1174.9,1173.4,1175.3,1175,1197,1216.0562,1236.03,1291.8,1319.1033,1286.78,1312.7,1328.11,1323.35,1322.71,1327.4,1328.8,1340.4799
141,Mongolia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.6,732,703.7,703.7,695,695.8,702.5,833.7,903.9962,929.42,961.44,1027.1033,981.83,1007.75,1023.16,1062.72,1081.7,1095.8,1112.2,1122.5397
141,Mongolia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.9,447,475.7,471.2,478.4,479.5,472.5,363.3,312.06,306.61,330.36,292,304.95,304.95,304.95,260.63,241.01,231.6,216.6,217.9403
142,Montserrat,6621,Arable land,5110,Area,1000 ha,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
142,Montserrat,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4113,1.4143,1.4077,1.4224,1.4262,1.4378,1.4402,1.456,1.4679,1.4759,1.4908,1.4978,1.5098,1.5139,1.5096,1.5105,1.5127,1.5088,1.5156,1.5187
142,Montserrat,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2924,0.2925,0.3058,0.2941,0.2932,0.2925,0.2894,0.276,0.2679,0.27,0.2613,0.2627,0.2553,0.2507,0.2569,0.2583,0.2583,0.2613,0.253,0.2484
143,Morocco,6621,Arable land,5110,Area,1000 ha,7195,7200,7293,7315,7450,7658,7504,7530,7690,7767,7823,7834,7878,7957,8166,8174,8457,8707,8717,8934,8999,9124,8921,9096,8980,9033,8818,8767,8488,8402,9055,8210,8122,8064,8065,8052,8039.6,7729.3,7803.8,8047,8128,7601.1,7497.3,8221,8418.7592,7852.1712,6898.964,7649
143,Morocco,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712,5595,6892,6120,5802,5907,5102,5575,5746.6,5240.3,5841.6,5903,5984,5147.9,5867.3,6613,6792.375,5881.85,4924.986,5675
143,Morocco,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310,2341,1697,1624,1854,1691,2497,2011,1827,2023,1496.2,1678,1678,1987.2,1164,1142,1160.3842,1504.3212,1507.978,1508
144,Mozambique,6621,Arable land,5110,Area,1000 ha,2850,2850,2870,2870,2870,2870,2870,2870,2920,3000,3000,3100,3150,3200,3300,3350,3400,3450,3500,3520,3520,3570,3650,3750,3900,4000,3950,3900,4000,4450,4500,4600,5000,4900,5200,5400,5500,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650
144,Mozambique,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822.5345,3146.8942,3167.2535,3271.4268,3565.5254,3522.5186,3744.4639,3931.2744,4036.6197,4169.4475,4211.5491,4231.19,4265.2986,4276.6565,4264.5195,4267.0996,4273.2698,4262.3879,4281.7103,4290.3923
144,Mozambique,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,323,326,336,360,355,357.4,359.8,362.2,364.6,367,369.4,371.8,374.2,377,377,377,377,377,377
145,Micronesia (Federated States of),6621,Arable land,5110,Area,1000 ha,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,2,2,2,2,2,2,2,2,2
145,Micronesia (Federated States of),6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7641,1.7679,1.7596,1.7779,1.7828,1.7972,1.8002,1.82,1.4679,1.4759,1.4908,1.4978,1.5098,1.5139,1.5096,1.5105,1.5127,1.5088,1.5156,1.5187
145,Micronesia (Federated States of),6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3655,0.3656,0.3823,0.3676,0.3665,0.3656,0.3618,0.345,0.2679,0.27,0.2613,0.2627,0.2553,0.2507,0.2569,0.2583,0.2583,0.2613,0.253,0.2484
146,Republic of Moldova,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,1736,1744,1759,1773,1787,1787,1798,1812,1827,1849,1843,1845,1840,1833,1820,1822,1821,1817,1813,1811,1814,1816,1728,1733,1738,1738,1681.7,1689.9,1699.8
146,Republic of Moldova,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1719.6,1714,1787,1764,1710,1718,1730,1730,1788,1779,1775,1777,1777,1690,1696,1703,1710,1655.2,1666.5,1679.2
146,Republic of Moldova,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,129.4,129,58,76,123,102,92,91,29,34,36,37,39,38,37,35,28,26.5,23.4,20.6
147,Namibia,6621,Arable land,5110,Area,1000 ha,652,652,652,654,654,655,655,655,655,655,660,660,660,660,660,660,660,660,660,660,698,747,816,816,816,816,816,816,816,816,815,815,814,813,800,800,800,800,800,800,800,800,800,800,800,800,800,800
147,Namibia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.797,577.0485,573.6248,579.6115,580.4675,584.4505,576.0714,582.411,587.1447,590.3642,596.3255,599.1065,603.9361,605.5443,603.8258,604.1911,605.0647,603.5239,606.2599,607.4892
147,Namibia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.3127,119.3372,124.6272,119.8279,119.3378,118.9052,115.7608,110.4102,107.1784,107.9959,104.5056,105.0695,102.1346,100.2929,102.7639,103.321,103.3345,104.5209,101.2115,99.3402
149,Nepal,6621,Arable land,5110,Area,1000 ha,2165,2180,2195,2210,2225,2240,2255,2270,2288,2291.6,2295.2,2298.8,2302.4,2306,2309.6,2313.2,2316.8,2320.4,2324,2327.3,2330.6,2333.9,2337.2,2340.5,2343.8,2347.1,2350.4,2354,2355,2335,2315,2300,2280,2260,2240,2220,2200,2180,2162.7,2118,2114,2113.7,2113.7,2113.7,2113.7,2113.7,2113.7,2113.7
149,Nepal,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326,2305,2284,2268,2247,2226,2205,2184,2163,2142,2123.3,2078.9,2074.9,2074.6,2074.6,2074.6,2074.6,2074.6,2074.6,2074.6
149,Nepal,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19.3,20.6,21.9,23.2,24.5,25.8,27.1,28.4,29.7,31,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9
150,Netherlands,6621,Arable land,5110,Area,1000 ha,761,762,759,769,775,780,785,790,788,790,801,817,826,844,861,869,876,879,881,887,887,885,882,895,901,906,914,1022.7,1008.8,1015.2,1091.1,1127.5,1111,1069.8,1059.8,1066.6,1054.7,1022.6,1006,1011,1038.4,1045,1042,1028,1037,1021,1011.1,1004.83
150,Netherlands,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.5,877.3,868.7,880.9,871,847.2,847,868.4,857.4,833.3,826.5,811.4,820.6,801.4,793,776,782,790,787.2,790.84
150,Netherlands,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,30,27.8,25.3,34.9,20.5,17.1,7.6,7.4,7.3,7.2,7.9,7.9,7.9,7,7,7,8,7.9,8.86
151,Netherlands Antilles (former),6621,Arable land,5110,Area,1000 ha,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
151,Netherlands Antilles (former),6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6451,5.6573,5.6307,5.6894,5.7048,5.7511,5.7607,5.8241,5.8714,5.9036,0,0,0,0,0,0,0,0,0,0
151,Netherlands Antilles (former),6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1697,1.17,1.2233,1.1762,1.1729,1.17,1.1576,1.1041,1.0718,1.08,0,0,0,0,0,0,0,0,0,0
153,New Caledonia,6621,Arable land,5110,Area,1000 ha,7,7,7,7,7,7,7,7,7,7,7,10,10,9,9,9,9,9,9,9,8,7,7,7,7,7,7,7,7,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.5,6.004,6,6,5.97,5.97,5.97,5.97,5.97,5.97
153,New Caledonia,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,3.9,3.364,3.36,3.36,4.19,4.19,4.19,4.19,4.187,4.187
153,New Caledonia,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.78,1.78,1.78,1.78,1.783,1.783
154,North Macedonia,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,606,609,609,606,609,600,587,588,555,568,499,471,461,448,439,431,424,420,414,414,414,413,412,414,416,417,418,419,416
154,North Macedonia,6630,Land under temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,415,323,311,320,316,298,292,287,293,277,277,276,281,278,277,281,277,279,278,275
154,North Macedonia,6640,Land with temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,153,176,160,141,132,141,139,137,127,137,137,138,132,134,137,135,140,139,141,141
155,Vanuatu,6621,Arable land,5110,Area,1000 ha,15,15,16,16,17,17,18,18,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
155,Vanuatu,6630,Land under temporary crops,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1127,14.1433,14.0767,14.2236,14.2621,14.3776,14.4018,14.5603,14.6786,14.7591,14.9081,14.9777,15.0984,15.1386,15.0956,15.1048,15.1266,15.0881,15.1565,15.1872
155,Vanuatu,6640,Land with temporary fallow,5110,Area,1000 ha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9243,2.9249,3.0583,2.9406,2.9321,2.9251,2.894,2.7603,2.6795,2.6999,2.6126,2.6267,2.5534,2.5073,2.5691,2.583,2.5834,2.613,2.5303,2.4835
156,New Zealand,6621,Arable land,5110,Area,1000 ha,2912,2889,2819,2761,2736,2702,2661,2616,2560,2547,2585,2562,2522,2585,2616,2519,2534,2645,2356,2075,1930,1707,1579,1558,1555,1555,1555,1500,1500,476,415,420,425,399,431,453,471,499,471,509,547,590,478,541,491,518.5,546,527
