# File: Scout_bld_calibration.csv
# Title: Buildings sector calibration from Scout model
# Units: unitless shares
# Comments: Scout output data processed to compute shares of service/technology within state/sector/fuel
# Source:  LBNL team (Aven Satre-Meloy) provided for DECARB project
# Column types: cccccinn
# ----------
state,sector,fuel,service,technology,year,share,energy
Texas,comm,refined liquids,heating,fuel furnace,2021,0,0
Texas,comm,refined liquids,hot water,fuel water heater,2021,0,0
Texas,comm,refined liquids,others,refined liquids,2021,1,0.0041989
Texas,resid,biomass,heating,wood furnace,2021,1,0.0165001
Texas,resid,electricity,clothes dryers,clothes dryer,2021,0.0426849,0.0232584
Texas,resid,electricity,clothes washers,clothes washer,2021,0.0063912,0.0034825
Texas,resid,electricity,computers,electricity,2021,0.0172068,0.0093757
Texas,resid,electricity,cooking,electric oven,2021,0.008714,0.0047481
Texas,resid,electricity,cooling,air conditioning,2021,0.2399971,0.1307707
Texas,resid,electricity,dishwashers,dishwasher,2021,0.0045603,0.0024849
Texas,resid,electricity,freezers,freezer,2021,0.0117435,0.0063988
Texas,resid,electricity,furnace fans,electricity,2021,0.0093272,0.0050823
Texas,resid,electricity,heating,electric furnace,2021,0.0923669,0.0503293
Texas,resid,electricity,heating,electric heat pump,2021,0.0150294,0.0081893
Texas,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Texas,resid,electricity,hot water,electric resistance water heater,2021,0.1104709,0.0601939
Texas,resid,electricity,lighting,lighting,2021,0.0400304,0.021812
Texas,resid,electricity,others,electricity,2021,0.3533652,0.1925432
Texas,resid,electricity,refrigerators,refrigerator,2021,0.0481121,0.0262155
Texas,resid,gas,clothes dryers,clothes dryer,2021,0.0083918,0.0019431
Texas,resid,gas,cooking,gas oven,2021,0.024678,0.0057142
Texas,resid,gas,cooling,air conditioning,2021,0.0232597,0.0053858
Texas,resid,gas,heating,gas furnace,2021,0.6227046,0.1441878
Texas,resid,gas,hot water,gas water heater,2021,0.2307805,0.0534374
Texas,resid,gas,others,gas,2021,0.0901853,0.0208825
Texas,resid,refined liquids,cooking,lpg oven,2021,0.0676604,0.001283
Texas,resid,refined liquids,heating,fuel furnace,2021,0.4937152,0.0093624
Texas,resid,refined liquids,hot water,fuel water heater,2021,0.1970327,0.0037363
Texas,resid,refined liquids,others,refined liquids,2021,0.2415918,0.0045813
Utah,comm,electricity,cooking,electric range,2021,0.0168492,8.617e-4
Utah,comm,electricity,cooling,air conditioning,2021,0.058836,0.003009
Utah,comm,electricity,heating,electric furnace,2021,0.0116711,5.969e-4
Utah,comm,electricity,heating,electric heat pump,2021,0.0050111,2.563e-4
Utah,comm,electricity,hot water,electric heat pump water heater,2021,1.04e-5,5e-7
Utah,comm,electricity,hot water,electric resistance water heater,2021,0.0020234,1.035e-4
Utah,comm,electricity,lighting,lighting,2021,0.071326,0.0036478
Utah,comm,electricity,office,office equipment,2021,0.1058722,0.0054146
Utah,comm,electricity,others,electricity,2021,0.5948742,0.0304234
Utah,comm,electricity,refrigeration,refrigeration,2021,0.069215,0.0035398
Utah,comm,electricity,ventilation,ventilation,2021,0.0643115,0.0032891
Utah,comm,gas,cooking,gas range,2021,0.062716,0.0025635
Utah,comm,gas,cooling,gas cooling,2021,0.0020451000000000002,8.36e-5
Utah,comm,gas,heating,gas furnace,2021,0.4990917,0.0204005
Utah,comm,gas,hot water,gas water heater,2021,0.2073856,0.0084769
Utah,comm,gas,others,gas,2021,0.2287617,0.0093507
Utah,comm,refined liquids,heating,fuel furnace,2021,0.0265989,1.169e-4
Utah,comm,refined liquids,hot water,fuel water heater,2021,0,0
Utah,comm,refined liquids,others,refined liquids,2021,0.9734011,0.0042774
Utah,resid,biomass,heating,wood furnace,2021,1,0.0033511
Utah,resid,electricity,clothes dryers,clothes dryer,2021,0.0447901,0.0019683
Utah,resid,electricity,clothes washers,clothes washer,2021,0.0077296,3.397e-4
Utah,resid,electricity,computers,electricity,2021,0.0269356,0.0011837
Utah,resid,electricity,cooking,electric oven,2021,0.0106958,4.7e-4
Utah,resid,electricity,cooling,air conditioning,2021,0.1517314,0.0066678
Utah,resid,electricity,dishwashers,dishwasher,2021,0.0060599,2.663e-4
Utah,resid,electricity,freezers,freezer,2021,0.015841,6.961e-4
Utah,resid,electricity,furnace fans,electricity,2021,0.0162449,7.139e-4
Utah,resid,electricity,heating,electric furnace,2021,0.0675006,0.0029663
Utah,resid,electricity,heating,electric heat pump,2021,0.0176987,7.778e-4
Utah,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Utah,resid,electricity,hot water,electric resistance water heater,2021,0.0671733,0.0029519
Utah,resid,electricity,lighting,lighting,2021,0.0531046,0.0023337
Utah,resid,electricity,others,electricity,2021,0.4516642,0.0198484
Utah,resid,electricity,refrigerators,refrigerator,2021,0.0628302,0.0027611
Utah,resid,gas,clothes dryers,clothes dryer,2021,0.0072394,4.352e-4
Utah,resid,gas,cooking,gas oven,2021,0.0166178,9.99e-4
Utah,resid,gas,cooling,air conditioning,2021,0.0174753,0.0010506
Utah,resid,gas,heating,gas furnace,2021,0.6424414,0.038623
Utah,resid,gas,hot water,gas water heater,2021,0.2635817,0.0158463
Utah,resid,gas,others,gas,2021,0.0526444,0.0031649
Utah,resid,refined liquids,cooking,lpg oven,2021,0.0258189,1.11e-4
Utah,resid,refined liquids,heating,fuel furnace,2021,0.6460713,0.0027773
Utah,resid,refined liquids,hot water,fuel water heater,2021,0.1709467,7.348e-4
Utah,resid,refined liquids,others,refined liquids,2021,0.1571631,6.756e-4
Vermont,comm,electricity,cooking,electric range,2021,0.0119897,1.036e-4
Vermont,comm,electricity,cooling,air conditioning,2021,0.047177,4.078e-4
Vermont,comm,electricity,heating,electric furnace,2021,0.0142945,1.236e-4
Vermont,comm,electricity,heating,electric heat pump,2021,0.0073792,6.38e-5
Vermont,comm,electricity,hot water,electric heat pump water heater,2021,5.66e-5,5e-7
Vermont,comm,electricity,hot water,electric resistance water heater,2021,0.0049306,4.26e-5
Vermont,comm,electricity,lighting,lighting,2021,0.0815413,7.048e-4
Vermont,comm,electricity,office,office equipment,2021,0.1129818,9.765e-4
Vermont,comm,electricity,others,electricity,2021,0.5102949,0.0044106
Vermont,comm,electricity,refrigeration,refrigeration,2021,0.141148,0.00122
Vermont,comm,electricity,ventilation,ventilation,2021,0.0682064,5.895e-4
Vermont,comm,gas,cooking,gas range,2021,0.0422478,3.608e-4
Vermont,comm,gas,cooling,gas cooling,2021,0.0017222,1.47e-5
Vermont,comm,gas,heating,gas furnace,2021,0.2895536,0.0024731
Vermont,comm,gas,hot water,gas water heater,2021,0.0426408,3.642e-4
Vermont,comm,gas,others,gas,2021,0.6238356,0.0053281
Vermont,comm,refined liquids,heating,fuel furnace,2021,0.9848461,0.0033014
Vermont,comm,refined liquids,hot water,fuel water heater,2021,0.0151539,5.08e-5
Vermont,comm,refined liquids,others,refined liquids,2021,0,0
Vermont,resid,biomass,heating,wood furnace,2021,1,0.0017404
Vermont,resid,electricity,clothes dryers,clothes dryer,2021,0.0480081,3.489e-4
Vermont,resid,electricity,clothes washers,clothes washer,2021,0.0083999,6.11e-5
Vermont,resid,electricity,computers,electricity,2021,0.0296147,2.152e-4
Vermont,resid,electricity,cooking,electric oven,2021,0.0149884,1.089e-4
Vermont,resid,electricity,cooling,air conditioning,2021,0.0812588,5.906e-4
Vermont,resid,electricity,dishwashers,dishwasher,2021,0.00574,4.17e-5
Vermont,resid,electricity,freezers,freezer,2021,0.0140151,1.019e-4
Vermont,resid,electricity,furnace fans,electricity,2021,0.0221621,1.611e-4
Vermont,resid,electricity,heating,electric furnace,2021,0.0541273,3.934e-4
Vermont,resid,electricity,heating,electric heat pump,2021,0.0049044,3.56e-5
Vermont,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Vermont,resid,electricity,hot water,electric resistance water heater,2021,0.1056723,7.68e-4
Vermont,resid,electricity,lighting,lighting,2021,0.0576893,4.193e-4
Vermont,resid,electricity,others,electricity,2021,0.4840057,0.0035179
Vermont,resid,electricity,refrigerators,refrigerator,2021,0.0694139,5.045e-4
Vermont,resid,gas,clothes dryers,clothes dryer,2021,0.0061438,5.51e-5
Vermont,resid,gas,cooking,gas oven,2021,0.0191515,1.718e-4
Vermont,resid,gas,cooling,air conditioning,2021,6.306e-4,5.7e-6
Vermont,resid,gas,heating,gas furnace,2021,0.7639363,0.0068519
Vermont,resid,gas,hot water,gas water heater,2021,0.1906196,0.0017097
Vermont,resid,gas,others,gas,2021,0.0195182,1.751e-4
Vermont,resid,refined liquids,cooking,lpg oven,2021,0.0138537,1.367e-4
Vermont,resid,refined liquids,heating,fuel furnace,2021,0.8441021,0.0083261
Vermont,resid,refined liquids,hot water,fuel water heater,2021,0.1140414,0.0011249
Vermont,resid,refined liquids,others,refined liquids,2021,0.0280027,2.762e-4
Virginia,comm,electricity,cooking,electric range,2021,0.0162292,0.0023145
Virginia,comm,electricity,cooling,air conditioning,2021,0.1106404,0.0157789
Virginia,comm,electricity,heating,electric furnace,2021,0.0167387,0.0023872
Virginia,comm,electricity,heating,electric heat pump,2021,0.008474,0.0012085
Virginia,comm,electricity,hot water,electric heat pump water heater,2021,5.99e-5,8.5e-6
Virginia,comm,electricity,hot water,electric resistance water heater,2021,0.00602,8.585e-4
Virginia,comm,electricity,lighting,lighting,2021,0.1016033,0.0144901
Virginia,comm,electricity,office,office equipment,2021,0.1169796,0.016683
Virginia,comm,electricity,others,electricity,2021,0.4209494,0.0600334
Virginia,comm,electricity,refrigeration,refrigeration,2021,0.1228716,0.0175233
Virginia,comm,electricity,ventilation,ventilation,2021,0.0794338,0.0113284
Virginia,comm,gas,cooking,gas range,2021,0.1617495,0.0141968
Virginia,comm,gas,cooling,gas cooling,2021,0.0160403,0.0014079
Virginia,comm,gas,heating,gas furnace,2021,0.4846336,0.0425364
Virginia,comm,gas,hot water,gas water heater,2021,0.2290157,0.0201008
Virginia,comm,gas,others,gas,2021,0.1085608,0.0095284
Virginia,comm,refined liquids,heating,fuel furnace,2021,0.2830294,0.0039223
Virginia,comm,refined liquids,hot water,fuel water heater,2021,0.0529465,7.337e-4
Virginia,comm,refined liquids,others,refined liquids,2021,0.664024,0.0092022
Virginia,resid,biomass,heating,wood furnace,2021,1,0.0114635
Virginia,resid,electricity,clothes dryers,clothes dryer,2021,0.0394422,0.0064177
Virginia,resid,electricity,clothes washers,clothes washer,2021,0.0062842,0.0010225
Virginia,resid,electricity,computers,electricity,2021,0.0203802,0.0033161
Virginia,resid,electricity,cooking,electric oven,2021,0.0107826,0.0017544
Virginia,resid,electricity,cooling,air conditioning,2021,0.1230328,0.0200187
Virginia,resid,electricity,dishwashers,dishwasher,2021,0.0044597,7.256e-4
Virginia,resid,electricity,freezers,freezer,2021,0.009487,0.0015436
Virginia,resid,electricity,furnace fans,electricity,2021,0.0073029,0.0011883
Virginia,resid,electricity,heating,electric furnace,2021,0.1188018,0.0193303
Virginia,resid,electricity,heating,electric heat pump,2021,0.0677939,0.0110308
Virginia,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Virginia,resid,electricity,hot water,electric resistance water heater,2021,0.1426765,0.023215
Virginia,resid,electricity,lighting,lighting,2021,0.0425336,0.0069207
Virginia,resid,electricity,others,electricity,2021,0.3592616,0.0584556
Virginia,resid,electricity,refrigerators,refrigerator,2021,0.0477611,0.0077712
Virginia,resid,gas,clothes dryers,clothes dryer,2021,0.0067888,7.19e-4
Virginia,resid,gas,cooking,gas oven,2021,0.0224734,0.0023803
Virginia,resid,gas,cooling,air conditioning,2021,0.0378026,0.0040039
Virginia,resid,gas,heating,gas furnace,2021,0.6608467,0.0699944
Virginia,resid,gas,hot water,gas water heater,2021,0.1999424,0.0211772
Virginia,resid,gas,others,gas,2021,0.0721461,0.0076414
Virginia,resid,refined liquids,cooking,lpg oven,2021,0.0201417,4.169e-4
Virginia,resid,refined liquids,heating,fuel furnace,2021,0.7009612,0.0145079
Virginia,resid,refined liquids,hot water,fuel water heater,2021,0.10669820000000001,0.0022084
Virginia,resid,refined liquids,others,refined liquids,2021,0.1721989,0.003564
Washington,comm,electricity,cooking,electric range,2021,0.0176213,0.0015124
Washington,comm,electricity,cooling,air conditioning,2021,0.033107,0.0028414
Washington,comm,electricity,heating,electric furnace,2021,0.0161303,0.0013844
Washington,comm,electricity,heating,electric heat pump,2021,0.0072946,6.261e-4
Washington,comm,electricity,hot water,electric heat pump water heater,2021,1.344e-4,1.15e-5
Washington,comm,electricity,hot water,electric resistance water heater,2021,0.0065511,5.623e-4
Washington,comm,electricity,lighting,lighting,2021,0.1365176,0.0117166
Washington,comm,electricity,office,office equipment,2021,0.139355,0.0119602
Washington,comm,electricity,others,electricity,2021,0.3668171,0.0314821
Washington,comm,electricity,refrigeration,refrigeration,2021,0.2316472,0.0198812
Washington,comm,electricity,ventilation,ventilation,2021,0.0448244,0.0038471
Washington,comm,gas,cooking,gas range,2021,0.1559176,0.010915
Washington,comm,gas,cooling,gas cooling,2021,0.0046153,3.231e-4
Washington,comm,gas,heating,gas furnace,2021,0.4115087,0.0288075
Washington,comm,gas,hot water,gas water heater,2021,0.2569264,0.017986
Washington,comm,gas,others,gas,2021,0.1710319,0.011973
Washington,comm,refined liquids,heating,fuel furnace,2021,0.0065925,7.49e-5
Washington,comm,refined liquids,hot water,fuel water heater,2021,1.902e-4,2.2e-6
Washington,comm,refined liquids,others,refined liquids,2021,0.9932172,0.0112832
Washington,resid,biomass,heating,wood furnace,2021,1,0.0177142
Washington,resid,electricity,clothes dryers,clothes dryer,2021,0.043211,0.0056544
Washington,resid,electricity,clothes washers,clothes washer,2021,0.0064075,8.385e-4
Washington,resid,electricity,computers,electricity,2021,0.022311,0.0029195
Washington,resid,electricity,cooking,electric oven,2021,0.0136541,0.0017867
Washington,resid,electricity,cooling,air conditioning,2021,0.0213823,0.002798
Washington,resid,electricity,dishwashers,dishwasher,2021,0.0055298,7.236e-4
Washington,resid,electricity,freezers,freezer,2021,0.0108558,0.0014205
Washington,resid,electricity,furnace fans,electricity,2021,0.0063705,8.336e-4
Washington,resid,electricity,heating,electric furnace,2021,0.2348522,0.0307319
Washington,resid,electricity,heating,electric heat pump,2021,0.0748633,0.0097963
Washington,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Washington,resid,electricity,hot water,electric resistance water heater,2021,0.1919096,0.0251126
Washington,resid,electricity,lighting,lighting,2021,0.0392846,0.0051406
Washington,resid,electricity,others,electricity,2021,0.2707486,0.0354292
Washington,resid,electricity,refrigerators,refrigerator,2021,0.0586198,0.0076708
Washington,resid,gas,clothes dryers,clothes dryer,2021,0.0120553,0.0012114
Washington,resid,gas,cooking,gas oven,2021,0.0266338,0.0026763
Washington,resid,gas,cooling,air conditioning,2021,0.0078696,7.908e-4
Washington,resid,gas,heating,gas furnace,2021,0.5888653,0.0591715
Washington,resid,gas,hot water,gas water heater,2021,0.2839898,0.0285364
Washington,resid,gas,others,gas,2021,0.0805863,0.0080976
Washington,resid,refined liquids,cooking,lpg oven,2021,0.0350103,5.142e-4
Washington,resid,refined liquids,heating,fuel furnace,2021,0.5698521,0.0083691
Washington,resid,refined liquids,hot water,fuel water heater,2021,0.2046055,0.0030049
Washington,resid,refined liquids,others,refined liquids,2021,0.190532,0.0027983
West Virginia,comm,electricity,cooking,electric range,2021,0.0176869,5.099e-4
West Virginia,comm,electricity,cooling,air conditioning,2021,0.0771186,0.0022233
West Virginia,comm,electricity,heating,electric furnace,2021,0.027013,7.788e-4
West Virginia,comm,electricity,heating,electric heat pump,2021,0.0074136,2.137e-4
West Virginia,comm,electricity,hot water,electric heat pump water heater,2021,4.21e-5,1.2e-6
West Virginia,comm,electricity,hot water,electric resistance water heater,2021,0.0043857,1.264e-4
West Virginia,comm,electricity,lighting,lighting,2021,0.1089816,0.0031419
West Virginia,comm,electricity,office,office equipment,2021,0.1204982,0.0034739
West Virginia,comm,electricity,others,electricity,2021,0.4224384,0.0121788
West Virginia,comm,electricity,refrigeration,refrigeration,2021,0.1210537,0.0034899
West Virginia,comm,electricity,ventilation,ventilation,2021,0.0933682,0.0026918
West Virginia,comm,gas,cooking,gas range,2021,0.0781587,0.0019549
West Virginia,comm,gas,cooling,gas cooling,2021,0.0059711,1.493e-4
West Virginia,comm,gas,heating,gas furnace,2021,0.5460715,0.013658
West Virginia,comm,gas,hot water,gas water heater,2021,0.1546758,0.0038687
West Virginia,comm,gas,others,gas,2021,0.2151229,0.0053805
West Virginia,comm,refined liquids,heating,fuel furnace,2021,0.5242882,0.0013046
West Virginia,comm,refined liquids,hot water,fuel water heater,2021,0.0236907,5.9e-5
West Virginia,comm,refined liquids,others,refined liquids,2021,0.4520211,0.0011248
West Virginia,resid,biomass,heating,wood furnace,2021,1,0.0020362
West Virginia,resid,electricity,clothes dryers,clothes dryer,2021,0.0433039,0.0012843
West Virginia,resid,electricity,clothes washers,clothes washer,2021,0.007769,2.304e-4
West Virginia,resid,electricity,computers,electricity,2021,0.0244677,7.256e-4
West Virginia,resid,electricity,cooking,electric oven,2021,0.0107786,3.197e-4
West Virginia,resid,electricity,cooling,air conditioning,2021,0.1195842,0.0035465
West Virginia,resid,electricity,dishwashers,dishwasher,2021,0.0051973,1.541e-4
West Virginia,resid,electricity,freezers,freezer,2021,0.0144865,4.296e-4
West Virginia,resid,electricity,furnace fans,electricity,2021,0.0207586,6.156e-4
West Virginia,resid,electricity,heating,electric furnace,2021,0.117,0.0034699
West Virginia,resid,electricity,heating,electric heat pump,2021,0.0402987,0.0011951
West Virginia,resid,electricity,hot water,electric heat pump water heater,2021,0,0
West Virginia,resid,electricity,hot water,electric resistance water heater,2021,0.1192628,0.003537
West Virginia,resid,electricity,lighting,lighting,2021,0.0481212,0.0014271
West Virginia,resid,electricity,others,electricity,2021,0.3701405,0.0109773
West Virginia,resid,electricity,refrigerators,refrigerator,2021,0.0588311,0.0017448
West Virginia,resid,gas,clothes dryers,clothes dryer,2021,0.0086782,3.276e-4
West Virginia,resid,gas,cooking,gas oven,2021,0.0187746,7.087e-4
West Virginia,resid,gas,cooling,air conditioning,2021,0.0075011,2.832e-4
West Virginia,resid,gas,heating,gas furnace,2021,0.7584014,0.0286294
West Virginia,resid,gas,hot water,gas water heater,2021,0.1717924,0.0064851
West Virginia,resid,gas,others,gas,2021,0.0348523,0.0013157
West Virginia,resid,refined liquids,cooking,lpg oven,2021,0.0120432,6.35e-5
West Virginia,resid,refined liquids,heating,fuel furnace,2021,0.7995687,0.0042161
West Virginia,resid,refined liquids,hot water,fuel water heater,2021,0.0926353,4.885e-4
West Virginia,resid,refined liquids,others,refined liquids,2021,0.0957528,5.049e-4
Wisconsin,comm,electricity,cooking,electric range,2021,0.0181254,0.0016564
Wisconsin,comm,electricity,cooling,air conditioning,2021,0.0452836,0.0041383
Wisconsin,comm,electricity,heating,electric furnace,2021,0.0266039,0.0024312
Wisconsin,comm,electricity,heating,electric heat pump,2021,0.0069179,6.322e-4
Wisconsin,comm,electricity,hot water,electric heat pump water heater,2021,5.35e-5,4.9e-6
Wisconsin,comm,electricity,hot water,electric resistance water heater,2021,0.003983,3.64e-4
Wisconsin,comm,electricity,lighting,lighting,2021,0.087503,0.0079965
Wisconsin,comm,electricity,office,office equipment,2021,0.1072434,0.0098005
Wisconsin,comm,electricity,others,electricity,2021,0.5361901,0.0490002
Wisconsin,comm,electricity,refrigeration,refrigeration,2021,0.0948783,0.0086705
Wisconsin,comm,electricity,ventilation,ventilation,2021,0.0732179,0.0066911
Wisconsin,comm,gas,cooking,gas range,2021,0.0484507,0.0050248
Wisconsin,comm,gas,cooling,gas cooling,2021,0.0011916,1.236e-4
Wisconsin,comm,gas,heating,gas furnace,2021,0.5102685,0.0529193
Wisconsin,comm,gas,hot water,gas water heater,2021,0.0952464,0.0098779
Wisconsin,comm,gas,others,gas,2021,0.3448429,0.0357632
Wisconsin,comm,refined liquids,heating,fuel furnace,2021,0.3503302,0.0034849
Wisconsin,comm,refined liquids,hot water,fuel water heater,2021,0.0016079,1.6e-5
Wisconsin,comm,refined liquids,others,refined liquids,2021,0.6480619,0.0064466
Wisconsin,resid,biomass,heating,wood furnace,2021,1,0.0124818
Wisconsin,resid,electricity,clothes dryers,clothes dryer,2021,0.0532114,0.0045337
Wisconsin,resid,electricity,clothes washers,clothes washer,2021,0.0087818,7.482e-4
Wisconsin,resid,electricity,computers,electricity,2021,0.0269952,0.0023
Wisconsin,resid,electricity,cooking,electric oven,2021,0.013454,0.0011463
Wisconsin,resid,electricity,cooling,air conditioning,2021,0.0712655,0.006072
Wisconsin,resid,electricity,dishwashers,dishwasher,2021,0.0063317,5.395e-4
Wisconsin,resid,electricity,freezers,freezer,2021,0.020412,0.0017391
Wisconsin,resid,electricity,furnace fans,electricity,2021,0.0250286,0.0021325
Wisconsin,resid,electricity,heating,electric furnace,2021,0.0927002,0.0078982
Wisconsin,resid,electricity,heating,electric heat pump,2021,0.0172712,0.0014715
Wisconsin,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Wisconsin,resid,electricity,hot water,electric resistance water heater,2021,0.1133568,0.0096582
Wisconsin,resid,electricity,lighting,lighting,2021,0.0574164,0.004892
Wisconsin,resid,electricity,others,electricity,2021,0.4243655,0.0361568
Wisconsin,resid,electricity,refrigerators,refrigerator,2021,0.0694098,0.0059138
Wisconsin,resid,gas,clothes dryers,clothes dryer,2021,0.0062293,8.365e-4
Wisconsin,resid,gas,cooking,gas oven,2021,0.013249,0.0017792
Wisconsin,resid,gas,cooling,air conditioning,2021,0.0031798,4.27e-4
Wisconsin,resid,gas,heating,gas furnace,2021,0.7772171,0.1043697
Wisconsin,resid,gas,hot water,gas water heater,2021,0.1810205,0.0243086
Wisconsin,resid,gas,others,gas,2021,0.0191043,0.0025655
Wisconsin,resid,refined liquids,cooking,lpg oven,2021,0.0104102,3.446e-4
Wisconsin,resid,refined liquids,heating,fuel furnace,2021,0.8862296,0.0293369
Wisconsin,resid,refined liquids,hot water,fuel water heater,2021,0.0586135,0.0019403
Wisconsin,resid,refined liquids,others,refined liquids,2021,0.0447468,0.0014813
Wyoming,comm,electricity,cooking,electric range,2021,0.0169498,1.509e-4
Wyoming,comm,electricity,cooling,air conditioning,2021,0.0481306,4.286e-4
Wyoming,comm,electricity,heating,electric furnace,2021,0.0144759,1.289e-4
Wyoming,comm,electricity,heating,electric heat pump,2021,0.0062012,5.52e-5
Wyoming,comm,electricity,hot water,electric heat pump water heater,2021,1.08e-5,1e-7
Wyoming,comm,electricity,hot water,electric resistance water heater,2021,0.0020581,1.83e-5
Wyoming,comm,electricity,lighting,lighting,2021,0.0705405,6.282e-4
Wyoming,comm,electricity,office,office equipment,2021,0.1064746,9.481e-4
Wyoming,comm,electricity,others,electricity,2021,0.5983768,0.0053285
Wyoming,comm,electricity,refrigeration,refrigeration,2021,0.0723969,6.447e-4
Wyoming,comm,electricity,ventilation,ventilation,2021,0.0643847,5.733e-4
Wyoming,comm,gas,cooking,gas range,2021,0.0626036,4.355e-4
Wyoming,comm,gas,cooling,gas cooling,2021,0.0020354,1.42e-5
Wyoming,comm,gas,heating,gas furnace,2021,0.4989219,0.0034708
Wyoming,comm,gas,hot water,gas water heater,2021,0.2064435,0.0014361
Wyoming,comm,gas,others,gas,2021,0.2299956,0.0016
Wyoming,comm,refined liquids,heating,fuel furnace,2021,0.0300854,1.69e-5
Wyoming,comm,refined liquids,hot water,fuel water heater,2021,2.81e-5,0
Wyoming,comm,refined liquids,others,refined liquids,2021,0.9698865,5.452e-4
Wyoming,resid,biomass,heating,wood furnace,2021,1,8.657e-4
Wyoming,resid,electricity,clothes dryers,clothes dryer,2021,0.0468677,3.79e-4
Wyoming,resid,electricity,clothes washers,clothes washer,2021,0.0080631,6.52e-5
Wyoming,resid,electricity,computers,electricity,2021,0.0279836,2.263e-4
Wyoming,resid,electricity,cooking,electric oven,2021,0.0118475,9.58e-5
Wyoming,resid,electricity,cooling,air conditioning,2021,0.10657,8.618e-4
Wyoming,resid,electricity,dishwashers,dishwasher,2021,0.0063213,5.11e-5
Wyoming,resid,electricity,freezers,freezer,2021,0.0165596,1.339e-4
Wyoming,resid,electricity,furnace fans,electricity,2021,0.0143277,1.159e-4
Wyoming,resid,electricity,heating,electric furnace,2021,0.0790642,6.394e-4
Wyoming,resid,electricity,heating,electric heat pump,2021,0.0205731,1.664e-4
Wyoming,resid,electricity,hot water,electric heat pump water heater,2021,0,0
Wyoming,resid,electricity,hot water,electric resistance water heater,2021,0.0757642,6.127e-4
Wyoming,resid,electricity,lighting,lighting,2021,0.0535407,4.33e-4
Wyoming,resid,electricity,others,electricity,2021,0.4677678,0.0037827
Wyoming,resid,electricity,refrigerators,refrigerator,2021,0.0647496,5.236e-4
Wyoming,resid,gas,clothes dryers,clothes dryer,2021,0.0072237000000000004,9.03e-5
Wyoming,resid,gas,cooking,gas oven,2021,0.0165899,2.075e-4
Wyoming,resid,gas,cooling,air conditioning,2021,0.0174211,2.179e-4
Wyoming,resid,gas,heating,gas furnace,2021,0.6430303,0.0080425
Wyoming,resid,gas,hot water,gas water heater,2021,0.2632672,0.0032927
Wyoming,resid,gas,others,gas,2021,0.0524677,6.562e-4
Wyoming,resid,refined liquids,cooking,lpg oven,2021,0.0267274,2.86e-5
Wyoming,resid,refined liquids,heating,fuel furnace,2021,0.6346862,6.8e-4
Wyoming,resid,refined liquids,hot water,fuel water heater,2021,0.1766843,1.893e-4
Wyoming,resid,refined liquids,others,refined liquids,2021,0.1619022,1.735e-4
