INPUT_TABLE
Variable ID
StubTechCalInputIndUrb

region,sector.name,subsector.name,technology,year,minicam.energy.input,calibrated.value
Europe_Eastern,urban processes,landfills,landfills,2010,misc emissions sources,0.001
Europe_Eastern,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
Europe_Eastern,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
Europe_Eastern,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
Europe_Eastern,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
Europe_Eastern,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
Europe_Eastern,industrial processes,foams,foams,2010,misc emissions sources,0.001
Europe_Eastern,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
Europe_Eastern,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
Europe_Eastern,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
Europe_Eastern,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
Europe_Non_EU,urban processes,landfills,landfills,1975,misc emissions sources,0.001
Europe_Non_EU,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
Europe_Non_EU,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
Europe_Non_EU,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
Europe_Non_EU,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
Europe_Non_EU,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
Europe_Non_EU,industrial processes,foams,foams,1975,misc emissions sources,0.001
Europe_Non_EU,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
Europe_Non_EU,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
Europe_Non_EU,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
Europe_Non_EU,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
Europe_Non_EU,urban processes,landfills,landfills,1990,misc emissions sources,0.001
Europe_Non_EU,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
Europe_Non_EU,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
Europe_Non_EU,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
Europe_Non_EU,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
Europe_Non_EU,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
Europe_Non_EU,industrial processes,foams,foams,1990,misc emissions sources,0.001
Europe_Non_EU,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
Europe_Non_EU,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
Europe_Non_EU,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
Europe_Non_EU,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
Europe_Non_EU,urban processes,landfills,landfills,2005,misc emissions sources,0.001
Europe_Non_EU,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
Europe_Non_EU,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
Europe_Non_EU,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
Europe_Non_EU,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
Europe_Non_EU,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
Europe_Non_EU,industrial processes,foams,foams,2005,misc emissions sources,0.001
Europe_Non_EU,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
Europe_Non_EU,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
Europe_Non_EU,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
Europe_Non_EU,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
Europe_Non_EU,urban processes,landfills,landfills,2010,misc emissions sources,0.001
Europe_Non_EU,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
Europe_Non_EU,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
Europe_Non_EU,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
Europe_Non_EU,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
Europe_Non_EU,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
Europe_Non_EU,industrial processes,foams,foams,2010,misc emissions sources,0.001
Europe_Non_EU,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
Europe_Non_EU,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
Europe_Non_EU,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
Europe_Non_EU,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
European Free Trade Association,urban processes,landfills,landfills,1975,misc emissions sources,0.001
European Free Trade Association,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
European Free Trade Association,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
European Free Trade Association,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
European Free Trade Association,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
European Free Trade Association,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
European Free Trade Association,industrial processes,foams,foams,1975,misc emissions sources,0.001
European Free Trade Association,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
European Free Trade Association,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
European Free Trade Association,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
European Free Trade Association,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
European Free Trade Association,urban processes,landfills,landfills,1990,misc emissions sources,0.001
European Free Trade Association,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
European Free Trade Association,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
European Free Trade Association,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
European Free Trade Association,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
European Free Trade Association,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
European Free Trade Association,industrial processes,foams,foams,1990,misc emissions sources,0.001
European Free Trade Association,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
European Free Trade Association,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
European Free Trade Association,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
European Free Trade Association,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
European Free Trade Association,urban processes,landfills,landfills,2005,misc emissions sources,0.001
European Free Trade Association,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
European Free Trade Association,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
European Free Trade Association,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
European Free Trade Association,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
European Free Trade Association,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
European Free Trade Association,industrial processes,foams,foams,2005,misc emissions sources,0.001
European Free Trade Association,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
European Free Trade Association,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
European Free Trade Association,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
European Free Trade Association,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
European Free Trade Association,urban processes,landfills,landfills,2010,misc emissions sources,0.001
European Free Trade Association,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
European Free Trade Association,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
European Free Trade Association,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
European Free Trade Association,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
European Free Trade Association,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
European Free Trade Association,industrial processes,foams,foams,2010,misc emissions sources,0.001
European Free Trade Association,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
European Free Trade Association,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
European Free Trade Association,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
European Free Trade Association,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
India,urban processes,landfills,landfills,1975,misc emissions sources,0.001
India,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
India,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
India,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
India,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
India,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
India,industrial processes,foams,foams,1975,misc emissions sources,0.001
India,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
India,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
India,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
India,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
India,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
India,urban processes,landfills,landfills,1990,misc emissions sources,0.001
India,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
India,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
India,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
India,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
India,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
India,industrial processes,foams,foams,1990,misc emissions sources,0.001
India,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
India,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
India,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
India,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
India,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
India,urban processes,landfills,landfills,2005,misc emissions sources,0.001
India,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
India,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
India,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
India,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
India,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
India,industrial processes,foams,foams,2005,misc emissions sources,0.001
India,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
India,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
India,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
India,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
India,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
India,urban processes,landfills,landfills,2010,misc emissions sources,0.001
India,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
India,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
India,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
India,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
India,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
India,industrial processes,foams,foams,2010,misc emissions sources,0.001
India,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
India,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
India,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
India,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
India,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
Indonesia,urban processes,landfills,landfills,1975,misc emissions sources,0.001
Indonesia,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
Indonesia,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
Indonesia,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
Indonesia,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
Indonesia,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
Indonesia,industrial processes,foams,foams,1975,misc emissions sources,0.001
Indonesia,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
Indonesia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
Indonesia,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
Indonesia,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
Indonesia,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
Indonesia,urban processes,landfills,landfills,1990,misc emissions sources,0.001
Indonesia,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
Indonesia,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
Indonesia,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
Indonesia,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
Indonesia,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
Indonesia,industrial processes,foams,foams,1990,misc emissions sources,0.001
Indonesia,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
Indonesia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
Indonesia,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
Indonesia,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
Indonesia,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
Indonesia,urban processes,landfills,landfills,2005,misc emissions sources,0.001
Indonesia,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
Indonesia,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
Indonesia,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
Indonesia,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
Indonesia,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
Indonesia,industrial processes,foams,foams,2005,misc emissions sources,0.001
Indonesia,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
Indonesia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
Indonesia,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
Indonesia,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
Indonesia,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
Indonesia,urban processes,landfills,landfills,2010,misc emissions sources,0.001
Indonesia,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
Indonesia,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
Indonesia,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
Indonesia,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
Indonesia,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
Indonesia,industrial processes,foams,foams,2010,misc emissions sources,0.001
Indonesia,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
Indonesia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
Indonesia,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
Indonesia,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
Indonesia,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
Japan,urban processes,landfills,landfills,1975,misc emissions sources,0.001
Japan,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
Japan,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
Japan,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
Japan,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
Japan,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
Japan,industrial processes,foams,foams,1975,misc emissions sources,0.001
Japan,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
Japan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
Japan,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
Japan,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
Japan,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
Japan,urban processes,landfills,landfills,1990,misc emissions sources,0.001
Japan,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
Japan,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
Japan,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
Japan,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
Japan,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
Japan,industrial processes,foams,foams,1990,misc emissions sources,0.001
Japan,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
Japan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
Japan,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
Japan,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
Japan,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
Japan,urban processes,landfills,landfills,2005,misc emissions sources,0.001
Japan,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
Japan,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
Japan,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
Japan,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
Japan,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
Japan,industrial processes,foams,foams,2005,misc emissions sources,0.001
Japan,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
Japan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
Japan,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
Japan,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
Japan,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
Japan,urban processes,landfills,landfills,2010,misc emissions sources,0.001
Japan,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
Japan,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
Japan,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
Japan,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
Japan,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
Japan,industrial processes,foams,foams,2010,misc emissions sources,0.001
Japan,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
Japan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
Japan,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
Japan,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
Japan,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
Mexico,urban processes,landfills,landfills,1975,misc emissions sources,0.001
Mexico,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
Mexico,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
Mexico,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
Mexico,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
Mexico,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
Mexico,industrial processes,foams,foams,1975,misc emissions sources,0.001
Mexico,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
Mexico,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
Mexico,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
Mexico,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
Mexico,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
Mexico,urban processes,landfills,landfills,1990,misc emissions sources,0.001
Mexico,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
Mexico,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
Mexico,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
Mexico,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
Mexico,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
Mexico,industrial processes,foams,foams,1990,misc emissions sources,0.001
Mexico,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
Mexico,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
Mexico,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
Mexico,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
Mexico,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
Mexico,urban processes,landfills,landfills,2005,misc emissions sources,0.001
Mexico,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
Mexico,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
Mexico,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
Mexico,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
Mexico,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
Mexico,industrial processes,foams,foams,2005,misc emissions sources,0.001
Mexico,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
Mexico,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
Mexico,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
Mexico,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
Mexico,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
Mexico,urban processes,landfills,landfills,2010,misc emissions sources,0.001
Mexico,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
Mexico,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
Mexico,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
Mexico,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
Mexico,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
Mexico,industrial processes,foams,foams,2010,misc emissions sources,0.001
Mexico,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
Mexico,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
Mexico,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
Mexico,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
Mexico,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
Middle East,urban processes,landfills,landfills,1975,misc emissions sources,0.001
Middle East,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
Middle East,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
Middle East,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
Middle East,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
Middle East,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
Middle East,industrial processes,foams,foams,1975,misc emissions sources,0.001
Middle East,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
Middle East,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
Middle East,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
Middle East,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
Middle East,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
Middle East,urban processes,landfills,landfills,1990,misc emissions sources,0.001
Middle East,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
Middle East,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
Middle East,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
Middle East,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
Middle East,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
Middle East,industrial processes,foams,foams,1990,misc emissions sources,0.001
Middle East,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
Middle East,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
Middle East,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
Middle East,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
Middle East,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
Middle East,urban processes,landfills,landfills,2005,misc emissions sources,0.001
Middle East,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
Middle East,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
Middle East,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
Middle East,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
Middle East,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
Middle East,industrial processes,foams,foams,2005,misc emissions sources,0.001
Middle East,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
Middle East,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
Middle East,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
Middle East,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
Middle East,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
Middle East,urban processes,landfills,landfills,2010,misc emissions sources,0.001
Middle East,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
Middle East,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
Middle East,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
Middle East,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
Middle East,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
Middle East,industrial processes,foams,foams,2010,misc emissions sources,0.001
Middle East,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
Middle East,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
Middle East,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
Middle East,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
Middle East,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
Pakistan,urban processes,landfills,landfills,1975,misc emissions sources,0.001
Pakistan,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
Pakistan,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
Pakistan,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
Pakistan,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
Pakistan,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
Pakistan,industrial processes,foams,foams,1975,misc emissions sources,0.001
Pakistan,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
Pakistan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
Pakistan,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
Pakistan,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
