INPUT_TABLE
Variable ID
InputEmissCoeff

region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coeff
South Africa,H2 central production,coal,coal chemical,2015,NOx,0.001
South Africa,H2 central production,coal,coal chemical CCS,2015,NOx,0.001
South Africa,H2 central production,gas,natural gas steam reforming,2015,NOx,0.005462225
South Africa,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,0.005462225
South Africa,H2 central production,biomass,biomass to H2,2015,NOx,0.001
South Africa,H2 central production,biomass,biomass to H2 CCS,2015,NOx,0.001
South Africa,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,0.005462225
South Africa,refining,coal to liquids,coal to liquids,2015,CO,0.01
South Africa,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,0.01
South Africa,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,0.01
South Africa,refining,gas to liquids,gas to liquids,2015,CO,0.01
South Africa,refining,biomass liquids,cellulosic ethanol,2015,CO,0.01
South Africa,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,0.01
South Africa,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,0.01
South Africa,refining,biomass liquids,FT biofuels,2015,CO,0.01
South Africa,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,0.01
South Africa,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,0.01
South Africa,refining,biomass liquids,corn ethanol,2015,CO,0.01
South Africa,refining,biomass liquids,sugar cane ethanol,2015,CO,0.01
South Africa,refining,biomass liquids,biodiesel,2015,CO,0.01
South Africa,H2 central production,coal,coal chemical,2015,CO,0.001
South Africa,H2 central production,coal,coal chemical CCS,2015,CO,0.001
South Africa,H2 central production,gas,natural gas steam reforming,2015,CO,0.00048545
South Africa,H2 central production,gas,natural gas steam reforming CCS,2015,CO,0.00048545
South Africa,H2 central production,biomass,biomass to H2,2015,CO,0.001
South Africa,H2 central production,biomass,biomass to H2 CCS,2015,CO,0.001
South Africa,H2 forecourt production,gas,natural gas steam reforming,2015,CO,0.00048545
South Africa,refining,biomass liquids,cellulosic ethanol,2015,CH4,0.001
South Africa,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CH4,0.001
South Africa,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CH4,0.001
South Africa,refining,biomass liquids,FT biofuels,2015,CH4,0.001
South Africa,refining,biomass liquids,FT biofuels CCS level 1,2015,CH4,0.001
South Africa,refining,biomass liquids,FT biofuels CCS level 2,2015,CH4,0.001
South Africa,electricity,coal,coal (IGCC),2015,CH4,5e-04
South Africa,electricity,coal,coal (IGCC CCS),2015,CH4,5e-04
South Africa,electricity,gas,gas (CC),2015,CH4,5e-04
South Africa,electricity,gas,gas (CC CCS),2015,CH4,5e-04
South Africa,electricity,refined liquids,refined liquids (IGCC),2015,CH4,5e-04
South Africa,electricity,refined liquids,refined liquids (IGCC CCS),2015,CH4,5e-04
South Africa,electricity,biomass,biomass (IGCC),2015,CH4,5e-04
South Africa,electricity,biomass,biomass (IGCC CCS),2015,CH4,5e-04
South Africa,H2 central production,coal,coal chemical,2015,CH4,0.002
South Africa,H2 central production,coal,coal chemical CCS,2015,CH4,0.002
South Africa,H2 central production,biomass,biomass to H2,2015,CH4,0.001
South Africa,H2 central production,biomass,biomass to H2 CCS,2015,CH4,0.001
South Africa,refining,coal to liquids,coal to liquids,2015,N2O,1e-04
South Africa,refining,coal to liquids,coal to liquids CCS level 1,2015,N2O,1e-04
South Africa,refining,coal to liquids,coal to liquids CCS level 2,2015,N2O,1e-04
South Africa,refining,gas to liquids,gas to liquids,2015,N2O,1e-04
South Africa,refining,biomass liquids,cellulosic ethanol,2015,N2O,1e-04
South Africa,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,N2O,1e-04
South Africa,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,N2O,1e-04
South Africa,refining,biomass liquids,FT biofuels,2015,N2O,1e-04
South Africa,refining,biomass liquids,FT biofuels CCS level 1,2015,N2O,1e-04
South Africa,refining,biomass liquids,FT biofuels CCS level 2,2015,N2O,1e-04
South Africa,refining,biomass liquids,corn ethanol,2015,N2O,1e-04
South Africa,refining,biomass liquids,sugar cane ethanol,2015,N2O,1e-04
South Africa,refining,biomass liquids,biodiesel,2015,N2O,1e-04
South Africa,electricity,coal,coal (IGCC),2015,N2O,1e-04
South Africa,electricity,coal,coal (IGCC CCS),2015,N2O,1e-04
South Africa,electricity,gas,gas (CC),2015,N2O,1e-04
South Africa,electricity,gas,gas (CC CCS),2015,N2O,1e-04
South Africa,electricity,refined liquids,refined liquids (IGCC),2015,N2O,1e-04
South Africa,electricity,refined liquids,refined liquids (IGCC CCS),2015,N2O,1e-04
South Africa,electricity,biomass,biomass (IGCC),2015,N2O,1e-04
South Africa,electricity,biomass,biomass (IGCC CCS),2015,N2O,1e-04
South Africa,electricity,coal,coal (IGCC),2015,BC,4.07e-07
South Africa,electricity,coal,coal (IGCC CCS),2015,BC,4.07e-07
South Africa,electricity,gas,gas (CC),2015,BC,4.07e-07
South Africa,electricity,gas,gas (CC CCS),2015,BC,4.07e-07
South Africa,electricity,refined liquids,refined liquids (IGCC),2015,BC,4.07e-07
South Africa,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,4.07e-07
South Africa,electricity,biomass,biomass (IGCC),2015,BC,4.07e-07
South Africa,electricity,biomass,biomass (IGCC CCS),2015,BC,4.07e-07
South Africa,electricity,coal,coal (IGCC),2015,OC,1e-05
South Africa,electricity,coal,coal (IGCC CCS),2015,OC,1e-05
South Africa,electricity,gas,gas (CC),2015,OC,1e-05
South Africa,electricity,gas,gas (CC CCS),2015,OC,1e-05
South Africa,electricity,refined liquids,refined liquids (IGCC),2015,OC,1e-05
South Africa,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,1e-05
South Africa,electricity,biomass,biomass (IGCC),2015,OC,1e-05
South Africa,electricity,biomass,biomass (IGCC CCS),2015,OC,1e-05
South Africa,refining,coal to liquids,coal to liquids,2015,VOC,1e-04
South Africa,refining,coal to liquids,coal to liquids CCS level 1,2015,VOC,1e-04
South Africa,refining,coal to liquids,coal to liquids CCS level 2,2015,VOC,1e-04
South Africa,refining,gas to liquids,gas to liquids,2015,VOC,1e-04
South Africa,refining,biomass liquids,cellulosic ethanol,2015,VOC,1e-04
South Africa,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,VOC,1e-04
South Africa,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,VOC,1e-04
South Africa,refining,biomass liquids,FT biofuels,2015,VOC,1e-04
South Africa,refining,biomass liquids,FT biofuels CCS level 1,2015,VOC,1e-04
South Africa,refining,biomass liquids,FT biofuels CCS level 2,2015,VOC,1e-04
South Africa,refining,biomass liquids,corn ethanol,2015,VOC,1e-04
South Africa,refining,biomass liquids,sugar cane ethanol,2015,VOC,1e-04
South Africa,refining,biomass liquids,biodiesel,2015,VOC,1e-04
South Africa,electricity,coal,coal (IGCC),2015,VOC,1e-04
South Africa,electricity,coal,coal (IGCC CCS),2015,VOC,1e-04
South Africa,electricity,gas,gas (CC),2015,VOC,1e-04
South Africa,electricity,gas,gas (CC CCS),2015,VOC,1e-04
South Africa,electricity,refined liquids,refined liquids (IGCC),2015,VOC,1e-04
South Africa,electricity,refined liquids,refined liquids (IGCC CCS),2015,VOC,1e-04
South Africa,electricity,biomass,biomass (IGCC),2015,VOC,1e-04
South Africa,electricity,biomass,biomass (IGCC CCS),2015,VOC,1e-04
South Africa,H2 central production,coal,coal chemical,2015,VOC,5e-04
South Africa,H2 central production,coal,coal chemical CCS,2015,VOC,5e-04
South Africa,H2 central production,biomass,biomass to H2,2015,VOC,5e-04
South Africa,H2 central production,biomass,biomass to H2 CCS,2015,VOC,5e-04
South America_Northern,refining,coal to liquids,coal to liquids,2015,NOx,0.01
South America_Northern,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,0.01
South America_Northern,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,0.01
South America_Northern,refining,gas to liquids,gas to liquids,2015,NOx,0.01
South America_Northern,refining,biomass liquids,cellulosic ethanol,2015,NOx,0.01
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,0.01
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,0.01
South America_Northern,refining,biomass liquids,FT biofuels,2015,NOx,0.01
South America_Northern,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,0.01
South America_Northern,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,0.01
South America_Northern,refining,biomass liquids,corn ethanol,2015,NOx,0.01
South America_Northern,refining,biomass liquids,sugar cane ethanol,2015,NOx,0.01
South America_Northern,refining,biomass liquids,biodiesel,2015,NOx,0.01
South America_Northern,electricity,coal,coal (IGCC),2015,NOx,0.03
South America_Northern,electricity,coal,coal (IGCC CCS),2015,NOx,0.03
South America_Northern,electricity,gas,gas (CC),2015,NOx,0.01
South America_Northern,electricity,gas,gas (CC CCS),2015,NOx,0.01
South America_Northern,electricity,refined liquids,refined liquids (IGCC),2015,NOx,0.03
South America_Northern,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,0.03
South America_Northern,electricity,biomass,biomass (IGCC),2015,NOx,0.03
South America_Northern,electricity,biomass,biomass (IGCC CCS),2015,NOx,0.03
South America_Northern,H2 central production,coal,coal chemical,2015,NOx,0.001
South America_Northern,H2 central production,coal,coal chemical CCS,2015,NOx,0.001
South America_Northern,H2 central production,gas,natural gas steam reforming,2015,NOx,0.005462225
South America_Northern,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,0.005462225
South America_Northern,H2 central production,biomass,biomass to H2,2015,NOx,0.001
South America_Northern,H2 central production,biomass,biomass to H2 CCS,2015,NOx,0.001
South America_Northern,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,0.005462225
South America_Northern,refining,coal to liquids,coal to liquids,2015,CO,0.01
South America_Northern,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,0.01
South America_Northern,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,0.01
South America_Northern,refining,gas to liquids,gas to liquids,2015,CO,0.01
South America_Northern,refining,biomass liquids,cellulosic ethanol,2015,CO,0.01
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,0.01
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,0.01
South America_Northern,refining,biomass liquids,FT biofuels,2015,CO,0.01
South America_Northern,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,0.01
South America_Northern,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,0.01
South America_Northern,refining,biomass liquids,corn ethanol,2015,CO,0.01
South America_Northern,refining,biomass liquids,sugar cane ethanol,2015,CO,0.01
South America_Northern,refining,biomass liquids,biodiesel,2015,CO,0.01
South America_Northern,H2 central production,coal,coal chemical,2015,CO,0.001
South America_Northern,H2 central production,coal,coal chemical CCS,2015,CO,0.001
South America_Northern,H2 central production,gas,natural gas steam reforming,2015,CO,0.00048545
South America_Northern,H2 central production,gas,natural gas steam reforming CCS,2015,CO,0.00048545
South America_Northern,H2 central production,biomass,biomass to H2,2015,CO,0.001
South America_Northern,H2 central production,biomass,biomass to H2 CCS,2015,CO,0.001
South America_Northern,H2 forecourt production,gas,natural gas steam reforming,2015,CO,0.00048545
South America_Northern,refining,biomass liquids,cellulosic ethanol,2015,CH4,0.001
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CH4,0.001
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CH4,0.001
South America_Northern,refining,biomass liquids,FT biofuels,2015,CH4,0.001
South America_Northern,refining,biomass liquids,FT biofuels CCS level 1,2015,CH4,0.001
South America_Northern,refining,biomass liquids,FT biofuels CCS level 2,2015,CH4,0.001
South America_Northern,electricity,coal,coal (IGCC),2015,CH4,5e-04
South America_Northern,electricity,coal,coal (IGCC CCS),2015,CH4,5e-04
South America_Northern,electricity,gas,gas (CC),2015,CH4,5e-04
South America_Northern,electricity,gas,gas (CC CCS),2015,CH4,5e-04
South America_Northern,electricity,refined liquids,refined liquids (IGCC),2015,CH4,5e-04
South America_Northern,electricity,refined liquids,refined liquids (IGCC CCS),2015,CH4,5e-04
South America_Northern,electricity,biomass,biomass (IGCC),2015,CH4,5e-04
South America_Northern,electricity,biomass,biomass (IGCC CCS),2015,CH4,5e-04
South America_Northern,H2 central production,coal,coal chemical,2015,CH4,0.002
South America_Northern,H2 central production,coal,coal chemical CCS,2015,CH4,0.002
South America_Northern,H2 central production,biomass,biomass to H2,2015,CH4,0.001
South America_Northern,H2 central production,biomass,biomass to H2 CCS,2015,CH4,0.001
South America_Northern,refining,coal to liquids,coal to liquids,2015,N2O,1e-04
South America_Northern,refining,coal to liquids,coal to liquids CCS level 1,2015,N2O,1e-04
South America_Northern,refining,coal to liquids,coal to liquids CCS level 2,2015,N2O,1e-04
South America_Northern,refining,gas to liquids,gas to liquids,2015,N2O,1e-04
South America_Northern,refining,biomass liquids,cellulosic ethanol,2015,N2O,1e-04
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,N2O,1e-04
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,N2O,1e-04
South America_Northern,refining,biomass liquids,FT biofuels,2015,N2O,1e-04
South America_Northern,refining,biomass liquids,FT biofuels CCS level 1,2015,N2O,1e-04
South America_Northern,refining,biomass liquids,FT biofuels CCS level 2,2015,N2O,1e-04
South America_Northern,refining,biomass liquids,corn ethanol,2015,N2O,1e-04
South America_Northern,refining,biomass liquids,sugar cane ethanol,2015,N2O,1e-04
South America_Northern,refining,biomass liquids,biodiesel,2015,N2O,1e-04
South America_Northern,electricity,coal,coal (IGCC),2015,N2O,1e-04
South America_Northern,electricity,coal,coal (IGCC CCS),2015,N2O,1e-04
South America_Northern,electricity,gas,gas (CC),2015,N2O,1e-04
South America_Northern,electricity,gas,gas (CC CCS),2015,N2O,1e-04
South America_Northern,electricity,refined liquids,refined liquids (IGCC),2015,N2O,1e-04
South America_Northern,electricity,refined liquids,refined liquids (IGCC CCS),2015,N2O,1e-04
South America_Northern,electricity,biomass,biomass (IGCC),2015,N2O,1e-04
South America_Northern,electricity,biomass,biomass (IGCC CCS),2015,N2O,1e-04
South America_Northern,electricity,coal,coal (IGCC),2015,BC,4.07e-07
South America_Northern,electricity,coal,coal (IGCC CCS),2015,BC,4.07e-07
South America_Northern,electricity,gas,gas (CC),2015,BC,4.07e-07
South America_Northern,electricity,gas,gas (CC CCS),2015,BC,4.07e-07
South America_Northern,electricity,refined liquids,refined liquids (IGCC),2015,BC,4.07e-07
South America_Northern,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,4.07e-07
South America_Northern,electricity,biomass,biomass (IGCC),2015,BC,4.07e-07
South America_Northern,electricity,biomass,biomass (IGCC CCS),2015,BC,4.07e-07
South America_Northern,electricity,coal,coal (IGCC),2015,OC,1e-05
South America_Northern,electricity,coal,coal (IGCC CCS),2015,OC,1e-05
South America_Northern,electricity,gas,gas (CC),2015,OC,1e-05
South America_Northern,electricity,gas,gas (CC CCS),2015,OC,1e-05
South America_Northern,electricity,refined liquids,refined liquids (IGCC),2015,OC,1e-05
South America_Northern,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,1e-05
South America_Northern,electricity,biomass,biomass (IGCC),2015,OC,1e-05
South America_Northern,electricity,biomass,biomass (IGCC CCS),2015,OC,1e-05
South America_Northern,refining,coal to liquids,coal to liquids,2015,VOC,1e-04
South America_Northern,refining,coal to liquids,coal to liquids CCS level 1,2015,VOC,1e-04
South America_Northern,refining,coal to liquids,coal to liquids CCS level 2,2015,VOC,1e-04
South America_Northern,refining,gas to liquids,gas to liquids,2015,VOC,1e-04
South America_Northern,refining,biomass liquids,cellulosic ethanol,2015,VOC,1e-04
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,VOC,1e-04
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,VOC,1e-04
South America_Northern,refining,biomass liquids,FT biofuels,2015,VOC,1e-04
South America_Northern,refining,biomass liquids,FT biofuels CCS level 1,2015,VOC,1e-04
South America_Northern,refining,biomass liquids,FT biofuels CCS level 2,2015,VOC,1e-04
South America_Northern,refining,biomass liquids,corn ethanol,2015,VOC,1e-04
South America_Northern,refining,biomass liquids,sugar cane ethanol,2015,VOC,1e-04
South America_Northern,refining,biomass liquids,biodiesel,2015,VOC,1e-04
South America_Northern,electricity,coal,coal (IGCC),2015,VOC,1e-04
South America_Northern,electricity,coal,coal (IGCC CCS),2015,VOC,1e-04
South America_Northern,electricity,gas,gas (CC),2015,VOC,1e-04
South America_Northern,electricity,gas,gas (CC CCS),2015,VOC,1e-04
South America_Northern,electricity,refined liquids,refined liquids (IGCC),2015,VOC,1e-04
South America_Northern,electricity,refined liquids,refined liquids (IGCC CCS),2015,VOC,1e-04
South America_Northern,electricity,biomass,biomass (IGCC),2015,VOC,1e-04
South America_Northern,electricity,biomass,biomass (IGCC CCS),2015,VOC,1e-04
South America_Northern,H2 central production,coal,coal chemical,2015,VOC,5e-04
South America_Northern,H2 central production,coal,coal chemical CCS,2015,VOC,5e-04
South America_Northern,H2 central production,biomass,biomass to H2,2015,VOC,5e-04
South America_Northern,H2 central production,biomass,biomass to H2 CCS,2015,VOC,5e-04
South America_Southern,refining,coal to liquids,coal to liquids,2015,NOx,0.01
South America_Southern,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,0.01
South America_Southern,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,0.01
South America_Southern,refining,gas to liquids,gas to liquids,2015,NOx,0.01
South America_Southern,refining,biomass liquids,cellulosic ethanol,2015,NOx,0.01
South America_Southern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,0.01
South America_Southern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,0.01
South America_Southern,refining,biomass liquids,FT biofuels,2015,NOx,0.01
South America_Southern,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,0.01
South America_Southern,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,0.01
South America_Southern,refining,biomass liquids,corn ethanol,2015,NOx,0.01
South America_Southern,refining,biomass liquids,sugar cane ethanol,2015,NOx,0.01
South America_Southern,refining,biomass liquids,biodiesel,2015,NOx,0.01
South America_Southern,electricity,coal,coal (IGCC),2015,NOx,0.03
South America_Southern,electricity,coal,coal (IGCC CCS),2015,NOx,0.03
South America_Southern,electricity,gas,gas (CC),2015,NOx,0.01
South America_Southern,electricity,gas,gas (CC CCS),2015,NOx,0.01
South America_Southern,electricity,refined liquids,refined liquids (IGCC),2015,NOx,0.03
South America_Southern,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,0.03
South America_Southern,electricity,biomass,biomass (IGCC),2015,NOx,0.03
South America_Southern,electricity,biomass,biomass (IGCC CCS),2015,NOx,0.03
South America_Southern,H2 central production,coal,coal chemical,2015,NOx,0.001
South America_Southern,H2 central production,coal,coal chemical CCS,2015,NOx,0.001
South America_Southern,H2 central production,gas,natural gas steam reforming,2015,NOx,0.005462225
South America_Southern,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,0.005462225
South America_Southern,H2 central production,biomass,biomass to H2,2015,NOx,0.001
South America_Southern,H2 central production,biomass,biomass to H2 CCS,2015,NOx,0.001
South America_Southern,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,0.005462225
South America_Southern,refining,coal to liquids,coal to liquids,2015,CO,0.01
South America_Southern,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,0.01
South America_Southern,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,0.01
South America_Southern,refining,gas to liquids,gas to liquids,2015,CO,0.01
South America_Southern,refining,biomass liquids,cellulosic ethanol,2015,CO,0.01
South America_Southern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,0.01
South America_Southern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,0.01
South America_Southern,refining,biomass liquids,FT biofuels,2015,CO,0.01
South America_Southern,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,0.01
South America_Southern,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,0.01
South America_Southern,refining,biomass liquids,corn ethanol,2015,CO,0.01
South America_Southern,refining,biomass liquids,sugar cane ethanol,2015,CO,0.01
South America_Southern,refining,biomass liquids,biodiesel,2015,CO,0.01
South America_Southern,H2 central production,coal,coal chemical,2015,CO,0.001
South America_Southern,H2 central production,coal,coal chemical CCS,2015,CO,0.001
South America_Southern,H2 central production,gas,natural gas steam reforming,2015,CO,0.00048545
South America_Southern,H2 central production,gas,natural gas steam reforming CCS,2015,CO,0.00048545
South America_Southern,H2 central production,biomass,biomass to H2,2015,CO,0.001
South America_Southern,H2 central production,biomass,biomass to H2 CCS,2015,CO,0.001
South America_Southern,H2 forecourt production,gas,natural gas steam reforming,2015,CO,0.00048545
South America_Southern,refining,biomass liquids,cellulosic ethanol,2015,CH4,0.001
South America_Southern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CH4,0.001
South America_Southern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CH4,0.001
South America_Southern,refining,biomass liquids,FT biofuels,2015,CH4,0.001
South America_Southern,refining,biomass liquids,FT biofuels CCS level 1,2015,CH4,0.001
South America_Southern,refining,biomass liquids,FT biofuels CCS level 2,2015,CH4,0.001
South America_Southern,electricity,coal,coal (IGCC),2015,CH4,5e-04
South America_Southern,electricity,coal,coal (IGCC CCS),2015,CH4,5e-04
South America_Southern,electricity,gas,gas (CC),2015,CH4,5e-04
South America_Southern,electricity,gas,gas (CC CCS),2015,CH4,5e-04
South America_Southern,electricity,refined liquids,refined liquids (IGCC),2015,CH4,5e-04
South America_Southern,electricity,refined liquids,refined liquids (IGCC CCS),2015,CH4,5e-04
South America_Southern,electricity,biomass,biomass (IGCC),2015,CH4,5e-04
South America_Southern,electricity,biomass,biomass (IGCC CCS),2015,CH4,5e-04
South America_Southern,H2 central production,coal,coal chemical,2015,CH4,0.002
South America_Southern,H2 central production,coal,coal chemical CCS,2015,CH4,0.002
South America_Southern,H2 central production,biomass,biomass to H2,2015,CH4,0.001
South America_Southern,H2 central production,biomass,biomass to H2 CCS,2015,CH4,0.001
South America_Southern,refining,coal to liquids,coal to liquids,2015,N2O,1e-04
South America_Southern,refining,coal to liquids,coal to liquids CCS level 1,2015,N2O,1e-04
South America_Southern,refining,coal to liquids,coal to liquids CCS level 2,2015,N2O,1e-04
South America_Southern,refining,gas to liquids,gas to liquids,2015,N2O,1e-04
South America_Southern,refining,biomass liquids,cellulosic ethanol,2015,N2O,1e-04
South America_Southern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,N2O,1e-04
South America_Southern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,N2O,1e-04
South America_Southern,refining,biomass liquids,FT biofuels,2015,N2O,1e-04
South America_Southern,refining,biomass liquids,FT biofuels CCS level 1,2015,N2O,1e-04
South America_Southern,refining,biomass liquids,FT biofuels CCS level 2,2015,N2O,1e-04
South America_Southern,refining,biomass liquids,corn ethanol,2015,N2O,1e-04
South America_Southern,refining,biomass liquids,sugar cane ethanol,2015,N2O,1e-04
South America_Southern,refining,biomass liquids,biodiesel,2015,N2O,1e-04
South America_Southern,electricity,coal,coal (IGCC),2015,N2O,1e-04
South America_Southern,electricity,coal,coal (IGCC CCS),2015,N2O,1e-04
South America_Southern,electricity,gas,gas (CC),2015,N2O,1e-04
South America_Southern,electricity,gas,gas (CC CCS),2015,N2O,1e-04
South America_Southern,electricity,refined liquids,refined liquids (IGCC),2015,N2O,1e-04
South America_Southern,electricity,refined liquids,refined liquids (IGCC CCS),2015,N2O,1e-04
South America_Southern,electricity,biomass,biomass (IGCC),2015,N2O,1e-04
South America_Southern,electricity,biomass,biomass (IGCC CCS),2015,N2O,1e-04
South America_Southern,electricity,coal,coal (IGCC),2015,BC,4.07e-07
South America_Southern,electricity,coal,coal (IGCC CCS),2015,BC,4.07e-07
South America_Southern,electricity,gas,gas (CC),2015,BC,4.07e-07
South America_Southern,electricity,gas,gas (CC CCS),2015,BC,4.07e-07
South America_Southern,electricity,refined liquids,refined liquids (IGCC),2015,BC,4.07e-07
South America_Southern,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,4.07e-07
South America_Southern,electricity,biomass,biomass (IGCC),2015,BC,4.07e-07
South America_Southern,electricity,biomass,biomass (IGCC CCS),2015,BC,4.07e-07
South America_Southern,electricity,coal,coal (IGCC),2015,OC,1e-05
South America_Southern,electricity,coal,coal (IGCC CCS),2015,OC,1e-05
South America_Southern,electricity,gas,gas (CC),2015,OC,1e-05
South America_Southern,electricity,gas,gas (CC CCS),2015,OC,1e-05
South America_Southern,electricity,refined liquids,refined liquids (IGCC),2015,OC,1e-05
South America_Southern,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,1e-05
South America_Southern,electricity,biomass,biomass (IGCC),2015,OC,1e-05
South America_Southern,electricity,biomass,biomass (IGCC CCS),2015,OC,1e-05
South America_Southern,refining,coal to liquids,coal to liquids,2015,VOC,1e-04
South America_Southern,refining,coal to liquids,coal to liquids CCS level 1,2015,VOC,1e-04
South America_Southern,refining,coal to liquids,coal to liquids CCS level 2,2015,VOC,1e-04
South America_Southern,refining,gas to liquids,gas to liquids,2015,VOC,1e-04
South America_Southern,refining,biomass liquids,cellulosic ethanol,2015,VOC,1e-04
South America_Southern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,VOC,1e-04
South America_Southern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,VOC,1e-04
South America_Southern,refining,biomass liquids,FT biofuels,2015,VOC,1e-04
South America_Southern,refining,biomass liquids,FT biofuels CCS level 1,2015,VOC,1e-04
South America_Southern,refining,biomass liquids,FT biofuels CCS level 2,2015,VOC,1e-04
South America_Southern,refining,biomass liquids,corn ethanol,2015,VOC,1e-04
South America_Southern,refining,biomass liquids,sugar cane ethanol,2015,VOC,1e-04
South America_Southern,refining,biomass liquids,biodiesel,2015,VOC,1e-04
South America_Southern,electricity,coal,coal (IGCC),2015,VOC,1e-04
South America_Southern,electricity,coal,coal (IGCC CCS),2015,VOC,1e-04
South America_Southern,electricity,gas,gas (CC),2015,VOC,1e-04
South America_Southern,electricity,gas,gas (CC CCS),2015,VOC,1e-04
South America_Southern,electricity,refined liquids,refined liquids (IGCC),2015,VOC,1e-04
South America_Southern,electricity,refined liquids,refined liquids (IGCC CCS),2015,VOC,1e-04
South America_Southern,electricity,biomass,biomass (IGCC),2015,VOC,1e-04
South America_Southern,electricity,biomass,biomass (IGCC CCS),2015,VOC,1e-04
South America_Southern,H2 central production,coal,coal chemical,2015,VOC,5e-04
South America_Southern,H2 central production,coal,coal chemical CCS,2015,VOC,5e-04
South America_Southern,H2 central production,biomass,biomass to H2,2015,VOC,5e-04
South America_Southern,H2 central production,biomass,biomass to H2 CCS,2015,VOC,5e-04
South Asia,refining,coal to liquids,coal to liquids,2015,NOx,0.01
South Asia,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,0.01
South Asia,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,0.01
South Asia,refining,gas to liquids,gas to liquids,2015,NOx,0.01
South Asia,refining,biomass liquids,cellulosic ethanol,2015,NOx,0.01
South Asia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,0.01
South Asia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,0.01
South Asia,refining,biomass liquids,FT biofuels,2015,NOx,0.01
South Asia,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,0.01
South Asia,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,0.01
