INPUT_TABLE
Variable ID
ItemNameUnmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,itemName
Russia,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1990,ProtectedUnmanagedForestAEZ09
South Africa,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1990,ProtectedUnmanagedForestAEZ09
South America_Southern,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1990,ProtectedUnmanagedForestAEZ09
South Asia,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1990,ProtectedUnmanagedForestAEZ09
Southeast Asia,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1990,ProtectedUnmanagedForestAEZ09
Argentina,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1990,ProtectedUnmanagedForestAEZ09
USA,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Africa_Northern,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Africa_Western,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Canada,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Central Asia,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
China,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
EU-12,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
EU-15,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
India,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Japan,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Mexico,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Middle East,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Pakistan,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Russia,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
South Africa,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
South America_Southern,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
South Asia,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
Argentina,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1990,ProtectedGrasslandAEZ09
USA,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Africa_Eastern,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Africa_Northern,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Africa_Southern,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Africa_Western,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Australia_NZ,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Brazil,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Canada,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Central Asia,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
China,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
EU-12,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
EU-15,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Europe_Eastern,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
European Free Trade Association,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
India,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Japan,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Mexico,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Middle East,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Pakistan,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Russia,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
South Africa,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
South America_Southern,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
South Asia,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
South Korea,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Southeast Asia,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
Argentina,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,ProtectedUnmanagedForestAEZ10
USA,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Africa_Northern,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Africa_Western,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Brazil,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Canada,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Central Asia,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
China,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
EU-12,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
EU-15,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
European Free Trade Association,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
India,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Japan,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Mexico,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Middle East,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Pakistan,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Russia,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
South Africa,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
South America_Southern,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
South Asia,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
South Korea,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
Argentina,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1990,ProtectedGrasslandAEZ10
USA,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Africa_Eastern,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Africa_Southern,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Australia_NZ,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Brazil,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Canada,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Central Asia,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
China,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
EU-12,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
EU-15,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
India,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Japan,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Mexico,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Pakistan,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Russia,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
South Africa,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
South America_Southern,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
South Asia,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
South Korea,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Southeast Asia,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Argentina,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
Colombia,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,ProtectedUnmanagedForestAEZ11
USA,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Brazil,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Canada,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Central Asia,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
China,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
EU-12,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
EU-15,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
India,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Japan,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Mexico,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Pakistan,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Russia,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
South Africa,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
South America_Southern,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
South Asia,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
South Korea,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Argentina,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
Colombia,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1990,ProtectedGrasslandAEZ11
USA,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Africa_Eastern,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Australia_NZ,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Brazil,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Central Asia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
China,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
EU-15,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
India,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Japan,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Mexico,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Pakistan,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
South America_Southern,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
South Asia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Southeast Asia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Argentina,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
Colombia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,ProtectedUnmanagedForestAEZ12
USA,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Brazil,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Central America and Caribbean,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Central Asia,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
China,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
EU-15,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
India,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Japan,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Mexico,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Pakistan,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
South America_Southern,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
South Asia,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Argentina,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
Colombia,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1990,ProtectedGrasslandAEZ12
USA,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
Canada,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
Central Asia,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
China,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
EU-15,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
European Free Trade Association,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
India,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
Pakistan,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
Russia,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
South America_Southern,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
South Asia,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
Argentina,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,ProtectedUnmanagedForestAEZ13
USA,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
Canada,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
Central Asia,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
China,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
EU-15,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
European Free Trade Association,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
India,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
Pakistan,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
Russia,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
South America_Southern,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
South Asia,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
Argentina,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1990,ProtectedGrasslandAEZ13
USA,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
Canada,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
Central Asia,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
China,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
EU-15,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
European Free Trade Association,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
India,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
Pakistan,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
Russia,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
South America_Southern,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
South Asia,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
Argentina,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,ProtectedUnmanagedForestAEZ14
USA,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1990,ProtectedGrasslandAEZ14
Canada,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1990,ProtectedGrasslandAEZ14
Central Asia,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1990,ProtectedGrasslandAEZ14
China,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1990,ProtectedGrasslandAEZ14
EU-15,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1990,ProtectedGrasslandAEZ14
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1990,ProtectedGrasslandAEZ14
European Free Trade Association,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1990,ProtectedGrasslandAEZ14
India,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1990,ProtectedGrasslandAEZ14
Pakistan,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1990,ProtectedGrasslandAEZ14
