INPUT_TABLE
Variable ID
AgMAC

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,Non.CO2,name,tax,mac.reduction
South America_Southern,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ05,PalmFruitAEZ05,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ07,PalmFruitAEZ07,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ13,PalmFruitAEZ13,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ14,PalmFruitAEZ14,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ17,PalmFruitAEZ17,2005,N2O_AGR,N2O,0,0.15
South America_Southern,PalmFruit,PalmFruitAEZ18,PalmFruitAEZ18,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ01,RiceAEZ01,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ02,RiceAEZ02,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ03,RiceAEZ03,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ04,RiceAEZ04,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ05,RiceAEZ05,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ06,RiceAEZ06,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ07,RiceAEZ07,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ08,RiceAEZ08,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ09,RiceAEZ09,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ10,RiceAEZ10,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ11,RiceAEZ11,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ12,RiceAEZ12,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ13,RiceAEZ13,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ14,RiceAEZ14,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ15,RiceAEZ15,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ16,RiceAEZ16,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ17,RiceAEZ17,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Rice,RiceAEZ18,RiceAEZ18,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ05,Root_TuberAEZ05,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ12,Root_TuberAEZ12,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ13,Root_TuberAEZ13,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ14,Root_TuberAEZ14,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ17,Root_TuberAEZ17,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Root_Tuber,Root_TuberAEZ18,Root_TuberAEZ18,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ05,SugarCropAEZ05,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ12,SugarCropAEZ12,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ13,SugarCropAEZ13,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ14,SugarCropAEZ14,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ15,SugarCropAEZ15,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ16,SugarCropAEZ16,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ17,SugarCropAEZ17,2005,N2O_AGR,N2O,0,0.15
South America_Southern,SugarCrop,SugarCropAEZ18,SugarCropAEZ18,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ01,WheatAEZ01,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ02,WheatAEZ02,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ03,WheatAEZ03,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ04,WheatAEZ04,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ05,WheatAEZ05,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ06,WheatAEZ06,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ07,WheatAEZ07,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ08,WheatAEZ08,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ09,WheatAEZ09,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ10,WheatAEZ10,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ11,WheatAEZ11,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ12,WheatAEZ12,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ13,WheatAEZ13,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ14,WheatAEZ14,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ15,WheatAEZ15,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ16,WheatAEZ16,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ17,WheatAEZ17,2005,N2O_AGR,N2O,0,0.15
South America_Southern,Wheat,WheatAEZ18,WheatAEZ18,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ03,biomassAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ04,biomassAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ05,biomassAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ06,biomassAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ07,biomassAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ08,biomassAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ09,biomassAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ10,biomassAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ11,biomassAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ12,biomassAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ13,biomassAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ14,biomassAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ15,biomassAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,biomass,biomassAEZ16,biomassAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ03,CornAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ04,CornAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ05,CornAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ06,CornAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ07,CornAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ08,CornAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ09,CornAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ10,CornAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ11,CornAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ12,CornAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ13,CornAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ14,CornAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ15,CornAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,Corn,CornAEZ16,CornAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ05,FiberCropAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ07,FiberCropAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ13,FiberCropAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ14,FiberCropAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ15,FiberCropAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,FiberCrop,FiberCropAEZ16,FiberCropAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ05,FodderGrassAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ06,FodderGrassAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ07,FodderGrassAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ13,FodderGrassAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ14,FodderGrassAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ15,FodderGrassAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderGrass,FodderGrassAEZ16,FodderGrassAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ05,FodderHerbAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ06,FodderHerbAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ07,FodderHerbAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ13,FodderHerbAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ14,FodderHerbAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ15,FodderHerbAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,FodderHerb,FodderHerbAEZ16,FodderHerbAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ05,MiscCropAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ06,MiscCropAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ07,MiscCropAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ13,MiscCropAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ14,MiscCropAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ15,MiscCropAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,MiscCrop,MiscCropAEZ16,MiscCropAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ03,OilCropAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ04,OilCropAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ05,OilCropAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ06,OilCropAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ07,OilCropAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ08,OilCropAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ09,OilCropAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ10,OilCropAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ11,OilCropAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ12,OilCropAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ13,OilCropAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ14,OilCropAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ15,OilCropAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,OilCrop,OilCropAEZ16,OilCropAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ05,OtherGrainAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ06,OtherGrainAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ07,OtherGrainAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ13,OtherGrainAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ14,OtherGrainAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ15,OtherGrainAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,OtherGrain,OtherGrainAEZ16,OtherGrainAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ05,PalmFruitAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ06,PalmFruitAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ07,PalmFruitAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ13,PalmFruitAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ14,PalmFruitAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ15,PalmFruitAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,PalmFruit,PalmFruitAEZ16,PalmFruitAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ03,RiceAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ04,RiceAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ05,RiceAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ06,RiceAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ07,RiceAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ08,RiceAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ09,RiceAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ10,RiceAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ11,RiceAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ12,RiceAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ13,RiceAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ14,RiceAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ15,RiceAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,Rice,RiceAEZ16,RiceAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ05,Root_TuberAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ12,Root_TuberAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ13,Root_TuberAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ14,Root_TuberAEZ14,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ15,Root_TuberAEZ15,2005,N2O_AGR,N2O,0,0.15
South Asia,Root_Tuber,Root_TuberAEZ16,Root_TuberAEZ16,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ05,SugarCropAEZ05,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ12,SugarCropAEZ12,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ13,SugarCropAEZ13,2005,N2O_AGR,N2O,0,0.15
South Asia,SugarCrop,SugarCropAEZ14,SugarCropAEZ14,2005,N2O_AGR,N2O,0,0.15
