# File: en_chemical.csv
# Title: chemical energy use by region
# Units: ktoe
# Description: Regional chemical energy consumption
# Source: IEA
# Column types: ccicnic
# ----------
region,flow,GCAM_region_ID,fuel,value,year,unit
Africa_Northern,NECHEM,3,gas,1462,1989,ktoe
Africa_Northern,NECHEM,3,gas,2503,1990,ktoe
Africa_Northern,NECHEM,3,gas,2724,1991,ktoe
Africa_Northern,NECHEM,3,gas,3215,1992,ktoe
Africa_Northern,NECHEM,3,gas,3420,1993,ktoe
Africa_Northern,NECHEM,3,gas,3160,1994,ktoe
Africa_Northern,NECHEM,3,gas,3284,1995,ktoe
Africa_Northern,NECHEM,3,gas,3197,1996,ktoe
Africa_Northern,NECHEM,3,gas,3442,1997,ktoe
Africa_Northern,NECHEM,3,gas,3521,1998,ktoe
Africa_Northern,NECHEM,3,gas,4274,1999,ktoe
Africa_Northern,NECHEM,3,gas,4228,2000,ktoe
Africa_Northern,NECHEM,3,gas,3306.218717,2001,ktoe
Africa_Northern,NECHEM,3,gas,5650.550429,2002,ktoe
Africa_Northern,NECHEM,3,gas,5011.969383,2003,ktoe
Africa_Northern,NECHEM,3,gas,5372.702492,2004,ktoe
Africa_Northern,NECHEM,3,gas,5792.715138,2005,ktoe
Africa_Northern,NECHEM,3,gas,6499.034454,2006,ktoe
Africa_Northern,NECHEM,3,gas,6769.78563,2007,ktoe
Africa_Northern,NECHEM,3,gas,7081.651974,2008,ktoe
Africa_Northern,NECHEM,3,gas,7364.200371,2009,ktoe
Africa_Northern,NECHEM,3,gas,7095.783677,2010,ktoe
Africa_Northern,NECHEM,3,gas,6331.720613,2011,ktoe
Africa_Northern,NECHEM,3,gas,6008.423944,2012,ktoe
Africa_Northern,NECHEM,3,gas,6119.66483,2013,ktoe
Africa_Northern,NECHEM,3,gas,5497.186756,2014,ktoe
Africa_Northern,NECHEM,3,gas,6722.455616,2015,ktoe
Africa_Northern,NECHEM,3,refined liquids,1,1975,ktoe
Africa_Northern,NECHEM,3,refined liquids,6,1976,ktoe
Africa_Northern,NECHEM,3,refined liquids,9,1977,ktoe
Africa_Northern,NECHEM,3,refined liquids,5,1978,ktoe
Africa_Northern,NECHEM,3,refined liquids,7,1979,ktoe
Africa_Northern,NECHEM,3,refined liquids,175,1980,ktoe
Africa_Northern,NECHEM,3,refined liquids,170,1981,ktoe
Africa_Northern,NECHEM,3,refined liquids,396,1982,ktoe
Africa_Northern,NECHEM,3,refined liquids,320,1983,ktoe
Africa_Northern,NECHEM,3,refined liquids,346,1984,ktoe
Africa_Northern,NECHEM,3,refined liquids,484,1985,ktoe
Africa_Northern,NECHEM,3,refined liquids,516,1986,ktoe
Africa_Northern,NECHEM,3,refined liquids,441,1987,ktoe
Africa_Northern,NECHEM,3,refined liquids,355,1988,ktoe
Africa_Northern,NECHEM,3,refined liquids,679,1989,ktoe
Africa_Northern,NECHEM,3,refined liquids,1214,1990,ktoe
Africa_Northern,NECHEM,3,refined liquids,1311,1991,ktoe
Africa_Northern,NECHEM,3,refined liquids,1183,1992,ktoe
Africa_Northern,NECHEM,3,refined liquids,1265,1993,ktoe
Africa_Northern,NECHEM,3,refined liquids,1153,1994,ktoe
Africa_Northern,NECHEM,3,refined liquids,1316,1995,ktoe
Africa_Northern,NECHEM,3,refined liquids,1263,1996,ktoe
Africa_Northern,NECHEM,3,refined liquids,1556,1997,ktoe
Africa_Northern,NECHEM,3,refined liquids,1245,1998,ktoe
Africa_Northern,NECHEM,3,refined liquids,1782,1999,ktoe
Africa_Northern,NECHEM,3,refined liquids,1708,2000,ktoe
Africa_Northern,NECHEM,3,refined liquids,1579,2001,ktoe
Africa_Northern,NECHEM,3,refined liquids,1615,2002,ktoe
Africa_Northern,NECHEM,3,refined liquids,1558,2003,ktoe
Africa_Northern,NECHEM,3,refined liquids,1096,2004,ktoe
Africa_Northern,NECHEM,3,refined liquids,867,2005,ktoe
Africa_Northern,NECHEM,3,refined liquids,830,2006,ktoe
Africa_Northern,NECHEM,3,refined liquids,873,2007,ktoe
Africa_Northern,NECHEM,3,refined liquids,935,2008,ktoe
Africa_Northern,NECHEM,3,refined liquids,1830,2009,ktoe
Africa_Northern,NECHEM,3,refined liquids,2346,2010,ktoe
Africa_Northern,NECHEM,3,refined liquids,1336,2011,ktoe
Africa_Northern,NECHEM,3,refined liquids,2427,2012,ktoe
Africa_Northern,NECHEM,3,refined liquids,1309,2013,ktoe
Africa_Northern,NECHEM,3,refined liquids,1013,2014,ktoe
Africa_Northern,NECHEM,3,refined liquids,469,2015,ktoe
Africa_Southern,CHEMICAL,4,coal,50,1971,ktoe
Africa_Southern,CHEMICAL,4,coal,59,1972,ktoe
Africa_Southern,CHEMICAL,4,coal,59,1973,ktoe
Africa_Southern,CHEMICAL,4,coal,47,1974,ktoe
Africa_Southern,CHEMICAL,4,coal,47,1975,ktoe
Africa_Southern,CHEMICAL,4,coal,47,1976,ktoe
Africa_Southern,CHEMICAL,4,coal,44,1977,ktoe
Africa_Southern,CHEMICAL,4,coal,45,1978,ktoe
Africa_Southern,CHEMICAL,4,coal,38,1979,ktoe
Africa_Southern,CHEMICAL,4,coal,43,1980,ktoe
Africa_Southern,CHEMICAL,4,coal,34,1981,ktoe
Africa_Southern,CHEMICAL,4,coal,37,1982,ktoe
Africa_Southern,CHEMICAL,4,coal,33,1983,ktoe
Africa_Southern,CHEMICAL,4,coal,31,1984,ktoe
Africa_Southern,CHEMICAL,4,coal,32,1985,ktoe
Africa_Southern,CHEMICAL,4,coal,37,1986,ktoe
Africa_Southern,CHEMICAL,4,coal,2,2009,ktoe
Africa_Southern,CHEMICAL,4,coal,105,2010,ktoe
Africa_Southern,CHEMICAL,4,coal,107,2011,ktoe
Africa_Southern,CHEMICAL,4,coal,156,2012,ktoe
Africa_Southern,CHEMICAL,4,coal,1,2013,ktoe
Africa_Southern,CHEMICAL,4,coal,1,2014,ktoe
Africa_Southern,CHEMICAL,4,coal,1,2015,ktoe
Africa_Southern,CHEMICAL,4,electricity,1,2007,ktoe
Africa_Southern,CHEMICAL,4,electricity,2,2008,ktoe
Africa_Southern,CHEMICAL,4,electricity,2,2009,ktoe
Africa_Southern,CHEMICAL,4,electricity,2,2010,ktoe
Africa_Southern,CHEMICAL,4,electricity,2,2011,ktoe
Africa_Southern,CHEMICAL,4,electricity,2,2012,ktoe
Africa_Southern,CHEMICAL,4,electricity,2,2013,ktoe
Africa_Southern,CHEMICAL,4,electricity,2,2014,ktoe
Africa_Southern,CHEMICAL,4,electricity,2,2015,ktoe
Africa_Southern,CHEMICAL,4,refined liquids,2,2009,ktoe
Africa_Southern,CHEMICAL,4,refined liquids,5,2010,ktoe
Africa_Southern,CHEMICAL,4,refined liquids,4,2011,ktoe
Africa_Southern,CHEMICAL,4,refined liquids,2,2012,ktoe
Africa_Southern,CHEMICAL,4,refined liquids,2,2013,ktoe
Africa_Southern,CHEMICAL,4,refined liquids,2,2014,ktoe
Africa_Southern,CHEMICAL,4,refined liquids,2,2015,ktoe
Africa_Southern,NECHEM,4,gas,52.42423056,2001,ktoe
Africa_Southern,NECHEM,4,gas,63.01373674,2002,ktoe
Africa_Southern,NECHEM,4,gas,75.72760758,2003,ktoe
Africa_Southern,NECHEM,4,gas,99.4253612,2004,ktoe
Africa_Southern,NECHEM,4,gas,97.13746273,2005,ktoe
Africa_Southern,NECHEM,4,gas,71.95914236,2006,ktoe
Africa_Southern,NECHEM,4,gas,63.24706107,2007,ktoe
Africa_Southern,NECHEM,4,gas,59.09801581,2008,ktoe
Africa_Southern,NECHEM,4,gas,43.49233897,2009,ktoe
Africa_Southern,NECHEM,4,gas,28.71846724,2010,ktoe
Africa_Southern,NECHEM,4,gas,63.64465517,2011,ktoe
Africa_Southern,NECHEM,4,gas,53.10725705,2012,ktoe
Africa_Southern,NECHEM,4,gas,62.50525415,2013,ktoe
Africa_Southern,NECHEM,4,gas,82.49465775,2014,ktoe
Africa_Southern,NECHEM,4,gas,92.9035151,2015,ktoe
Africa_Southern,NECHEM,4,refined liquids,6,1982,ktoe
Africa_Southern,NECHEM,4,refined liquids,6,1983,ktoe
Africa_Southern,NECHEM,4,refined liquids,5,1984,ktoe
Africa_Southern,NECHEM,4,refined liquids,8,1985,ktoe
Africa_Southern,NECHEM,4,refined liquids,5,1986,ktoe
Africa_Southern,NECHEM,4,refined liquids,6,1987,ktoe
Africa_Southern,NECHEM,4,refined liquids,8,1988,ktoe
Africa_Southern,NECHEM,4,refined liquids,13,1989,ktoe
Africa_Southern,NECHEM,4,refined liquids,12,1990,ktoe
Africa_Southern,NECHEM,4,refined liquids,17,1991,ktoe
Africa_Southern,NECHEM,4,refined liquids,14,1992,ktoe
Africa_Southern,NECHEM,4,refined liquids,9,1993,ktoe
Africa_Southern,NECHEM,4,refined liquids,17,1994,ktoe
Africa_Southern,NECHEM,4,refined liquids,17,1995,ktoe
Africa_Southern,NECHEM,4,refined liquids,17,1996,ktoe
Africa_Southern,NECHEM,4,refined liquids,19,1997,ktoe
Africa_Southern,NECHEM,4,refined liquids,16,1998,ktoe
Africa_Southern,NECHEM,4,refined liquids,11,1999,ktoe
Africa_Southern,NECHEM,4,refined liquids,13,2000,ktoe
Africa_Southern,NECHEM,4,refined liquids,11,2001,ktoe
Africa_Southern,NECHEM,4,refined liquids,9,2002,ktoe
Africa_Southern,NECHEM,4,refined liquids,4,2003,ktoe
Africa_Southern,NECHEM,4,refined liquids,10,2004,ktoe
Africa_Southern,NECHEM,4,refined liquids,10,2005,ktoe
Africa_Southern,NECHEM,4,refined liquids,16,2006,ktoe
Africa_Southern,NECHEM,4,refined liquids,17,2007,ktoe
Africa_Southern,NECHEM,4,refined liquids,14,2008,ktoe
Africa_Southern,NECHEM,4,refined liquids,16,2009,ktoe
Africa_Southern,NECHEM,4,refined liquids,20,2010,ktoe
Africa_Southern,NECHEM,4,refined liquids,20,2011,ktoe
Africa_Southern,NECHEM,4,refined liquids,19,2012,ktoe
Africa_Southern,NECHEM,4,refined liquids,26,2013,ktoe
Africa_Southern,NECHEM,4,refined liquids,24,2014,ktoe
Africa_Southern,NECHEM,4,refined liquids,31,2015,ktoe
Africa_Western,CHEMICAL,5,electricity,3,1971,ktoe
Africa_Western,CHEMICAL,5,electricity,2,1972,ktoe
Africa_Western,CHEMICAL,5,electricity,2,1973,ktoe
Africa_Western,CHEMICAL,5,electricity,2,1974,ktoe
Africa_Western,CHEMICAL,5,electricity,3,1975,ktoe
Africa_Western,CHEMICAL,5,electricity,3,1976,ktoe
Africa_Western,CHEMICAL,5,electricity,4,1977,ktoe
Africa_Western,CHEMICAL,5,electricity,7,1978,ktoe
Africa_Western,CHEMICAL,5,electricity,6,1979,ktoe
Africa_Western,CHEMICAL,5,electricity,5,1980,ktoe
Africa_Western,CHEMICAL,5,electricity,6,1981,ktoe
Africa_Western,CHEMICAL,5,electricity,6,1982,ktoe
Africa_Western,CHEMICAL,5,electricity,5,1983,ktoe
Africa_Western,CHEMICAL,5,electricity,5,1984,ktoe
Africa_Western,CHEMICAL,5,electricity,3,1985,ktoe
Africa_Western,CHEMICAL,5,electricity,3,1986,ktoe
Africa_Western,CHEMICAL,5,electricity,4,1987,ktoe
Africa_Western,CHEMICAL,5,electricity,4,1988,ktoe
Africa_Western,CHEMICAL,5,electricity,4,1989,ktoe
Africa_Western,CHEMICAL,5,electricity,4,1990,ktoe
Africa_Western,CHEMICAL,5,electricity,5,1991,ktoe
Africa_Western,CHEMICAL,5,electricity,5,1992,ktoe
Africa_Western,CHEMICAL,5,electricity,3,1993,ktoe
Africa_Western,CHEMICAL,5,electricity,4,1994,ktoe
Africa_Western,CHEMICAL,5,electricity,7,1995,ktoe
Africa_Western,CHEMICAL,5,electricity,7,1996,ktoe
Africa_Western,CHEMICAL,5,electricity,6,1997,ktoe
Africa_Western,CHEMICAL,5,electricity,5,1998,ktoe
Africa_Western,CHEMICAL,5,electricity,19,1999,ktoe
Africa_Western,CHEMICAL,5,electricity,32,2000,ktoe
Africa_Western,CHEMICAL,5,electricity,32,2001,ktoe
Africa_Western,CHEMICAL,5,electricity,35,2002,ktoe
Africa_Western,CHEMICAL,5,electricity,35,2003,ktoe
Africa_Western,CHEMICAL,5,electricity,30,2004,ktoe
Africa_Western,CHEMICAL,5,electricity,29,2005,ktoe
Africa_Western,CHEMICAL,5,electricity,25,2006,ktoe
Africa_Western,CHEMICAL,5,electricity,28,2007,ktoe
Africa_Western,CHEMICAL,5,electricity,16,2008,ktoe
Africa_Western,CHEMICAL,5,electricity,14,2009,ktoe
Africa_Western,CHEMICAL,5,electricity,22,2010,ktoe
Africa_Western,CHEMICAL,5,electricity,25,2011,ktoe
Africa_Western,CHEMICAL,5,electricity,18,2012,ktoe
Africa_Western,CHEMICAL,5,electricity,25,2013,ktoe
Africa_Western,CHEMICAL,5,electricity,23,2014,ktoe
Africa_Western,CHEMICAL,5,electricity,27,2015,ktoe
Africa_Western,CHEMICAL,5,gas,129,1985,ktoe
Africa_Western,CHEMICAL,5,gas,143,1986,ktoe
Africa_Western,CHEMICAL,5,gas,189,1987,ktoe
Africa_Western,CHEMICAL,5,gas,270,1988,ktoe
Africa_Western,CHEMICAL,5,gas,353,1989,ktoe
Africa_Western,CHEMICAL,5,gas,344,1990,ktoe
Africa_Western,CHEMICAL,5,gas,301,1991,ktoe
Africa_Western,CHEMICAL,5,gas,322,1992,ktoe
Africa_Western,CHEMICAL,5,gas,301,1993,ktoe
Africa_Western,CHEMICAL,5,gas,328,1994,ktoe
Africa_Western,CHEMICAL,5,gas,299,1995,ktoe
Africa_Western,CHEMICAL,5,gas,304,1996,ktoe
Africa_Western,CHEMICAL,5,gas,317,1997,ktoe
Africa_Western,CHEMICAL,5,gas,328,1998,ktoe
Africa_Western,CHEMICAL,5,gas,345,1999,ktoe
Africa_Western,CHEMICAL,5,gas,392,2000,ktoe
Africa_Western,CHEMICAL,5,gas,345,2001,ktoe
Africa_Western,CHEMICAL,5,gas,354,2002,ktoe
Africa_Western,CHEMICAL,5,gas,208,2003,ktoe
Africa_Western,CHEMICAL,5,gas,231,2004,ktoe
Africa_Western,CHEMICAL,5,gas,231,2005,ktoe
Africa_Western,CHEMICAL,5,gas,185,2006,ktoe
Africa_Western,CHEMICAL,5,gas,208,2007,ktoe
Africa_Western,CHEMICAL,5,gas,185,2008,ktoe
Africa_Western,CHEMICAL,5,gas,211,2009,ktoe
Africa_Western,CHEMICAL,5,gas,115,2010,ktoe
Africa_Western,CHEMICAL,5,gas,208,2011,ktoe
Africa_Western,CHEMICAL,5,gas,347,2012,ktoe
Africa_Western,CHEMICAL,5,gas,371,2013,ktoe
Africa_Western,CHEMICAL,5,gas,423,2014,ktoe
Africa_Western,CHEMICAL,5,gas,421,2015,ktoe
Africa_Western,CHEMICAL,5,refined liquids,2,2014,ktoe
Africa_Western,CHEMICAL,5,refined liquids,2,2015,ktoe
Africa_Western,NECHEM,5,gas,210.8468536,2001,ktoe
Africa_Western,NECHEM,5,gas,256.0814262,2002,ktoe
Africa_Western,NECHEM,5,gas,1144.145567,2003,ktoe
Africa_Western,NECHEM,5,gas,1499.808921,2004,ktoe
Africa_Western,NECHEM,5,gas,1471.031434,2005,ktoe
Africa_Western,NECHEM,5,gas,1321.897127,2006,ktoe
Africa_Western,NECHEM,5,gas,1078.907466,2007,ktoe
Africa_Western,NECHEM,5,gas,807.6988359,2008,ktoe
Africa_Western,NECHEM,5,gas,1157.859181,2009,ktoe
Africa_Western,NECHEM,5,gas,727.8796615,2010,ktoe
Africa_Western,NECHEM,5,gas,275.4156647,2011,ktoe
Africa_Western,NECHEM,5,gas,1317.386914,2012,ktoe
Africa_Western,NECHEM,5,gas,1433.743165,2013,ktoe
Africa_Western,NECHEM,5,gas,1685.477653,2014,ktoe
Africa_Western,NECHEM,5,gas,1725.952507,2015,ktoe
Africa_Western,NECHEM,5,refined liquids,8,2011,ktoe
Africa_Western,NECHEM,5,refined liquids,11,2012,ktoe
Africa_Western,NECHEM,5,refined liquids,12,2013,ktoe
Africa_Western,NECHEM,5,refined liquids,11,2014,ktoe
Africa_Western,NECHEM,5,refined liquids,9,2015,ktoe
Australia_NZ,CHEMICAL,6,biomass,127,1974,ktoe
Australia_NZ,CHEMICAL,6,biomass,125,1975,ktoe
Australia_NZ,CHEMICAL,6,biomass,124,1976,ktoe
Australia_NZ,CHEMICAL,6,biomass,132,1977,ktoe
Australia_NZ,CHEMICAL,6,biomass,171,1978,ktoe
Australia_NZ,CHEMICAL,6,biomass,196,1979,ktoe
Australia_NZ,CHEMICAL,6,biomass,196,1980,ktoe
Australia_NZ,CHEMICAL,6,biomass,182,1981,ktoe
Australia_NZ,CHEMICAL,6,biomass,216,1982,ktoe
Australia_NZ,CHEMICAL,6,biomass,216,1983,ktoe
Australia_NZ,CHEMICAL,6,biomass,191,1984,ktoe
Australia_NZ,CHEMICAL,6,biomass,202,1985,ktoe
Australia_NZ,CHEMICAL,6,biomass,142,1986,ktoe
Australia_NZ,CHEMICAL,6,biomass,158,1987,ktoe
Australia_NZ,CHEMICAL,6,biomass,182,1988,ktoe
Australia_NZ,CHEMICAL,6,biomass,188,1989,ktoe
Australia_NZ,CHEMICAL,6,biomass,185,1990,ktoe
Australia_NZ,CHEMICAL,6,biomass,181,1991,ktoe
Australia_NZ,CHEMICAL,6,biomass,180,1992,ktoe
Australia_NZ,CHEMICAL,6,biomass,193,1993,ktoe
Australia_NZ,CHEMICAL,6,biomass,173,1994,ktoe
Australia_NZ,CHEMICAL,6,biomass,185,1995,ktoe
Australia_NZ,CHEMICAL,6,biomass,163,1996,ktoe
Australia_NZ,CHEMICAL,6,biomass,169,1997,ktoe
Australia_NZ,CHEMICAL,6,biomass,174,1998,ktoe
Australia_NZ,CHEMICAL,6,biomass,175,1999,ktoe
Australia_NZ,CHEMICAL,6,biomass,175,2000,ktoe
Australia_NZ,CHEMICAL,6,biomass,139,2001,ktoe
Australia_NZ,CHEMICAL,6,biomass,147,2002,ktoe
Australia_NZ,CHEMICAL,6,biomass,147,2003,ktoe
Australia_NZ,CHEMICAL,6,biomass,154,2004,ktoe
Australia_NZ,CHEMICAL,6,biomass,100,2005,ktoe
Australia_NZ,CHEMICAL,6,biomass,101,2006,ktoe
Australia_NZ,CHEMICAL,6,biomass,98,2007,ktoe
Australia_NZ,CHEMICAL,6,biomass,100,2008,ktoe
Australia_NZ,CHEMICAL,6,biomass,87,2009,ktoe
Australia_NZ,CHEMICAL,6,biomass,96,2010,ktoe
Australia_NZ,CHEMICAL,6,biomass,98,2011,ktoe
Australia_NZ,CHEMICAL,6,biomass,104,2012,ktoe
Australia_NZ,CHEMICAL,6,biomass,106,2013,ktoe
Australia_NZ,CHEMICAL,6,biomass,96,2014,ktoe
Australia_NZ,CHEMICAL,6,biomass,89,2015,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,52,1996,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,52,1997,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,52,1998,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,52,1999,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,52,2000,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,55,2001,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,55,2002,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,6,2003,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,6,2004,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,6,2005,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,5,2006,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,5,2007,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,5,2008,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,5,2009,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,48,2010,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,52,2011,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,48,2012,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,13,2013,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,12,2014,ktoe
Australia_NZ,CHEMICAL,6,biomass_tradbio,12,2015,ktoe
Australia_NZ,CHEMICAL,6,coal,271,1973,ktoe
Australia_NZ,CHEMICAL,6,coal,240,1974,ktoe
Australia_NZ,CHEMICAL,6,coal,264,1975,ktoe
Australia_NZ,CHEMICAL,6,coal,239,1976,ktoe
Australia_NZ,CHEMICAL,6,coal,228,1977,ktoe
Australia_NZ,CHEMICAL,6,coal,213,1978,ktoe
Australia_NZ,CHEMICAL,6,coal,204,1979,ktoe
Australia_NZ,CHEMICAL,6,coal,208,1980,ktoe
Australia_NZ,CHEMICAL,6,coal,202,1981,ktoe
Australia_NZ,CHEMICAL,6,coal,201,1982,ktoe
Australia_NZ,CHEMICAL,6,coal,167,1983,ktoe
Australia_NZ,CHEMICAL,6,coal,164,1984,ktoe
Australia_NZ,CHEMICAL,6,coal,195,1985,ktoe
Australia_NZ,CHEMICAL,6,coal,212,1986,ktoe
Australia_NZ,CHEMICAL,6,coal,197,1987,ktoe
Australia_NZ,CHEMICAL,6,coal,199,1988,ktoe
Australia_NZ,CHEMICAL,6,coal,186,1989,ktoe
Australia_NZ,CHEMICAL,6,coal,175,1990,ktoe
Australia_NZ,CHEMICAL,6,coal,164,1991,ktoe
Australia_NZ,CHEMICAL,6,coal,151,1992,ktoe
Australia_NZ,CHEMICAL,6,coal,134,1993,ktoe
Australia_NZ,CHEMICAL,6,coal,155,1994,ktoe
Australia_NZ,CHEMICAL,6,coal,148,1995,ktoe
Australia_NZ,CHEMICAL,6,coal,148,1996,ktoe
Australia_NZ,CHEMICAL,6,coal,165,1997,ktoe
Australia_NZ,CHEMICAL,6,coal,168,1998,ktoe
Australia_NZ,CHEMICAL,6,coal,148,1999,ktoe
Australia_NZ,CHEMICAL,6,coal,146,2000,ktoe
Australia_NZ,CHEMICAL,6,coal,151,2001,ktoe
Australia_NZ,CHEMICAL,6,coal,150,2002,ktoe
Australia_NZ,CHEMICAL,6,coal,168,2003,ktoe
Australia_NZ,CHEMICAL,6,coal,158,2004,ktoe
Australia_NZ,CHEMICAL,6,coal,173,2005,ktoe
Australia_NZ,CHEMICAL,6,coal,181,2006,ktoe
Australia_NZ,CHEMICAL,6,coal,180,2007,ktoe
Australia_NZ,CHEMICAL,6,coal,182,2008,ktoe
Australia_NZ,CHEMICAL,6,coal,175,2009,ktoe
Australia_NZ,CHEMICAL,6,coal,169,2010,ktoe
Australia_NZ,CHEMICAL,6,coal,164,2011,ktoe
Australia_NZ,CHEMICAL,6,coal,181,2012,ktoe
Australia_NZ,CHEMICAL,6,coal,182,2013,ktoe
Australia_NZ,CHEMICAL,6,coal,156,2014,ktoe
Australia_NZ,CHEMICAL,6,coal,166,2015,ktoe
Australia_NZ,CHEMICAL,6,electricity,15,1971,ktoe
Australia_NZ,CHEMICAL,6,electricity,16,1972,ktoe
Australia_NZ,CHEMICAL,6,electricity,17,1973,ktoe
Australia_NZ,CHEMICAL,6,electricity,187,1974,ktoe
Australia_NZ,CHEMICAL,6,electricity,190,1975,ktoe
Australia_NZ,CHEMICAL,6,electricity,189,1976,ktoe
Australia_NZ,CHEMICAL,6,electricity,217,1977,ktoe
Australia_NZ,CHEMICAL,6,electricity,221,1978,ktoe
Australia_NZ,CHEMICAL,6,electricity,232,1979,ktoe
Australia_NZ,CHEMICAL,6,electricity,247,1980,ktoe
Australia_NZ,CHEMICAL,6,electricity,254,1981,ktoe
Australia_NZ,CHEMICAL,6,electricity,270,1982,ktoe
Australia_NZ,CHEMICAL,6,electricity,270,1983,ktoe
Australia_NZ,CHEMICAL,6,electricity,276,1984,ktoe
Australia_NZ,CHEMICAL,6,electricity,292,1985,ktoe
Australia_NZ,CHEMICAL,6,electricity,316,1986,ktoe
Australia_NZ,CHEMICAL,6,electricity,328,1987,ktoe
Australia_NZ,CHEMICAL,6,electricity,341,1988,ktoe
Australia_NZ,CHEMICAL,6,electricity,359,1989,ktoe
Australia_NZ,CHEMICAL,6,electricity,373,1990,ktoe
Australia_NZ,CHEMICAL,6,electricity,376,1991,ktoe
Australia_NZ,CHEMICAL,6,electricity,371,1992,ktoe
Australia_NZ,CHEMICAL,6,electricity,380,1993,ktoe
Australia_NZ,CHEMICAL,6,electricity,419,1994,ktoe
Australia_NZ,CHEMICAL,6,electricity,432,1995,ktoe
Australia_NZ,CHEMICAL,6,electricity,406,1996,ktoe
Australia_NZ,CHEMICAL,6,electricity,413,1997,ktoe
Australia_NZ,CHEMICAL,6,electricity,430,1998,ktoe
Australia_NZ,CHEMICAL,6,electricity,430,1999,ktoe
Australia_NZ,CHEMICAL,6,electricity,438,2000,ktoe
Australia_NZ,CHEMICAL,6,electricity,489,2001,ktoe
Australia_NZ,CHEMICAL,6,electricity,393,2002,ktoe
Australia_NZ,CHEMICAL,6,electricity,546,2003,ktoe
Australia_NZ,CHEMICAL,6,electricity,518,2004,ktoe
Australia_NZ,CHEMICAL,6,electricity,523,2005,ktoe
Australia_NZ,CHEMICAL,6,electricity,544,2006,ktoe
Australia_NZ,CHEMICAL,6,electricity,578,2007,ktoe
Australia_NZ,CHEMICAL,6,electricity,544,2008,ktoe
Australia_NZ,CHEMICAL,6,electricity,443,2009,ktoe
Australia_NZ,CHEMICAL,6,electricity,459,2010,ktoe
Australia_NZ,CHEMICAL,6,electricity,413,2011,ktoe
Australia_NZ,CHEMICAL,6,electricity,409,2012,ktoe
Australia_NZ,CHEMICAL,6,electricity,411,2013,ktoe
Australia_NZ,CHEMICAL,6,electricity,389,2014,ktoe
Australia_NZ,CHEMICAL,6,electricity,399,2015,ktoe
Australia_NZ,CHEMICAL,6,gas,220,1974,ktoe
Australia_NZ,CHEMICAL,6,gas,232,1975,ktoe
Australia_NZ,CHEMICAL,6,gas,259,1976,ktoe
Australia_NZ,CHEMICAL,6,gas,336,1977,ktoe
Australia_NZ,CHEMICAL,6,gas,413,1978,ktoe
Australia_NZ,CHEMICAL,6,gas,433,1979,ktoe
Australia_NZ,CHEMICAL,6,gas,608,1980,ktoe
Australia_NZ,CHEMICAL,6,gas,640,1981,ktoe
Australia_NZ,CHEMICAL,6,gas,602,1982,ktoe
Australia_NZ,CHEMICAL,6,gas,716,1983,ktoe
Australia_NZ,CHEMICAL,6,gas,778,1984,ktoe
Australia_NZ,CHEMICAL,6,gas,731,1985,ktoe
Australia_NZ,CHEMICAL,6,gas,774,1986,ktoe
Australia_NZ,CHEMICAL,6,gas,736,1987,ktoe
Australia_NZ,CHEMICAL,6,gas,860,1988,ktoe
Australia_NZ,CHEMICAL,6,gas,843,1989,ktoe
Australia_NZ,CHEMICAL,6,gas,1686,1990,ktoe
Australia_NZ,CHEMICAL,6,gas,1722,1991,ktoe
Australia_NZ,CHEMICAL,6,gas,1693,1992,ktoe
Australia_NZ,CHEMICAL,6,gas,1668,1993,ktoe
Australia_NZ,CHEMICAL,6,gas,1750,1994,ktoe
Australia_NZ,CHEMICAL,6,gas,1733,1995,ktoe
Australia_NZ,CHEMICAL,6,gas,1650,1996,ktoe
Australia_NZ,CHEMICAL,6,gas,1556,1997,ktoe
Australia_NZ,CHEMICAL,6,gas,1534,1998,ktoe
Australia_NZ,CHEMICAL,6,gas,1601,1999,ktoe
Australia_NZ,CHEMICAL,6,gas,1876,2000,ktoe
Australia_NZ,CHEMICAL,6,gas,1951,2001,ktoe
Australia_NZ,CHEMICAL,6,gas,2467,2002,ktoe
Australia_NZ,CHEMICAL,6,gas,2011,2003,ktoe
Australia_NZ,CHEMICAL,6,gas,2057,2004,ktoe
