# File: en_mining.csv
# Title: mining energy use by region
# Units: Thousand tonnes
# Description: Regional mining production
# Source: IEA
# Column types: ciccnic
# ----------
region,GCAM_region_ID,flow,fuel,value,year,unit
Russia,23,MINING,heat,961,2014,ktoe
Russia,23,MINING,heat,722,2015,ktoe
Russia,23,MINING,refined liquids,1,2004,ktoe
Russia,23,MINING,refined liquids,869,2005,ktoe
Russia,23,MINING,refined liquids,796,2006,ktoe
Russia,23,MINING,refined liquids,1229,2007,ktoe
Russia,23,MINING,refined liquids,1255,2008,ktoe
Russia,23,MINING,refined liquids,1303,2009,ktoe
Russia,23,MINING,refined liquids,1345,2010,ktoe
Russia,23,MINING,refined liquids,1255,2011,ktoe
Russia,23,MINING,refined liquids,1258,2012,ktoe
Russia,23,MINING,refined liquids,1058,2013,ktoe
Russia,23,MINING,refined liquids,1349,2014,ktoe
Russia,23,MINING,refined liquids,1351,2015,ktoe
South Africa,24,MINING,coal,876,1971,ktoe
South Africa,24,MINING,coal,850,1972,ktoe
South Africa,24,MINING,coal,705,1973,ktoe
South Africa,24,MINING,coal,718,1974,ktoe
South Africa,24,MINING,coal,493,1975,ktoe
South Africa,24,MINING,coal,526,1976,ktoe
South Africa,24,MINING,coal,800,1977,ktoe
South Africa,24,MINING,coal,732,1978,ktoe
South Africa,24,MINING,coal,542,1979,ktoe
South Africa,24,MINING,coal,587,1980,ktoe
South Africa,24,MINING,coal,707,1981,ktoe
South Africa,24,MINING,coal,569,1982,ktoe
South Africa,24,MINING,coal,507,1983,ktoe
South Africa,24,MINING,coal,551,1984,ktoe
South Africa,24,MINING,coal,471,1985,ktoe
South Africa,24,MINING,coal,458,1986,ktoe
South Africa,24,MINING,coal,406,1987,ktoe
South Africa,24,MINING,coal,479,1988,ktoe
South Africa,24,MINING,coal,221,1989,ktoe
South Africa,24,MINING,coal,291,1990,ktoe
South Africa,24,MINING,coal,272,1991,ktoe
South Africa,24,MINING,coal,326,1992,ktoe
South Africa,24,MINING,coal,303,1993,ktoe
South Africa,24,MINING,coal,250,1994,ktoe
South Africa,24,MINING,coal,389,1995,ktoe
South Africa,24,MINING,coal,358,1996,ktoe
South Africa,24,MINING,coal,805,1997,ktoe
South Africa,24,MINING,coal,978,1998,ktoe
South Africa,24,MINING,coal,484,1999,ktoe
South Africa,24,MINING,coal,93,2000,ktoe
South Africa,24,MINING,coal,985,2001,ktoe
South Africa,24,MINING,coal,972,2002,ktoe
South Africa,24,MINING,coal,912,2003,ktoe
South Africa,24,MINING,coal,965,2004,ktoe
South Africa,24,MINING,coal,1362,2005,ktoe
South Africa,24,MINING,coal,1272,2006,ktoe
South Africa,24,MINING,coal,1267,2007,ktoe
South Africa,24,MINING,coal,1227,2008,ktoe
South Africa,24,MINING,coal,1219,2009,ktoe
South Africa,24,MINING,coal,138,2010,ktoe
South Africa,24,MINING,coal,220,2011,ktoe
South Africa,24,MINING,coal,250,2012,ktoe
South Africa,24,MINING,coal,242,2013,ktoe
South Africa,24,MINING,coal,103,2014,ktoe
South Africa,24,MINING,coal,106,2015,ktoe
South Africa,24,MINING,electricity,1191,1971,ktoe
South Africa,24,MINING,electricity,1197,1972,ktoe
South Africa,24,MINING,electricity,1305,1973,ktoe
South Africa,24,MINING,electricity,1401,1974,ktoe
South Africa,24,MINING,electricity,1439,1975,ktoe
South Africa,24,MINING,electricity,1542,1976,ktoe
South Africa,24,MINING,electricity,1651,1977,ktoe
South Africa,24,MINING,electricity,1818,1978,ktoe
South Africa,24,MINING,electricity,1956,1979,ktoe
South Africa,24,MINING,electricity,2103,1980,ktoe
South Africa,24,MINING,electricity,2202,1981,ktoe
South Africa,24,MINING,electricity,2208,1982,ktoe
South Africa,24,MINING,electricity,2233,1983,ktoe
South Africa,24,MINING,electricity,2376,1984,ktoe
South Africa,24,MINING,electricity,2512,1985,ktoe
South Africa,24,MINING,electricity,2563,1986,ktoe
South Africa,24,MINING,electricity,2647,1987,ktoe
South Africa,24,MINING,electricity,2756,1988,ktoe
South Africa,24,MINING,electricity,2980,1989,ktoe
South Africa,24,MINING,electricity,2869,1990,ktoe
South Africa,24,MINING,electricity,2665,1991,ktoe
South Africa,24,MINING,electricity,2920,1992,ktoe
South Africa,24,MINING,electricity,2754,1993,ktoe
South Africa,24,MINING,electricity,2809,1994,ktoe
South Africa,24,MINING,electricity,2853,1995,ktoe
South Africa,24,MINING,electricity,2995,1996,ktoe
South Africa,24,MINING,electricity,2613,1997,ktoe
South Africa,24,MINING,electricity,2511,1998,ktoe
South Africa,24,MINING,electricity,2483,1999,ktoe
South Africa,24,MINING,electricity,2497,2000,ktoe
South Africa,24,MINING,electricity,2499,2001,ktoe
South Africa,24,MINING,electricity,2532,2002,ktoe
South Africa,24,MINING,electricity,2401,2003,ktoe
South Africa,24,MINING,electricity,2566,2004,ktoe
South Africa,24,MINING,electricity,2451,2005,ktoe
South Africa,24,MINING,electricity,2442,2006,ktoe
South Africa,24,MINING,electricity,2528,2007,ktoe
South Africa,24,MINING,electricity,2502,2008,ktoe
South Africa,24,MINING,electricity,2405,2009,ktoe
South Africa,24,MINING,electricity,2755,2010,ktoe
South Africa,24,MINING,electricity,2753,2011,ktoe
South Africa,24,MINING,electricity,2663,2012,ktoe
South Africa,24,MINING,electricity,2649,2013,ktoe
South Africa,24,MINING,electricity,2632,2014,ktoe
South Africa,24,MINING,electricity,2613,2015,ktoe
South Africa,24,MINING,gas,10,1991,ktoe
South Africa,24,MINING,gas,9,1992,ktoe
South Africa,24,MINING,gas,10,1993,ktoe
South Africa,24,MINING,gas,9,1994,ktoe
South Africa,24,MINING,gas,10,1995,ktoe
South Africa,24,MINING,gas,7,1996,ktoe
South Africa,24,MINING,gas,12,1997,ktoe
South Africa,24,MINING,gas,11,1998,ktoe
South Africa,24,MINING,gas,7,1999,ktoe
South Africa,24,MINING,gas,8,2000,ktoe
South Africa,24,MINING,gas,38,2001,ktoe
South Africa,24,MINING,gas,43,2002,ktoe
South Africa,24,MINING,gas,50,2003,ktoe
South Africa,24,MINING,gas,50,2004,ktoe
South Africa,24,MINING,gas,55,2005,ktoe
South Africa,24,MINING,gas,62,2006,ktoe
South Africa,24,MINING,gas,58,2007,ktoe
South Africa,24,MINING,gas,53,2008,ktoe
South Africa,24,MINING,gas,48,2009,ktoe
South Africa,24,MINING,gas,6,2010,ktoe
South Africa,24,MINING,gas,6,2011,ktoe
South Africa,24,MINING,gas,5,2012,ktoe
South Africa,24,MINING,gas,5,2013,ktoe
South Africa,24,MINING,gas,5,2014,ktoe
South Africa,24,MINING,gas,5,2015,ktoe
South Africa,24,MINING,refined liquids,281,1979,ktoe
South Africa,24,MINING,refined liquids,285,1980,ktoe
South Africa,24,MINING,refined liquids,311,1981,ktoe
South Africa,24,MINING,refined liquids,291,1982,ktoe
South Africa,24,MINING,refined liquids,283,1983,ktoe
South Africa,24,MINING,refined liquids,306,1984,ktoe
South Africa,24,MINING,refined liquids,300,1985,ktoe
South Africa,24,MINING,refined liquids,288,1986,ktoe
South Africa,24,MINING,refined liquids,298,1987,ktoe
South Africa,24,MINING,refined liquids,320,1988,ktoe
South Africa,24,MINING,refined liquids,321,1989,ktoe
South Africa,24,MINING,refined liquids,303,1990,ktoe
South Africa,24,MINING,refined liquids,306,1991,ktoe
South Africa,24,MINING,refined liquids,267,1992,ktoe
South Africa,24,MINING,refined liquids,373,1993,ktoe
South Africa,24,MINING,refined liquids,423,1994,ktoe
South Africa,24,MINING,refined liquids,405,1995,ktoe
South Africa,24,MINING,refined liquids,441,1996,ktoe
South Africa,24,MINING,refined liquids,466,1997,ktoe
South Africa,24,MINING,refined liquids,511,1998,ktoe
South Africa,24,MINING,refined liquids,511,1999,ktoe
South Africa,24,MINING,refined liquids,534,2000,ktoe
South Africa,24,MINING,refined liquids,561,2001,ktoe
South Africa,24,MINING,refined liquids,620,2002,ktoe
South Africa,24,MINING,refined liquids,668,2003,ktoe
South Africa,24,MINING,refined liquids,670,2004,ktoe
South Africa,24,MINING,refined liquids,701,2005,ktoe
South Africa,24,MINING,refined liquids,721,2006,ktoe
South Africa,24,MINING,refined liquids,720,2007,ktoe
South Africa,24,MINING,refined liquids,719,2008,ktoe
South Africa,24,MINING,refined liquids,656,2009,ktoe
South Africa,24,MINING,refined liquids,775,2010,ktoe
South Africa,24,MINING,refined liquids,1032,2011,ktoe
South Africa,24,MINING,refined liquids,1112,2012,ktoe
South Africa,24,MINING,refined liquids,1181,2013,ktoe
South Africa,24,MINING,refined liquids,1387,2014,ktoe
South Africa,24,MINING,refined liquids,1658,2015,ktoe
South America_Southern,26,MINING,biomass_tradbio,28,1990,ktoe
South America_Southern,26,MINING,biomass_tradbio,29,1991,ktoe
South America_Southern,26,MINING,biomass_tradbio,43,1992,ktoe
South America_Southern,26,MINING,biomass_tradbio,45,1993,ktoe
South America_Southern,26,MINING,biomass_tradbio,46,1994,ktoe
South America_Southern,26,MINING,biomass_tradbio,51,1995,ktoe
South America_Southern,26,MINING,biomass_tradbio,56,1996,ktoe
South America_Southern,26,MINING,biomass_tradbio,2,1998,ktoe
South America_Southern,26,MINING,biomass_tradbio,2,1999,ktoe
South America_Southern,26,MINING,biomass_tradbio,1,2015,ktoe
South America_Southern,26,MINING,coal,13,1971,ktoe
South America_Southern,26,MINING,coal,5,1972,ktoe
South America_Southern,26,MINING,coal,4,1973,ktoe
South America_Southern,26,MINING,coal,6,1974,ktoe
South America_Southern,26,MINING,coal,6,1975,ktoe
South America_Southern,26,MINING,coal,19,1976,ktoe
South America_Southern,26,MINING,coal,32,1977,ktoe
South America_Southern,26,MINING,coal,30,1978,ktoe
South America_Southern,26,MINING,coal,24,1979,ktoe
South America_Southern,26,MINING,coal,26,1980,ktoe
South America_Southern,26,MINING,coal,40,1981,ktoe
South America_Southern,26,MINING,coal,51,1982,ktoe
South America_Southern,26,MINING,coal,65,1983,ktoe
South America_Southern,26,MINING,coal,71,1984,ktoe
South America_Southern,26,MINING,coal,71,1985,ktoe
South America_Southern,26,MINING,coal,59,1986,ktoe
South America_Southern,26,MINING,coal,64,1987,ktoe
South America_Southern,26,MINING,coal,61,1988,ktoe
South America_Southern,26,MINING,coal,55,1989,ktoe
South America_Southern,26,MINING,coal,118,1990,ktoe
South America_Southern,26,MINING,coal,118,1991,ktoe
South America_Southern,26,MINING,coal,112,1992,ktoe
South America_Southern,26,MINING,coal,122,1993,ktoe
South America_Southern,26,MINING,coal,90,1994,ktoe
South America_Southern,26,MINING,coal,71,1995,ktoe
South America_Southern,26,MINING,coal,96,1996,ktoe
South America_Southern,26,MINING,coal,101,1997,ktoe
South America_Southern,26,MINING,coal,69,1998,ktoe
South America_Southern,26,MINING,coal,56,1999,ktoe
South America_Southern,26,MINING,coal,62,2000,ktoe
South America_Southern,26,MINING,coal,62,2001,ktoe
South America_Southern,26,MINING,coal,71,2002,ktoe
South America_Southern,26,MINING,coal,79,2003,ktoe
South America_Southern,26,MINING,coal,74,2004,ktoe
South America_Southern,26,MINING,coal,62,2005,ktoe
South America_Southern,26,MINING,coal,106,2006,ktoe
South America_Southern,26,MINING,coal,60,2007,ktoe
South America_Southern,26,MINING,coal,61,2008,ktoe
South America_Southern,26,MINING,coal,41,2009,ktoe
South America_Southern,26,MINING,coal,63,2010,ktoe
South America_Southern,26,MINING,coal,58,2011,ktoe
South America_Southern,26,MINING,coal,60,2012,ktoe
South America_Southern,26,MINING,coal,14,2013,ktoe
South America_Southern,26,MINING,coal,16,2014,ktoe
South America_Southern,26,MINING,coal,38,2015,ktoe
South America_Southern,26,MINING,electricity,28,1971,ktoe
South America_Southern,26,MINING,electricity,26,1972,ktoe
South America_Southern,26,MINING,electricity,26,1973,ktoe
South America_Southern,26,MINING,electricity,26,1974,ktoe
South America_Southern,26,MINING,electricity,24,1975,ktoe
South America_Southern,26,MINING,electricity,21,1976,ktoe
South America_Southern,26,MINING,electricity,19,1977,ktoe
South America_Southern,26,MINING,electricity,21,1978,ktoe
South America_Southern,26,MINING,electricity,22,1979,ktoe
South America_Southern,26,MINING,electricity,21,1980,ktoe
South America_Southern,26,MINING,electricity,18,1981,ktoe
South America_Southern,26,MINING,electricity,14,1982,ktoe
South America_Southern,26,MINING,electricity,17,1983,ktoe
South America_Southern,26,MINING,electricity,16,1984,ktoe
South America_Southern,26,MINING,electricity,15,1985,ktoe
South America_Southern,26,MINING,electricity,16,1986,ktoe
South America_Southern,26,MINING,electricity,16,1987,ktoe
South America_Southern,26,MINING,electricity,18,1988,ktoe
South America_Southern,26,MINING,electricity,19,1989,ktoe
South America_Southern,26,MINING,electricity,456,1990,ktoe
South America_Southern,26,MINING,electricity,490,1991,ktoe
South America_Southern,26,MINING,electricity,541,1992,ktoe
South America_Southern,26,MINING,electricity,556,1993,ktoe
South America_Southern,26,MINING,electricity,587,1994,ktoe
South America_Southern,26,MINING,electricity,658,1995,ktoe
South America_Southern,26,MINING,electricity,776,1996,ktoe
South America_Southern,26,MINING,electricity,902,1997,ktoe
South America_Southern,26,MINING,electricity,988,1998,ktoe
South America_Southern,26,MINING,electricity,1164,1999,ktoe
South America_Southern,26,MINING,electricity,1169,2000,ktoe
South America_Southern,26,MINING,electricity,1239,2001,ktoe
South America_Southern,26,MINING,electricity,1278,2002,ktoe
South America_Southern,26,MINING,electricity,1479,2003,ktoe
South America_Southern,26,MINING,electricity,1547,2004,ktoe
South America_Southern,26,MINING,electricity,1556,2005,ktoe
South America_Southern,26,MINING,electricity,1590,2006,ktoe
South America_Southern,26,MINING,electricity,1682,2007,ktoe
South America_Southern,26,MINING,electricity,1744,2008,ktoe
South America_Southern,26,MINING,electricity,1801,2009,ktoe
South America_Southern,26,MINING,electricity,1878,2010,ktoe
South America_Southern,26,MINING,electricity,1917,2011,ktoe
South America_Southern,26,MINING,electricity,2087,2012,ktoe
South America_Southern,26,MINING,electricity,2084,2013,ktoe
South America_Southern,26,MINING,electricity,2254,2014,ktoe
South America_Southern,26,MINING,electricity,2151,2015,ktoe
South America_Southern,26,MINING,gas,1,1991,ktoe
South America_Southern,26,MINING,gas,1,1992,ktoe
South America_Southern,26,MINING,gas,1,1993,ktoe
South America_Southern,26,MINING,gas,2,1994,ktoe
South America_Southern,26,MINING,gas,2,1995,ktoe
South America_Southern,26,MINING,gas,2,1996,ktoe
South America_Southern,26,MINING,gas,5,1998,ktoe
South America_Southern,26,MINING,gas,39,1999,ktoe
South America_Southern,26,MINING,gas,48,2000,ktoe
South America_Southern,26,MINING,gas,87,2001,ktoe
South America_Southern,26,MINING,gas,139,2002,ktoe
South America_Southern,26,MINING,gas,176,2003,ktoe
South America_Southern,26,MINING,gas,211,2004,ktoe
South America_Southern,26,MINING,gas,228,2005,ktoe
South America_Southern,26,MINING,gas,149,2006,ktoe
South America_Southern,26,MINING,gas,59,2007,ktoe
South America_Southern,26,MINING,gas,25,2008,ktoe
South America_Southern,26,MINING,gas,63,2009,ktoe
South America_Southern,26,MINING,gas,762,2010,ktoe
South America_Southern,26,MINING,gas,685,2011,ktoe
South America_Southern,26,MINING,gas,117,2012,ktoe
South America_Southern,26,MINING,gas,153,2013,ktoe
South America_Southern,26,MINING,gas,102,2014,ktoe
South America_Southern,26,MINING,gas,174,2015,ktoe
South America_Southern,26,MINING,refined liquids,329,1971,ktoe
South America_Southern,26,MINING,refined liquids,313,1972,ktoe
South America_Southern,26,MINING,refined liquids,306,1973,ktoe
South America_Southern,26,MINING,refined liquids,384,1974,ktoe
South America_Southern,26,MINING,refined liquids,375,1975,ktoe
South America_Southern,26,MINING,refined liquids,385,1976,ktoe
South America_Southern,26,MINING,refined liquids,420,1977,ktoe
South America_Southern,26,MINING,refined liquids,382,1978,ktoe
South America_Southern,26,MINING,refined liquids,401,1979,ktoe
South America_Southern,26,MINING,refined liquids,367,1980,ktoe
South America_Southern,26,MINING,refined liquids,325,1981,ktoe
South America_Southern,26,MINING,refined liquids,305,1982,ktoe
South America_Southern,26,MINING,refined liquids,324,1983,ktoe
South America_Southern,26,MINING,refined liquids,321,1984,ktoe
South America_Southern,26,MINING,refined liquids,320,1985,ktoe
South America_Southern,26,MINING,refined liquids,336,1986,ktoe
South America_Southern,26,MINING,refined liquids,340,1987,ktoe
South America_Southern,26,MINING,refined liquids,369,1988,ktoe
South America_Southern,26,MINING,refined liquids,394,1989,ktoe
South America_Southern,26,MINING,refined liquids,753,1990,ktoe
South America_Southern,26,MINING,refined liquids,729,1991,ktoe
South America_Southern,26,MINING,refined liquids,739,1992,ktoe
South America_Southern,26,MINING,refined liquids,758,1993,ktoe
South America_Southern,26,MINING,refined liquids,771,1994,ktoe
South America_Southern,26,MINING,refined liquids,804,1995,ktoe
South America_Southern,26,MINING,refined liquids,868,1996,ktoe
South America_Southern,26,MINING,refined liquids,1137,1997,ktoe
South America_Southern,26,MINING,refined liquids,1101,1998,ktoe
South America_Southern,26,MINING,refined liquids,1100,1999,ktoe
South America_Southern,26,MINING,refined liquids,1210,2000,ktoe
South America_Southern,26,MINING,refined liquids,1161,2001,ktoe
South America_Southern,26,MINING,refined liquids,1186,2002,ktoe
South America_Southern,26,MINING,refined liquids,991,2003,ktoe
South America_Southern,26,MINING,refined liquids,1007,2004,ktoe
South America_Southern,26,MINING,refined liquids,1090,2005,ktoe
South America_Southern,26,MINING,refined liquids,1227,2006,ktoe
South America_Southern,26,MINING,refined liquids,1434,2007,ktoe
South America_Southern,26,MINING,refined liquids,1455,2008,ktoe
South America_Southern,26,MINING,refined liquids,1604,2009,ktoe
South America_Southern,26,MINING,refined liquids,1795,2010,ktoe
South America_Southern,26,MINING,refined liquids,1685,2011,ktoe
South America_Southern,26,MINING,refined liquids,1617,2012,ktoe
South America_Southern,26,MINING,refined liquids,1680,2013,ktoe
South America_Southern,26,MINING,refined liquids,1866,2014,ktoe
South America_Southern,26,MINING,refined liquids,2288,2015,ktoe
South Asia,27,MINING,electricity,2.546577627,2011,ktoe
South Asia,27,MINING,electricity,2.561355468,2012,ktoe
South Asia,27,MINING,electricity,1.932919515,2013,ktoe
South Asia,27,MINING,electricity,1.943919626,2014,ktoe
South Asia,27,MINING,electricity,1.9529647,2015,ktoe
South Korea,28,MINING,electricity,38,1971,ktoe
South Korea,28,MINING,electricity,34,1972,ktoe
South Korea,28,MINING,electricity,38,1973,ktoe
South Korea,28,MINING,electricity,36,1974,ktoe
South Korea,28,MINING,electricity,42,1975,ktoe
South Korea,28,MINING,electricity,49,1976,ktoe
South Korea,28,MINING,electricity,52,1977,ktoe
South Korea,28,MINING,electricity,57,1978,ktoe
South Korea,28,MINING,electricity,59,1979,ktoe
South Korea,28,MINING,electricity,58,1980,ktoe
South Korea,28,MINING,electricity,61,1981,ktoe
South Korea,28,MINING,electricity,62,1982,ktoe
South Korea,28,MINING,electricity,66,1983,ktoe
South Korea,28,MINING,electricity,71,1984,ktoe
South Korea,28,MINING,electricity,78,1985,ktoe
South Korea,28,MINING,electricity,82,1986,ktoe
South Korea,28,MINING,electricity,82,1987,ktoe
South Korea,28,MINING,electricity,85,1988,ktoe
South Korea,28,MINING,electricity,84,1989,ktoe
South Korea,28,MINING,electricity,87,1990,ktoe
South Korea,28,MINING,electricity,86,1991,ktoe
South Korea,28,MINING,electricity,79,1992,ktoe
South Korea,28,MINING,electricity,75,1993,ktoe
South Korea,28,MINING,electricity,76,1994,ktoe
South Korea,28,MINING,electricity,88,1995,ktoe
South Korea,28,MINING,electricity,90,1996,ktoe
South Korea,28,MINING,electricity,86,1997,ktoe
South Korea,28,MINING,electricity,84,1998,ktoe
South Korea,28,MINING,electricity,82,1999,ktoe
South Korea,28,MINING,electricity,86,2000,ktoe
South Korea,28,MINING,electricity,92,2001,ktoe
South Korea,28,MINING,electricity,99,2002,ktoe
South Korea,28,MINING,electricity,104,2003,ktoe
South Korea,28,MINING,electricity,109,2004,ktoe
South Korea,28,MINING,electricity,113,2005,ktoe
South Korea,28,MINING,electricity,120,2006,ktoe
South Korea,28,MINING,electricity,128,2007,ktoe
South Korea,28,MINING,electricity,121,2008,ktoe
South Korea,28,MINING,electricity,116,2009,ktoe
South Korea,28,MINING,electricity,145,2010,ktoe
South Korea,28,MINING,electricity,166,2011,ktoe
South Korea,28,MINING,electricity,139,2012,ktoe
South Korea,28,MINING,electricity,127,2013,ktoe
South Korea,28,MINING,electricity,135,2014,ktoe
South Korea,28,MINING,electricity,140,2015,ktoe
South Korea,28,MINING,gas,1,1999,ktoe
South Korea,28,MINING,gas,2,2000,ktoe
South Korea,28,MINING,gas,2,2001,ktoe
South Korea,28,MINING,refined liquids,56,1981,ktoe
South Korea,28,MINING,refined liquids,41,1982,ktoe
South Korea,28,MINING,refined liquids,33,1983,ktoe
South Korea,28,MINING,refined liquids,46,1984,ktoe
South Korea,28,MINING,refined liquids,68,1985,ktoe
South Korea,28,MINING,refined liquids,70,1986,ktoe
South Korea,28,MINING,refined liquids,68,1987,ktoe
South Korea,28,MINING,refined liquids,84,1988,ktoe
South Korea,28,MINING,refined liquids,104,1989,ktoe
South Korea,28,MINING,refined liquids,113,1990,ktoe
South Korea,28,MINING,refined liquids,116,1991,ktoe
South Korea,28,MINING,refined liquids,108,1992,ktoe
South Korea,28,MINING,refined liquids,91,1993,ktoe
South Korea,28,MINING,refined liquids,75,1994,ktoe
South Korea,28,MINING,refined liquids,69,1995,ktoe
South Korea,28,MINING,refined liquids,61,1996,ktoe
South Korea,28,MINING,refined liquids,49,1997,ktoe
South Korea,28,MINING,refined liquids,36,1998,ktoe
South Korea,28,MINING,refined liquids,35,1999,ktoe
South Korea,28,MINING,refined liquids,45,2000,ktoe
South Korea,28,MINING,refined liquids,48,2001,ktoe
South Korea,28,MINING,refined liquids,53,2002,ktoe
South Korea,28,MINING,refined liquids,61,2003,ktoe
South Korea,28,MINING,refined liquids,55,2004,ktoe
South Korea,28,MINING,refined liquids,59,2005,ktoe
South Korea,28,MINING,refined liquids,62,2006,ktoe
South Korea,28,MINING,refined liquids,54,2007,ktoe
South Korea,28,MINING,refined liquids,48,2008,ktoe
South Korea,28,MINING,refined liquids,54,2009,ktoe
South Korea,28,MINING,refined liquids,85,2010,ktoe
South Korea,28,MINING,refined liquids,84,2011,ktoe
South Korea,28,MINING,refined liquids,84,2012,ktoe
South Korea,28,MINING,refined liquids,93,2013,ktoe
South Korea,28,MINING,refined liquids,70,2014,ktoe
South Korea,28,MINING,refined liquids,64,2015,ktoe
Southeast Asia,29,MINING,coal,27,2015,ktoe
Southeast Asia,29,MINING,electricity,51,1972,ktoe
Southeast Asia,29,MINING,electricity,69,1973,ktoe
Southeast Asia,29,MINING,electricity,78,1974,ktoe
Southeast Asia,29,MINING,electricity,132,1975,ktoe
Southeast Asia,29,MINING,electricity,122,1976,ktoe
Southeast Asia,29,MINING,electricity,157,1977,ktoe
Southeast Asia,29,MINING,electricity,160,1978,ktoe
Southeast Asia,29,MINING,electricity,184,1979,ktoe
Southeast Asia,29,MINING,electricity,1,1987,ktoe
Southeast Asia,29,MINING,electricity,1,1988,ktoe
Southeast Asia,29,MINING,electricity,65,1990,ktoe
Southeast Asia,29,MINING,electricity,52,1991,ktoe
Southeast Asia,29,MINING,electricity,44,1992,ktoe
Southeast Asia,29,MINING,electricity,43,1993,ktoe
Southeast Asia,29,MINING,electricity,44,1994,ktoe
Southeast Asia,29,MINING,electricity,40,1995,ktoe
Southeast Asia,29,MINING,electricity,34,1996,ktoe
Southeast Asia,29,MINING,electricity,34,1997,ktoe
Southeast Asia,29,MINING,electricity,29,1998,ktoe
Southeast Asia,29,MINING,electricity,18,1999,ktoe
Southeast Asia,29,MINING,electricity,25,2000,ktoe
Southeast Asia,29,MINING,electricity,41,2001,ktoe
Southeast Asia,29,MINING,electricity,30,2002,ktoe
Southeast Asia,29,MINING,electricity,26,2003,ktoe
Southeast Asia,29,MINING,electricity,25,2004,ktoe
Southeast Asia,29,MINING,electricity,27,2005,ktoe
Southeast Asia,29,MINING,electricity,27,2006,ktoe
Southeast Asia,29,MINING,electricity,27,2007,ktoe
Southeast Asia,29,MINING,electricity,14,2008,ktoe
Southeast Asia,29,MINING,electricity,14,2009,ktoe
Southeast Asia,29,MINING,electricity,15,2010,ktoe
Southeast Asia,29,MINING,electricity,17.4084502,2011,ktoe
Southeast Asia,29,MINING,electricity,55.39386165,2012,ktoe
Southeast Asia,29,MINING,electricity,56.03366232,2013,ktoe
Southeast Asia,29,MINING,electricity,58.02331502,2014,ktoe
Southeast Asia,29,MINING,electricity,349.0144594,2015,ktoe
Southeast Asia,29,MINING,refined biofuels_FT,3,2010,ktoe
Southeast Asia,29,MINING,refined biofuels_FT,3,2011,ktoe
Southeast Asia,29,MINING,refined biofuels_FT,5,2012,ktoe
Southeast Asia,29,MINING,refined biofuels_FT,5,2013,ktoe
Southeast Asia,29,MINING,refined biofuels_FT,5,2014,ktoe
Southeast Asia,29,MINING,refined biofuels_FT,5,2015,ktoe
Southeast Asia,29,MINING,refined liquids,88,1971,ktoe
Southeast Asia,29,MINING,refined liquids,96,1972,ktoe
Southeast Asia,29,MINING,refined liquids,91,1973,ktoe
Southeast Asia,29,MINING,refined liquids,91,1974,ktoe
Southeast Asia,29,MINING,refined liquids,75,1975,ktoe
Southeast Asia,29,MINING,refined liquids,69,1976,ktoe
Southeast Asia,29,MINING,refined liquids,66,1977,ktoe
Southeast Asia,29,MINING,refined liquids,70,1978,ktoe
Southeast Asia,29,MINING,refined liquids,79,1979,ktoe
Southeast Asia,29,MINING,refined liquids,86,1980,ktoe
Southeast Asia,29,MINING,refined liquids,74,1981,ktoe
Southeast Asia,29,MINING,refined liquids,74,1982,ktoe
Southeast Asia,29,MINING,refined liquids,102,1983,ktoe
Southeast Asia,29,MINING,refined liquids,87,1984,ktoe
Southeast Asia,29,MINING,refined liquids,74,1985,ktoe
Southeast Asia,29,MINING,refined liquids,51,1986,ktoe
Southeast Asia,29,MINING,refined liquids,48,1987,ktoe
Southeast Asia,29,MINING,refined liquids,48,1988,ktoe
Southeast Asia,29,MINING,refined liquids,55,1989,ktoe
Southeast Asia,29,MINING,refined liquids,387,1990,ktoe
Southeast Asia,29,MINING,refined liquids,271,1991,ktoe
Southeast Asia,29,MINING,refined liquids,281,1992,ktoe
Southeast Asia,29,MINING,refined liquids,282,1993,ktoe
Southeast Asia,29,MINING,refined liquids,187,1994,ktoe
Southeast Asia,29,MINING,refined liquids,222,1995,ktoe
Southeast Asia,29,MINING,refined liquids,196,1996,ktoe
Southeast Asia,29,MINING,refined liquids,158,1997,ktoe
Southeast Asia,29,MINING,refined liquids,156,1998,ktoe
Southeast Asia,29,MINING,refined liquids,169,1999,ktoe
Southeast Asia,29,MINING,refined liquids,98,2000,ktoe
Southeast Asia,29,MINING,refined liquids,59,2001,ktoe
Southeast Asia,29,MINING,refined liquids,52,2002,ktoe
Southeast Asia,29,MINING,refined liquids,54,2003,ktoe
Southeast Asia,29,MINING,refined liquids,65,2004,ktoe
Southeast Asia,29,MINING,refined liquids,59,2005,ktoe
Southeast Asia,29,MINING,refined liquids,75,2006,ktoe
Southeast Asia,29,MINING,refined liquids,80,2007,ktoe
Southeast Asia,29,MINING,refined liquids,95,2008,ktoe
Southeast Asia,29,MINING,refined liquids,123,2009,ktoe
Southeast Asia,29,MINING,refined liquids,175.0318028,2010,ktoe
Southeast Asia,29,MINING,refined liquids,229.0321233,2011,ktoe
Southeast Asia,29,MINING,refined liquids,382.0329436,2012,ktoe
Southeast Asia,29,MINING,refined liquids,459.0318437,2013,ktoe
Southeast Asia,29,MINING,refined liquids,507.0307733,2014,ktoe
Southeast Asia,29,MINING,refined liquids,794.0283295,2015,ktoe
Taiwan,30,MINING,coal,8,1971,ktoe
Taiwan,30,MINING,coal,6,1972,ktoe
Taiwan,30,MINING,coal,6,1973,ktoe
