# File: comtrade_ff_trade.csv
# Title: Comtrade trade of fossil fuels
# Source: UN Comtrade
# Units: NA
# Column types: iiiiciinnni 
# ----------
Year,Reporter_Code,Trade_Flow_Code,Partner_Code,Classification,Commodity_Code,Quantity_Unit_Code,Supplementary_Quantity,Netweight_(kg),Value,Estimation_Code
2012,516,2,710,HS,2701,8,498824,498824,127165,0
2012,516,1,842,HS,2701,8,20,20,92,0
2012,516,1,894,HS,2701,8,241060,241060,28452,0
2012,528,1,0,HS,2701,8,23661043526,23661043526,2676012806,0
2012,528,2,0,HS,2701,8,14192720907,14192720907,1524646116,0
2012,528,1,36,HS,2701,8,650442369,650442369,149140489,0
2012,528,2,36,HS,2701,8,10000000,10000000,1666412,0
2012,528,2,40,HS,2701,8,1494633,1494633,558302,0
2012,528,1,56,HS,2701,8,40370077,40370077,8193849,0
2012,528,2,56,HS,2701,8,445688851,445688851,52777176,0
2012,528,1,124,HS,2701,8,32,32,653,0
2012,528,2,124,HS,2701,8,50250466,50250466,11711148,0
2012,528,1,156,HS,2701,8,17988389,17988389,7009733,0
2012,528,2,156,HS,2701,8,92040,92040,30633,0
2012,528,1,170,HS,2701,8,10934215675,10934215675,1107624043,0
2012,528,1,191,HS,2701,8,36,36,262,0
2012,528,2,191,HS,2701,8,2,2,3428,0
2012,528,2,203,HS,2701,8,3022,3022,7480,0
2012,528,2,208,HS,2701,8,42550415,42550415,8433780,0
2012,528,1,233,HS,2701,8,7099460,7099460,456322,0
2012,528,2,233,HS,2701,8,1,1,1353,0
2012,528,2,246,HS,2701,8,11710746,11710746,1032689,0
2012,528,1,251,HS,2701,8,6904504,6904504,467272,0
2012,528,2,251,HS,2701,8,1164897337,1164897337,144089384,0
2012,528,1,276,HS,2701,8,2393380340,2393380340,255374714,0
2012,528,2,276,HS,2701,8,11776244598,11776244598,1187560806,0
2012,528,2,300,HS,2701,8,5251322,5251322,831481,0
2012,528,2,352,HS,2701,8,52864671,52864671,10131691,0
2012,528,1,360,HS,2701,8,70530000,70530000,6099937,0
2012,528,2,368,HS,2701,8,13680,13680,6253,0
2012,528,1,372,HS,2701,8,21587,21587,27851,0
2012,528,2,372,HS,2701,8,35121,35121,42767,0
2012,528,2,381,HS,2701,8,7266,7266,12242,0
2012,528,1,398,HS,2701,8,16248431,16248431,2226801,0
2012,528,2,398,HS,2701,8,550,550,11003,0
2012,528,2,410,HS,2701,8,4500,4500,1296,0
2012,528,2,414,HS,2701,8,10030,10030,8101,0
2012,528,2,422,HS,2701,8,6824,6824,3121,0
2012,528,2,428,HS,2701,8,1172,1172,978,0
2012,528,2,442,HS,2701,8,32569395,32569395,4337426,0
2012,528,2,458,HS,2701,8,19961,19961,12409,0
2012,528,1,484,HS,2701,8,9,9,211,0
2012,528,2,504,HS,2701,8,30917019,30917019,2997621,0
2012,528,1,508,HS,2701,8,10641363,10641363,990003,0
2012,528,2,566,HS,2701,8,9723,9723,5004,0
2012,528,1,579,HS,2701,8,81286576,81286576,9211205,0
2012,528,2,579,HS,2701,8,189032894,189032894,37783693,0
2012,528,1,604,HS,2701,8,1908892,1908892,277942,0
2012,528,1,616,HS,2701,8,203462,203462,128478,0
2012,528,2,616,HS,2701,8,74994069,74994069,7556808,0
2012,528,2,620,HS,2701,8,62266,62266,38975,0
2012,528,1,643,HS,2701,8,3752736298,3752736298,393360200,0
2012,528,2,643,HS,2701,8,33438806,33438806,7124974,0
2012,528,2,682,HS,2701,8,124994,124994,71272,0
2012,528,2,699,HS,2701,8,40704,40704,13365,0
2012,528,2,703,HS,2701,8,9,9,30,0
2012,528,1,704,HS,2701,8,2100000,2100000,657316,0
2012,528,1,710,HS,2701,8,421,421,1324,0
2012,528,2,710,HS,2701,8,6027366,6027366,1314647,0
2012,528,1,724,HS,2701,8,5247,5247,3167,0
2012,528,2,724,HS,2701,8,6754300,6754300,1754804,0
2012,528,2,752,HS,2701,8,5784864,5784864,2324926,0
2012,528,2,757,HS,2701,8,22103549,22103549,3784289,0
2012,528,1,764,HS,2701,8,25833,25833,20695,0
2012,528,2,764,HS,2701,8,116890,116890,35900,0
2012,528,2,784,HS,2701,8,5160,5160,2978,0
2012,528,1,792,HS,2701,8,374,374,1329,0
2012,528,1,804,HS,2701,8,61258140,61258140,11083441,0
2012,528,1,826,HS,2701,8,1840745,1840745,712992,0
2012,528,2,826,HS,2701,8,229591691,229591691,36565471,0
2012,528,1,842,HS,2701,8,5546513161,5546513161,717647842,0
2012,528,1,862,HS,2701,8,65322105,65322105,5294736,0
2012,554,1,0,HS,2701,8,1580355,1580355,1060753,0
2012,554,2,0,HS,2701,8,222291,222291,33135,0
2012,554,1,36,HS,2701,8,166665,166665,398800,0
2012,554,1,156,HS,2701,8,190323,190323,128684,0
2012,554,2,184,HS,2701,8,565,565,1462,0
2012,554,2,242,HS,2701,8,10000,10000,5280,0
2012,554,1,458,HS,2701,8,400000,400000,235164,0
2012,554,2,540,HS,2701,8,6101,6101,2276,0
2012,554,1,620,HS,2701,8,41670,41670,16974,0
2012,554,1,699,HS,2701,8,1,1,8,0
2012,554,1,710,HS,2701,8,7950,7950,4510,0
2012,554,1,724,HS,2701,8,770340,770340,257660,0
2012,554,1,818,HS,2701,8,2950,2950,3233,0
2012,554,1,826,HS,2701,8,100,100,1302,0
2012,554,1,842,HS,2701,8,356,356,14413,0
2012,554,2,842,HS,2701,8,205625,205625,24115,0
2012,558,1,0,HS,2701,8,143,143,778,0
2012,558,1,842,HS,2701,8,143,143,778,0
2012,579,1,0,HS,2701,8,214752409,214752409,46307080,0
2012,579,1,36,HS,2701,8,2193210,2193210,1100225,0
2012,579,1,156,HS,2701,8,7695,7695,9799,0
2012,579,1,170,HS,2701,8,5780445,5780445,1437845,0
2012,579,1,208,HS,2701,8,40100,40100,22677,0
2012,579,1,276,HS,2701,8,153351,153351,123497,0
2012,579,1,372,HS,2701,8,8235550,8235550,1306195,0
2012,579,1,440,HS,2701,8,21582,21582,7111,0
2012,579,1,616,HS,2701,8,91174900,91174900,18603495,0
2012,579,1,643,HS,2701,8,46161561,46161561,11585646,0
2012,579,1,724,HS,2701,8,24840,24840,33300,0
2012,579,1,752,HS,2701,8,323140,323140,162333,0
2012,579,1,826,HS,2701,8,43641655,43641655,7667860,0
2012,579,1,842,HS,2701,8,16994380,16994380,4247096,0
2012,586,1,0,HS,2701,8,3987629952,3987629952,547712308,0
2012,586,2,0,HS,2701,8,4970000,4970000,460220,0
2012,586,1,4,HS,2701,8,480379992,480379992,58119597,0
2012,586,2,4,HS,2701,8,2042000,2042000,149041,0
2012,586,1,36,HS,2701,8,440707000,440707000,66582623,0
2012,586,1,124,HS,2701,8,107494000,107494000,13802895,0
2012,586,1,156,HS,2701,8,1597000,1597000,259433,0
2012,586,1,276,HS,2701,8,1000,1000,354,0
2012,586,1,344,HS,2701,8,1000,1000,1,0
2012,586,1,360,HS,2701,8,1433459968,1433459968,195537237,0
2012,586,1,364,HS,2701,8,55000,55000,6886,0
2012,586,1,368,HS,2701,8,2998000,2998000,449104,0
2012,586,1,381,HS,2701,8,30000,30000,13284,0
2012,586,1,410,HS,2701,8,15424000,15424000,2245967,0
2012,586,1,458,HS,2701,8,17750000,17750000,2468658,0
2012,586,1,508,HS,2701,8,87711000,87711000,11219874,0
2012,586,1,643,HS,2701,8,203000,203000,64710,0
2012,586,2,699,HS,2701,8,2928000,2928000,311180,0
2012,586,1,710,HS,2701,8,1351258992,1351258992,189889798,0
2012,586,1,724,HS,2701,8,3000,3000,663,0
2012,586,1,804,HS,2701,8,2468000,2468000,919626,0
2012,586,1,826,HS,2701,8,1407000,1407000,241176,0
2012,586,1,842,HS,2701,8,44682000,44682000,5890422,0
2012,591,1,0,HS,2701,8,483,483,7632,0
2012,591,1,842,HS,2701,8,483,483,7632,0
2012,598,1,0,HS,2701,8,165796010,165796010,154999,0
2012,598,1,36,HS,2701,8,28480010,28480010,42209,0
2012,598,1,156,HS,2701,8,16000000,16000000,688,0
2012,598,1,242,HS,2701,8,240000,240000,55205,0
2012,598,1,554,HS,2701,8,19538000,19538000,42919,0
2012,598,1,608,HS,2701,8,101433000,101433000,11249,0
2012,598,1,702,HS,2701,8,105000,105000,2730,0
2012,600,1,0,HS,2701,8,24010,24010,19275,0
2012,600,1,152,HS,2701,8,24000,24000,19268,0
2012,600,1,842,HS,2701,8,10,10,7,0
2012,604,1,0,HS,2701,8,624182809,624182809,79180019,0
2012,604,2,0,HS,2701,8,126815032,126815032,15915801,0
2012,604,2,68,HS,2701,8,257630,257630,52610,0
2012,604,2,152,HS,2701,8,14594211,14594211,2969190,0
2012,604,1,170,HS,2701,8,513641360,513641360,63224146,0
2012,604,2,170,HS,2701,8,65,65,6,0
2012,604,2,208,HS,2701,8,793,793,180,0
2012,604,2,218,HS,2701,8,16887220,16887220,2599320,0
2012,604,2,276,HS,2701,8,1623,1623,1428,0
2012,604,2,458,HS,2701,8,1976670,1976670,371613,0
2012,604,1,484,HS,2701,8,227,227,825,0
2012,604,2,484,HS,2701,8,213730,213730,55477,0
2012,604,2,528,HS,2701,8,30399600,30399600,2275988,0
2012,604,2,724,HS,2701,8,1833290,1833290,352068,0
2012,604,1,842,HS,2701,8,8241922,8241922,2488462,0
2012,604,1,862,HS,2701,8,102299300,102299300,13466584,0
2012,604,2,862,HS,2701,8,60650200,60650200,7237916,0
2012,616,1,0,HS,2701,8,10066170561,10066170561,1225172904,0
2012,616,2,0,HS,2701,8,7027966048,7027966048,960244274,0
2012,616,1,36,HS,2701,8,355596000,355596000,75409534,0
2012,616,2,40,HS,2701,8,785498628,785498628,116224653,0
2012,616,1,56,HS,2701,8,1339,1339,4481,0
2012,616,2,56,HS,2701,8,79649532,79649532,8154774,0
2012,616,2,70,HS,2701,8,267302070,267302070,55659651,0
2012,616,2,112,HS,2701,8,1500,1500,547,0
2012,616,1,124,HS,2701,8,65052100,65052100,5074060,0
2012,616,1,156,HS,2701,8,4316000,4316000,3155973,0
2012,616,2,156,HS,2701,8,2000,2000,149,0
2012,616,1,170,HS,2701,8,86891589,86891589,18808648,0
2012,616,1,203,HS,2701,8,1446768829,1446768829,193367770,0
2012,616,2,203,HS,2701,8,1543427133,1543427133,244464337,0
2012,616,2,208,HS,2701,8,59791590,59791590,8419793,0
2012,616,2,246,HS,2701,8,148474100,148474100,17419644,0
2012,616,2,251,HS,2701,8,211582000,211582000,20725532,0
2012,616,1,276,HS,2701,8,27544387,27544387,3696511,0
2012,616,2,276,HS,2701,8,2751064589,2751064589,310841118,0
2012,616,1,348,HS,2701,8,25170,25170,5306,0
2012,616,2,348,HS,2701,8,95165950,95165950,16587156,0
2012,616,2,372,HS,2701,8,134429996,134429996,26317344,0
2012,616,1,381,HS,2701,8,15472,15472,15042,0
2012,616,1,398,HS,2701,8,282932765,282932765,28717260,0
2012,616,2,428,HS,2701,8,25,25,6,0
2012,616,1,440,HS,2701,8,1228810,1228810,165773,0
2012,616,2,440,HS,2701,8,49840,49840,6347,0
2012,616,1,528,HS,2701,8,15062,15062,43111,0
2012,616,2,528,HS,2701,8,148,148,47,0
2012,616,2,579,HS,2701,8,117388914,117388914,21114636,0
2012,616,2,586,HS,2701,8,20200,20200,4441,0
2012,616,2,642,HS,2701,8,26143460,26143460,3711883,0
2012,616,1,643,HS,2701,8,6568382174,6568382174,655934842,0
2012,616,2,643,HS,2701,8,380,380,63,0
2012,616,2,688,HS,2701,8,6185252,6185252,644829,0
2012,616,1,703,HS,2701,8,125490,125490,18526,0
2012,616,2,703,HS,2701,8,305818472,305818472,45330356,0
2012,616,2,705,HS,2701,8,370520,370520,64927,0
2012,616,1,710,HS,2701,8,1500,1500,65,0
2012,616,1,724,HS,2701,8,1890,1890,1987,0
2012,616,2,724,HS,2701,8,17472000,17472000,3267904,0
2012,616,2,752,HS,2701,8,102616720,102616720,12598325,0
2012,616,2,757,HS,2701,8,10,10,6,0
2012,616,2,792,HS,2701,8,146795640,146795640,12114257,0
2012,616,1,804,HS,2701,8,396446095,396446095,59126395,0
2012,616,2,804,HS,2701,8,139234500,139234500,25561409,0
2012,616,1,826,HS,2701,8,2866280,2866280,454539,0
2012,616,2,826,HS,2701,8,89480859,89480859,11010137,0
2012,616,1,842,HS,2701,8,795607852,795607852,177704973,0
2012,616,2,842,HS,2701,8,20,20,3,0
2012,616,1,862,HS,2701,8,32351757,32351757,3468108,0
2012,620,1,0,HS,2701,8,5038256095,5038256095,460768705,0
2012,620,2,0,HS,2701,8,11516037,11516037,2614491,0
2012,620,2,24,HS,2701,8,8193,8193,13025,0
2012,620,1,56,HS,2701,8,3,3,21,0
2012,620,1,170,HS,2701,8,3801918420,3801918420,337127025,0
2012,620,1,276,HS,2701,8,2560,2560,1098,0
2012,620,1,381,HS,2701,8,11000,11000,10106,0
2012,620,2,442,HS,2701,8,3,3,31,0
2012,620,2,504,HS,2701,8,5799843,5799843,1375203,0
2012,620,2,508,HS,2701,8,63,63,181,0
2012,620,1,528,HS,2701,8,13664,13664,8562,0
2012,620,2,554,HS,2701,8,175000,175000,45235,0
2012,620,2,678,HS,2701,8,1,1,15,0
2012,620,1,724,HS,2701,8,22294901,22294901,5404777,0
2012,620,2,724,HS,2701,8,5532934,5532934,1180801,0
2012,620,1,804,HS,2701,8,16844802,16844802,2908696,0
2012,620,1,842,HS,2701,8,1197170745,1197170745,115308419,0
2012,642,1,0,HS,2701,8,1280026189,1280026189,169986245,0
2012,642,2,0,HS,2701,8,19699899,19699899,944099,0
2012,642,1,40,HS,2701,8,2799675,2799675,933069,0
2012,642,1,56,HS,2701,8,35060,35060,4063,0
2012,642,2,70,HS,2701,8,878100,878100,30656,0
2012,642,1,100,HS,2701,8,114060,114060,24125,0
2012,642,2,100,HS,2701,8,12232073,12232073,623496,0
2012,642,1,156,HS,2701,8,80000,80000,40800,0
2012,642,2,191,HS,2701,8,5713156,5713156,257428,0
2012,642,1,196,HS,2701,8,2000128,2000128,258784,0
2012,642,1,203,HS,2701,8,23214,23214,11629,0
2012,642,1,251,HS,2701,8,299,299,1519,0
2012,642,2,268,HS,2701,8,6804,6804,9879,0
2012,642,1,276,HS,2701,8,37,37,48,0
2012,642,1,348,HS,2701,8,70760809,70760809,6447281,0
2012,642,1,381,HS,2701,8,549524,549524,138178,0
2012,642,1,398,HS,2701,8,50873839,50873839,6295802,0
2012,642,1,616,HS,2701,8,23624840,23624840,3674584,0
2012,642,1,643,HS,2701,8,329653148,329653148,41695000,0
2012,642,2,688,HS,2701,8,869766,869766,22640,0
2012,642,1,699,HS,2701,8,150,150,10,0
2012,642,1,705,HS,2701,8,5000,5000,2990,0
2012,642,1,710,HS,2701,8,247057688,247057688,32926441,0
2012,642,1,804,HS,2701,8,266663490,266663490,41061875,0
2012,642,1,842,HS,2701,8,278163094,278163094,36102613,0
2012,642,1,899,HS,2701,8,7622134,7622134,367436,0
2012,643,1,0,HS,2701,8,22941695801,22941695801,852192690,0
2012,643,2,0,HS,2701,8,1.30408E+11,1.30408E+11,13014718462,0
2012,643,2,8,HS,2701,8,34109708,34109708,2996358,0
2012,643,2,31,HS,2701,8,68900,68900,9991,0
2012,643,2,40,HS,2701,8,2177050,2177050,238583,0
2012,643,2,56,HS,2701,8,2700835056,2700835056,291472661,0
2012,643,2,76,HS,2701,8,478662730,478662730,42590873,0
2012,643,2,92,HS,2701,8,9030100,9030100,918361,0
2012,643,2,100,HS,2701,8,749373540,749373540,71438640,0
2012,643,2,112,HS,2701,8,315471440,315471440,45405915,0
2012,643,2,124,HS,2701,8,80592500,80592500,11434151,0
2012,643,1,156,HS,2701,8,5013,5013,3821,0
2012,643,2,156,HS,2701,8,18739588481,18739588481,2055286655,0
2012,643,1,170,HS,2701,8,45653446,45653446,9834104,0
2012,643,2,191,HS,2701,8,10839342,10839342,948442,0
2012,643,2,196,HS,2701,8,410303150,410303150,30065180,0
2012,643,2,203,HS,2701,8,40871600,40871600,4564368,0
2012,643,2,208,HS,2701,8,1256027531,1256027531,108131454,0
2012,643,2,233,HS,2701,8,116841828,116841828,8599314,0
2012,643,1,246,HS,2701,8,13220,13220,22165,0
2012,643,2,246,HS,2701,8,2293920805,2293920805,198272304,0
2012,643,1,251,HS,2701,8,1000,1000,3116,0
2012,643,2,251,HS,2701,8,1920545901,1920545901,175128802,0
2012,643,2,268,HS,2701,8,7930645,7930645,917032,0
2012,643,1,276,HS,2701,8,334185,334185,214274,0
2012,643,2,276,HS,2701,8,3326629570,3326629570,296904542,0
2012,643,2,300,HS,2701,8,35176234,35176234,2531580,0
2012,643,2,344,HS,2701,8,103002000,103002000,10821455,0
2012,643,2,348,HS,2701,8,5690700,5690700,621821,0
2012,643,1,364,HS,2701,8,18,18,300,0
2012,643,2,376,HS,2701,8,2417007545,2417007545,198256110,0
2012,643,1,381,HS,2701,8,30000,30000,17754,0
2012,643,2,381,HS,2701,8,972462098,972462098,84329460,0
2012,643,2,392,HS,2701,8,12452106321,12452106321,1407134889,0
2012,643,1,398,HS,2701,8,21536490112,21536490112,588155450,0
2012,643,2,398,HS,2701,8,246284369,246284369,33671734,0
2012,643,2,408,HS,2701,8,178338100,178338100,19292577,0
2012,643,2,410,HS,2701,8,12260599743,12260599743,1339542116,0
2012,643,2,422,HS,2701,8,238126926,238126926,19453075,0
2012,643,1,428,HS,2701,8,3450,3450,7885,0
2012,643,2,428,HS,2701,8,4587682776,4587682776,366069868,0
2012,643,1,440,HS,2701,8,1404,1404,1148,0
2012,643,2,440,HS,2701,8,298010900,298010900,28113678,0
2012,643,2,458,HS,2701,8,66440600,66440600,4917485,0
2012,643,2,470,HS,2701,8,4712300,4712300,388765,0
2012,643,2,490,HS,2701,8,3104022990,3104022990,288806002,0
2012,643,1,496,HS,2701,8,2742603,2742603,112209,0
2012,643,2,498,HS,2701,8,15420800,15420800,1666005,0
2012,643,2,504,HS,2701,8,702036400,702036400,61424610,0
2012,643,1,528,HS,2701,8,720,720,740,0
2012,643,2,528,HS,2701,8,7789535713,7789535713,661523535,0
2012,643,2,579,HS,2701,8,108511452,108511452,20054174,0
2012,643,1,616,HS,2701,8,400,400,1678,0
2012,643,2,616,HS,2701,8,6632978441,6632978441,585127718,0
2012,643,2,642,HS,2701,8,317882981,317882981,28560702,0
2012,643,2,688,HS,2701,8,30937500,30937500,3702456,0
2012,643,2,699,HS,2701,8,747785140,747785140,80167590,0
2012,643,2,703,HS,2701,8,1135641560,1135641560,104923308,0
2012,643,2,704,HS,2701,8,86340300,86340300,11296732,0
2012,643,2,705,HS,2701,8,224776687,224776687,18346133,0
2012,643,2,724,HS,2701,8,1915956953,1915956953,169239033,0
2012,643,2,752,HS,2701,8,325149792,325149792,28064948,0
2012,643,2,757,HS,2701,8,33725400,33725400,2790451,0
2012,643,2,792,HS,2701,8,9479200001,9479200001,1056210477,0
2012,643,2,795,HS,2701,8,124800,124800,59405,0
2012,643,1,804,HS,2701,8,401366974,401366974,36089612,0
2012,643,2,804,HS,2701,8,10987122300,10987122300,1330042403,0
2012,643,2,818,HS,2701,8,70431216,70431216,8861932,0
2012,643,1,826,HS,2701,8,12740,12740,10793,0
2012,643,2,826,HS,2701,8,20281909529,20281909529,1688096956,0
2012,643,1,842,HS,2701,8,955040516,955040516,217717640,0
2012,643,2,842,HS,2701,8,59507416,59507416,5285652,0
2012,682,1,0,HS,2701,8,87104000,87104000,32917641,0
2012,682,2,0,HS,2701,8,568000,568000,221067,0
2012,682,1,124,HS,2701,8,38000,38000,31200,0
2012,682,1,156,HS,2701,8,9278000,9278000,6944009,0
2012,682,1,276,HS,2701,8,69000,69000,67467,0
2012,682,1,360,HS,2701,8,2630000,2630000,1465868,0
2012,682,1,458,HS,2701,8,1580000,1580000,844801,0
2012,682,1,528,HS,2701,8,110000,110000,65067,0
2012,682,1,608,HS,2701,8,338000,338000,210134,0
2012,682,2,634,HS,2701,8,14000,14000,32533,0
2012,682,1,699,HS,2701,8,142000,142000,92533,0
2012,682,1,710,HS,2701,8,3320000,3320000,1046668,0
2012,682,1,724,HS,2701,8,170000,170000,122667,0
2012,682,1,752,HS,2701,8,35000,35000,48533,0
2012,682,2,784,HS,2701,8,554000,554000,188534,0
2012,682,1,818,HS,2701,8,37625000,37625000,12682149,0
2012,682,1,826,HS,2701,8,1615000,1615000,1126668,0
2012,682,1,842,HS,2701,8,30154000,30154000,8169877,0
2012,688,1,0,HS,2701,8,192366764,192366764,29576971,0
2012,688,2,0,HS,2701,8,605110,605110,138474,0
2012,688,2,40,HS,2701,8,15,15,194,0
2012,688,1,70,HS,2701,8,2132590,2132590,283924,0
2012,688,2,70,HS,2701,8,374325,374325,58996,0
2012,688,1,156,HS,2701,8,385340,385340,242874,0
2012,688,1,203,HS,2701,8,134488,134488,84121,0
2012,688,2,251,HS,2701,8,5,5,25,0
2012,688,1,276,HS,2701,8,185743,185743,123015,0
2012,688,1,300,HS,2701,8,189,189,689,0
2012,688,2,348,HS,2701,8,126920,126920,13366,0
2012,688,1,360,HS,2701,8,7100,7100,5815,0
2012,688,1,381,HS,2701,8,23669,23669,7296,0
2012,688,1,499,HS,2701,8,400,400,66,0
2012,688,2,499,HS,2701,8,46,46,343,0
2012,688,1,616,HS,2701,8,6207673,6207673,935323,0
2012,688,1,642,HS,2701,8,995806,995806,93436,0
2012,688,1,643,HS,2701,8,132127374,132127374,20302530,0
2012,688,1,703,HS,2701,8,68683,68683,45160,0
2012,688,2,705,HS,2701,8,3652,3652,935,0
2012,688,2,710,HS,2701,8,1,1,3,0
2012,688,1,724,HS,2701,8,7000,7000,4535,0
2012,688,1,804,HS,2701,8,50085756,50085756,7440934,0
2012,688,2,826,HS,2701,8,40,40,127,0
2012,688,1,842,HS,2701,8,4953,4953,7253,0
2012,688,2,842,HS,2701,8,100106,100106,64485,0
2012,702,1,0,HS,2701,8,39103305,39103305,8144496,0
2012,702,2,0,HS,2701,8,106790,106790,168692,0
2012,702,1,36,HS,2701,8,8880,8880,8629,0
2012,702,2,116,HS,2701,8,5120,5120,3601,0
2012,702,1,156,HS,2701,8,405610,405610,202682,0
2012,702,1,276,HS,2701,8,1,1,879,0
2012,702,2,344,HS,2701,8,250,250,15389,0
2012,702,1,360,HS,2701,8,22051000,22051000,1536335,0
2012,702,2,360,HS,2701,8,72210,72210,76463,0
2012,702,1,381,HS,2701,8,4200,4200,5279,0
2012,702,1,392,HS,2701,8,90,90,1589,0
2012,702,1,458,HS,2701,8,376520,376520,466484,0
2012,702,2,458,HS,2701,8,7250,7250,69407,0
2012,702,2,462,HS,2701,8,1710,1710,2911,0
2012,702,1,490,HS,2701,8,204000,204000,73777,0
2012,702,1,528,HS,2701,8,3,3,2106,0
2012,702,2,608,HS,2701,8,250,250,273,0
2012,702,1,704,HS,2701,8,15912700,15912700,5739779,0
2012,702,2,710,HS,2701,8,20000,20000,645,0
2012,702,1,764,HS,2701,8,19640,19640,12960,0
2012,702,1,784,HS,2701,8,0,0,0,0
2012,702,1,826,HS,2701,8,23100,23100,17353,0
2012,702,1,842,HS,2701,8,97560,97560,76637,0
2012,703,1,0,HS,2701,8,3893043222,,663371863,6
2012,703,2,0,HS,2701,8,16703811,16703811,5237029,6
2012,703,1,40,HS,2701,8,15,15,197,0
2012,703,2,40,HS,2701,8,925736,925736,412070,6
2012,703,1,56,HS,2701,8,23561,23561,7674,0
2012,703,2,56,HS,2701,8,5355,5355,23184,0
2012,703,1,124,HS,2701,8,81803200,81803200,21320081,0
2012,703,1,156,HS,2701,8,19,19,237,0
2012,703,1,203,HS,2701,8,1528112796,,276100720,6
2012,703,2,203,HS,2701,8,11105988,11105988,3632761,6
2012,703,2,208,HS,2701,8,2905630,2905630,316802,0
2012,703,1,276,HS,2701,8,118,118,488,0
2012,703,2,276,HS,2701,8,1149984,1149984,511889,6
2012,703,1,348,HS,2701,8,11332820,11332820,2589350,0
2012,703,2,348,HS,2701,8,8668,8668,37529,0
2012,703,1,568,HS,2701,8,8175952,8175952,7752536,6
2012,703,1,616,HS,2701,8,269500260,269500260,43373065,0
2012,703,2,616,HS,2701,8,125,125,539,0
2012,703,1,643,HS,2701,8,1192609080,1192609080,148245925,0
2012,703,2,688,HS,2701,8,92856,92856,67071,0
2012,703,2,705,HS,2701,8,509468,509468,235181,0
2012,703,1,804,HS,2701,8,311363020,311363020,51899932,0
2012,703,1,818,HS,2701,8,80,80,913,0
2012,703,1,842,HS,2701,8,490122300,490122300,112080739,0
2012,704,1,0,HS,2701,8,1720161173,1720161173,210809245,6
2012,704,2,0,HS,2701,8,15096916721,15096916721,1201471207,0
2012,704,1,36,HS,2701,8,207066736,207066736,46616773,0
2012,704,2,36,HS,2701,8,7700000,7700000,1663200,0
2012,704,1,156,HS,2701,8,8271100,8271100,2229163,0
2012,704,2,156,HS,2701,8,12105914200,12105914200,808937880,0
2012,704,1,276,HS,2701,8,1600,1600,12145,0
2012,704,1,360,HS,2701,8,1273791680,1273791680,138770150,0
2012,704,2,360,HS,2701,8,77675424,77675424,10576120,0
2012,704,1,381,HS,2701,8,520,520,9945,0
2012,704,1,392,HS,2701,8,1853,1853,261,6
2012,704,2,392,HS,2701,8,1008664640,1008664640,151696736,0
2012,704,1,410,HS,2701,8,20695,20695,9750,6
2012,704,2,410,HS,2701,8,1067329513,1067329513,100744831,0
2012,704,1,418,HS,2701,8,17932520,17932520,699858,0
2012,704,2,418,HS,2701,8,100900880,100900880,12179101,0
2012,704,1,458,HS,2701,8,119417016,119417016,7245305,0
2012,704,2,458,HS,2701,8,106066000,106066000,16783872,0
2012,704,1,490,HS,2701,8,260910,260910,103813,0
2012,704,2,490,HS,2701,8,24842540,24842540,4922643,0
2012,704,2,528,HS,2701,8,2100000,2100000,361224,0
2012,704,2,540,HS,2701,8,29720000,29720000,5423900,0
2012,704,2,608,HS,2701,8,279432416,279432416,40261751,0
2012,704,1,643,HS,2701,8,71394000,71394000,10463569,0
2012,704,2,699,HS,2701,8,75611000,75611000,15349272,0
2012,704,1,702,HS,2701,8,5000000,5000000,447572,0
2012,704,2,710,HS,2701,8,27370200,27370200,5684468,0
2012,704,2,764,HS,2701,8,159228688,159228688,21405009,0
2012,704,1,842,HS,2701,8,2543,2543,4946,0
2012,704,2,842,HS,2701,8,1220,1220,200,0
2012,704,1,899,HS,2701,8,17000000,17000000,4195996,0
2012,704,2,899,HS,2701,8,24360000,24360000,5481000,0
2012,705,1,0,HS,2701,8,23534836,23534836,4720829,0
2012,705,2,0,HS,2701,8,811320,811320,406708,0
2012,705,2,40,HS,2701,8,196343,196343,66365,0
2012,705,2,70,HS,2701,8,8050,8050,4816,0
2012,705,2,100,HS,2701,8,72555,72555,38325,0
2012,705,1,191,HS,2701,8,9500,9500,2638,0
2012,705,2,191,HS,2701,8,335906,335906,190948,0
2012,705,1,203,HS,2701,8,25420,25420,7444,0
2012,705,1,276,HS,2701,8,29502,29502,10329,0
2012,705,2,348,HS,2701,8,2063,2063,1075,0
2012,705,1,381,HS,2701,8,3067950,3067950,794013,0
2012,705,2,499,HS,2701,8,141310,141310,73022,0
2012,705,1,568,HS,2701,8,262856,262856,66153,0
2012,705,1,616,HS,2701,8,5400,5400,8300,0
2012,705,2,642,HS,2701,8,5093,5093,2909,0
2012,705,1,643,HS,2701,8,7897780,7897780,1262813,0
2012,705,2,688,HS,2701,8,50000,50000,29249,0
2012,705,1,703,HS,2701,8,509468,509468,252013,0
2012,705,1,804,HS,2701,8,3251960,3251960,827035,0
2012,705,1,842,HS,2701,8,7875000,7875000,1396548,0
2012,705,1,862,HS,2701,8,600000,600000,93543,0
2012,710,1,0,HS,2701,8,808741861,808741861,150866618,0
2012,710,2,0,HS,2701,1,0,77139762442,6731271051,6
2012,710,2,24,HS,2701,8,4168,4168,3007,0
2012,710,2,32,HS,2701,8,136688000,136688000,12625757,0
