# File: NREL_offshore_energy.csv
# Title: Offshore Wind Resource Potential by Country from NREL
# Units: PWh
# Comments: distance -  near =  0-50 miles; transitional = 50-100 miles; far = 100-5000 miles
# Source: Eurek et. al (2017); https://doi.org/10.1016/j.eneco.2016.11.015; raw data at https://catalog.data.gov/dataset/global-cfdda-based-onshore-and-offshore-wind-potential-supply-curves-by-country-class-and--912c6
# Column types: cccnnnnnnnnnn
#  ----------
IAM_country,depth_class,distance_to_shore,c1,c2,c3,c4,c5,c6,c7,c8,c9,total
Belize,deep,far,0,0,0,0,0,0,0,0,0,0
Benin,shallow,far,0,0,0,0,0,0,0,0,0,0
Benin,transitional,far,0,0,0,0,0,0,0,0,0,0
Benin,deep,far,0,0,0,0,0,0,0,0,0,0
Brazil,shallow,far,0.121931742,0.079598887,0.008759839,0.000144935,0.00305279,0,0,0,0,0.213488192
Brazil,transitional,far,0.183719682,0.202039276,0.046013111,0.000585876,0.031391495,0.000492889,0,0,0,0.46424233
Brazil,deep,far,0.1504041,0.184840395,0.690163275,0.394125746,0.513552687,0.279032119,0,0,0,2.212118321
Bulgaria,shallow,far,0,0,0,0,0,0,0,0,0,0
Bulgaria,transitional,far,0,0,0,0,0,0,0,0,0,0
Bulgaria,deep,far,0,0,0.008793673,0,0,0,0,0,0,0.008793673
Cambodia,shallow,far,0,0,0,0,0,0,0,0,0,0
Cambodia,transitional,far,9.14E-05,0.008571749,0,0,0,0,0,0,0,0.008663181
Cambodia,deep,far,0.044295593,0.06440223,0,0,0,0,0,0,0,0.108697823
Cameroon,shallow,far,0,0,0,0,0,0,0,0,0,0
Cameroon,transitional,far,0,0,0,0,0,0,0,0,0,0
Cameroon,deep,far,0,0,0,0,0,0,0,0,0,0
Canada,shallow,far,0,0,0,0,0,0.000129144,0.025259843,0.001328636,0,0.026717623
Canada,transitional,far,0,0,0,0.00141639,0.004959391,0.03997862,0.189955021,0.015307669,0,0.25161709
Canada,deep,far,0,0,0.117642601,0.199447068,1.337381609,2.949843796,1.978937818,3.398521218,0.001501111,9.98327522
Cape Verde,shallow,far,0,0,0,0,0,0,0,0,0,0
Cape Verde,transitional,far,0,0,0,0,0,0,0,0,0,0
Cape Verde,deep,far,0,0,0.000255287,0.001658306,0,0,0,0,0,0.001913593
Chile,shallow,far,0,0,0,0,0,0,0,0,0,0
Chile,transitional,far,0,0,0,0,0,0,0,0,0,0
Chile,deep,far,0,0,0,0.004996453,0,0,0,0,0.000188054,0.005184507
China,shallow,far,0,0,0,0.217273409,0.006464626,0.04087263,0,0,0,0.264610665
China,transitional,far,0,0,0,0.42728272,0.352156571,0.060736155,0,0,0,0.840175446
China,deep,far,0,0,0,0.312034878,0.810391112,1.000641834,0,0,0,2.123067824
Colombia,shallow,far,0,0,0,0,0,0,0,0,0,0
Colombia,transitional,far,0,0,0,0,0,0,0,0,0,0
Colombia,deep,far,0.003918668,0,4.49E-05,5.04E-05,5.75E-05,0,0,0,0,0.00407152
Comoros,shallow,far,0,0,0,0,0,0,0,0,0,0
Comoros,transitional,far,0,0,0,0,0,0,0,0,0,0
Comoros,deep,far,0,0,0,0,0,0,0,0,0,0
Congo,shallow,far,0,0,0,0,0,0,0,0,0,0
Congo,transitional,far,0,0,0,0,0,0,0,0,0,0
Congo,deep,far,4.92E-05,0,0,0,0,0,0,0,0,4.92E-05
Costa Rica,shallow,far,0,0,0,0,0,0,0,0,0,0
Costa Rica,transitional,far,0,0,0,0,0,0,0,0,0,0
Costa Rica,deep,far,0.008274766,0.000707063,0,0,0,0,0,0,0,0.008981828
Cote dIvoire,shallow,far,0,0,0,0,0,0,0,0,0,0
Cote dIvoire,transitional,far,0,0,0,0,0,0,0,0,0,0
Cote dIvoire,deep,far,0,0,0,0,0,0,0,0,0,0
Croatia,shallow,far,0,0,0,0,0,0,0,0,0,0
Croatia,transitional,far,0,0,0,0,0,0,0,0,0,0
Croatia,deep,far,0,0,0,0,0,0,0,0,0,0
Cuba,shallow,far,0,0,0,0.00268653,0,0,0,0,0,0.00268653
Cuba,transitional,far,0,0,0,0,0,0,0,0,0,0
Cuba,deep,far,0,0,0.009728003,0,0,0,0,0,0,0.009728003
Cyprus,shallow,far,0,0,0,0,0,0,0,0,0,0
Cyprus,transitional,far,0,0,0,0,0,0,0,0,0,0
Cyprus,deep,far,0.003844391,0,0,0,0,0,0,0,0,0.003844391
"Korea, Democratic Peoples Republic of",shallow,far,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic Peoples Republic of",transitional,far,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic Peoples Republic of",deep,far,0,0,0,0.018972542,0.000319288,0,0,0,0,0.01929183
"Congo, the Democratic Republic of the",shallow,far,0,0,0,0,0,0,0,0,0,0
"Congo, the Democratic Republic of the",transitional,far,0,0,0,0,0,0,0,0,0,0
"Congo, the Democratic Republic of the",deep,far,0,0,0,0,0,0,0,0,0,0
Denmark,shallow,far,0,0,0,0,0,0,0.001105623,0,0,0.001105623
Denmark,transitional,far,0,0,0,0,0,0,0.285553236,0,0,0.285553236
Denmark,deep,far,0,0,0,0,0,0,0.005959381,0,0,0.005959381
Djibouti,shallow,far,0,0,0,0,0,0,0,0,0,0
Djibouti,transitional,far,0,0,0,0,0,0,0,0,0,0
Djibouti,deep,far,0,0,0,0,0,0,0,0,0,0
Dominican Republic,shallow,far,0,0,0,0.027022088,0,0,0,0,0,0.027022088
Dominican Republic,transitional,far,0,0,0,0.000758963,0,0,0,0,0,0.000758963
Dominican Republic,deep,far,0,0,0,0.009825506,0,0,0,0,0,0.009825506
Timor Leste,shallow,far,0,0,0,0,0,0,0,0,0,0
Timor Leste,transitional,far,0,0,0,0,0,0,0,0,0,0
Timor Leste,deep,far,0.000363287,0.003335813,0,0,0,0,0,0,0,0.0036991
Ecuador,shallow,far,0,0,0,0,0,0,0,0,0,0
Ecuador,transitional,far,0,0,0,0,0,0,0,0,0,0
Ecuador,deep,far,0.003384487,0,0,0,0,0,0,0,0,0.003384487
Egypt,shallow,far,0,0,0,0,0,0,0,0,0,0
Egypt,transitional,far,0,0,0,0,0,0,0,0,0,0
Egypt,deep,far,0.014657671,0.000420294,0,0,0,0,0,0,0,0.015077965
El Salvador,shallow,far,0,0,0,0,0,0,0,0,0,0
El Salvador,transitional,far,0,0,0,0,0,0,0,0,0,0
El Salvador,deep,far,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,shallow,far,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,transitional,far,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,deep,far,0.000264184,0,0,0,0,0,0,0,0,0.000264184
Eritrea,shallow,far,0,0,0,0,0,0,0,0,0,0
Eritrea,transitional,far,0,0,0,0,0,0,0,0,0,0
Eritrea,deep,far,0.007703035,0,0,0,0,0,0,0,0,0.007703035
Estonia,shallow,far,0,0,0,0,0,0,0,0,0,0
Estonia,transitional,far,0,0,0,0,0,0,0,0,0,0
Estonia,deep,far,0,0,0,0,0,0,0,0,0,0
Fiji,shallow,far,0,0,0.001597998,0,0.000502791,0,0,0,0,0.002100788
Fiji,transitional,far,0,0,0.003674185,0,0.000167597,0,0,0,0,0.003841782
Fiji,deep,far,0,0,0.030452687,0.001206978,0.046176482,0,0,0,0,0.077836146
Finland,shallow,far,0,0,0,0,0,0,0,0,0,0
Finland,transitional,far,0,0,0,0,0.000974334,0,0,0,0,0.000974334
Finland,deep,far,0,0,0,0,0.010730233,0,0,0,0,0.010730233
France,shallow,far,0,0,0,0,0.004946076,0,0,0,0,0.004946076
France,transitional,far,0,0,0,0,0.007781318,0.000325447,0,0,0,0.008106764
France,deep,far,0,0,0,0.041357183,0.191127752,0.299711233,0,0,0,0.532196168
French Polynesia,shallow,far,0,0,0.00057427,0.001658034,0,0,0,0,0,0.002232304
French Polynesia,transitional,far,0,0,0.000131607,0.000549493,0,0,0,0,0,0.0006811
French Polynesia,deep,far,0,3.77E-05,0.014377075,0.009197911,0,0,0,0,0,0.02361264
Gabon,shallow,far,0,0,0,0,0,0,0,0,0,0
Gabon,transitional,far,0,0,0,0,0,0,0,0,0,0
Gabon,deep,far,8.06E-05,0,0,0,0,0,0,0,0,8.06E-05
Gambia,shallow,far,0,0,0,0,0,0,0,0,0,0
Gambia,transitional,far,0,0,0,0,0,0,0,0,0,0
Gambia,deep,far,0,0.000655176,0,0,0,0,0,0,0,0.000655176
Georgia,shallow,far,0,0,0,0,0,0,0,0,0,0
Georgia,transitional,far,0,0,0,0,0,0,0,0,0,0
Georgia,deep,far,0,0,0,0,0,0,0,0,0,0
Germany,shallow,far,0,0,0,0,0,0,0.002108729,0,0,0.002108729
Germany,transitional,far,0,0,0,0,0,0,0.209946076,0,0,0.209946076
Germany,deep,far,0,0,0,0,0,0,0,0,0,0
Ghana,shallow,far,0,0,0,0,0,0,0,0,0,0
Ghana,transitional,far,0,0,0,0,0,0,0,0,0,0
Ghana,deep,far,0,0,0,0,0,0,0,0,0,0
Greece,shallow,far,0,0,0,0,0,0,0,0,0,0
Greece,transitional,far,0,0,0,0,0,0,0,0,0,0
Greece,deep,far,0,0,0,0.000249922,0,0,0,0,0,0.000249922
Guadeloupe,shallow,far,0,0,0,0,0,0,0,0,0,0
Guadeloupe,transitional,far,0,0,0,0,0,0,0,0,0,0
Guadeloupe,deep,far,0,0,0,0,0,0,0,0,0,0
Guam,shallow,far,0,0,0,0,0,0,0,0,0,0
Guam,transitional,far,0,0,0,0,0,0,0,0,0,0
Guam,deep,far,0,0,0,0,0,0,0,0,0,0
Guatemala,shallow,far,0,0,0,0,0,0,0,0,0,0
Guatemala,transitional,far,0,0,0,0,0,0,0,0,0,0
Guatemala,deep,far,0,0,0,0,0,0,0,0,0,0
Guinea,shallow,far,0.000915022,0,0,0,0,0,0,0,0,0.000915022
Guinea,transitional,far,0.033881647,0,0,0,0,0,0,0,0,0.033881647
Guinea,deep,far,0.043699051,0,0,0,0,0,0,0,0,0.043699051
Guinea-Bissau,shallow,far,0.000236073,0,0,0,0,0,0,0,0,0.000236073
Guinea-Bissau,transitional,far,0.002280987,0,0,0,0,0,0,0,0,0.002280987
Guinea-Bissau,deep,far,0.059281626,0,0,0,0,0,0,0,0,0.059281626
Guyana,shallow,far,0,0,0.015778976,0.00033204,0,0,0,0,0,0.016111016
Guyana,transitional,far,0,3.63E-05,0.044118331,0.000760273,0,0,0,0,0,0.044914898
Guyana,deep,far,0,0,0.116435669,0.023738859,0,0,0,0,0,0.140174528
Haiti,shallow,far,0,0,0,0,0,0,0,0,0,0
Haiti,transitional,far,0,0,0,0,0,0,0,0,0,0
Haiti,deep,far,0,0,0,0,0,0,0,0,0,0
Honduras,shallow,far,0,0,0,0.007369814,0.021972439,0,0,0,0,0.029342253
Honduras,transitional,far,0,0,0,0.005112892,0.02610483,0,0,0,0,0.031217723
Honduras,deep,far,0,0,0,0.136656139,0.089391879,0,0,0,0,0.226048018
Iceland,shallow,far,0,0,0,0,0,0,0,0,0,0
Iceland,transitional,far,0,0,0,0,0,0,0,0,0,0
Iceland,deep,far,0,0,0,0,0,0,1.109244086,1.171206417,0.015261519,2.295712022
India,shallow,far,0.000519472,0.000267605,0.013181209,0,0,0,0,0,0,0.013968286
India,transitional,far,0.000141171,0.003888559,0.077270955,0.009246912,0,0,0,0,0,0.090547597
India,deep,far,0.0060467,0.075617918,0.783780821,0.149636558,0.000377436,0,0,0,0,1.015459433
Indonesia,shallow,far,0.045812412,0.065217074,0.04687713,0.045522477,0.385906045,0,0,0,0,0.589335138
Indonesia,transitional,far,0.596593464,0.231874773,0.131451621,0.22589904,0.344719711,0,0,0,0,1.530538609
Indonesia,deep,far,0.536917273,0.272174049,0.089110826,0.532860841,0.531882492,0,0,0,0,1.962945482
"Iran, Islamic Republic of",shallow,far,0.006135308,0,0,0,0,0,0,0,0,0.006135308
"Iran, Islamic Republic of",transitional,far,0.018049271,0.000199516,0,0,0,0,0,0,0,0.018248787
"Iran, Islamic Republic of",deep,far,0.000948093,0.001199833,0,0,0,0,0,0,0,0.002147926
Iraq,shallow,far,0,0,0,0,0,0,0,0,0,0
Iraq,transitional,far,0,0,0,0,0,0,0,0,0,0
Iraq,deep,far,0,0,0,0,0,0,0,0,0,0
Ireland,shallow,far,0,0,0,0,0,0,0.001185258,0,0,0.001185258
Ireland,transitional,far,0,0,0,0,0,0,0.005306807,0,0,0.005306807
Ireland,deep,far,0,0,0,0,0,0,0.595104355,0.392434562,0,0.987538917
Israel,shallow,far,0,0,0,0,0,0,0,0,0,0
Israel,transitional,far,0,0,0,0,0,0,0,0,0,0
Israel,deep,far,0.000946761,0,0,0,0,0,0,0,0,0.000946761
Italy,shallow,far,0,0,0,0,0,0,0,0,0,0
Italy,transitional,far,0,0,0,0,0,0,0,0,0,0
Italy,deep,far,0,0.002279791,0.034367519,0,0,0,0,0,0,0.03664731
Jamaica,shallow,far,0,0,0.023576072,0.032654945,0.007822409,0,0,0,0,0.064053425
Jamaica,transitional,far,0,3.85E-05,0.002013013,0.00473918,0.001458315,0,0,0,0,0.008249002
Jamaica,deep,far,0,0.001229194,0.016888045,0.016308811,0.017353491,0.003378541,0,0,0,0.055158082
Japan,shallow,far,0,0,0,4.78E-05,0,0,0,0,0,4.78E-05
Japan,transitional,far,0,0,0,4.78E-05,0,0,0,0,0,4.78E-05
Japan,deep,far,0,0,0,0.026879524,0.457481049,0.116480401,0,0,0,0.600840975
Kenya,shallow,far,0,0,0,0,0,0,0,0,0,0
Kenya,transitional,far,0,0,0,0,0,0,0,0,0,0
Kenya,deep,far,0,0,0,0,0,0,0,0,0,0
Kuwait,shallow,far,0,0,0,0,0,0,0,0,0,0
Kuwait,transitional,far,0,0,0,0,0,0,0,0,0,0
Kuwait,deep,far,0,0,0,0,0,0,0,0,0,0
Latvia,shallow,far,0,0,0,0,0,0,0,0,0,0
Latvia,transitional,far,0,0,0,0,0,0.000301433,0,0,0,0.000301433
Latvia,deep,far,0,0,0,0,0,0.017831982,0,0,0,0.017831982
Lebanon,shallow,far,0,0,0,0,0,0,0,0,0,0
Lebanon,transitional,far,0,0,0,0,0,0,0,0,0,0
Lebanon,deep,far,0,0,0,0,0,0,0,0,0,0
Liberia,shallow,far,0,0,0,0,0,0,0,0,0,0
Liberia,transitional,far,0,0,0,0,0,0,0,0,0,0
Liberia,deep,far,0,0,0,0,0,0,0,0,0,0
Libyan Arab Jamahiriya,shallow,far,0,0,0,0,0,0,0,0,0,0
Libyan Arab Jamahiriya,transitional,far,0,0,0.00013185,0,0,0,0,0,0,0.00013185
Libyan Arab Jamahiriya,deep,far,0,0,0.368843709,0,0,0,0,0,0,0.368843709
Lithuania,shallow,far,0,0,0,0,0,0,0,0,0,0
Lithuania,transitional,far,0,0,0,0,0,0.001568256,0,0,0,0.001568256
Lithuania,deep,far,0,0,0,0,0,0.006200077,0,0,0,0.006200077
Madagascar,shallow,far,0,0.000226464,0,0,0,0,0,0,0.002438187,0.002664651
Madagascar,transitional,far,0,0.002566587,0,0,0,0,0,0,0.000435391,0.003001978
Madagascar,deep,far,2.11E-05,0.00086811,0,0,0,0.015862302,0,0,0.007197876,0.023949362
Malaysia,shallow,far,0.002408921,0,0,0,0,0,0,0,0,0.002408921
Malaysia,transitional,far,0.114569989,0,0,0,0,0,0,0,0,0.114569989
Malaysia,deep,far,0.35674217,0,0,0,0,0,0,0,0,0.35674217
Maldives,shallow,far,0,0,0,0,0,0,0,0,0,0
Maldives,transitional,far,0,0,0,0,0,0,0,0,0,0
Maldives,deep,far,0,0,0,0,0,0,0,0,0,0
Malta,shallow,far,0,0.00030383,0,0,0,0,0,0,0,0.00030383
Malta,transitional,far,0,0.001368284,0,0,0,0,0,0,0,0.001368284
Malta,deep,far,0,0.047678821,0.117407186,0,0,0,0,0,0,0.165086007
Mauritania,shallow,far,0,0,0,0,0,0,0,0,0,0
Mauritania,transitional,far,0,0,0,0,0,0,0,0.000227374,0,0.000227374
Mauritania,deep,far,0,0,0,0,0,0,0,0.003562197,0,0.003562197
Mauritius,shallow,far,0,0,0,0,0,0,0.004105922,0.019968344,0,0.024074265
Mauritius,transitional,far,0,0,0,0,0,0,0.012434943,0.093585607,0,0.10602055
Mauritius,deep,far,0,0,0,0,0,0.001416107,0.082345754,0.254360144,0,0.338122005
Mexico,shallow,far,0,0,0.004722077,0,0.000118402,0,0,0,0,0.004840479
Mexico,transitional,far,0,0,0.096891494,0.021004806,0.000177602,0,0,0,0,0.118073902
Mexico,deep,far,0.008616871,0.016698836,0.351782,0.140190447,0.016076693,0,0,0.008173641,0,0.541538489
Morocco,shallow,far,0,0,0,0,0,0,0,0,0,0
Morocco,transitional,far,0,0,0,0,0,0,0,0,0,0
Morocco,deep,far,0,0,0,0.007800937,0.001504791,6.29E-05,0,0,0,0.00936859
Mozambique,shallow,far,0,0,0.000238122,4.65E-05,0,0,0,0,0,0.00028461
Mozambique,transitional,far,0,0,0.013296793,0.000185954,0,0,0,0,0,0.013482746
Mozambique,deep,far,0.000147616,0.013842898,0.044695747,0.134901328,0,0,0,0,0,0.193587589
Myanmar,shallow,far,0,0.021691737,0.000273029,0,0,0,0,0,0,0.021964766
Myanmar,transitional,far,0,0.059523121,0.000897526,0,0,0,0,0,0,0.060420646
Myanmar,deep,far,0.001383134,0.355623293,0.136092936,0,0,0,0,0,0,0.493099363
Namibia,shallow,far,0,0,0,0,0,0,0,0,0,0
Namibia,transitional,far,0,0,0,0,0,0,0,0,0,0
Namibia,deep,far,0,0.000845169,0.021681457,0.183589184,0.255484503,0.215687046,0.149482483,0.093600873,0.315360857,1.235731572
Netherlands,shallow,far,0,0,0,0,0,0.017675846,0.000335514,0,0,0.01801136
Netherlands,transitional,far,0,0,0,0,0,0.110591416,0.199383118,0,0,0.309974534
Netherlands,deep,far,0,0,0,0,0,0.000199709,0,0,0,0.000199709
Netherlands Antilles,shallow,far,0,0,0,0,0,0,0,0,0,0
Netherlands Antilles,transitional,far,0,0,0,0,0,0,0,0,0,0
Netherlands Antilles,deep,far,0,0,0,0,0,0,0,0,0,0
New Caledonia,shallow,far,0,0,0,0,0.007966902,0.000367966,0,0,0,0.008334867
New Caledonia,transitional,far,0,0,0,0,0.013084912,0.00024531,0,0,0,0.013330223
New Caledonia,deep,far,0,0,0,0,0.208438819,0.007297283,0,0,0,0.215736102
New Zealand,shallow,far,0,0,0,0,0,6.46E-05,0,0,0.003724576,0.003789197
New Zealand,transitional,far,0,0,0,0,0.00010903,0.000706376,0.000415185,0,0.007133163,0.008363754
New Zealand,deep,far,0,0,0,0.000104215,0.078928195,0.928091882,0.736345056,0.403199485,2.768652275,4.915321109
Nicaragua,shallow,far,0,0,0,0.000101239,0.054789151,0,0,0,0,0.05489039
Nicaragua,transitional,far,0,0,0,0.000506194,0.017256301,0,0,0,0,0.017762495
Nicaragua,deep,far,0,0,0.010203799,0.021118607,0.067158169,0.003293331,0,0,0,0.101773906
Nigeria,shallow,far,0,0,0,0,0,0,0,0,0,0
Nigeria,transitional,far,0,0,0,0,0,0,0,0,0,0
Nigeria,deep,far,0.012914915,0,0,0,0,0,0,0,0,0.012914915
Norway,shallow,far,0,0,0,0,0,0.000317451,0.004228903,0,0,0.004546353
Norway,transitional,far,0,0,0,0,0,0.126466273,0.158498492,0,0,0.284964765
Norway,deep,far,0,0,0,0,0.278191386,3.491464929,1.166361315,0,0,4.93601763
Oman,shallow,far,0,0,0,0,0,0,0,0,0,0
Oman,transitional,far,0,0,0,0,0,0,0,0,0,0
Oman,deep,far,0,0,0,0,0.015696566,0.012748017,0,0,0,0.028444583
Pakistan,shallow,far,0,0,0.000948093,0.000320106,0,0,0,0,0,0.001268199
Pakistan,transitional,far,0,0,0.004422829,0.001691989,0,0,0,0,0,0.006114818
Pakistan,deep,far,0,0,0.149302219,0.003338249,0,0,0,0,0,0.152640467
Panama,shallow,far,0,0,0,0,0,0,0,0,0,0
Panama,transitional,far,0,0,0,0,0,0,0,0,0,0
Panama,deep,far,0.009030048,0,0,0,0,0,0,0,0,0.009030048
Papua New Guinea,shallow,far,0.002838685,0,0,0.027564391,0.071791854,0.010363129,0,0,0,0.112558058
Papua New Guinea,transitional,far,0.001045416,0,0,0.016234214,0.002761302,0.001925424,0,0,0,0.021966356
Papua New Guinea,deep,far,0.019110144,3.26E-05,0.034711653,0.013327412,0.054254211,0.030238646,0,0,0,0.151674711
Peru,shallow,far,0,0,0,0,0,0,0,0,0,0
Peru,transitional,far,0,0,0,0,0,0,0,0,0,0
Peru,deep,far,0.04549358,0,0,0,0,0,0,0,0,0.04549358
Philippines,shallow,far,2.96E-05,0,0.000905949,0,0,0,0,0,0,0.000935521
Philippines,transitional,far,0,0,0.001035332,0,0,0,0,0,0,0.001035332
Philippines,deep,far,0.000502723,0.00145652,0.017808721,0.00333843,0.004879437,0.001320585,0,0,0,0.029306416
Poland,shallow,far,0,0,0,0,0,0,0,0,0,0
Poland,transitional,far,0,0,0,0,0,0.001173507,0,0,0,0.001173507
Poland,deep,far,0,0,0,0,0,0.028073167,0,0,0,0.028073167
Portugal,shallow,far,0,0,0,0,0,0,0,0,0,0
Portugal,transitional,far,0,0,0,0,0,0,0,0,0,0
Portugal,deep,far,0,0,0.000719962,0.001277044,0,0,0,0,0,0.001997007
Puerto Rico,shallow,far,0,0,0,0,0,0,0,0,0,0
Puerto Rico,transitional,far,0,0,0,0,0,0,0,0,0,0
Puerto Rico,deep,far,0,0,0,0,0,0,0,0,0,0
Qatar,shallow,far,2.85E-05,0,0,0,0,0,0,0,0,2.85E-05
Qatar,transitional,far,0.000147305,3.28E-05,0,0,0,0,0,0,0,0.000180129
Qatar,deep,far,0,0.001209578,0,0,0,0,0,0,0,0.001209578
"Korea, Republic of",shallow,far,0,0,0,0,0.000160776,0,0,0,0,0.000160776
"Korea, Republic of",transitional,far,0,0,0,0.140173768,0.080714636,0,0,0,0,0.220888404
"Korea, Republic of",deep,far,0,0,0,0.584752615,0.174302325,0,0,0,0,0.759054939
Reunion,shallow,far,0,0,0,0.000601752,0,0,0,0,0,0.000601752
Reunion,transitional,far,0,0,0,0.000351022,0,0,0,0,0,0.000351022
Reunion,deep,far,0,0,0,0.002212378,0,0,0,0,0,0.002212378
Romania,shallow,far,0,0,0,0,0,0,0,0,0,0
Romania,transitional,far,0,0,0.000358073,0,0,0,0,0,0,0.000358073
Romania,deep,far,0,0,0.075117797,0.024946053,0,0,0,0,0,0.10006385
Russian Federation,shallow,far,0,0,0,0.002898051,0.223810525,0.013587533,0.001632158,0,0,0.241928267
Russian Federation,transitional,far,0,0,0,0.01264788,0.709800003,0.577548653,0.009012789,0,0,1.309009325
Russian Federation,deep,far,0,0,0,0,4.279112194,4.296178376,1.285603895,0,0,9.860894465
Samoa,shallow,far,0,0,0,0,0,0,0,0,0,0
Samoa,transitional,far,0,0,4.24E-05,0,0,0,0,0,0,4.24E-05
Samoa,deep,far,0,0.001104179,0.003721432,0.000197707,0,0,0,0,0,0.005023318
Saudi Arabia,shallow,far,0,0.000361025,0,0,0,0,0,0,0,0.000361025
Saudi Arabia,transitional,far,0,0.002730679,0,0,0,0,0,0,0,0.002730679
Saudi Arabia,deep,far,0.007445471,0,0,0,0,0,0,0,0,0.007445471
Senegal,shallow,far,0,0,0,0,0,0,0,0,0,0
Senegal,transitional,far,0,0,0,0,0,0,0,0,0,0
Senegal,deep,far,0.003782919,0.000589659,0.000227706,0.001390772,0,0,0,0,0,0.005991056
Sierra Leone,shallow,far,0.000377379,0,0,0,0,0,0,0,0,0.000377379
Sierra Leone,transitional,far,0.002776712,0,0,0,0,0,0,0,0,0.002776712
Sierra Leone,deep,far,0.004973783,0,0,0,0,0,0,0,0,0.004973783
Singapore,shallow,far,0,0,0,0,0,0,0,0,0,0
Singapore,transitional,far,0,0,0,0,0,0,0,0,0,0
Singapore,deep,far,0,0,0,0,0,0,0,0,0,0
Slovenia,shallow,far,0,0,0,0,0,0,0,0,0,0
Slovenia,transitional,far,0,0,0,0,0,0,0,0,0,0
Slovenia,deep,far,0,0,0,0,0,0,0,0,0,0
Solomon Islands,shallow,far,0,0,0,0,0.003659134,0,0,0,0,0.003659134
Solomon Islands,transitional,far,0,0,0,0,0.001487062,0,0,0,0,0.001487062
Solomon Islands,deep,far,0.000464559,0,0.000290436,0.009900429,0.011781027,0,0,0,0,0.022436451
Somalia,shallow,far,0,0,0,0,0,0,0,0,0,0
Somalia,transitional,far,0,0,0,0,0,0,0,0,0,0
Somalia,deep,far,0.006962756,0.001605007,0,0,0.000112888,0,0,0,0,0.008680651
South Africa,shallow,far,0,0,0,0,0.001123525,0,0,0,0,0.001123525
South Africa,transitional,far,0,0,0,0,0.002574616,0.000301383,0,0,0,0.002875999
South Africa,deep,far,0,0,0,0.005797773,0.525751291,0.610533658,0,0,0,1.142082722
Spain,shallow,far,0,0,0,0,0,0,0,0,0,0
Spain,transitional,far,0,0,0,0,0,0,0,0,0,0
Spain,deep,far,0,0,0.010952924,0,0,6.29E-05,0,0,0,0.011015774
Sri Lanka,shallow,far,0,0,0,0,0,0,0,0,0,0
Sri Lanka,transitional,far,0,0,0,0,0,0,0,0,0,0
Sri Lanka,deep,far,0,0,0,0,0,0,0,0,0,0
Sudan,shallow,far,0,0,0,0,0,0,0,0,0,0
Sudan,transitional,far,0,0,0,0,0,0,0,0,0,0
Sudan,deep,far,0.002224158,0,0,0,0,0,0,0,0,0.002224158
Suriname,shallow,far,0,0,0.00493853,0.002586837,0,0,0,0,0,0.007525366
Suriname,transitional,far,0,0,0.049278862,0.01179193,0,0,0,0,0,0.061070792
Suriname,deep,far,0,0,0.143378602,0.147951534,0,0,0,0,0,0.291330135
Sweden,shallow,far,0,0,0,0,0,6.18E-05,0,0,0,6.18E-05
Sweden,transitional,far,0,0,0,0,0.000230375,0.008696379,0,0,0,0.008926754
Sweden,deep,far,0,0,0,0,0.005476213,0.027751415,0,0,0,0.033227628
Syrian Arab Republic,shallow,far,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,transitional,far,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,deep,far,0,0,0,0,0,0,0,0,0,0
Taiwan,shallow,far,0,0,0,0,0.001384805,0.022134917,0,0,0,0.023519722
Taiwan,transitional,far,0,0,0,0.000562666,0.007531519,0.002573439,0,0,0,0.010667623
Taiwan,deep,far,0,0,0,0.008111618,0.05582948,0.425916513,0,0,0,0.489857611
Thailand,shallow,far,2.36E-05,0,0.000386334,0,0,0,0,0,0,0.000409917
Thailand,transitional,far,0.04852233,0.04512971,0.079801189,0,0,0,0,0,0,0.173453229
Thailand,deep,far,0.28969836,0.17323482,0.05200162,0,0,0,0,0,0,0.5149348
Togo,shallow,far,0,0,0,0,0,0,0,0,0,0
Togo,transitional,far,0,0,0,0,0,0,0,0,0,0
Togo,deep,far,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,shallow,far,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,transitional,far,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,deep,far,0,0,0,0,0.054332522,0.000310683,0,0,0,0.054643206
Tunisia,shallow,far,0,0,0.000508924,0,0,0,0,0,0,0.000508924
Tunisia,transitional,far,0,0,0.027688356,0,0,0,0,0,0,0.027688356
Tunisia,deep,far,0,0,0.155854161,0,0,0,0,0,0,0.155854161
Turkey,shallow,far,0,0,0,0,0,0,0,0,0,0
Turkey,transitional,far,0,0,0,0,0,0,0,0,0,0
Turkey,deep,far,0,0,0,0,0,0,0,0,0,0
Ukraine,shallow,far,0,0,0,0.000278558,0,0,0,0,0,0.000278558
Ukraine,transitional,far,0,0,0,0.005873164,0,0,0,0,0,0.005873164
Ukraine,deep,far,0,0,0.014523825,0.01114718,0,0,0,0,0,0.025671004
