# File: NREL_ATB_capital_2022.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2022 ATB
# Units: $2020/kW
# Source: NREL 2022 Annual Technology Baseline for 2020-2050 (https://data.openei.org/submissions/5716)
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# -------------
tech_type,tech_detail,input,case,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Storage,6Hr Battery Storage,capital,adv tech,2466.147189,2094.066174,1927.21139,1760.356605,1593.501821,1426.647037,1334.334581,1242.022126,1149.709671,1057.397215,965.0847601,953.0212006,940.9576411,928.8940816,916.8305221,904.7669626,892.7034031,880.6398436,868.5762841,856.5127246,844.4491651,832.3856056,820.3220461,808.2584866,796.1949271,784.1313676,772.0678081,760.0042486,747.940689,735.8771295,723.81357
Storage,6Hr Battery Storage,capital,central,2466.147189,2094.066174,1934.955105,1765.379799,1625.855705,1535.835935,1461.512518,1396.311841,1325.879046,1265.910487,1209.83255,1195.251639,1180.128732,1165.005825,1149.882918,1134.760012,1119.637105,1104.514198,1089.391291,1074.268384,1059.145477,1044.02257,1028.899663,1013.776756,998.6538496,983.5309427,968.4080358,953.285129,938.1622221,923.0393152,907.8191427
Storage,6Hr Battery Storage,capital,low tech,2466.147189,2094.066174,2036.160281,1978.254388,1920.348495,1862.442602,1823.119891,1783.79718,1744.474468,1705.151757,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046,1665.829046
Storage,8Hr Battery Storage,capital,adv tech,3205.059934,2712.675174,2496.529745,2280.384316,2064.238887,1848.093458,1728.510941,1608.928423,1489.345905,1369.763387,1250.180869,1234.553608,1218.926347,1203.299086,1187.671825,1172.044565,1156.417304,1140.790043,1125.162782,1109.535521,1093.90826,1078.280999,1062.653739,1047.026478,1031.399217,1015.771956,1000.144695,984.5174343,968.8901734,953.2629125,937.6356517
Storage,8Hr Battery Storage,capital,central,3205.059934,2712.675174,2499.095387,2275.051365,2084.949177,1967.695048,1866.137272,1777.59286,1683.816329,1600.504034,1524.972984,1506.550083,1487.487921,1468.425758,1449.363596,1430.301434,1411.239271,1392.177109,1373.114947,1354.052785,1334.990622,1315.92846,1296.866298,1277.804135,1258.741973,1239.679811,1220.617648,1201.555486,1182.493324,1163.431162,1144.174468
Storage,8Hr Battery Storage,capital,low tech,3205.059934,2712.675174,2637.663276,2562.651378,2487.639479,2412.627581,2361.688531,2310.749481,2259.81043,2208.87138,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329,2157.932329
Storage,10Hr Battery Storage,capital,adv tech,3943.972679,3331.284174,3065.8481,2800.412027,2534.975954,2269.53988,2122.6873,1975.834719,1828.982139,1682.129558,1535.276978,1516.086016,1496.895053,1477.704091,1458.513129,1439.322167,1420.131204,1400.940242,1381.74928,1362.558318,1343.367356,1324.176393,1304.985431,1285.794469,1266.603507,1247.412544,1228.221582,1209.03062,1189.839658,1170.648696,1151.457733
Storage,10Hr Battery Storage,capital,central,3943.972679,3331.284174,3063.23567,2784.722931,2544.042648,2399.554161,2270.762027,2158.873878,2041.753612,1935.097581,1840.113418,1817.848527,1794.847109,1771.845691,1748.844274,1725.842856,1702.841438,1679.840021,1656.838603,1633.837185,1610.835767,1587.83435,1564.832932,1541.831514,1518.830096,1495.828679,1472.827261,1449.825843,1426.824426,1403.823008,1380.529793
Storage,10Hr Battery Storage,capital,low tech,3943.972679,3331.284174,3239.16627,3147.048367,3054.930464,2962.812561,2900.257171,2837.701781,2775.146392,2712.591002,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613,2650.035613
PV+Storage ,PV+Storage - Class 10,capital,adv tech,1997.288942,1874.949005,1759.466078,1643.983151,1528.500224,1413.017297,1297.53437,1182.051443,1066.568515,951.0855884,835.6026613,823.643385,811.6841087,799.7248323,787.765556,775.8062797,763.8470033,751.887727,739.9284507,727.9691744,716.009898,704.0506217,692.0913454,680.132069,668.1727927,656.2135164,644.2542401,632.2949637,620.3356874,608.3764111,596.4171348
PV+Storage ,PV+Storage - Class 10,capital,central,1997.288942,1874.949005,1782.348262,1689.747519,1597.146777,1504.546034,1411.945291,1319.344548,1226.743805,1134.143062,1041.54232,1031.245337,1020.948354,1010.651371,1000.354388,990.057405,979.7604221,969.4634392,959.1664562,948.8694733,938.5724904,928.2755075,917.9785246,907.6815417,897.3845588,887.0875759,876.790593,866.49361,856.1966271,845.8996442,835.6026613
PV+Storage ,PV+Storage - Class 10,capital,low tech,1997.288942,1874.949005,1840.585825,1806.222645,1771.859466,1737.496286,1703.133106,1668.769926,1634.406746,1600.043567,1565.680387,1539.473483,1513.26658,1487.059677,1460.852773,1434.64587,1408.438967,1382.232063,1356.02516,1329.818257,1303.611353,1277.40445,1251.197546,1224.990643,1198.78374,1172.576836,1146.369933,1120.16303,1093.956126,1067.749223,1041.54232
PV+Storage ,PV+Storage - Class 9,capital,adv tech,1997.288942,1874.949005,1759.466078,1643.983151,1528.500224,1413.017297,1297.53437,1182.051443,1066.568515,951.0855884,835.6026613,823.643385,811.6841087,799.7248323,787.765556,775.8062797,763.8470033,751.887727,739.9284507,727.9691744,716.009898,704.0506217,692.0913454,680.132069,668.1727927,656.2135164,644.2542401,632.2949637,620.3356874,608.3764111,596.4171348
PV+Storage ,PV+Storage - Class 9,capital,central,1997.288942,1874.949005,1782.348262,1689.747519,1597.146777,1504.546034,1411.945291,1319.344548,1226.743805,1134.143062,1041.54232,1031.245337,1020.948354,1010.651371,1000.354388,990.057405,979.7604221,969.4634392,959.1664562,948.8694733,938.5724904,928.2755075,917.9785246,907.6815417,897.3845588,887.0875759,876.790593,866.49361,856.1966271,845.8996442,835.6026613
PV+Storage ,PV+Storage - Class 9,capital,low tech,1997.288942,1874.949005,1840.585825,1806.222645,1771.859466,1737.496286,1703.133106,1668.769926,1634.406746,1600.043567,1565.680387,1539.473483,1513.26658,1487.059677,1460.852773,1434.64587,1408.438967,1382.232063,1356.02516,1329.818257,1303.611353,1277.40445,1251.197546,1224.990643,1198.78374,1172.576836,1146.369933,1120.16303,1093.956126,1067.749223,1041.54232
PV+Storage ,PV+Storage - Class 8,capital,adv tech,1997.288942,1874.949005,1759.466078,1643.983151,1528.500224,1413.017297,1297.53437,1182.051443,1066.568515,951.0855884,835.6026613,823.643385,811.6841087,799.7248323,787.765556,775.8062797,763.8470033,751.887727,739.9284507,727.9691744,716.009898,704.0506217,692.0913454,680.132069,668.1727927,656.2135164,644.2542401,632.2949637,620.3356874,608.3764111,596.4171348
PV+Storage ,PV+Storage - Class 8,capital,central,1997.288942,1874.949005,1782.348262,1689.747519,1597.146777,1504.546034,1411.945291,1319.344548,1226.743805,1134.143062,1041.54232,1031.245337,1020.948354,1010.651371,1000.354388,990.057405,979.7604221,969.4634392,959.1664562,948.8694733,938.5724904,928.2755075,917.9785246,907.6815417,897.3845588,887.0875759,876.790593,866.49361,856.1966271,845.8996442,835.6026613
PV+Storage ,PV+Storage - Class 8,capital,low tech,1997.288942,1874.949005,1840.585825,1806.222645,1771.859466,1737.496286,1703.133106,1668.769926,1634.406746,1600.043567,1565.680387,1539.473483,1513.26658,1487.059677,1460.852773,1434.64587,1408.438967,1382.232063,1356.02516,1329.818257,1303.611353,1277.40445,1251.197546,1224.990643,1198.78374,1172.576836,1146.369933,1120.16303,1093.956126,1067.749223,1041.54232
PV+Storage ,PV+Storage - Class 7,capital,adv tech,1997.288942,1874.949005,1759.466078,1643.983151,1528.500224,1413.017297,1297.53437,1182.051443,1066.568515,951.0855884,835.6026613,823.643385,811.6841087,799.7248323,787.765556,775.8062797,763.8470033,751.887727,739.9284507,727.9691744,716.009898,704.0506217,692.0913454,680.132069,668.1727927,656.2135164,644.2542401,632.2949637,620.3356874,608.3764111,596.4171348
PV+Storage ,PV+Storage - Class 7,capital,central,1997.288942,1874.949005,1782.348262,1689.747519,1597.146777,1504.546034,1411.945291,1319.344548,1226.743805,1134.143062,1041.54232,1031.245337,1020.948354,1010.651371,1000.354388,990.057405,979.7604221,969.4634392,959.1664562,948.8694733,938.5724904,928.2755075,917.9785246,907.6815417,897.3845588,887.0875759,876.790593,866.49361,856.1966271,845.8996442,835.6026613
PV+Storage ,PV+Storage - Class 7,capital,low tech,1997.288942,1874.949005,1840.585825,1806.222645,1771.859466,1737.496286,1703.133106,1668.769926,1634.406746,1600.043567,1565.680387,1539.473483,1513.26658,1487.059677,1460.852773,1434.64587,1408.438967,1382.232063,1356.02516,1329.818257,1303.611353,1277.40445,1251.197546,1224.990643,1198.78374,1172.576836,1146.369933,1120.16303,1093.956126,1067.749223,1041.54232
PV+Storage ,PV+Storage - Class 6,capital,adv tech,1997.288942,1874.949005,1759.466078,1643.983151,1528.500224,1413.017297,1297.53437,1182.051443,1066.568515,951.0855884,835.6026613,823.643385,811.6841087,799.7248323,787.765556,775.8062797,763.8470033,751.887727,739.9284507,727.9691744,716.009898,704.0506217,692.0913454,680.132069,668.1727927,656.2135164,644.2542401,632.2949637,620.3356874,608.3764111,596.4171348
PV+Storage ,PV+Storage - Class 6,capital,central,1997.288942,1874.949005,1782.348262,1689.747519,1597.146777,1504.546034,1411.945291,1319.344548,1226.743805,1134.143062,1041.54232,1031.245337,1020.948354,1010.651371,1000.354388,990.057405,979.7604221,969.4634392,959.1664562,948.8694733,938.5724904,928.2755075,917.9785246,907.6815417,897.3845588,887.0875759,876.790593,866.49361,856.1966271,845.8996442,835.6026613
PV+Storage ,PV+Storage - Class 6,capital,low tech,1997.288942,1874.949005,1840.585825,1806.222645,1771.859466,1737.496286,1703.133106,1668.769926,1634.406746,1600.043567,1565.680387,1539.473483,1513.26658,1487.059677,1460.852773,1434.64587,1408.438967,1382.232063,1356.02516,1329.818257,1303.611353,1277.40445,1251.197546,1224.990643,1198.78374,1172.576836,1146.369933,1120.16303,1093.956126,1067.749223,1041.54232
PV+Storage ,PV+Storage - Class 5,capital,adv tech,1997.288942,1874.949005,1759.466078,1643.983151,1528.500224,1413.017297,1297.53437,1182.051443,1066.568515,951.0855884,835.6026613,823.643385,811.6841087,799.7248323,787.765556,775.8062797,763.8470033,751.887727,739.9284507,727.9691744,716.009898,704.0506217,692.0913454,680.132069,668.1727927,656.2135164,644.2542401,632.2949637,620.3356874,608.3764111,596.4171348
PV+Storage ,PV+Storage - Class 5,capital,central,1997.288942,1874.949005,1782.348262,1689.747519,1597.146777,1504.546034,1411.945291,1319.344548,1226.743805,1134.143062,1041.54232,1031.245337,1020.948354,1010.651371,1000.354388,990.057405,979.7604221,969.4634392,959.1664562,948.8694733,938.5724904,928.2755075,917.9785246,907.6815417,897.3845588,887.0875759,876.790593,866.49361,856.1966271,845.8996442,835.6026613
PV+Storage ,PV+Storage - Class 5,capital,low tech,1997.288942,1874.949005,1840.585825,1806.222645,1771.859466,1737.496286,1703.133106,1668.769926,1634.406746,1600.043567,1565.680387,1539.473483,1513.26658,1487.059677,1460.852773,1434.64587,1408.438967,1382.232063,1356.02516,1329.818257,1303.611353,1277.40445,1251.197546,1224.990643,1198.78374,1172.576836,1146.369933,1120.16303,1093.956126,1067.749223,1041.54232
PV+Storage ,PV+Storage - Class 4,capital,adv tech,1997.288942,1874.949005,1759.466078,1643.983151,1528.500224,1413.017297,1297.53437,1182.051443,1066.568515,951.0855884,835.6026613,823.643385,811.6841087,799.7248323,787.765556,775.8062797,763.8470033,751.887727,739.9284507,727.9691744,716.009898,704.0506217,692.0913454,680.132069,668.1727927,656.2135164,644.2542401,632.2949637,620.3356874,608.3764111,596.4171348
PV+Storage ,PV+Storage - Class 4,capital,central,1997.288942,1874.949005,1782.348262,1689.747519,1597.146777,1504.546034,1411.945291,1319.344548,1226.743805,1134.143062,1041.54232,1031.245337,1020.948354,1010.651371,1000.354388,990.057405,979.7604221,969.4634392,959.1664562,948.8694733,938.5724904,928.2755075,917.9785246,907.6815417,897.3845588,887.0875759,876.790593,866.49361,856.1966271,845.8996442,835.6026613
PV+Storage ,PV+Storage - Class 4,capital,low tech,1997.288942,1874.949005,1840.585825,1806.222645,1771.859466,1737.496286,1703.133106,1668.769926,1634.406746,1600.043567,1565.680387,1539.473483,1513.26658,1487.059677,1460.852773,1434.64587,1408.438967,1382.232063,1356.02516,1329.818257,1303.611353,1277.40445,1251.197546,1224.990643,1198.78374,1172.576836,1146.369933,1120.16303,1093.956126,1067.749223,1041.54232
PV+Storage ,PV+Storage - Class 3,capital,adv tech,1997.288942,1874.949005,1759.466078,1643.983151,1528.500224,1413.017297,1297.53437,1182.051443,1066.568515,951.0855884,835.6026613,823.643385,811.6841087,799.7248323,787.765556,775.8062797,763.8470033,751.887727,739.9284507,727.9691744,716.009898,704.0506217,692.0913454,680.132069,668.1727927,656.2135164,644.2542401,632.2949637,620.3356874,608.3764111,596.4171348
PV+Storage ,PV+Storage - Class 3,capital,central,1997.288942,1874.949005,1782.348262,1689.747519,1597.146777,1504.546034,1411.945291,1319.344548,1226.743805,1134.143062,1041.54232,1031.245337,1020.948354,1010.651371,1000.354388,990.057405,979.7604221,969.4634392,959.1664562,948.8694733,938.5724904,928.2755075,917.9785246,907.6815417,897.3845588,887.0875759,876.790593,866.49361,856.1966271,845.8996442,835.6026613
PV+Storage ,PV+Storage - Class 3,capital,low tech,1997.288942,1874.949005,1840.585825,1806.222645,1771.859466,1737.496286,1703.133106,1668.769926,1634.406746,1600.043567,1565.680387,1539.473483,1513.26658,1487.059677,1460.852773,1434.64587,1408.438967,1382.232063,1356.02516,1329.818257,1303.611353,1277.40445,1251.197546,1224.990643,1198.78374,1172.576836,1146.369933,1120.16303,1093.956126,1067.749223,1041.54232
PV+Storage ,PV+Storage - Class 2,capital,adv tech,1997.288942,1874.949005,1759.466078,1643.983151,1528.500224,1413.017297,1297.53437,1182.051443,1066.568515,951.0855884,835.6026613,823.643385,811.6841087,799.7248323,787.765556,775.8062797,763.8470033,751.887727,739.9284507,727.9691744,716.009898,704.0506217,692.0913454,680.132069,668.1727927,656.2135164,644.2542401,632.2949637,620.3356874,608.3764111,596.4171348
PV+Storage ,PV+Storage - Class 2,capital,central,1997.288942,1874.949005,1782.348262,1689.747519,1597.146777,1504.546034,1411.945291,1319.344548,1226.743805,1134.143062,1041.54232,1031.245337,1020.948354,1010.651371,1000.354388,990.057405,979.7604221,969.4634392,959.1664562,948.8694733,938.5724904,928.2755075,917.9785246,907.6815417,897.3845588,887.0875759,876.790593,866.49361,856.1966271,845.8996442,835.6026613
PV+Storage ,PV+Storage - Class 2,capital,low tech,1997.288942,1874.949005,1840.585825,1806.222645,1771.859466,1737.496286,1703.133106,1668.769926,1634.406746,1600.043567,1565.680387,1539.473483,1513.26658,1487.059677,1460.852773,1434.64587,1408.438967,1382.232063,1356.02516,1329.818257,1303.611353,1277.40445,1251.197546,1224.990643,1198.78374,1172.576836,1146.369933,1120.16303,1093.956126,1067.749223,1041.54232
PV+Storage ,PV+Storage - Class 1,capital,adv tech,1997.288942,1874.949005,1759.466078,1643.983151,1528.500224,1413.017297,1297.53437,1182.051443,1066.568515,951.0855884,835.6026613,823.643385,811.6841087,799.7248323,787.765556,775.8062797,763.8470033,751.887727,739.9284507,727.9691744,716.009898,704.0506217,692.0913454,680.132069,668.1727927,656.2135164,644.2542401,632.2949637,620.3356874,608.3764111,596.4171348
PV+Storage ,PV+Storage - Class 1,capital,central,1997.288942,1874.949005,1782.348262,1689.747519,1597.146777,1504.546034,1411.945291,1319.344548,1226.743805,1134.143062,1041.54232,1031.245337,1020.948354,1010.651371,1000.354388,990.057405,979.7604221,969.4634392,959.1664562,948.8694733,938.5724904,928.2755075,917.9785246,907.6815417,897.3845588,887.0875759,876.790593,866.49361,856.1966271,845.8996442,835.6026613
PV+Storage ,PV+Storage - Class 1,capital,low tech,1997.288942,1874.949005,1840.585825,1806.222645,1771.859466,1737.496286,1703.133106,1668.769926,1634.406746,1600.043567,1565.680387,1539.473483,1513.26658,1487.059677,1460.852773,1434.64587,1408.438967,1382.232063,1356.02516,1329.818257,1303.611353,1277.40445,1251.197546,1224.990643,1198.78374,1172.576836,1146.369933,1120.16303,1093.956126,1067.749223,1041.54232
