# File: A44.hab_land_flsp.csv
# Title: Habitable land per GCAM region
# Units: pop/km2
# Source: GCAM land data
# Column types: ccinc
# ----------
region,landleaf,year,value,Units
Europe_Non_EU,forest (managed),2050,49.814086,thous km2
Europe_Non_EU,forest (managed),2055,50.73078,thous km2
Europe_Non_EU,forest (managed),2060,51.542498,thous km2
Europe_Non_EU,forest (managed),2065,52.232095,thous km2
Europe_Non_EU,forest (managed),2070,52.830547,thous km2
Europe_Non_EU,forest (managed),2075,53.259558,thous km2
Europe_Non_EU,forest (managed),2080,53.495879,thous km2
Europe_Non_EU,forest (managed),2085,53.58146,thous km2
Europe_Non_EU,forest (managed),2090,53.554523,thous km2
Europe_Non_EU,forest (managed),2095,53.433026,thous km2
Europe_Non_EU,forest (managed),2100,53.227187,thous km2
Europe_Non_EU,forest (unmanaged),1975,146.482878,thous km2
Europe_Non_EU,forest (unmanaged),1990,152.53862,thous km2
Europe_Non_EU,forest (unmanaged),2005,157.3988913,thous km2
Europe_Non_EU,forest (unmanaged),2010,153.1454578,thous km2
Europe_Non_EU,forest (unmanaged),2015,147.93674,thous km2
Europe_Non_EU,forest (unmanaged),2020,146.8615667,thous km2
Europe_Non_EU,forest (unmanaged),2025,145.9136343,thous km2
Europe_Non_EU,forest (unmanaged),2030,144.9745102,thous km2
Europe_Non_EU,forest (unmanaged),2035,144.0255815,thous km2
Europe_Non_EU,forest (unmanaged),2040,143.3373194,thous km2
Europe_Non_EU,forest (unmanaged),2045,142.6675459,thous km2
Europe_Non_EU,forest (unmanaged),2050,142.120256,thous km2
Europe_Non_EU,forest (unmanaged),2055,141.7455248,thous km2
Europe_Non_EU,forest (unmanaged),2060,141.5218288,thous km2
Europe_Non_EU,forest (unmanaged),2065,141.3807712,thous km2
Europe_Non_EU,forest (unmanaged),2070,141.3494303,thous km2
Europe_Non_EU,forest (unmanaged),2075,141.3711989,thous km2
Europe_Non_EU,forest (unmanaged),2080,141.4140114,thous km2
Europe_Non_EU,forest (unmanaged),2085,141.5008636,thous km2
Europe_Non_EU,forest (unmanaged),2090,141.672397,thous km2
Europe_Non_EU,forest (unmanaged),2095,141.9084134,thous km2
Europe_Non_EU,forest (unmanaged),2100,142.2076936,thous km2
Europe_Non_EU,grass,1975,246.836743,thous km2
Europe_Non_EU,grass,1990,236.088409,thous km2
Europe_Non_EU,grass,2005,244.716311,thous km2
Europe_Non_EU,grass,2010,258.26832,thous km2
Europe_Non_EU,grass,2015,263.31635,thous km2
Europe_Non_EU,grass,2020,262.18406,thous km2
Europe_Non_EU,grass,2025,261.16647,thous km2
Europe_Non_EU,grass,2030,260.10093,thous km2
Europe_Non_EU,grass,2035,258.92406,thous km2
Europe_Non_EU,grass,2040,258.08754,thous km2
Europe_Non_EU,grass,2045,257.23513,thous km2
Europe_Non_EU,grass,2050,256.52815,thous km2
Europe_Non_EU,grass,2055,256.06698,thous km2
Europe_Non_EU,grass,2060,255.82412,thous km2
Europe_Non_EU,grass,2065,255.70093,thous km2
Europe_Non_EU,grass,2070,255.74126,thous km2
Europe_Non_EU,grass,2075,255.86556,thous km2
Europe_Non_EU,grass,2080,256.01034,thous km2
Europe_Non_EU,grass,2085,256.21247,thous km2
Europe_Non_EU,grass,2090,256.53397,thous km2
Europe_Non_EU,grass,2095,256.94321,thous km2
Europe_Non_EU,grass,2100,257.44476,thous km2
Europe_Non_EU,otherarable,1975,120.9215614,thous km2
Europe_Non_EU,otherarable,1990,87.6560088,thous km2
Europe_Non_EU,otherarable,2005,74.5709356,thous km2
Europe_Non_EU,otherarable,2010,69.8309693,thous km2
Europe_Non_EU,otherarable,2015,67.9380014,thous km2
Europe_Non_EU,otherarable,2020,63.8321303,thous km2
Europe_Non_EU,otherarable,2025,60.1940133,thous km2
Europe_Non_EU,otherarable,2030,56.4315472,thous km2
Europe_Non_EU,otherarable,2035,52.2881682,thous km2
Europe_Non_EU,otherarable,2040,49.4168511,thous km2
Europe_Non_EU,otherarable,2045,46.5257857,thous km2
Europe_Non_EU,otherarable,2050,44.1772038,thous km2
Europe_Non_EU,otherarable,2055,42.6701587,thous km2
Europe_Non_EU,otherarable,2060,41.899678,thous km2
Europe_Non_EU,otherarable,2065,41.5172962,thous km2
Europe_Non_EU,otherarable,2070,41.6620062,thous km2
Europe_Non_EU,otherarable,2075,42.0624567,thous km2
Europe_Non_EU,otherarable,2080,42.5233053,thous km2
Europe_Non_EU,otherarable,2085,43.1538428,thous km2
Europe_Non_EU,otherarable,2090,44.1862548,thous km2
Europe_Non_EU,otherarable,2095,45.5258459,thous km2
Europe_Non_EU,otherarable,2100,47.1886404,thous km2
Europe_Non_EU,pasture (grazed),1975,22.8023376,thous km2
Europe_Non_EU,pasture (grazed),1990,16.0507411,thous km2
Europe_Non_EU,pasture (grazed),2005,15.7864022,thous km2
Europe_Non_EU,pasture (grazed),2010,19.1738069,thous km2
Europe_Non_EU,pasture (grazed),2015,25.1542564,thous km2
Europe_Non_EU,pasture (grazed),2020,25.8133435,thous km2
Europe_Non_EU,pasture (grazed),2025,26.4291567,thous km2
Europe_Non_EU,pasture (grazed),2030,26.9301038,thous km2
Europe_Non_EU,pasture (grazed),2035,27.2513877,thous km2
Europe_Non_EU,pasture (grazed),2040,27.5888577,thous km2
Europe_Non_EU,pasture (grazed),2045,27.8037372,thous km2
Europe_Non_EU,pasture (grazed),2050,27.9729171,thous km2
Europe_Non_EU,pasture (grazed),2055,27.8901723,thous km2
Europe_Non_EU,pasture (grazed),2060,27.8100708,thous km2
Europe_Non_EU,pasture (grazed),2065,27.6989116,thous km2
Europe_Non_EU,pasture (grazed),2070,27.5868884,thous km2
Europe_Non_EU,pasture (grazed),2075,27.4428278,thous km2
Europe_Non_EU,pasture (grazed),2080,27.2373961,thous km2
Europe_Non_EU,pasture (grazed),2085,27.0035617,thous km2
Europe_Non_EU,pasture (grazed),2090,26.7881548,thous km2
Europe_Non_EU,pasture (grazed),2095,26.5812296,thous km2
Europe_Non_EU,pasture (grazed),2100,26.3832405,thous km2
Europe_Non_EU,pasture (other),1975,145.5164906,thous km2
Europe_Non_EU,pasture (other),1990,166.0356795,thous km2
Europe_Non_EU,pasture (other),2005,171.9623311,thous km2
Europe_Non_EU,pasture (other),2010,169.6247416,thous km2
Europe_Non_EU,pasture (other),2015,167.0690704,thous km2
Europe_Non_EU,pasture (other),2020,165.5210935,thous km2
Europe_Non_EU,pasture (other),2025,164.1855006,thous km2
Europe_Non_EU,pasture (other),2030,162.8647953,thous km2
Europe_Non_EU,pasture (other),2035,161.4991757,thous km2
Europe_Non_EU,pasture (other),2040,160.5614577,thous km2
Europe_Non_EU,pasture (other),2045,159.6598912,thous km2
Europe_Non_EU,pasture (other),2050,158.9447814,thous km2
Europe_Non_EU,pasture (other),2055,158.511206,thous km2
Europe_Non_EU,pasture (other),2060,158.2916921,thous km2
Europe_Non_EU,pasture (other),2065,158.1877083,thous km2
Europe_Non_EU,pasture (other),2070,158.2331961,thous km2
Europe_Non_EU,pasture (other),2075,158.3570781,thous km2
Europe_Non_EU,pasture (other),2080,158.5081383,thous km2
Europe_Non_EU,pasture (other),2085,158.7145992,thous km2
Europe_Non_EU,pasture (other),2090,159.0395827,thous km2
Europe_Non_EU,pasture (other),2095,159.4591725,thous km2
Europe_Non_EU,pasture (other),2100,159.9814576,thous km2
Europe_Non_EU,rock and desert,1975,0.337081,thous km2
Europe_Non_EU,rock and desert,1990,0.3695414,thous km2
Europe_Non_EU,rock and desert,2005,0.29749,thous km2
Europe_Non_EU,rock and desert,2010,0.28874,thous km2
Europe_Non_EU,rock and desert,2015,0.28895,thous km2
Europe_Non_EU,rock and desert,2020,0.28895,thous km2
Europe_Non_EU,rock and desert,2025,0.28895,thous km2
Europe_Non_EU,rock and desert,2030,0.28895,thous km2
Europe_Non_EU,rock and desert,2035,0.28895,thous km2
Europe_Non_EU,rock and desert,2040,0.28895,thous km2
Europe_Non_EU,rock and desert,2045,0.28895,thous km2
Europe_Non_EU,rock and desert,2050,0.28895,thous km2
Europe_Non_EU,rock and desert,2055,0.28895,thous km2
Europe_Non_EU,rock and desert,2060,0.28895,thous km2
Europe_Non_EU,rock and desert,2065,0.28895,thous km2
Europe_Non_EU,rock and desert,2070,0.28895,thous km2
Europe_Non_EU,rock and desert,2075,0.28895,thous km2
Europe_Non_EU,rock and desert,2080,0.28895,thous km2
Europe_Non_EU,rock and desert,2085,0.28895,thous km2
Europe_Non_EU,rock and desert,2090,0.28895,thous km2
Europe_Non_EU,rock and desert,2095,0.28895,thous km2
Europe_Non_EU,rock and desert,2100,0.28895,thous km2
Europe_Non_EU,RootTuber,1975,4.423780422,thous km2
Europe_Non_EU,RootTuber,1990,4.261303502,thous km2
Europe_Non_EU,RootTuber,2005,3.415621422,thous km2
Europe_Non_EU,RootTuber,2010,2.935780422,thous km2
Europe_Non_EU,RootTuber,2015,2.445910422,thous km2
Europe_Non_EU,RootTuber,2020,2.397574414,thous km2
Europe_Non_EU,RootTuber,2025,2.35733325,thous km2
Europe_Non_EU,RootTuber,2030,2.309482908,thous km2
Europe_Non_EU,RootTuber,2035,2.373550268,thous km2
Europe_Non_EU,RootTuber,2040,2.428200751,thous km2
Europe_Non_EU,RootTuber,2045,2.471739193,thous km2
Europe_Non_EU,RootTuber,2050,2.506800351,thous km2
Europe_Non_EU,RootTuber,2055,2.488048069,thous km2
Europe_Non_EU,RootTuber,2060,2.461619135,thous km2
Europe_Non_EU,RootTuber,2065,2.427925895,thous km2
Europe_Non_EU,RootTuber,2070,2.392402682,thous km2
Europe_Non_EU,RootTuber,2075,2.35549993,thous km2
Europe_Non_EU,RootTuber,2080,2.312503537,thous km2
Europe_Non_EU,RootTuber,2085,2.27070555,thous km2
Europe_Non_EU,RootTuber,2090,2.22501239,thous km2
Europe_Non_EU,RootTuber,2095,2.176500156,thous km2
Europe_Non_EU,RootTuber,2100,2.126984284,thous km2
Europe_Non_EU,shrubs,1975,73.8883986,thous km2
Europe_Non_EU,shrubs,1990,72.1183244,thous km2
Europe_Non_EU,shrubs,2005,69.45732222,thous km2
Europe_Non_EU,shrubs,2010,73.2971321,thous km2
Europe_Non_EU,shrubs,2015,76.5478221,thous km2
Europe_Non_EU,shrubs,2020,76.2196502,thous km2
Europe_Non_EU,shrubs,2025,75.9268989,thous km2
Europe_Non_EU,shrubs,2030,75.6216038,thous km2
Europe_Non_EU,shrubs,2035,75.2868524,thous km2
Europe_Non_EU,shrubs,2040,75.0504969,thous km2
Europe_Non_EU,shrubs,2045,74.8094886,thous km2
Europe_Non_EU,shrubs,2050,74.6103779,thous km2
Europe_Non_EU,shrubs,2055,74.4832326,thous km2
Europe_Non_EU,shrubs,2060,74.4186556,thous km2
Europe_Non_EU,shrubs,2065,74.3891679,thous km2
Europe_Non_EU,shrubs,2070,74.4103015,thous km2
Europe_Non_EU,shrubs,2075,74.4627597,thous km2
Europe_Non_EU,shrubs,2080,74.5178641,thous km2
Europe_Non_EU,shrubs,2085,74.5948399,thous km2
Europe_Non_EU,shrubs,2090,74.7008791,thous km2
Europe_Non_EU,shrubs,2095,74.8259501,thous km2
Europe_Non_EU,shrubs,2100,74.9780927,thous km2
Europe_Non_EU,tundra,1975,1.342825,thous km2
Europe_Non_EU,tundra,1990,1.371318,thous km2
Europe_Non_EU,tundra,2005,1.32472,thous km2
Europe_Non_EU,tundra,2010,1.3603,thous km2
Europe_Non_EU,tundra,2015,1.36701,thous km2
Europe_Non_EU,tundra,2020,1.36701,thous km2
Europe_Non_EU,tundra,2025,1.36701,thous km2
Europe_Non_EU,tundra,2030,1.36701,thous km2
Europe_Non_EU,tundra,2035,1.36701,thous km2
Europe_Non_EU,tundra,2040,1.36701,thous km2
Europe_Non_EU,tundra,2045,1.36701,thous km2
Europe_Non_EU,tundra,2050,1.36701,thous km2
Europe_Non_EU,tundra,2055,1.36701,thous km2
Europe_Non_EU,tundra,2060,1.36701,thous km2
Europe_Non_EU,tundra,2065,1.36701,thous km2
Europe_Non_EU,tundra,2070,1.36701,thous km2
Europe_Non_EU,tundra,2075,1.36701,thous km2
Europe_Non_EU,tundra,2080,1.36701,thous km2
Europe_Non_EU,tundra,2085,1.36701,thous km2
Europe_Non_EU,tundra,2090,1.36701,thous km2
Europe_Non_EU,tundra,2095,1.36701,thous km2
Europe_Non_EU,tundra,2100,1.36701,thous km2
Europe_Non_EU,urban,1975,4.841664,thous km2
Europe_Non_EU,urban,1990,6.106621,thous km2
Europe_Non_EU,urban,2005,8.296081,thous km2
Europe_Non_EU,urban,2010,9.2444,thous km2
Europe_Non_EU,urban,2015,10.24448,thous km2
Europe_Non_EU,urban,2020,10.24448,thous km2
Europe_Non_EU,urban,2025,10.24448,thous km2
Europe_Non_EU,urban,2030,10.24448,thous km2
Europe_Non_EU,urban,2035,10.24448,thous km2
Europe_Non_EU,urban,2040,10.24448,thous km2
Europe_Non_EU,urban,2045,10.24448,thous km2
Europe_Non_EU,urban,2050,10.24448,thous km2
Europe_Non_EU,urban,2055,10.24448,thous km2
Europe_Non_EU,urban,2060,10.24448,thous km2
Europe_Non_EU,urban,2065,10.24448,thous km2
Europe_Non_EU,urban,2070,10.24448,thous km2
Europe_Non_EU,urban,2075,10.24448,thous km2
Europe_Non_EU,urban,2080,10.24448,thous km2
Europe_Non_EU,urban,2085,10.24448,thous km2
Europe_Non_EU,urban,2090,10.24448,thous km2
Europe_Non_EU,urban,2095,10.24448,thous km2
Europe_Non_EU,urban,2100,10.24448,thous km2
European Free Trade Association,biomassGrass,1975,0,thous km2
European Free Trade Association,biomassGrass,1990,0,thous km2
European Free Trade Association,biomassGrass,2005,0,thous km2
European Free Trade Association,biomassGrass,2010,0,thous km2
European Free Trade Association,biomassGrass,2015,0,thous km2
European Free Trade Association,biomassGrass,2020,0.224695768,thous km2
European Free Trade Association,biomassGrass,2025,0.345123255,thous km2
European Free Trade Association,biomassGrass,2030,0.462602717,thous km2
European Free Trade Association,biomassGrass,2035,0.570861464,thous km2
European Free Trade Association,biomassGrass,2040,0.64391782,thous km2
European Free Trade Association,biomassGrass,2045,0.739824157,thous km2
European Free Trade Association,biomassGrass,2050,0.835092299,thous km2
European Free Trade Association,biomassGrass,2055,0.922390666,thous km2
European Free Trade Association,biomassGrass,2060,0.982090422,thous km2
European Free Trade Association,biomassGrass,2065,1.03255394,thous km2
European Free Trade Association,biomassGrass,2070,1.064018648,thous km2
European Free Trade Association,biomassGrass,2075,1.088875567,thous km2
European Free Trade Association,biomassGrass,2080,1.11635466,thous km2
European Free Trade Association,biomassGrass,2085,1.144219969,thous km2
European Free Trade Association,biomassGrass,2090,1.150753507,thous km2
European Free Trade Association,biomassGrass,2095,1.143307567,thous km2
European Free Trade Association,biomassGrass,2100,1.119620781,thous km2
European Free Trade Association,biomassTree,1975,0,thous km2
European Free Trade Association,biomassTree,1990,0,thous km2
European Free Trade Association,biomassTree,2005,0,thous km2
European Free Trade Association,biomassTree,2010,0,thous km2
European Free Trade Association,biomassTree,2015,0,thous km2
European Free Trade Association,biomassTree,2020,1.969402082,thous km2
European Free Trade Association,biomassTree,2025,3.055515598,thous km2
European Free Trade Association,biomassTree,2030,4.146592296,thous km2
European Free Trade Association,biomassTree,2035,5.105456286,thous km2
European Free Trade Association,biomassTree,2040,5.549099694,thous km2
European Free Trade Association,biomassTree,2045,6.137848926,thous km2
European Free Trade Association,biomassTree,2050,6.720674598,thous km2
European Free Trade Association,biomassTree,2055,7.242509431,thous km2
European Free Trade Association,biomassTree,2060,7.592743421,thous km2
European Free Trade Association,biomassTree,2065,7.891349374,thous km2
European Free Trade Association,biomassTree,2070,8.080790921,thous km2
European Free Trade Association,biomassTree,2075,8.238475028,thous km2
European Free Trade Association,biomassTree,2080,8.423671915,thous km2
European Free Trade Association,biomassTree,2085,8.623232149,thous km2
European Free Trade Association,biomassTree,2090,8.697613913,thous km2
European Free Trade Association,biomassTree,2095,8.691297809,thous km2
European Free Trade Association,biomassTree,2100,8.587409812,thous km2
European Free Trade Association,crops,1975,5.925309104,thous km2
European Free Trade Association,crops,1990,7.404966802,thous km2
European Free Trade Association,crops,2005,6.544263531,thous km2
European Free Trade Association,crops,2010,6.255223883,thous km2
European Free Trade Association,crops,2015,6.025142972,thous km2
European Free Trade Association,crops,2020,5.917937665,thous km2
European Free Trade Association,crops,2025,5.890457752,thous km2
European Free Trade Association,crops,2030,5.868780052,thous km2
European Free Trade Association,crops,2035,5.876173399,thous km2
European Free Trade Association,crops,2040,5.877406844,thous km2
European Free Trade Association,crops,2045,5.874700924,thous km2
European Free Trade Association,crops,2050,5.864136964,thous km2
European Free Trade Association,crops,2055,5.854110085,thous km2
European Free Trade Association,crops,2060,5.835943943,thous km2
European Free Trade Association,crops,2065,5.810993109,thous km2
European Free Trade Association,crops,2070,5.780623556,thous km2
European Free Trade Association,crops,2075,5.750086343,thous km2
European Free Trade Association,crops,2080,5.719603366,thous km2
European Free Trade Association,crops,2085,5.681438423,thous km2
European Free Trade Association,crops,2090,5.642471695,thous km2
European Free Trade Association,crops,2095,5.600202717,thous km2
European Free Trade Association,crops,2100,5.555826539,thous km2
European Free Trade Association,forest (managed),1975,16.5895581,thous km2
European Free Trade Association,forest (managed),1990,20.8159077,thous km2
European Free Trade Association,forest (managed),2005,19.1079822,thous km2
European Free Trade Association,forest (managed),2010,19.3291866,thous km2
European Free Trade Association,forest (managed),2015,21.5964954,thous km2
European Free Trade Association,forest (managed),2020,21.9769453,thous km2
European Free Trade Association,forest (managed),2025,22.6177554,thous km2
European Free Trade Association,forest (managed),2030,23.1794485,thous km2
European Free Trade Association,forest (managed),2035,23.6659735,thous km2
European Free Trade Association,forest (managed),2040,24.2280018,thous km2
European Free Trade Association,forest (managed),2045,24.6345967,thous km2
European Free Trade Association,forest (managed),2050,24.8963684,thous km2
European Free Trade Association,forest (managed),2055,25.0309208,thous km2
European Free Trade Association,forest (managed),2060,25.1134305,thous km2
European Free Trade Association,forest (managed),2065,25.134036,thous km2
European Free Trade Association,forest (managed),2070,25.1112813,thous km2
European Free Trade Association,forest (managed),2075,25.0345618,thous km2
European Free Trade Association,forest (managed),2080,24.8943703,thous km2
European Free Trade Association,forest (managed),2085,24.6876928,thous km2
European Free Trade Association,forest (managed),2090,24.4831632,thous km2
European Free Trade Association,forest (managed),2095,24.2744032,thous km2
European Free Trade Association,forest (managed),2100,24.0769919,thous km2
European Free Trade Association,forest (unmanaged),1975,131.0423368,thous km2
European Free Trade Association,forest (unmanaged),1990,126.8680438,thous km2
European Free Trade Association,forest (unmanaged),2005,128.3548938,thous km2
European Free Trade Association,forest (unmanaged),2010,127.5798347,thous km2
European Free Trade Association,forest (unmanaged),2015,124.9946923,thous km2
European Free Trade Association,forest (unmanaged),2020,123.6228851,thous km2
European Free Trade Association,forest (unmanaged),2025,122.6226289,thous km2
European Free Trade Association,forest (unmanaged),2030,121.6812237,thous km2
European Free Trade Association,forest (unmanaged),2035,120.8598902,thous km2
European Free Trade Association,forest (unmanaged),2040,120.2873025,thous km2
European Free Trade Association,forest (unmanaged),2045,119.7245193,thous km2
European Free Trade Association,forest (unmanaged),2050,119.244504,thous km2
European Free Trade Association,forest (unmanaged),2055,118.8802334,thous km2
European Free Trade Association,forest (unmanaged),2060,118.6364081,thous km2
European Free Trade Association,forest (unmanaged),2065,118.4582091,thous km2
European Free Trade Association,forest (unmanaged),2070,118.3629176,thous km2
European Free Trade Association,forest (unmanaged),2075,118.3132788,thous km2
European Free Trade Association,forest (unmanaged),2080,118.2851178,thous km2
European Free Trade Association,forest (unmanaged),2085,118.2880546,thous km2
European Free Trade Association,forest (unmanaged),2090,118.3609259,thous km2
European Free Trade Association,forest (unmanaged),2095,118.4854102,thous km2
European Free Trade Association,forest (unmanaged),2100,118.6633371,thous km2
European Free Trade Association,grass,1975,73.6995301,thous km2
European Free Trade Association,grass,1990,74.0607018,thous km2
European Free Trade Association,grass,2005,80.9354614,thous km2
European Free Trade Association,grass,2010,81.7718175,thous km2
European Free Trade Association,grass,2015,81.4317115,thous km2
European Free Trade Association,grass,2020,80.8465797,thous km2
European Free Trade Association,grass,2025,80.3969434,thous km2
European Free Trade Association,grass,2030,79.9565237,thous km2
European Free Trade Association,grass,2035,79.5557326,thous km2
European Free Trade Association,grass,2040,79.2653214,thous km2
European Free Trade Association,grass,2045,78.9718055,thous km2
European Free Trade Association,grass,2050,78.7137883,thous km2
European Free Trade Association,grass,2055,78.5143757,thous km2
European Free Trade Association,grass,2060,78.3777531,thous km2
European Free Trade Association,grass,2065,78.2767099,thous km2
European Free Trade Association,grass,2070,78.2217681,thous km2
European Free Trade Association,grass,2075,78.1924666,thous km2
European Free Trade Association,grass,2080,78.1757392,thous km2
European Free Trade Association,grass,2085,78.1771336,thous km2
European Free Trade Association,grass,2090,78.218697,thous km2
European Free Trade Association,grass,2095,78.2898643,thous km2
European Free Trade Association,grass,2100,78.3910948,thous km2
European Free Trade Association,otherarable,1975,5.7193435,thous km2
European Free Trade Association,otherarable,1990,4.9811983,thous km2
European Free Trade Association,otherarable,2005,6.1863408,thous km2
European Free Trade Association,otherarable,2010,7.2311883,thous km2
European Free Trade Association,otherarable,2015,8.2800902,thous km2
European Free Trade Association,otherarable,2020,7.6256853,thous km2
European Free Trade Association,otherarable,2025,7.1079651,thous km2
European Free Trade Association,otherarable,2030,6.6038994,thous km2
European Free Trade Association,otherarable,2035,6.1419891,thous km2
European Free Trade Association,otherarable,2040,5.8005757,thous km2
European Free Trade Association,otherarable,2045,5.4588572,thous km2
European Free Trade Association,otherarable,2050,5.1587476,thous km2
European Free Trade Association,otherarable,2055,4.9314282,thous km2
European Free Trade Association,otherarable,2060,4.7739712,thous km2
European Free Trade Association,otherarable,2065,4.6587946,thous km2
European Free Trade Association,otherarable,2070,4.595494,thous km2
European Free Trade Association,otherarable,2075,4.5605638,thous km2
European Free Trade Association,otherarable,2080,4.5412462,thous km2
European Free Trade Association,otherarable,2085,4.5441048,thous km2
European Free Trade Association,otherarable,2090,4.593032,thous km2
European Free Trade Association,otherarable,2095,4.6776214,thous km2
European Free Trade Association,otherarable,2100,4.7988587,thous km2
European Free Trade Association,pasture (grazed),1975,8.5782483,thous km2
European Free Trade Association,pasture (grazed),1990,9.6670356,thous km2
European Free Trade Association,pasture (grazed),2005,10.4212142,thous km2
European Free Trade Association,pasture (grazed),2010,10.4420847,thous km2
European Free Trade Association,pasture (grazed),2015,10.2207132,thous km2
European Free Trade Association,pasture (grazed),2020,10.6451772,thous km2
European Free Trade Association,pasture (grazed),2025,11.0167444,thous km2
European Free Trade Association,pasture (grazed),2030,11.3601811,thous km2
European Free Trade Association,pasture (grazed),2035,11.6619,thous km2
European Free Trade Association,pasture (grazed),2040,11.9198481,thous km2
European Free Trade Association,pasture (grazed),2045,12.1548156,thous km2
European Free Trade Association,pasture (grazed),2050,12.3694258,thous km2
European Free Trade Association,pasture (grazed),2055,12.4997841,thous km2
European Free Trade Association,pasture (grazed),2060,12.6140382,thous km2
European Free Trade Association,pasture (grazed),2065,12.7003623,thous km2
European Free Trade Association,pasture (grazed),2070,12.7670046,thous km2
European Free Trade Association,pasture (grazed),2075,12.8180936,thous km2
European Free Trade Association,pasture (grazed),2080,12.8471793,thous km2
European Free Trade Association,pasture (grazed),2085,12.8570755,thous km2
European Free Trade Association,pasture (grazed),2090,12.8425676,thous km2
European Free Trade Association,pasture (grazed),2095,12.8024811,thous km2
European Free Trade Association,pasture (grazed),2100,12.7353659,thous km2
European Free Trade Association,pasture (other),1975,31.68668902,thous km2
European Free Trade Association,pasture (other),1990,29.49224308,thous km2
European Free Trade Association,pasture (other),2005,19.42630143,thous km2
European Free Trade Association,pasture (other),2010,19.30576139,thous km2
European Free Trade Association,pasture (other),2015,19.41169344,thous km2
European Free Trade Association,pasture (other),2020,19.16844965,thous km2
European Free Trade Association,pasture (other),2025,18.9715487,thous km2
European Free Trade Association,pasture (other),2030,18.79226045,thous km2
European Free Trade Association,pasture (other),2035,18.6373515,thous km2
European Free Trade Association,pasture (other),2040,18.52124802,thous km2
European Free Trade Association,pasture (other),2045,18.41381245,thous km2
European Free Trade Association,pasture (other),2050,18.32417522,thous km2
European Free Trade Association,pasture (other),2055,18.26181644,thous km2
European Free Trade Association,pasture (other),2060,18.21823894,thous km2
European Free Trade Association,pasture (other),2065,18.18728976,thous km2
European Free Trade Association,pasture (other),2070,18.16966908,thous km2
European Free Trade Association,pasture (other),2075,18.15936942,thous km2
European Free Trade Association,pasture (other),2080,18.15431836,thous km2
European Free Trade Association,pasture (other),2085,18.15582223,thous km2
European Free Trade Association,pasture (other),2090,18.16873692,thous km2
European Free Trade Association,pasture (other),2095,18.19133701,thous km2
European Free Trade Association,pasture (other),2100,18.22414067,thous km2
European Free Trade Association,rock and desert,1975,46.8249337,thous km2
European Free Trade Association,rock and desert,1990,46.8249575,thous km2
European Free Trade Association,rock and desert,2005,46.753328,thous km2
European Free Trade Association,rock and desert,2010,46.539848,thous km2
European Free Trade Association,rock and desert,2015,46.7032065,thous km2
European Free Trade Association,rock and desert,2020,46.7032065,thous km2
European Free Trade Association,rock and desert,2025,46.7032065,thous km2
European Free Trade Association,rock and desert,2030,46.7032065,thous km2
European Free Trade Association,rock and desert,2035,46.7032065,thous km2
European Free Trade Association,rock and desert,2040,46.7032065,thous km2
European Free Trade Association,rock and desert,2045,46.7032065,thous km2
European Free Trade Association,rock and desert,2050,46.7032065,thous km2
European Free Trade Association,rock and desert,2055,46.7032065,thous km2
European Free Trade Association,rock and desert,2060,46.7032065,thous km2
European Free Trade Association,rock and desert,2065,46.7032065,thous km2
European Free Trade Association,rock and desert,2070,46.7032065,thous km2
European Free Trade Association,rock and desert,2075,46.7032065,thous km2
European Free Trade Association,rock and desert,2080,46.7032065,thous km2
European Free Trade Association,rock and desert,2085,46.7032065,thous km2
European Free Trade Association,rock and desert,2090,46.7032065,thous km2
European Free Trade Association,rock and desert,2095,46.7032065,thous km2
European Free Trade Association,rock and desert,2100,46.7032065,thous km2
European Free Trade Association,RootTuber,1975,0.52030378,thous km2
European Free Trade Association,RootTuber,1990,0.392321436,thous km2
European Free Trade Association,RootTuber,2005,0.275482088,thous km2
European Free Trade Association,RootTuber,2010,0.250319844,thous km2
European Free Trade Association,RootTuber,2015,0.239288784,thous km2
European Free Trade Association,RootTuber,2020,0.239142604,thous km2
European Free Trade Association,RootTuber,2025,0.240111516,thous km2
European Free Trade Association,RootTuber,2030,0.24073885,thous km2
European Free Trade Association,RootTuber,2035,0.241789498,thous km2
European Free Trade Association,RootTuber,2040,0.242159175,thous km2
European Free Trade Association,RootTuber,2045,0.242162294,thous km2
European Free Trade Association,RootTuber,2050,0.241917594,thous km2
European Free Trade Association,RootTuber,2055,0.243634288,thous km2
European Free Trade Association,RootTuber,2060,0.245017648,thous km2
European Free Trade Association,RootTuber,2065,0.245547841,thous km2
European Free Trade Association,RootTuber,2070,0.245647329,thous km2
European Free Trade Association,RootTuber,2075,0.245214731,thous km2
European Free Trade Association,RootTuber,2080,0.244385815,thous km2
European Free Trade Association,RootTuber,2085,0.243211052,thous km2
European Free Trade Association,RootTuber,2090,0.24147771,thous km2
European Free Trade Association,RootTuber,2095,0.239243704,thous km2
European Free Trade Association,RootTuber,2100,0.236288435,thous km2
European Free Trade Association,shrubs,1975,4.82862383,thous km2
European Free Trade Association,shrubs,1990,5.25343543,thous km2
European Free Trade Association,shrubs,2005,5.605438,thous km2
European Free Trade Association,shrubs,2010,6.058975254,thous km2
European Free Trade Association,shrubs,2015,5.7441669,thous km2
European Free Trade Association,shrubs,2020,5.707206,thous km2
European Free Trade Association,shrubs,2025,5.6792393,thous km2
European Free Trade Association,shrubs,2030,5.65183593,thous km2
European Free Trade Association,shrubs,2035,5.62695972,thous km2
