# File: en_aluminum.csv
# Title: aluminum energy use by region
# Units: EJ
# Description: Regional aluminum energy consumption
# Source: IAI
# Column types: cicnic
# ----------
region,GCAM_region_ID,fuel,value,year,unit
Africa_Northern,3,electricity,0.010258412,1990,EJ
Africa_Northern,3,electricity,0.010279641,1991,EJ
Africa_Northern,3,electricity,0.010129655,1992,EJ
Africa_Northern,3,electricity,0.010348176,1993,EJ
Africa_Northern,3,electricity,0.010585542,1994,EJ
Africa_Northern,3,electricity,0.011160921,1995,EJ
Africa_Northern,3,electricity,0.009911664,1996,EJ
Africa_Northern,3,electricity,0.010109856,1997,EJ
Africa_Northern,3,electricity,0.010954879,1998,EJ
Africa_Northern,3,electricity,0.010586934,1999,EJ
Africa_Northern,3,electricity,0.010739949,2000,EJ
Africa_Northern,3,electricity,0.010307668,2001,EJ
Africa_Northern,3,electricity,0.010428381,2002,EJ
Africa_Northern,3,electricity,0.010150588,2003,EJ
Africa_Northern,3,electricity,0.011182606,2004,EJ
Africa_Northern,3,electricity,0.012624043,2005,EJ
Africa_Northern,3,electricity,0.013840089,2006,EJ
Africa_Northern,3,electricity,0.013667255,2007,EJ
Africa_Northern,3,electricity,0.01396257,2008,EJ
Africa_Northern,3,electricity,0.013939951,2009,EJ
Africa_Northern,3,electricity,0.011682153,2010,EJ
Africa_Northern,3,electricity,0.011614278,2011,EJ
Africa_Northern,3,electricity,0.011595544,2012,EJ
Africa_Northern,3,electricity,0.014599897,2013,EJ
Africa_Northern,3,electricity,0.012682516,2014,EJ
Africa_Northern,3,electricity,0.015175398,2015,EJ
Africa_Southern,4,electricity,0.00300496,2000,EJ
Africa_Southern,4,electricity,0.014507089,2001,EJ
Africa_Southern,4,electricity,0.014332339,2002,EJ
Africa_Southern,4,electricity,0.021290208,2003,EJ
Africa_Southern,4,electricity,0.028422457,2004,EJ
Africa_Southern,4,electricity,0.028714524,2005,EJ
Africa_Southern,4,electricity,0.030975438,2006,EJ
Africa_Southern,4,electricity,0.029877255,2007,EJ
Africa_Southern,4,electricity,0.028784376,2008,EJ
Africa_Southern,4,electricity,0.028668956,2009,EJ
Africa_Southern,4,electricity,0.024462252,2010,EJ
Africa_Southern,4,electricity,0.024631035,2011,EJ
Africa_Southern,4,electricity,0.024678818,2012,EJ
Africa_Southern,4,electricity,0.026006067,2013,EJ
Africa_Southern,4,electricity,0.023969956,2014,EJ
Africa_Southern,4,electricity,0.02822624,2015,EJ
Africa_Western,5,electricity,0.015301654,1990,EJ
Africa_Western,5,electricity,0.014899704,1991,EJ
Africa_Western,5,electricity,0.014909942,1992,EJ
Africa_Western,5,electricity,0.015025318,1993,EJ
Africa_Western,5,electricity,0.012950397,1994,EJ
Africa_Western,5,electricity,0.013269095,1995,EJ
Africa_Western,5,electricity,0.012263584,1996,EJ
Africa_Western,5,electricity,0.013365573,1997,EJ
Africa_Western,5,electricity,0.008876261,1998,EJ
Africa_Western,5,electricity,0.011519461,1999,EJ
Africa_Western,5,electricity,0.014023145,2000,EJ
Africa_Western,5,electricity,0.013252716,2001,EJ
Africa_Western,5,electricity,0.009840113,2002,EJ
Africa_Western,5,electricity,0.00484105,2003,EJ
Africa_Western,5,electricity,0.004452334,2004,EJ
Africa_Western,5,electricity,0.005329002,2005,EJ
Africa_Western,5,electricity,0.005272415,2006,EJ
Africa_Western,5,electricity,0.004608726,2007,EJ
Africa_Western,5,electricity,0.005477624,2008,EJ
Africa_Western,5,electricity,0.004523909,2009,EJ
Africa_Western,5,electricity,0.004260033,2010,EJ
Africa_Western,5,electricity,0.005346951,2011,EJ
Africa_Western,5,electricity,0.005075785,2012,EJ
Africa_Western,5,electricity,0.005201213,2013,EJ
Africa_Western,5,electricity,0.005538032,2014,EJ
Africa_Western,5,electricity,0.005311389,2015,EJ
Australia_NZ,6,electricity,0.0910942,1990,EJ
Australia_NZ,6,electricity,0.09239,1991,EJ
Australia_NZ,6,electricity,0.0903596,1992,EJ
Australia_NZ,6,electricity,0.098417,1993,EJ
Australia_NZ,6,electricity,0.09384,1994,EJ
Australia_NZ,6,electricity,0.0934646,1995,EJ
Australia_NZ,6,electricity,0.0981086,1996,EJ
Australia_NZ,6,electricity,0.1060834,1997,EJ
Australia_NZ,6,electricity,0.1147974,1998,EJ
Australia_NZ,6,electricity,0.1174582,1999,EJ
Australia_NZ,6,electricity,0.112238,2000,EJ
Australia_NZ,6,electricity,0.1192056,2001,EJ
Australia_NZ,6,electricity,0.1134,2002,EJ
Australia_NZ,6,electricity,0.1297502,2003,EJ
Australia_NZ,6,electricity,0.1338,2004,EJ
Australia_NZ,6,electricity,0.1396224,2005,EJ
Australia_NZ,6,electricity,0.1399524,2006,EJ
Australia_NZ,6,electricity,0.1337272,2007,EJ
Australia_NZ,6,electricity,0.1408648,2008,EJ
Australia_NZ,6,electricity,0.1291596,2009,EJ
Australia_NZ,6,electricity,0.0868564,2010,EJ
Australia_NZ,6,electricity,0.1305252,2011,EJ
Australia_NZ,6,electricity,0.113616,2012,EJ
Australia_NZ,6,electricity,0.091003,2013,EJ
Australia_NZ,6,electricity,0.1191994,2014,EJ
Australia_NZ,6,electricity,0.1131268,2015,EJ
Brazil,7,electricity,0.057244569,1990,EJ
Brazil,7,electricity,0.069433233,1991,EJ
Brazil,7,electricity,0.070911346,1992,EJ
Brazil,7,electricity,0.070036725,1993,EJ
Brazil,7,electricity,0.070697629,1994,EJ
Brazil,7,electricity,0.06994574,1995,EJ
Brazil,7,electricity,0.071010084,1996,EJ
Brazil,7,electricity,0.071569086,1997,EJ
Brazil,7,electricity,0.073376172,1998,EJ
Brazil,7,electricity,0.068847136,1999,EJ
Brazil,7,electricity,0.072710954,2000,EJ
Brazil,7,electricity,0.070602915,2001,EJ
Brazil,7,electricity,0.071352775,2002,EJ
Brazil,7,electricity,0.080928438,2003,EJ
Brazil,7,electricity,0.086854414,2004,EJ
Brazil,7,electricity,0.083723611,2005,EJ
Brazil,7,electricity,0.095003743,2006,EJ
Brazil,7,electricity,0.098940677,2007,EJ
Brazil,7,electricity,0.097721813,2008,EJ
Brazil,7,electricity,0.067808219,2009,EJ
Brazil,7,electricity,0.087559787,2010,EJ
Brazil,7,electricity,0.083577703,2011,EJ
Brazil,7,electricity,0.0801288,2012,EJ
Brazil,7,electricity,0.068927874,2013,EJ
Brazil,7,electricity,0.049853311,2014,EJ
Brazil,7,electricity,0.04520888,2015,EJ
Canada,8,electricity,0.093237533,1990,EJ
Canada,8,electricity,0.107192279,1991,EJ
Canada,8,electricity,0.115179031,1992,EJ
Canada,8,electricity,0.13406162,1993,EJ
Canada,8,electricity,0.131183265,1994,EJ
Canada,8,electricity,0.127569192,1995,EJ
Canada,8,electricity,0.13239117,1996,EJ
Canada,8,electricity,0.135231035,1997,EJ
Canada,8,electricity,0.13809145,1998,EJ
Canada,8,electricity,0.122798502,1999,EJ
Canada,8,electricity,0.125151258,2000,EJ
Canada,8,electricity,0.129266878,2001,EJ
Canada,8,electricity,0.1416799,2002,EJ
Canada,8,electricity,0.150017437,2003,EJ
Canada,8,electricity,0.136168091,2004,EJ
Canada,8,electricity,0.156637602,2005,EJ
Canada,8,electricity,0.162655987,2006,EJ
Canada,8,electricity,0.163346167,2007,EJ
Canada,8,electricity,0.166900561,2008,EJ
Canada,8,electricity,0.141923238,2009,EJ
Canada,8,electricity,0.153940646,2010,EJ
Canada,8,electricity,0.151669534,2011,EJ
Canada,8,electricity,0.139731061,2012,EJ
Canada,8,electricity,0.148707092,2013,EJ
Canada,8,electricity,0.130622988,2014,EJ
Canada,8,electricity,0.15681426,2015,EJ
Central Asia,10,electricity,0.0274753,1992,EJ
Central Asia,10,electricity,0.025392017,1993,EJ
Central Asia,10,electricity,0.020201323,1994,EJ
Central Asia,10,electricity,0.019407467,1995,EJ
Central Asia,10,electricity,0.01604827,1996,EJ
Central Asia,10,electricity,0.018027169,1997,EJ
Central Asia,10,electricity,0.017406329,1998,EJ
Central Asia,10,electricity,0.019412008,1999,EJ
Central Asia,10,electricity,0.023869583,2000,EJ
Central Asia,10,electricity,0.024039384,2001,EJ
Central Asia,10,electricity,0.023798536,2002,EJ
Central Asia,10,electricity,0.022801991,2003,EJ
Central Asia,10,electricity,0.028924315,2004,EJ
Central Asia,10,electricity,0.031642847,2005,EJ
Central Asia,10,electricity,0.036464119,2006,EJ
Central Asia,10,electricity,0.037097398,2007,EJ
Central Asia,10,electricity,0.040944097,2008,EJ
Central Asia,10,electricity,0.036966272,2009,EJ
Central Asia,10,electricity,0.021677866,2010,EJ
Central Asia,10,electricity,0.031675045,2011,EJ
Central Asia,10,electricity,0.006234221,2012,EJ
Central Asia,10,electricity,0.008139645,2013,EJ
Central Asia,10,electricity,0.006810677,2014,EJ
Central Asia,10,electricity,0.013149677,2015,EJ
China,11,electricity,0,1990,EJ
China,11,electricity,0,1991,EJ
China,11,electricity,0,1992,EJ
China,11,electricity,0,1993,EJ
China,11,electricity,0,1994,EJ
China,11,electricity,0.0946008,1995,EJ
China,11,electricity,0.10242,1996,EJ
China,11,electricity,0.1161756,1997,EJ
China,11,electricity,0.1454748,1998,EJ
China,11,electricity,0.1597062,1999,EJ
China,11,electricity,0.1701548,2000,EJ
China,11,electricity,0.2028514,2001,EJ
China,11,electricity,0.2389644,2002,EJ
China,11,electricity,0.3170124,2003,EJ
China,11,electricity,0.3741812,2004,EJ
China,11,electricity,0.4302274,2005,EJ
China,11,electricity,0.5232102,2006,EJ
China,11,electricity,0.7023598,2007,EJ
China,11,electricity,0.7482966,2008,EJ
China,11,electricity,0.7414286,2009,EJ
China,11,electricity,0.926267,2010,EJ
China,11,electricity,1.0660212,2011,EJ
China,11,electricity,1.1729016,2012,EJ
China,11,electricity,1.3798592,2013,EJ
China,11,electricity,1.4562378,2014,EJ
China,11,electricity,1.6080222,2015,EJ
EU-12,12,electricity,0.019361963,1990,EJ
EU-12,12,electricity,0.016153909,1991,EJ
EU-12,12,electricity,0.009931412,1992,EJ
EU-12,12,electricity,0.009338189,1993,EJ
EU-12,12,electricity,0.009065817,1994,EJ
EU-12,12,electricity,0.009139213,1995,EJ
EU-12,12,electricity,0.008677772,1996,EJ
EU-12,12,electricity,0.008819331,1997,EJ
EU-12,12,electricity,0.013624393,1998,EJ
EU-12,12,electricity,0.013190587,1999,EJ
EU-12,12,electricity,0.013938392,2000,EJ
EU-12,12,electricity,0.014021593,2001,EJ
EU-12,12,electricity,0.014646598,2002,EJ
EU-12,12,electricity,0.015721463,2003,EJ
EU-12,12,electricity,0.021224312,2004,EJ
EU-12,12,electricity,0.032291588,2005,EJ
EU-12,12,electricity,0.034911162,2006,EJ
EU-12,12,electricity,0.03497865,2007,EJ
EU-12,12,electricity,0.031870693,2008,EJ
EU-12,12,electricity,0.021228153,2009,EJ
EU-12,12,electricity,0.024308462,2010,EJ
EU-12,12,electricity,0.025143352,2011,EJ
EU-12,12,electricity,0.02770603,2012,EJ
EU-12,12,electricity,0.028089393,2013,EJ
EU-12,12,electricity,0.029932828,2014,EJ
EU-12,12,electricity,0.031916954,2015,EJ
EU-15,13,electricity,0.137529261,1990,EJ
EU-15,13,electricity,0.135024395,1991,EJ
EU-15,13,electricity,0.0674804,1992,EJ
EU-15,13,electricity,0.063368324,1993,EJ
EU-15,13,electricity,0.062236396,1994,EJ
EU-15,13,electricity,0.064620994,1995,EJ
EU-15,13,electricity,0.066529583,1996,EJ
EU-15,13,electricity,0.067665554,1997,EJ
EU-15,13,electricity,0.071918425,1998,EJ
EU-15,13,electricity,0.07312624,1999,EJ
EU-15,13,electricity,0.074614884,2000,EJ
EU-15,13,electricity,0.076554333,2001,EJ
EU-15,13,electricity,0.07468028,2002,EJ
EU-15,13,electricity,0.078182409,2003,EJ
EU-15,13,electricity,0.097896221,2004,EJ
EU-15,13,electricity,0.137773964,2005,EJ
EU-15,13,electricity,0.136343751,2006,EJ
EU-15,13,electricity,0.143826686,2007,EJ
EU-15,13,electricity,0.141508159,2008,EJ
EU-15,13,electricity,0.105645808,2009,EJ
EU-15,13,electricity,0.108128858,2010,EJ
EU-15,13,electricity,0.0975903,2011,EJ
EU-15,13,electricity,0.084414278,2012,EJ
EU-15,13,electricity,0.082745262,2013,EJ
EU-15,13,electricity,0.085390196,2014,EJ
EU-15,13,electricity,0.094958596,2015,EJ
Europe_Eastern,14,electricity,0.0026602,1992,EJ
Europe_Eastern,14,electricity,0.002570144,1993,EJ
Europe_Eastern,14,electricity,0.002915054,1994,EJ
Europe_Eastern,14,electricity,0.002879881,1995,EJ
Europe_Eastern,14,electricity,0.002711804,1996,EJ
Europe_Eastern,14,electricity,0.00307156,1997,EJ
Europe_Eastern,14,electricity,0.003275978,1998,EJ
Europe_Eastern,14,electricity,0.003408803,1999,EJ
Europe_Eastern,14,electricity,0.003529082,2000,EJ
Europe_Eastern,14,electricity,0.003148917,2001,EJ
Europe_Eastern,14,electricity,0.003241935,2002,EJ
Europe_Eastern,14,electricity,0.003459936,2003,EJ
Europe_Eastern,14,electricity,0.00414939,2004,EJ
Europe_Eastern,14,electricity,0.005947078,2005,EJ
Europe_Eastern,14,electricity,0.006322053,2006,EJ
Europe_Eastern,14,electricity,0.006500966,2007,EJ
Europe_Eastern,14,electricity,0.006442555,2008,EJ
Europe_Eastern,14,electricity,0.002749761,2009,EJ
Europe_Eastern,14,electricity,0.00136872,2010,EJ
Europe_Eastern,14,electricity,0.000331457,2011,EJ
Europe_Non_EU,15,electricity,0.005162437,1990,EJ
Europe_Non_EU,15,electricity,0.004699187,1991,EJ
Europe_Non_EU,15,electricity,0.007538498,1992,EJ
Europe_Non_EU,15,electricity,0.007680154,1993,EJ
Europe_Non_EU,15,electricity,0.006101791,1994,EJ
Europe_Non_EU,15,electricity,0.00667658,1995,EJ
Europe_Non_EU,15,electricity,0.007344767,1996,EJ
Europe_Non_EU,15,electricity,0.008932648,1997,EJ
Europe_Non_EU,15,electricity,0.008690211,1998,EJ
Europe_Non_EU,15,electricity,0.00990941,1999,EJ
Europe_Non_EU,15,electricity,0.010695744,2000,EJ
Europe_Non_EU,15,electricity,0.011342184,2001,EJ
Europe_Non_EU,15,electricity,0.011496481,2002,EJ
Europe_Non_EU,15,electricity,0.011321698,2003,EJ
Europe_Non_EU,15,electricity,0.013359136,2004,EJ
Europe_Non_EU,15,electricity,0.017724665,2005,EJ
Europe_Non_EU,15,electricity,0.018500699,2006,EJ
Europe_Non_EU,15,electricity,0.019283037,2007,EJ
Europe_Non_EU,15,electricity,0.018362409,2008,EJ
Europe_Non_EU,15,electricity,0.011461415,2009,EJ
Europe_Non_EU,15,electricity,0.013211796,2010,EJ
Europe_Non_EU,15,electricity,0.014370557,2011,EJ
Europe_Non_EU,15,electricity,0.011330156,2012,EJ
Europe_Non_EU,15,electricity,0.007765655,2013,EJ
Europe_Non_EU,15,electricity,0.009729626,2014,EJ
Europe_Non_EU,15,electricity,0.009436793,2015,EJ
European Free Trade Association,16,electricity,0.054148776,1990,EJ
European Free Trade Association,16,electricity,0.055034696,1991,EJ
European Free Trade Association,16,electricity,0.028198117,1992,EJ
European Free Trade Association,16,electricity,0.027129296,1993,EJ
European Free Trade Association,16,electricity,0.028567526,1994,EJ
European Free Trade Association,16,electricity,0.028446167,1995,EJ
European Free Trade Association,16,electricity,0.029950365,1996,EJ
European Free Trade Association,16,electricity,0.031932059,1997,EJ
European Free Trade Association,16,electricity,0.036770553,1998,EJ
European Free Trade Association,16,electricity,0.037763612,1999,EJ
European Free Trade Association,16,electricity,0.038108158,2000,EJ
European Free Trade Association,16,electricity,0.039985305,2001,EJ
European Free Trade Association,16,electricity,0.041132046,2002,EJ
European Free Trade Association,16,electricity,0.046193178,2003,EJ
European Free Trade Association,16,electricity,0.06014779,2004,EJ
European Free Trade Association,16,electricity,0.08811065,2005,EJ
European Free Trade Association,16,electricity,0.093040484,2006,EJ
European Free Trade Association,16,electricity,0.100966334,2007,EJ
European Free Trade Association,16,electricity,0.120812163,2008,EJ
European Free Trade Association,16,electricity,0.106910698,2009,EJ
European Free Trade Association,16,electricity,0.104843931,2010,EJ
European Free Trade Association,16,electricity,0.102751553,2011,EJ
European Free Trade Association,16,electricity,0.105207303,2012,EJ
European Free Trade Association,16,electricity,0.106660729,2013,EJ
European Free Trade Association,16,electricity,0.114016864,2014,EJ
European Free Trade Association,16,electricity,0.119009492,2015,EJ
India,17,electricity,0.036644842,1990,EJ
India,17,electricity,0.042292682,1991,EJ
India,17,electricity,0.031677405,1992,EJ
India,17,electricity,0.034517273,1993,EJ
India,17,electricity,0.038140098,1994,EJ
India,17,electricity,0.04306533,1995,EJ
India,17,electricity,0.040969382,1996,EJ
India,17,electricity,0.044750861,1997,EJ
India,17,electricity,0.048133827,1998,EJ
India,17,electricity,0.052047917,1999,EJ
India,17,electricity,0.051240039,2000,EJ
India,17,electricity,0.051905106,2001,EJ
India,17,electricity,0.05184681,2002,EJ
India,17,electricity,0.053901748,2003,EJ
India,17,electricity,0.06425969,2004,EJ
India,17,electricity,0.07270137,2005,EJ
India,17,electricity,0.090342717,2006,EJ
India,17,electricity,0.096453234,2007,EJ
India,17,electricity,0.113222138,2008,EJ
India,17,electricity,0.121547538,2009,EJ
India,17,electricity,0.060584922,2010,EJ
India,17,electricity,0.096530712,2011,EJ
India,17,electricity,0.018335945,2012,EJ
India,17,electricity,0.026708701,2013,EJ
India,17,electricity,0.034390373,2014,EJ
India,17,electricity,0.074620456,2015,EJ
Indonesia,18,electricity,0.015741202,1990,EJ
Indonesia,18,electricity,0.015691928,1991,EJ
Indonesia,18,electricity,0.011184063,1992,EJ
Indonesia,18,electricity,0.01428301,1993,EJ
Indonesia,18,electricity,0.017938775,1994,EJ
Indonesia,18,electricity,0.017643152,1995,EJ
Indonesia,18,electricity,0.017359908,1996,EJ
Indonesia,18,electricity,0.018117758,1997,EJ
Indonesia,18,electricity,0.011811437,1998,EJ
Indonesia,18,electricity,0.008985471,1999,EJ
Indonesia,18,electricity,0.012730445,2000,EJ
Indonesia,18,electricity,0.014972627,2001,EJ
Indonesia,18,electricity,0.012362876,2002,EJ
Indonesia,18,electricity,0.013492302,2003,EJ
Indonesia,18,electricity,0.01841316,2004,EJ
Indonesia,18,electricity,0.019448774,2005,EJ
Indonesia,18,electricity,0.020439529,2006,EJ
Indonesia,18,electricity,0.019101213,2007,EJ
Indonesia,18,electricity,0.019624094,2008,EJ
Indonesia,18,electricity,0.019624071,2009,EJ
Indonesia,18,electricity,0.009538261,2010,EJ
Indonesia,18,electricity,0.01412927,2011,EJ
Indonesia,18,electricity,0.002674891,2012,EJ
Indonesia,18,electricity,0.003999248,2013,EJ
Indonesia,18,electricity,0.003742325,2014,EJ
Indonesia,18,electricity,0.005323243,2015,EJ
Japan,19,electricity,0.002877424,1990,EJ
Japan,19,electricity,0.00268525,1991,EJ
Japan,19,electricity,0.001228308,1992,EJ
Japan,19,electricity,0.001428301,1993,EJ
Japan,19,electricity,0.00137369,1994,EJ
Japan,19,electricity,0.001443531,1995,EJ
Japan,19,electricity,0.001311637,1996,EJ
Japan,19,electricity,0.001540009,1997,EJ
Japan,19,electricity,0.001420925,1998,EJ
Japan,19,electricity,0.000932455,1999,EJ
Japan,19,electricity,0.000556957,2000,EJ
Japan,19,electricity,0.000582269,2001,EJ
Japan,19,electricity,0.000463608,2002,EJ
Japan,19,electricity,0.000404769,2003,EJ
Japan,19,electricity,0.000447283,2004,EJ
Japan,19,electricity,0.000540244,2005,EJ
Japan,19,electricity,0.000572307,2006,EJ
Japan,19,electricity,0.000552514,2007,EJ
Japan,19,electricity,0.004764698,2008,EJ
Japan,19,electricity,0.002966429,2009,EJ
Japan,19,electricity,0.002035834,2010,EJ
Japan,19,electricity,0.002489994,2011,EJ
Japan,19,electricity,0.000280432,2012,EJ
Japan,19,electricity,0.000454816,2013,EJ
Japan,19,electricity,1.77361E-05,2014,EJ
Mexico,20,electricity,0.004181129,1990,EJ
Mexico,20,electricity,0.003106224,1991,EJ
Mexico,20,electricity,0.00147732,1992,EJ
Mexico,20,electricity,0.001517462,1993,EJ
Mexico,20,electricity,0.000588769,1995,EJ
Mexico,20,electricity,0.003624783,1996,EJ
Mexico,20,electricity,0.003876659,1997,EJ
Mexico,20,electricity,0.003765996,1998,EJ
Mexico,20,electricity,0.003469896,1999,EJ
Mexico,20,electricity,0.003489668,2000,EJ
Mexico,20,electricity,0.003246111,2001,EJ
Mexico,20,electricity,0.002111349,2002,EJ
Middle East,21,electricity,0.005077807,1990,EJ
Middle East,21,electricity,0.006713124,1991,EJ
Middle East,21,electricity,0.005947594,1992,EJ
Middle East,21,electricity,0.007935005,1993,EJ
Middle East,21,electricity,0.009373414,1994,EJ
Middle East,21,electricity,0.009463145,1995,EJ
Middle East,21,electricity,0.009104307,1996,EJ
Middle East,21,electricity,0.010689477,1997,EJ
Middle East,21,electricity,0.011012167,1998,EJ
Middle East,21,electricity,0.011613297,1999,EJ
Middle East,21,electricity,0.011139139,2000,EJ
Middle East,21,electricity,0.011645376,2001,EJ
Middle East,21,electricity,0.013058288,2002,EJ
Middle East,21,electricity,0.012277995,2003,EJ
Middle East,21,electricity,0.015878555,2004,EJ
Middle East,21,electricity,0.016979088,2005,EJ
Middle East,21,electricity,0.016760414,2006,EJ
Middle East,21,electricity,0.017049017,2007,EJ
Middle East,21,electricity,0.020027882,2008,EJ
Middle East,21,electricity,0.015212458,2009,EJ
Middle East,21,electricity,0.007238522,2010,EJ
Middle East,21,electricity,0.018646004,2011,EJ
Middle East,21,electricity,0.137108431,2012,EJ
Middle East,21,electricity,0.144443381,2013,EJ
Middle East,21,electricity,0.213901129,2014,EJ
Middle East,21,electricity,0.239038519,2015,EJ
Russia,23,electricity,0.079805992,1992,EJ
Russia,23,electricity,0.082815746,1993,EJ
Russia,23,electricity,0.077831934,1994,EJ
Russia,23,electricity,0.080048926,1995,EJ
Russia,23,electricity,0.08659693,1996,EJ
Russia,23,electricity,0.088375775,1997,EJ
Russia,23,electricity,0.092002924,1998,EJ
Russia,23,electricity,0.093253001,1999,EJ
Russia,23,electricity,0.096234221,2000,EJ
Russia,23,electricity,0.098032324,2001,EJ
Russia,23,electricity,0.096881743,2002,EJ
Russia,23,electricity,0.105558392,2003,EJ
Russia,23,electricity,0.131899184,2004,EJ
Russia,23,electricity,0.190254316,2005,EJ
Russia,23,electricity,0.208012338,2006,EJ
Russia,23,electricity,0.227533818,2007,EJ
Russia,23,electricity,0.238887665,2008,EJ
Russia,23,electricity,0.209806746,2009,EJ
Russia,23,electricity,0.216093471,2010,EJ
Russia,23,electricity,0.189072327,2011,EJ
Russia,23,electricity,0.217327611,2012,EJ
Russia,23,electricity,0.203112261,2013,EJ
Russia,23,electricity,0.17959697,2014,EJ
Russia,23,electricity,0.199707321,2015,EJ
South Africa,24,electricity,0.009112221,1990,EJ
South Africa,24,electricity,0.009759884,1991,EJ
South Africa,24,electricity,0.009845114,1992,EJ
South Africa,24,electricity,0.010231247,1993,EJ
South Africa,24,electricity,0.009684645,1994,EJ
South Africa,24,electricity,0.012090998,1995,EJ
South Africa,24,electricity,0.034550828,1996,EJ
South Africa,24,electricity,0.037697769,1997,EJ
South Africa,24,electricity,0.038033092,1998,EJ
South Africa,24,electricity,0.037794805,1999,EJ
South Africa,24,electricity,0.037450701,2000,EJ
South Africa,24,electricity,0.036104108,2001,EJ
South Africa,24,electricity,0.037809566,2002,EJ
South Africa,24,electricity,0.038416073,2003,EJ
South Africa,24,electricity,0.044833967,2004,EJ
South Africa,24,electricity,0.043770248,2005,EJ
South Africa,24,electricity,0.049154286,2006,EJ
South Africa,24,electricity,0.047623497,2007,EJ
South Africa,24,electricity,0.043552479,2008,EJ
South Africa,24,electricity,0.042556303,2009,EJ
South Africa,24,electricity,0.035441719,2010,EJ
South Africa,24,electricity,0.035456419,2011,EJ
South Africa,24,electricity,0.029098252,2012,EJ
South Africa,24,electricity,0.037503486,2013,EJ
South Africa,24,electricity,0.031494915,2014,EJ
South Africa,24,electricity,0.035156338,2015,EJ
South America_Northern,25,electricity,0.038245029,1990,EJ
South America_Northern,25,electricity,0.038370997,1991,EJ
South America_Northern,25,electricity,0.035042024,1992,EJ
South America_Northern,25,electricity,0.035018363,1993,EJ
South America_Northern,25,electricity,0.036512193,1994,EJ
South America_Northern,25,electricity,0.038740991,1995,EJ
South America_Northern,25,electricity,0.039634917,1996,EJ
South America_Northern,25,electricity,0.040078688,1997,EJ
South America_Northern,25,electricity,0.037295504,1998,EJ
South America_Northern,25,electricity,0.03172476,1999,EJ
South America_Northern,25,electricity,0.032551167,2000,EJ
South America_Northern,25,electricity,0.035644796,2001,EJ
South America_Northern,25,electricity,0.032752981,2002,EJ
South America_Northern,25,electricity,0.0352194,2003,EJ
South America_Northern,25,electricity,0.037197772,2004,EJ
South America_Northern,25,electricity,0.03434958,2005,EJ
South America_Northern,25,electricity,0.036107342,2006,EJ
South America_Northern,25,electricity,0.036467561,2007,EJ
South America_Northern,25,electricity,0.035770537,2008,EJ
South America_Northern,25,electricity,0.024765893,2009,EJ
South America_Northern,25,electricity,0.019096698,2010,EJ
South America_Northern,25,electricity,0.022055227,2011,EJ
South America_Northern,25,electricity,0.0113274,2012,EJ
South America_Northern,25,electricity,0.009038855,2013,EJ
South America_Northern,25,electricity,0.007151514,2014,EJ
South America_Northern,25,electricity,0.006968726,2015,EJ
Southeast Asia,29,electricity,0.001140934,2009,EJ
Southeast Asia,29,electricity,0.004632548,2011,EJ
Southeast Asia,29,electricity,0.001294302,2012,EJ
Southeast Asia,29,electricity,0.004563847,2013,EJ
Southeast Asia,29,electricity,0.007094455,2014,EJ
Southeast Asia,29,electricity,0.012674387,2015,EJ
Argentina,31,electricity,0.010206873,1990,EJ
Argentina,31,electricity,0.010049547,1991,EJ
Argentina,31,electricity,0.00975031,1992,EJ
Argentina,31,electricity,0.00963005,1993,EJ
Argentina,31,electricity,0.010440578,1994,EJ
Argentina,31,electricity,0.010951101,1995,EJ
Argentina,31,electricity,0.011052616,1996,EJ
Argentina,31,electricity,0.011033567,1997,EJ
Argentina,31,electricity,0.011358729,1998,EJ
Argentina,31,electricity,0.011346008,1999,EJ
Argentina,31,electricity,0.014988411,2000,EJ
Argentina,31,electricity,0.015294177,2001,EJ
Argentina,31,electricity,0.014562896,2002,EJ
Argentina,31,electricity,0.015939562,2003,EJ
Argentina,31,electricity,0.016214414,2004,EJ
Argentina,31,electricity,0.015192009,2005,EJ
Argentina,31,electricity,0.016159515,2006,EJ
Argentina,31,electricity,0.016201162,2007,EJ
Argentina,31,electricity,0.023180249,2008,EJ
Argentina,31,electricity,0.018232288,2009,EJ
Argentina,31,electricity,0.023771114,2010,EJ
Argentina,31,electricity,0.02414467,2011,EJ
Argentina,31,electricity,0.0230454,2012,EJ
Argentina,31,electricity,0.023257872,2013,EJ
Argentina,31,electricity,0.022905575,2014,EJ
Argentina,31,electricity,0.025356794,2015,EJ
USA,1,gas,0.048755511,1990,EJ
USA,1,gas,0.047025027,1991,EJ
USA,1,gas,0.043026398,1992,EJ
USA,1,gas,0.039029245,1993,EJ
USA,1,gas,0.033358272,1994,EJ
USA,1,gas,0.035693956,1995,EJ
USA,1,gas,0.037799001,1996,EJ
USA,1,gas,0.028134995,1997,EJ
USA,1,gas,0.026262445,1998,EJ
USA,1,gas,0.027385958,1999,EJ
USA,1,gas,0.027312969,2000,EJ
USA,1,gas,0.016148847,2001,EJ
USA,1,gas,0.019657869,2003,EJ
USA,1,gas,0.019622633,2004,EJ
USA,1,gas,0.024426426,2005,EJ
USA,1,gas,0.024884255,2006,EJ
USA,1,gas,0.016898899,2007,EJ
USA,1,gas,0.01793069,2008,EJ
USA,1,gas,0.00630571,2009,EJ
USA,1,gas,0.01114262,2010,EJ
