# File: NREL_ATB_capital_2024.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2024 ATB
# Units: 2022$/kW
# Source: NREL 2024 Annual Technology Baseline: https://atb.nrel.gov/electricity/2024/data
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# -------------
tech_type,tech_detail,input,case,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Hydropower,Hydropower - NPD 7,capital,Moderate,14751,14751,14751,14751,14568,14385,14201,14018,15798,15589,15379,15170,14961,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751
Hydropower,Hydropower - NPD 7,capital,Conservative,14751,14751,14751,14751,14751,14751,14751,14751,12918,12918,12918,12918,12918,12918,12918,12918,12918,12918,12401,12401,12401,12401,12401,12401,12401,12401,12401,12401,12401
Hydropower,Hydropower - NPD 8,capital,Advanced,20043,20043,20043,20043,19751,19460,19169,18878,18584,18416,18248,18079,17911,17743,17575,17406,17238,17070,16902,16902,16902,16902,16902,16902,16902,16902,16902,16902,16902
Hydropower,Hydropower - NPD 8,capital,Moderate,20043,20043,20043,20043,19995,19947,19899,19852,20287,20238,20189,20140,20092,20043,20043,20043,20043,20043,20043,20043,20043,20043,20043,20043,20043,20043,20043,20043,20043
Hydropower,Hydropower - NPD 8,capital,Conservative,20043,20043,20043,20043,20043,20043,20043,20043,19562,19562,19562,19562,19562,19562,19562,19562,19562,19562,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780
Nuclear,Nuclear - Large,capital,Advanced,,,,,,,,,5250,5000,4750,4500,4250,4000,3800,3600,3400,3200,3000,2900,2800,2700,2600,2500,2450,2400,2350,2300,2250
Nuclear,Nuclear - Large,capital,Moderate,,,,,,,,,5750,5700,5650,5600,5550,5500,5350,5200,5050,4900,4750,4650,4550,4450,4350,4250,4150,4050,3950,3850,3750
Nuclear,Nuclear - Large,capital,Conservative,,,,,,,,,7750,7750,7750,7750,7750,7750,7700,7650,7600,7550,7500,7350,7200,7050,6900,6750,6600,6450,6300,6150,6000
Nuclear,Nuclear - Small,capital,Advanced,,,,,,,,,5500,5050,4600,4150,3700,3250,3100,2950,2800,2650,2500,2450,2400,2350,2300,2250,2200,2150,2100,2050,2000
Nuclear,Nuclear - Small,capital,Moderate,,,,,,,,,8000,7700,7400,7100,6800,6500,6250,6000,5750,5500,5250,5100,4950,4800,4650,4500,4400,4300,4200,4100,4000
Nuclear,Nuclear - Small,capital,Conservative,,,,,,,,,10000,9900,9800,9700,9600,9500,9200,8900,8600,8300,8000,7800,7600,7400,7200,7000,6850,6700,6550,6400,6250
Biopower,Biopower - Dedicated,capital,Advanced,4829.860171,4663.223634,4496.587097,4363.990011,4282.817712,4239.830984,4211.913134,4186.05058,4160.949522,4128.691215,4098.852981,4073.842768,4047.680762,4022.268786,3993.159131,3964.302254,3937.891271,3906.994862,3880.181144,3856.175808,3827.818853,3802.762608,3775.657509,3746.791522,3718.511581,3691.707367,3663.216891,3633.115632,3587.868464
Biopower,Biopower - Dedicated,capital,Moderate,4829.860171,4663.223634,4496.587097,4363.990011,4282.817712,4239.830984,4211.913134,4186.05058,4160.949522,4128.691215,4098.852981,4073.842768,4047.680762,4022.268786,3993.159131,3964.302254,3937.891271,3906.994862,3880.181144,3856.175808,3827.818853,3802.762608,3775.657509,3746.791522,3718.511581,3691.707367,3663.216891,3633.115632,3587.868464
Biopower,Biopower - Dedicated,capital,Conservative,4829.860171,4663.223634,4496.587097,4363.990011,4282.817712,4239.830984,4211.913134,4186.05058,4160.949522,4128.691215,4098.852981,4073.842768,4047.680762,4022.268786,3993.159131,3964.302254,3937.891271,3906.994862,3880.181144,3856.175808,3827.818853,3802.762608,3775.657509,3746.791522,3718.511581,3691.707367,3663.216891,3633.115632,3587.868464
Coal_FE,Coal-new,capital,Advanced,3201.2,3192,3182.8,3173.6,3164.4,3155.2,3146,3136.8,3127.6,3118.4,3109.2,3090.8,3081.6,3081.6,3050.3,3019,2987.7,2956.3,2925,2893.7,2862.4,2831.1,2799.7,2768.4,2737.1,2705.8,2674.5,2643.1,2611.8
Coal_FE,Coal-new,capital,Moderate,3201.2,3183.7,3166.2,3148.7,3131.2,3113.7,3096.2,3078.7,3061.2,3043.7,3026.2,2991.2,2973.7,2973.7,2945.2,2916.6,2888.1,2859.5,2830.9,2802.4,2773.8,2745.3,2716.7,2688.1,2659.6,2631,2602.5,2573.9,2545.4
Coal_FE,Coal-new,capital,Conservative,3201.2,3175.4,3149.6,3123.8,3098,3072.2,3046.4,3020.6,2994.8,2969.1,2943.3,2891.7,2865.9,2865.9,2840.1,2814.3,2788.5,2762.7,2736.9,2711.1,2685.3,2659.5,2633.7,2607.9,2582.1,2556.3,2530.5,2504.7,2478.9
Coal_FE,Coal-95%-CCS,capital,Advanced,5312.5,5236.4,5160.3,5084.3,5008.2,4932.1,4856,4779.9,4703.8,4627.7,4551.6,4399.4,4323.3,4323.3,4274.2,4225,4175.8,4126.6,4077.4,4028.2,3979,3929.8,3880.6,3831.4,3782.2,3733,3683.8,3634.6,3585.4
Coal_FE,Coal-95%-CCS,capital,Moderate,5312.5,5250,5187.4,5124.8,5062.2,4999.6,4937.1,4874.5,4811.9,4749.3,4686.8,4561.6,4499,4499,4449.9,4400.8,4351.7,4302.5,4253.4,4204.3,4155.1,4106,4056.9,4007.8,3958.6,3909.5,3860.4,3811.2,3762.1
Coal_FE,Coal-95%-CCS,capital,Conservative,5312.5,5263.5,5214.4,5165.3,5116.3,5067.2,5018.2,4969.1,4920,4871,4821.9,4723.8,4674.7,4674.7,4625.7,4576.6,4527.5,4478.5,4429.4,4380.4,4331.3,4282.2,4233.2,4184.1,4135.1,4086,4036.9,3987.9,3938.8
Coal_FE,Coal-99%-CCS,capital,Advanced,5435.4,5354.8,5274.2,5193.6,5113,5032.4,4951.8,4871.2,4790.6,4710,4629.3,4468.1,4387.5,4387.5,4337.6,4287.7,4237.7,4187.8,4137.9,4088,4038,3988.1,3938.2,3888.2,3838.3,3788.4,3738.5,3688.5,3638.6
Coal_FE,Coal-99%-CCS,capital,Moderate,5435.4,5370,5304.6,5239.2,5173.8,5108.4,5043,4977.6,4912.2,4846.8,4781.4,4650.6,4585.2,4585.2,4535.1,4485,4435,4384.9,4334.8,4284.8,4234.7,4184.6,4134.6,4084.5,4034.5,3984.4,3934.3,3884.3,3834.2
Coal_FE,Coal-99%-CCS,capital,Conservative,5435.4,5385.2,5335,5284.8,5234.6,5184.4,5134.2,5084,5033.8,4983.6,4933.4,4833,4782.8,4782.8,4732.6,4682.4,4632.2,4582,4531.8,4481.6,4431.4,4381.2,4331,4280.8,4230.6,4180.4,4130.2,4080,4029.8
Coal_FE,Coal-IGCC,capital,Advanced,5603.2,5571.9,5540.6,5509.3,5478,5446.7,5415.4,5384.1,5352.7,5321.4,5290.1,5227.5,5196.2,5196.2,5164.9,5133.6,5102.3,5070.9,5039.6,5008.3,4977,4945.7,4914.4,4883.1,4851.8,4820.5,4789.1,4757.8,4726.5
Coal_FE,Coal-IGCC,capital,Moderate,5603.2,5582.1,5560.9,5539.7,5518.6,5497.4,5476.3,5455.1,5433.9,5412.8,5391.6,5349.3,5328.1,5328.1,5306.9,5285.8,5264.6,5243.5,5222.3,5201.1,5180,5158.8,5137.6,5116.5,5095.3,5074.1,5053,5031.8,5010.7
Coal_FE,Coal-IGCC,capital,Conservative,5603.2,5592.2,5581.2,5570.2,5559.2,5548.2,5537.1,5526.1,5515.1,5504.1,5493.1,5471,5460,5460,5449,5438,5427,5416,5404.9,5393.9,5382.9,5371.9,5360.9,5349.9,5338.8,5327.8,5316.8,5305.8,5294.8
Coal_FE,Coal-IGCC-90%-CCS,capital,Advanced,8011.1,7966.1,7921.2,7876.2,7831.3,7786.3,7741.3,7696.4,7651.4,7606.4,7561.5,7471.5,7426.6,7426.6,7381.6,7336.6,7291.7,7246.7,7201.7,7156.8,7111.8,7066.8,7021.9,6976.9,6932,6887,6842,6797.1,6752.1
Coal_FE,Coal-IGCC-90%-CCS,capital,Moderate,8011.1,7980.5,7949.8,7919.2,7888.6,7857.9,7827.3,7796.7,7766,7735.4,7704.8,7643.5,7612.8,7612.8,7582.2,7551.6,7520.9,7490.3,7459.7,7429,7398.4,7367.8,7337.1,7306.5,7275.9,7245.2,7214.6,7183.9,7153.3
Coal_FE,Coal-IGCC-90%-CCS,capital,Conservative,8011.1,7994.8,7978.5,7962.2,7945.9,7929.6,7913.3,7897,7880.7,7864.4,7848,7815.4,7799.1,7799.1,7782.8,7766.5,7750.2,7733.9,7717.6,7701.3,7685,7668.7,7652.4,7636.1,7619.8,7603.4,7587.1,7570.8,7554.5
Natural Gas_FE,NG Combustion Turbine (F-Frame),capital,Advanced,1110.4,1101.6,1092.8,1084,1075.2,1066.4,1057.6,1048.9,1040.1,1031.3,1022.5,1013.7,1004.9,996.1,987.3,978.6,969.8,961,952.2,943.4,934.6,925.8,917,908.3,899.5,890.7,881.9,873.1,864.3
Natural Gas_FE,NG Combustion Turbine (F-Frame),capital,Moderate,1110.4,1101.6,1092.8,1084,1075.2,1066.4,1057.6,1048.9,1040.1,1031.3,1022.5,1013.7,1004.9,996.1,987.3,978.6,969.8,961,952.2,943.4,934.6,925.8,917,908.3,899.5,890.7,881.9,873.1,864.3
Natural Gas_FE,NG Combustion Turbine (F-Frame),capital,Conservative,1110.4,1101.6,1092.8,1084,1075.2,1066.4,1057.6,1048.9,1040.1,1031.3,1022.5,1013.7,1004.9,996.1,987.3,978.6,969.8,961,952.2,943.4,934.6,925.8,917,908.3,899.5,890.7,881.9,873.1,864.3
Natural Gas_FE,NG 2-on-1 Combined Cycle (F-Frame),capital,Advanced,1245.4,1232.2,1218.9,1205.7,1192.4,1179.1,1165.9,1152.6,1139.4,1126.1,1112.9,1099.6,1086.3,1073.1,1063.2,1053.2,1043.3,1033.4,1023.5,1013.5,1003.6,993.7,983.8,973.8,963.9,954,944.1,934.1,924.2
Natural Gas_FE,NG 2-on-1 Combined Cycle (F-Frame),capital,Moderate,1245.4,1234.7,1223.9,1213.1,1202.4,1191.6,1180.8,1170.1,1159.3,1148.5,1137.8,1127,1116.2,1105.5,1096.4,1087.3,1078.2,1069,1059.9,1050.8,1041.7,1032.6,1023.5,1014.4,1005.3,996.2,987.1,978,968.9
Natural Gas_FE,NG 2-on-1 Combined Cycle (F-Frame),capital,Conservative,1245.4,1237.2,1228.9,1220.6,1212.3,1204,1195.8,1187.5,1179.2,1170.9,1162.7,1154.4,1146.1,1137.8,1129.5,1121.3,1113,1104.7,1096.4,1088.2,1079.9,1071.6,1063.3,1055,1046.8,1038.5,1030.2,1021.9,1013.7
Natural Gas_FE,NG 2-on-1 Combined Cycle (H-Frame),capital,Advanced,1278.4,1262.6,1246.8,1231,1215.2,1199.4,1183.6,1167.8,1152,1136.2,1120.5,1104.7,1088.9,1073.1,1063.2,1053.2,1043.3,1033.4,1023.5,1013.5,1003.6,993.7,983.8,973.8,963.9,954,944.1,934.1,924.2
Natural Gas_FE,NG 2-on-1 Combined Cycle (H-Frame),capital,Moderate,1278.4,1266.2,1254.1,1241.9,1229.8,1217.6,1205.5,1193.3,1181.2,1169,1156.9,1144.7,1132.6,1120.4,1111.2,1102,1092.8,1083.6,1074.4,1065.2,1055.9,1046.7,1037.5,1028.3,1019.1,1009.9,1000.7,991.4,982.2
Natural Gas_FE,NG 2-on-1 Combined Cycle (H-Frame),capital,Conservative,1278.4,1269.9,1261.4,1252.8,1244.3,1235.8,1227.3,1218.8,1210.3,1201.8,1193.3,1184.8,1176.3,1167.8,1159.3,1150.8,1142.3,1133.8,1125.3,1116.8,1108.3,1099.8,1091.3,1082.8,1074.2,1065.7,1057.2,1048.7,1040.2
Natural Gas_FE,NG 1-on-1 Combined Cycle (H-Frame),capital,Advanced,1482,1471,1460,1448,1437,1426,1415,1403,1392,1381,1370,1358,1347,1336,1323,1311,1299,1286,1274,1262,1249,1237,1225,1212,1200,1187,1175,1163,1150
Natural Gas_FE,NG 1-on-1 Combined Cycle (H-Frame),capital,Moderate,1482,1472,1461,1450,1440,1429,1419,1408,1398,1387,1377,1366,1355,1345,1334,1323,1311,1300,1289,1278,1267,1256,1245,1234,1223,1211,1200,1189,1178
Natural Gas_FE,NG 1-on-1 Combined Cycle (H-Frame),capital,Conservative,1482,1472,1462,1453,1443,1433,1423,1413,1403,1393,1383,1374,1364,1354,1344,1334,1324,1314,1305,1295,1285,1275,1265,1255,1245,1235,1226,1216,1206
Natural Gas_FE,NG 2-on-1 Combined Cycle (F-Frame) 95% CCS,capital,Advanced,2656.6,2580.6,2504.7,2428.7,2352.8,2276.9,2200.9,2125,2049,1973.1,1897.1,1821.2,1745.2,1669.3,1649.1,1628.9,1608.7,1588.6,1568.4,1548.2,1528,1507.9,1487.7,1467.5,1447.3,1427.1,1407,1386.8,1366.6
Natural Gas_FE,NG 2-on-1 Combined Cycle (F-Frame) 95% CCS,capital,Moderate,2656.6,2605.9,2555.2,2504.5,2453.8,2403.1,2352.3,2301.6,2250.9,2200.2,2149.5,2098.8,2048.1,1997.4,1974.6,1951.8,1928.9,1906.1,1883.3,1860.5,1837.6,1814.8,1792,1769.2,1746.4,1723.5,1700.7,1677.9,1655.1
Natural Gas_FE,NG 2-on-1 Combined Cycle (F-Frame) 95% CCS,capital,Conservative,2656.6,2631.1,2605.7,2580.2,2554.7,2529.3,2503.8,2478.3,2452.9,2427.4,2401.9,2376.5,2351,2325.5,2300.1,2274.6,2249.1,2223.7,2198.2,2172.7,2147.3,2121.8,2096.3,2070.9,2045.4,2019.9,1994.5,1969,1943.5
Natural Gas_FE,NG 2-on-1 Combined Cycle (H-Frame) 95% CCS,capital,Advanced,2524.1,2458.4,2392.6,2326.9,2261.1,2195.3,2129.6,2063.8,1998.1,1932.3,1866.5,1800.8,1735,1669.3,1649.1,1628.9,1608.7,1588.6,1568.4,1548.2,1528,1507.9,1487.7,1467.5,1447.3,1427.1,1407,1386.8,1366.6
Natural Gas_FE,NG 2-on-1 Combined Cycle (H-Frame) 95% CCS,capital,Moderate,2524.1,2479.2,2434.2,2389.2,2344.2,2299.2,2254.3,2209.3,2164.3,2119.3,2074.3,2029.3,1984.4,1939.4,1917.2,1895,1872.8,1850.6,1828.4,1806.2,1784.1,1761.9,1739.7,1717.5,1695.3,1673.1,1650.9,1628.7,1606.5
Natural Gas_FE,NG 2-on-1 Combined Cycle (H-Frame) 95% CCS,capital,Conservative,2524.1,2499.9,2475.7,2451.5,2427.3,2403.1,2378.9,2354.7,2330.5,2306.3,2282.1,2257.9,2233.7,2209.5,2185.3,2161.1,2136.9,2112.7,2088.5,2064.3,2040.1,2015.9,1991.7,1967.5,1943.3,1919.1,1894.9,1870.7,1846.5
Natural Gas_FE,NG 1-on-1 Combined Cycle (H-Frame) 95% CCS,capital,Advanced,2969,2907,2845,2783,2721,2659,2597,2535,2474,2412,2350,2288,2226,2164,2138,2112,2086,2059,2033,2007,1981,1955,1928,1902,1876,1850,1824,1797,1771
Natural Gas_FE,NG 1-on-1 Combined Cycle (H-Frame) 95% CCS,capital,Moderate,2969,2924,2878,2833,2788,2743,2698,2652,2607,2562,2517,2472,2426,2381,2354,2327,2299,2272,2245,2217,2190,2163,2135,2108,2081,2053,2026,1999,1971
Natural Gas_FE,NG 1-on-1 Combined Cycle (H-Frame) 95% CCS,capital,Conservative,2969,2940,2912,2883,2855,2826,2798,2769,2741,2712,2684,2655,2627,2598,2570,2541,2513,2485,2456,2428,2399,2371,2342,2314,2285,2257,2228,2200,2171
Natural Gas_FE,NG 2-on-1 Combined Cycle (F-Frame) 97% CCS,capital,Advanced,2697.2,2619.3,2541.3,2463.4,2385.5,2307.6,2229.7,2151.7,2073.8,1995.9,1918,1840.1,1762.2,1684.2,1663.9,1643.5,1623.2,1602.8,1582.5,1562.1,1541.7,1521.4,1501,1480.7,1460.3,1440,1419.6,1399.2,1378.9
Natural Gas_FE,NG 2-on-1 Combined Cycle (F-Frame) 97% CCS,capital,Moderate,2697.2,2645.3,2593.4,2541.5,2489.6,2437.7,2385.8,2334,2282.1,2230.2,2178.3,2126.4,2074.5,2022.6,1999.5,1976.4,1953.3,1930.2,1907.1,1884,1860.9,1837.8,1814.7,1791.6,1768.5,1745.4,1722.3,1699.1,1676
Natural Gas_FE,NG 2-on-1 Combined Cycle (F-Frame) 97% CCS,capital,Conservative,2697.2,2671.3,2645.5,2619.6,2593.7,2567.9,2542,2516.2,2490.3,2464.5,2438.6,2412.8,2386.9,2361,2335.2,2309.3,2283.5,2257.6,2231.8,2205.9,2180,2154.2,2128.3,2102.5,2076.6,2050.8,2024.9,1999.1,1973.2
Natural Gas_FE,NG 2-on-1 Combined Cycle (H-Frame) 97% CCS,capital,Advanced,2560,2493,2426,2358,2291,2223,2156,2089,2021,1954,1886,1819,1752,1684,1664,1644,1623,1603,1583,1562,1542,1521,1501,1481,1460,1440,1420,1399,1379
Natural Gas_FE,NG 2-on-1 Combined Cycle (H-Frame) 97% CCS,capital,Moderate,2560,2514,2468,2422,2376,2330,2285,2239,2193,2147,2101,2055,2009,1963,1940,1918,1895,1873,1850,1828,1806,1783,1761,1738,1716,1693,1671,1648,1626
Natural Gas_FE,NG 2-on-1 Combined Cycle (H-Frame) 97% CCS,capital,Conservative,2560,2536,2511,2487,2462,2438,2413,2388,2364,2339,2315,2290,2266,2241,2217,2192,2168,2143,2118,2094,2069,2045,2020,1996,1971,1947,1922,1897,1873
Natural Gas_FE,NG 1-on-1 Combined Cycle (H-Frame) 97% CCS,capital,Advanced,3011,2947,2884,2820,2757,2693,2630,2566,2503,2439,2375,2312,2248,2185,2158,2132,2105,2079,2053,2026,2000,1973,1947,1920,1894,1868,1841,1815,1788
Natural Gas_FE,NG 1-on-1 Combined Cycle (H-Frame) 97% CCS,capital,Moderate,3011,2965,2919,2872,2826,2780,2734,2687,2641,2595,2549,2503,2456,2410,2382,2355,2327,2299,2272,2244,2216,2189,2161,2133,2106,2078,2050,2023,1995
Natural Gas_FE,NG 1-on-1 Combined Cycle (H-Frame) 97% CCS,capital,Conservative,3011,2982,2953,2924,2895,2867,2838,2809,2780,2751,2722,2693,2664,2635,2607,2578,2549,2520,2491,2462,2433,2404,2375,2346,2318,2289,2260,2231,2202
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 2Hr,capital,Advanced,1144.862804,1133.121353,935.4731878,737.3894385,706.2682223,675.1192621,644.0184055,612.9315373,581.1886385,570.9157455,560.6428668,551.007131,540.733662,529.7792783,520.1467109,509.8724083,499.5980637,489.3236746,479.698951,469.4239985,458.4537646,448.178068,438.5573057,428.2809712,418.0044825,407.7278275,398.1183931,387.841246,376.8467952
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 2Hr,capital,Moderate,1144.862804,1133.121353,1058.368928,931.2153089,906.6229258,882.0760555,857.5802001,833.1417852,808.7683632,797.6645279,786.5529684,775.4333838,764.3054574,753.1688554,742.0232263,730.8681989,719.7033819,708.5283615,697.3427005,686.1459363,674.937579,663.7171097,652.4839777,641.2375987,629.9773519,618.7025768,607.4125705,596.106584,584.7838184
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 2Hr,capital,Conservative,1144.862804,1133.121353,1195.800539,1179.181424,1138.473966,1097.724384,1056.92823,1016.080407,975.1750462,968.4982347,961.8214232,955.1446117,948.4678002,941.7909887,935.1141772,928.4373657,921.7605542,915.0837427,908.4069312,901.7301197,895.0533082,888.3764967,881.6996852,875.0228737,868.3460622,861.6692507,854.9924392,848.3156277,841.6388163
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 4Hr,capital,Advanced,1926.72,1906.96,1574.332657,1241.716861,1189.010516,1136.304907,1083.598023,1030.890767,978.2009032,961.0498486,943.8987936,926.7308482,909.5798089,892.4468204,875.278791,858.1277738,840.9767577,823.8257428,806.6575054,789.5065054,772.3739372,755.2229569,738.0546145,720.9036512,703.7526919,686.6017371,669.4330944,652.2821526,635.1502263
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 4Hr,capital,Moderate,1926.72,1906.96,1769.876641,1551.071298,1500.895915,1450.716852,1400.533663,1350.345829,1300.15274,1280.100285,1260.048455,1239.997274,1219.946767,1199.896962,1179.847887,1159.799572,1139.752048,1119.70535,1099.659512,1079.614572,1059.57057,1039.527547,1019.485548,999.44462,979.4048137,959.3661822,939.3287825,919.292675,899.2579244
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 4Hr,capital,Conservative,1926.72,1906.96,2012.350725,1983.798791,1909.505688,1835.213562,1760.922517,1686.632671,1612.344161,1601.304791,1590.265421,1579.226051,1568.186681,1557.147312,1546.107942,1535.068572,1524.029202,1512.989832,1501.950462,1490.911092,1479.871722,1468.832352,1457.792983,1446.753613,1435.714243,1424.674873,1413.635503,1402.596133,1391.556763
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 6Hr,capital,Advanced,2708.577196,2680.798647,2213.192126,1746.044284,1671.752811,1597.490552,1523.17764,1448.849997,1375.213168,1351.183952,1327.15472,1302.454565,1278.425956,1255.114363,1230.410871,1206.383139,1182.355452,1158.327811,1133.61606,1109.589012,1086.29411,1062.267846,1037.551923,1013.526331,989.5009014,965.4756466,940.7477957,916.7230593,893.4536574
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 6Hr,capital,Moderate,2708.577196,2680.798647,2481.384354,2170.927287,2095.168905,2019.357648,1943.487126,1867.549874,1791.537116,1762.536042,1733.543941,1704.561163,1675.588076,1646.625068,1617.672547,1588.730944,1559.800715,1530.882338,1501.976324,1473.083208,1444.20356,1415.337984,1386.487118,1357.651641,1328.832276,1300.029788,1271.244995,1242.478766,1213.73203
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 6Hr,capital,Conservative,2708.577196,2680.798647,2828.90091,2788.416158,2680.537409,2572.70274,2464.916804,2357.184935,2249.513276,2234.111347,2218.709419,2203.307491,2187.905563,2172.503634,2157.101706,2141.699778,2126.297849,2110.895921,2095.493993,2080.092065,2064.690136,2049.288208,2033.88628,2018.484352,2003.082423,1987.680495,1972.278567,1956.876639,1941.47471
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 8Hr,capital,Advanced,3490.434392,3454.637294,2852.051595,2250.371707,2154.495105,2058.676197,1962.757257,1866.809227,1772.225433,1741.318055,1710.410647,1678.178283,1647.272103,1617.781905,1585.542951,1554.638505,1523.734146,1492.829879,1460.574614,1429.671519,1400.214282,1369.312735,1337.049232,1306.149011,1275.249111,1244.349556,1212.062497,1181.163966,1151.757089
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 8Hr,capital,Moderate,3490.434392,3454.637294,3192.892067,2790.783277,2689.441894,2587.998445,2486.440589,2384.753918,2282.921493,2244.971799,2207.039427,2169.125053,2131.229386,2093.353175,2055.497208,2017.662317,1979.849381,1942.059327,1904.293135,1866.551844,1828.836551,1791.148421,1753.488688,1715.858662,1678.259737,1640.693393,1603.161207,1565.664857,1528.206136
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 8Hr,capital,Conservative,3490.434392,3454.637294,3645.451096,3593.033525,3451.569131,3310.191917,3168.91109,3027.737199,2886.68239,2866.917904,2847.153417,2827.38893,2807.624444,2787.859957,2768.09547,2748.330984,2728.566497,2708.80201,2689.037524,2669.273037,2649.508551,2629.744064,2609.979577,2590.215091,2570.450604,2550.686117,2530.921631,2511.157144,2491.392657
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 10Hr,capital,Advanced,4272.291588,4228.475941,3490.911065,2754.699129,2637.237399,2519.861842,2402.336874,2284.768457,2169.237697,2131.452158,2093.666574,2053.902,2016.11825,1980.449447,1940.675031,1902.89387,1865.11284,1827.331947,1787.533169,1749.754026,1714.134455,1676.357624,1636.546541,1598.771691,1560.99732,1523.223466,1483.377198,1445.604873,1410.06052
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 10Hr,capital,Moderate,4272.291588,4228.475941,3904.39978,3410.639266,3283.714884,3156.639241,3029.394052,2901.957962,2774.305869,2727.407556,2680.534914,2633.688943,2586.870695,2540.081281,2493.321868,2446.59369,2399.898047,2353.236315,2306.609947,2260.02048,2213.469542,2166.958858,2120.490258,2074.065684,2027.687199,1981.356999,1935.077419,1888.850948,1842.680243
Utility-Scale Battery Storage,Utility-Scale Battery Storage - 10Hr,capital,Conservative,4272.291588,4228.475941,4462.001281,4397.650892,4222.600852,4047.681095,3872.905377,3698.289463,3523.851505,3499.72446,3475.597415,3451.47037,3427.343325,3403.21628,3379.089235,3354.96219,3330.835145,3306.7081,3282.581055,3258.45401,3234.326965,3210.19992,3186.072875,3161.94583,3137.818784,3113.691739,3089.564694,3065.437649,3041.310604
Utility-Scale PV-Plus-Battery,PV+Storage - Class 1,capital,Advanced,2327.883152,2379.871737,2132.220398,1884.575452,1791.910771,1699.246498,1606.581518,1513.916333,1421.260777,1348.282349,1275.303921,1202.316141,1129.337722,1056.369297,1039.717198,1023.074518,1006.431839,989.7891603,973.136946,956.4942757,939.8618106,923.2191512,906.5668788,889.9242287,873.2815809,856.6389356,839.9864969,823.3438588,806.7117492
Utility-Scale PV-Plus-Battery,PV+Storage - Class 1,capital,Moderate,2327.883152,2379.871737,2252.414623,2079.709682,2000.371777,1921.031834,1841.689607,1762.344808,1682.997099,1620.337657,1557.67856,1495.019823,1432.36146,1369.703484,1345.986366,1322.269669,1298.55341,1274.837608,1251.122282,1227.407454,1203.693144,1179.979377,1156.266177,1132.55357,1108.841584,1085.130248,1061.419594,1037.709656,1014.000469
Utility-Scale PV-Plus-Battery,PV+Storage - Class 1,capital,Conservative,2327.883152,2379.871737,2404.643759,2355.254411,2280.539091,2205.824313,2131.110133,2056.396617,1981.683841,1941.990849,1902.297856,1862.604864,1822.911872,1783.218879,1759.649733,1736.080587,1712.51144,1688.942294,1665.373147,1641.804001,1618.234855,1594.665708,1571.096562,1547.527415,1523.958269,1500.389123,1476.819976,1453.25083,1429.681683
Utility-Scale PV-Plus-Battery,PV+Storage - Class 2,capital,Advanced,2327.883152,2379.871737,2132.220398,1884.575452,1791.910771,1699.246498,1606.581518,1513.916333,1421.260777,1348.282349,1275.303921,1202.316141,1129.337722,1056.369297,1039.717198,1023.074518,1006.431839,989.7891603,973.136946,956.4942757,939.8618106,923.2191512,906.5668788,889.9242287,873.2815809,856.6389356,839.9864969,823.3438588,806.7117492
Utility-Scale PV-Plus-Battery,PV+Storage - Class 2,capital,Moderate,2327.883152,2379.871737,2252.414623,2079.709682,2000.371777,1921.031834,1841.689607,1762.344808,1682.997099,1620.337657,1557.67856,1495.019823,1432.36146,1369.703484,1345.986366,1322.269669,1298.55341,1274.837608,1251.122282,1227.407454,1203.693144,1179.979377,1156.266177,1132.55357,1108.841584,1085.130248,1061.419594,1037.709656,1014.000469
Utility-Scale PV-Plus-Battery,PV+Storage - Class 2,capital,Conservative,2327.883152,2379.871737,2404.643759,2355.254411,2280.539091,2205.824313,2131.110133,2056.396617,1981.683841,1941.990849,1902.297856,1862.604864,1822.911872,1783.218879,1759.649733,1736.080587,1712.51144,1688.942294,1665.373147,1641.804001,1618.234855,1594.665708,1571.096562,1547.527415,1523.958269,1500.389123,1476.819976,1453.25083,1429.681683
