# File: ReEDS_power_plant_costs.csv
# Title: Historical (2010-2022) and future (2023-2050) power plant costs from ReEDS public distribution
# Units: $/kW; $/kW/yr; $/MWh
# Source: https://github.com/NREL/ReEDS-2.0/tree/main/inputs/plant_characteristics
# Column types: cicinnn
# ----------
filename,dollaryear,i,t,capcost,fom,vom
geo_ATB_2024_advanced,2021,egs class 2,2040,2034.924703,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2040,2298.581615,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2040,2606.845623,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2040,2789.144522,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2040,3591.659379,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2040,4199.746497,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2040,4676.219852,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2040,5801.357518,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2040,6576.407108,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2040,2254.00361,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2040,2576.056491,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2040,2784.621739,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2040,3022.707696,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2040,3153.629529,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2040,3697.422481,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2040,3895.436429,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2040,4809.222168,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2040,6361.228081,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2040,9836.369964,315.4314982,0
geo_ATB_2024_advanced,2021,egs class 1,2041,2024.008844,92.9250066,0
geo_ATB_2024_advanced,2021,egs class 2,2041,2267.465577,101.2360474,0
geo_ATB_2024_advanced,2021,egs class 3,2041,2497.429631,109.5830689,0
geo_ATB_2024_advanced,2021,egs class 4,2041,2772.179888,119.8015062,0
geo_ATB_2024_advanced,2021,egs class 5,2041,3187.512221,134.4946746,0
geo_ATB_2024_advanced,2021,egs class 6,2041,3793.158245,155.980663,0
geo_ATB_2024_advanced,2021,egs class 7,2041,4193.588483,130.6258215,0
geo_ATB_2024_advanced,2021,egs class 8,2041,5146.914672,154.0636079,0
geo_ATB_2024_advanced,2021,egs class 9,2041,6763.030136,194.1448606,0
geo_ATB_2024_advanced,2021,egs class 10,2041,7664.244672,236.84,0
geo_ATB_2024_advanced,2021,egs class 1,2041,1923.389832,91.55599794,0
geo_ATB_2024_advanced,2021,egs class 2,2041,2024.75008,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2041,2287.088707,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2041,2593.811395,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2041,2775.198799,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2041,3573.701082,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2041,4178.747765,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2041,4652.838752,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2041,5772.35073,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2041,6543.525072,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2041,2242.733592,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2041,2563.176209,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2041,2770.69863,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2041,3007.594158,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2041,3137.861381,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2041,3678.935369,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2041,3875.959247,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2041,4785.176057,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2041,6329.421941,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2041,9787.188114,315.4314982,0
geo_ATB_2024_advanced,2021,egs class 1,2042,2013.8888,92.9250066,0
geo_ATB_2024_advanced,2021,egs class 2,2042,2256.128249,101.2360474,0
geo_ATB_2024_advanced,2021,egs class 3,2042,2484.942483,109.5830689,0
geo_ATB_2024_advanced,2021,egs class 4,2042,2758.318988,119.8015062,0
geo_ATB_2024_advanced,2021,egs class 5,2042,3171.57466,134.4946746,0
geo_ATB_2024_advanced,2021,egs class 6,2042,3774.192454,155.980663,0
geo_ATB_2024_advanced,2021,egs class 7,2042,4172.620541,130.6258215,0
geo_ATB_2024_advanced,2021,egs class 8,2042,5121.180098,154.0636079,0
geo_ATB_2024_advanced,2021,egs class 9,2042,6729.214985,194.1448606,0
geo_ATB_2024_advanced,2021,egs class 10,2042,7625.923449,236.84,0
geo_ATB_2024_advanced,2021,egs class 1,2042,1913.772883,91.55599794,0
geo_ATB_2024_advanced,2021,egs class 2,2042,2014.626329,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2042,2275.653264,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2042,2580.842338,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2042,2761.322805,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2042,3555.832576,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2042,4157.854026,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2042,4629.574559,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2042,5743.488977,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2042,6510.807447,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2042,2231.519924,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2042,2550.360328,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2042,2756.845137,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2042,2992.556187,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2042,3122.172074,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2042,3660.540692,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2042,3856.57945,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2042,4761.250176,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2042,6297.774831,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2042,9738.252173,315.4314982,0
geo_ATB_2024_advanced,2021,egs class 1,2043,2003.819356,92.9250066,0
geo_ATB_2024_advanced,2021,egs class 2,2043,2244.847608,101.2360474,0
geo_ATB_2024_advanced,2021,egs class 3,2043,2472.51777,109.5830689,0
geo_ATB_2024_advanced,2021,egs class 4,2043,2744.527393,119.8015062,0
geo_ATB_2024_advanced,2021,egs class 5,2043,3155.716787,134.4946746,0
geo_ATB_2024_advanced,2021,egs class 6,2043,3755.321492,155.980663,0
geo_ATB_2024_advanced,2021,egs class 7,2043,4151.757438,130.6258215,0
geo_ATB_2024_advanced,2021,egs class 8,2043,5095.574198,154.0636079,0
geo_ATB_2024_advanced,2021,egs class 9,2043,6695.56891,194.1448606,0
geo_ATB_2024_advanced,2021,egs class 10,2043,7587.793831,236.84,0
geo_ATB_2024_advanced,2021,egs class 1,2043,1904.204019,91.55599794,0
geo_ATB_2024_advanced,2021,egs class 2,2043,2004.553198,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2043,2264.274998,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2043,2567.938127,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2043,2747.516191,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2043,3538.053414,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2043,4137.064756,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2043,4606.426686,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2043,5714.771532,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2043,6478.253409,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2043,2220.362325,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2043,2537.608526,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2043,2743.060912,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2043,2977.593406,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2043,3106.561214,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2043,3642.237989,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2043,3837.296553,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2043,4737.443926,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2043,6266.285957,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2043,9689.560912,315.4314982,0
geo_ATB_2024_advanced,2021,egs class 1,2044,1993.800259,92.9250066,0
geo_ATB_2024_advanced,2021,egs class 2,2044,2233.62337,101.2360474,0
geo_ATB_2024_advanced,2021,egs class 3,2044,2460.155182,109.5830689,0
geo_ATB_2024_advanced,2021,egs class 4,2044,2730.804756,119.8015062,0
geo_ATB_2024_advanced,2021,egs class 5,2044,3139.938203,134.4946746,0
geo_ATB_2024_advanced,2021,egs class 6,2044,3736.544884,155.980663,0
geo_ATB_2024_advanced,2021,egs class 7,2044,4130.998651,130.6258215,0
geo_ATB_2024_advanced,2021,egs class 8,2044,5070.096327,154.0636079,0
geo_ATB_2024_advanced,2021,egs class 9,2044,6662.091066,194.1448606,0
geo_ATB_2024_advanced,2021,egs class 10,2044,7549.854862,236.84,0
geo_ATB_2024_advanced,2021,egs class 1,2044,1894.682999,91.55599794,0
geo_ATB_2024_advanced,2021,egs class 2,2044,1994.530432,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2044,2252.953623,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2044,2555.098436,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2044,2733.77861,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2044,3520.363147,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2044,4116.379432,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2044,4583.394552,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2044,5686.197674,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2044,6445.862142,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2044,2209.260513,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2044,2524.920484,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2044,2729.345607,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2044,2962.705439,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2044,3091.028408,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2044,3624.026799,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2044,3818.11007,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2044,4713.756706,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2044,6234.954527,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2044,9641.113108,315.4314982,0
geo_ATB_2024_advanced,2021,egs class 1,2045,1983.831258,92.9250066,0
geo_ATB_2024_advanced,2021,egs class 2,2045,2222.455253,101.2360474,0
geo_ATB_2024_advanced,2021,egs class 3,2045,2447.854406,109.5830689,0
geo_ATB_2024_advanced,2021,egs class 4,2045,2717.150733,119.8015062,0
geo_ATB_2024_advanced,2021,egs class 5,2045,3124.238512,134.4946746,0
geo_ATB_2024_advanced,2021,egs class 6,2045,3717.86216,155.980663,0
geo_ATB_2024_advanced,2021,egs class 7,2045,4110.343658,130.6258215,0
geo_ATB_2024_advanced,2021,egs class 8,2045,5044.745845,154.0636079,0
geo_ATB_2024_advanced,2021,egs class 9,2045,6628.78061,194.1448606,0
geo_ATB_2024_advanced,2021,egs class 10,2045,7512.105588,236.84,0
geo_ATB_2024_advanced,2021,egs class 1,2045,1885.209584,91.55599794,0
geo_ATB_2024_advanced,2021,egs class 2,2045,1984.557779,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2045,2241.688854,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2045,2542.322944,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2045,2720.109717,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2045,3502.761331,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2045,4095.797535,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2045,4560.47758,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2045,5657.766686,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2045,6413.632832,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2045,2198.21421,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2045,2512.295881,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2045,2715.698879,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2045,2947.891912,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2045,3075.573266,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2045,3605.906665,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2045,3799.01952,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2045,4690.187922,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2045,6203.779754,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2045,9592.907542,315.4314982,0
geo_ATB_2024_advanced,2021,egs class 1,2046,1973.912102,92.9250066,0
geo_ATB_2024_advanced,2021,egs class 2,2046,2211.342976,101.2360474,0
geo_ATB_2024_advanced,2021,egs class 3,2046,2435.615134,109.5830689,0
geo_ATB_2024_advanced,2021,egs class 4,2046,2703.564979,119.8015062,0
geo_ATB_2024_advanced,2021,egs class 5,2046,3108.617319,134.4946746,0
geo_ATB_2024_advanced,2021,egs class 6,2046,3699.272849,155.980663,0
geo_ATB_2024_advanced,2021,egs class 7,2046,4089.791939,130.6258215,0
geo_ATB_2024_advanced,2021,egs class 8,2046,5019.522116,154.0636079,0
geo_ATB_2024_advanced,2021,egs class 9,2046,6595.636707,194.1448606,0
geo_ATB_2024_advanced,2021,egs class 10,2046,7474.54506,236.84,0
geo_ATB_2024_advanced,2021,egs class 1,2046,1875.783536,91.55599794,0
geo_ATB_2024_advanced,2021,egs class 2,2046,1974.63499,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2046,2230.48041,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2046,2529.611329,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2046,2706.509168,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2046,3485.247524,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2046,4075.318547,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2046,4537.675192,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2046,5629.477852,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2046,6381.564667,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2046,2187.223139,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2046,2499.734402,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2046,2702.120385,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2046,2933.152452,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2046,3060.195399,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2046,3587.877131,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2046,3780.024422,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2046,4666.736983,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2046,6172.760856,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2046,9544.943005,315.4314982,0
geo_ATB_2024_advanced,2021,egs class 1,2047,1964.042541,92.9250066,0
geo_ATB_2024_advanced,2021,egs class 2,2047,2200.286262,101.2360474,0
geo_ATB_2024_advanced,2021,egs class 3,2047,2423.437058,109.5830689,0
geo_ATB_2024_advanced,2021,egs class 4,2047,2690.047154,119.8015062,0
geo_ATB_2024_advanced,2021,egs class 5,2047,3093.074233,134.4946746,0
geo_ATB_2024_advanced,2021,egs class 6,2047,3680.776485,155.980663,0
geo_ATB_2024_advanced,2021,egs class 7,2047,4069.34298,130.6258215,0
geo_ATB_2024_advanced,2021,egs class 8,2047,4994.424505,154.0636079,0
geo_ATB_2024_advanced,2021,egs class 9,2047,6562.658524,194.1448606,0
geo_ATB_2024_advanced,2021,egs class 10,2047,7437.172335,236.84,0
geo_ATB_2024_advanced,2021,egs class 1,2047,1866.404618,91.55599794,0
geo_ATB_2024_advanced,2021,egs class 2,2047,1964.761816,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2047,2219.328008,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2047,2516.963272,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2047,2692.976623,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2047,3467.821287,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2047,4054.941955,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2047,4514.986816,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2047,5601.330463,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2047,6349.656844,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2047,2176.287024,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2047,2487.23573,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2047,2688.609783,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2047,2918.48669,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2047,3044.894422,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2047,3569.937746,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2047,3761.1243,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2047,4643.403298,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2047,6141.897051,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2047,9497.21829,315.4314982,0
geo_ATB_2024_advanced,2021,egs class 1,2048,1954.222328,92.9250066,0
geo_ATB_2024_advanced,2021,egs class 2,2048,2189.28483,101.2360474,0
geo_ATB_2024_advanced,2021,egs class 3,2048,2411.319873,109.5830689,0
geo_ATB_2024_advanced,2021,egs class 4,2048,2676.596918,119.8015062,0
geo_ATB_2024_advanced,2021,egs class 5,2048,3077.608861,134.4946746,0
geo_ATB_2024_advanced,2021,egs class 6,2048,3662.372602,155.980663,0
geo_ATB_2024_advanced,2021,egs class 7,2048,4048.996265,130.6258215,0
geo_ATB_2024_advanced,2021,egs class 8,2048,4969.452383,154.0636079,0
geo_ATB_2024_advanced,2021,egs class 9,2048,6529.845231,194.1448606,0
geo_ATB_2024_advanced,2021,egs class 10,2048,7399.986473,236.84,0
geo_ATB_2024_advanced,2021,egs class 1,2048,1857.072595,91.55599794,0
geo_ATB_2024_advanced,2021,egs class 2,2048,1954.938006,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2048,2208.231368,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2048,2504.378456,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2048,2679.51174,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2048,3450.48218,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2048,4034.667245,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2048,4492.411882,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2048,5573.323811,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2048,6317.90856,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2048,2165.405589,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2048,2474.799551,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2048,2675.166734,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2048,2903.894256,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2048,3029.66995,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2048,3552.088057,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2048,3742.318679,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2048,4620.186281,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2048,6111.187566,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2048,9449.732198,315.4314982,0
geo_ATB_2024_advanced,2021,egs class 1,2049,1944.451217,92.9250066,0
geo_ATB_2024_advanced,2021,egs class 2,2049,2178.338406,101.2360474,0
geo_ATB_2024_advanced,2021,egs class 3,2049,2399.263273,109.5830689,0
geo_ATB_2024_advanced,2021,egs class 4,2049,2663.213934,119.8015062,0
geo_ATB_2024_advanced,2021,egs class 5,2049,3062.220817,134.4946746,0
geo_ATB_2024_advanced,2021,egs class 6,2049,3644.060739,155.980663,0
geo_ATB_2024_advanced,2021,egs class 7,2049,4028.751283,130.6258215,0
geo_ATB_2024_advanced,2021,egs class 8,2049,4944.605121,154.0636079,0
geo_ATB_2024_advanced,2021,egs class 9,2049,6497.196005,194.1448606,0
geo_ATB_2024_advanced,2021,egs class 10,2049,7362.986541,236.84,0
geo_ATB_2024_advanced,2021,egs class 1,2049,1847.787232,91.55599794,0
geo_ATB_2024_advanced,2021,egs class 2,2049,1945.163316,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2049,2197.190211,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2049,2491.856564,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2049,2666.114181,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2049,3433.229769,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2049,4014.493909,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2049,4469.949822,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2049,5545.457192,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2049,6286.319017,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2049,2154.578561,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2049,2462.425553,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2049,2661.7909,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2049,2889.374785,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2049,3014.521601,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2049,3534.327617,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2049,3723.607085,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2049,4597.08535,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2049,6080.631628,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2049,9402.483537,315.4314982,0
geo_ATB_2024_advanced,2021,egs class 1,2050,1934.728961,92.9250066,0
geo_ATB_2024_advanced,2021,egs class 2,2050,2167.446714,101.2360474,0
geo_ATB_2024_advanced,2021,egs class 3,2050,2387.266957,109.5830689,0
geo_ATB_2024_advanced,2021,egs class 4,2050,2649.897864,119.8015062,0
geo_ATB_2024_advanced,2021,egs class 5,2050,3046.909713,134.4946746,0
geo_ATB_2024_advanced,2021,egs class 6,2050,3625.840436,155.980663,0
geo_ATB_2024_advanced,2021,egs class 7,2050,4008.607527,130.6258215,0
geo_ATB_2024_advanced,2021,egs class 8,2050,4919.882095,154.0636079,0
geo_ATB_2024_advanced,2021,egs class 9,2050,6464.710025,194.1448606,0
geo_ATB_2024_advanced,2021,egs class 10,2050,7326.171608,236.84,0
geo_ATB_2024_advanced,2021,egs class 1,2050,1838.548296,91.55599794,0
geo_ATB_2024_advanced,2021,egs class 2,2050,1935.4375,95.72393319,0
geo_ATB_2024_advanced,2021,egs class 3,2050,2186.20426,104.8893994,0
geo_ATB_2024_advanced,2021,egs class 4,2050,2479.397281,117.6058512,0
geo_ATB_2024_advanced,2021,egs class 5,2050,2652.78361,125.3548522,0
geo_ATB_2024_advanced,2021,egs class 6,2050,3416.06362,157.4581624,0
geo_ATB_2024_advanced,2021,egs class 7,2050,3994.421439,147.0237553,0
geo_ATB_2024_advanced,2021,egs class 8,2050,4447.600073,161.8996854,0
geo_ATB_2024_advanced,2021,egs class 9,2050,5517.729906,194.4993136,0
geo_ATB_2024_advanced,2021,egs class 10,2050,6254.887422,233.6525,0
geo_ATB_2024_advanced,2021,geohydro class 1,2050,2143.805668,96.37447619,0
geo_ATB_2024_advanced,2021,geohydro class 2,2050,2450.113426,107.0772539,0
geo_ATB_2024_advanced,2021,geohydro class 3,2050,2648.481946,114.0277926,0
geo_ATB_2024_advanced,2021,geohydro class 4,2050,2874.927911,121.6398251,0
geo_ATB_2024_advanced,2021,geohydro class 5,2050,2999.448992,127.2783657,0
geo_ATB_2024_advanced,2021,geohydro class 6,2050,3516.655979,145.9354855,0
geo_ATB_2024_advanced,2021,geohydro class 7,2050,3704.98905,138.3223813,0
geo_ATB_2024_advanced,2021,geohydro class 8,2050,4574.099923,169.3749009,0
geo_ATB_2024_advanced,2021,geohydro class 9,2050,6050.22847,212.8367255,0
geo_ATB_2024_advanced,2021,geohydro class 10,2050,9355.471119,315.4314982,0
geo_ATB_2024_conservative,2021,egs class 1,2010,10502.21493,176.5112197,0
geo_ATB_2024_conservative,2021,egs class 2,2010,11038.41954,194.1814668,0
geo_ATB_2024_conservative,2021,egs class 3,2010,11102.89098,205.2069648,0
geo_ATB_2024_conservative,2021,egs class 4,2010,11237.16083,217.9168279,0
geo_ATB_2024_conservative,2021,egs class 5,2010,12706.19863,248.0508805,0
geo_ATB_2024_conservative,2021,egs class 6,2010,14803.13139,291.4206589,0
geo_ATB_2024_conservative,2021,egs class 7,2010,17650.26196,301.5106438,0
geo_ATB_2024_conservative,2021,egs class 8,2010,21343.97866,377.5739836,0
geo_ATB_2024_conservative,2021,egs class 9,2010,26784.69003,493.4716052,0
geo_ATB_2024_conservative,2021,egs class 10,2010,31455.9375,552.9375,0
geo_ATB_2024_conservative,2021,egs class 1,2010,5116.475484,140.2666761,0
geo_ATB_2024_conservative,2021,egs class 2,2010,4903.8060160000005,142.2103604,0
geo_ATB_2024_conservative,2021,egs class 3,2010,5433.089496,152.5518858,0
geo_ATB_2024_conservative,2021,egs class 4,2010,5693.137729,168.8598287,0
geo_ATB_2024_conservative,2021,egs class 5,2010,5115.662622,161.9890389,0
geo_ATB_2024_conservative,2021,egs class 6,2010,6575.265124,209.8252199,0
geo_ATB_2024_conservative,2021,egs class 7,2010,8667.29231,237.1325293,0
geo_ATB_2024_conservative,2021,egs class 8,2010,10019.44829,272.9969552,0
geo_ATB_2024_conservative,2021,egs class 9,2010,13270.91653,349.219675,0
geo_ATB_2024_conservative,2021,egs class 10,2010,15429.6875,392.4875,0
geo_ATB_2024_conservative,2021,geohydro class 1,2010,2422.405264,95.77664072,0
geo_ATB_2024_conservative,2021,geohydro class 2,2010,3119.296988,111.0585412,0
