# File: reeds_wind_curve_grid_cost.csv
# Title: REEDS Wind curve cost
# Units: $ per MW
# Comments: These costs are the additional cost in $/MW (2013 USD) for interconnecting to the grid on top of the capital and OM costs.
# Source: NREL
# Column types: iccnnnnn
#  ----------
Wind_Resource_Region,Wind_Class,Wind_Type,wsc1,wsc2,wsc3,wsc4,wsc5
141,class3,wind-ons,57048.07863,100245.892,135383.4163,209260.5471,290046.5085
141,class4,wind-ons,14814.22155,63333.19643,110570.2762,195594.5661,316055.1009
141,class5,wind-ons,54387.91374,89649.73456,133531.1889,184985.6663,309871.0341
141,class6,wind-ons,29955.7424,77259.22359,176618.9801,268149.4689,305820.8479
141,class7,wind-ons,103260.0551,183309.8447,259551.9632,277187.4273,299281.9955
142,class4,wind-ons,10185.83383,0,0,0,0
142,class5,wind-ons,20202.86345,62003.83474,113456.3157,218651.548,279641.6597
142,class6,wind-ons,24617.33761,147178.0104,187719.8345,223878.1992,276680.6684
142,class7,wind-ons,5206.431382,24552.46288,41760.66098,145115.2732,200410.1236
143,class4,wind-ons,13545.51374,23435.79267,34050.48813,80047.45962,198109.647
143,class5,wind-ons,25623.60554,51858.44969,140758.041,216396.3528,284429.3258
143,class6,wind-ons,55259.79466,176673.0066,234086.857,266884.737,299671.8722
143,class7,wind-ons,29335.7397,192411.5014,235755.0819,272355.5418,287832.5514
144,class4,wind-ons,23265.01514,34332.90799,50903.83608,215421.8266,0
144,class5,wind-ons,26893.90872,82713.40975,162866.4729,234785.9184,296567.3485
144,class6,wind-ons,90812.01192,164796.2236,231393.3247,287549.033,333044.7465
144,class7,wind-ons,58977.85828,131460.9088,199894.4677,252132.6044,289898.5108
145,class5,wind-ons,7151.741786,15676.41689,19658.37754,24402.87568,72858.26608
145,class6,wind-ons,8385.016585,18720.1402,59167.74829,132075.7279,187993.7827
145,class7,wind-ons,5349.635232,20269.24203,55714.02206,107118.6138,172669.0879
146,class5,wind-ons,12896.15067,16172.29633,22027.0527,47267.70072,52625.99837
146,class6,wind-ons,38707.98195,147888.3172,223807.5926,252108.6785,279727.2902
146,class7,wind-ons,41669.68474,166012.2398,218814.6887,258312.4067,285704.7321
146,class8,wind-ons,39790.71722,171036.2518,223373.0192,261276.9266,300890.59
147,class10,wind-ons,79037.91846,128014.6607,173352.4262,208530.8274,234840.7159
147,class5,wind-ons,9032.423262,14826.97273,24435.11223,35299.24482,50416.6516
147,class6,wind-ons,19739.51904,64259.38866,104427.6781,143904.5873,182928.7549
147,class7,wind-ons,19815.19921,62737.24339,101466.6584,139827.9581,193911.1835
147,class8,wind-ons,34160.57003,67608.66347,121923.9304,186346.4974,236476.9826
147,class9,wind-ons,53294.25722,128915.9425,179386.013,224671.1335,262595.0937
148,class1,wind-ons,41706.59317,83312.36534,146674.0808,302439.3384,356642.7524
148,class2,wind-ons,38925.67407,207167.0861,313419.106,352625.1332,396553.1171
148,class3,wind-ons,11202.77221,28427.19063,124352.1297,329179.8881,403419.1112
148,class4,wind-ons,33835.02013,143410.84,193646.6414,333586.3207,404025.9712
148,class5,wind-ons,54664.11648,102033.7436,164014.4285,289008.3713,381015.6722
148,class6,wind-ons,72221.71635,139890.0744,230809.1112,292750.02,389064.5022
148,class7,wind-ons,85863.92371,150395.2994,201757.3229,256511.5011,314825.2202
148,class8,wind-ons,297546.9013,305180.5982,335950.2502,335950.2502,359400.9628
149,class1,wind-ons,44990.21564,112648.0447,154227.9215,194670.621,219388.5258
149,class2,wind-ons,23637.8174,34000.01218,73931.35662,124227.6723,177233.7374
149,class3,wind-ons,54326.64037,91485.19876,139792.7201,173707.9752,225716.8986
149,class4,wind-ons,45341.42059,123097.4707,186768.8577,223529.5524,253155.905
149,class5,wind-ons,21368.49519,53462.78266,145162.5151,201524.2706,261636.4858
149,class6,wind-ons,34355.21886,147857.9125,195461.055,241063.6665,291107.4338
150,class1,wind-ons,22259.82955,97500.92838,151173.0792,225698.5192,291483.4582
150,class2,wind-ons,49081.30325,108757.6656,192688.9121,263742.77,320327.6421
150,class3,wind-ons,43302.09964,89270.18351,156784.6592,246344.717,312280.6524
150,class4,wind-ons,74281.1177,193668.5838,260972.196,316211.0885,376115.5603
150,class5,wind-ons,53383.90517,198594.8453,258563.675,313410.6632,382075.0107
150,class6,wind-ons,35546.13729,177759.5868,248374.6436,318915.0434,367169.889
150,class7,wind-ons,53076.26971,153960.9175,202533.6566,315080.2684,351955.1899
150,class8,wind-ons,45100.48523,112560.5881,134985.6395,161386.2089,218442.0109
150,class9,wind-ons,107185.8603,0,0,0,0
151,class7,wind-ons,19728.78034,47274.62538,85873.80726,124664.6457,176213.8583
151,class8,wind-ons,30146.26941,44698.95884,79491.40759,127322.2514,199818.602
151,class9,wind-ons,42137.6002,0,0,0,0
152,class1,wind-ons,24806.66468,135209.7059,178961.9011,219218.6596,259925.7944
152,class2,wind-ons,74221.12992,129580.2161,177827.1457,219229.2699,259761.4665
152,class3,wind-ons,45351.03636,68372.9765,125199.4381,164698.7306,279388.9799
152,class4,wind-ons,55810.71353,102247.5651,161617.1086,238207.7315,301231.2574
152,class5,wind-ons,47461.70486,98962.68378,141895.5979,209346.8021,270210.9523
152,class6,wind-ons,125987.4098,264163.9506,300168.5384,304319.1702,304319.1702
153,class1,wind-ons,43952.96709,87050.72,95402.38444,132486.2582,302228.8241
153,class2,wind-ons,49205.26108,169085.0472,334755.5378,397851.6389,444287.094
153,class3,wind-ons,69996.34116,155138.9963,295594.0743,339878.9546,399896.6959
153,class4,wind-ons,95624.62265,291170.1548,342548.2038,388383.5723,430535.5988
153,class5,wind-ons,78168.63731,276945.8087,362182.0834,420392.5184,468595.645
153,class6,wind-ons,99090.26229,241929.903,316656.2219,387759.6716,443527.8647
153,class7,wind-ons,137423.0858,170208.7434,0,0,0
154,class1,wind-ons,22295.87174,34046.18523,56911.18526,86273.97799,309064.8476
154,class2,wind-ons,17107.22363,37663.9245,147908.5917,284845.1709,328670.772
154,class3,wind-ons,22015.26944,44369.68177,90695.06971,268309.5526,373279.3233
154,class4,wind-ons,51250.52878,223796.5101,284347.5079,366148.6556,433715.8293
154,class5,wind-ons,59365.95508,239001.8593,322662.386,384154.6347,443018.0723
154,class6,wind-ons,43438.62314,186711.7116,258521.0315,332216.2343,444688.7149
154,class7,wind-ons,65925.39361,183179.5892,243478.4621,284281.1108,319407.9457
154,class8,wind-ons,3643.637624,80806.81923,292437.9329,323201.3095,331161.2638
155,class2,wind-ons,30077.72102,57009.85832,0,0,0
155,class3,wind-ons,302944.1401,322017.2112,358001.0432,0,0
155,class4,wind-ons,18627.92402,39836.02517,70060.5099,128951.839,336659.5642
155,class5,wind-ons,32156.77456,234574.7123,294671.4669,364394.1215,417170.9149
155,class6,wind-ons,65341.60091,221842.7998,272975.4136,315764.6827,389810.4053
155,class7,wind-ons,26245.18572,75816.45398,110388.031,192160.5886,223552.5766
155,class8,wind-ons,185194.4335,0,0,0,0
156,class2,wind-ons,30004.75717,0,0,0,0
156,class3,wind-ons,5091.276953,23990.20622,29234.57998,80865.98568,183604.06
156,class4,wind-ons,15728.12253,77951.33796,84665.77817,162544.1889,210178.7742
156,class5,wind-ons,22226.65212,90606.51011,135452.8269,190021.9071,229267.6286
156,class6,wind-ons,50836.04707,99671.6007,143682.3316,184819.221,234171.0029
156,class7,wind-ons,29491.01489,54985.21054,90395.62705,120835.8677,168790.943
156,class8,wind-ons,19856.6731,49565.16566,171165.9564,0,0
157,class2,wind-ons,117512.6698,0,0,0,0
157,class3,wind-ons,16397.63131,118149.6692,203268.1711,267419.4567,0
157,class4,wind-ons,87822.95401,105375.1689,238371.4922,270690.4378,0
157,class5,wind-ons,8037.888425,26322.09034,74480.66925,155625.3067,230094.6155
157,class6,wind-ons,22208.7438,75176.78805,131713.5422,193606.8687,250390.7507
157,class7,wind-ons,36828.66064,96180.07166,143294.5622,190051.9331,236086.4093
157,class8,wind-ons,35308.88473,132958.5663,173953.0377,196056.3583,233952.2512
157,class9,wind-ons,23168.32155,39598.16521,84882.00519,139045.9337,188284.6278
158,class1,wind-ons,70336.22646,84482.03543,0,0,0
158,class10,wind-ons,52552.27159,108413.3647,154718.8318,289062.8931,376034.1466
158,class2,wind-ons,20015.52043,25372.82645,31303.81177,70336.22646,84482.03543
158,class3,wind-ons,20796.79111,34747.1813,41601.46334,76445.67292,113410.3461
158,class4,wind-ons,14937.11141,24787.60537,31119.34608,35928.32726,49819.87173
158,class5,wind-ons,27947.70842,67757.55003,93158.4864,159508.9114,230380.4964
158,class6,wind-ons,40035.39972,146685.8092,233670.2177,328193.7522,383501.4916
158,class7,wind-ons,38870.42287,143766.9473,207086.2643,292910.0789,369879.8194
158,class8,wind-ons,49880.09444,191333.7993,262108.8515,337464.9563,398806.7458
158,class9,wind-ons,94574.46088,195308.394,294713.0996,364435.3954,408022.1874
159,class3,wind-ons,38780.22025,42854.87822,0,0,0
159,class5,wind-ons,7211.19584,11824.05106,22352.9306,40448.08543,55644.77634
159,class6,wind-ons,11638.32197,21607.99728,54840.1039,101447.4625,171072.4477
159,class7,wind-ons,55518.00343,94711.26887,114855.8951,147764.0197,189469.3193
159,class8,wind-ons,7997.193209,28510.05786,73691.80656,116727.2124,151435.4084
159,class9,wind-ons,45406.65429,45406.65429,0,0,0
160,class1,wind-ons,32574.20412,72030.14978,80594.79264,80594.79264,95186.28755
160,class10,wind-ons,81536.0154,133961.1797,184918.7265,244517.1087,336178.4296
160,class2,wind-ons,40614.58159,43713.06162,78579.58256,94471.33491,100727.1705
160,class3,wind-ons,22095.96588,28554.01538,62644.61898,100727.1705,106940.7456
160,class4,wind-ons,16503.34847,28453.29914,45819.86018,78776.2384,120925.2366
160,class5,wind-ons,26923.02511,37031.58881,56578.57142,87736.1248,137842.9089
160,class6,wind-ons,30321.662,68427.91585,108541.3275,153660.4464,206131.082
160,class7,wind-ons,47138.50386,96942.22668,159982.0077,219505.0053,295340.8281
160,class8,wind-ons,68845.71023,144387.4288,201958.2236,263258.14,350540.6574
160,class9,wind-ons,51652.53574,112649.3757,177436.6393,250012.2119,336340.606
161,class7,wind-ons,41909.29647,86618.29157,88707.86649,169313.4177,0
161,class8,wind-ons,70947.99421,230064.3146,277978.0742,300448.1441,368613.838
161,class9,wind-ons,23393.98233,25180.46341,73986.31028,269547.0032,370190.0357
162,class6,wind-ons,77356.63326,0,0,0,0
162,class7,wind-ons,43255.08171,134007.9701,214705.3877,336152.4369,467047.9171
162,class8,wind-ons,39957.758,167304.7659,324253.2731,413949.9934,507100.2011
162,class9,wind-ons,37713.78145,178200.1834,297788.3018,405425.2117,542322.3561
163,class1,wind-ons,29902.97524,86191.30043,150410.396,247563.6833,355769.4008
163,class10,wind-ons,525916.9505,585684.0451,613542.8967,676928.8144,776879.8067
163,class2,wind-ons,29334.55419,296197.9298,346596.8525,406371.645,469912.6406
163,class3,wind-ons,110739.7752,298357.5797,367666.2345,428507.5949,534421.4507
163,class4,wind-ons,161644.9904,290542.6558,365150.1155,444404.6824,543645.2598
163,class5,wind-ons,133255.5046,297778.4032,367095.2028,471150.5882,568828.0945
163,class6,wind-ons,209097.0814,352690.6791,460219.9036,564690.8897,696157.398
163,class7,wind-ons,231059.1492,366337.2296,482104.54,593030.6367,717893.5756
163,class8,wind-ons,255849.6587,400335.4113,536281.9736,637527.2633,740170.69
163,class9,wind-ons,387687.8658,533781.8193,630887.4308,713422.7596,783633.2785
164,class1,wind-ons,15340.11472,35532.25277,72658.37497,182651.4047,244631.527
164,class2,wind-ons,28671.34406,129833.317,175144.7606,182274.4653,222207.7161
164,class3,wind-ons,25175.37213,62259.20408,125922.02,159956.9362,212058.189
164,class4,wind-ons,31789.62254,88334.79549,137318.8734,183469.8023,217919.397
164,class5,wind-ons,32825.98648,75634.12451,112677.0771,159390.7718,209777.5891
164,class6,wind-ons,49340.1038,118196.2403,153081.3028,182590.4468,218367.0833
164,class7,wind-ons,136243.7634,198007.4219,240325.4701,280843.8341,338710.5734
165,class1,wind-ons,27696.23062,103243.4429,147907.7164,227354.1658,393549.2487
165,class2,wind-ons,22974.94846,85966.61834,134976.2326,228244.7894,427587.7525
165,class3,wind-ons,68909.20301,136757.763,217719.1812,290855.6832,410365.3339
165,class4,wind-ons,61594.27428,154612.733,236603.3499,322173.1232,414860.6274
165,class5,wind-ons,81688.62216,173185.2725,243464.9568,342689.0468,449873.5873
165,class6,wind-ons,44273.98294,95078.87387,160511.0279,226364.1381,326665.8689
165,class7,wind-ons,36486.08635,158336.2538,203035.7799,221583.4805,249381.073
165,class8,wind-ons,147765.1462,0,0,0,0
166,class1,wind-ons,15933.3758,41485.76943,83217.85831,157510.6961,249349.5944
166,class2,wind-ons,47223.55123,131625.0838,207582.2445,289109.2351,373389.9253
166,class3,wind-ons,30817.93852,124982.7656,204014.6657,288771.0435,378451.1857
166,class4,wind-ons,53664.33823,110524.4775,186913.7621,267422.2581,364255.161
166,class5,wind-ons,89184.58088,193511.9013,278457.7162,360949.4588,450997.8034
166,class6,wind-ons,65725.26466,168884.3511,283664.3913,385275.4607,516456.2549
166,class7,wind-ons,158770.9992,214752.9393,340598.1126,432981.7521,577215.7294
166,class8,wind-ons,247257.6682,421619.2261,435770.9657,537901.3856,578682.2064
167,class1,wind-ons,33307.58838,75546.51951,149175.3002,270818.8121,310657.6947
167,class2,wind-ons,34238.41059,99185.05158,269891.6025,331188.8879,438614.1808
167,class3,wind-ons,87669.22049,288237.6961,369903.3197,423209.2211,470415.1374
167,class4,wind-ons,22552.60942,90169.98933,270152.1215,364335.4429,453214.0878
167,class5,wind-ons,37107.46967,285026.6466,340062.9467,395419.0335,444083.3326
167,class6,wind-ons,36371.15246,135913.5824,314561.7698,386460.735,440640.6204
167,class7,wind-ons,47034.17146,139184.2298,310060.6792,367278.4155,419947.2189
167,class8,wind-ons,18449.70877,313348.6077,0,0,0
168,class2,wind-ons,22501.81479,29634.43995,0,0,0
168,class3,wind-ons,7269.253529,12059.88458,13201.09166,111110.2784,267567.6765
168,class4,wind-ons,8617.510218,22053.36266,49775.33168,88054.70357,287289.8663
168,class5,wind-ons,15342.86146,55012.54085,107230.7524,182551.9045,259237.0476
168,class6,wind-ons,18292.18343,64089.0336,143172.4419,215944.4193,304570.7281
168,class7,wind-ons,18888.84402,44147.92905,110124.5621,201900.501,307210.5224
169,class1,wind-ons,21294.3622,53654.32497,68964.72058,72111.00549,82490.42249
169,class2,wind-ons,20178.27012,74735.52298,206267.2748,298687.7114,455754.176
169,class3,wind-ons,65184.15017,145133.8021,315616.4955,395386.2615,440550.458
169,class4,wind-ons,72641.03071,303669.0078,343807.9274,387075.2978,433843.4495
169,class5,wind-ons,45617.55915,120301.2071,243241.401,327505.1434,394389.3835
169,class6,wind-ons,68367.75966,191064.4967,267946.9844,332548.6122,394507.6895
169,class7,wind-ons,23822.94212,153697.2788,240722.378,314067.3407,387772.1378
169,class8,wind-ons,38608.25628,0,0,0,0
170,class5,wind-ons,28927.71407,56531.89363,0,0,0
170,class6,wind-ons,28358.76953,103432.4176,217150.3056,289727.7964,348471.3803
170,class7,wind-ons,21917.71236,96008.51797,200053.281,271837.8143,350225.3079
170,class8,wind-ons,9855.136002,26708.46414,63371.78211,217036.9237,325404.5578
171,class1,wind-ons,43782.03019,143839.3289,221356.9924,267584.8343,405423.9179
171,class2,wind-ons,39874.84874,119381.2321,202596.8749,273864.1582,392640.3401
171,class3,wind-ons,32679.42007,159919.7826,242230.8743,344454.3754,414687.8084
171,class4,wind-ons,30481.36562,151736.626,245897.7705,335326.4756,422937.9539
171,class5,wind-ons,77174.10844,224296.3873,328289.0275,402970.3869,467155.7653
171,class6,wind-ons,47090.20047,147997.1588,242846.0224,352013.8638,461219.1399
171,class7,wind-ons,63544.69208,172214.3729,265138.2747,346535.8806,473987.2485
171,class8,wind-ons,35007.14128,193278.1034,268620.7145,353324.3766,487247.0396
171,class9,wind-ons,207080.2149,380611.1896,0,0,0
172,class2,wind-ons,61842.15429,103338.4295,135831.8706,168371.4782,194409.3661
172,class3,wind-ons,9425.846909,36989.04565,99502.22671,221676.0181,302219.3006
172,class4,wind-ons,79150.76816,123761.5865,182959.8047,229036.9022,305937.1498
172,class5,wind-ons,72829.36261,151581.7101,266473.6563,350484.0366,424946.0831
172,class6,wind-ons,69794.71459,170407.4787,282849.7226,385217.2448,463132.0357
172,class7,wind-ons,90941.49997,188682.9425,288964.3024,416898.8945,529839.1559
172,class8,wind-ons,84429.25798,284566.9547,380014.4458,476803.7878,530076.0187
172,class9,wind-ons,245707.9775,0,0,0,0
173,class6,wind-ons,8359.334703,22246.62672,26890.64095,0,0
173,class7,wind-ons,8942.143171,14731.46953,60897.86688,275501.0599,319960.6438
173,class8,wind-ons,9519.137585,22246.62672,71507.02289,332805.596,357071.3978
174,class1,wind-ons,28855.81848,43682.906,65585.40417,70347.69726,81554.71467
174,class2,wind-ons,47153.97312,66658.71037,90226.32655,91049.98796,103875.5085
174,class3,wind-ons,34107.28829,47809.93258,72761.03407,129053.8183,508020.5932
174,class4,wind-ons,31562.88615,89710.57421,225969.9531,302981.8379,452700.0584
174,class5,wind-ons,28126.53358,115408.2068,196694.805,288305.9656,469404.5534
174,class6,wind-ons,36961.5271,143516.2732,245317.3721,317146.8158,397015.3977
174,class7,wind-ons,45534.57657,204730.4271,304009.1854,336834.559,371615.8262
175,class5,wind-ons,12256.24267,21792.7046,40974.12799,45559.51695,57318.70636
175,class6,wind-ons,9639.625631,28252.45983,37132.55527,55484.65066,66843.91676
175,class7,wind-ons,1357.680536,21522.18685,47918.65875,114593.2821,154578.1689
175,class8,wind-ons,14781.85176,50666.51751,99993.38547,0,0
176,class1,wind-ons,18295.79075,59205.74873,0,0,0
176,class2,wind-ons,123136.6416,166195.4949,250758.4428,0,0
176,class3,wind-ons,14468.73633,51623.61119,142926.1954,201496.8565,254815.4181
176,class4,wind-ons,31631.54081,108388.1443,157381.0924,189872.5016,245501.1424
176,class5,wind-ons,14202.45494,45472.61173,84117.35027,153090.9986,235569.1702
176,class6,wind-ons,48867.35106,92299.19485,157321.0612,207613.0796,288920.9364
176,class7,wind-ons,72506.19849,220109.835,274322.6811,280558.3606,329730.6851
176,class8,wind-ons,33860.48548,225186.7602,274322.6811,281742.498,329730.6851
176,class9,wind-ons,29363.37275,233884.9552,274322.6811,282021.8397,282021.8397
177,class3,wind-ons,43144.87307,197388.7845,0,0,0
177,class4,wind-ons,28394.298,80881.92217,131125.6943,180067.9858,197388.7845
177,class5,wind-ons,78554.74164,124536.3825,153316.9874,185946.8673,225095.5639
177,class6,wind-ons,78465.86585,131296.7705,183692.0909,214856.3448,232785.3763
177,class7,wind-ons,20925.42322,78815.51423,144745.0414,187472.5149,226867.2953
177,class8,wind-ons,22661.50934,37033.45632,59122.37582,164659.7455,213379.1514
177,class9,wind-ons,18604.93033,42433.76584,103306.6483,226499.2297,0
178,class4,wind-ons,46199.15013,47384.54411,49402.40211,0,0
178,class5,wind-ons,64111.04065,151917.165,235928.2463,287056.9253,329466.2268
178,class6,wind-ons,52693.43147,102049.5541,155093.4704,223229.6374,278624.7077
178,class7,wind-ons,25880.59241,72474.1298,123565.6133,164000.7143,218564.4602
179,class4,wind-ons,59271.46293,64704.06215,0,0,0
179,class5,wind-ons,13801.86943,44977.65036,85222.16021,321902.9455,380631.6267
179,class6,wind-ons,32638.48675,102478.1096,161020.9787,232410.2213,320899.3838
179,class7,wind-ons,24032.58912,99401.56797,148377.9351,192116.8168,250656.4283
180,class1,wind-ons,20526.49107,0,0,0,0
180,class2,wind-ons,135956.2188,0,0,0,0
180,class3,wind-ons,14019.70052,15866.89834,36058.31519,219538.854,345682.9138
180,class4,wind-ons,20191.4318,68590.59394,114164.4654,281766.884,360495.6477
180,class5,wind-ons,81455.41037,221533.5656,298451.0002,371965.2661,440630.2292
180,class6,wind-ons,62628.98898,268066.0236,329311.8345,396267.9872,435268.9682
180,class7,wind-ons,35959.2874,65273.76511,250419.3968,280554.6287,317838.7392
181,class5,wind-ons,14041.93354,68028.53358,266223.96,0,0
181,class6,wind-ons,48645.74351,88887.37108,212344.0273,252209.3325,288195.4744
181,class7,wind-ons,42559.65584,117170.9357,209343.3955,251354.0729,293669.0985
182,class5,wind-ons,17564.44918,29879.81356,58237.84078,94464.30312,209754.4047
182,class6,wind-ons,24922.26784,64804.07551,170175.3173,207133.8042,235038.9577
182,class7,wind-ons,13256.61737,20432.10024,30256.15958,77491.8638,205624.4044
182,class8,wind-ons,31507.30865,45598.53606,231466.7871,0,0
183,class5,wind-ons,35023.41623,140310.4405,272451.7797,312760.6862,386774.8054
183,class6,wind-ons,59755.55567,263262.5558,297607.8877,327443.6537,377292.1535
183,class7,wind-ons,49657.1663,247401.4849,278686.7592,319214.8665,356416.5793
183,class8,wind-ons,17174.66498,40849.76235,172196.4825,220322.6208,305894.4021
184,class5,wind-ons,37153.47396,0,0,0,0
184,class6,wind-ons,41840.42697,97352.10443,147260.9711,174137.0573,202598.8985
184,class7,wind-ons,38632.62945,75488.73985,115346.7698,147771.4293,182201.71
184,class8,wind-ons,24361.94182,31388.22965,0,0,0
185,class6,wind-ons,41942.77683,106639.9711,201911.5606,237815.5441,364860.9627
185,class7,wind-ons,51824.45463,158655.6801,228988.2514,293099.3808,366617.6756
185,class8,wind-ons,21882.12813,98815.93867,153520.2776,236130.7048,338338.8974
185,class9,wind-ons,33937.91237,108327.5034,163578.5614,237195.9269,335703.4477
186,class10,wind-ons,62449.56347,76430.12202,108467.847,154105.81,221261.5853
186,class5,wind-ons,15016.48937,24641.15854,0,0,0
186,class6,wind-ons,14165.38295,15043.66119,24653.43712,40209.32289,85266.81544
186,class7,wind-ons,16078.24368,40579.37336,100331.4782,144503.3671,239338.1235
186,class8,wind-ons,59331.29882,104766.2387,152970.5842,228224.5101,318494.6392
186,class9,wind-ons,36431.21859,106789.5598,140123.7985,191552.2374,278897.8657
187,class10,wind-ons,45256.95809,60431.85897,73322.77313,118584.3532,268932.268
187,class6,wind-ons,23922.73121,66533.91607,104415.3543,145114.6763,236240.4861
187,class7,wind-ons,41394.91537,119373.5811,238433.8459,330178.3723,385791.2926
187,class8,wind-ons,36869.72639,97429.7526,157426.4361,236573.7439,343760.474
187,class9,wind-ons,79499.93885,149552.9495,214203.7856,270480.6843,335107.2603
188,class7,wind-ons,33521.86042,71360.60613,361703.2713,470636.4716,545169.1131
188,class8,wind-ons,40244.98264,269903.2609,340931.072,394563.7152,498335.9986
188,class9,wind-ons,138365.3971,262417.4911,262417.4911,274761.7857,325861.5651
189,class6,wind-ons,17999.36909,0,0,0,0
189,class7,wind-ons,9786.237979,20565.84439,63500.53335,87616.85649,143796.0004
189,class8,wind-ons,16407.4118,35012.3412,35012.3412,62255.29401,143796.0004
189,class9,wind-ons,62255.29401,0,0,0,0
190,class5,wind-ons,18357.41582,0,0,0,0
190,class6,wind-ons,18357.41582,19499.59885,29650.91086,30145.06737,0
190,class7,wind-ons,29378.45209,136438.8863,241113.8332,367926.3785,462155.5745
190,class8,wind-ons,37494.30766,147076.1748,242797.3077,354681.7896,443680.831
190,class9,wind-ons,18457.99189,35908.61184,116675.8559,252758.8051,368252.6999
191,class3,wind-ons,196915.5771,225804.9046,225804.9046,0,0
191,class4,wind-ons,62542.13305,125537.0987,0,0,0
191,class5,wind-ons,22846.88797,49151.25548,91883.1704,149355.5365,196915.5771
191,class6,wind-ons,28469.41467,85980.31754,140498.1738,228143.1469,304810.9351
191,class7,wind-ons,85489.93036,151139.7606,231721.8667,308901.8813,410017.1581
191,class8,wind-ons,89416.85246,199737.1285,277557.5165,327898.9125,375672.7148
191,class9,wind-ons,100942.7373,168384.5306,222066.0223,267354.9977,330573.0584
192,class6,wind-ons,14160.75653,21102.80761,22632.02629,29697.67636,38120.91618
192,class7,wind-ons,27697.6046,83802.88037,151417.1689,191604.0875,288344.1246
192,class8,wind-ons,49015.45369,118269.9809,165861.4477,224937.4613,324950.5993
192,class9,wind-ons,42623.97467,116040.9913,169036.62,219079.1286,311939.3748
193,class5,wind-ons,18853.629,24066.79819,27260.83775,0,0
193,class6,wind-ons,14512.72177,24484.92205,30920.07239,48238.71207,138761.7111
193,class7,wind-ons,21179.16748,41581.23997,106874.4532,162913.2506,299141.6631
193,class8,wind-ons,41822.32985,74819.8695,114458.1891,188055.0892,270468.4106
193,class9,wind-ons,35152.17488,69703.74611,0,0,0
194,class5,wind-ons,19246.74025,0,0,0,0
194,class6,wind-ons,18661.97403,65771.19018,114529.6847,161595.4639,217371.0973
194,class7,wind-ons,61875.1036,113798.3539,152205.2005,195237.1284,252872.5083
194,class8,wind-ons,44358.29241,88159.78452,133158.1963,191353.8126,260331.2074
194,class9,wind-ons,28697.60805,53569.57054,83755.92564,130767.1946,232272.9107
195,class6,wind-ons,13093.42535,35129.1314,80076.7654,108008.0544,138500.8473
195,class7,wind-ons,14576.54211,49154.01099,78692.34055,103072.3414,139298.8904
195,class8,wind-ons,19662.74722,113827.3964,128249.0335,128249.0335,0
195,class9,wind-ons,86625.51953,0,0,0,0
196,class5,wind-ons,14213.19034,19310.45577,0,0,0
196,class6,wind-ons,6044.582599,18624.95731,23152.27144,134549.2736,145057.8978
196,class7,wind-ons,29090.32267,68103.41979,71426.16676,103196.5908,129186.1584
196,class8,wind-ons,15284.40307,71426.16676,0,0,0
197,class4,wind-ons,69385.7232,102105.2957,141132.8201,0,0
197,class5,wind-ons,10787.41951,16503.63518,28104.24762,70604.80312,127759.7227
197,class6,wind-ons,14637.03259,39700.56992,99189.8616,178742.3553,218496.9354
197,class7,wind-ons,18765.611,46494.56526,177053.3289,213531.3076,243280.3162
198,class5,wind-ons,14922.4981,0,0,0,0
198,class6,wind-ons,17710.62599,32122.44383,85340.86863,163302.5471,280112.0154
198,class7,wind-ons,18867.03617,44920.72901,97189.1905,171793.816,232123.2504
199,class5,wind-ons,77746.27771,0,0,0,0
199,class6,wind-ons,17213.07843,43305.38562,102987.8248,277721.2,460136.6355
199,class7,wind-ons,29765.16901,65589.98926,254742.7487,335710.818,442704.3668
199,class8,wind-ons,61816.98882,65255.07595,122836.4252,349233.8241,400210.0279
200,class5,wind-ons,25171.74658,91475.10509,0,0,0
200,class6,wind-ons,27197.92537,93764.21212,226272.8211,283203.2287,342411.1023
200,class7,wind-ons,32718.78719,174807.9538,237652.769,307991.623,358644.8686
201,class6,wind-ons,14860.74381,18938.15672,27080.67351,40845.19433,53214.15177
201,class7,wind-ons,41777.63517,163186.8974,214267.8408,243978.9971,266276.5917
201,class8,wind-ons,21692.27351,40104.60502,115950.6027,198631.4626,240968.6776
202,class6,wind-ons,19981.53301,65395.37765,116725.6232,175061.4542,262554.825
202,class7,wind-ons,23593.38746,66617.74504,130804.7106,196275.8988,258378.5815
202,class8,wind-ons,21787.10094,64855.45342,90356.41032,177631.5802,258929.5013
203,class6,wind-ons,34358.48427,59723.28442,102922.2739,142952.9541,194263.7955
203,class7,wind-ons,18532.72739,40722.24105,70401.95747,136046.9322,185198.1508
203,class8,wind-ons,19246.61229,19246.61229,109497.3298,0,0
204,class7,wind-ons,8895.037417,23396.16052,92618.87686,127267.4956,177192.5275
204,class8,wind-ons,26104.86492,91041.51455,119791.2498,158484.8911,197768.8683
204,class9,wind-ons,8755.828913,17361.60255,35348.0393,181724.1027,0
205,class10,wind-ons,18694.53523,0,0,0,0
205,class6,wind-ons,46087.09751,85597.31482,128463.7798,0,0
205,class7,wind-ons,31581.59846,81177.45011,151831.1834,242179.586,347180.8713
205,class8,wind-ons,41042.09308,228372.2394,306993.7484,370455.5564,459336.32
205,class9,wind-ons,22805.77145,41340.22107,171848.4132,309609.0855,398857.8196
206,class6,wind-ons,9921.526967,19425.49205,22699.99487,91471.60633,229968.9442
