# File: TZ_steel_production_costs.csv
# Title: Global Steel Production Costs
# Units: $/t
# Description: Plant-Wise Steel Production Costs (BF-BOF and EAF) Across Major Steel Producting Countries
# Source: Transition Zero Global Steel Cost Tracker
# Column types: cicccicc
# ----------
Plant_ID,Model_Year,Primary_Production_Route,Category,Component,Value,Unit,Country
SRU00023,2017,EAF,Total,Total EAF,467,$/t,Russia
SRU00023,2018,BF-BOF,Energy,Electricity,35,$/t,Russia
SRU00023,2018,BF-BOF,Energy,Fuel,11,$/t,Russia
SRU00023,2018,BF-BOF,Other,Labor,11,$/t,Russia
SRU00023,2018,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00023,2018,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00023,2018,BF-BOF,Raw materials,Coke,154,$/t,Russia
SRU00023,2018,BF-BOF,Raw materials,DRI,15,$/t,Russia
SRU00023,2018,BF-BOF,Raw materials,Iron ore,110,$/t,Russia
SRU00023,2018,BF-BOF,Raw materials,Scrap,17,$/t,Russia
SRU00023,2018,BF-BOF,Total,Total BF/BOF,496,$/t,Russia
SRU00023,2018,EAF,Energy,Electricity,41,$/t,Russia
SRU00023,2018,EAF,Energy,Fuel,19,$/t,Russia
SRU00023,2018,EAF,Other,Labor,3,$/t,Russia
SRU00023,2018,EAF,Other,Other costs,58,$/t,Russia
SRU00023,2018,EAF,Other,Overhead,53,$/t,Russia
SRU00023,2018,EAF,Raw materials,DRI,41,$/t,Russia
SRU00023,2018,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00023,2018,EAF,Raw materials,Scrap,297,$/t,Russia
SRU00023,2018,EAF,Total,Total EAF,511,$/t,Russia
SRU00023,2019,BF-BOF,Energy,Electricity,35,$/t,Russia
SRU00023,2019,BF-BOF,Energy,Fuel,8,$/t,Russia
SRU00023,2019,BF-BOF,Other,Labor,11,$/t,Russia
SRU00023,2019,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00023,2019,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00023,2019,BF-BOF,Raw materials,Coke,111,$/t,Russia
SRU00023,2019,BF-BOF,Raw materials,DRI,12,$/t,Russia
SRU00023,2019,BF-BOF,Raw materials,Iron ore,142,$/t,Russia
SRU00023,2019,BF-BOF,Raw materials,Scrap,15,$/t,Russia
SRU00023,2019,BF-BOF,Total,Total BF/BOF,478,$/t,Russia
SRU00023,2019,EAF,Energy,Electricity,41,$/t,Russia
SRU00023,2019,EAF,Energy,Fuel,14,$/t,Russia
SRU00023,2019,EAF,Other,Labor,3,$/t,Russia
SRU00023,2019,EAF,Other,Other costs,58,$/t,Russia
SRU00023,2019,EAF,Other,Overhead,53,$/t,Russia
SRU00023,2019,EAF,Raw materials,DRI,35,$/t,Russia
SRU00023,2019,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00023,2019,EAF,Raw materials,Scrap,252,$/t,Russia
SRU00023,2019,EAF,Total,Total EAF,455,$/t,Russia
SRU00023,2020,BF-BOF,Energy,Electricity,33,$/t,Russia
SRU00023,2020,BF-BOF,Energy,Fuel,7,$/t,Russia
SRU00023,2020,BF-BOF,Other,Labor,11,$/t,Russia
SRU00023,2020,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00023,2020,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00023,2020,BF-BOF,Raw materials,Coke,84,$/t,Russia
SRU00023,2020,BF-BOF,Raw materials,DRI,12,$/t,Russia
SRU00023,2020,BF-BOF,Raw materials,Iron ore,162,$/t,Russia
SRU00023,2020,BF-BOF,Raw materials,Scrap,15,$/t,Russia
SRU00023,2020,BF-BOF,Total,Total BF/BOF,467,$/t,Russia
SRU00023,2020,EAF,Energy,Electricity,38,$/t,Russia
SRU00023,2020,EAF,Energy,Fuel,11,$/t,Russia
SRU00023,2020,EAF,Other,Labor,3,$/t,Russia
SRU00023,2020,EAF,Other,Other costs,58,$/t,Russia
SRU00023,2020,EAF,Other,Overhead,53,$/t,Russia
SRU00023,2020,EAF,Raw materials,DRI,33,$/t,Russia
SRU00023,2020,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00023,2020,EAF,Raw materials,Scrap,252,$/t,Russia
SRU00023,2020,EAF,Total,Total EAF,447,$/t,Russia
SRU00023,2021,BF-BOF,Energy,Electricity,38,$/t,Russia
SRU00023,2021,BF-BOF,Energy,Fuel,13,$/t,Russia
SRU00023,2021,BF-BOF,Other,Labor,11,$/t,Russia
SRU00023,2021,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00023,2021,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00023,2021,BF-BOF,Raw materials,Coke,170,$/t,Russia
SRU00023,2021,BF-BOF,Raw materials,DRI,21,$/t,Russia
SRU00023,2021,BF-BOF,Raw materials,Iron ore,255,$/t,Russia
SRU00023,2021,BF-BOF,Raw materials,Scrap,23,$/t,Russia
SRU00023,2021,BF-BOF,Total,Total BF/BOF,675,$/t,Russia
SRU00023,2021,EAF,Energy,Electricity,45,$/t,Russia
SRU00023,2021,EAF,Energy,Fuel,21,$/t,Russia
SRU00023,2021,EAF,Other,Labor,3,$/t,Russia
SRU00023,2021,EAF,Other,Other costs,58,$/t,Russia
SRU00023,2021,EAF,Other,Overhead,53,$/t,Russia
SRU00023,2021,EAF,Raw materials,DRI,60,$/t,Russia
SRU00023,2021,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00023,2021,EAF,Raw materials,Scrap,398,$/t,Russia
SRU00023,2021,EAF,Total,Total EAF,637,$/t,Russia
SRU00025,2015,BF-BOF,Energy,Electricity,32,$/t,Russia
SRU00025,2015,BF-BOF,Energy,Fuel,11,$/t,Russia
SRU00025,2015,BF-BOF,Other,Labor,11,$/t,Russia
SRU00025,2015,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00025,2015,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00025,2015,BF-BOF,Raw materials,Coke,90,$/t,Russia
SRU00025,2015,BF-BOF,Raw materials,DRI,13,$/t,Russia
SRU00025,2015,BF-BOF,Raw materials,Iron ore,92,$/t,Russia
SRU00025,2015,BF-BOF,Raw materials,Scrap,13,$/t,Russia
SRU00025,2015,BF-BOF,Total,Total BF/BOF,405,$/t,Russia
SRU00025,2015,EAF,Energy,Electricity,37,$/t,Russia
SRU00025,2015,EAF,Energy,Fuel,13,$/t,Russia
SRU00025,2015,EAF,Other,Labor,3,$/t,Russia
SRU00025,2015,EAF,Other,Other costs,58,$/t,Russia
SRU00025,2015,EAF,Other,Overhead,53,$/t,Russia
SRU00025,2015,EAF,Raw materials,DRI,35,$/t,Russia
SRU00025,2015,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00025,2015,EAF,Raw materials,Scrap,229,$/t,Russia
SRU00025,2015,EAF,Total,Total EAF,428,$/t,Russia
SRU00025,2016,BF-BOF,Energy,Electricity,32,$/t,Russia
SRU00025,2016,BF-BOF,Energy,Fuel,8,$/t,Russia
SRU00025,2016,BF-BOF,Other,Labor,11,$/t,Russia
SRU00025,2016,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00025,2016,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00025,2016,BF-BOF,Raw materials,Coke,101,$/t,Russia
SRU00025,2016,BF-BOF,Raw materials,DRI,10,$/t,Russia
SRU00025,2016,BF-BOF,Raw materials,Iron ore,95,$/t,Russia
SRU00025,2016,BF-BOF,Raw materials,Scrap,13,$/t,Russia
SRU00025,2016,BF-BOF,Total,Total BF/BOF,413,$/t,Russia
SRU00025,2016,EAF,Energy,Electricity,37,$/t,Russia
SRU00025,2016,EAF,Energy,Fuel,13,$/t,Russia
SRU00025,2016,EAF,Other,Labor,3,$/t,Russia
SRU00025,2016,EAF,Other,Other costs,58,$/t,Russia
SRU00025,2016,EAF,Other,Overhead,53,$/t,Russia
SRU00025,2016,EAF,Raw materials,DRI,27,$/t,Russia
SRU00025,2016,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00025,2016,EAF,Raw materials,Scrap,216,$/t,Russia
SRU00025,2016,EAF,Total,Total EAF,407,$/t,Russia
SRU00025,2017,BF-BOF,Energy,Electricity,32,$/t,Russia
SRU00025,2017,BF-BOF,Energy,Fuel,10,$/t,Russia
SRU00025,2017,BF-BOF,Other,Labor,11,$/t,Russia
SRU00025,2017,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00025,2017,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00025,2017,BF-BOF,Raw materials,Coke,135,$/t,Russia
SRU00025,2017,BF-BOF,Raw materials,DRI,12,$/t,Russia
SRU00025,2017,BF-BOF,Raw materials,Iron ore,113,$/t,Russia
SRU00025,2017,BF-BOF,Raw materials,Scrap,16,$/t,Russia
SRU00025,2017,BF-BOF,Total,Total BF/BOF,472,$/t,Russia
SRU00025,2017,EAF,Energy,Electricity,37,$/t,Russia
SRU00025,2017,EAF,Energy,Fuel,17,$/t,Russia
SRU00025,2017,EAF,Other,Labor,3,$/t,Russia
SRU00025,2017,EAF,Other,Other costs,58,$/t,Russia
SRU00025,2017,EAF,Other,Overhead,53,$/t,Russia
SRU00025,2017,EAF,Raw materials,DRI,33,$/t,Russia
SRU00025,2017,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00025,2017,EAF,Raw materials,Scrap,272,$/t,Russia
SRU00025,2017,EAF,Total,Total EAF,472,$/t,Russia
SRU00025,2018,BF-BOF,Energy,Electricity,32,$/t,Russia
SRU00025,2018,BF-BOF,Energy,Fuel,12,$/t,Russia
SRU00025,2018,BF-BOF,Other,Labor,11,$/t,Russia
SRU00025,2018,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00025,2018,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00025,2018,BF-BOF,Raw materials,Coke,163,$/t,Russia
SRU00025,2018,BF-BOF,Raw materials,DRI,15,$/t,Russia
SRU00025,2018,BF-BOF,Raw materials,Iron ore,111,$/t,Russia
SRU00025,2018,BF-BOF,Raw materials,Scrap,18,$/t,Russia
SRU00025,2018,BF-BOF,Total,Total BF/BOF,504,$/t,Russia
SRU00025,2018,EAF,Energy,Electricity,37,$/t,Russia
SRU00025,2018,EAF,Energy,Fuel,20,$/t,Russia
SRU00025,2018,EAF,Other,Labor,3,$/t,Russia
SRU00025,2018,EAF,Other,Other costs,58,$/t,Russia
SRU00025,2018,EAF,Other,Overhead,53,$/t,Russia
SRU00025,2018,EAF,Raw materials,DRI,41,$/t,Russia
SRU00025,2018,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00025,2018,EAF,Raw materials,Scrap,305,$/t,Russia
SRU00025,2018,EAF,Total,Total EAF,517,$/t,Russia
SRU00025,2019,BF-BOF,Energy,Electricity,31,$/t,Russia
SRU00025,2019,BF-BOF,Energy,Fuel,9,$/t,Russia
SRU00025,2019,BF-BOF,Other,Labor,11,$/t,Russia
SRU00025,2019,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00025,2019,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00025,2019,BF-BOF,Raw materials,Coke,118,$/t,Russia
SRU00025,2019,BF-BOF,Raw materials,DRI,12,$/t,Russia
SRU00025,2019,BF-BOF,Raw materials,Iron ore,143,$/t,Russia
SRU00025,2019,BF-BOF,Raw materials,Scrap,15,$/t,Russia
SRU00025,2019,BF-BOF,Total,Total BF/BOF,484,$/t,Russia
SRU00025,2019,EAF,Energy,Electricity,37,$/t,Russia
SRU00025,2019,EAF,Energy,Fuel,14,$/t,Russia
SRU00025,2019,EAF,Other,Labor,3,$/t,Russia
SRU00025,2019,EAF,Other,Other costs,58,$/t,Russia
SRU00025,2019,EAF,Other,Overhead,53,$/t,Russia
SRU00025,2019,EAF,Raw materials,DRI,35,$/t,Russia
SRU00025,2019,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00025,2019,EAF,Raw materials,Scrap,260,$/t,Russia
SRU00025,2019,EAF,Total,Total EAF,460,$/t,Russia
SRU00025,2020,BF-BOF,Energy,Electricity,29,$/t,Russia
SRU00025,2020,BF-BOF,Energy,Fuel,7,$/t,Russia
SRU00025,2020,BF-BOF,Other,Labor,11,$/t,Russia
SRU00025,2020,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00025,2020,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00025,2020,BF-BOF,Raw materials,Coke,89,$/t,Russia
SRU00025,2020,BF-BOF,Raw materials,DRI,12,$/t,Russia
SRU00025,2020,BF-BOF,Raw materials,Iron ore,163,$/t,Russia
SRU00025,2020,BF-BOF,Raw materials,Scrap,15,$/t,Russia
SRU00025,2020,BF-BOF,Total,Total BF/BOF,471,$/t,Russia
SRU00025,2020,EAF,Energy,Electricity,35,$/t,Russia
SRU00025,2020,EAF,Energy,Fuel,11,$/t,Russia
SRU00025,2020,EAF,Other,Labor,3,$/t,Russia
SRU00025,2020,EAF,Other,Other costs,58,$/t,Russia
SRU00025,2020,EAF,Other,Overhead,53,$/t,Russia
SRU00025,2020,EAF,Raw materials,DRI,33,$/t,Russia
SRU00025,2020,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00025,2020,EAF,Raw materials,Scrap,260,$/t,Russia
SRU00025,2020,EAF,Total,Total EAF,452,$/t,Russia
SRU00025,2021,BF-BOF,Energy,Electricity,34,$/t,Russia
SRU00025,2021,BF-BOF,Energy,Fuel,14,$/t,Russia
SRU00025,2021,BF-BOF,Other,Labor,11,$/t,Russia
SRU00025,2021,BF-BOF,Other,Other costs,72,$/t,Russia
SRU00025,2021,BF-BOF,Other,Overhead,72,$/t,Russia
SRU00025,2021,BF-BOF,Raw materials,Coke,180,$/t,Russia
SRU00025,2021,BF-BOF,Raw materials,DRI,21,$/t,Russia
SRU00025,2021,BF-BOF,Raw materials,Iron ore,256,$/t,Russia
SRU00025,2021,BF-BOF,Raw materials,Scrap,24,$/t,Russia
SRU00025,2021,BF-BOF,Total,Total BF/BOF,684,$/t,Russia
SRU00025,2021,EAF,Energy,Electricity,40,$/t,Russia
SRU00025,2021,EAF,Energy,Fuel,23,$/t,Russia
SRU00025,2021,EAF,Other,Labor,3,$/t,Russia
SRU00025,2021,EAF,Other,Other costs,58,$/t,Russia
SRU00025,2021,EAF,Other,Overhead,53,$/t,Russia
SRU00025,2021,EAF,Raw materials,DRI,60,$/t,Russia
SRU00025,2021,EAF,Raw materials,Pig iron,0,$/t,Russia
SRU00025,2021,EAF,Raw materials,Scrap,406,$/t,Russia
SRU00025,2021,EAF,Total,Total EAF,642,$/t,Russia
STR00001,2015,EAF,Energy,Electricity,79,$/t,Turkey
STR00001,2015,EAF,Energy,Fuel,22,$/t,Turkey
STR00001,2015,EAF,Other,Labor,3,$/t,Turkey
STR00001,2015,EAF,Other,Other costs,50,$/t,Turkey
STR00001,2015,EAF,Other,Overhead,25,$/t,Turkey
STR00001,2015,EAF,Raw materials,DRI,5,$/t,Turkey
STR00001,2015,EAF,Raw materials,Pig iron,5,$/t,Turkey
STR00001,2015,EAF,Raw materials,Scrap,253,$/t,Turkey
STR00001,2015,EAF,Total,Total EAF,443,$/t,Turkey
STR00001,2016,EAF,Energy,Electricity,62,$/t,Turkey
STR00001,2016,EAF,Energy,Fuel,19,$/t,Turkey
STR00001,2016,EAF,Other,Labor,3,$/t,Turkey
STR00001,2016,EAF,Other,Other costs,50,$/t,Turkey
STR00001,2016,EAF,Other,Overhead,25,$/t,Turkey
STR00001,2016,EAF,Raw materials,DRI,4,$/t,Turkey
STR00001,2016,EAF,Raw materials,Pig iron,4,$/t,Turkey
STR00001,2016,EAF,Raw materials,Scrap,239,$/t,Turkey
STR00001,2016,EAF,Total,Total EAF,406,$/t,Turkey
STR00001,2017,EAF,Energy,Electricity,78,$/t,Turkey
STR00001,2017,EAF,Energy,Fuel,25,$/t,Turkey
STR00001,2017,EAF,Other,Labor,3,$/t,Turkey
STR00001,2017,EAF,Other,Other costs,50,$/t,Turkey
STR00001,2017,EAF,Other,Overhead,25,$/t,Turkey
STR00001,2017,EAF,Raw materials,DRI,5,$/t,Turkey
STR00001,2017,EAF,Raw materials,Pig iron,6,$/t,Turkey
STR00001,2017,EAF,Raw materials,Scrap,304,$/t,Turkey
STR00001,2017,EAF,Total,Total EAF,496,$/t,Turkey
STR00001,2018,EAF,Energy,Electricity,84,$/t,Turkey
STR00001,2018,EAF,Energy,Fuel,32,$/t,Turkey
STR00001,2018,EAF,Other,Labor,3,$/t,Turkey
STR00001,2018,EAF,Other,Other costs,50,$/t,Turkey
STR00001,2018,EAF,Other,Overhead,25,$/t,Turkey
STR00001,2018,EAF,Raw materials,DRI,6,$/t,Turkey
STR00001,2018,EAF,Raw materials,Pig iron,7,$/t,Turkey
STR00001,2018,EAF,Raw materials,Scrap,343,$/t,Turkey
STR00001,2018,EAF,Total,Total EAF,549,$/t,Turkey
STR00001,2019,EAF,Energy,Electricity,74,$/t,Turkey
STR00001,2019,EAF,Energy,Fuel,21,$/t,Turkey
STR00001,2019,EAF,Other,Labor,3,$/t,Turkey
STR00001,2019,EAF,Other,Other costs,50,$/t,Turkey
STR00001,2019,EAF,Other,Overhead,25,$/t,Turkey
STR00001,2019,EAF,Raw materials,DRI,5,$/t,Turkey
STR00001,2019,EAF,Raw materials,Pig iron,6,$/t,Turkey
STR00001,2019,EAF,Raw materials,Scrap,290,$/t,Turkey
STR00001,2019,EAF,Total,Total EAF,475,$/t,Turkey
STR00001,2020,EAF,Energy,Electricity,64,$/t,Turkey
STR00001,2020,EAF,Energy,Fuel,16,$/t,Turkey
STR00001,2020,EAF,Other,Labor,3,$/t,Turkey
STR00001,2020,EAF,Other,Other costs,50,$/t,Turkey
STR00001,2020,EAF,Other,Overhead,25,$/t,Turkey
STR00001,2020,EAF,Raw materials,DRI,5,$/t,Turkey
STR00001,2020,EAF,Raw materials,Pig iron,5,$/t,Turkey
STR00001,2020,EAF,Raw materials,Scrap,290,$/t,Turkey
STR00001,2020,EAF,Total,Total EAF,458,$/t,Turkey
STR00001,2021,EAF,Energy,Electricity,97,$/t,Turkey
STR00001,2021,EAF,Energy,Fuel,38,$/t,Turkey
STR00001,2021,EAF,Other,Labor,3,$/t,Turkey
STR00001,2021,EAF,Other,Other costs,50,$/t,Turkey
STR00001,2021,EAF,Other,Overhead,25,$/t,Turkey
STR00001,2021,EAF,Raw materials,DRI,9,$/t,Turkey
STR00001,2021,EAF,Raw materials,Pig iron,9,$/t,Turkey
STR00001,2021,EAF,Raw materials,Scrap,460,$/t,Turkey
STR00001,2021,EAF,Total,Total EAF,692,$/t,Turkey
STR00002,2015,EAF,Energy,Electricity,79,$/t,Turkey
STR00002,2015,EAF,Energy,Fuel,22,$/t,Turkey
STR00002,2015,EAF,Other,Labor,3,$/t,Turkey
STR00002,2015,EAF,Other,Other costs,50,$/t,Turkey
STR00002,2015,EAF,Other,Overhead,25,$/t,Turkey
STR00002,2015,EAF,Raw materials,DRI,5,$/t,Turkey
STR00002,2015,EAF,Raw materials,Pig iron,5,$/t,Turkey
STR00002,2015,EAF,Raw materials,Scrap,253,$/t,Turkey
STR00002,2015,EAF,Total,Total EAF,442,$/t,Turkey
STR00002,2016,EAF,Energy,Electricity,62,$/t,Turkey
STR00002,2016,EAF,Energy,Fuel,19,$/t,Turkey
STR00002,2016,EAF,Other,Labor,3,$/t,Turkey
STR00002,2016,EAF,Other,Other costs,50,$/t,Turkey
STR00002,2016,EAF,Other,Overhead,25,$/t,Turkey
STR00002,2016,EAF,Raw materials,DRI,4,$/t,Turkey
STR00002,2016,EAF,Raw materials,Pig iron,4,$/t,Turkey
STR00002,2016,EAF,Raw materials,Scrap,239,$/t,Turkey
STR00002,2016,EAF,Total,Total EAF,406,$/t,Turkey
STR00002,2017,EAF,Energy,Electricity,78,$/t,Turkey
STR00002,2017,EAF,Energy,Fuel,25,$/t,Turkey
STR00002,2017,EAF,Other,Labor,3,$/t,Turkey
STR00002,2017,EAF,Other,Other costs,50,$/t,Turkey
STR00002,2017,EAF,Other,Overhead,25,$/t,Turkey
STR00002,2017,EAF,Raw materials,DRI,5,$/t,Turkey
STR00002,2017,EAF,Raw materials,Pig iron,6,$/t,Turkey
STR00002,2017,EAF,Raw materials,Scrap,304,$/t,Turkey
STR00002,2017,EAF,Total,Total EAF,496,$/t,Turkey
STR00002,2018,EAF,Energy,Electricity,84,$/t,Turkey
STR00002,2018,EAF,Energy,Fuel,32,$/t,Turkey
STR00002,2018,EAF,Other,Labor,3,$/t,Turkey
STR00002,2018,EAF,Other,Other costs,50,$/t,Turkey
STR00002,2018,EAF,Other,Overhead,25,$/t,Turkey
STR00002,2018,EAF,Raw materials,DRI,6,$/t,Turkey
STR00002,2018,EAF,Raw materials,Pig iron,7,$/t,Turkey
STR00002,2018,EAF,Raw materials,Scrap,343,$/t,Turkey
STR00002,2018,EAF,Total,Total EAF,549,$/t,Turkey
STR00002,2019,EAF,Energy,Electricity,74,$/t,Turkey
STR00002,2019,EAF,Energy,Fuel,21,$/t,Turkey
STR00002,2019,EAF,Other,Labor,3,$/t,Turkey
STR00002,2019,EAF,Other,Other costs,50,$/t,Turkey
STR00002,2019,EAF,Other,Overhead,25,$/t,Turkey
STR00002,2019,EAF,Raw materials,DRI,5,$/t,Turkey
STR00002,2019,EAF,Raw materials,Pig iron,6,$/t,Turkey
STR00002,2019,EAF,Raw materials,Scrap,290,$/t,Turkey
STR00002,2019,EAF,Total,Total EAF,475,$/t,Turkey
STR00002,2020,EAF,Energy,Electricity,64,$/t,Turkey
STR00002,2020,EAF,Energy,Fuel,16,$/t,Turkey
STR00002,2020,EAF,Other,Labor,3,$/t,Turkey
STR00002,2020,EAF,Other,Other costs,50,$/t,Turkey
STR00002,2020,EAF,Other,Overhead,25,$/t,Turkey
STR00002,2020,EAF,Raw materials,DRI,5,$/t,Turkey
STR00002,2020,EAF,Raw materials,Pig iron,5,$/t,Turkey
STR00002,2020,EAF,Raw materials,Scrap,290,$/t,Turkey
STR00002,2020,EAF,Total,Total EAF,458,$/t,Turkey
STR00002,2021,EAF,Energy,Electricity,97,$/t,Turkey
STR00002,2021,EAF,Energy,Fuel,38,$/t,Turkey
STR00002,2021,EAF,Other,Labor,3,$/t,Turkey
STR00002,2021,EAF,Other,Other costs,50,$/t,Turkey
STR00002,2021,EAF,Other,Overhead,25,$/t,Turkey
STR00002,2021,EAF,Raw materials,DRI,9,$/t,Turkey
STR00002,2021,EAF,Raw materials,Pig iron,9,$/t,Turkey
STR00002,2021,EAF,Raw materials,Scrap,460,$/t,Turkey
STR00002,2021,EAF,Total,Total EAF,692,$/t,Turkey
STR00003,2015,EAF,Energy,Electricity,79,$/t,Turkey
STR00003,2015,EAF,Energy,Fuel,22,$/t,Turkey
STR00003,2015,EAF,Other,Labor,3,$/t,Turkey
STR00003,2015,EAF,Other,Other costs,50,$/t,Turkey
STR00003,2015,EAF,Other,Overhead,25,$/t,Turkey
STR00003,2015,EAF,Raw materials,DRI,5,$/t,Turkey
STR00003,2015,EAF,Raw materials,Pig iron,5,$/t,Turkey
STR00003,2015,EAF,Raw materials,Scrap,250,$/t,Turkey
STR00003,2015,EAF,Total,Total EAF,439,$/t,Turkey
STR00003,2016,EAF,Energy,Electricity,62,$/t,Turkey
STR00003,2016,EAF,Energy,Fuel,19,$/t,Turkey
STR00003,2016,EAF,Other,Labor,3,$/t,Turkey
STR00003,2016,EAF,Other,Other costs,50,$/t,Turkey
STR00003,2016,EAF,Other,Overhead,25,$/t,Turkey
STR00003,2016,EAF,Raw materials,DRI,4,$/t,Turkey
STR00003,2016,EAF,Raw materials,Pig iron,4,$/t,Turkey
STR00003,2016,EAF,Raw materials,Scrap,235,$/t,Turkey
STR00003,2016,EAF,Total,Total EAF,403,$/t,Turkey
STR00003,2017,EAF,Energy,Electricity,78,$/t,Turkey
STR00003,2017,EAF,Energy,Fuel,25,$/t,Turkey
STR00003,2017,EAF,Other,Labor,3,$/t,Turkey
STR00003,2017,EAF,Other,Other costs,50,$/t,Turkey
STR00003,2017,EAF,Other,Overhead,25,$/t,Turkey
STR00003,2017,EAF,Raw materials,DRI,5,$/t,Turkey
STR00003,2017,EAF,Raw materials,Pig iron,6,$/t,Turkey
STR00003,2017,EAF,Raw materials,Scrap,300,$/t,Turkey
STR00003,2017,EAF,Total,Total EAF,492,$/t,Turkey
STR00003,2018,EAF,Energy,Electricity,84,$/t,Turkey
STR00003,2018,EAF,Energy,Fuel,32,$/t,Turkey
STR00003,2018,EAF,Other,Labor,3,$/t,Turkey
STR00003,2018,EAF,Other,Other costs,50,$/t,Turkey
STR00003,2018,EAF,Other,Overhead,25,$/t,Turkey
STR00003,2018,EAF,Raw materials,DRI,6,$/t,Turkey
STR00003,2018,EAF,Raw materials,Pig iron,7,$/t,Turkey
STR00003,2018,EAF,Raw materials,Scrap,339,$/t,Turkey
STR00003,2018,EAF,Total,Total EAF,546,$/t,Turkey
STR00003,2019,EAF,Energy,Electricity,74,$/t,Turkey
STR00003,2019,EAF,Energy,Fuel,21,$/t,Turkey
STR00003,2019,EAF,Other,Labor,3,$/t,Turkey
STR00003,2019,EAF,Other,Other costs,50,$/t,Turkey
STR00003,2019,EAF,Other,Overhead,25,$/t,Turkey
STR00003,2019,EAF,Raw materials,DRI,5,$/t,Turkey
STR00003,2019,EAF,Raw materials,Pig iron,6,$/t,Turkey
STR00003,2019,EAF,Raw materials,Scrap,286,$/t,Turkey
STR00003,2019,EAF,Total,Total EAF,471,$/t,Turkey
STR00003,2020,EAF,Energy,Electricity,64,$/t,Turkey
STR00003,2020,EAF,Energy,Fuel,16,$/t,Turkey
STR00003,2020,EAF,Other,Labor,3,$/t,Turkey
STR00003,2020,EAF,Other,Other costs,50,$/t,Turkey
STR00003,2020,EAF,Other,Overhead,25,$/t,Turkey
STR00003,2020,EAF,Raw materials,DRI,5,$/t,Turkey
STR00003,2020,EAF,Raw materials,Pig iron,5,$/t,Turkey
STR00003,2020,EAF,Raw materials,Scrap,286,$/t,Turkey
STR00003,2020,EAF,Total,Total EAF,455,$/t,Turkey
STR00003,2021,EAF,Energy,Electricity,97,$/t,Turkey
STR00003,2021,EAF,Energy,Fuel,38,$/t,Turkey
STR00003,2021,EAF,Other,Labor,3,$/t,Turkey
STR00003,2021,EAF,Other,Other costs,50,$/t,Turkey
STR00003,2021,EAF,Other,Overhead,25,$/t,Turkey
STR00003,2021,EAF,Raw materials,DRI,9,$/t,Turkey
STR00003,2021,EAF,Raw materials,Pig iron,9,$/t,Turkey
STR00003,2021,EAF,Raw materials,Scrap,457,$/t,Turkey
STR00003,2021,EAF,Total,Total EAF,689,$/t,Turkey
STR00004,2015,EAF,Energy,Electricity,79,$/t,Turkey
STR00004,2015,EAF,Energy,Fuel,22,$/t,Turkey
STR00004,2015,EAF,Other,Labor,3,$/t,Turkey
STR00004,2015,EAF,Other,Other costs,50,$/t,Turkey
STR00004,2015,EAF,Other,Overhead,25,$/t,Turkey
STR00004,2015,EAF,Raw materials,DRI,5,$/t,Turkey
STR00004,2015,EAF,Raw materials,Pig iron,5,$/t,Turkey
STR00004,2015,EAF,Raw materials,Scrap,250,$/t,Turkey
STR00004,2015,EAF,Total,Total EAF,440,$/t,Turkey
STR00004,2016,EAF,Energy,Electricity,62,$/t,Turkey
STR00004,2016,EAF,Energy,Fuel,19,$/t,Turkey
STR00004,2016,EAF,Other,Labor,3,$/t,Turkey
STR00004,2016,EAF,Other,Other costs,50,$/t,Turkey
STR00004,2016,EAF,Other,Overhead,25,$/t,Turkey
STR00004,2016,EAF,Raw materials,DRI,4,$/t,Turkey
STR00004,2016,EAF,Raw materials,Pig iron,4,$/t,Turkey
STR00004,2016,EAF,Raw materials,Scrap,236,$/t,Turkey
STR00004,2016,EAF,Total,Total EAF,403,$/t,Turkey
