# File: GCAMFAOSTAT_GDP.csv
# Title: FAO real and nominal GDP since 1970
# Units: 2015 million USD or nominal million USD
# Description:  Data is preprocessed and generated by gcamfaostat.
# Data source: FAOSTAT (main domain:MK FAO.udpate:2024-06-12T00:00:00)
# Date of CSV last update: 2024-07-24
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
68,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,France,910269.9645,958666.432208,1001915.461212,1065482.795877,1111308.34846,1100641.069734,1148593.347918,1188384.204439,1235664.589883,1279530.548781,1299731.076917,1313625.459838,1346536.987187,1363245.692119,1383881.436253,1406338.806113,1439208.830906,1476079.926489,1546092.496018,1613252.606052,1660423.065806,1677827.218982,1704661.426023,1693944.792905,1733893.807818,1770421.666041,1795437.612428,1837384.358509,1903321.825661,1968441.580279,2045676.71634,2086257.243127,2109947.351086,2127315.610159,2187513.385908,2223896.546029,2278366.968973,2333611.358513,2339560.80608,2272337.881366,2316635.691191,2367432.577034,2374845.830988,2388532.701126,2411371.44583,2438207.896252,2464917.595623,2521399.210024,2568424.971675,2615760.319963,2418519.980774,2574156.811242,2637346.136136,2655833.932672
70,22008,Gross Domestic Product,6110,Value US$,million USD,French Polynesia,262.818819,307.129062,337.71937,446.162848,574.540873,714.189898,808.970219,870.355129,1100.571442,1367.015605,1558.181177,1457.3638,1464.752358,1521.082071,1570.197869,1716.11086,2620.608542,2895.619505,2936.76908,2962.974476,3568.060962,3684.04117,3991.655694,3795.920458,3924.326846,4420.602335,4260.362478,4073.680199,4243.838925,4200.532043,3757.034435,3693.01303,3931.324088,4922.602247,5553.092213,5702.783146,5872.776555,6622.397308,7107.971422,6558.162227,6080.71198,6195.821516,5693.18373,6030.112753,6143.813744,5323.70493,5493.3049,5833.352684,6135.116261,6022.276207,5792.54586,6150.640673,5814.661197,6126.506162
70,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,French Polynesia,1454.474468,1629.046437,1552.561425,1673.700979,1974.98471,1878.157088,2032.233889,2074.483836,2279.703315,2369.202977,2380.690993,2583.162508,2840.745969,2994.325785,3156.189637,3326.830388,3606.284245,3862.330583,3815.322918,3980.82049,4071.963744,4306.788551,4325.469929,4350.796955,4354.517272,4376.274468,4413.622788,4489.726188,4645.974105,4821.591926,5067.975274,5139.237702,5248.304552,5429.279004,5548.723143,5626.671313,5676.725288,5773.515335,5773.899367,5529.582879,5393.233479,5233.47822,5184.935736,5205.613333,5236.511482,5323.70493,5449.857808,5688.261968,5792.472533,5948.865497,5529.411547,5645.24105,5897.361726,6036.2624
72,22008,Gross Domestic Product,6110,Value US$,million USD,Djibouti,71.364603,80.653479,96.97872,121.149924,152.4862,169.366591,202.153938,217.757046,238.76188,264.009318,301.185566,319.703355,334.13609,337.590943,341.254959,355.409384,384.291831,398.675951,425.889691,437.880979,456.913927,466.273541,481.591371,482.163616,510.877161,509.631389,496.470873,491.155238,497.751532,525.072791,546.369652,569.56141,590.0227,623.231067,663.912773,708.633195,768.642985,847.918929,976.204275,1093.910617,1243.651704,1453.794455,1705.189898,2042.817163,2216.200395,2445.484583,2618.587757,2766.868072,2923.362593,3166.329057,3423.458249,3701.419641,4003.468148,4299.450907
72,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Djibouti,519.487809,551.811346,570.368071,598.83958,577.770663,642.953672,698.657342,615.788502,568.25783,598.169662,626.406701,644.569174,655.459852,663.58251,667.303488,665.964813,658.046346,661.302241,669.23201,651.831991,689.871062,668.163069,707.336346,741.565176,723.596952,764.129527,725.22811,758.615874,757.210699,782.016017,790.322866,807.28033,836.277396,865.914152,894.981363,926.820474,1044.526674,1096.753008,1151.590658,1311.671222,1465.681943,1653.599854,1870.9669040000001,2120.946929,2270.718513,2445.484583,2608.178442,2748.947275,2889.996524,3050.248427,3086.912819,3235.469038,3355.697399,3489.925295
73,22008,Gross Domestic Product,6110,Value US$,million USD,Georgia,2294.5042480408174,2411.8414179902024,2730.6540416551065,3270.54011101704,3264.27026494692,3631.5630670770674,3645.1083708192764,3909.208956105664,4447.730144372488,4773.1931574798955,4976.601078017224,4800.978897276085,5082.00516247299,5257.238386437279,4967.211655869164,4839.3782189111935,4506.5295005894905,4237.807865205901,4149.43950196282,4140.259950056438,13064.271889108113,7220.074212,4098.267027,2966.54611,2715.356944,2843.752782,3222.645743,3693.015456,3801.321704,2945.566975,3216.917302,3386.804048,3572.285321,4198.839435,5392.192489,6744.165039,8147.842046,10701.691611,13460.184476,11326.537103,12243.202092,15107.496872,16488.836127,17190.037477,17627.390115,14953.675993,15141.598623,16242.687078,17599.58539,17476.97647,15846.404658,18625.55864,24605.375433,30660.006624
73,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Georgia,3178.8489606006615,3344.425432850833,3438.727264723246,3704.0882334993344,3881.7265679616926,3983.70413034214,4229.327506388192,4447.53755922562,4674.519875481169,4831.324084303403,5068.175196926425,5336.825764486763,5744.736013993828,6012.290048629355,6255.720358815968,6343.44299312479,6441.03442378636,6574.811441099216,6916.929714891843,7387.342341348729,24947.621363974344,13324.988617,7395.019861,5228.968816,4686.142396,4806.930399,5349.444557,5912.152167,6095.722874,6270.623235,6385.89885,6692.770138,7059.121626,7839.726426,8294.115365,9089.379217,9945.666064,11196.709539,11467.457541,11048.883784,11739.374686,12603.470333,13412.206878,13897.132423,14514.380286,14953.675993,15388.200233,16133.526179,16914.809672,17757.569015,16557.079274,18289.866566,20138.737945,20940.461102
74,22008,Gross Domestic Product,6110,Value US$,million USD,Gabon,409.868981,483.13927,544.937223,915.055999,1955.448642,2732.530875,3810.952922,3557.496794,3025.973772,3837.387705,5421.358871,4891.487764,4581.699102,4295.571666,4509.498882,4639.097509,4392.141586,4300.463929,4309.517557,4636.843739,6039.491585,6013.426381,6224.479113,6016.949369,4664.441901,5519.177404,6337.446077,5951.611064,5014.553027,5162.416157,5676.783493,5181.61435,5403.31383,6557.29171,7844.136206,9578.972813,10318.424275,12438.957208,15508.576359,12065.153334,14358.631009,18186.514657,17171.467261,17590.679583,18179.668612,14372.290379,14023.82932,14929.646484,16867.33232,16874.40546,15314.65312,20216.915862,20132.272062,18851.269437
74,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Gabon,3445.940268,3799.450858,4230.194799,4660.930297,6501.396774,7749.023268,10509.637151,9187.307286,6977.83233,7010.935956,7189.92011,7556.269154,7322.213602,7732.861224,8313.512837,8119.56268,8054.315076,6673.317245,7530.530332,8174.037465,8598.452233,9124.032447,8842.087377,9053.170101,9549.094567,10024.030695,10387.428793,10983.497619,11308.344368,10107.637235,9974.633943,10209.384323,10026.080309,10276.058036,10357.692595,10471.036047,10143.96392,10786.304075,10413.696015,10401.505359,11138.78711,11928.751043,12555.292698,13263.276706,13835.52346,14372.290379,14672.793841,14742.140794,14865.513861,15448.512082,15164.673391,15386.422368,15819.437644,16292.280635
75,22008,Gross Domestic Product,6110,Value US$,million USD,Gambia,160.123458,167.920617,218.616303,372.531722,487.688006,584.746535,537.619551,567.944222,675.161684,740.22804,837.578296,887.209641,890.597605,880.489735,861.844303,1087.447883,738.796071,826.245469,1036.326995,1077.303715,1176.046783,1147.246779,1187.038577,1254.823063,1240.618605,1306.274573,1409.712121,1335.58014,1396.492933,1354.012065,1301.145839,1142.42436,960.98584,809.425088,961.900642,1027.701055,1054.112486,1279.703031,1561.766955,1450.142496,1543.294945,1409.693593,1415.004744,1375.609554,1229.462228,1378.177509,1467.253905,1504.954335,1670.686437,1813.610388,1812.170702,2048.910886,2231.54271,2331.437878
75,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Gambia,359.591894,359.355006,360.223584,393.545451,416.681176,442.08446,436.192333,442.990795,465.151482,450.221898,451.310764,532.736305,570.182163,550.169522,565.734489,584.921007,597.453066,615.799566,647.136661,670.328739,694.411994,714.405688,739.499491,761.773964,762.949735,769.677791,802.377577,805.745744,835.192597,892.369579,947.11331499999994,1001.896537,1006.47702,1029.657628,1124.482682,1098.037891,1091.937403,1125.167781,1195.557216,1275.249763,1350.595802,1240.786363,1305.82304,1343.336408,1324.431669,1378.177509,1404.960808,1472.714786,1579.264081,1677.527447,1687.451009,1776.141727,1863.264133,1968.035476
79,22008,Gross Domestic Product,6110,Value US$,million USD,Germany,215835.185577,249984.80096,299796.651352,398380.237089,445304.976875,490625.926087,519741.148215,600491.418062,740474.558641,881309.093733,950333.588797,800458.442374,776578.55617,770707.78632,725107.701028,732522.109728,1046295.374404,1298187.736271,1401165.212763,1399040.146029,1771646.896836,1868922.773256,2131681.240867,2071251.45928,2205017.031735,2585619.317335,2497313.370101,2211967.994783,2238981.423878,2194140.371823,1943143.89231,1944089.985772,2068718.227035,2496032.4141,2809310.064381,2845731.980301,2992043.438581,3421053.532018,3730166.004502,3397586.387028,3396354.075664,3744408.602684,3527344.94414,3732743.446219,3883920.155292,3356235.70412,3467498.002104,3690849.152518,3974443.35502,3889177.589255,3887727.161914,4278503.93469,4076923.618912,4394652.127879
79,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Germany,1398222.02699,1442024.124768,1504036.084255,1575891.211033,1589917.726088,1576137.29077,1654144.397661,1709512.218671,1760942.771655,1834028.2949,1859866.610706,1869709.779107,1862327.402529,1891610.827996,1945010.014438,1990288.588419,2035813.239918,2064358.428393,2140889.06019,2224309.909092,2341197.530114,2460792.022697,2508114.937252,2483614.421049,2543019.797448,2582287.748532,2603096.414333,2649748.088403,2703112.23388,2754127.021019,2834341.052129,2881999.603564,2876293.998431,2856156.584206,2889718.941247,2910863.221747,3021954.625771,3111901.749296,3141772.244845,2962884.875161,3086729.981515,3207890.081561,3221315.024378,3235411.218771,3306899.034833,3356235.70412,3431079.755885,3523040.623051,3557609.846367,3595870.931176,3458265.267307,3567678.553479,3632118.283435,3628159.274672
80,22008,Gross Domestic Product,6110,Value US$,million USD,Bosnia and Herzegovina,1230.1903038623961,1335.69367288176,1393.4233013798068,1814.98498242635,2511.0135221401533,2813.0325018427247,3175.1133495493964,3860.649047765283,4593.096162624,5764.692984655748,5913.503748974196,5826.568128707135,5310.698220379914,5441.445371290563,5835.090273060263,6199.629941492913,6713.532004235781,7148.404235173339,7410.562941362361,7970.637425780639,7754.759482,6115.682138,4734.635595,3630.671071,2756.184764,1988.96465,2763.011163,3793.783676,4240.812865,4698.420042,5567.774043,5800.616582,6728.219502,8498.893383,10156.541358,11222.796203,12864.842266,15778.737138,19112.80123,17613.946142,17176.320803,18644.239021,17226.736264,18179.104674,18558.731204,16404.352156,17116.926092,18326.376394,20484.05264,20482.603346,20226.032478,23672.710032,24473.908292,27637.093262
80,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Bosnia and Herzegovina,4033.8942804032827,4403.46746980037,4486.924866482179,4610.13204268779,5293.698179043148,5313.569631843427,5591.770193200153,6068.678408834321,6617.122834645335,6939.037665227343,7098.635703404845,7198.016471967709,7234.006649687517,7132.730447466263,7239.721554992324,7312.118781610307,7611.915489585349,7756.541863916722,7616.924152922194,7731.178132736608,3519.826087,3190.791881,2985.403516,2920.281494,3245.36622,3763.596035,5803.438767,7929.884242,9247.54347,10128.054824,10676.419799,10935.142947,11484.901012,11929.037894,12683.581464,13177.883457,13891.334459,14705.243964,15505.480903,15039.625619,15169.81873,15315.374898,15189.50745,15546.439453,15725.822149,16404.352156,16936.223118,17485.651295,18155.177574,18679.108607,18115.916259,19454.980158,20253.847565,20658.924517
81,22008,Gross Domestic Product,6110,Value US$,million USD,Ghana,4697.713819,5128.224574,4481.258332,4185.578726,4874.853528,4664.235125,4747.207911,5156.833807,5987.3912,6321.180713,6923.937287,7314.249817,7228.58824,7168.757962,8069.673771,8747.774702,9389.121065,10082.627601,11025.768732,11139.999506,13213.508687,14856.385576,14609.775909,12662.627054,11553.353899,13713.930861,14707.009058,14618.192883,15871.065351,16371.917638,10569.787947,11274.085579,13079.946041,16190.785267,18839.567115,22764.833502,27016.173359,32770.285942,37761.130945,34385.605708,42587.418803,52369.940336,55512.769978,63702.350905,54722.864551,50033.911995,56165.173522,60403.026929,67277.028526,68353.476638,70043.095503,79524.421864,73766.052453,78725.578729
81,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Ghana,10093.070021,10658.202109,10390.86732,10967.028938,11718.546534,10261.74065,9899.481586,10124.606655,10982.762442,10706.746287,10756.083446,10380.227528,9661.730866,9220.610044,10017.968465,10526.87932,11075.609537,11606.673798,12259.917101,12883.440855,13312.307182,14015.440103,14559.157773,15265.276925,15764.330265,16398.593159,17152.297729,17872.393067,18711.278474,19539.90825,20361.669779,21285.896536,22306.266325,23471.578804,24728.012608,26260.099542,27455.427929,28648.89968,31270.104762,32785.025675,35374.966525,40344.071513,44093.284271,47634.299169,48994.84917,50033.911995,51721.788867,55926.198733,59393.666493,63258.872547,63583.986246,66811.805987,68868.093363,69985.822518
83,22008,Gross Domestic Product,6110,Value US$,million USD,Kiribati,20.19554,20.096898,23.892867,36.642222,62.237866,56.230437,39.355314,34.783095,37.964368,33.972361,32.571669,34.466658,31.918831,30.27235,33.577488,25.451641,25.270622,28.716744,37.257345,36.556472,35.356391,44.228513,64.418816,61.786696,69.966236,69.576895,82.402805,80.095079,75.498262,77.476421,74.698878,64.828371,73.727908,94.201447,102.370655,112.136452,110.399651,132.978978,141.044629,132.421066,155.3055,180.672665,189.629913,184.543062,177.868195,170.292248,178.496492,188.182032,196.232414,175.420928,177.649046,227.454167,223.671137,238.182397
83,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Kiribati,145.280645,133.118443,139.912037,158.638503,216.159423,213.539112,146.645477,131.17506,124.314143,103.209143,102.866514,102.412868,102.967683,99.855349,102.254173,97.289713,97.165445,97.010634,104.913594,101.017849,99.19437,98.497037,124.860831,124.815268,126.374712,125.744355,127.579658,128.583951,134.597475,130.44689,137.70938,130.319465,131.445388,136.937639,134.628937,141.298464,141.240801,144.113376,141.108601,142.239787,140.653762,143.133179,150.475757,156.733979,155.014181,170.292248,169.487796,169.082756,178.009007,174.189382,171.778453,185.325371,187.4639,192.088635
84,22008,Gross Domestic Product,6110,Value US$,million USD,Greece,13133.730551,14584.946182,16877.458139,22337.302549,25339.221678,28537.665056,31162.068092,36172.951519,44255.063066,54483.506116,56844.654352,52344.177024,54604.773528,49420.762154,48021.522975,47816.312488,56379.164103,65645.261368,76257.905094,79161.666985,97892.933302,105143.669836,116219.368604,108812.265781,116607.176734,136886.15878,145858.132675,143149.799801,144429.819444,149154.312348,131719.208711,136190.135211,153837.944194,201916.317373,240531.714192,247776.839278,273303.736165,318481.590392,354473.933216,329980.373884,296835.347895,282625.615063,242043.155254,238839.792883,235144.956104,195604.861154,193017.042817,199844.41844,212049.459052,205252.770965,188480.337286,214667.807441,217285.748966,239535.318254
84,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Greece,94352.220317,101750.545276,112088.554874,121159.185066,113358.664804,120575.9945,128837.739037,132626.859031,142238.145969,146906.516361,147901.264972,145603.291915,143954.119597,142401.39838,145264.493087,148909.987825,149680.835817,146299.749253,152572.880493,158370.650185,158370.650185,163280.140567,164423.101535,161792.331919,165028.178425,168365.704172,173184.547199,180950.487869,187998.336634,193774.767881,201370.293785,209690.133458,217916.008556,230543.219602,242211.194355,243662.383835,257435.237573,265863.016061,264971.916394,253576.179827,239683.669984,215357.419225,200095.687699,195061.283126,195989.178301,195604.861154,194651.91216,196777.790216,200060.872984,203820.987556,184832.126214,200320.954689,211453.365531,216951.153044
85,22008,Gross Domestic Product,6110,Value US$,million USD,Greenland,75.9681,96.786121,115.942458,153.153359,185.679413,230.780976,263.112568,308.451198,389.006393,459.661957,520.207002,476.166045,439.72715,454.786411,414.559799,451.171923,658.947894,860.423278,981.956234,1016.041638,1113.490426,1110.783449,1134.185944,1013.216026,1099.18669,1321.087418,1308.588813,1171.599951,1256.510925,1236.510245,1167.087523,1186.916231,1277.577634,1558.759744,1822.499871,1849.802648,2013.106817,2249.811365,2499.092396,2529.964061,2503.167187,2684.461608,2609.678695,2684.94714,2842.065877,2499.113085,2707.139441,2851.613478,3055.782249,2997.310145,3082.884557,3235.809462,2926.118824,3152.255594
