# File: EPA_2019_MACC_Ag_updated_baseline.csv
# Title: nonCO2 GHG emissions MACC in EPA 2019 updated agriculture baseline data
# Source: EPA Global mitigation of Non-CO2 GHG Gases (https://www.epa.gov/global-mitigation-non-co2-greenhouse-gases/global-non-co2-greenhouse-gas-emission-projections)
# Units: MMTCO2e
# Description: this is the original raw data tap containing all species eventually should be only read in this file for all processes
# Column types: cciccn
source,country,year,gas,unit,value
CROP,Azerbaijan,2020,N2O,MMTCO2e,0.38402415
CROP,Azerbaijan,2020,dSOC,MMTCO2e,0.025539879
CROP,Azerbaijan,2025,CH4,MMTCO2e,-0.031368823
CROP,Azerbaijan,2025,N2O,MMTCO2e,0.402320766
CROP,Azerbaijan,2025,dSOC,MMTCO2e,0.025307527
CROP,Azerbaijan,2030,CH4,MMTCO2e,-0.032012354
CROP,Azerbaijan,2030,N2O,MMTCO2e,0.395974542
CROP,Azerbaijan,2030,dSOC,MMTCO2e,0.024811465
CROP,Azerbaijan,2035,CH4,MMTCO2e,-0.030339051
CROP,Azerbaijan,2035,N2O,MMTCO2e,0.380584509
CROP,Azerbaijan,2035,dSOC,MMTCO2e,0.024223134
CROP,Azerbaijan,2040,CH4,MMTCO2e,-0.029511079
CROP,Azerbaijan,2040,N2O,MMTCO2e,0.380818399
CROP,Azerbaijan,2040,dSOC,MMTCO2e,0.023539682
CROP,Azerbaijan,2045,CH4,MMTCO2e,-0.028575166
CROP,Azerbaijan,2045,N2O,MMTCO2e,0.379503828
CROP,Azerbaijan,2045,dSOC,MMTCO2e,0.02276987
CROP,Azerbaijan,2050,CH4,MMTCO2e,-0.027519994
CROP,Azerbaijan,2050,N2O,MMTCO2e,0.376540995
CROP,Azerbaijan,2050,dSOC,MMTCO2e,0.021900458
CROP,Azerbaijan,2055,CH4,MMTCO2e,-0.026586875
CROP,Azerbaijan,2055,N2O,MMTCO2e,0.374555458
CROP,Azerbaijan,2055,dSOC,MMTCO2e,0.02113306
CROP,Azerbaijan,2060,CH4,MMTCO2e,-0.025692893
CROP,Azerbaijan,2060,N2O,MMTCO2e,0.37266841
CROP,Azerbaijan,2060,dSOC,MMTCO2e,0.020398393
CROP,Azerbaijan,2065,CH4,MMTCO2e,-0.024836294
CROP,Azerbaijan,2065,N2O,MMTCO2e,0.370877238
CROP,Azerbaijan,2065,dSOC,MMTCO2e,0.019694988
CROP,Azerbaijan,2070,CH4,MMTCO2e,-0.024015406
CROP,Azerbaijan,2070,N2O,MMTCO2e,0.369179409
CROP,Azerbaijan,2070,dSOC,MMTCO2e,0.01902144
CROP,Azerbaijan,2075,CH4,MMTCO2e,-0.023228631
CROP,Azerbaijan,2075,N2O,MMTCO2e,0.367572466
CROP,Azerbaijan,2075,dSOC,MMTCO2e,0.018376411
CROP,Azerbaijan,2080,CH4,MMTCO2e,-0.022474447
CROP,Azerbaijan,2080,N2O,MMTCO2e,0.366054027
CROP,Azerbaijan,2080,dSOC,MMTCO2e,0.017758622
CROP,Bangladesh,2005,CH4,MMTCO2e,-0.126385379
CROP,Bangladesh,2005,N2O,MMTCO2e,1.098346917
CROP,Bangladesh,2005,dSOC,MMTCO2e,0.178825495
CROP,Bangladesh,2010,CH4,MMTCO2e,-0.128594752
CROP,Bangladesh,2010,N2O,MMTCO2e,1.36376216
CROP,Bangladesh,2010,dSOC,MMTCO2e,0.178736465
CROP,Bangladesh,2015,CH4,MMTCO2e,-0.126326975
CROP,Bangladesh,2015,N2O,MMTCO2e,1.411767985
CROP,Bangladesh,2015,dSOC,MMTCO2e,0.17869723
CROP,Bangladesh,2020,CH4,MMTCO2e,-0.126990415
CROP,Bangladesh,2020,N2O,MMTCO2e,1.53455607
CROP,Bangladesh,2020,dSOC,MMTCO2e,0.178667589
CROP,Bangladesh,2025,CH4,MMTCO2e,-0.123676248
CROP,Bangladesh,2025,N2O,MMTCO2e,1.546653939
CROP,Bangladesh,2025,dSOC,MMTCO2e,0.178634507
CROP,Bangladesh,2030,CH4,MMTCO2e,-0.123240095
CROP,Bangladesh,2030,N2O,MMTCO2e,1.589158699
CROP,Bangladesh,2030,dSOC,MMTCO2e,0.178589358
CROP,Bangladesh,2035,CH4,MMTCO2e,-0.118996029
CROP,Bangladesh,2035,N2O,MMTCO2e,1.57241876
CROP,Bangladesh,2035,dSOC,MMTCO2e,0.178539818
CROP,Bangladesh,2040,CH4,MMTCO2e,-0.116094815
CROP,Bangladesh,2040,N2O,MMTCO2e,1.581082186
CROP,Bangladesh,2040,dSOC,MMTCO2e,0.178486808
CROP,Bangladesh,2045,CH4,MMTCO2e,-0.112954448
CROP,Bangladesh,2045,N2O,MMTCO2e,1.582618857
CROP,Bangladesh,2045,dSOC,MMTCO2e,0.178431831
CROP,Bangladesh,2050,CH4,MMTCO2e,-0.10951863
CROP,Bangladesh,2050,N2O,MMTCO2e,1.575186046
CROP,Bangladesh,2050,dSOC,MMTCO2e,0.178373001
CROP,Bangladesh,2055,CH4,MMTCO2e,-0.106481541
CROP,Bangladesh,2055,N2O,MMTCO2e,1.572328909
CROP,Bangladesh,2055,dSOC,MMTCO2e,0.178321837
CROP,Bangladesh,2060,CH4,MMTCO2e,-0.103600193
CROP,Bangladesh,2060,N2O,MMTCO2e,1.569532876
CROP,Bangladesh,2060,dSOC,MMTCO2e,0.178274163
CROP,Bangladesh,2065,CH4,MMTCO2e,-0.100866461
CROP,Bangladesh,2065,N2O,MMTCO2e,1.566798331
CROP,Bangladesh,2065,dSOC,MMTCO2e,0.178229747
CROP,Bangladesh,2070,CH4,MMTCO2e,-0.098272653
CROP,Bangladesh,2070,N2O,MMTCO2e,1.56412568
CROP,Bangladesh,2070,dSOC,MMTCO2e,0.178188372
CROP,Bangladesh,2075,CH4,MMTCO2e,-0.095811484
CROP,Bangladesh,2075,N2O,MMTCO2e,1.561515345
CROP,Bangladesh,2075,dSOC,MMTCO2e,0.178149836
CROP,Bangladesh,2080,CH4,MMTCO2e,-0.093476053
CROP,Bangladesh,2080,N2O,MMTCO2e,1.558967769
CROP,Bangladesh,2080,dSOC,MMTCO2e,0.178113949
CROP,Belarus,2005,CH4,MMTCO2e,-0.119888265
CROP,Belarus,2005,N2O,MMTCO2e,0.66358541
CROP,Belarus,2005,dSOC,MMTCO2e,-0.042887468
CROP,Belarus,2010,CH4,MMTCO2e,-0.117477502
CROP,Belarus,2010,N2O,MMTCO2e,0.84766346
CROP,Belarus,2010,dSOC,MMTCO2e,-0.042710488
CROP,Belarus,2015,CH4,MMTCO2e,-0.115401295
CROP,Belarus,2015,N2O,MMTCO2e,0.758817183
CROP,Belarus,2015,dSOC,MMTCO2e,-0.042951173
CROP,Belarus,2020,CH4,MMTCO2e,-0.111914134
CROP,Belarus,2020,N2O,MMTCO2e,0.788739612
CROP,Belarus,2020,dSOC,MMTCO2e,-0.04335033
CROP,Belarus,2025,CH4,MMTCO2e,-0.119174495
CROP,Belarus,2025,N2O,MMTCO2e,0.795559506
CROP,Belarus,2025,dSOC,MMTCO2e,-0.043961173
CROP,Belarus,2030,CH4,MMTCO2e,-0.113284084
CROP,Belarus,2030,N2O,MMTCO2e,0.821088442
CROP,Belarus,2030,dSOC,MMTCO2e,-0.045032799
CROP,Belarus,2035,CH4,MMTCO2e,-0.108201024
CROP,Belarus,2035,N2O,MMTCO2e,0.744437219
CROP,Belarus,2035,dSOC,MMTCO2e,-0.046304748
CROP,Belarus,2040,CH4,MMTCO2e,-0.105139822
CROP,Belarus,2040,N2O,MMTCO2e,0.73446762
CROP,Belarus,2040,dSOC,MMTCO2e,-0.047777809
CROP,Belarus,2045,CH4,MMTCO2e,-0.101853799
CROP,Belarus,2045,N2O,MMTCO2e,0.722760697
CROP,Belarus,2045,dSOC,MMTCO2e,-0.049361419
CROP,Belarus,2050,CH4,MMTCO2e,-0.098132199
CROP,Belarus,2050,N2O,MMTCO2e,0.707449706
CROP,Belarus,2050,dSOC,MMTCO2e,-0.051156989
CROP,Belarus,2055,CH4,MMTCO2e,-0.09485599
CROP,Belarus,2055,N2O,MMTCO2e,0.69450003
CROP,Belarus,2055,dSOC,MMTCO2e,-0.052736594
CROP,Belarus,2060,CH4,MMTCO2e,-0.091722604
CROP,Belarus,2060,N2O,MMTCO2e,0.681909396
CROP,Belarus,2060,dSOC,MMTCO2e,-0.0542472
CROP,Belarus,2065,CH4,MMTCO2e,-0.088725728
CROP,Belarus,2065,N2O,MMTCO2e,0.669667819
CROP,Belarus,2065,dSOC,MMTCO2e,-0.055691868
CROP,Belarus,2070,CH4,MMTCO2e,-0.085859333
CROP,Belarus,2070,N2O,MMTCO2e,0.6577656
CROP,Belarus,2070,dSOC,MMTCO2e,-0.057073522
CROP,Belarus,2075,CH4,MMTCO2e,-0.083117659
CROP,Belarus,2075,N2O,MMTCO2e,0.646193322
CROP,Belarus,2075,dSOC,MMTCO2e,-0.058394954
CROP,Belarus,2080,CH4,MMTCO2e,-0.080495202
CROP,Belarus,2080,N2O,MMTCO2e,0.634941836
CROP,Belarus,2080,dSOC,MMTCO2e,-0.059658833
CROP,Belgium,2005,CH4,MMTCO2e,-0.01939317
CROP,Belgium,2005,N2O,MMTCO2e,0.67359352
CROP,Belgium,2005,dSOC,MMTCO2e,0.039768448
CROP,Belgium,2010,CH4,MMTCO2e,-0.019019906
CROP,Belgium,2010,N2O,MMTCO2e,0.722108365
CROP,Belgium,2010,dSOC,MMTCO2e,0.039325494
CROP,Belgium,2015,CH4,MMTCO2e,-0.019958805
CROP,Belgium,2015,N2O,MMTCO2e,0.559709067
CROP,Belgium,2015,dSOC,MMTCO2e,0.038708829
CROP,Belgium,2020,CH4,MMTCO2e,-0.019348094
CROP,Belgium,2020,N2O,MMTCO2e,0.544517362
CROP,Belgium,2020,dSOC,MMTCO2e,0.038014049
CROP,Belgium,2025,CH4,MMTCO2e,-0.018321371
CROP,Belgium,2025,N2O,MMTCO2e,0.558744721
CROP,Belgium,2025,dSOC,MMTCO2e,0.03742018
CROP,Belgium,2030,CH4,MMTCO2e,-0.01774263
CROP,Belgium,2030,N2O,MMTCO2e,0.527884082
CROP,Belgium,2030,dSOC,MMTCO2e,0.036114935
CROP,Belgium,2035,CH4,MMTCO2e,-0.017262323
CROP,Belgium,2035,N2O,MMTCO2e,0.53185256
CROP,Belgium,2035,dSOC,MMTCO2e,0.034693461
CROP,Belgium,2040,CH4,MMTCO2e,-0.016469048
CROP,Belgium,2040,N2O,MMTCO2e,0.515339401
CROP,Belgium,2040,dSOC,MMTCO2e,0.033158856
CROP,Belgium,2045,CH4,MMTCO2e,-0.015660068
CROP,Belgium,2045,N2O,MMTCO2e,0.497540238
CROP,Belgium,2045,dSOC,MMTCO2e,0.031608861
CROP,Belgium,2050,CH4,MMTCO2e,-0.014788067
CROP,Belgium,2050,N2O,MMTCO2e,0.477189176
CROP,Belgium,2050,dSOC,MMTCO2e,0.029917328
CROP,Belgium,2055,CH4,MMTCO2e,-0.014014439
CROP,Belgium,2055,N2O,MMTCO2e,0.45920668
CROP,Belgium,2055,dSOC,MMTCO2e,0.028419004
CROP,Belgium,2060,CH4,MMTCO2e,-0.013282168
CROP,Belgium,2060,N2O,MMTCO2e,0.441914813
CROP,Belgium,2060,dSOC,MMTCO2e,0.026996729
CROP,Belgium,2065,CH4,MMTCO2e,-0.012589008
CROP,Belgium,2065,N2O,MMTCO2e,0.425286642
CROP,Belgium,2065,dSOC,MMTCO2e,0.02564659
CROP,Belgium,2070,CH4,MMTCO2e,-0.011932836
CROP,Belgium,2070,N2O,MMTCO2e,0.409296303
CROP,Belgium,2070,dSOC,MMTCO2e,0.024364882
CROP,Belgium,2075,CH4,MMTCO2e,-0.011311647
CROP,Belgium,2075,N2O,MMTCO2e,0.393918956
CROP,Belgium,2075,dSOC,MMTCO2e,0.023148091
CROP,Belgium,2080,CH4,MMTCO2e,-0.010723545
CROP,Belgium,2080,N2O,MMTCO2e,0.379130748
CROP,Belgium,2080,dSOC,MMTCO2e,0.021992885
CROP,Belize,2005,CH4,MMTCO2e,-0.001145512
CROP,Belize,2005,N2O,MMTCO2e,0.038911566
CROP,Belize,2005,dSOC,MMTCO2e,0.001413952
CROP,Belize,2010,CH4,MMTCO2e,-0.001171744
CROP,Belize,2010,N2O,MMTCO2e,0.036104546
CROP,Belize,2010,dSOC,MMTCO2e,0.001468383
CROP,Belize,2015,CH4,MMTCO2e,-0.001170013
CROP,Belize,2015,N2O,MMTCO2e,0.035735505
CROP,Belize,2015,dSOC,MMTCO2e,0.00151518
CROP,Belize,2020,CH4,MMTCO2e,-0.001241932
CROP,Belize,2020,N2O,MMTCO2e,0.036595339
CROP,Belize,2020,dSOC,MMTCO2e,0.001536925
CROP,Belize,2025,CH4,MMTCO2e,-0.001272691
CROP,Belize,2025,N2O,MMTCO2e,0.035944665
CROP,Belize,2025,dSOC,MMTCO2e,0.001564987
CROP,Belize,2030,CH4,MMTCO2e,-0.001273535
CROP,Belize,2030,N2O,MMTCO2e,0.035975331
CROP,Belize,2030,dSOC,MMTCO2e,0.001569527
CROP,Belize,2035,CH4,MMTCO2e,-0.001209508
CROP,Belize,2035,N2O,MMTCO2e,0.036434042
CROP,Belize,2035,dSOC,MMTCO2e,0.001568375
CROP,Belize,2040,CH4,MMTCO2e,-0.001206387
CROP,Belize,2040,N2O,MMTCO2e,0.036313797
CROP,Belize,2040,dSOC,MMTCO2e,0.001561158
CROP,Belize,2045,CH4,MMTCO2e,-0.001200988
CROP,Belize,2045,N2O,MMTCO2e,0.036123427
CROP,Belize,2045,dSOC,MMTCO2e,0.001550855
CROP,Belize,2050,CH4,MMTCO2e,-0.001189449
CROP,Belize,2050,N2O,MMTCO2e,0.035746332
CROP,Belize,2050,dSOC,MMTCO2e,0.001532512
CROP,Belize,2055,CH4,MMTCO2e,-0.001181277
CROP,Belize,2055,N2O,MMTCO2e,0.035471155
CROP,Belize,2055,dSOC,MMTCO2e,0.00151852
CROP,Belize,2060,CH4,MMTCO2e,-0.001173301
CROP,Belize,2060,N2O,MMTCO2e,0.035201639
CROP,Belize,2060,dSOC,MMTCO2e,0.001504747
CROP,Belize,2065,CH4,MMTCO2e,-0.00116552
CROP,Belize,2065,N2O,MMTCO2e,0.03493775
CROP,Belize,2065,dSOC,MMTCO2e,0.001491189
CROP,Belize,2070,CH4,MMTCO2e,-0.001157935
CROP,Belize,2070,N2O,MMTCO2e,0.034679458
CROP,Belize,2070,dSOC,MMTCO2e,0.001477846
CROP,Belize,2075,CH4,MMTCO2e,-0.001150545
CROP,Belize,2075,N2O,MMTCO2e,0.034426734
CROP,Belize,2075,dSOC,MMTCO2e,0.001464714
CROP,Belize,2080,CH4,MMTCO2e,-0.001143348
CROP,Belize,2080,N2O,MMTCO2e,0.034179549
CROP,Belize,2080,dSOC,MMTCO2e,0.001451793
CROP,Benin,2005,CH4,MMTCO2e,-0.126183954
CROP,Benin,2005,N2O,MMTCO2e,0.391373948
CROP,Benin,2005,dSOC,MMTCO2e,0.156425919
CROP,Benin,2010,CH4,MMTCO2e,-0.127598698
CROP,Benin,2010,N2O,MMTCO2e,0.409542235
CROP,Benin,2010,dSOC,MMTCO2e,0.169968809
CROP,Benin,2015,CH4,MMTCO2e,-0.141978499
CROP,Benin,2015,N2O,MMTCO2e,0.375494526
CROP,Benin,2015,dSOC,MMTCO2e,0.181569354
CROP,Benin,2020,CH4,MMTCO2e,-0.143204155
CROP,Benin,2020,N2O,MMTCO2e,0.406025533
CROP,Benin,2020,dSOC,MMTCO2e,0.192862366
CROP,Benin,2025,CH4,MMTCO2e,-0.155707725
CROP,Benin,2025,N2O,MMTCO2e,0.386543786
CROP,Benin,2025,dSOC,MMTCO2e,0.203594727
CROP,Benin,2030,CH4,MMTCO2e,-0.154519475
CROP,Benin,2030,N2O,MMTCO2e,0.402866736
CROP,Benin,2030,dSOC,MMTCO2e,0.213269946
CROP,Benin,2035,CH4,MMTCO2e,-0.161624282
CROP,Benin,2035,N2O,MMTCO2e,0.392042195
CROP,Benin,2035,dSOC,MMTCO2e,0.222569002
CROP,Benin,2040,CH4,MMTCO2e,-0.165492813
CROP,Benin,2040,N2O,MMTCO2e,0.393859852
CROP,Benin,2040,dSOC,MMTCO2e,0.231010473
CROP,Benin,2045,CH4,MMTCO2e,-0.168573181
CROP,Benin,2045,N2O,MMTCO2e,0.393587801
CROP,Benin,2045,dSOC,MMTCO2e,0.2387474
CROP,Benin,2050,CH4,MMTCO2e,-0.170961829
CROP,Benin,2050,N2O,MMTCO2e,0.392634603
CROP,Benin,2050,dSOC,MMTCO2e,0.244765076
CROP,Benin,2055,CH4,MMTCO2e,-0.174063546
CROP,Benin,2055,N2O,MMTCO2e,0.392810601
CROP,Benin,2055,dSOC,MMTCO2e,0.252269888
CROP,Benin,2060,CH4,MMTCO2e,-0.17742127
CROP,Benin,2060,N2O,MMTCO2e,0.393516855
CROP,Benin,2060,dSOC,MMTCO2e,0.260219199
CROP,Benin,2065,CH4,MMTCO2e,-0.18104416
CROP,Benin,2065,N2O,MMTCO2e,0.394758386
CROP,Benin,2065,dSOC,MMTCO2e,0.268633978
CROP,Benin,2070,CH4,MMTCO2e,-0.184942008
CROP,Benin,2070,N2O,MMTCO2e,0.396541538
CROP,Benin,2070,dSOC,MMTCO2e,0.27753634
CROP,Benin,2075,CH4,MMTCO2e,-0.189125262
CROP,Benin,2075,N2O,MMTCO2e,0.398873996
CROP,Benin,2075,dSOC,MMTCO2e,0.286949599
CROP,Benin,2080,CH4,MMTCO2e,-0.193605053
CROP,Benin,2080,N2O,MMTCO2e,0.401764807
CROP,Benin,2080,dSOC,MMTCO2e,0.296898324
CROP,Bhutan,2005,CH4,MMTCO2e,-0.000536046
CROP,Bhutan,2005,N2O,MMTCO2e,0.010798916
CROP,Bhutan,2005,dSOC,MMTCO2e,3.82146E-05
CROP,Bhutan,2010,CH4,MMTCO2e,-0.000554682
CROP,Bhutan,2010,N2O,MMTCO2e,0.01800177
CROP,Bhutan,2010,dSOC,MMTCO2e,3.37111E-05
CROP,Bhutan,2015,CH4,MMTCO2e,-0.000551868
CROP,Bhutan,2015,N2O,MMTCO2e,0.018152073
CROP,Bhutan,2015,dSOC,MMTCO2e,3.11742E-05
CROP,Bhutan,2020,CH4,MMTCO2e,-0.000543938
CROP,Bhutan,2020,N2O,MMTCO2e,0.018309799
CROP,Bhutan,2020,dSOC,MMTCO2e,2.78589E-05
CROP,Bhutan,2025,CH4,MMTCO2e,-0.000531896
CROP,Bhutan,2025,N2O,MMTCO2e,0.018393166
CROP,Bhutan,2025,dSOC,MMTCO2e,2.38808E-05
CROP,Bhutan,2030,CH4,MMTCO2e,-0.000539102
CROP,Bhutan,2030,N2O,MMTCO2e,0.017946173
CROP,Bhutan,2030,dSOC,MMTCO2e,2.16653E-05
CROP,Bhutan,2035,CH4,MMTCO2e,-0.000530827
CROP,Bhutan,2035,N2O,MMTCO2e,0.017786331
CROP,Bhutan,2035,dSOC,MMTCO2e,2.01043E-05
CROP,Bhutan,2040,CH4,MMTCO2e,-0.00051994
CROP,Bhutan,2040,N2O,MMTCO2e,0.017409192
CROP,Bhutan,2040,dSOC,MMTCO2e,1.8854E-05
CROP,Bhutan,2045,CH4,MMTCO2e,-0.00050755
CROP,Bhutan,2045,N2O,MMTCO2e,0.016982946
CROP,Bhutan,2045,dSOC,MMTCO2e,1.75018E-05
CROP,Bhutan,2050,CH4,MMTCO2e,-0.000492761
CROP,Bhutan,2050,N2O,MMTCO2e,0.016469382
CROP,Bhutan,2050,dSOC,MMTCO2e,1.64137E-05
CROP,Bhutan,2055,CH4,MMTCO2e,-0.000479823
CROP,Bhutan,2055,N2O,MMTCO2e,0.016023306
CROP,Bhutan,2055,dSOC,MMTCO2e,1.5267E-05
CROP,Bhutan,2060,CH4,MMTCO2e,-0.000467298
CROP,Bhutan,2060,N2O,MMTCO2e,0.015592266
CROP,Bhutan,2060,dSOC,MMTCO2e,1.41674E-05
CROP,Bhutan,2065,CH4,MMTCO2e,-0.000455171
CROP,Bhutan,2065,N2O,MMTCO2e,0.01517566
CROP,Bhutan,2065,dSOC,MMTCO2e,1.31133E-05
CROP,Bhutan,2070,CH4,MMTCO2e,-0.000443427
CROP,Bhutan,2070,N2O,MMTCO2e,0.014772913
CROP,Bhutan,2070,dSOC,MMTCO2e,1.21034E-05
CROP,Bhutan,2075,CH4,MMTCO2e,-0.000432051
CROP,Bhutan,2075,N2O,MMTCO2e,0.014383474
CROP,Bhutan,2075,dSOC,MMTCO2e,1.11362E-05
CROP,Bhutan,2080,CH4,MMTCO2e,-0.000421031
CROP,Bhutan,2080,N2O,MMTCO2e,0.014006819
CROP,Bhutan,2080,dSOC,MMTCO2e,1.02104E-05
CROP,Bolivia,2005,CH4,MMTCO2e,-0.084094997
CROP,Bolivia,2005,N2O,MMTCO2e,0.713058955
CROP,Bolivia,2005,dSOC,MMTCO2e,0.015048862
CROP,Bolivia,2010,CH4,MMTCO2e,-0.082563653
CROP,Bolivia,2010,N2O,MMTCO2e,0.876008688
CROP,Bolivia,2010,dSOC,MMTCO2e,0.014259952
CROP,Bolivia,2015,CH4,MMTCO2e,-0.088917411
CROP,Bolivia,2015,N2O,MMTCO2e,0.957072564
CROP,Bolivia,2015,dSOC,MMTCO2e,0.013929898
CROP,Bolivia,2020,CH4,MMTCO2e,-0.090586597
CROP,Bolivia,2020,N2O,MMTCO2e,1.023189229
CROP,Bolivia,2020,dSOC,MMTCO2e,0.013260946
CROP,Bolivia,2025,CH4,MMTCO2e,-0.088700993
CROP,Bolivia,2025,N2O,MMTCO2e,1.081771374
CROP,Bolivia,2025,dSOC,MMTCO2e,0.01201965
CROP,Bolivia,2030,CH4,MMTCO2e,-0.087400052
CROP,Bolivia,2030,N2O,MMTCO2e,1.067073709
CROP,Bolivia,2030,dSOC,MMTCO2e,0.011428828
CROP,Bolivia,2035,CH4,MMTCO2e,-0.087867204
CROP,Bolivia,2035,N2O,MMTCO2e,1.040402652
CROP,Bolivia,2035,dSOC,MMTCO2e,0.011064035
CROP,Bolivia,2040,CH4,MMTCO2e,-0.087381198
CROP,Bolivia,2040,N2O,MMTCO2e,1.036833488
CROP,Bolivia,2040,dSOC,MMTCO2e,0.010835278
CROP,Bolivia,2045,CH4,MMTCO2e,-0.086570986
CROP,Bolivia,2045,N2O,MMTCO2e,1.029673184
CROP,Bolivia,2045,dSOC,MMTCO2e,0.010494253
CROP,Bolivia,2050,CH4,MMTCO2e,-0.085439291
CROP,Bolivia,2050,N2O,MMTCO2e,1.0179092
CROP,Bolivia,2050,dSOC,MMTCO2e,0.010288126
CROP,Bolivia,2055,CH4,MMTCO2e,-0.084492092
CROP,Bolivia,2055,N2O,MMTCO2e,1.008714545
CROP,Bolivia,2055,dSOC,MMTCO2e,0.010018496
CROP,Bolivia,2060,CH4,MMTCO2e,-0.08356051
CROP,Bolivia,2060,N2O,MMTCO2e,0.999696387
CROP,Bolivia,2060,dSOC,MMTCO2e,0.009751399
CROP,Bolivia,2065,CH4,MMTCO2e,-0.082644388
CROP,Bolivia,2065,N2O,MMTCO2e,0.990853402
CROP,Bolivia,2065,dSOC,MMTCO2e,0.009486762
CROP,Bolivia,2070,CH4,MMTCO2e,-0.081743569
CROP,Bolivia,2070,N2O,MMTCO2e,0.982184306
CROP,Bolivia,2070,dSOC,MMTCO2e,0.009224511
CROP,Bolivia,2075,CH4,MMTCO2e,-0.080857902
CROP,Bolivia,2075,N2O,MMTCO2e,0.973687852
CROP,Bolivia,2075,dSOC,MMTCO2e,0.008964576
CROP,Bolivia,2080,CH4,MMTCO2e,-0.079987236
CROP,Bolivia,2080,N2O,MMTCO2e,0.965362835
CROP,Bolivia,2080,dSOC,MMTCO2e,0.008706883
CROP,Bosnia and Herzegovina,2005,CH4,MMTCO2e,-0.019373732
CROP,Bosnia and Herzegovina,2005,N2O,MMTCO2e,0.233285825
CROP,Bosnia and Herzegovina,2005,dSOC,MMTCO2e,-0.038291185
CROP,Bosnia and Herzegovina,2010,CH4,MMTCO2e,-0.019625103
CROP,Bosnia and Herzegovina,2010,N2O,MMTCO2e,0.228196639
CROP,Bosnia and Herzegovina,2010,dSOC,MMTCO2e,-0.039065638
CROP,Bosnia and Herzegovina,2015,CH4,MMTCO2e,-0.020440214
CROP,Bosnia and Herzegovina,2015,N2O,MMTCO2e,0.445584587
CROP,Bosnia and Herzegovina,2015,dSOC,MMTCO2e,-0.039738693
CROP,Bosnia and Herzegovina,2020,CH4,MMTCO2e,-0.019352771
CROP,Bosnia and Herzegovina,2020,N2O,MMTCO2e,0.512771649
CROP,Bosnia and Herzegovina,2020,dSOC,MMTCO2e,-0.040311969
CROP,Bosnia and Herzegovina,2025,CH4,MMTCO2e,-0.020670719
CROP,Bosnia and Herzegovina,2025,N2O,MMTCO2e,0.555358241
CROP,Bosnia and Herzegovina,2025,dSOC,MMTCO2e,-0.040973013
CROP,Bosnia and Herzegovina,2030,CH4,MMTCO2e,-0.020128889
CROP,Bosnia and Herzegovina,2030,N2O,MMTCO2e,0.551584774
CROP,Bosnia and Herzegovina,2030,dSOC,MMTCO2e,-0.040891691
CROP,Bosnia and Herzegovina,2035,CH4,MMTCO2e,-0.019783586
CROP,Bosnia and Herzegovina,2035,N2O,MMTCO2e,0.523253146
CROP,Bosnia and Herzegovina,2035,dSOC,MMTCO2e,-0.040630698
CROP,Bosnia and Herzegovina,2040,CH4,MMTCO2e,-0.019427295
CROP,Bosnia and Herzegovina,2040,N2O,MMTCO2e,0.51968677
CROP,Bosnia and Herzegovina,2040,dSOC,MMTCO2e,-0.040182234
CROP,Bosnia and Herzegovina,2045,CH4,MMTCO2e,-0.019025013
CROP,Bosnia and Herzegovina,2045,N2O,MMTCO2e,0.51469239
CROP,Bosnia and Herzegovina,2045,dSOC,MMTCO2e,-0.039633173
CROP,Bosnia and Herzegovina,2050,CH4,MMTCO2e,-0.018516595
CROP,Bosnia and Herzegovina,2050,N2O,MMTCO2e,0.506666392
CROP,Bosnia and Herzegovina,2050,dSOC,MMTCO2e,-0.038839304
CROP,Bosnia and Herzegovina,2055,CH4,MMTCO2e,-0.018086159
CROP,Bosnia and Herzegovina,2055,N2O,MMTCO2e,0.500543382
CROP,Bosnia and Herzegovina,2055,dSOC,MMTCO2e,-0.038197216
CROP,Bosnia and Herzegovina,2060,CH4,MMTCO2e,-0.017671378
CROP,Bosnia and Herzegovina,2060,N2O,MMTCO2e,0.494668038
CROP,Bosnia and Herzegovina,2060,dSOC,MMTCO2e,-0.037573667
CROP,Bosnia and Herzegovina,2065,CH4,MMTCO2e,-0.017271579
CROP,Bosnia and Herzegovina,2065,N2O,MMTCO2e,0.489032834
CROP,Bosnia and Herzegovina,2065,dSOC,MMTCO2e,-0.036967918
CROP,Bosnia and Herzegovina,2070,CH4,MMTCO2e,-0.016886115
CROP,Bosnia and Herzegovina,2070,N2O,MMTCO2e,0.483630483
CROP,Bosnia and Herzegovina,2070,dSOC,MMTCO2e,-0.036379262
CROP,Bosnia and Herzegovina,2075,CH4,MMTCO2e,-0.016514372
CROP,Bosnia and Herzegovina,2075,N2O,MMTCO2e,0.478453932
CROP,Bosnia and Herzegovina,2075,dSOC,MMTCO2e,-0.035807023
CROP,Bosnia and Herzegovina,2080,CH4,MMTCO2e,-0.016155762
CROP,Bosnia and Herzegovina,2080,N2O,MMTCO2e,0.473496351
CROP,Bosnia and Herzegovina,2080,dSOC,MMTCO2e,-0.035250554
CROP,Botswana,2005,CH4,MMTCO2e,-0.017110075
CROP,Botswana,2005,N2O,MMTCO2e,0.044774835
CROP,Botswana,2005,dSOC,MMTCO2e,0.001266385
CROP,Botswana,2010,CH4,MMTCO2e,-0.017935615
CROP,Botswana,2010,N2O,MMTCO2e,0.045465025
CROP,Botswana,2010,dSOC,MMTCO2e,0.001299936
