# File: income_shares.csv
# Title: Income shares
# Units: share
# Description: Net income shares for the 32 GCAM regions from 1967-2100. 
# Column types: iicncn 
# ----------
GCAM_region_ID,year,category,shares,sce,gini
10,1980,d2,0.04193041,Historical data,0.334847033
26,1980,d5,0.049001487,Historical data,0.546049967
27,1980,d10,0.326261278,Historical data,0.405452993
18,1980,d7,0.098745403,Historical data,0.355080428
22,1980,d9,0.14786083,Historical data,0.342389765
2,1980,d10,0.401365665,Historical data,0.4867276
15,1980,d3,0.043005731,Historical data,0.424456919
25,1980,d2,0.028062071,Historical data,0.449245556
13,1980,d1,0.026730027,Historical data,0.348063399
12,1980,d1,0.039342197,Historical data,0.243629006
28,1980,d1,0.026762211,Historical data,0.349308349
9,1980,d6,0.075169956,Historical data,0.494623204
17,1980,d10,0.277493491,Historical data,0.337057576
24,1980,d3,0.035602437,Historical data,0.488601504
14,1980,d2,0.044215185,Historical data,0.342447419
20,1980,d3,0.036406667,Historical data,0.475740676
7,1980,d4,0.03601923,Historical data,0.557374986
18,1980,d8,0.11816447,Historical data,0.355080428
21,1980,d3,0.025081224,Historical data,0.579094195
3,1980,d4,0.049622842,Historical data,0.446286754
32,1980,d6,0.058156141,Historical data,0.591783734
26,1980,d6,0.063086791,Historical data,0.546049967
30,1980,d2,0.051965749,Historical data,0.278359583
10,1980,d3,0.053269995,Historical data,0.334847033
15,1980,d4,0.052445424,Historical data,0.424456919
29,1980,d9,0.163327915,Historical data,0.503981448
3,1980,d5,0.058991577,Historical data,0.446286754
9,1980,d7,0.095738671,Historical data,0.494623204
24,1980,d4,0.04524773,Historical data,0.488601504
10,1980,d4,0.062985641,Historical data,0.334847033
5,1980,d10,0.43418528,Historical data,0.558143914
26,1980,d7,0.082178076,Historical data,0.546049967
30,1980,d3,0.063393515,Historical data,0.278359583
4,1980,d10,0.472262667,Historical data,0.597951168
18,1980,d9,0.150590826,Historical data,0.355080428
15,1980,d5,0.062806372,Historical data,0.424456919
20,1980,d4,0.04705093,Historical data,0.475740676
14,1980,d3,0.054873416,Historical data,0.342447419
7,1980,d5,0.046964685,Historical data,0.557374986
31,1980,d2,0.035440456,Historical data,0.397685997
3,1980,d6,0.07037624,Historical data,0.446286754
21,1980,d4,0.032341516,Historical data,0.579094195
32,1980,d7,0.078508339,Historical data,0.591783734
6,1980,d1,0.029512366,Historical data,0.297599074
30,1980,d4,0.073436733,Historical data,0.278359583
10,1980,d5,0.076696738,Historical data,0.334847033
28,1980,d2,0.043124787,Historical data,0.349308349
29,1980,d10,0.407893664,Historical data,0.503981448
24,1980,d5,0.056024115,Historical data,0.488601504
15,1980,d6,0.075284037,Historical data,0.424456919
25,1980,d3,0.040401424,Historical data,0.449245556
9,1980,d8,0.124672605,Historical data,0.494623204
1,1980,d2,0.036748935,Historical data,0.375131138
3,1980,d7,0.086969389,Historical data,0.446286754
20,1980,d5,0.058877139,Historical data,0.475740676
26,1980,d8,0.111187508,Historical data,0.546049967
22,1980,d10,0.283005443,Historical data,0.342389765
14,1980,d4,0.063918155,Historical data,0.342447419
30,1980,d5,0.083379187,Historical data,0.278359583
7,1980,d6,0.060575248,Historical data,0.557374986
12,1980,d2,0.056418026,Historical data,0.243629006
31,1980,d3,0.046641623,Historical data,0.397685997
10,1980,d6,0.089431234,Historical data,0.334847033
21,1980,d5,0.042693235,Historical data,0.579094195
15,1980,d7,0.092715755,Historical data,0.424456919
28,1980,d3,0.053930748,Historical data,0.349308349
24,1980,d6,0.069021671,Historical data,0.488601504
30,1980,d6,0.094156683,Historical data,0.278359583
32,1980,d8,0.109283128,Historical data,0.591783734
13,1980,d2,0.041414242,Historical data,0.348063399
23,1980,d1,0.037389633,Historical data,0.248912038
14,1980,d5,0.073981448,Historical data,0.342447419
3,1980,d8,0.113403202,Historical data,0.446286754
20,1980,d6,0.072940427,Historical data,0.475740676
9,1980,d9,0.174851019,Historical data,0.494623204
25,1980,d4,0.05150629,Historical data,0.449245556
10,1980,d7,0.107737833,Historical data,0.334847033
12,1980,d3,0.066957818,Historical data,0.243629006
8,1980,d1,0.029590632,Historical data,0.291478389
19,1980,d1,0.038916217,Historical data,0.219336962
31,1980,d4,0.057523701,Historical data,0.397685997
30,1980,d7,0.106781215,Historical data,0.278359583
7,1980,d7,0.079270287,Historical data,0.557374986
28,1980,d4,0.063931422,Historical data,0.349308349
21,1980,d6,0.055085188,Historical data,0.579094195
26,1980,d9,0.168737975,Historical data,0.546049967
15,1980,d8,0.120212814,Historical data,0.424456919
6,1980,d2,0.046941157,Historical data,0.297599074
24,1980,d7,0.086309597,Historical data,0.488601504
14,1980,d6,0.085955941,Historical data,0.342447419
12,1980,d4,0.076876891,Historical data,0.243629006
18,1980,d10,0.288452037,Historical data,0.355080428
30,1980,d8,0.123034436,Historical data,0.278359583
20,1980,d7,0.091199254,Historical data,0.475740676
25,1980,d5,0.063264344,Historical data,0.449245556
10,1980,d8,0.131638245,Historical data,0.334847033
28,1980,d5,0.074258917,Historical data,0.349308349
31,1980,d5,0.069142049,Historical data,0.397685997
14,1980,d7,0.101292739,Historical data,0.342447419
21,1980,d7,0.072210966,Historical data,0.579094195
12,1980,d5,0.087394616,Historical data,0.243629006
1,1980,d3,0.048912637,Historical data,0.375131138
13,1980,d3,0.053471224,Historical data,0.348063399
23,1980,d2,0.056567142,Historical data,0.248912038
32,1980,d9,0.16615617,Historical data,0.591783734
28,1980,d6,0.0858987,Historical data,0.349308349
30,1980,d9,0.147594365,Historical data,0.278359583
7,1980,d8,0.10763432,Historical data,0.557374986
24,1980,d8,0.111778518,Historical data,0.488601504
25,1980,d6,0.07683847,Historical data,0.449245556
15,1980,d9,0.172607782,Historical data,0.424456919
31,1980,d6,0.082492169,Historical data,0.397685997
10,1980,d9,0.163479448,Historical data,0.334847033
12,1980,d6,0.096926696,Historical data,0.243629006
9,1980,d10,0.367219528,Historical data,0.494623204
14,1980,d8,0.123630652,Historical data,0.342447419
20,1980,d8,0.117372627,Historical data,0.475740676
3,1980,d9,0.176064935,Historical data,0.446286754
16,1980,d1,0.031677513,Historical data,0.308553336
19,1980,d2,0.059320588,Historical data,0.219336962
6,1980,d3,0.058918403,Historical data,0.297599074
8,1980,d2,0.048390984,Historical data,0.291478389
28,1980,d7,0.100215194,Historical data,0.349308349
23,1980,d3,0.067791977,Historical data,0.248912038
12,1980,d7,0.109050056,Historical data,0.243629006
25,1980,d7,0.093769925,Historical data,0.449245556
26,1980,d10,0.434765842,Historical data,0.546049967
13,1980,d4,0.064208967,Historical data,0.348063399
31,1980,d7,0.09913576,Historical data,0.397685997
1,1980,d4,0.060599811,Historical data,0.375131138
14,1980,d9,0.155852399,Historical data,0.342447419
19,1980,d3,0.071265637,Historical data,0.219336962
21,1980,d8,0.098816884,Historical data,0.579094195
12,1980,d8,0.122391551,Historical data,0.243629006
23,1980,d4,0.077340504,Historical data,0.248912038
28,1980,d8,0.119697743,Historical data,0.349308349
6,1980,d4,0.070522349,Historical data,0.297599074
24,1980,d9,0.157955322,Historical data,0.488601504
10,1980,d10,0.245237159,Historical data,0.334847033
8,1980,d3,0.06066349,Historical data,0.291478389
3,1980,d10,0.350854295,Historical data,0.446286754
13,1980,d5,0.075098241,Historical data,0.348063399
25,1980,d8,0.117513128,Historical data,0.449245556
23,1980,d5,0.086544452,Historical data,0.248912038
20,1980,d9,0.162368226,Historical data,0.475740676
19,1980,d4,0.081344247,Historical data,0.219336962
7,1980,d9,0.160869051,Historical data,0.557374986
12,1980,d9,0.1498518,Historical data,0.243629006
30,1980,d10,0.22286128,Historical data,0.278359583
31,1980,d8,0.122004915,Historical data,0.397685997
1,1980,d5,0.07298932,Historical data,0.375131138
14,1980,d10,0.268980548,Historical data,0.342447419
13,1980,d6,0.087281685,Historical data,0.348063399
6,1980,d5,0.082242954,Historical data,0.297599074
23,1980,d6,0.096332422,Historical data,0.248912038
19,1980,d5,0.090966383,Historical data,0.219336962
16,1980,d2,0.049041775,Historical data,0.308553336
8,1980,d4,0.071765422,Historical data,0.291478389
15,1980,d10,0.32658145,Historical data,0.424456919
28,1980,d9,0.151565841,Historical data,0.349308349
13,1980,d7,0.101874127,Historical data,0.348063399
23,1980,d7,0.107594348,Historical data,0.248912038
19,1980,d6,0.101026539,Historical data,0.219336962
25,1980,d9,0.159755169,Historical data,0.449245556
12,1980,d10,0.194790351,Historical data,0.243629006
1,1980,d6,0.08696585,Historical data,0.375131138
21,1980,d9,0.166902343,Historical data,0.579094195
6,1980,d6,0.095220471,Historical data,0.297599074
8,1980,d5,0.082983769,Historical data,0.291478389
31,1980,d9,0.15898805,Historical data,0.397685997
19,1980,d7,0.112243518,Historical data,0.219336962
16,1980,d3,0.059795255,Historical data,0.308553336
23,1980,d8,0.121840556,Historical data,0.248912038
13,1980,d8,0.120488242,Historical data,0.348063399
6,1980,d7,0.109991081,Historical data,0.297599074
1,1980,d7,0.104094635,Historical data,0.375131138
8,1980,d6,0.095235604,Historical data,0.291478389
19,1980,d8,0.125810247,Historical data,0.219336962
16,1980,d4,0.06930164,Historical data,0.308553336
23,1980,d9,0.14329301,Historical data,0.248912038
25,1980,d10,0.353593496,Historical data,0.449245556
6,1980,d8,0.128727751,Historical data,0.297599074
13,1980,d9,0.157029638,Historical data,0.348063399
8,1980,d7,0.109547671,Historical data,0.291478389
19,1980,d9,0.144290474,Historical data,0.219336962
1,1980,d8,0.126792571,Historical data,0.375131138
32,1980,d10,0.475532201,Historical data,0.591783734
16,1980,d5,0.078914456,Historical data,0.308553336
6,1980,d9,0.155775762,Historical data,0.297599074
8,1980,d8,0.127785851,Historical data,0.291478389
16,1980,d6,0.089513477,Historical data,0.308553336
19,1980,d10,0.17481615,Historical data,0.219336962
28,1980,d10,0.280614437,Historical data,0.349308349
1,1980,d9,0.161683209,Historical data,0.375131138
20,1980,d10,0.374523932,Historical data,0.475740676
23,1980,d10,0.205305955,Historical data,0.248912038
16,1980,d7,0.102293312,Historical data,0.308553336
24,1980,d10,0.397404776,Historical data,0.488601504
8,1980,d9,0.153851549,Historical data,0.291478389
13,1980,d10,0.272403606,Historical data,0.348063399
21,1980,d10,0.480581869,Historical data,0.579094195
31,1980,d10,0.308594752,Historical data,0.397685997
16,1980,d8,0.119420781,Historical data,0.308553336
7,1980,d10,0.455650584,Historical data,0.557374986
16,1980,d9,0.147077191,Historical data,0.308553336
6,1980,d10,0.222147705,Historical data,0.297599074
8,1980,d10,0.220185027,Historical data,0.291478389
1,1980,d10,0.280768226,Historical data,0.375131138
16,1980,d10,0.2529646,Historical data,0.308553336
5,1981,d1,0.008858389,Historical data,0.531793816
29,1981,d1,0.015409211,Historical data,0.50718872
4,1981,d1,0.006530601,Historical data,0.598556857
2,1981,d1,0.018365432,Historical data,0.488970075
4,1981,d2,0.013605776,Historical data,0.598556857
9,1981,d1,0.009944209,Historical data,0.49364741
5,1981,d2,0.017511541,Historical data,0.531793816
27,1981,d1,0.023475435,Historical data,0.413258704
4,1981,d3,0.018863224,Historical data,0.598556857
26,1981,d1,0.008563421,Historical data,0.545635537
17,1981,d1,0.029353016,Historical data,0.335753939
2,1981,d2,0.028595331,Historical data,0.488970075
4,1981,d4,0.026187616,Historical data,0.598556857
27,1981,d2,0.036038665,Historical data,0.413258704
5,1981,d3,0.026172541,Historical data,0.531793816
32,1981,d1,0.006929503,Historical data,0.556310821
2,1981,d3,0.036511988,Historical data,0.488970075
25,1981,d1,0.010823217,Historical data,0.547102239
27,1981,d3,0.045280276,Historical data,0.413258704
4,1981,d5,0.037164002,Historical data,0.598556857
17,1981,d2,0.045809074,Historical data,0.335753939
22,1981,d1,0.026887987,Historical data,0.364530545
11,1981,d1,0.038484605,Historical data,0.278634133
5,1981,d4,0.035442772,Historical data,0.531793816
2,1981,d4,0.043041752,Historical data,0.488970075
27,1981,d4,0.054603129,Historical data,0.413258704
29,1981,d2,0.023959406,Historical data,0.50718872
21,1981,d1,0.009762483,Historical data,0.577665665
2,1981,d5,0.052243893,Historical data,0.488970075
17,1981,d3,0.056241477,Historical data,0.335753939
27,1981,d5,0.064622795,Historical data,0.413258704
5,1981,d5,0.049751025,Historical data,0.531793816
4,1981,d6,0.055057362,Historical data,0.598556857
7,1981,d1,0.0084,Historical data,0.5617
9,1981,d2,0.019480265,Historical data,0.49364741
11,1981,d2,0.052978178,Historical data,0.278634133
17,1981,d4,0.065703105,Historical data,0.335753939
27,1981,d6,0.075737303,Historical data,0.413258704
3,1981,d1,0.021848267,Historical data,0.438858726
2,1981,d6,0.064229313,Historical data,0.488970075
10,1981,d1,0.027593297,Historical data,0.334847033
22,1981,d2,0.042393151,Historical data,0.364530545
18,1981,d1,0.02860294,Historical data,0.336108587
29,1981,d3,0.033386545,Historical data,0.50718872
17,1981,d5,0.07533901,Historical data,0.335753939
11,1981,d3,0.063390558,Historical data,0.278634133
26,1981,d2,0.01805923,Historical data,0.545635537
27,1981,d7,0.091532995,Historical data,0.413258704
32,1981,d2,0.016972623,Historical data,0.556310821
17,1981,d6,0.086139493,Historical data,0.335753939
2,1981,d7,0.079953146,Historical data,0.488970075
11,1981,d4,0.072479979,Historical data,0.278634133
29,1981,d4,0.041139952,Historical data,0.50718872
5,1981,d6,0.068748876,Historical data,0.531793816
22,1981,d3,0.052489282,Historical data,0.364530545
15,1981,d1,0.019221866,Historical data,0.443137073
27,1981,d8,0.114055287,Historical data,0.413258704
11,1981,d5,0.081333901,Historical data,0.278634133
17,1981,d7,0.09942751,Historical data,0.335753939
4,1981,d7,0.080756221,Historical data,0.598556857
22,1981,d4,0.061840222,Historical data,0.364530545
20,1981,d1,0.013225508,Historical data,0.475460834
2,1981,d8,0.114933575,Historical data,0.488970075
9,1981,d3,0.031212382,Historical data,0.49364741
11,1981,d6,0.091002178,Historical data,0.278634133
24,1981,d1,0.014766574,Historical data,0.484617086
18,1981,d2,0.045225683,Historical data,0.336108587
29,1981,d5,0.051942927,Historical data,0.50718872
5,1981,d7,0.09295166,Historical data,0.531793816
26,1981,d3,0.027341759,Historical data,0.545635537
17,1981,d8,0.117581126,Historical data,0.335753939
22,1981,d5,0.071526768,Historical data,0.364530545
11,1981,d7,0.10257922,Historical data,0.278634133
27,1981,d9,0.160764791,Historical data,0.413258704
32,1981,d3,0.026141227,Historical data,0.556310821
7,1981,d2,0.0183,Historical data,0.5617
4,1981,d8,0.112958998,Historical data,0.598556857
22,1981,d6,0.082561808,Historical data,0.364530545
11,1981,d8,0.118248423,Historical data,0.278634133
18,1981,d3,0.055921715,Historical data,0.336108587
29,1981,d6,0.064554608,Historical data,0.50718872
17,1981,d9,0.1479738,Historical data,0.335753939
9,1981,d4,0.043085826,Historical data,0.49364741
25,1981,d2,0.017868075,Historical data,0.547102239
5,1981,d8,0.12224794,Historical data,0.531793816
2,1981,d9,0.159400365,Historical data,0.488970075
22,1981,d7,0.096415659,Historical data,0.364530545
26,1981,d4,0.03734675,Historical data,0.545635537
31,1981,d1,0.016862915,Historical data,0.431630449
18,1981,d4,0.065679569,Historical data,0.336108587
15,1981,d2,0.030986852,Historical data,0.443137073
11,1981,d9,0.143115964,Historical data,0.278634133
29,1981,d7,0.081605803,Historical data,0.50718872
1,1981,d1,0.019805677,Historical data,0.37953929
21,1981,d2,0.016908199,Historical data,0.577665665
32,1981,d4,0.036214309,Historical data,0.556310821
14,1981,d1,0.035775867,Historical data,0.260197317
30,1981,d1,0.031340182,Historical data,0.300352865
3,1981,d2,0.032730437,Historical data,0.438858726
18,1981,d5,0.075652225,Historical data,0.336108587
4,1981,d9,0.176189717,Historical data,0.598556857
7,1981,d3,0.0263,Historical data,0.5617
22,1981,d8,0.115757506,Historical data,0.364530545
9,1981,d5,0.058837725,Historical data,0.49364741
24,1981,d2,0.026758395,Historical data,0.484617086
29,1981,d8,0.114268389,Historical data,0.50718872
20,1981,d2,0.026096323,Historical data,0.475460834
5,1981,d9,0.178247181,Historical data,0.531793816
18,1981,d6,0.086822473,Historical data,0.336108587
10,1981,d2,0.04193041,Historical data,0.334847033
26,1981,d5,0.048886343,Historical data,0.545635537
3,1981,d3,0.04162104,Historical data,0.438858726
27,1981,d10,0.333889324,Historical data,0.413258704
15,1981,d3,0.040490164,Historical data,0.443137073
32,1981,d5,0.047887197,Historical data,0.556310821
11,1981,d10,0.236386994,Historical data,0.278634133
2,1981,d10,0.402725206,Historical data,0.488970075
25,1981,d3,0.026053495,Historical data,0.547102239
22,1981,d9,0.149100822,Historical data,0.364530545
18,1981,d7,0.100501019,Historical data,0.336108587
12,1981,d1,0.039796608,Historical data,0.241919536
7,1981,d4,0.0352,Historical data,0.5617
28,1981,d1,0.026762211,Historical data,0.349308349
9,1981,d6,0.07502928,Historical data,0.49364741
13,1981,d1,0.028519783,Historical data,0.317351207
24,1981,d3,0.036133866,Historical data,0.484617086
17,1981,d10,0.27643239,Historical data,0.335753939
15,1981,d4,0.04978767,Historical data,0.443137073
26,1981,d6,0.063047896,Historical data,0.545635537
20,1981,d3,0.036443989,Historical data,0.475460834
30,1981,d2,0.049225155,Historical data,0.300352865
21,1981,d3,0.025322541,Historical data,0.577665665
18,1981,d8,0.119056505,Historical data,0.336108587
10,1981,d3,0.053269995,Historical data,0.334847033
3,1981,d4,0.05064181,Historical data,0.438858726
31,1981,d2,0.031211099,Historical data,0.431630449
32,1981,d6,0.062285107,Historical data,0.556310821
29,1981,d9,0.161865477,Historical data,0.50718872
14,1981,d2,0.051084752,Historical data,0.260197317
7,1981,d5,0.0458,Historical data,0.5617
9,1981,d7,0.096272244,Historical data,0.49364741
24,1981,d4,0.045781539,Historical data,0.484617086
15,1981,d5,0.060530706,Historical data,0.443137073
10,1981,d4,0.062985641,Historical data,0.334847033
3,1981,d5,0.060169076,Historical data,0.438858726
5,1981,d10,0.400068075,Historical data,0.531793816
25,1981,d4,0.035781174,Historical data,0.547102239
30,1981,d3,0.060460169,Historical data,0.300352865
4,1981,d10,0.472686483,Historical data,0.598556857
20,1981,d4,0.047088422,Historical data,0.475460834
26,1981,d7,0.082102573,Historical data,0.545635537
18,1981,d9,0.149528636,Historical data,0.336108587
21,1981,d4,0.032642813,Historical data,0.577665665
3,1981,d6,0.071628423,Historical data,0.438858726
32,1981,d7,0.081791434,Historical data,0.556310821
31,1981,d3,0.042114535,Historical data,0.431630449
15,1981,d6,0.073132161,Historical data,0.443137073
30,1981,d4,0.070490198,Historical data,0.300352865
10,1981,d5,0.076696738,Historical data,0.334847033
28,1981,d2,0.043124787,Historical data,0.349308349
24,1981,d5,0.056536289,Historical data,0.484617086
29,1981,d10,0.411867683,Historical data,0.50718872
7,1981,d6,0.0589,Historical data,0.5617
1,1981,d2,0.036047216,Historical data,0.37953929
9,1981,d8,0.125700351,Historical data,0.49364741
6,1981,d1,0.028473016,Historical data,0.309383143
20,1981,d5,0.058913114,Historical data,0.475460834
3,1981,d7,0.087688275,Historical data,0.438858726
26,1981,d8,0.111581619,Historical data,0.545635537
12,1981,d2,0.056677895,Historical data,0.241919536
30,1981,d5,0.080552011,Historical data,0.300352865
25,1981,d5,0.04765571,Historical data,0.547102239
10,1981,d6,0.089431234,Historical data,0.334847033
14,1981,d3,0.062462666,Historical data,0.260197317
21,1981,d5,0.042726396,Historical data,0.577665665
15,1981,d7,0.091339224,Historical data,0.443137073
22,1981,d10,0.301026796,Historical data,0.364530545
31,1981,d4,0.052975996,Historical data,0.431630449
24,1981,d6,0.069485409,Historical data,0.484617086
28,1981,d3,0.053930748,Historical data,0.349308349
19,1981,d1,0.033396839,Historical data,0.278359583
8,1981,d1,0.026501325,Historical data,0.317720886
23,1981,d1,0.037389633,Historical data,0.248912038
30,1981,d6,0.091596806,Historical data,0.300352865
32,1981,d8,0.110951705,Historical data,0.556310821
12,1981,d3,0.06747354,Historical data,0.241919536
7,1981,d7,0.0774,Historical data,0.5617
10,1981,d7,0.107737833,Historical data,0.334847033
20,1981,d6,0.072973003,Historical data,0.475460834
14,1981,d4,0.074338554,Historical data,0.260197317
9,1981,d9,0.174898141,Historical data,0.49364741
3,1981,d8,0.111911146,Historical data,0.438858726
21,1981,d6,0.055247204,Historical data,0.577665665
30,1981,d7,0.104745826,Historical data,0.300352865
28,1981,d4,0.063931422,Historical data,0.349308349
25,1981,d6,0.062741307,Historical data,0.547102239
31,1981,d5,0.064778265,Historical data,0.431630449
26,1981,d9,0.168710612,Historical data,0.545635537
15,1981,d8,0.119671734,Historical data,0.443137073
24,1981,d7,0.086678304,Historical data,0.484617086
14,1981,d5,0.085927917,Historical data,0.260197317
12,1981,d4,0.07745575,Historical data,0.241919536
13,1981,d2,0.04526548,Historical data,0.317351207
18,1981,d10,0.273009235,Historical data,0.336108587
10,1981,d8,0.131638245,Historical data,0.334847033
20,1981,d7,0.091225158,Historical data,0.475460834
28,1981,d5,0.074258917,Historical data,0.349308349
30,1981,d8,0.1220001,Historical data,0.300352865
6,1981,d2,0.048357071,Historical data,0.309383143
14,1981,d6,0.09874868,Historical data,0.260197317
12,1981,d5,0.086812199,Historical data,0.241919536
31,1981,d6,0.078540609,Historical data,0.431630449
7,1981,d8,0.1066,Historical data,0.5617
21,1981,d7,0.072399181,Historical data,0.577665665
1,1981,d3,0.048231029,Historical data,0.37953929
32,1981,d9,0.164170821,Historical data,0.556310821
13,1981,d3,0.057794058,Historical data,0.317351207
23,1981,d2,0.056567142,Historical data,0.248912038
25,1981,d7,0.082839708,Historical data,0.547102239
19,1981,d2,0.051965749,Historical data,0.278359583
28,1981,d6,0.0858987,Historical data,0.349308349
24,1981,d8,0.111965857,Historical data,0.484617086
12,1981,d6,0.096958499,Historical data,0.241919536
10,1981,d9,0.163479448,Historical data,0.334847033
30,1981,d9,0.148825476,Historical data,0.300352865
15,1981,d9,0.172722544,Historical data,0.443137073
9,1981,d10,0.365539578,Historical data,0.49364741
16,1981,d1,0.030512898,Historical data,0.321562795
14,1981,d7,0.114021925,Historical data,0.260197317
3,1981,d9,0.177784143,Historical data,0.438858726
20,1981,d8,0.117385796,Historical data,0.475460834
31,1981,d7,0.095993357,Historical data,0.431630449
12,1981,d7,0.109386666,Historical data,0.241919536
8,1981,d2,0.046302315,Historical data,0.317720886
6,1981,d3,0.059193058,Historical data,0.309383143
28,1981,d7,0.100215194,Historical data,0.349308349
23,1981,d3,0.067791977,Historical data,0.248912038
19,1981,d3,0.063393515,Historical data,0.278359583
14,1981,d8,0.132319524,Historical data,0.260197317
26,1981,d10,0.434359795,Historical data,0.545635537
12,1981,d8,0.123080279,Historical data,0.241919536
1,1981,d4,0.060010885,Historical data,0.37953929
25,1981,d8,0.111653066,Historical data,0.547102239
13,1981,d4,0.068264091,Historical data,0.317351207
21,1981,d8,0.098177184,Historical data,0.577665665
23,1981,d4,0.077340504,Historical data,0.248912038
14,1981,d9,0.153743476,Historical data,0.260197317
19,1981,d4,0.073436733,Historical data,0.278359583
6,1981,d4,0.068928072,Historical data,0.309383143
28,1981,d8,0.119697743,Historical data,0.349308349
31,1981,d8,0.120407196,Historical data,0.431630449
24,1981,d9,0.157732239,Historical data,0.484617086
8,1981,d3,0.058652933,Historical data,0.317720886
7,1981,d9,0.1642,Historical data,0.5617
10,1981,d10,0.245237159,Historical data,0.334847033
3,1981,d10,0.343977383,Historical data,0.438858726
23,1981,d5,0.086544452,Historical data,0.248912038
13,1981,d5,0.079173592,Historical data,0.317351207
12,1981,d9,0.145544867,Historical data,0.241919536
20,1981,d9,0.162352571,Historical data,0.475460834
19,1981,d5,0.083379187,Historical data,0.278359583
1,1981,d5,0.072533389,Historical data,0.37953929
14,1981,d10,0.191576638,Historical data,0.260197317
6,1981,d5,0.078404207,Historical data,0.309383143
8,1981,d4,0.06820341,Historical data,0.317720886
23,1981,d6,0.096332422,Historical data,0.248912038
16,1981,d2,0.047458561,Historical data,0.321562795
30,1981,d10,0.240764078,Historical data,0.300352865
25,1981,d9,0.1660047,Historical data,0.547102239
15,1981,d10,0.342117079,Historical data,0.443137073
12,1981,d10,0.196813698,Historical data,0.241919536
28,1981,d9,0.151565841,Historical data,0.349308349
19,1981,d6,0.094156683,Historical data,0.278359583
13,1981,d6,0.090904501,Historical data,0.317351207
6,1981,d6,0.090248211,Historical data,0.309383143
21,1981,d9,0.167256364,Historical data,0.577665665
23,1981,d7,0.107594348,Historical data,0.248912038
31,1981,d9,0.160886786,Historical data,0.431630449
1,1981,d6,0.086666826,Historical data,0.37953929
8,1981,d5,0.078903945,Historical data,0.317720886
13,1981,d7,0.105359665,Historical data,0.317351207
19,1981,d7,0.106781215,Historical data,0.278359583
16,1981,d3,0.058083037,Historical data,0.321562795
6,1981,d7,0.105704048,Historical data,0.309383143
23,1981,d8,0.121840556,Historical data,0.248912038
8,1981,d6,0.09080454,Historical data,0.317720886
13,1981,d8,0.123432763,Historical data,0.317351207
1,1981,d7,0.104043037,Historical data,0.37953929
19,1981,d8,0.123034436,Historical data,0.278359583
16,1981,d4,0.067591177,Historical data,0.321562795
6,1981,d8,0.126507831,Historical data,0.309383143
23,1981,d9,0.14329301,Historical data,0.248912038
25,1981,d10,0.438579547,Historical data,0.547102239
8,1981,d7,0.105555278,Historical data,0.317720886
32,1981,d10,0.446656074,Historical data,0.556310821
13,1981,d9,0.15786864,Historical data,0.317351207
1,1981,d8,0.127053646,Historical data,0.37953929
16,1981,d5,0.077207638,Historical data,0.321562795
19,1981,d9,0.147594365,Historical data,0.278359583
6,1981,d9,0.158909051,Historical data,0.309383143
8,1981,d8,0.125956298,Historical data,0.317720886
16,1981,d6,0.087933385,Historical data,0.321562795
28,1981,d10,0.280614437,Historical data,0.349308349
1,1981,d9,0.162421573,Historical data,0.37953929
16,1981,d7,0.100987628,Historical data,0.321562795
24,1981,d10,0.394161527,Historical data,0.484617086
20,1981,d10,0.374296116,Historical data,0.475460834
23,1981,d10,0.205305955,Historical data,0.248912038
13,1981,d10,0.243417428,Historical data,0.317351207
21,1981,d10,0.479557634,Historical data,0.577665665
8,1981,d9,0.156357818,Historical data,0.317720886
31,1981,d10,0.336229242,Historical data,0.431630449
7,1981,d10,0.4589,Historical data,0.5617
16,1981,d8,0.118663998,Historical data,0.321562795
19,1981,d10,0.22286128,Historical data,0.278359583
6,1981,d10,0.235275435,Historical data,0.309383143
16,1981,d9,0.147710526,Historical data,0.321562795
8,1981,d10,0.242762138,Historical data,0.317720886
1,1981,d10,0.283186723,Historical data,0.37953929
16,1981,d10,0.263851152,Historical data,0.321562795
5,1982,d1,0.008991114,Historical data,0.531386598
29,1982,d1,0.014266497,Historical data,0.511906147
4,1982,d1,0.006563474,Historical data,0.59941563
9,1982,d1,0.009855395,Historical data,0.491377881
2,1982,d1,0.018148439,Historical data,0.491197476
4,1982,d2,0.013571662,Historical data,0.59941563
5,1982,d2,0.017838833,Historical data,0.531386598
27,1982,d1,0.024570219,Historical data,0.406100819
4,1982,d3,0.018629373,Historical data,0.59941563
17,1982,d1,0.02947494,Historical data,0.334450273
2,1982,d2,0.028309221,Historical data,0.491197476
26,1982,d1,0.009005251,Historical data,0.541151369
4,1982,d4,0.026220892,Historical data,0.59941563
5,1982,d3,0.026694006,Historical data,0.531386598
27,1982,d2,0.037266783,Historical data,0.406100819
2,1982,d3,0.036101328,Historical data,0.491197476
25,1982,d1,0.015930183,Historical data,0.439479589
4,1982,d5,0.036920489,Historical data,0.59941563
27,1982,d3,0.046496237,Historical data,0.406100819
22,1982,d1,0.024818026,Historical data,0.386662985
17,1982,d2,0.045971536,Historical data,0.334450273
5,1982,d4,0.035359282,Historical data,0.531386598
2,1982,d4,0.042787448,Historical data,0.491197476
11,1982,d1,0.037327068,Historical data,0.255793699
29,1982,d2,0.023602166,Historical data,0.511906147
32,1982,d1,0.010248543,Historical data,0.520816444
27,1982,d4,0.055703012,Historical data,0.406100819
21,1982,d1,0.009857037,Historical data,0.576290149
