TIMER_REGION,TIMER_SECTOR,UNIT,POLL,IDYEARS,CLE,MFR,SLE
Asia-Stan,End_Use_Others_NatGas,kt,NOX,2000,28.2112507,14.10562535,18.33731296
Asia-Stan,End_Use_Others_NatGas,kt,NOX,2005,34.61690849,17.30845424,22.50099052
Asia-Stan,End_Use_Others_NatGas,kt,NOX,2010,24.31144507,12.15572254,15.8024393
Asia-Stan,End_Use_Others_NatGas,kt,NOX,2020,35.51099162,17.75549581,23.08214455
Asia-Stan,End_Use_Others_NatGas,kt,NOX,2030,40.04653869,20.02326935,26.03025015
Asia-Stan,End_Use_Others_NatGas,kt,OC,2000,0.035264063,0.035264063,0.035264063
Asia-Stan,End_Use_Others_NatGas,kt,OC,2005,0.043271136,0.043271136,0.043271136
Asia-Stan,End_Use_Others_NatGas,kt,OC,2010,0.030389306,0.030389306,0.030389306
Asia-Stan,End_Use_Others_NatGas,kt,OC,2020,0.04438874,0.04438874,0.04438874
Asia-Stan,End_Use_Others_NatGas,kt,OC,2030,0.050058173,0.050058173,0.050058173
Asia-Stan,End_Use_Others_NatGas,kt,VOC,2000,0.940375023,0.940375023,0.940375023
Asia-Stan,End_Use_Others_NatGas,kt,VOC,2005,1.15389695,1.15389695,1.15389695
Asia-Stan,End_Use_Others_NatGas,kt,VOC,2010,0.810381502,0.810381502,0.810381502
Asia-Stan,End_Use_Others_NatGas,kt,VOC,2020,1.183699721,1.183699721,1.183699721
Asia-Stan,End_Use_Others_NatGas,kt,VOC,2030,1.334884623,1.334884623,1.334884623
Asia-Stan,End_Use_Residential_Coal,kt,BC,2000,0.039519627,0.031615701,0.033986879
Asia-Stan,End_Use_Residential_Coal,kt,BC,2005,0.038940472,0.031158454,0.033493059
Asia-Stan,End_Use_Residential_Coal,kt,BC,2010,0.943665068,0.755371912,0.811859859
Asia-Stan,End_Use_Residential_Coal,kt,BC,2020,0.283260856,0.227004261,0.24388124
Asia-Stan,End_Use_Residential_Coal,kt,BC,2030,0.286233456,0.229552079,0.246556492
Asia-Stan,End_Use_Residential_Coal,kt,CO,2000,1.890433459,0.378086692,0.831790722
Asia-Stan,End_Use_Residential_Coal,kt,CO,2005,1.871018831,0.375976226,0.824489007
Asia-Stan,End_Use_Residential_Coal,kt,CO,2010,46.59770096,9.447831803,20.59279255
Asia-Stan,End_Use_Residential_Coal,kt,CO,2020,13.87661221,2.890699038,6.186472988
Asia-Stan,End_Use_Residential_Coal,kt,CO,2030,16.05925658,3.376734807,7.18149134
Asia-Stan,End_Use_Residential_Coal,kt,NOX,2000,0.03390912,0.03390912,0.03390912
Asia-Stan,End_Use_Residential_Coal,kt,NOX,2005,0.033569306,0.033569306,0.033569306
Asia-Stan,End_Use_Residential_Coal,kt,NOX,2010,0.828757176,0.828757176,0.828757176
Asia-Stan,End_Use_Residential_Coal,kt,NOX,2020,0.251365134,0.251365134,0.251365134
Asia-Stan,End_Use_Residential_Coal,kt,NOX,2030,0.274531285,0.274531285,0.274531285
Asia-Stan,End_Use_Residential_Coal,kt,OC,2000,0.112638832,0.035741424,0.058810646
Asia-Stan,End_Use_Residential_Coal,kt,OC,2005,0.110898408,0.035420413,0.058063812
Asia-Stan,End_Use_Residential_Coal,kt,OC,2010,2.70072547,0.878127425,1.424906838
Asia-Stan,End_Use_Residential_Coal,kt,OC,2020,0.797143476,0.266895908,0.425970178
Asia-Stan,End_Use_Residential_Coal,kt,OC,2030,0.84021947,0.296356522,0.459515407
Asia-Stan,End_Use_Residential_Coal,kt,SO2,2000,0.292740607,0.292740607,0.292740607
Asia-Stan,End_Use_Residential_Coal,kt,SO2,2005,0.289806957,0.289806957,0.289806957
Asia-Stan,End_Use_Residential_Coal,kt,SO2,2010,7.154738208,7.154738208,7.154738208
Asia-Stan,End_Use_Residential_Coal,kt,SO2,2020,2.170058708,2.170058708,2.170058708
Asia-Stan,End_Use_Residential_Coal,kt,SO2,2030,2.37005426,2.37005426,2.37005426
Asia-Stan,End_Use_Residential_Coal,kt,VOC,2000,0.115533217,0.023524452,0.051127082
Asia-Stan,End_Use_Residential_Coal,kt,VOC,2005,0.113397115,0.023258733,0.050300248
Asia-Stan,End_Use_Residential_Coal,kt,VOC,2010,2.740640783,0.571250482,1.222067572
Asia-Stan,End_Use_Residential_Coal,kt,VOC,2020,0.795795081,0.172813529,0.359707995
Asia-Stan,End_Use_Residential_Coal,kt,VOC,2030,0.821564285,0.184818383,0.375842154
Asia-Stan,End_Use_Residential_HLF,kt,BC,2000,0.001721059,0.001635006,0.001660822
Asia-Stan,End_Use_Residential_HLF,kt,BC,2005,0.002013732,0.001913045,0.001943251
Asia-Stan,End_Use_Residential_HLF,kt,BC,2010,0.00377537,0.003586601,0.003643232
Asia-Stan,End_Use_Residential_HLF,kt,BC,2020,0.001860036,0.001767035,0.001794935
Asia-Stan,End_Use_Residential_HLF,kt,BC,2030,0.002397037,0.002277185,0.002313141
Asia-Stan,End_Use_Residential_HLF,kt,CO,2000,0.138431591,0.117666852,0.123896274
Asia-Stan,End_Use_Residential_HLF,kt,CO,2005,0.161972442,0.137676575,0.144965335
Asia-Stan,End_Use_Residential_HLF,kt,CO,2010,0.303667957,0.258117763,0.271782822
Asia-Stan,End_Use_Residential_HLF,kt,CO,2020,0.149610113,0.127168596,0.133901051
Asia-Stan,End_Use_Residential_HLF,kt,CO,2030,0.192803219,0.163882736,0.172558881
Asia-Stan,End_Use_Residential_HLF,kt,NOX,2000,0.193160359,0.135212251,0.152596684
Asia-Stan,End_Use_Residential_HLF,kt,NOX,2005,0.226008058,0.158205641,0.178546366
Asia-Stan,End_Use_Residential_HLF,kt,NOX,2010,0.423722731,0.296605912,0.334740957
Asia-Stan,End_Use_Residential_HLF,kt,NOX,2020,0.208758297,0.146130808,0.164919055
Asia-Stan,End_Use_Residential_HLF,kt,NOX,2030,0.269027748,0.188319423,0.212531921
Asia-Stan,End_Use_Residential_HLF,kt,OC,2000,0.000430265,0.000387238,0.000400146
Asia-Stan,End_Use_Residential_HLF,kt,OC,2005,0.000503433,0.00045309,0.000468193
Asia-Stan,End_Use_Residential_HLF,kt,OC,2010,0.000943842,0.000849458,0.000877773
Asia-Stan,End_Use_Residential_HLF,kt,OC,2020,0.000465009,0.000418508,0.000432458
Asia-Stan,End_Use_Residential_HLF,kt,OC,2030,0.000599259,0.000539333,0.000557311
Asia-Stan,End_Use_Residential_HLF,kt,SO2,2000,0.757491604,0.068174244,0.274969452
Asia-Stan,End_Use_Residential_HLF,kt,SO2,2005,0.88630611,0.07976755,0.321729118
Asia-Stan,End_Use_Residential_HLF,kt,SO2,2010,1.661657768,0.149549199,0.60318177
Asia-Stan,End_Use_Residential_HLF,kt,SO2,2020,0.81865999,0.073679399,0.297173576
Asia-Stan,End_Use_Residential_HLF,kt,SO2,2030,1.055010775,0.09495097,0.382968911
Asia-Stan,End_Use_Residential_HLF,kt,VOC,2000,0.009658018,0.009658018,0.009658018
Asia-Stan,End_Use_Residential_HLF,kt,VOC,2005,0.011300403,0.011300403,0.011300403
Asia-Stan,End_Use_Residential_HLF,kt,VOC,2010,0.021186137,0.021186137,0.021186137
Asia-Stan,End_Use_Residential_HLF,kt,VOC,2020,0.010437915,0.010437915,0.010437915
Asia-Stan,End_Use_Residential_HLF,kt,VOC,2030,0.013451387,0.013451387,0.013451387
Asia-Stan,End_Use_Residential_LLF,kt,BC,2000,0.000408184,0.000408184,0.000408184
Asia-Stan,End_Use_Residential_LLF,kt,BC,2005,0.00086492,0.00086492,0.00086492
Asia-Stan,End_Use_Residential_LLF,kt,BC,2010,0.001692829,0.001692829,0.001692829
Asia-Stan,End_Use_Residential_LLF,kt,BC,2020,0.000595205,0.000595205,0.000595205
Asia-Stan,End_Use_Residential_LLF,kt,BC,2030,0.000862738,0.000862738,0.000862738
Asia-Stan,End_Use_Residential_LLF,kt,CO,2000,0.001275575,0.001275575,0.001275575
Asia-Stan,End_Use_Residential_LLF,kt,CO,2005,0.002702875,0.002702875,0.002702875
Asia-Stan,End_Use_Residential_LLF,kt,CO,2010,0.005290091,0.005290091,0.005290091
Asia-Stan,End_Use_Residential_LLF,kt,CO,2020,0.001860017,0.001860017,0.001860017
Asia-Stan,End_Use_Residential_LLF,kt,CO,2030,0.002696056,0.002696056,0.002696056
Asia-Stan,End_Use_Residential_LLF,kt,NOX,2000,0.001913363,0.001339354,0.001511557
Asia-Stan,End_Use_Residential_LLF,kt,NOX,2005,0.004054313,0.002838019,0.003202907
Asia-Stan,End_Use_Residential_LLF,kt,NOX,2010,0.007935137,0.005554596,0.006268758
Asia-Stan,End_Use_Residential_LLF,kt,NOX,2020,0.002790025,0.001953017,0.00220412
Asia-Stan,End_Use_Residential_LLF,kt,NOX,2030,0.004044084,0.002830859,0.003194827
Asia-Stan,End_Use_Residential_LLF,kt,OC,2000,7.65E-05,7.65E-05,7.65E-05
Asia-Stan,End_Use_Residential_LLF,kt,OC,2005,0.000162173,0.000162173,0.000162173
Asia-Stan,End_Use_Residential_LLF,kt,OC,2010,0.000317405,0.000317405,0.000317405
Asia-Stan,End_Use_Residential_LLF,kt,OC,2020,0.000111601,0.000111601,0.000111601
Asia-Stan,End_Use_Residential_LLF,kt,OC,2030,0.000161763,0.000161763,0.000161763
Asia-Stan,End_Use_Residential_LLF,kt,VOC,2000,6.38E-05,6.38E-05,6.38E-05
Asia-Stan,End_Use_Residential_LLF,kt,VOC,2005,0.000135144,0.000135144,0.000135144
Asia-Stan,End_Use_Residential_LLF,kt,VOC,2010,0.000264505,0.000264505,0.000264505
Asia-Stan,End_Use_Residential_LLF,kt,VOC,2020,9.30E-05,9.30E-05,9.30E-05
Asia-Stan,End_Use_Residential_LLF,kt,VOC,2030,0.000134803,0.000134803,0.000134803
Asia-Stan,End_Use_Residential_NatGas,kt,BC,2000,0.003995373,0.003995373,0.003995373
Asia-Stan,End_Use_Residential_NatGas,kt,BC,2005,0.004808633,0.004808633,0.004808633
Asia-Stan,End_Use_Residential_NatGas,kt,BC,2010,0.00337793,0.00337793,0.00337793
Asia-Stan,End_Use_Residential_NatGas,kt,BC,2020,0.004938947,0.004938947,0.004938947
Asia-Stan,End_Use_Residential_NatGas,kt,BC,2030,0.005573965,0.005573965,0.005573965
Asia-Stan,End_Use_Residential_NatGas,kt,CO,2000,18.48605218,18.48605218,18.48605218
Asia-Stan,End_Use_Residential_NatGas,kt,CO,2005,22.24889881,22.24889881,22.24889881
Asia-Stan,End_Use_Residential_NatGas,kt,CO,2010,15.62922986,15.62922986,15.62922986
Asia-Stan,End_Use_Residential_NatGas,kt,CO,2020,22.8518443,22.8518443,22.8518443
Asia-Stan,End_Use_Residential_NatGas,kt,CO,2030,25.789989,25.789989,25.789989
Asia-Stan,End_Use_Residential_NatGas,kt,NOX,2000,35.77945584,17.88972792,23.2566463
Asia-Stan,End_Use_Residential_NatGas,kt,NOX,2005,43.0623848,21.5311924,27.99055012
Asia-Stan,End_Use_Residential_NatGas,kt,NOX,2010,30.25012231,15.12506115,19.6625795
Asia-Stan,End_Use_Residential_NatGas,kt,NOX,2020,44.22937606,22.11468803,28.74909444
Asia-Stan,End_Use_Residential_NatGas,kt,NOX,2030,49.91610774,24.95805387,32.44547003
Asia-Stan,End_Use_Residential_NatGas,kt,OC,2000,0.04472432,0.04472432,0.04472432
Asia-Stan,End_Use_Residential_NatGas,kt,OC,2005,0.053827981,0.053827981,0.053827981
Asia-Stan,End_Use_Residential_NatGas,kt,OC,2010,0.037812653,0.037812653,0.037812653
Asia-Stan,End_Use_Residential_NatGas,kt,OC,2020,0.05528672,0.05528672,0.05528672
Asia-Stan,End_Use_Residential_NatGas,kt,OC,2030,0.062395135,0.062395135,0.062395135
Asia-Stan,End_Use_Residential_NatGas,kt,VOC,2000,1.192648528,1.192648528,1.192648528
Asia-Stan,End_Use_Residential_NatGas,kt,VOC,2005,1.435412827,1.435412827,1.435412827
Asia-Stan,End_Use_Residential_NatGas,kt,VOC,2010,1.00833741,1.00833741,1.00833741
Asia-Stan,End_Use_Residential_NatGas,kt,VOC,2020,1.474312535,1.474312535,1.474312535
Asia-Stan,End_Use_Residential_NatGas,kt,VOC,2030,1.663870258,1.663870258,1.663870258
Asia-Stan,End_Use_Services_HLF,kt,BC,2000,0.140742798,0.133705658,0.1358168
Asia-Stan,End_Use_Services_HLF,kt,BC,2005,0.126334661,0.120017928,0.121912948
Asia-Stan,End_Use_Services_HLF,kt,BC,2010,0.152425913,0.144804617,0.147091006
Asia-Stan,End_Use_Services_HLF,kt,BC,2020,0.160124178,0.152117969,0.154519832
Asia-Stan,End_Use_Services_HLF,kt,BC,2030,0.071470299,0.067896784,0.068968839
Asia-Stan,End_Use_Services_HLF,kt,CO,2000,0.936224217,0.795790585,0.837920675
Asia-Stan,End_Use_Services_HLF,kt,CO,2005,0.873194885,0.742215652,0.781509422
Asia-Stan,End_Use_Services_HLF,kt,CO,2010,1.106058982,0.940150135,0.989922789
Asia-Stan,End_Use_Services_HLF,kt,CO,2020,1.080325503,0.918276678,0.966891325
Asia-Stan,End_Use_Services_HLF,kt,CO,2030,0.543929873,0.462340392,0.486817236
Asia-Stan,End_Use_Services_HLF,kt,NOX,2000,3.353860494,1.692501987,2.190909539
Asia-Stan,End_Use_Services_HLF,kt,NOX,2005,3.049835567,1.548829185,1.999131099
Asia-Stan,End_Use_Services_HLF,kt,NOX,2010,3.742639824,1.91607133,2.464041878
Asia-Stan,End_Use_Services_HLF,kt,NOX,2020,3.833896636,1.939258621,2.507650025
Asia-Stan,End_Use_Services_HLF,kt,NOX,2030,1.785201169,0.921247457,1.180433571
Asia-Stan,End_Use_Services_HLF,kt,OC,2000,0.007953935,0.007158541,0.007397159
Asia-Stan,End_Use_Services_HLF,kt,OC,2005,0.007225725,0.006503152,0.006719924
Asia-Stan,End_Use_Services_HLF,kt,OC,2010,0.008855765,0.007970189,0.008235862
Asia-Stan,End_Use_Services_HLF,kt,OC,2020,0.009089051,0.008180146,0.008452817
Asia-Stan,End_Use_Services_HLF,kt,OC,2030,0.004218726,0.003796853,0.003923415
Asia-Stan,End_Use_Services_HLF,kt,SO2,2000,24.97401644,5.947964709,11.65578023
Asia-Stan,End_Use_Services_HLF,kt,SO2,2005,22.53420161,5.337880735,10.496777
Asia-Stan,End_Use_Services_HLF,kt,SO2,2010,27.37508974,6.438399719,12.71940672
Asia-Stan,End_Use_Services_HLF,kt,SO2,2020,28.46716417,6.766500862,13.27669985
Asia-Stan,End_Use_Services_HLF,kt,SO2,2030,12.92591126,3.017963195,5.990347614
Asia-Stan,End_Use_Services_HLF,kt,VOC,2000,0.065317969,0.065317969,0.065317969
Asia-Stan,End_Use_Services_HLF,kt,VOC,2005,0.060920573,0.060920573,0.060920573
Asia-Stan,End_Use_Services_HLF,kt,VOC,2010,0.077166906,0.077166906,0.077166906
Asia-Stan,End_Use_Services_HLF,kt,VOC,2020,0.075371547,0.075371547,0.075371547
Asia-Stan,End_Use_Services_HLF,kt,VOC,2030,0.037948596,0.037948596,0.037948596
Asia-Stan,End_Use_Services_NatGas,kt,BC,2000,0.000799207,0.000799207,0.000799207
Asia-Stan,End_Use_Services_NatGas,kt,BC,2005,0.000961404,0.000961404,0.000961404
Asia-Stan,End_Use_Services_NatGas,kt,BC,2010,0.000675359,0.000675359,0.000675359
Asia-Stan,End_Use_Services_NatGas,kt,BC,2020,0.000987458,0.000987458,0.000987458
Asia-Stan,End_Use_Services_NatGas,kt,BC,2030,0.001114419,0.001114419,0.001114419
Asia-Stan,End_Use_Services_NatGas,kt,CO,2000,3.697824694,3.697824694,3.697824694
Asia-Stan,End_Use_Services_NatGas,kt,CO,2005,4.448287049,4.448287049,4.448287049
Asia-Stan,End_Use_Services_NatGas,kt,CO,2010,3.124797382,3.124797382,3.124797382
Asia-Stan,End_Use_Services_NatGas,kt,CO,2020,4.568835693,4.568835693,4.568835693
Asia-Stan,End_Use_Services_NatGas,kt,CO,2030,5.156267509,5.156267509,5.156267509
Asia-Stan,End_Use_Services_NatGas,kt,NOX,2000,7.157080052,3.578540026,4.652102034
Asia-Stan,End_Use_Services_NatGas,kt,NOX,2005,8.609587836,4.304793918,5.596232093
Asia-Stan,End_Use_Services_NatGas,kt,NOX,2010,6.047994933,3.023997467,3.931196707
Asia-Stan,End_Use_Services_NatGas,kt,NOX,2020,8.842907793,4.421453897,5.747890066
Asia-Stan,End_Use_Services_NatGas,kt,NOX,2030,9.979872598,4.989936299,6.486917189
Asia-Stan,End_Use_Services_NatGas,kt,OC,2000,0.00894635,0.00894635,0.00894635
Asia-Stan,End_Use_Services_NatGas,kt,OC,2005,0.010761985,0.010761985,0.010761985
Asia-Stan,End_Use_Services_NatGas,kt,OC,2010,0.007559994,0.007559994,0.007559994
Asia-Stan,End_Use_Services_NatGas,kt,OC,2020,0.011053635,0.011053635,0.011053635
Asia-Stan,End_Use_Services_NatGas,kt,OC,2030,0.012474841,0.012474841,0.012474841
Asia-Stan,End_Use_Services_NatGas,kt,VOC,2000,0.238569335,0.238569335,0.238569335
Asia-Stan,End_Use_Services_NatGas,kt,VOC,2005,0.286986261,0.286986261,0.286986261
Asia-Stan,End_Use_Services_NatGas,kt,VOC,2010,0.201599831,0.201599831,0.201599831
Asia-Stan,End_Use_Services_NatGas,kt,VOC,2020,0.294763593,0.294763593,0.294763593
Asia-Stan,End_Use_Services_NatGas,kt,VOC,2030,0.33266242,0.33266242,0.33266242
Asia-Stan,End_Use_Transport_Air_Domestic,,,2000,,,
Asia-Stan,End_Use_Transport_Air_Domestic,,,2005,,,
Asia-Stan,End_Use_Transport_Air_Domestic,,,2010,,,
Asia-Stan,End_Use_Transport_Air_Domestic,,,2020,,,
Asia-Stan,End_Use_Transport_Air_Domestic,,,2030,,,
Asia-Stan,End_Use_Transport_Air_LTO,kt,BC,2000,0.0026832,0.0026832,0.0026832
Asia-Stan,End_Use_Transport_Air_LTO,kt,BC,2005,0.003857027,0.003857027,0.003857027
Asia-Stan,End_Use_Transport_Air_LTO,kt,BC,2010,0.004077774,0.004077774,0.004077774
Asia-Stan,End_Use_Transport_Air_LTO,kt,BC,2020,0.006226661,0.006226661,0.006226661
Asia-Stan,End_Use_Transport_Air_LTO,kt,BC,2030,0.008254131,0.008254131,0.008254131
Asia-Stan,End_Use_Transport_Air_LTO,kt,OC,2000,0.008944,0.008944,0.008944
Asia-Stan,End_Use_Transport_Air_LTO,kt,OC,2005,0.012856758,0.012856758,0.012856758
Asia-Stan,End_Use_Transport_Air_LTO,kt,OC,2010,0.013592581,0.013592581,0.013592581
Asia-Stan,End_Use_Transport_Air_LTO,kt,OC,2020,0.020755537,0.020755537,0.020755537
Asia-Stan,End_Use_Transport_Air_LTO,kt,OC,2030,0.027513769,0.027513769,0.027513769
Asia-Stan,End_Use_Transport_Air_LTO,kt,SO2,2000,0.094432001,0.094432001,0.094432001
Asia-Stan,End_Use_Transport_Air_LTO,kt,SO2,2005,0.135743448,0.135743448,0.135743448
Asia-Stan,End_Use_Transport_Air_LTO,kt,SO2,2010,0.143512366,0.143512366,0.143512366
Asia-Stan,End_Use_Transport_Air_LTO,kt,SO2,2020,0.219139855,0.219139855,0.219139855
Asia-Stan,End_Use_Transport_Air_LTO,kt,SO2,2030,0.290494213,0.290494213,0.290494213
Asia-Stan,End_Use_Transport_Air_LTO,kt,VOC,2000,1.664000017,1.664000017,1.664000017
Asia-Stan,End_Use_Transport_Air_LTO,kt,VOC,2005,2.391955032,2.391955032,2.391955032
Asia-Stan,End_Use_Transport_Air_LTO,kt,VOC,2010,2.528852272,2.528852272,2.528852272
Asia-Stan,End_Use_Transport_Air_LTO,kt,VOC,2020,3.861495245,3.861495245,3.861495245
Asia-Stan,End_Use_Transport_Air_LTO,kt,VOC,2030,5.11884075,5.11884075,5.11884075
Asia-Stan,End_Use_Transport_HLF,kt,BC,2000,1.318133407,0.004189529,0.398372692
Asia-Stan,End_Use_Transport_HLF,kt,BC,2005,1.844734493,0.004868944,0.556828608
Asia-Stan,End_Use_Transport_HLF,kt,BC,2010,1.942139119,0.005085297,0.586201443
Asia-Stan,End_Use_Transport_HLF,kt,BC,2020,2.927428738,0.007922064,0.883774067
Asia-Stan,End_Use_Transport_HLF,kt,BC,2030,3.693320642,0.010686019,1.115476406
Asia-Stan,End_Use_Transport_HLF,kt,CO,2000,12.2222471,3.481398035,6.103652753
Asia-Stan,End_Use_Transport_HLF,kt,CO,2005,16.26964349,5.00149596,8.381940221
Asia-Stan,End_Use_Transport_HLF,kt,CO,2010,17.02257045,5.276491802,8.800315396
Asia-Stan,End_Use_Transport_HLF,kt,CO,2020,25.48799418,7.902645171,13.17824987
Asia-Stan,End_Use_Transport_HLF,kt,CO,2030,31.84195575,9.753458723,16.38000783
Asia-Stan,End_Use_Transport_HLF,kt,NOX,2000,31.7274073,1.363764644,10.47285744
Asia-Stan,End_Use_Transport_HLF,kt,NOX,2005,44.00631162,1.922229022,14.5474538
Asia-Stan,End_Use_Transport_HLF,kt,NOX,2010,46.21441984,2.023282157,15.28062346
Asia-Stan,End_Use_Transport_HLF,kt,NOX,2020,69.08511144,3.034825854,22.84991153
Asia-Stan,End_Use_Transport_HLF,kt,NOX,2030,86.01928527,3.792873693,28.46079717
Asia-Stan,End_Use_Transport_HLF,kt,OC,2000,0.838529777,0.009464988,0.258184424
Asia-Stan,End_Use_Transport_HLF,kt,OC,2005,1.167778705,0.010018659,0.357346673
Asia-Stan,End_Use_Transport_HLF,kt,OC,2010,1.229433411,0.010418572,0.376123024
Asia-Stan,End_Use_Transport_HLF,kt,OC,2020,1.855964351,0.016549739,0.568374122
Asia-Stan,End_Use_Transport_HLF,kt,OC,2030,2.344624978,0.023016686,0.719499173
Asia-Stan,End_Use_Transport_HLF,kt,SO2,2000,6.83011418,0.013660228,2.058596414
Asia-Stan,End_Use_Transport_HLF,kt,SO2,2005,9.464321773,0.018928644,2.852546582
Asia-Stan,End_Use_Transport_HLF,kt,SO2,2010,9.946372653,0.019892745,2.997836718
Asia-Stan,End_Use_Transport_HLF,kt,SO2,2020,14.94056137,0.029881123,4.503085198
Asia-Stan,End_Use_Transport_HLF,kt,SO2,2030,18.76876981,0.03753754,5.65690722
Asia-Stan,End_Use_Transport_HLF,kt,VOC,2000,5.288138131,0.533932431,1.960194141
Asia-Stan,End_Use_Transport_HLF,kt,VOC,2005,7.423794532,0.74787595,2.750651524
Asia-Stan,End_Use_Transport_HLF,kt,VOC,2010,7.807481262,0.787141215,2.893243229
Asia-Stan,End_Use_Transport_HLF,kt,VOC,2020,11.68188043,1.184332166,4.333596645
Asia-Stan,End_Use_Transport_HLF,kt,VOC,2030,14.54290979,1.488660074,5.40493499
Asia-Stan,End_Use_Transport_LLF,kt,BC,2000,1.430381026,0.717892519,0.931639071
Asia-Stan,End_Use_Transport_LLF,kt,BC,2005,1.995080511,1.002714481,1.30042429
Asia-Stan,End_Use_Transport_LLF,kt,BC,2010,1.957141589,0.997672123,1.285512963
Asia-Stan,End_Use_Transport_LLF,kt,BC,2020,2.629698771,1.388204013,1.76065244
Asia-Stan,End_Use_Transport_LLF,kt,BC,2030,3.74491753,1.972327109,2.504104236
Asia-Stan,End_Use_Transport_LLF,kt,CO,2000,1547.682873,139.022108,561.6203376
Asia-Stan,End_Use_Transport_LLF,kt,CO,2005,2195.300526,192.3920107,793.2645654
Asia-Stan,End_Use_Transport_LLF,kt,CO,2010,2304.98258,197.5486826,829.7788518
Asia-Stan,End_Use_Transport_LLF,kt,CO,2020,3441.13959,284.2286417,1231.301926
Asia-Stan,End_Use_Transport_LLF,kt,CO,2030,4479.354322,355.3435713,1592.546796
Asia-Stan,End_Use_Transport_LLF,kt,NOX,2000,149.5116278,6.901327695,49.68441774
Asia-Stan,End_Use_Transport_LLF,kt,NOX,2005,200.6585511,9.282897284,66.69559343
Asia-Stan,End_Use_Transport_LLF,kt,NOX,2010,205.2721883,9.032335257,67.90429117
Asia-Stan,End_Use_Transport_LLF,kt,NOX,2020,314.5464887,11.65699148,102.5238407
Asia-Stan,End_Use_Transport_LLF,kt,NOX,2030,444.8122779,13.83362551,143.1272212
Asia-Stan,End_Use_Transport_LLF,kt,OC,2000,7.847992491,0.953959152,3.022169154
Asia-Stan,End_Use_Transport_LLF,kt,OC,2005,10.97325199,1.353090787,4.239139149
Asia-Stan,End_Use_Transport_LLF,kt,OC,2010,9.577777789,1.311335814,3.791268406
Asia-Stan,End_Use_Transport_LLF,kt,OC,2020,8.794005096,1.696331941,3.825633887
Asia-Stan,End_Use_Transport_LLF,kt,OC,2030,12.53474879,2.419466485,5.454051176
Asia-Stan,End_Use_Transport_LLF,kt,VOC,2000,307.7575333,55.87371866,131.4388631
Asia-Stan,End_Use_Transport_LLF,kt,VOC,2005,440.3628111,74.96975117,184.5876691
Asia-Stan,End_Use_Transport_LLF,kt,VOC,2010,449.4325662,71.49160056,184.8738902
Asia-Stan,End_Use_Transport_LLF,kt,VOC,2020,626.5093294,83.81892128,246.6260437
Asia-Stan,End_Use_Transport_LLF,kt,VOC,2030,822.5686254,82.48794114,304.5121464
Asia-Stan,End_Use_Transport_NatGas,kt,BC,2000,0.008143423,0.004673585,0.005714537
Asia-Stan,End_Use_Transport_NatGas,kt,BC,2005,0.026507608,0.015131364,0.018544237
Asia-Stan,End_Use_Transport_NatGas,kt,BC,2010,0.036422772,0.020859524,0.025528499
Asia-Stan,End_Use_Transport_NatGas,kt,BC,2020,0.045660257,0.026148589,0.03200209
Asia-Stan,End_Use_Transport_NatGas,kt,BC,2030,0.071243954,0.040826005,0.04995139
Asia-Stan,End_Use_Transport_NatGas,kt,CO,2000,2.652990716,0.229006517,0.956201776
Asia-Stan,End_Use_Transport_NatGas,kt,CO,2005,8.347758466,0.719953871,3.008295249
Asia-Stan,End_Use_Transport_NatGas,kt,CO,2010,11.39131031,0.982391884,4.10506741
Asia-Stan,End_Use_Transport_NatGas,kt,CO,2020,14.27816968,1.231350128,5.145395994
Asia-Stan,End_Use_Transport_NatGas,kt,CO,2030,22.32259488,1.92522024,8.044432631
Asia-Stan,End_Use_Transport_NatGas,kt,NOX,2000,2.773176446,0.090935203,0.895607576
Asia-Stan,End_Use_Transport_NatGas,kt,NOX,2005,8.759045421,0.284326497,2.826742174
Asia-Stan,End_Use_Transport_NatGas,kt,NOX,2010,11.9553893,0.387835788,3.858101841
Asia-Stan,End_Use_Transport_NatGas,kt,NOX,2020,14.98551066,0.486106767,4.835927935
Asia-Stan,End_Use_Transport_NatGas,kt,NOX,2030,23.42218848,0.760324594,7.558883759
Asia-Stan,End_Use_Transport_NatGas,kt,OC,2000,0.027148269,0.007407064,0.013329425
Asia-Stan,End_Use_Transport_NatGas,kt,OC,2005,0.088344039,0.023628213,0.043042961
Asia-Stan,End_Use_Transport_NatGas,kt,OC,2010,0.121352686,0.032818979,0.059379092
Asia-Stan,End_Use_Transport_NatGas,kt,OC,2020,0.152129981,0.041135203,0.074433637
Asia-Stan,End_Use_Transport_NatGas,kt,OC,2030,0.237368863,0.0643308,0.116242219
Asia-Stan,End_Use_Transport_NatGas,kt,VOC,2000,1.613707162,0.037272143,0.510202649
Asia-Stan,End_Use_Transport_NatGas,kt,VOC,2005,4.975951997,0.114905054,1.573219137
Asia-Stan,End_Use_Transport_NatGas,kt,VOC,2010,6.781445939,0.156595417,2.144050574
Asia-Stan,End_Use_Transport_NatGas,kt,VOC,2020,8.499093882,0.19625866,2.687109227
