# File: groundwater_constrained.csv
# Title: Groundwater nonrenewable resource curves (5, 25, 40% availability)
# Comments: Groundwater resource supply curves for all basins and three scenarios (5, 25, 40% availability). Based on global hydrogeological maps and cost extraction model.
# Source: Yonkofski et al. (in review) Cost and accessibility of global non-renewable groundwater resources, Earth's Future.
# Units: price in 1975USD; available in km3
# Column types: inncc
# ----------
basin.id,price,available,grade,scenario
48,4.4,16.2553,grade21,25pct
48,6.6,12.9608,grade22,25pct
48,8.8,20.3857,grade23,25pct
48,20.9,0,grade24,25pct
49,0.002,0,grade1,25pct
49,0.022,0,grade2,25pct
49,0.044,0,grade3,25pct
49,0.066,0.0406,grade4,25pct
49,0.088,1.6979,grade5,25pct
49,0.11,0.139,grade6,25pct
49,0.132,0,grade7,25pct
49,0.154,1.4898,grade8,25pct
49,0.176,12.4147,grade9,25pct
49,0.198,7.3673,grade10,25pct
49,0.22,12.4717,grade11,25pct
49,0.44,62.0401,grade12,25pct
49,0.66,39.2611,grade13,25pct
49,0.88,9.2948,grade14,25pct
49,1.1,0.0372,grade15,25pct
49,1.32,0,grade16,25pct
49,1.54,0,grade17,25pct
49,1.76,0,grade18,25pct
49,1.98,0,grade19,25pct
49,2.2,0,grade20,25pct
49,4.4,0,grade21,25pct
49,6.6,0,grade22,25pct
49,8.8,0,grade23,25pct
49,20.9,0,grade24,25pct
50,0.002,0.7134,grade1,25pct
50,0.022,129.4479,grade2,25pct
50,0.044,74.9224,grade3,25pct
50,0.066,31.3371,grade4,25pct
50,0.088,0,grade5,25pct
50,0.11,0,grade6,25pct
50,0.132,0,grade7,25pct
50,0.154,0,grade8,25pct
50,0.176,0,grade9,25pct
50,0.198,0,grade10,25pct
50,0.22,0,grade11,25pct
50,0.44,0,grade12,25pct
50,0.66,0,grade13,25pct
50,0.88,0,grade14,25pct
50,1.1,0,grade15,25pct
50,1.32,0,grade16,25pct
50,1.54,0,grade17,25pct
50,1.76,0,grade18,25pct
50,1.98,0,grade19,25pct
50,2.2,0,grade20,25pct
50,4.4,0,grade21,25pct
50,6.6,0,grade22,25pct
50,8.8,0,grade23,25pct
50,20.9,0,grade24,25pct
51,0.002,0.2175,grade1,25pct
51,0.022,491.7485,grade2,25pct
51,0.044,600.3788,grade3,25pct
51,0.066,134.6905,grade4,25pct
51,0.088,19.5793,grade5,25pct
51,0.11,11.8799,grade6,25pct
51,0.132,15.6215,grade7,25pct
51,0.154,4.4467,grade8,25pct
51,0.176,0.0115,grade9,25pct
51,0.198,0.2102,grade10,25pct
51,0.22,14.5731,grade11,25pct
51,0.44,0,grade12,25pct
51,0.66,0,grade13,25pct
51,0.88,0,grade14,25pct
51,1.1,0,grade15,25pct
51,1.32,0,grade16,25pct
51,1.54,0,grade17,25pct
51,1.76,0,grade18,25pct
51,1.98,0,grade19,25pct
51,2.2,0,grade20,25pct
51,4.4,0,grade21,25pct
51,6.6,0,grade22,25pct
51,8.8,0,grade23,25pct
51,20.9,0,grade24,25pct
52,0.002,1238.1839,grade1,25pct
52,0.022,816.0086,grade2,25pct
52,0.044,416.0851,grade3,25pct
52,0.066,350.8454,grade4,25pct
52,0.088,162.7233,grade5,25pct
52,0.11,214.5877,grade6,25pct
52,0.132,103.6328,grade7,25pct
52,0.154,97.9748,grade8,25pct
52,0.176,104.8981,grade9,25pct
52,0.198,164.3349,grade10,25pct
52,0.22,634.5371,grade11,25pct
52,0.44,142.4179,grade12,25pct
52,0.66,46.716,grade13,25pct
52,0.88,0,grade14,25pct
52,1.1,0,grade15,25pct
52,1.32,0,grade16,25pct
52,1.54,0,grade17,25pct
52,1.76,0,grade18,25pct
52,1.98,0,grade19,25pct
52,2.2,0,grade20,25pct
52,4.4,0,grade21,25pct
52,6.6,0,grade22,25pct
52,8.8,0,grade23,25pct
52,20.9,0,grade24,25pct
53,0.002,19.2499,grade1,25pct
53,0.022,72.9761,grade2,25pct
53,0.044,149.0906,grade3,25pct
53,0.066,151.3853,grade4,25pct
53,0.088,96.778,grade5,25pct
53,0.11,131.2821,grade6,25pct
53,0.132,94.3875,grade7,25pct
53,0.154,65.3054,grade8,25pct
53,0.176,88.1417,grade9,25pct
53,0.198,116.6628,grade10,25pct
53,0.22,371.6834,grade11,25pct
53,0.44,277.1129,grade12,25pct
53,0.66,119.4752,grade13,25pct
53,0.88,22.3945,grade14,25pct
53,1.1,1.7354,grade15,25pct
53,1.32,0,grade16,25pct
53,1.54,0,grade17,25pct
53,1.76,0,grade18,25pct
53,1.98,0,grade19,25pct
53,2.2,0,grade20,25pct
53,4.4,0,grade21,25pct
53,6.6,0,grade22,25pct
53,8.8,0,grade23,25pct
53,20.9,0,grade24,25pct
54,0.002,14.9961,grade1,25pct
54,0.022,1050.1117,grade2,25pct
54,0.044,770.8386,grade3,25pct
54,0.066,249.9151,grade4,25pct
54,0.088,155.1666,grade5,25pct
54,0.11,79.0832,grade6,25pct
54,0.132,60.3809,grade7,25pct
54,0.154,41.801,grade8,25pct
54,0.176,43.4807,grade9,25pct
54,0.198,13.8817,grade10,25pct
54,0.22,231.7602,grade11,25pct
54,0.44,218.7399,grade12,25pct
54,0.66,161.8604,grade13,25pct
54,0.88,62.2347,grade14,25pct
54,1.1,18.6372,grade15,25pct
54,1.32,5.2756,grade16,25pct
54,1.54,0.2391,grade17,25pct
54,1.76,3.0196,grade18,25pct
54,1.98,1.1594,grade19,25pct
54,2.2,1.054,grade20,25pct
54,4.4,0,grade21,25pct
54,6.6,0,grade22,25pct
54,8.8,0,grade23,25pct
54,20.9,0,grade24,25pct
55,0.002,4.7342,grade1,25pct
55,0.022,193.7883,grade2,25pct
55,0.044,185.5005,grade3,25pct
55,0.066,85.6181,grade4,25pct
55,0.088,82.0726,grade5,25pct
55,0.11,58.208,grade6,25pct
55,0.132,52.248,grade7,25pct
55,0.154,49.1739,grade8,25pct
55,0.176,25.1682,grade9,25pct
55,0.198,27.0326,grade10,25pct
55,0.22,82.785,grade11,25pct
55,0.44,17.9772,grade12,25pct
55,0.66,10.9469,grade13,25pct
55,0.88,0,grade14,25pct
55,1.1,0.0547,grade15,25pct
55,1.32,0.0523,grade16,25pct
55,1.54,0,grade17,25pct
55,1.76,0,grade18,25pct
55,1.98,0,grade19,25pct
55,2.2,0,grade20,25pct
55,4.4,0,grade21,25pct
55,6.6,0,grade22,25pct
55,8.8,0,grade23,25pct
55,20.9,0,grade24,25pct
56,0.002,798.5792,grade1,25pct
56,0.022,2286.6853,grade2,25pct
56,0.044,1272.2541,grade3,25pct
56,0.066,880.441,grade4,25pct
56,0.088,1061.286,grade5,25pct
56,0.11,737.1441,grade6,25pct
56,0.132,552.3947,grade7,25pct
56,0.154,377.2624,grade8,25pct
56,0.176,249.9959,grade9,25pct
56,0.198,166.7749,grade10,25pct
56,0.22,1540.9019,grade11,25pct
56,0.44,962.0578,grade12,25pct
56,0.66,445.4048,grade13,25pct
56,0.88,209.4443,grade14,25pct
56,1.1,180.358,grade15,25pct
56,1.32,68.3467,grade16,25pct
56,1.54,55.7646,grade17,25pct
56,1.76,65.2128,grade18,25pct
56,1.98,55.9523,grade19,25pct
56,2.2,252.4822,grade20,25pct
56,4.4,257.903,grade21,25pct
56,6.6,9.0789,grade22,25pct
56,8.8,8.0865,grade23,25pct
56,20.9,0,grade24,25pct
57,0.002,0,grade1,25pct
57,0.022,116.6716,grade2,25pct
57,0.044,70.1,grade3,25pct
57,0.066,29.0112,grade4,25pct
57,0.088,3.2215,grade5,25pct
57,0.11,1.0325,grade6,25pct
57,0.132,0.6279,grade7,25pct
57,0.154,0,grade8,25pct
57,0.176,0,grade9,25pct
57,0.198,0,grade10,25pct
57,0.22,0,grade11,25pct
57,0.44,0,grade12,25pct
57,0.66,0,grade13,25pct
57,0.88,0,grade14,25pct
57,1.1,0,grade15,25pct
57,1.32,0,grade16,25pct
57,1.54,0,grade17,25pct
57,1.76,0,grade18,25pct
57,1.98,0,grade19,25pct
57,2.2,0,grade20,25pct
57,4.4,0,grade21,25pct
57,6.6,0,grade22,25pct
57,8.8,0,grade23,25pct
57,20.9,0,grade24,25pct
58,0.002,90.008,grade1,25pct
58,0.022,1169.8779,grade2,25pct
58,0.044,776.34,grade3,25pct
58,0.066,541.6902,grade4,25pct
58,0.088,266.8714,grade5,25pct
58,0.11,156.9914,grade6,25pct
58,0.132,201.5797,grade7,25pct
58,0.154,121.6777,grade8,25pct
58,0.176,85.6925,grade9,25pct
58,0.198,73.7967,grade10,25pct
58,0.22,330.9865,grade11,25pct
58,0.44,145.0491,grade12,25pct
58,0.66,65.2034,grade13,25pct
58,0.88,29.8578,grade14,25pct
58,1.1,18.9935,grade15,25pct
58,1.32,2.2006,grade16,25pct
58,1.54,0,grade17,25pct
58,1.76,4.5775,grade18,25pct
58,1.98,4.1913,grade19,25pct
58,2.2,0,grade20,25pct
58,4.4,0,grade21,25pct
58,6.6,0,grade22,25pct
58,8.8,0,grade23,25pct
58,20.9,0,grade24,25pct
59,0.002,0.7359,grade1,25pct
59,0.022,82.9306,grade2,25pct
59,0.044,67.9072,grade3,25pct
59,0.066,4.9337,grade4,25pct
59,0.088,0,grade5,25pct
59,0.11,0.4722,grade6,25pct
59,0.132,2.8735,grade7,25pct
59,0.154,8.3151,grade8,25pct
59,0.176,4.2978,grade9,25pct
59,0.198,2.4939,grade10,25pct
59,0.22,0,grade11,25pct
59,0.44,0,grade12,25pct
59,0.66,0,grade13,25pct
59,0.88,0,grade14,25pct
59,1.1,0,grade15,25pct
59,1.32,0,grade16,25pct
59,1.54,0,grade17,25pct
59,1.76,0,grade18,25pct
59,1.98,0,grade19,25pct
59,2.2,0,grade20,25pct
59,4.4,0,grade21,25pct
59,6.6,0,grade22,25pct
59,8.8,0,grade23,25pct
59,20.9,0,grade24,25pct
60,0.002,0,grade1,25pct
60,0.022,71.9514,grade2,25pct
60,0.044,41.2364,grade3,25pct
60,0.066,28.8731,grade4,25pct
60,0.088,15.6894,grade5,25pct
60,0.11,13.4141,grade6,25pct
60,0.132,19.621,grade7,25pct
60,0.154,15.6565,grade8,25pct
60,0.176,11.1943,grade9,25pct
60,0.198,14.1281,grade10,25pct
60,0.22,43.8009,grade11,25pct
60,0.44,2.4115,grade12,25pct
60,0.66,0,grade13,25pct
60,0.88,0,grade14,25pct
60,1.1,0,grade15,25pct
60,1.32,0,grade16,25pct
60,1.54,0,grade17,25pct
60,1.76,0,grade18,25pct
60,1.98,0,grade19,25pct
60,2.2,0,grade20,25pct
60,4.4,0,grade21,25pct
60,6.6,0,grade22,25pct
60,8.8,0,grade23,25pct
60,20.9,0,grade24,25pct
61,0.002,0.1623,grade1,25pct
61,0.022,25.3366,grade2,25pct
61,0.044,26.8722,grade3,25pct
61,0.066,10.4927,grade4,25pct
61,0.088,0.4511,grade5,25pct
61,0.11,4.4336,grade6,25pct
61,0.132,1.7279,grade7,25pct
61,0.154,0.515,grade8,25pct
61,0.176,0.0412,grade9,25pct
61,0.198,0.3171,grade10,25pct
61,0.22,0.0884,grade11,25pct
61,0.44,0,grade12,25pct
61,0.66,0,grade13,25pct
61,0.88,0,grade14,25pct
61,1.1,0,grade15,25pct
61,1.32,0,grade16,25pct
61,1.54,0,grade17,25pct
61,1.76,0,grade18,25pct
61,1.98,0,grade19,25pct
61,2.2,0,grade20,25pct
61,4.4,0,grade21,25pct
61,6.6,0,grade22,25pct
61,8.8,0,grade23,25pct
61,20.9,0,grade24,25pct
62,0.002,7.8334,grade1,25pct
62,0.022,258.9651,grade2,25pct
62,0.044,38.7137,grade3,25pct
62,0.066,7.8061,grade4,25pct
62,0.088,0.343,grade5,25pct
62,0.11,0.3051,grade6,25pct
62,0.132,0.145,grade7,25pct
62,0.154,0,grade8,25pct
62,0.176,0,grade9,25pct
62,0.198,0,grade10,25pct
62,0.22,0,grade11,25pct
62,0.44,0,grade12,25pct
62,0.66,0,grade13,25pct
62,0.88,0,grade14,25pct
62,1.1,0,grade15,25pct
62,1.32,0,grade16,25pct
62,1.54,0,grade17,25pct
62,1.76,0,grade18,25pct
62,1.98,0,grade19,25pct
62,2.2,0,grade20,25pct
62,4.4,0,grade21,25pct
62,6.6,0,grade22,25pct
62,8.8,0,grade23,25pct
62,20.9,0,grade24,25pct
63,0.002,0,grade1,25pct
63,0.022,50.2954,grade2,25pct
63,0.044,68.1115,grade3,25pct
63,0.066,25.4588,grade4,25pct
63,0.088,7.291,grade5,25pct
63,0.11,2.3616,grade6,25pct
63,0.132,0.4955,grade7,25pct
63,0.154,0.0519,grade8,25pct
63,0.176,0,grade9,25pct
63,0.198,0,grade10,25pct
63,0.22,0.2484,grade11,25pct
63,0.44,0.2357,grade12,25pct
63,0.66,1.2574,grade13,25pct
63,0.88,1.4996,grade14,25pct
63,1.1,0,grade15,25pct
63,1.32,0,grade16,25pct
63,1.54,0,grade17,25pct
63,1.76,0,grade18,25pct
63,1.98,0,grade19,25pct
63,2.2,0,grade20,25pct
63,4.4,0,grade21,25pct
63,6.6,0,grade22,25pct
63,8.8,0,grade23,25pct
63,20.9,0,grade24,25pct
64,0.002,0.343,grade1,25pct
64,0.022,107.8072,grade2,25pct
64,0.044,67.198,grade3,25pct
64,0.066,22.2645,grade4,25pct
64,0.088,23.4872,grade5,25pct
64,0.11,5.9833,grade6,25pct
64,0.132,1.1187,grade7,25pct
64,0.154,0.4072,grade8,25pct
64,0.176,0,grade9,25pct
64,0.198,0,grade10,25pct
64,0.22,0,grade11,25pct
64,0.44,0,grade12,25pct
64,0.66,0,grade13,25pct
64,0.88,0,grade14,25pct
64,1.1,0,grade15,25pct
64,1.32,0,grade16,25pct
64,1.54,0,grade17,25pct
64,1.76,0,grade18,25pct
64,1.98,0,grade19,25pct
64,2.2,0,grade20,25pct
64,4.4,0,grade21,25pct
64,6.6,0,grade22,25pct
64,8.8,0,grade23,25pct
64,20.9,0,grade24,25pct
65,0.002,19.5318,grade1,25pct
65,0.022,122.3228,grade2,25pct
65,0.044,38.9174,grade3,25pct
65,0.066,11.3325,grade4,25pct
65,0.088,5.607,grade5,25pct
65,0.11,1.6948,grade6,25pct
65,0.132,3.6549,grade7,25pct
65,0.154,1.1969,grade8,25pct
65,0.176,0.0029,grade9,25pct
65,0.198,0,grade10,25pct
65,0.22,0.2852,grade11,25pct
65,0.44,0.0721,grade12,25pct
65,0.66,0,grade13,25pct
65,0.88,0,grade14,25pct
65,1.1,0,grade15,25pct
65,1.32,0,grade16,25pct
65,1.54,0,grade17,25pct
65,1.76,0,grade18,25pct
65,1.98,0,grade19,25pct
65,2.2,0,grade20,25pct
65,4.4,0,grade21,25pct
65,6.6,0,grade22,25pct
65,8.8,0,grade23,25pct
65,20.9,0,grade24,25pct
66,0.002,456.9913,grade1,25pct
66,0.022,345.6245,grade2,25pct
66,0.044,122.3783,grade3,25pct
66,0.066,44.7721,grade4,25pct
66,0.088,35.3939,grade5,25pct
66,0.11,9.778,grade6,25pct
66,0.132,6.1463,grade7,25pct
66,0.154,2.8707,grade8,25pct
66,0.176,2.7536,grade9,25pct
66,0.198,1.1199,grade10,25pct
66,0.22,1.1941,grade11,25pct
66,0.44,0,grade12,25pct
66,0.66,0,grade13,25pct
66,0.88,0,grade14,25pct
66,1.1,0,grade15,25pct
66,1.32,0,grade16,25pct
66,1.54,0,grade17,25pct
66,1.76,0,grade18,25pct
66,1.98,0,grade19,25pct
66,2.2,0,grade20,25pct
66,4.4,0,grade21,25pct
66,6.6,0,grade22,25pct
66,8.8,0,grade23,25pct
66,20.9,0,grade24,25pct
67,0.002,0,grade1,25pct
67,0.022,14.4473,grade2,25pct
67,0.044,119.5956,grade3,25pct
67,0.066,58.946,grade4,25pct
67,0.088,31.8961,grade5,25pct
67,0.11,30.3902,grade6,25pct
67,0.132,14.4732,grade7,25pct
67,0.154,2.41,grade8,25pct
67,0.176,6.2743,grade9,25pct
67,0.198,10.7177,grade10,25pct
67,0.22,19.2297,grade11,25pct
67,0.44,0,grade12,25pct
67,0.66,2.0364,grade13,25pct
67,0.88,1.5235,grade14,25pct
67,1.1,4.3212,grade15,25pct
67,1.32,0,grade16,25pct
67,1.54,0,grade17,25pct
67,1.76,0,grade18,25pct
67,1.98,0,grade19,25pct
67,2.2,0,grade20,25pct
67,4.4,0,grade21,25pct
67,6.6,0,grade22,25pct
67,8.8,0,grade23,25pct
67,20.9,0,grade24,25pct
68,0.002,355.3129,grade1,25pct
68,0.022,854.2581,grade2,25pct
68,0.044,140.4405,grade3,25pct
68,0.066,109.9113,grade4,25pct
68,0.088,64.2167,grade5,25pct
68,0.11,14.7605,grade6,25pct
68,0.132,2.8701,grade7,25pct
68,0.154,7.9124,grade8,25pct
68,0.176,2.2825,grade9,25pct
68,0.198,1.4933,grade10,25pct
68,0.22,4.4537,grade11,25pct
68,0.44,0,grade12,25pct
68,0.66,0,grade13,25pct
68,0.88,0,grade14,25pct
68,1.1,0,grade15,25pct
68,1.32,0,grade16,25pct
68,1.54,0,grade17,25pct
68,1.76,0,grade18,25pct
68,1.98,0,grade19,25pct
68,2.2,0,grade20,25pct
68,4.4,0,grade21,25pct
68,6.6,0,grade22,25pct
68,8.8,0,grade23,25pct
68,20.9,0,grade24,25pct
69,0.002,0,grade1,25pct
69,0.022,38.2504,grade2,25pct
69,0.044,22.0348,grade3,25pct
69,0.066,0,grade4,25pct
69,0.088,0,grade5,25pct
69,0.11,0,grade6,25pct
69,0.132,0,grade7,25pct
69,0.154,0,grade8,25pct
69,0.176,0,grade9,25pct
69,0.198,0,grade10,25pct
69,0.22,0,grade11,25pct
69,0.44,0,grade12,25pct
69,0.66,0,grade13,25pct
69,0.88,0,grade14,25pct
69,1.1,0,grade15,25pct
69,1.32,0,grade16,25pct
69,1.54,0,grade17,25pct
69,1.76,0,grade18,25pct
69,1.98,0,grade19,25pct
69,2.2,0,grade20,25pct
69,4.4,0,grade21,25pct
69,6.6,0,grade22,25pct
69,8.8,0,grade23,25pct
69,20.9,0,grade24,25pct
70,0.002,0.7659,grade1,25pct
70,0.022,143.2857,grade2,25pct
70,0.044,208.6125,grade3,25pct
70,0.066,149.8517,grade4,25pct
70,0.088,88.24,grade5,25pct
70,0.11,43.3221,grade6,25pct
70,0.132,47.4315,grade7,25pct
70,0.154,36.6724,grade8,25pct
70,0.176,28.4459,grade9,25pct
70,0.198,36.5812,grade10,25pct
70,0.22,77.2905,grade11,25pct
70,0.44,2.9407,grade12,25pct
70,0.66,2.4329,grade13,25pct
70,0.88,0.5255,grade14,25pct
70,1.1,0,grade15,25pct
70,1.32,0,grade16,25pct
70,1.54,0,grade17,25pct
70,1.76,0,grade18,25pct
70,1.98,0,grade19,25pct
70,2.2,0,grade20,25pct
70,4.4,0,grade21,25pct
70,6.6,0,grade22,25pct
70,8.8,0,grade23,25pct
70,20.9,0,grade24,25pct
71,0.002,0,grade1,25pct
71,0.022,39.6074,grade2,25pct
71,0.044,20.4407,grade3,25pct
71,0.066,31.1959,grade4,25pct
71,0.088,28.4571,grade5,25pct
71,0.11,13.8785,grade6,25pct
71,0.132,26.1378,grade7,25pct
71,0.154,10.5983,grade8,25pct
71,0.176,11.2053,grade9,25pct
71,0.198,8.0101,grade10,25pct
71,0.22,19.2334,grade11,25pct
71,0.44,12.8554,grade12,25pct
71,0.66,1.7667,grade13,25pct
71,0.88,0,grade14,25pct
71,1.1,3.7808,grade15,25pct
71,1.32,0,grade16,25pct
71,1.54,0.8962,grade17,25pct
71,1.76,0,grade18,25pct
71,1.98,0,grade19,25pct
71,2.2,0,grade20,25pct
71,4.4,0,grade21,25pct
71,6.6,0,grade22,25pct
71,8.8,0,grade23,25pct
71,20.9,0,grade24,25pct
72,0.002,319.9454,grade1,25pct
72,0.022,323.7914,grade2,25pct
72,0.044,176.4488,grade3,25pct
72,0.066,53.8699,grade4,25pct
72,0.088,28.9295,grade5,25pct
72,0.11,37.5899,grade6,25pct
72,0.132,14.2532,grade7,25pct
72,0.154,5.308,grade8,25pct
72,0.176,11.9817,grade9,25pct
72,0.198,9.3947,grade10,25pct
72,0.22,61.07,grade11,25pct
72,0.44,25.7004,grade12,25pct
72,0.66,31.659,grade13,25pct
72,0.88,6.3417,grade14,25pct
72,1.1,8.0317,grade15,25pct
72,1.32,7.2675,grade16,25pct
72,1.54,0,grade17,25pct
72,1.76,10.8405,grade18,25pct
72,1.98,5.4365,grade19,25pct
72,2.2,12.9891,grade20,25pct
72,4.4,1.7585,grade21,25pct
72,6.6,0.7152,grade22,25pct
72,8.8,0,grade23,25pct
72,20.9,0,grade24,25pct
73,0.002,5e-4,grade1,25pct
73,0.022,79.4518,grade2,25pct
73,0.044,110.9857,grade3,25pct
73,0.066,60.9883,grade4,25pct
73,0.088,10.5002,grade5,25pct
73,0.11,7.096,grade6,25pct
73,0.132,0.2606,grade7,25pct
73,0.154,0,grade8,25pct
73,0.176,0,grade9,25pct
73,0.198,0,grade10,25pct
73,0.22,0.4188,grade11,25pct
73,0.44,0,grade12,25pct
73,0.66,0,grade13,25pct
73,0.88,0,grade14,25pct
73,1.1,0,grade15,25pct
73,1.32,0,grade16,25pct
73,1.54,0,grade17,25pct
73,1.76,0,grade18,25pct
73,1.98,0,grade19,25pct
73,2.2,0,grade20,25pct
73,4.4,0,grade21,25pct
73,6.6,0,grade22,25pct
73,8.8,0,grade23,25pct
73,20.9,0,grade24,25pct
74,0.002,0,grade1,25pct
74,0.022,9.3288,grade2,25pct
74,0.044,34.0982,grade3,25pct
74,0.066,38.6249,grade4,25pct
74,0.088,45.9256,grade5,25pct
74,0.11,21.125,grade6,25pct
74,0.132,33.6082,grade7,25pct
74,0.154,7.9969,grade8,25pct
74,0.176,6.2904,grade9,25pct
74,0.198,9.6381,grade10,25pct
74,0.22,79.8737,grade11,25pct
74,0.44,37.1714,grade12,25pct
74,0.66,13.8435,grade13,25pct
74,0.88,2.2104,grade14,25pct
74,1.1,0,grade15,25pct
74,1.32,0,grade16,25pct
74,1.54,0,grade17,25pct
74,1.76,0,grade18,25pct
74,1.98,0,grade19,25pct
74,2.2,0,grade20,25pct
74,4.4,0,grade21,25pct
74,6.6,0,grade22,25pct
74,8.8,0,grade23,25pct
74,20.9,0,grade24,25pct
75,0.002,59.8097,grade1,25pct
75,0.022,253.1499,grade2,25pct
75,0.044,313.6333,grade3,25pct
75,0.066,86.334,grade4,25pct
75,0.088,88.2577,grade5,25pct
75,0.11,81.1553,grade6,25pct
75,0.132,75.6584,grade7,25pct
75,0.154,60.6354,grade8,25pct
75,0.176,18.5932,grade9,25pct
75,0.198,19.4974,grade10,25pct
75,0.22,72.4263,grade11,25pct
75,0.44,2.2205,grade12,25pct
75,0.66,0,grade13,25pct
75,0.88,0,grade14,25pct
75,1.1,0,grade15,25pct
75,1.32,0,grade16,25pct
75,1.54,0,grade17,25pct
75,1.76,0,grade18,25pct
75,1.98,0,grade19,25pct
75,2.2,0.014,grade20,25pct
75,4.4,0,grade21,25pct
75,6.6,0,grade22,25pct
75,8.8,0,grade23,25pct
75,20.9,0,grade24,25pct
76,0.002,540.147,grade1,25pct
76,0.022,1460.5092,grade2,25pct
76,0.044,544.3129,grade3,25pct
76,0.066,361.0478,grade4,25pct
76,0.088,253.8312,grade5,25pct
76,0.11,249.0887,grade6,25pct
76,0.132,196.1064,grade7,25pct
76,0.154,161.4315,grade8,25pct
76,0.176,189.915,grade9,25pct
76,0.198,154.2167,grade10,25pct
76,0.22,299.9126,grade11,25pct
76,0.44,116.1561,grade12,25pct
76,0.66,25.4829,grade13,25pct
76,0.88,15.633,grade14,25pct
76,1.1,23.2549,grade15,25pct
76,1.32,18.825,grade16,25pct
76,1.54,44.4212,grade17,25pct
76,1.76,7.8388,grade18,25pct
76,1.98,0,grade19,25pct
76,2.2,0,grade20,25pct
76,4.4,0,grade21,25pct
76,6.6,0,grade22,25pct
76,8.8,0,grade23,25pct
76,20.9,0,grade24,25pct
77,0.002,772.7601,grade1,25pct
77,0.022,256.646,grade2,25pct
77,0.044,49.1046,grade3,25pct
77,0.066,23.1938,grade4,25pct
77,0.088,3.6684,grade5,25pct
77,0.11,12.3059,grade6,25pct
77,0.132,8.7142,grade7,25pct
77,0.154,2.2147,grade8,25pct
77,0.176,5.5223,grade9,25pct
77,0.198,4.3426,grade10,25pct
77,0.22,2.7509,grade11,25pct
77,0.44,0.1306,grade12,25pct
77,0.66,0,grade13,25pct
77,0.88,0,grade14,25pct
77,1.1,0,grade15,25pct
77,1.32,0,grade16,25pct
77,1.54,0,grade17,25pct
77,1.76,0,grade18,25pct
77,1.98,0,grade19,25pct
77,2.2,0,grade20,25pct
77,4.4,0,grade21,25pct
77,6.6,0,grade22,25pct
77,8.8,0,grade23,25pct
77,20.9,0,grade24,25pct
78,0.002,371.4216,grade1,25pct
78,0.022,515.5737,grade2,25pct
78,0.044,117.1391,grade3,25pct
78,0.066,153.2295,grade4,25pct
78,0.088,73.1339,grade5,25pct
78,0.11,37.9532,grade6,25pct
78,0.132,25.6783,grade7,25pct
78,0.154,4.7324,grade8,25pct
78,0.176,3.6314,grade9,25pct
78,0.198,0.5406,grade10,25pct
78,0.22,15.5289,grade11,25pct
78,0.44,9.0361,grade12,25pct
78,0.66,2.2143,grade13,25pct
78,0.88,1.0662,grade14,25pct
78,1.1,0.4324,grade15,25pct
78,1.32,0,grade16,25pct
78,1.54,0,grade17,25pct
78,1.76,0.4054,grade18,25pct
78,1.98,0.7587,grade19,25pct
78,2.2,13.4052,grade20,25pct
78,4.4,0.122,grade21,25pct
78,6.6,0,grade22,25pct
78,8.8,0,grade23,25pct
78,20.9,0,grade24,25pct
79,0.002,914.3673,grade1,25pct
79,0.022,1202.8731,grade2,25pct
79,0.044,506.2244,grade3,25pct
79,0.066,269.6079,grade4,25pct
79,0.088,184.0135,grade5,25pct
79,0.11,118.481,grade6,25pct
79,0.132,109.6066,grade7,25pct
79,0.154,93.5744,grade8,25pct
79,0.176,55.9237,grade9,25pct
79,0.198,64.4014,grade10,25pct
79,0.22,198.5732,grade11,25pct
79,0.44,9.2286,grade12,25pct
79,0.66,2.1252,grade13,25pct
79,0.88,0.4972,grade14,25pct
79,1.1,4.874,grade15,25pct
79,1.32,0,grade16,25pct
79,1.54,5.5766,grade17,25pct
79,1.76,0,grade18,25pct
79,1.98,1.1578,grade19,25pct
79,2.2,0,grade20,25pct
79,4.4,0,grade21,25pct
79,6.6,0,grade22,25pct
79,8.8,0,grade23,25pct
79,20.9,0,grade24,25pct
80,0.002,510.4429,grade1,25pct
80,0.022,516.6798,grade2,25pct
80,0.044,401.9311,grade3,25pct
80,0.066,188.4522,grade4,25pct
80,0.088,112.5563,grade5,25pct
80,0.11,52.7708,grade6,25pct
80,0.132,38.4289,grade7,25pct
80,0.154,47.0508,grade8,25pct
80,0.176,42.4958,grade9,25pct
80,0.198,36.1825,grade10,25pct
80,0.22,275.3264,grade11,25pct
80,0.44,89.4931,grade12,25pct
80,0.66,11.0756,grade13,25pct
80,0.88,8.8041,grade14,25pct
80,1.1,1.8734,grade15,25pct
80,1.32,9.6745,grade16,25pct
80,1.54,10.4535,grade17,25pct
80,1.76,8.0874,grade18,25pct
80,1.98,8.6038,grade19,25pct
80,2.2,2.7876,grade20,25pct
80,4.4,0,grade21,25pct
80,6.6,0,grade22,25pct
80,8.8,0,grade23,25pct
80,20.9,0,grade24,25pct
81,0.002,0,grade1,25pct
81,0.022,22.5566,grade2,25pct
81,0.044,33.3212,grade3,25pct
81,0.066,11.4743,grade4,25pct
81,0.088,24.8389,grade5,25pct
81,0.11,16.9743,grade6,25pct
81,0.132,6.6294,grade7,25pct
81,0.154,8.1271,grade8,25pct
81,0.176,11.2561,grade9,25pct
81,0.198,1.7032,grade10,25pct
81,0.22,80.3964,grade11,25pct
81,0.44,5.5769,grade12,25pct
