# File: USDA_InternationAgProductivity_LaborCapital.csv
# Title: USDA Internation Ag Productivity: Labor and Capital inputs by ISO, 1961-2023
# Units: 1000 persons or million 2015 USD
# Description:  Data is downloaded from USDA and preprocessed to keep labor_Q and capital_Q
# Data source:https://www.ers.usda.gov/data-products/international-agricultural-productivity
# Date of CSV last update: 2026-03-04
# Column types: iccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
fao_area_code,iso,variable,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
157,nic,Capital_Q_Mil2015USD,220.253,241.7447,270.5297,290.5924,330.8761,371.3983,411.1032,453.0915,494.4388,535.2457,540.9162,564.1892,598.1277,670.296,803.82,914.1619,1040.1782,1127.6042,1140.0444,1103.8961,1123.4118,1145.7934,1107.1991,1174.0494,1186.0406,1139.3432,1097.9953,1152.9263,1285.729,1367.3475,1246.1411,1319.2438,1391.5067,1393.4905,1303.1073,1340.7289,1379.6095,1396.1384,1409.3009,1442.4797,1467.0977,1487.0463,1501.7069,1526.3703,1562.0105,1584.6318,1627.8445,1666.7719,1696.074,1750.0157,1831.1422,1918.4038,1997.1065,2110.1951,2221.6038,2309.4003,2410.788,2492.4177,2555.8593,2621.3007,2701.6256,2804.4647,2936.3547
157,nic,Labor_Q_ThousPPL,365.5073,369.5128,373.5184,377.524,381.5295,385.5351,389.5406,393.5462,397.5517,401.5573,406.5643,411.5712,416.5782,421.5851,425.5907,429.5962,433.6018,437.6073,440.6115,442.6143,444.6171,446.6198,447.6212,447.6212,446.6198,445.6185,442.6143,438.6087,435.6046,431.599,431.599,440.625,447.898,460.434,476.964,497.992,512.851,526.319,543.118,556.835,560.345,557.808,556.471,575.733,571.611,594.271,623.446,601.233,615.643,654.524,706.7,759.46,774.963,796.667,807.418,822.6,835.085,803.902,787.07,791.244,812.97,819.584,833.591
158,ner,Capital_Q_Mil2015USD,425.334,449.59,464.6086,519.0996,557.2333,586.5405,618.023,655.8008,665.8515,737.7114,796.4146,810.6832,619.8686,635.3355,678.3672,735.925,816.4719,844.8611,877.229,925.0943,967.0372,1012.5899,1059.1433,764.2559,648.2054,668.7451,691.798,717.6858,746.0228,770.8893,797.2087,824.0805,853.6828,883.3002,915.0344,902.815,899.5419,892.8679,880.0094,878.3457,889.0121,903.292,953.4587,996.0906,1028.3514,1059.6087,1099.9266,1137.6396,1170.2426,1200.4387,1194.4813,1185.1187,1184.0659,1183.855,1186.955,1190.7899,1192.316,1196.0809,1207.5333,1238.1838,1274.1003,1303.1561,1337.6461
158,ner,Labor_Q_ThousPPL,1181.7644,1217.0171,1253.8721,1292.3295,1331.5881,1371.648,1412.509,1454.9724,1498.237,1543.1039,1590.3745,1639.2475,1688.9217,1740.9994,1793.8784,1849.1609,1906.0458,1964.5332,2023.0205,2083.1102,2139.9951,2196.8801,2255.3674,2315.4571,2377.1492,2441.2449,2506.943,2576.6471,2649.5559,2727.272,2808.994,2899.713,2996.414,3096.435,3200.113,3310.219,3416.722,3512.904,3631.367,3755.914,3857.603,3956.966,4069.898,4183.193,4282.508,4432.794,4600.124,4751.466,4935.299,5099.796,5303.129,5105.637,5182.456,5240.888,5415.309,5590.521,5771.219,5934.215,6109.748,6296.062,6537.422,6820.097,7101.256
159,nga,Capital_Q_Mil2015USD,14172.5459,14722.2919,15330.9138,15956.3949,17142.8552,17671.638,18463.043,19356.4956,20558.0755,21563.5353,22513.681,23437.8719,24606.2799,25558.1899,26584.3239,27861.042,28899.8756,30090.0787,31192.9821,32167.072,32899.1913,33830.3898,34764.2393,35682.3093,36835.7751,38333.0504,39623.0821,40997.8634,42374.562,42947.7161,43337.9831,43915.7348,45786.0133,46945.7897,48166.7777,51130.7567,54228.1867,56988.2982,59609.2814,62064.6966,64382.3518,71772.1046,79392.677,83160.8433,86979.5412,93017.6196,98920.8832,105383.6092,112128.0612,120893.6644,127952.343,136209.9735,144629.9319,153161.4009,162125.8755,169452.2622,175599.8567,179112.5642,180478.8376,180085.1016,177747.6439,176236.5085,174057.6085
159,nga,Labor_Q_ThousPPL,19946.1832,20278.6196,20619.6166,20969.1742,21328.7191,21696.8246,22077.771,22468.7048,22869.626,23280.5344,23214.9032,23139.2847,23060.8125,22993.7546,22940.9642,22908.1486,22882.4668,22846.7977,22779.7397,22668.452,22726.9494,22756.9115,22768.3256,22775.4594,22786.8735,22805.4215,22823.9695,22836.8103,22838.2371,22821.1159,22942.391,23502.95,24149.867,24836.881,25500.291,26089.804,26668.118,27193.58,27698.651,28000.906,28313.895,28717.85,28801.566,28680.91,28939.76,29180.201,29438.251,29712.666,29952.177,30039.927,30255.86,30250.79,30139.231,30759.052,31537.265,32519.829,33518.926,34447.174,35371.309,35713.611,35946.979,35352.111,36642.06
162,nor,Capital_Q_Mil2015USD,12825.7854,13583.4434,14188.9482,15189.7511,15706.6402,16233.3211,16778.4114,17281.4813,18234.3154,18231.6807,18857.1333,19158.947,19925.12,20208.458,20418.527,21232.1438,22007.009,22992.2045,24351.3556,24470.5678,25423.2166,25924.3284,26626.1807,26850.5498,27410.6041,27995.978,27418.5496,27662.9291,27694.6619,27510.1372,27327.5554,27120.9933,26909.3653,26789.5774,26482.4661,26469.4027,26743.1933,26758.6342,26673.6569,26873.003,27028.4047,26727.4922,26179.7172,25923.3948,25799.9478,25679.3114,25364.9341,25690.4848,25337.9174,25158.3697,24932.164,24507.4468,24605.3441,24012.371,23938.1213,24282.0166,25032.7197,25105.5339,25330.5589,24314.4121,24527.073,24995.2479,25688.7379
162,nor,Labor_Q_ThousPPL,293.3514,283.573,273.7946,264.0162,254.2378,244.4595,234.6811,224.9027,216.2108,206.4324,203.173,201,189,175,159,168,165,161,161,159,159,154,148,143,147,151,139,134,132,129,116.25,110.5,110.5,106.75,111.152,113.527,110.288,105.885,103.534,97.367,92.938,90.451,86.632,81.431,75.287,75.291,73.68,64.967,70.083,62.073,62.776,56.294,59.963,58.24,54.239,54.049,57.371,55.09,56.321,54.668,67.563,66.111,68.929
165,pak,Capital_Q_Mil2015USD,29143.0526,29694.8024,30287.3394,30918.5499,31596.9483,33324.5515,33933.992,34510.9041,35116.7656,35743.3896,36490.9728,37520.6091,38290.4924,39238.1942,40225.6826,41600.7393,42923.017,44228.7763,45552.8659,45589.0385,48000.1167,49525.5664,51548.1934,53490.6559,54418.8982,60138.9965,62212.7891,64472.8828,66478.2864,68433.109,70597.6947,72448.5551,72629.3143,73203.9629,78870.6352,81529.1767,81529.3818,81617.4405,82817.8628,83889.5886,84030.3703,84167.2799,84532.9213,84213.0415,85856.6031,86966.3154,88213.3486,89130.8969,90219.9061,91882.6016,93684.1426,95442.8467,97370.5356,98951.3146,101250.9495,103846.0746,106549.2813,109419.0062,111753.009,113899.5282,116714.3743,119091.1296,121222.6996
165,pak,Labor_Q_ThousPPL,8655.3427,8817.6989,8984.4431,9157.0381,9335.4837,9520.5113,9712.1209,9910.3125,10115.0861,10326.4418,10561.2001,10806.1971,11060.7015,11323.2506,11594.5756,11873.9454,12163.5538,12470.7142,12806.3967,13177.9146,13349.7782,13537.7311,13736.6541,13939.2337,14138.1567,14334.1543,14522.8386,14690.3142,14819.7603,14900.9385,15267.337,15861.363,15545.728,16349.982,15748.263,16514.786,16747.027,17820.245,18434.421,19903.263,20367.355,19768.733,20417.841,21644.354,22202.601,22924.121,23913.465,25358.793,25546.61,26567.914,27167.819,26726.153,27178.83,27697.518,27378.431,28828.805,27186.411,25625.157,26880.167,26834.952,27385.558,27633.418,27972.457
166,pan,Capital_Q_Mil2015USD,182.1812,236.7895,285.8901,325.3417,374.6315,410.3298,448.0209,487.8954,527.1358,562.2576,609.8953,653.3743,695.6734,733.091,769.0804,807.1473,842.4051,879.4428,918.8406,939.8718,947.4167,943.9111,945.0572,940.0375,934.7865,934.4824,925.9911,921.2074,916.9917,909.6518,918.6041,952.5038,987.4597,1025.4682,1051.2882,1078.5658,1109.6665,1147.0096,1188.3443,1222.6787,1247.455,1270.6673,1300.0235,1334.2613,1366.8745,1403.6341,1435.2437,1474.3338,1499.5895,1536.3317,1580.3313,1641.4782,1717.7904,1797.8003,1886.7298,1966.6646,2040.8416,2102.893,2161.1563,2175.9676,2203.2827,2255.4058,2318.0658
166,pan,Labor_Q_ThousPPL,187.8575,189.7941,191.7308,193.6675,195.6042,197.5408,199.4775,201.4142,203.3509,204.3192,204.3192,204.3192,203.3509,202.3825,201.4142,199.4775,198.5092,195.6042,193.6675,190.7625,195.6042,200.4458,204.3192,209.1609,214.0026,218.8443,222.7176,227.5593,232.401,237.2427,238.211,228.888,221.195,196.814,213.601,212.829,202.85,202.494,203.366,204.007,223.466,221.209,228.842,217.199,218.57,225.003,214.249,272.8,271.21,273.421,262.677,280.321,283.624,275.747,263.079,282.419,269.052,276.714,287.046,251.806,283.981,304.68,298.332
167,cze,Capital_Q_Mil2015USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10226.771,9277.5861,8962.4696,9401.6607,9537.4592,9648.1711,9335.914,9348.8957,9653.274,9939.8667,10040.1955,10058.2765,10094.131,10257.7683,10761.7551,11131.9935,11122.6984,11205.3692,11602.7622,12035.0849,12333.4334,12809.1668,12924.3966,13426.7509,13955.5229,14388.4005,14756.0302,15147.0414,15295.2807,15173.2401,15467.9301
167,cze,Labor_Q_ThousPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.677,364.891,352.113,332.883,308.392,264.312,243.894,243.731,227.933,231.48,212.233,208.171,189.444,181.712,176.255,158.787,153.787,151.248,145.621,149.155,149.606,136.717,147.487,149.077,146.333,148.335,141.262,136.637,132.939,138.351,147.132
168,png,Capital_Q_Mil2015USD,336.0987,347.0352,363.0089,377.7835,390.6238,405.359,421.3665,447.3751,468.5235,491.305,511.7118,538.8466,558.2327,588.728,602.6549,612.5859,621.8277,634.7415,650.2512,659.0612,676.935,665.0426,669.2445,674.4135,682.4934,689.1094,678.8078,678.5654,685.3404,691.4367,691.9653,732.7005,773.3839,814.5135,851.0333,917.4187,984.0869,1065.2333,1169.7412,1299.4706,1433.2763,1586.7373,1731.456,1864.7458,2007.3961,2145.1832,2292.9014,2461.5572,2679.8355,2931.296,3234.7805,3557.0345,3895.0543,4244.2802,4475.111,4724.0651,4988.2849,5244.1695,5501.6416,5807.9794,6137.771,6442.064,6810.264
168,png,Labor_Q_ThousPPL,332.8606,336.5331,340.2055,344.2119,348.5521,352.8923,357.5664,362.5743,367.9161,373.2579,377.5981,381.9383,386.6124,390.9526,395.2928,399.633,403.6393,407.9796,412.3198,417.3277,426.342,436.024,446.3737,456.7234,467.0732,477.7567,488.7742,499.7916,511.143,522.8281,532.844,547.36,562.866,583.789,606.312,618.338,643.872,666.063,690.33,722.276,720.189,723.407,715.702,700.732,684.998,664.144,642.091,628.754,610.387,582.021,623.454,669.462,717.684,761.37,813.994,872.068,933.995,1000.546,1067.967,1140.958,1222.091,1314.821,1347.792
169,pry,Capital_Q_Mil2015USD,1051.3317,1037.2245,1028.5618,1057.369,1076.8599,1085.8016,1093.0176,1098.9796,1097.0578,1104.271,1127.728,1152.9445,1194.2133,1220.0103,1259.5722,1348.1438,1410.7724,1456.3221,1496.5647,1558.4535,1693.7669,1805.424,1908.1078,2011.7537,2121.9897,2237.6521,2348.7067,2492.0241,2617.9643,2904.4184,2925.9754,3032.8142,3183.7301,3318.222,3465.5177,3604.2132,3727.6315,3829.9052,3916.7769,4000.3452,4079.154,4147.3562,4245.8433000000005,4366.5151,4491.1856,4618.4918,4788.378,4981.3316,5123.9759,5333.4828,5565.838,5755.8062,5994.9684,6203.2151,6358.7197,6569.4108,6771.8785,6982.1136,7186.9889,7428.8373,7761.1084,8092.3047,8495.2947
169,pry,Labor_Q_ThousPPL,270.8914,276.996,283.1006,289.2052,296.0729,302.1775,309.0451,315.9128,322.7805,329.6482,336.5158,343.3835,350.2512,357.8819,364.7496,372.3803,380.7741,388.4049,397.5618,406.7187,412.8233,418.9279,425.0325,431.1371,437.2417,442.5832,448.6878,454.0293,458.6077,463.1862,471.58,484.495,492.27,503.462,514.061,503.305,528.373,540.768,576.095,633.583,658.855,688.454,659.331,747.041,748.478,687.249,685.066,622.868,697.6,641.456,631.106,687.318,642.327,610.532,616.552,621.056,611.093,613.431,583.134,645.395,623.484,550.634,557.869
170,per,Capital_Q_Mil2015USD,7991.6396,8318.0566,8435.1683,8504.6881,8579.9538,8852.1175,9062.3734,9385.0797,9861.1129,10216.6219,10385.1726,10129.4036,10106.0533,10246.142,10288.4724,10345.8308,10194.3389,10184.6417,10297.5656,10290.6187,10361.8113,10384.5002,10166.5014,10269.2089,10309.8271,10676.3731,10679.9277,10716.3234,10835.2702,10739.9643,10766.6144,10754.242,10849.2619,10931.8437,11207.0774,11280.477,11425.7415,11569.797,11683.9685,11760.625,11790.8175,11813.4135,11853.4465,11914.1863,12017.2411,12198.6962,12492.9053,12761.4808,13373.699,13833.0095,14503.298,15041.8941,15630.6721,16375.7472,16988.0172,17593.3745,18267.2798,19212.0596,20182.2105,21056.5873,22004.7859,23054.9894,24288.6294
170,per,Labor_Q_ThousPPL,2228.729,2175.9198,2190.3051,2178.8412,2177.3686,2172.2963,2186.6258,2243.9193,2291.2506,2326.5311,2443.81,2493.9867,2571.0704,2621.2119,2648.352,2686.907,2706.1665,2723.4145,2716.6635,2765.879,2815.2689,2810.5231,2843.7519,2923.2259,3037.275,3209.9536,3159.9137,2992.3463,2956.3067,3061.7319,3188.408,3274.334,3393.389,3444.116,3583.469,3732.908,3850.574,4036.889,4222.738,4150.533,4449.077,4516.682,4609.908,4620.691,4588.409,4687.926,4650.682,4450.117,4494.491,4407.652,4280.685,4192.078,4183.029,4273.995,4373.432,4407.375,4451.483,4569.895,4594.968,5267.383,4720.107,4629.125,4241.417
171,phl,Capital_Q_Mil2015USD,12459.6725,13330.269,13036.7053,13440.6972,14433.8315,15398.8118,15514.2421,16675.1178,17285.6853,17667.2611,18832.4028,19764.395,21186.9722,19205.2846,17461.2782,15639.6191,15914.9872,17418.2851,17316.9876,18300.048,18334.418,18576.9881,18901.1,18669.2606,18269.2638,18413.9434,18010.8401,18561.6655,18947.2556,18965.9434,18889.8666,19009.2651,19678.244,20141.0729,21240.373,22142.6107,23097.6908,23949.8233,24828.8643,25745.0314,26596.2405,27535.1645,28543.3932,29722.8703,30897.2226,32143.096,33615.5211,35388.7616,36348.5478,37469.9282,38694.6501,40033.646,41531.9672,43013.9141,44529.1406,46190.3893,48056.8862,50042.3952,51967.7915,53795.1215,55788.5865,57878.0688,60198.6488
171,phl,Labor_Q_ThousPPL,5913.1182,6041.5471,6172.6703,6303.7935,6434.9167,6566.0399,6696.2651,6826.4902,6955.8172,7085.1442,7236.0257,7387.8053,7540.483,7694.0588,7849.4309,8008.3953,8168.2579,8328.1204,8486.1868,8639.7626,8774.4782,8903.8052,9029.5398,9154.3763,9281.009,9407.6417,9534.2744,9660.9071,9784.8455,9906.0895,10047.99,10350.499,10717.418,10724.586,10845.957,10540.776,10486.798,10359.073,10762.068,10590.716,10786.003,10981.81,11133.739,11391.099,11496.093,11537.497,11695.51,11784.494,12009.141,12119.315,12445.864,12503.752,12319.52,12475.78,12159.649,11577.31,10725.995,10448.929,10115.911,10269.585,10503.96,11006.18,11011.142
173,pol,Capital_Q_Mil2015USD,20198.5942,21101.0574,21278.4327,22043.3209,22969.626,23765.1565,24675.634,25321.9941,26084.8173,26181.2428,27269.1253,28678.4184,30811.9507,32875.4837,33543.9965,32751.2856,33380.7796,34330.8954,34649.0943,34520.6182,32761.5016,33417.506,31423.8602,31895.1598,32624.5251,33016.9228,32037.8981,32219.8643,32735.4025,32135.9384,30987.5763,29873.3039,27793.6009,28743.8332,28478.9221,27641.6907,26991.2209,26357.504,25887.1444,23157.114,22630.2985,22668.3611,21609.9679,21031.5232,20697.0955,20344.6335,22221.626,22481.6582,21409.8202,21309.9098,21171.4131,21392.5417,21446.7582,22017.944,22523.9422,21772.1152,21268.3983,21282.011,20921.4242,20747.0256,21475.1266,22893.0049,23963.0049
173,pol,Labor_Q_ThousPPL,5403.7825,5348.0946,5353.8368,5384.5054,5286.2069,5271.6795,5246.0499,5229.2829,5225.4697,5212.5,5200.2112,5155.7582,5169.9099,5197.2122,4860.1375,4766.5848,4671.5652,4575.0976,4420.4034,4310.9388,4264.8367,4219.2276,4174.1062,4129.4674,4085.3059,4041.6167,3998.3948,3955.635,3913.3326,3871.4825,3830.08,3752.5411,3604.7943,3457.5961,3344.75,3309.75,3116.25,2980.5332,2850.727,2726.574,562.704,554.691,526.406,2483.354,2452.135,2303.825,2246.633,2207.53,2100.042,2014.23,2003.935,1956.738,1861.474,1813.068,1849.437,1707.709,1672.199,1577.718,1498.495,1542.983,1517.588,1499.213,1307.429
174,prt,Capital_Q_Mil2015USD,1437.9806,1551.2287,1671.1958,1796.4634,1948.2805,2188.0212,2304.7739,2551.3286,3048.105,3505.8358,3938.5639,4388.3202,4824.3903,5160.8996,5541.3581,5880.8563,6385.3268,6879.0235,7314.7335,7798.4061,8226.3326,8604.8686,8978.5758,9162.7251,9560.3651,9954.6516,10264.1604,10668.7596,11028.7882,11011.1623,11317.4629,11677.1372,12001.0684,12190.7578,12359.5564,12488.775,12651.182,12895.3268,13266.1601,13529.5905,13843.7607,14266.2347,14388.2182,14874.8117,14934.3726,15006.8047,15373.3563,15648.7378,16148.3342,16464.4598,16845.1151,17472.828,16379.6197,16958.5913,16973.7779,17227.2834,17260.6549,18394.0298,18807.8977,18952.954,18830.4333,19068.0637,19038.3237
174,prt,Labor_Q_ThousPPL,1803.6935,1759.5514,1714.1832,1665.1364,1611.185,1552.329,1489.7944,1428.486,1373.3084,1325.4879,1309.5477,1302.1907,1303.4168,1312,1265,1286,1228,1170,1179,1082,1028,998,1024.3,1018.8,1018.2,935.2377,859.0352,789.0415,724.7509,665.6987,611.458,561.6368,515.875,521.455,506.845,540.732,600.917,678.445,629.199,636.046,674.265,651.72,661.007,622.233,607.978,603.884,601.788,584.691,568.631,548.438,482.417,492.805,453.635,388.735,344.741,321.71,309.611,298.461,277.175,269.71,135.182,153.022,156.944
175,gnb,Capital_Q_Mil2015USD,34.4941,35.787,37.648,38.1755,38.1755,38.2455,38.2511,38.5069,38.5238,38.566,39.5647,40.7934,41.8217,42.8902,43.9426,45.4289,46.7628,48.1414,49.6671,50.8516,52.048,53.3919,54.4984,55.5655,56.9116,58.2413,60.6376,63.4461,67.1627,68.5846,68.8255,70.7619,72.6153,74.1861,75.7198,75.0542,78.9088,80.4855,84.1251,86.7955,88.7515,90.6766,92.4167,94.1131,97.2187,99.8759,103.5098,109.4413,114.7945,120.8827,129.8895,137.8503,144.8177,149.7022,159.3216,170.8461,185.6005,191.5763,196.3966,203.0155,211.1507,218.0614,225.4214
175,gnb,Labor_Q_ThousPPL,137.6876,136.6244,136.0928,135.0296,134.498,134.498,134.498,135.0296,136.0928,136.6244,137.6876,139.2825,140.8773,143.0038,146.7251,150.978,156.2941,162.1418,166.9263,171.7108,175.9637,179.1534,181.8115,184.4695,187.6592,190.8489,194.5702,198.8231,203.076,207.8605,212.645,218.772,225.778,232.201,237.262,239.92,242.555,252.157,256.159,258.802,264.109,270.664,276.312,281.107,285.47,290.778,295.956,301.546,306.915,311.929,314.796,324.457,330.532,338.102,342.8,346.628,350.827,356.628,363.899,370.357,382.129,391.601,399.498
176,tls,Capital_Q_Mil2015USD,190.258,189.7221,197.2196,205.5655,217.4675,227.4945,215.0008,227.3583,236.3206,257.8559,271.2396,284.3989,282.6737,276.3433,244.6233,216.9258,185.7427,168.4962,137.8572,119.8003,116.1068,118.7827,121.3706,115.9669,121.2972,125.7724,128.7828,129.7812,149.0601,158.0865,173.6158,187.077,200.9621,236.8856,234.6401,244.8192,258.6818,277.7524,284.7728,288.2772,288.3129,291.5133,292.3884,293.3378,292.8763,292.5421,294.8295,305.5072,319.2451,337.3193,359.4215,384.801,397.7908,410.7509,419.2444,427.7794,432.9487,438.5398,440.4108,437.2123,436.0134,434.4902,431.7802
176,tls,Labor_Q_ThousPPL,134.472,136.6855,138.8991,141.1126,143.3261,145.5397,147.1998,149.4134,152.1803,154.9472,159.9276,164.9081,169.8885,173.2088,173.7622,170.9953,165.4615,158.8209,153.287,151.0735,151.0735,153.287,158.2675,163.2479,167.675,170.9953,173.7622,176.5291,179.8494,184.2765,186.49,191.317,196.033,201.077,205.31,209.432,214.262,220.168,193.849,167.29,174.823,190.893,198.429,201.64,202.477,208.627,208.956,209.92,209.014,212.241,220.058,230.802,239.511,239.576,237.934,233.864,234.246,233.278,223.789,220.528,211.19,221.396,218.401
177,pri,Capital_Q_Mil2015USD,1703.2538,1769.6985,1853.6921,1933.3276,1964.3083,2082.9953,2118.4241,2108.1036,2175.6102,2224.1375,2298.3605,2340.7709,2358.9072,2320.3452,2335.6181,2371.6612,2396.1492,2337.6223,2238.1221,2114.0861,2100.0355,2115.5674,2071.6311,2094.9903,2071.1165,2076.9705,1973.1807,2065.4886,2085.0566,2066.301,2059.6202,1771.761,1794.4561,1817.6025,1754.7489,1734.69,1730.4398,1720.9404,1703.7951,1714.1837,1700.0487,1673.0823,1650.4613,1637.9466,1623.8363,1611.8675,1582.8627,1557.1007,1537.26,1534.3329,1533.3332,1532.6397,1531.4935,1530.8059,1527.6885,1524.7197,1528.4081,1521.3167,1517.3039,1506.6941,1495.1122,1489.2701,1485.4201
177,pri,Labor_Q_ThousPPL,110.758,107.954,105.15,102.346,98.841,94.635,90.429,86.223,81.316,77.11,73.605,70.801,67.296,64.492,60.987,57.482,53.276,49.771,45.565,41.359,41.359,40.658,40.658,40.658,39.957,39.957,39.256,38.555,37.854,37.153,35.751,34.604,35.686,38.061,31.583,30.53,32.847,28.914,26.313,22.72,24.145,23.413,24.255,26.194,26.011,17.932,13.799,17.612,16.304,16.189,15.905,15.791,15.244,14.788,14.539,14.077,13.448,13.193,13.145,12.902,12.555,13.099,12.921
178,eri,Capital_Q_Mil2015USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.4584,123.1263,125.9265,128.7386,132.4714,144.1512,154.1102,157.8061,159.8582,158.9228,159.8534,159.7694,173.5444,181.6958,188.5422,185.4567,185.2272,188.5982,194.6381,202.3831,206.101,218.9103,223.201,231.1245,233.8106,239.3497,244.7728,250.5682,253.1004,255.1194,255.8294
178,eri,Labor_Q_ThousPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.22,551.014,591.607,622.203,614.911,614.669,617.269,624.557,634.667,657.994,698.022,733.63,749.152,758.554,763.852,800.841,815.516,829.377,831.078,838.267,865.59,836.268,861.166,849.331,871.881,862.868,869.724,878.673,907.349,935.935,956.104
179,qat,Capital_Q_Mil2015USD,13.9818,14.8317,15.9742,17.0845,17.83,18.996,20.3302,21.2436,22.2984,23.3042,24.4747,25.6216,27.2186,27.768,30.0223,32.6254,36.5533,36.0382,40.4516,44.5362,46.5338,37.6964,42.8477,49.1646,56.5128,54.0632,61.593,63.5155,77.9905,84.8716,90.1807,91.9135,95.3142,101.0613,104.4735,110.8879,124.1032,102.831,111.319,117.5017,88.7434,102.6962,92.9946,96.6139,92.5934,97.5391,112.63,98.8904,113.1364,111.4853,118.0008,124.6297,153.898,128.2878,179.3791,167.9217,167.959,223.7081,217.1017,252.1277,261.7529,231.0239,253.7734
179,qat,Labor_Q_ThousPPL,5.1754,5.1754,5.1754,6.9006,6.9006,6.9006,6.9006,6.9006,8.6257,8.6257,8.6257,8.6257,8.6257,8.6257,8.6257,8.6257,6.9006,6.9006,5.1754,5.1754,5.1754,6.9006,6.9006,8.6257,8.6257,10.3509,10.3509,10.3509,12.076,12.076,12.076,12.263,12.487,12.511,12.55,12.486,12.383,11.573,11.046,10.468,9.799,11.029,12.383,13.475,14.99,19.157,20.187,16.424,18.504,18.555,18.196,18.967,20.604,21.569,22.438,23.822,25.424,28.121,32.486,27.88,26.817,37.369,37.818
181,zwe,Capital_Q_Mil2015USD,3148.9462,3211.6313,3302.7109,3159.9836,3209.961,3123.5788,3544.3456,3683.024,4273.8004,4601.8297,4902.4098,4959.9959,5016.6175,5089.0822,5391.2555,5520.4291,5756.7234,5339.9914,4932.9795,4661.6088,4701.8183,4937.0695,4860.0239,4837.5653,4878.3716,5136.6653,5263.1736,5239.4236,5286.7492,5753.5559,4967.1903,5493.9983,4079.2692,4211.4549,4383.2055,4438.8414,4380.1591,4643.9791,4986.9841,4833.4253,4743.4544,4679.0954,4612.7555,4739.2996,6962.1075,7123.4713,6975.8914,6786.8397,6461.6358,6162.9647,5888.6953,5645.763,5481.545,5335.3592,5198.5704,5080.4811,4895.0774,4711.1508,4614.9987,4484.4365,4343.8656,4214.9442,4084.5542
181,zwe,Labor_Q_ThousPPL,1052.9976,1076.8338,1100.67,1125.2072,1150.4455,1174.9827,1200.221,1226.1604,1253.5018,1281.5444,1312.3912,1344.6401,1377.5901,1411.2412,1444.1912,1476.4401,1509.3901,1543.0411,1580.1975,1620.8592,1679.0475,1741.4422,1807.3421,1874.6443,1942.6474,2010.6506,2077.9527,2144.5538,2208.3506,2268.642,2323.325,2392.587,2411.48,2408.206,2432.786,2463.352,2513.059,2596.803,2680.438,2800.953,2887.422,3018.647,3165.078,3271.973,3280.996,3295.384,3307.081,3350.08,3277.273,3187.526,3170.179,3215.104,3301.652,3379.523,3369.538,3371.986,3363.861,3341.204,3336.779,3120.72,2912.961,2933.608,2987.349
