# UCS 2005 cooling technology (using saline water) by generation technology and state,,,,,,,
region,fuel,UCS_technology,Dry_Cooled,Once_Through,Cooling_Pond,Recirculating,No_Cooling_Needed
WI,Hydropower,Hydropower,0,0,0,0,0
WI,Hydropower,Pumped Storage,0,0,0,0,0
WI,PV,PV,0,0,0,0,0
WI,Coal,Generic steam plant (coal),0,2110983,0,0,0
WI,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
WI,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
WI,Wind,Wind,0,0,0,0,0
WI,,,0,0,0,0,0
WV,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
WV,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
WV,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
WV,Oil and others,Combined cycle (oil),0,0,0,0,0
WV,Oil and others,Combustion turbine (oil),0,0,0,0,0
WV,Oil and others,Generic steam plant (oil),0,0,0,0,0
WV,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
WV,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
WV,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
WV,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
WV,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
WV,Hydropower,Hydropower,0,0,0,0,0
WV,Hydropower,Pumped Storage,0,0,0,0,0
WV,PV,PV,0,0,0,0,0
WV,Coal,Generic steam plant (coal),0,0,0,0,0
WV,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
WV,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
WV,Wind,Wind,0,0,0,0,0
WV,,,0,0,0,0,0
WY,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
WY,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
WY,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
WY,Oil and others,Combined cycle (oil),0,0,0,0,0
WY,Oil and others,Combustion turbine (oil),0,0,0,0,0
WY,Oil and others,Generic steam plant (oil),0,0,0,0,0
WY,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
WY,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
WY,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
WY,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
WY,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
WY,Hydropower,Hydropower,0,0,0,0,0
WY,Hydropower,Pumped Storage,0,0,0,0,0
WY,PV,PV,0,0,0,0,0
WY,Coal,Generic steam plant (coal),0,0,0,0,0
WY,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
WY,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
WY,Wind,Wind,0,0,0,0,0
WY,,,0,0,0,0,0
,,,893384,194480360.3,10728764.79,21231911.54,3026987.473
USA,Coal,Combined cycle (coal),0,0,0,0,0
USA,Coal,Combined cycle (coal)_CCS,0,0,0,0,0
USA,Oil and others,Combined cycle (oil)_CCS,0,0,0,0,0
USA,Biopower and Biogas,Combined cycle (biopower),0,0,0,0,0
USA,Biopower and Biogas,Combined cycle (biopower)_CCS,0,0,0,0,0
USA,Natural Gas,Combined cycle (natural gas)_CCS,0,0,0,0,0
