Western Europe,comm heating,trad biomass,trad biomass boiler,traditional biomass,0.1428,0.1428,0.1428,0.1460,0.1492,0.1523,0.1555,0.1588,0.1621,,Western Europecomm heatingtrad biomass boiler,,,,,,,,,,,
Western Europe,comm heating,district heat,district heat,district heat,0.8570,0.8570,0.8570,0.8627,0.8687,0.8736,0.8789,0.8840,0.8890,,Western Europecomm heatingdistrict heat,,,,,,,,,,,
Western Europe,comm cooling,electricity,electric AC,elect_td_bld,2.5996,2.5996,2.5996,2.8625,3.1531,3.4685,3.8170,4.1999,4.6202,,Western Europecomm coolingelectric AC,,,,,,,,,,,
Western Europe,comm cooling,gas,gas AC,delivered gas,0.7904,0.7904,0.7904,0.8198,0.8506,0.8814,0.9137,0.9471,0.9814,,Western Europecomm coolinggas AC,,,,,,,,,,,
Western Europe,comm others,biomass,biomass generic,delivered biomass,0.2857,0.2857,0.2857,0.2919,0.2984,0.3046,0.3111,0.3176,0.3242,,Western Europecomm othersbiomass generic,,,,,,,,,,,
Western Europe,comm others,coal,coal generic,delivered coal,0.3809,0.3809,0.3809,0.3892,0.3979,0.4061,0.4147,0.4235,0.4323,,Western Europecomm otherscoal generic,,,,,,,,,,,
Western Europe,comm others,electricity,electric generic,elect_td_bld,0.9046,0.9046,0.9046,0.9525,1.0032,1.0552,1.1103,1.1682,1.2288,,Western Europecomm otherselectric generic,,,,,,,,,,,
Western Europe,comm others,gas,gas generic,delivered gas,0.5713,0.5713,0.5713,0.5926,0.6149,0.6372,0.6605,0.6846,0.7095,,Western Europecomm othersgas generic,,,,,,,,,,,
Western Europe,comm others,refined liquids,oil generic,refined liquids enduse,0.5713,0.5713,0.5713,0.5838,0.5968,0.6092,0.6221,0.6352,0.6485,,Western Europecomm othersoil generic,,,,,,,,,,,
Western Europe,comm others,trad biomass,trad biomass generic,traditional biomass,0.1428,0.1428,0.1428,0.1460,0.1492,0.1523,0.1555,0.1588,0.1621,,Western Europecomm otherstrad biomass generic,,,,,,,,,,,
Western Europe,comm others,district heat,district heat generic,district heat,0.8570,0.8570,0.8570,0.8627,0.8687,0.8736,0.8789,0.8840,0.8890,,Western Europecomm othersdistrict heat generic,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,efficiency,,,,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,minicam-energy-input,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,,,,,,,,,,
Japan,resid heating,biomass,biomass boiler,delivered biomass,0.4014,0.4014,0.4014,0.4065,0.4127,0.4189,0.4253,0.4315,0.4377,,Japanresid heatingbiomass boiler,,,,,,,,,,,
Japan,resid heating,coal,coal boiler,delivered coal,0.5017,0.5017,0.5017,0.5081,0.5159,0.5236,0.5317,0.5394,0.5471,,Japanresid heatingcoal boiler,,,,,,,,,,,
Japan,resid heating,electricity,electric furnace,elect_td_bld,0.9532,0.9532,0.9532,0.9653,0.9802,0.9948,1.0102,1.0248,1.0396,,Japanresid heatingelectric furnace,,,,,,,,,,,
Japan,resid heating,gas,gas boiler,delivered gas,0.8027,0.8027,0.8027,0.8252,0.8505,0.8762,0.9032,0.9301,0.9577,,Japanresid heatinggas boiler,,,,,,,,,,,
Japan,resid heating,refined liquids,oil boiler,refined liquids enduse,0.8027,0.8027,0.8027,0.8129,0.8254,0.8377,0.8507,0.8630,0.8754,,Japanresid heatingoil boiler,,,,,,,,,,,
Japan,resid heating,trad biomass,trad biomass boiler,traditional biomass,0.1505,0.1505,0.1505,0.1524,0.1548,0.1571,0.1595,0.1618,0.1641,,Japanresid heatingtrad biomass boiler,,,,,,,,,,,
Japan,resid heating,district heat,district heat,district heat,0.9031,0.9031,0.9031,0.9009,0.9012,0.9010,0.9013,0.9008,0.9001,,Japanresid heatingdistrict heat,,,,,,,,,,,
Japan,resid cooling,electricity,electric AC,elect_td_bld,2.6389,2.6389,2.6389,2.8798,3.1511,3.4461,3.7710,4.1227,4.5064,,Japanresid coolingelectric AC,,,,,,,,,,,
Japan,resid cooling,gas,gas AC,delivered gas,0.8328,0.8328,0.8328,0.8561,0.8824,0.9091,0.9371,0.9650,0.9936,,Japanresid coolinggas AC,,,,,,,,,,,
Japan,resid others,biomass,biomass generic,delivered biomass,0.3010,0.3010,0.3010,0.3048,0.3095,0.3141,0.3190,0.3236,0.3283,,Japanresid othersbiomass generic,,,,,,,,,,,
Japan,resid others,coal,coal generic,delivered coal,0.4014,0.4014,0.4014,0.4065,0.4127,0.4189,0.4253,0.4315,0.4377,,Japanresid otherscoal generic,,,,,,,,,,,
Japan,resid others,electricity,electric generic,elect_td_bld,0.9532,0.9532,0.9532,0.9947,1.0407,1.0883,1.1387,1.1903,1.2441,,Japanresid otherselectric generic,,,,,,,,,,,
Japan,resid others,gas,gas generic,delivered gas,0.6020,0.6020,0.6020,0.6189,0.6379,0.6572,0.6774,0.6976,0.7183,,Japanresid othersgas generic,,,,,,,,,,,
Japan,resid others,refined liquids,oil generic,refined liquids enduse,0.6020,0.6020,0.6020,0.6097,0.6191,0.6283,0.6380,0.6473,0.6566,,Japanresid othersoil generic,,,,,,,,,,,
Japan,resid others,trad biomass,trad biomass generic,traditional biomass,0.1505,0.1505,0.1505,0.1524,0.1548,0.1571,0.1595,0.1618,0.1641,,Japanresid otherstrad biomass generic,,,,,,,,,,,
Japan,resid others,district heat,district heat generic,district heat,0.9031,0.9031,0.9031,0.9009,0.9012,0.9010,0.9013,0.9008,0.9001,,Japanresid othersdistrict heat generic,,,,,,,,,,,
Japan,comm heating,biomass,biomass boiler,delivered biomass,0.4014,0.4014,0.4014,0.4065,0.4127,0.4189,0.4253,0.4315,0.4377,,Japancomm heatingbiomass boiler,,,,,,,,,,,
Japan,comm heating,coal,coal boiler,delivered coal,0.5017,0.5017,0.5017,0.5081,0.5159,0.5236,0.5317,0.5394,0.5471,,Japancomm heatingcoal boiler,,,,,,,,,,,
Japan,comm heating,electricity,electric furnace,elect_td_bld,0.9532,0.9532,0.9532,0.9653,0.9802,0.9948,1.0102,1.0248,1.0396,,Japancomm heatingelectric furnace,,,,,,,,,,,
Japan,comm heating,gas,gas boiler,delivered gas,0.7927,0.7927,0.7927,0.8149,0.8399,0.8653,0.8919,0.9185,0.9458,,Japancomm heatinggas boiler,,,,,,,,,,,
Japan,comm heating,refined liquids,oil boiler,refined liquids enduse,0.8228,0.8228,0.8228,0.8332,0.8461,0.8586,0.8719,0.8846,0.8973,,Japancomm heatingoil boiler,,,,,,,,,,,
Japan,comm heating,trad biomass,trad biomass boiler,traditional biomass,0.1505,0.1505,0.1505,0.1524,0.1548,0.1571,0.1595,0.1618,0.1641,,Japancomm heatingtrad biomass boiler,,,,,,,,,,,
Japan,comm heating,district heat,district heat,district heat,0.9031,0.9031,0.9031,0.9009,0.9012,0.9010,0.9013,0.9008,0.9001,,Japancomm heatingdistrict heat,,,,,,,,,,,
Japan,comm cooling,electricity,electric AC,elect_td_bld,2.7393,2.7393,2.7393,2.9893,3.2709,3.5772,3.9144,4.2795,4.6778,,Japancomm coolingelectric AC,,,,,,,,,,,
Japan,comm cooling,gas,gas AC,delivered gas,0.8328,0.8328,0.8328,0.8561,0.8824,0.9091,0.9371,0.9650,0.9936,,Japancomm coolinggas AC,,,,,,,,,,,
Japan,comm others,biomass,biomass generic,delivered biomass,0.3010,0.3010,0.3010,0.3048,0.3095,0.3141,0.3190,0.3236,0.3283,,Japancomm othersbiomass generic,,,,,,,,,,,
Japan,comm others,coal,coal generic,delivered coal,0.4014,0.4014,0.4014,0.4065,0.4127,0.4189,0.4253,0.4315,0.4377,,Japancomm otherscoal generic,,,,,,,,,,,
Japan,comm others,electricity,electric generic,elect_td_bld,0.9532,0.9532,0.9532,0.9947,1.0407,1.0883,1.1387,1.1903,1.2441,,Japancomm otherselectric generic,,,,,,,,,,,
Japan,comm others,gas,gas generic,delivered gas,0.6020,0.6020,0.6020,0.6189,0.6379,0.6572,0.6774,0.6976,0.7183,,Japancomm othersgas generic,,,,,,,,,,,
Japan,comm others,refined liquids,oil generic,refined liquids enduse,0.6020,0.6020,0.6020,0.6097,0.6191,0.6283,0.6380,0.6473,0.6566,,Japancomm othersoil generic,,,,,,,,,,,
Japan,comm others,trad biomass,trad biomass generic,traditional biomass,0.1505,0.1505,0.1505,0.1524,0.1548,0.1571,0.1595,0.1618,0.1641,,Japancomm otherstrad biomass generic,,,,,,,,,,,
Japan,comm others,district heat,district heat generic,district heat,0.9031,0.9031,0.9031,0.9009,0.9012,0.9010,0.9013,0.9008,0.9001,,Japancomm othersdistrict heat generic,,,,,,,,,,,
Australia_NZ,resid heating,biomass,biomass boiler,delivered biomass,0.3839,0.3839,0.3839,0.3933,0.4014,0.4093,0.4173,0.4251,0.4333,,Australia_NZresid heatingbiomass boiler,,,,,,,,,,,
Australia_NZ,resid heating,coal,coal boiler,delivered coal,0.4799,0.4799,0.4799,0.4917,0.5017,0.5117,0.5217,0.5314,0.5416,,Australia_NZresid heatingcoal boiler,,,,,,,,,,,
Australia_NZ,resid heating,electricity,electric furnace,elect_td_bld,0.9119,0.9119,0.9119,0.9342,0.9532,0.9721,0.9911,1.0096,1.0291,,Australia_NZresid heatingelectric furnace,,,,,,,,,,,
Australia_NZ,resid heating,gas,gas boiler,delivered gas,0.7679,0.7679,0.7679,0.7986,0.8271,0.8563,0.8862,0.9163,0.9481,,Australia_NZresid heatinggas boiler,,,,,,,,,,,
Australia_NZ,resid heating,refined liquids,oil boiler,refined liquids enduse,0.7679,0.7679,0.7679,0.7867,0.8027,0.8186,0.8347,0.8502,0.8666,,Australia_NZresid heatingoil boiler,,,,,,,,,,,
Australia_NZ,resid heating,trad biomass,trad biomass boiler,traditional biomass,0.1440,0.1440,0.1440,0.1475,0.1505,0.1535,0.1565,0.1594,0.1625,,Australia_NZresid heatingtrad biomass boiler,,,,,,,,,,,
Australia_NZ,resid heating,district heat,district heat,district heat,0.8639,0.8639,0.8639,0.8718,0.8764,0.8805,0.8843,0.8874,0.8911,,Australia_NZresid heatingdistrict heat,,,,,,,,,,,
Australia_NZ,resid cooling,electricity,electric AC,elect_td_bld,2.5244,2.5244,2.5244,2.7869,3.0645,3.3677,3.7000,4.0613,4.4612,,Australia_NZresid coolingelectric AC,,,,,,,,,,,
Australia_NZ,resid cooling,gas,gas AC,delivered gas,0.7967,0.7967,0.7967,0.8285,0.8582,0.8884,0.9194,0.9507,0.9837,,Australia_NZresid coolinggas AC,,,,,,,,,,,
Australia_NZ,resid others,biomass,biomass generic,delivered biomass,0.2880,0.2880,0.2880,0.2950,0.3010,0.3070,0.3130,0.3188,0.3250,,Australia_NZresid othersbiomass generic,,,,,,,,,,,
Australia_NZ,resid others,coal,coal generic,delivered coal,0.3839,0.3839,0.3839,0.3933,0.4014,0.4093,0.4173,0.4251,0.4333,,Australia_NZresid otherscoal generic,,,,,,,,,,,
Australia_NZ,resid others,electricity,electric generic,elect_td_bld,0.9119,0.9119,0.9119,0.9626,1.0121,1.0635,1.1172,1.1726,1.2317,,Australia_NZresid otherselectric generic,,,,,,,,,,,
Australia_NZ,resid others,gas,gas generic,delivered gas,0.5759,0.5759,0.5759,0.5989,0.6204,0.6422,0.6646,0.6872,0.7111,,Australia_NZresid othersgas generic,,,,,,,,,,,
Australia_NZ,resid others,refined liquids,oil generic,refined liquids enduse,0.5759,0.5759,0.5759,0.5900,0.6021,0.6140,0.6260,0.6376,0.6500,,Australia_NZresid othersoil generic,,,,,,,,,,,
Australia_NZ,resid others,trad biomass,trad biomass generic,traditional biomass,0.1440,0.1440,0.1440,0.1475,0.1505,0.1535,0.1565,0.1594,0.1625,,Australia_NZresid otherstrad biomass generic,,,,,,,,,,,
Australia_NZ,resid others,district heat,district heat generic,district heat,0.8639,0.8639,0.8639,0.8718,0.8764,0.8805,0.8843,0.8874,0.8911,,Australia_NZresid othersdistrict heat generic,,,,,,,,,,,
Australia_NZ,comm heating,biomass,biomass boiler,delivered biomass,0.3839,0.3839,0.3839,0.3933,0.4014,0.4093,0.4173,0.4251,0.4333,,Australia_NZcomm heatingbiomass boiler,,,,,,,,,,,
Australia_NZ,comm heating,coal,coal boiler,delivered coal,0.4799,0.4799,0.4799,0.4917,0.5017,0.5117,0.5217,0.5314,0.5416,,Australia_NZcomm heatingcoal boiler,,,,,,,,,,,
Australia_NZ,comm heating,electricity,electric furnace,elect_td_bld,0.9119,0.9119,0.9119,0.9342,0.9532,0.9721,0.9911,1.0096,1.0291,,Australia_NZcomm heatingelectric furnace,,,,,,,,,,,
Australia_NZ,comm heating,gas,gas boiler,delivered gas,0.7583,0.7583,0.7583,0.7886,0.8168,0.8456,0.8751,0.9048,0.9363,,Australia_NZcomm heatinggas boiler,,,,,,,,,,,
Australia_NZ,comm heating,refined liquids,oil boiler,refined liquids enduse,0.7871,0.7871,0.7871,0.8063,0.8228,0.8391,0.8555,0.8714,0.8883,,Australia_NZcomm heatingoil boiler,,,,,,,,,,,
Australia_NZ,comm heating,trad biomass,trad biomass boiler,traditional biomass,0.1440,0.1440,0.1440,0.1475,0.1505,0.1535,0.1565,0.1594,0.1625,,Australia_NZcomm heatingtrad biomass boiler,,,,,,,,,,,
Australia_NZ,comm heating,district heat,district heat,district heat,0.8639,0.8639,0.8639,0.8718,0.8764,0.8805,0.8843,0.8874,0.8911,,Australia_NZcomm heatingdistrict heat,,,,,,,,,,,
Australia_NZ,comm cooling,electricity,electric AC,elect_td_bld,2.6204,2.6204,2.6204,2.8929,3.1810,3.4958,3.8407,4.2158,4.6309,,Australia_NZcomm coolingelectric AC,,,,,,,,,,,
Australia_NZ,comm cooling,gas,gas AC,delivered gas,0.7967,0.7967,0.7967,0.8285,0.8582,0.8884,0.9194,0.9507,0.9837,,Australia_NZcomm coolinggas AC,,,,,,,,,,,
Australia_NZ,comm others,biomass,biomass generic,delivered biomass,0.2880,0.2880,0.2880,0.2950,0.3010,0.3070,0.3130,0.3188,0.3250,,Australia_NZcomm othersbiomass generic,,,,,,,,,,,
Australia_NZ,comm others,coal,coal generic,delivered coal,0.3839,0.3839,0.3839,0.3933,0.4014,0.4093,0.4173,0.4251,0.4333,,Australia_NZcomm otherscoal generic,,,,,,,,,,,
Australia_NZ,comm others,electricity,electric generic,elect_td_bld,0.9119,0.9119,0.9119,0.9626,1.0121,1.0635,1.1172,1.1726,1.2317,,Australia_NZcomm otherselectric generic,,,,,,,,,,,
Australia_NZ,comm others,gas,gas generic,delivered gas,0.5759,0.5759,0.5759,0.5989,0.6204,0.6422,0.6646,0.6872,0.7111,,Australia_NZcomm othersgas generic,,,,,,,,,,,
Australia_NZ,comm others,refined liquids,oil generic,refined liquids enduse,0.5759,0.5759,0.5759,0.5900,0.6021,0.6140,0.6260,0.6376,0.6500,,Australia_NZcomm othersoil generic,,,,,,,,,,,
Australia_NZ,comm others,trad biomass,trad biomass generic,traditional biomass,0.1440,0.1440,0.1440,0.1475,0.1505,0.1535,0.1565,0.1594,0.1625,,Australia_NZcomm otherstrad biomass generic,,,,,,,,,,,
Australia_NZ,comm others,district heat,district heat generic,district heat,0.8639,0.8639,0.8639,0.8718,0.8764,0.8805,0.8843,0.8874,0.8911,,Australia_NZcomm othersdistrict heat generic,,,,,,,,,,,
Former Soviet Union,resid heating,biomass,biomass boiler,delivered biomass,0.3145,0.3145,0.3145,0.3376,0.3575,0.3761,0.3936,0.4095,0.4244,,Former Soviet Unionresid heatingbiomass boiler,,,,,,,,,,,
Former Soviet Union,resid heating,coal,coal boiler,delivered coal,0.3931,0.3931,0.3931,0.4220,0.4469,0.4702,0.4919,0.5119,0.5305,,Former Soviet Unionresid heatingcoal boiler,,,,,,,,,,,
Former Soviet Union,resid heating,electricity,electric furnace,elect_td_bld,0.7469,0.7469,0.7469,0.8018,0.8491,0.8934,0.9347,0.9726,1.0080,,Former Soviet Unionresid heatingelectric furnace,,,,,,,,,,,
Former Soviet Union,resid heating,gas,gas boiler,delivered gas,0.6290,0.6290,0.6290,0.6854,0.7368,0.7869,0.8357,0.8827,0.9286,,Former Soviet Unionresid heatinggas boiler,,,,,,,,,,,
Former Soviet Union,resid heating,refined liquids,oil boiler,refined liquids enduse,0.6290,0.6290,0.6290,0.6752,0.7150,0.7523,0.7871,0.8190,0.8488,,Former Soviet Unionresid heatingoil boiler,,,,,,,,,,,
Former Soviet Union,resid heating,trad biomass,trad biomass boiler,traditional biomass,0.1179,0.1179,0.1179,0.1266,0.1341,0.1411,0.1476,0.1536,0.1592,,Former Soviet Unionresid heatingtrad biomass boiler,,,,,,,,,,,
Former Soviet Union,resid heating,district heat,district heat,district heat,0.7076,0.7076,0.7076,0.7483,0.7806,0.8091,0.8340,0.8549,0.8728,,Former Soviet Unionresid heatingdistrict heat,,,,,,,,,,,
Former Soviet Union,resid cooling,electricity,electric AC,elect_td_bld,2.0677,2.0677,2.0677,2.3921,2.7296,3.0948,3.4893,3.9126,4.3694,,Former Soviet Unionresid coolingelectric AC,,,,,,,,,,,
Former Soviet Union,resid cooling,gas,gas AC,delivered gas,0.6526,0.6526,0.6526,0.7111,0.7644,0.8164,0.8670,0.9158,0.9634,,Former Soviet Unionresid coolinggas AC,,,,,,,,,,,
Former Soviet Union,resid others,biomass,biomass generic,delivered biomass,0.2359,0.2359,0.2359,0.2532,0.2681,0.2821,0.2952,0.3071,0.3183,,Former Soviet Unionresid othersbiomass generic,,,,,,,,,,,
Former Soviet Union,resid others,coal,coal generic,delivered coal,0.3145,0.3145,0.3145,0.3376,0.3575,0.3761,0.3936,0.4095,0.4244,,Former Soviet Unionresid otherscoal generic,,,,,,,,,,,
Former Soviet Union,resid others,electricity,electric generic,elect_td_bld,0.7469,0.7469,0.7469,0.8262,0.9015,0.9773,1.0536,1.1297,1.2063,,Former Soviet Unionresid otherselectric generic,,,,,,,,,,,
Former Soviet Union,resid others,gas,gas generic,delivered gas,0.4717,0.4717,0.4717,0.5141,0.5526,0.5902,0.6268,0.6620,0.6965,,Former Soviet Unionresid othersgas generic,,,,,,,,,,,
Former Soviet Union,resid others,refined liquids,oil generic,refined liquids enduse,0.4717,0.4717,0.4717,0.5064,0.5363,0.5642,0.5903,0.6143,0.6366,,Former Soviet Unionresid othersoil generic,,,,,,,,,,,
Former Soviet Union,resid others,trad biomass,trad biomass generic,traditional biomass,0.1179,0.1179,0.1179,0.1266,0.1341,0.1411,0.1476,0.1536,0.1592,,Former Soviet Unionresid otherstrad biomass generic,,,,,,,,,,,
Former Soviet Union,resid others,district heat,district heat generic,district heat,0.7076,0.7076,0.7076,0.7483,0.7806,0.8091,0.8340,0.8549,0.8728,,Former Soviet Unionresid othersdistrict heat generic,,,,,,,,,,,
Former Soviet Union,comm heating,biomass,biomass boiler,delivered biomass,0.3145,0.3145,0.3145,0.3376,0.3575,0.3761,0.3936,0.4095,0.4244,,Former Soviet Unioncomm heatingbiomass boiler,,,,,,,,,,,
Former Soviet Union,comm heating,coal,coal boiler,delivered coal,0.3931,0.3931,0.3931,0.4220,0.4469,0.4702,0.4919,0.5119,0.5305,,Former Soviet Unioncomm heatingcoal boiler,,,,,,,,,,,
Former Soviet Union,comm heating,electricity,electric furnace,elect_td_bld,0.7469,0.7469,0.7469,0.8018,0.8491,0.8934,0.9347,0.9726,1.0080,,Former Soviet Unioncomm heatingelectric furnace,,,,,,,,,,,
Former Soviet Union,comm heating,gas,gas boiler,delivered gas,0.6211,0.6211,0.6211,0.6768,0.7275,0.7770,0.8253,0.8717,0.9170,,Former Soviet Unioncomm heatinggas boiler,,,,,,,,,,,
Former Soviet Union,comm heating,refined liquids,oil boiler,refined liquids enduse,0.6447,0.6447,0.6447,0.6921,0.7329,0.7711,0.8068,0.8395,0.8700,,Former Soviet Unioncomm heatingoil boiler,,,,,,,,,,,
Former Soviet Union,comm heating,trad biomass,trad biomass boiler,traditional biomass,0.1179,0.1179,0.1179,0.1266,0.1341,0.1411,0.1476,0.1536,0.1592,,Former Soviet Unioncomm heatingtrad biomass boiler,,,,,,,,,,,
Former Soviet Union,comm heating,district heat,district heat,district heat,0.7076,0.7076,0.7076,0.7483,0.7806,0.8091,0.8340,0.8549,0.8728,,Former Soviet Unioncomm heatingdistrict heat,,,,,,,,,,,
Former Soviet Union,comm cooling,electricity,electric AC,elect_td_bld,2.1463,2.1463,2.1463,2.4830,2.8334,3.2125,3.6219,4.0613,4.5356,,Former Soviet Unioncomm coolingelectric AC,,,,,,,,,,,
Former Soviet Union,comm cooling,gas,gas AC,delivered gas,0.6526,0.6526,0.6526,0.7111,0.7644,0.8164,0.8670,0.9158,0.9634,,Former Soviet Unioncomm coolinggas AC,,,,,,,,,,,
Former Soviet Union,comm others,biomass,biomass generic,delivered biomass,0.2359,0.2359,0.2359,0.2532,0.2681,0.2821,0.2952,0.3071,0.3183,,Former Soviet Unioncomm othersbiomass generic,,,,,,,,,,,
Former Soviet Union,comm others,coal,coal generic,delivered coal,0.3145,0.3145,0.3145,0.3376,0.3575,0.3761,0.3936,0.4095,0.4244,,Former Soviet Unioncomm otherscoal generic,,,,,,,,,,,
Former Soviet Union,comm others,electricity,electric generic,elect_td_bld,0.7469,0.7469,0.7469,0.8262,0.9015,0.9773,1.0536,1.1297,1.2063,,Former Soviet Unioncomm otherselectric generic,,,,,,,,,,,
Former Soviet Union,comm others,gas,gas generic,delivered gas,0.4717,0.4717,0.4717,0.5141,0.5526,0.5902,0.6268,0.6620,0.6965,,Former Soviet Unioncomm othersgas generic,,,,,,,,,,,
Former Soviet Union,comm others,refined liquids,oil generic,refined liquids enduse,0.4717,0.4717,0.4717,0.5064,0.5363,0.5642,0.5903,0.6143,0.6366,,Former Soviet Unioncomm othersoil generic,,,,,,,,,,,
Former Soviet Union,comm others,trad biomass,trad biomass generic,traditional biomass,0.1179,0.1179,0.1179,0.1266,0.1341,0.1411,0.1476,0.1536,0.1592,,Former Soviet Unioncomm otherstrad biomass generic,,,,,,,,,,,
Former Soviet Union,comm others,district heat,district heat generic,district heat,0.7076,0.7076,0.7076,0.7483,0.7806,0.8091,0.8340,0.8549,0.8728,,Former Soviet Unioncomm othersdistrict heat generic,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,efficiency,,,,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,minicam-energy-input,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,,,,,,,,,,
China,resid heating,biomass,biomass boiler,delivered biomass,0.3071,0.3071,0.3071,0.3433,0.3686,0.3881,0.4040,0.4182,0.4302,,Chinaresid heatingbiomass boiler,,,,,,,,,,,
China,resid heating,coal,coal boiler,delivered coal,0.3839,0.3839,0.3839,0.4291,0.4608,0.4851,0.5050,0.5228,0.5377,,Chinaresid heatingcoal boiler,,,,,,,,,,,
China,resid heating,electricity,electric furnace,elect_td_bld,0.7294,0.7294,0.7294,0.8152,0.8754,0.9217,0.9596,0.9933,1.0217,,Chinaresid heatingelectric furnace,,,,,,,,,,,
China,resid heating,gas,gas boiler,delivered gas,0.6142,0.6142,0.6142,0.6969,0.7596,0.8118,0.8579,0.9015,0.9412,,Chinaresid heatinggas boiler,,,,,,,,,,,
China,resid heating,refined liquids,oil boiler,refined liquids enduse,0.6142,0.6142,0.6142,0.6865,0.7372,0.7761,0.8081,0.8364,0.8604,,Chinaresid heatingoil boiler,,,,,,,,,,,
China,resid heating,trad biomass,trad biomass boiler,traditional biomass,0.1152,0.1152,0.1152,0.1287,0.1382,0.1455,0.1515,0.1568,0.1613,,Chinaresid heatingtrad biomass boiler,,,,,,,,,,,
China,resid heating,district heat,district heat,district heat,0.6910,0.6910,0.6910,0.7608,0.8049,0.8347,0.8561,0.8730,0.8846,,Chinaresid heatingdistrict heat,,,,,,,,,,,
China,resid cooling,electricity,electric AC,elect_td_bld,2.0192,2.0192,2.0192,2.4321,2.8144,3.1928,3.5821,3.9957,4.4289,,Chinaresid coolingelectric AC,,,,,,,,,,,
China,resid cooling,gas,gas AC,delivered gas,0.6372,0.6372,0.6372,0.7230,0.7881,0.8422,0.8901,0.9353,0.9765,,Chinaresid coolinggas AC,,,,,,,,,,,
China,resid others,biomass,biomass generic,delivered biomass,0.2303,0.2303,0.2303,0.2574,0.2765,0.2910,0.3030,0.3137,0.3226,,Chinaresid othersbiomass generic,,,,,,,,,,,
China,resid others,coal,coal generic,delivered coal,0.3071,0.3071,0.3071,0.3433,0.3686,0.3881,0.4040,0.4182,0.4302,,Chinaresid otherscoal generic,,,,,,,,,,,
China,resid others,electricity,electric generic,elect_td_bld,0.7294,0.7294,0.7294,0.8400,0.9295,1.0083,1.0816,1.1537,1.2227,,Chinaresid otherselectric generic,,,,,,,,,,,
China,resid others,gas,gas generic,delivered gas,0.4607,0.4607,0.4607,0.5227,0.5697,0.6088,0.6435,0.6761,0.7059,,Chinaresid othersgas generic,,,,,,,,,,,
China,resid others,refined liquids,oil generic,refined liquids enduse,0.4607,0.4607,0.4607,0.5149,0.5529,0.5821,0.6060,0.6273,0.6453,,Chinaresid othersoil generic,,,,,,,,,,,
China,resid others,trad biomass,trad biomass generic,traditional biomass,0.1152,0.1152,0.1152,0.1287,0.1382,0.1455,0.1515,0.1568,0.1613,,Chinaresid otherstrad biomass generic,,,,,,,,,,,
China,resid others,district heat,district heat generic,district heat,0.6910,0.6910,0.6910,0.7608,0.8049,0.8347,0.8561,0.8730,0.8846,,Chinaresid othersdistrict heat generic,,,,,,,,,,,
China,comm heating,biomass,biomass boiler,delivered biomass,0.3071,0.3071,0.3071,0.3433,0.3686,0.3881,0.4040,0.4182,0.4302,,Chinacomm heatingbiomass boiler,,,,,,,,,,,
China,comm heating,coal,coal boiler,delivered coal,0.3839,0.3839,0.3839,0.4291,0.4608,0.4851,0.5050,0.5228,0.5377,,Chinacomm heatingcoal boiler,,,,,,,,,,,
China,comm heating,electricity,electric furnace,elect_td_bld,0.7294,0.7294,0.7294,0.8152,0.8754,0.9217,0.9596,0.9933,1.0217,,Chinacomm heatingelectric furnace,,,,,,,,,,,
China,comm heating,gas,gas boiler,delivered gas,0.6065,0.6065,0.6065,0.6882,0.7501,0.8017,0.8472,0.8902,0.9295,,Chinacomm heatinggas boiler,,,,,,,,,,,
China,comm heating,refined liquids,oil boiler,refined liquids enduse,0.6296,0.6296,0.6296,0.7037,0.7556,0.7955,0.8283,0.8574,0.8819,,Chinacomm heatingoil boiler,,,,,,,,,,,
China,comm heating,trad biomass,trad biomass boiler,traditional biomass,0.1152,0.1152,0.1152,0.1287,0.1382,0.1455,0.1515,0.1568,0.1613,,Chinacomm heatingtrad biomass boiler,,,,,,,,,,,
China,comm heating,district heat,district heat,district heat,0.6910,0.6910,0.6910,0.7608,0.8049,0.8347,0.8561,0.8730,0.8846,,Chinacomm heatingdistrict heat,,,,,,,,,,,
China,comm cooling,electricity,electric AC,elect_td_bld,2.0960,2.0960,2.0960,2.5246,2.9214,3.3142,3.7183,4.1476,4.5973,,Chinacomm coolingelectric AC,,,,,,,,,,,
China,comm cooling,gas,gas AC,delivered gas,0.6372,0.6372,0.6372,0.7230,0.7881,0.8422,0.8901,0.9353,0.9765,,Chinacomm coolinggas AC,,,,,,,,,,,
China,comm others,biomass,biomass generic,delivered biomass,0.2303,0.2303,0.2303,0.2574,0.2765,0.2910,0.3030,0.3137,0.3226,,Chinacomm othersbiomass generic,,,,,,,,,,,
