resid others,trad biomass,trad biomass generic,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildingtrad biomasstrad biomass
comm heating,biomass,biomass boiler,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildingbiomassbiomass
comm heating,coal,coal boiler,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildingcoalcoal
comm heating,gas,gas boiler,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildinggasgas
comm heating,refined liquids,oil boiler,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildingrefined liquidsrefined liquids
comm heating,trad biomass,trad biomass boiler,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildingtrad biomasstrad biomass
comm cooling,gas,gas AC,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildinggasgas
comm others,biomass,biomass generic,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildingbiomassbiomass
comm others,coal,coal generic,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildingcoalcoal
comm others,gas,gas generic,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildinggasgas
comm others,refined liquids,oil generic,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildingrefined liquidsrefined liquids
comm others,trad biomass,trad biomass generic,1990,OC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,OCbuildingtrad biomasstrad biomass
resid heating,biomass,biomass boiler,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingbiomassbiomass
resid heating,coal,coal boiler,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingcoalcoal
resid heating,gas,gas boiler,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildinggasgas
resid heating,refined liquids,oil boiler,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingrefined liquidsrefined liquids
resid heating,trad biomass,trad biomass boiler,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingtrad biomasstrad biomass
resid cooling,gas,gas AC,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildinggasgas
resid others,biomass,biomass generic,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingbiomassbiomass
resid others,coal,coal generic,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingcoalcoal
resid others,gas,gas generic,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildinggasgas
resid others,refined liquids,oil generic,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingrefined liquidsrefined liquids
resid others,trad biomass,trad biomass generic,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingtrad biomasstrad biomass
comm heating,biomass,biomass boiler,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingbiomassbiomass
comm heating,coal,coal boiler,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingcoalcoal
comm heating,gas,gas boiler,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildinggasgas
comm heating,refined liquids,oil boiler,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingrefined liquidsrefined liquids
comm heating,trad biomass,trad biomass boiler,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingtrad biomasstrad biomass
comm cooling,gas,gas AC,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildinggasgas
comm others,biomass,biomass generic,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingbiomassbiomass
comm others,coal,coal generic,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingcoalcoal
comm others,gas,gas generic,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildinggasgas
comm others,refined liquids,oil generic,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingrefined liquidsrefined liquids
comm others,trad biomass,trad biomass generic,1990,NMVOC,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NMVOCbuildingtrad biomasstrad biomass
resid heating,biomass,biomass boiler,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingbiomassbiomass
resid heating,gas,gas boiler,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildinggasgas
resid heating,refined liquids,oil boiler,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingrefined liquidsrefined liquids
resid heating,trad biomass,trad biomass boiler,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingtrad biomasstrad biomass
resid cooling,gas,gas AC,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildinggasgas
resid others,biomass,biomass generic,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingbiomassbiomass
resid others,gas,gas generic,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildinggasgas
resid others,refined liquids,oil generic,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingrefined liquidsrefined liquids
resid others,trad biomass,trad biomass generic,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingtrad biomasstrad biomass
comm heating,biomass,biomass boiler,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingbiomassbiomass
comm heating,gas,gas boiler,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildinggasgas
comm heating,refined liquids,oil boiler,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingrefined liquidsrefined liquids
comm heating,trad biomass,trad biomass boiler,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingtrad biomasstrad biomass
comm cooling,gas,gas AC,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildinggasgas
comm others,biomass,biomass generic,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingbiomassbiomass
comm others,gas,gas generic,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildinggasgas
comm others,refined liquids,oil generic,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingrefined liquidsrefined liquids
comm others,trad biomass,trad biomass generic,1990,NH3,30,30,12,12,30,12,8,12,12,12,12,6,8,12,,NH3buildingtrad biomasstrad biomass
resid cooling,electricity,electric AC,1990,HFC134a,22.884,17.8249,15,21.9218,15,15,15,15,15,15,15,15,15,15,,HFC134abuildingelectricityelectricity
comm cooling,electricity,electric AC,1990,HFC134a,22.884,17.8249,15,21.9218,15,15,15,15,15,15,15,15,15,15,,HFC134abuildingelectricityelectricity
resid cooling,electricity,electric AC,1990,HFC125,22.884,17.8249,15,21.9218,15,15,15,15,15,15,15,15,15,15,,HFC125buildingelectricityelectricity
comm cooling,electricity,electric AC,1990,HFC125,22.884,17.8249,15,21.9218,15,15,15,15,15,15,15,15,15,15,,HFC125buildingelectricityelectricity
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
13040_dist_heat,,,,,,,,,,,,,,,,,,,,
,,,,,gdp-control-range,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Former Soviet Union,China,Eastern Europe,,,,,,,,,,,,,lookup
district heat,biomass,biomass,1990,CH4,15,15,15,,,,,,,,,,,,,CH4industrial energy usebiomassbiomass
district heat,coal,coal,1990,CH4,15,15,15,,,,,,,,,,,,,CH4industrial energy usecoalcoal
district heat,gas,gas,1990,CH4,15,15,15,,,,,,,,,,,,,CH4industrial energy usegasgas
district heat,refined liquids,refined liquids,1990,CH4,15,15,15,,,,,,,,,,,,,CH4industrial energy userefined liquidsrefined liquids
district heat,biomass,biomass,1990,N2O,10,10,10,,,,,,,,,,,,,N2Oindustrial energy usebiomassbiomass
district heat,coal,coal,1990,N2O,10,10,10,,,,,,,,,,,,,N2Oindustrial energy usecoalcoal
district heat,gas,gas,1990,N2O,10,10,10,,,,,,,,,,,,,N2Oindustrial energy usegasgas
district heat,refined liquids,refined liquids,1990,N2O,10,10,10,,,,,,,,,,,,,N2Oindustrial energy userefined liquidsrefined liquids
district heat,biomass,biomass,1990,NOx,12,8,6,,,,,,,,,,,,,NOxindustrial energy usebiomassbiomass
district heat,coal,coal,1990,NOx,12,8,6,,,,,,,,,,,,,NOxindustrial energy usecoalcoal
district heat,gas,gas,1990,NOx,12,8,6,,,,,,,,,,,,,NOxindustrial energy usegasgas
district heat,refined liquids,refined liquids,1990,NOx,12,8,6,,,,,,,,,,,,,NOxindustrial energy userefined liquidsrefined liquids
district heat,biomass,biomass,1990,CO,12,8,6,,,,,,,,,,,,,COindustrial energy usebiomassbiomass
district heat,coal,coal,1990,CO,12,8,6,,,,,,,,,,,,,COindustrial energy usecoalcoal
district heat,gas,gas,1990,CO,12,8,6,,,,,,,,,,,,,COindustrial energy usegasgas
district heat,refined liquids,refined liquids,1990,CO,12,8,6,,,,,,,,,,,,,COindustrial energy userefined liquidsrefined liquids
district heat,biomass,biomass,1990,BC,12,8,6,,,,,,,,,,,,,BCindustrial energy usebiomassbiomass
district heat,coal,coal,1990,BC,12,8,6,,,,,,,,,,,,,BCindustrial energy usecoalcoal
district heat,gas,gas,1990,BC,12,8,6,,,,,,,,,,,,,BCindustrial energy usegasgas
district heat,refined liquids,refined liquids,1990,BC,12,8,6,,,,,,,,,,,,,BCindustrial energy userefined liquidsrefined liquids
district heat,biomass,biomass,1990,OC,12,8,6,,,,,,,,,,,,,OCindustrial energy usebiomassbiomass
district heat,coal,coal,1990,OC,12,8,6,,,,,,,,,,,,,OCindustrial energy usecoalcoal
district heat,gas,gas,1990,OC,12,8,6,,,,,,,,,,,,,OCindustrial energy usegasgas
district heat,refined liquids,refined liquids,1990,OC,12,8,6,,,,,,,,,,,,,OCindustrial energy userefined liquidsrefined liquids
district heat,biomass,biomass,1990,NMVOC,12,8,6,,,,,,,,,,,,,NMVOCindustrial energy usebiomassbiomass
district heat,coal,coal,1990,NMVOC,12,8,6,,,,,,,,,,,,,NMVOCindustrial energy usecoalcoal
district heat,gas,gas,1990,NMVOC,12,8,6,,,,,,,,,,,,,NMVOCindustrial energy usegasgas
district heat,refined liquids,refined liquids,1990,NMVOC,12,8,6,,,,,,,,,,,,,NMVOCindustrial energy userefined liquidsrefined liquids
district heat,biomass,biomass,1990,NH3,12,8,6,,,,,,,,,,,,,NH3industrial energy usebiomassbiomass
district heat,coal,coal,1990,NH3,12,8,6,,,,,,,,,,,,,NH3industrial energy usecoalcoal
district heat,gas,gas,1990,NH3,12,8,6,,,,,,,,,,,,,NH3industrial energy usegasgas
district heat,refined liquids,refined liquids,1990,NH3,12,8,6,,,,,,,,,,,,,NH3industrial energy userefined liquidsrefined liquids
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130401,,,,,,,,,,,,,,,,,,,,
,,,,,gdp-control-range,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,USA,Canada,Western Europe,Eastern Europe,,,,,,,,,,,ghg,lookup
resid heating,biomass,biomass boiler,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid heating,coal,coal boiler,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingcoalcoal
resid heating,gas,gas boiler,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildinggasgas
resid heating,refined liquids,oil boiler,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid heating,trad biomass,trad biomass boiler,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
resid cooling,gas,gas AC,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildinggasgas
resid others,biomass,biomass generic,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid others,coal,coal generic,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingcoalcoal
resid others,gas,gas generic,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildinggasgas
resid others,refined liquids,oil generic,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid others,trad biomass,trad biomass generic,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm heating,biomass,biomass boiler,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm heating,coal,coal boiler,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingcoalcoal
comm heating,gas,gas boiler,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildinggasgas
comm heating,refined liquids,oil boiler,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm heating,trad biomass,trad biomass boiler,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm cooling,gas,gas AC,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildinggasgas
comm others,biomass,biomass generic,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm others,coal,coal generic,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingcoalcoal
comm others,gas,gas generic,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildinggasgas
comm others,refined liquids,oil generic,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm others,trad biomass,trad biomass generic,1990,SO2_1,30,30,12,6,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130402,,,,,,,,,,,,,,,,,,,,
,,,,,gdp-control-range,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Japan,China,Southeast Asia,Korea,India,,,,,,,,,,ghg,lookup
resid heating,biomass,biomass boiler,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid heating,coal,coal boiler,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingcoalcoal
resid heating,gas,gas boiler,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildinggasgas
resid heating,refined liquids,oil boiler,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid heating,trad biomass,trad biomass boiler,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
resid cooling,gas,gas AC,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildinggasgas
resid others,biomass,biomass generic,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid others,coal,coal generic,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingcoalcoal
resid others,gas,gas generic,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildinggasgas
resid others,refined liquids,oil generic,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid others,trad biomass,trad biomass generic,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm heating,biomass,biomass boiler,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm heating,coal,coal boiler,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingcoalcoal
comm heating,gas,gas boiler,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildinggasgas
comm heating,refined liquids,oil boiler,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm heating,trad biomass,trad biomass boiler,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm cooling,gas,gas AC,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildinggasgas
comm others,biomass,biomass generic,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm others,coal,coal generic,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingcoalcoal
comm others,gas,gas generic,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildinggasgas
comm others,refined liquids,oil generic,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm others,trad biomass,trad biomass generic,1990,SO2_2,12,8,12,8,12,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130403,,,,,,,,,,,,,,,,,,,,
,,,,,gdp-control-range,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Australia_NZ,Middle East,Africa,Latin America,,,,,,,,,,,ghg,lookup
resid heating,biomass,biomass boiler,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid heating,coal,coal boiler,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingcoalcoal
resid heating,gas,gas boiler,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildinggasgas
resid heating,refined liquids,oil boiler,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid heating,trad biomass,trad biomass boiler,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
resid cooling,gas,gas AC,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildinggasgas
resid others,biomass,biomass generic,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid others,coal,coal generic,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingcoalcoal
resid others,gas,gas generic,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildinggasgas
resid others,refined liquids,oil generic,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid others,trad biomass,trad biomass generic,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm heating,biomass,biomass boiler,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm heating,coal,coal boiler,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingcoalcoal
comm heating,gas,gas boiler,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildinggasgas
comm heating,refined liquids,oil boiler,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm heating,trad biomass,trad biomass boiler,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm cooling,gas,gas AC,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildinggasgas
comm others,biomass,biomass generic,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm others,coal,coal generic,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingcoalcoal
comm others,gas,gas generic,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildinggasgas
comm others,refined liquids,oil generic,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm others,trad biomass,trad biomass generic,1990,SO2_3,30,12,12,12,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130404,,,,,,,,,,,,,,,,,,,,
,,,,,gdp-control-range,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Former Soviet Union,,,,,,,,,,,,,,ghg,lookup
resid heating,biomass,biomass boiler,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid heating,coal,coal boiler,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingcoalcoal
resid heating,gas,gas boiler,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildinggasgas
resid heating,refined liquids,oil boiler,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid heating,trad biomass,trad biomass boiler,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
resid cooling,gas,gas AC,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildinggasgas
resid others,biomass,biomass generic,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
resid others,coal,coal generic,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingcoalcoal
resid others,gas,gas generic,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildinggasgas
resid others,refined liquids,oil generic,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
resid others,trad biomass,trad biomass generic,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm heating,biomass,biomass boiler,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm heating,coal,coal boiler,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingcoalcoal
comm heating,gas,gas boiler,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildinggasgas
comm heating,refined liquids,oil boiler,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm heating,trad biomass,trad biomass boiler,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
comm cooling,gas,gas AC,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildinggasgas
comm others,biomass,biomass generic,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingbiomassbiomass
comm others,coal,coal generic,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingcoalcoal
comm others,gas,gas generic,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildinggasgas
comm others,refined liquids,oil generic,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingrefined liquidsrefined liquids
comm others,trad biomass,trad biomass generic,1990,SO2_4,12,,,,,,,,,,,,,,SO2,SO2buildingtrad biomasstrad biomass
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130405_dist_heat,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,period,generic-ghg,gdp-control-range,,,,,,,,,,,,,ghg,lookup
Eastern Europe,district heat,biomass,biomass,1990,SO2_1,6,,,,,,,,,,,,,SO2,SO2industrial energy usebiomassbiomass
Eastern Europe,district heat,coal,coal,1990,SO2_1,6,,,,,,,,,,,,,SO2,SO2industrial energy usecoalcoal
Eastern Europe,district heat,gas,gas,1990,SO2_1,6,,,,,,,,,,,,,SO2,SO2industrial energy usegasgas
Eastern Europe,district heat,refined liquids,refined liquids,1990,SO2_1,6,,,,,,,,,,,,,SO2,SO2industrial energy userefined liquidsrefined liquids
China,district heat,biomass,biomass,1990,SO2_2,8,,,,,,,,,,,,,SO2,SO2industrial energy usebiomassbiomass
China,district heat,coal,coal,1990,SO2_2,8,,,,,,,,,,,,,SO2,SO2industrial energy usecoalcoal
China,district heat,gas,gas,1990,SO2_2,8,,,,,,,,,,,,,SO2,SO2industrial energy usegasgas
China,district heat,refined liquids,refined liquids,1990,SO2_2,8,,,,,,,,,,,,,SO2,SO2industrial energy userefined liquidsrefined liquids
Former Soviet Union,district heat,biomass,biomass,1990,SO2_4,12,,,,,,,,,,,,,SO2,SO2industrial energy usebiomassbiomass
Former Soviet Union,district heat,coal,coal,1990,SO2_4,12,,,,,,,,,,,,,SO2,SO2industrial energy usecoalcoal
Former Soviet Union,district heat,gas,gas,1990,SO2_4,12,,,,,,,,,,,,,SO2,SO2industrial energy usegasgas
Former Soviet Union,district heat,refined liquids,refined liquids,1990,SO2_4,12,,,,,,,,,,,,,SO2,SO2industrial energy userefined liquidsrefined liquids
,,,,,,,,,,,,,,,,,,,,
Technology diffusion-related lowering of midpoint of GDP control curve,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
13041,,,,,,,,,,,,,,,,,,,,
,,,,,techDiff,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,USA,Canada,Western Europe,Japan,Australia_NZ,Former Soviet Union,China,Middle East,Africa,Latin America,Southeast Asia,Eastern Europe,Korea,India,,lookup
