# Appendix VI of Mekonnen and Hoekstra Water Footprint of Nations report,,,,
country,iso,MH2011_crop,water_type,coefficient
Liberia,lbr,Palm Oil,Blue,0
Liberia,lbr,Palm Oil,Gray,11
Liberia,lbr,Coconut Oil,Green,15212
Liberia,lbr,Coconut Oil,Blue,0
Liberia,lbr,Coconut Oil,Gray,0
Liberia,lbr,Sesameseed Oil,Green,19084
Liberia,lbr,Sesameseed Oil,Blue,1053
Liberia,lbr,Sesameseed Oil,Gray,786
Liberia,lbr,Olive Oil,Green,9645
Liberia,lbr,Olive Oil,Blue,4529
Liberia,lbr,Olive Oil,Gray,323
Liberia,lbr,Ricebran Oil,Green,7056
Liberia,lbr,Ricebran Oil,Blue,437
Liberia,lbr,Ricebran Oil,Gray,156
Liberia,lbr,Maize Germ Oil,Green,1976
Liberia,lbr,Maize Germ Oil,Blue,148
Liberia,lbr,Maize Germ Oil,Gray,325
Liberia,lbr,Oilcrops Oil other,Green,6605
Liberia,lbr,Oilcrops Oil other,Blue,235
Liberia,lbr,Oilcrops Oil other,Gray,134
Liberia,lbr,Tomatoes,Green,351
Liberia,lbr,Tomatoes,Blue,16
Liberia,lbr,Tomatoes,Gray,1
Liberia,lbr,Onions,Green,88
Liberia,lbr,Onions,Blue,46
Liberia,lbr,Onions,Gray,44
Liberia,lbr,Vegetables other,Green,749
Liberia,lbr,Vegetables other,Blue,35
Liberia,lbr,Vegetables other,Gray,0
Liberia,lbr,"Oranges, Mandarines",Green,2415
Liberia,lbr,"Oranges, Mandarines",Blue,3
Liberia,lbr,"Oranges, Mandarines",Gray,1
Liberia,lbr,"Lemons, Limes",Green,253
Liberia,lbr,"Lemons, Limes",Blue,25
Liberia,lbr,"Lemons, Limes",Gray,19
Liberia,lbr,Grapefruit,Green,290
Liberia,lbr,Grapefruit,Blue,99
Liberia,lbr,Grapefruit,Gray,58
Liberia,lbr,Citrus other,Green,882
Liberia,lbr,Citrus other,Blue,441
Liberia,lbr,Citrus other,Gray,166
Liberia,lbr,Bananas,Green,1123
Liberia,lbr,Bananas,Blue,0
Liberia,lbr,Bananas,Gray,0
Liberia,lbr,Plantains,Green,5561
Liberia,lbr,Plantains,Blue,0
Liberia,lbr,Plantains,Gray,0
Liberia,lbr,Apples,Green,240
Liberia,lbr,Apples,Blue,128
Liberia,lbr,Apples,Gray,42
Liberia,lbr,Pineapples,Green,793
Liberia,lbr,Pineapples,Blue,0
Liberia,lbr,Pineapples,Gray,0
Liberia,lbr,Dates,Green,1072
Liberia,lbr,Dates,Blue,960
Liberia,lbr,Dates,Gray,137
Liberia,lbr,Grapes,Green,292
Liberia,lbr,Grapes,Blue,171
Liberia,lbr,Grapes,Gray,54
Liberia,lbr,Fruits other,Green,2260
Liberia,lbr,Fruits other,Blue,1
Liberia,lbr,Fruits other,Gray,0
Liberia,lbr,Coffee,Green,56039
Liberia,lbr,Coffee,Blue,0
Liberia,lbr,Coffee,Gray,4
Liberia,lbr,Cocoa Beans,Green,75201
Liberia,lbr,Cocoa Beans,Blue,0
Liberia,lbr,Cocoa Beans,Gray,6
Liberia,lbr,Tea,Green,6023
Liberia,lbr,Tea,Blue,1061
Liberia,lbr,Tea,Gray,620
Liberia,lbr,Pepper,Green,6556
Liberia,lbr,Pepper,Blue,470
Liberia,lbr,Pepper,Gray,606
Liberia,lbr,Pimento,Green,6034
Liberia,lbr,Pimento,Blue,1159
Liberia,lbr,Pimento,Gray,386
Liberia,lbr,Cloves,Green,59834
Liberia,lbr,Cloves,Blue,30
Liberia,lbr,Cloves,Gray,1341
Liberia,lbr,Spices other,Green,1682
Liberia,lbr,Spices other,Blue,1279
Liberia,lbr,Spices other,Gray,975
Liberia,lbr,Wine,Green,418
Liberia,lbr,Wine,Blue,244
Liberia,lbr,Wine,Gray,77
Liberia,lbr,Beer,Green,124
Liberia,lbr,Beer,Blue,1
Liberia,lbr,Beer,Gray,28
Liberia,lbr,Cotton Lint,Green,11991
Liberia,lbr,Cotton Lint,Blue,566
Liberia,lbr,Cotton Lint,Gray,187
Liberia,lbr,Jute,Green,2356
Liberia,lbr,Jute,Blue,33
Liberia,lbr,Jute,Gray,217
Liberia,lbr,Jute-Like Fibers,Green,3492
Liberia,lbr,Jute-Like Fibers,Blue,200
Liberia,lbr,Jute-Like Fibers,Gray,500
Liberia,lbr,Soft-Fibers other,Green,3525
Liberia,lbr,Soft-Fibers other,Blue,649
Liberia,lbr,Soft-Fibers other,Gray,343
Liberia,lbr,Sisal,Green,6112
Liberia,lbr,Sisal,Blue,708
Liberia,lbr,Sisal,Gray,222
Liberia,lbr,Abaca,Green,19376
Liberia,lbr,Abaca,Blue,246
Liberia,lbr,Abaca,Gray,766
Liberia,lbr,Hard Fibers other,Green,39
Liberia,lbr,Hard Fibers other,Blue,119
Liberia,lbr,Hard Fibers other,Gray,242
Liberia,lbr,Tobacco,Green,1915
Liberia,lbr,Tobacco,Blue,44
Liberia,lbr,Tobacco,Gray,200
Liberia,lbr,Rubber,Green,12193
Liberia,lbr,Rubber,Blue,0
Liberia,lbr,Rubber,Gray,0
Liberia,lbr,Bovine Meat,Green,15283
Liberia,lbr,Bovine Meat,Blue,576
Liberia,lbr,Bovine Meat,Gray,351
Liberia,lbr,Mutton and Goat Meat,Green,6676
Liberia,lbr,Mutton and Goat Meat,Blue,364
Liberia,lbr,Mutton and Goat Meat,Gray,14
Liberia,lbr,Pigmeat,Green,5089
Liberia,lbr,Pigmeat,Blue,521
Liberia,lbr,Pigmeat,Gray,562
Liberia,lbr,Poultry Meat,Green,5463
Liberia,lbr,Poultry Meat,Blue,371
Liberia,lbr,Poultry Meat,Gray,707
Liberia,lbr,Meat other,Green,3662
Liberia,lbr,Meat other,Blue,637
Liberia,lbr,Meat other,Gray,322
Liberia,lbr,Raw Animal Fats,Green,16479
Liberia,lbr,Raw Animal Fats,Blue,1195
Liberia,lbr,Raw Animal Fats,Gray,340
Liberia,lbr,Butter and Ghee,Green,16479
Liberia,lbr,Butter and Ghee,Blue,1195
Liberia,lbr,Butter and Ghee,Gray,340
Liberia,lbr,Cream,Green,4683
Liberia,lbr,Cream,Blue,340
Liberia,lbr,Cream,Gray,97
Liberia,lbr,Hides and Skins,Green,5110
Liberia,lbr,Hides and Skins,Blue,252
Liberia,lbr,Hides and Skins,Gray,10
Liberia,lbr,Offals,Green,3740
Liberia,lbr,Offals,Blue,185
Liberia,lbr,Offals,Gray,97
Liberia,lbr,Milk excl Butter,Green,3582
Liberia,lbr,Milk excl Butter,Blue,316
Liberia,lbr,Milk excl Butter,Gray,213
Liberia,lbr,Eggs,Green,4066
Liberia,lbr,Eggs,Blue,466
Liberia,lbr,Eggs,Gray,495
Libya,lby,Wheat,Green,1629
Libya,lby,Wheat,Blue,195
Libya,lby,Wheat,Gray,185
Libya,lby,Rice,Green,864
Libya,lby,Rice,Blue,752
Libya,lby,Rice,Gray,269
Libya,lby,Barley,Green,2395
Libya,lby,Barley,Blue,467
Libya,lby,Barley,Gray,178
Libya,lby,Maize,Green,558
Libya,lby,Maize,Blue,185
Libya,lby,Maize,Gray,163
Libya,lby,Rye,Green,1456
Libya,lby,Rye,Blue,26
Libya,lby,Rye,Gray,101
Libya,lby,Oats,Green,8560
Libya,lby,Oats,Blue,4169
Libya,lby,Oats,Gray,561
Libya,lby,Millet,Green,2415
Libya,lby,Millet,Blue,1
Libya,lby,Millet,Gray,160
Libya,lby,Sorghum,Green,5020
Libya,lby,Sorghum,Blue,1919
Libya,lby,Sorghum,Gray,248
Libya,lby,Cereals other,Green,3144
Libya,lby,Cereals other,Blue,181
Libya,lby,Cereals other,Gray,38
Libya,lby,Potatoes,Green,62
Libya,lby,Potatoes,Blue,131
Libya,lby,Potatoes,Gray,29
Libya,lby,Cassava,Green,550
Libya,lby,Cassava,Blue,0
Libya,lby,Cassava,Gray,13
Libya,lby,Sweet Potatoes,Green,324
Libya,lby,Sweet Potatoes,Blue,5
Libya,lby,Sweet Potatoes,Gray,53
Libya,lby,Roots other,Green,385
Libya,lby,Roots other,Blue,3
Libya,lby,Roots other,Gray,6
Libya,lby,Yams,Green,341
Libya,lby,Yams,Blue,0
Libya,lby,Yams,Gray,1
Libya,lby,Sugarcane,Green,136
Libya,lby,Sugarcane,Blue,49
Libya,lby,Sugarcane,Gray,12
Libya,lby,Sugar Beet,Green,73
Libya,lby,Sugar Beet,Blue,14
Libya,lby,Sugar Beet,Gray,12
Libya,lby,Sugar Non-centrifugal,Green,1078
Libya,lby,Sugar Non-centrifugal,Blue,390
Libya,lby,Sugar Non-centrifugal,Gray,98
Libya,lby,Sugar Raw equivalent,Green,1078
Libya,lby,Sugar Raw equivalent,Blue,390
Libya,lby,Sugar Raw equivalent,Gray,98
Libya,lby,Sweeteners other,Green,10056
Libya,lby,Sweeteners other,Blue,0
Libya,lby,Sweeteners other,Gray,965
Libya,lby,Beans,Green,444
Libya,lby,Beans,Blue,830
Libya,lby,Beans,Gray,205
Libya,lby,Peas,Green,792
Libya,lby,Peas,Blue,1238
Libya,lby,Peas,Gray,346
Libya,lby,Pulses other,Green,1353
Libya,lby,Pulses other,Blue,1208
Libya,lby,Pulses other,Gray,546
Libya,lby,Nuts,Green,6516
Libya,lby,Nuts,Blue,11339
Libya,lby,Nuts,Gray,1094
Libya,lby,Soybean,Green,2488
Libya,lby,Soybean,Blue,43
Libya,lby,Soybean,Gray,49
Libya,lby,Groundnut,Green,1149
Libya,lby,Groundnut,Blue,2452
Libya,lby,Groundnut,Gray,80
Libya,lby,Sunflower,Green,2693
Libya,lby,Sunflower,Blue,643
Libya,lby,Sunflower,Gray,130
Libya,lby,Rapeseed,Green,1136
Libya,lby,Rapeseed,Blue,0
Libya,lby,Rapeseed,Gray,274
Libya,lby,Cottonseed,Green,370
Libya,lby,Cottonseed,Blue,452
Libya,lby,Cottonseed,Gray,157
Libya,lby,Coconuts,Green,2325
Libya,lby,Coconuts,Blue,1
Libya,lby,Coconuts,Gray,57
Libya,lby,Sesameseed,Green,5664
Libya,lby,Sesameseed,Blue,1082
Libya,lby,Sesameseed,Gray,208
Libya,lby,Palm kernels,Green,2543
Libya,lby,Palm kernels,Blue,0
Libya,lby,Palm kernels,Gray,100
Libya,lby,Olives,Green,2474
Libya,lby,Olives,Blue,3317
Libya,lby,Olives,Gray,65
Libya,lby,Oilcrops other,Green,4952
Libya,lby,Oilcrops other,Blue,782
Libya,lby,Oilcrops other,Gray,248
Libya,lby,Soybean oil,Green,4861
Libya,lby,Soybean oil,Blue,84
Libya,lby,Soybean oil,Gray,97
Libya,lby,Groundnut oil,Green,2177
Libya,lby,Groundnut oil,Blue,4645
Libya,lby,Groundnut oil,Gray,152
Libya,lby,Sunflower oil,Green,5433
Libya,lby,Sunflower oil,Blue,1298
Libya,lby,Sunflower oil,Gray,263
Libya,lby,Rape and Mustard Oil,Green,2152
Libya,lby,Rape and Mustard Oil,Blue,0
Libya,lby,Rape and Mustard Oil,Gray,519
Libya,lby,Cottonseed Oil,Green,87
Libya,lby,Cottonseed Oil,Blue,106
Libya,lby,Cottonseed Oil,Gray,37
Libya,lby,Palmkernel Oil,Green,4789
Libya,lby,Palmkernel Oil,Blue,0
Libya,lby,Palmkernel Oil,Gray,189
Libya,lby,Palm Oil,Green,4408
Libya,lby,Palm Oil,Blue,0
Libya,lby,Palm Oil,Gray,174
Libya,lby,Coconut Oil,Green,8313
Libya,lby,Coconut Oil,Blue,4
Libya,lby,Coconut Oil,Gray,205
Libya,lby,Sesameseed Oil,Green,13172
Libya,lby,Sesameseed Oil,Blue,2517
Libya,lby,Sesameseed Oil,Gray,483
Libya,lby,Olive Oil,Green,12085
Libya,lby,Olive Oil,Blue,16204
Libya,lby,Olive Oil,Gray,318
Libya,lby,Ricebran Oil,Green,1136
Libya,lby,Ricebran Oil,Blue,989
Libya,lby,Ricebran Oil,Gray,354
Libya,lby,Maize Germ Oil,Green,1176
Libya,lby,Maize Germ Oil,Blue,389
Libya,lby,Maize Germ Oil,Gray,344
Libya,lby,Oilcrops Oil other,Green,9022
Libya,lby,Oilcrops Oil other,Blue,1425
Libya,lby,Oilcrops Oil other,Gray,452
Libya,lby,Tomatoes,Green,80
Libya,lby,Tomatoes,Blue,212
Libya,lby,Tomatoes,Gray,18
Libya,lby,Onions,Green,108
Libya,lby,Onions,Blue,239
Libya,lby,Onions,Gray,18
Libya,lby,Vegetables other,Green,127
Libya,lby,Vegetables other,Blue,152
Libya,lby,Vegetables other,Gray,26
Libya,lby,"Oranges, Mandarines",Green,279
Libya,lby,"Oranges, Mandarines",Blue,797
Libya,lby,"Oranges, Mandarines",Gray,33
Libya,lby,"Lemons, Limes",Green,270
Libya,lby,"Lemons, Limes",Blue,788
Libya,lby,"Lemons, Limes",Gray,31
Libya,lby,Grapefruit,Green,402
Libya,lby,Grapefruit,Blue,109
Libya,lby,Grapefruit,Gray,42
Libya,lby,Citrus other,Green,482
Libya,lby,Citrus other,Blue,358
Libya,lby,Citrus other,Gray,80
Libya,lby,Bananas,Green,364
Libya,lby,Bananas,Blue,60
Libya,lby,Bananas,Gray,8
Libya,lby,Plantains,Green,1570
Libya,lby,Plantains,Blue,27
Libya,lby,Plantains,Gray,6
Libya,lby,Apples,Green,224
Libya,lby,Apples,Blue,258
Libya,lby,Apples,Gray,21
Libya,lby,Pineapples,Green,226
Libya,lby,Pineapples,Blue,9
Libya,lby,Pineapples,Gray,30
Libya,lby,Dates,Green,785
Libya,lby,Dates,Blue,1324
Libya,lby,Dates,Gray,60
Libya,lby,Grapes,Green,431
Libya,lby,Grapes,Blue,1177
Libya,lby,Grapes,Gray,74
Libya,lby,Fruits other,Green,716
Libya,lby,Fruits other,Blue,1270
Libya,lby,Fruits other,Gray,71
Libya,lby,Coffee,Green,13669
Libya,lby,Coffee,Blue,154
Libya,lby,Coffee,Gray,445
Libya,lby,Cocoa Beans,Green,19708
Libya,lby,Cocoa Beans,Blue,3
Libya,lby,Cocoa Beans,Gray,199
Libya,lby,Tea,Green,8864
Libya,lby,Tea,Blue,544
Libya,lby,Tea,Gray,1258
Libya,lby,Pepper,Green,5513
Libya,lby,Pepper,Blue,396
Libya,lby,Pepper,Gray,516
Libya,lby,Pimento,Green,2179
Libya,lby,Pimento,Blue,429
Libya,lby,Pimento,Gray,152
Libya,lby,Cloves,Green,50163
Libya,lby,Cloves,Blue,25
Libya,lby,Cloves,Gray,1153
Libya,lby,Spices other,Green,2561
Libya,lby,Spices other,Blue,881
Libya,lby,Spices other,Gray,374
Libya,lby,Wine,Green,615
Libya,lby,Wine,Blue,1681
Libya,lby,Wine,Gray,106
Libya,lby,Beer,Green,501
Libya,lby,Beer,Blue,98
Libya,lby,Beer,Gray,37
Libya,lby,Cotton Lint,Green,2618
Libya,lby,Cotton Lint,Blue,3194
Libya,lby,Cotton Lint,Gray,1112
Libya,lby,Jute,Green,2261
Libya,lby,Jute,Blue,32
Libya,lby,Jute,Gray,266
Libya,lby,Jute-Like Fibers,Green,3492
Libya,lby,Jute-Like Fibers,Blue,200
Libya,lby,Jute-Like Fibers,Gray,500
Libya,lby,Soft-Fibers other,Green,3525
Libya,lby,Soft-Fibers other,Blue,649
Libya,lby,Soft-Fibers other,Gray,343
Libya,lby,Sisal,Green,4169
Libya,lby,Sisal,Blue,51
Libya,lby,Sisal,Gray,106
Libya,lby,Abaca,Green,19376
Libya,lby,Abaca,Blue,246
Libya,lby,Abaca,Gray,766
Libya,lby,Hard Fibers other,Green,5978
Libya,lby,Hard Fibers other,Blue,146
Libya,lby,Hard Fibers other,Gray,187
Libya,lby,Tobacco,Green,1344
Libya,lby,Tobacco,Blue,539
Libya,lby,Tobacco,Gray,246
Libya,lby,Rubber,Green,12964
Libya,lby,Rubber,Blue,361
Libya,lby,Rubber,Gray,422
Libya,lby,Bovine Meat,Green,28822
Libya,lby,Bovine Meat,Blue,6563
Libya,lby,Bovine Meat,Gray,1863
Libya,lby,Mutton and Goat Meat,Green,6872
Libya,lby,Mutton and Goat Meat,Blue,1255
Libya,lby,Mutton and Goat Meat,Gray,44
Libya,lby,Pigmeat,Green,3712
Libya,lby,Pigmeat,Blue,273
Libya,lby,Pigmeat,Gray,470
Libya,lby,Poultry Meat,Green,9224
Libya,lby,Poultry Meat,Blue,2157
Libya,lby,Poultry Meat,Gray,760
Libya,lby,Meat other,Green,70344
Libya,lby,Meat other,Blue,19308
Libya,lby,Meat other,Gray,2894
Libya,lby,Raw Animal Fats,Green,12334
Libya,lby,Raw Animal Fats,Blue,3719
Libya,lby,Raw Animal Fats,Gray,1034
Libya,lby,Butter and Ghee,Green,12334
Libya,lby,Butter and Ghee,Blue,3719
Libya,lby,Butter and Ghee,Gray,1034
Libya,lby,Cream,Green,3505
Libya,lby,Cream,Blue,1057
Libya,lby,Cream,Gray,294
Libya,lby,Hides and Skins,Green,7099
Libya,lby,Hides and Skins,Blue,1701
Libya,lby,Hides and Skins,Gray,374
Libya,lby,Offals,Green,7777
Libya,lby,Offals,Blue,1976
Libya,lby,Offals,Gray,423
Libya,lby,Milk excl Butter,Green,2511
Libya,lby,Milk excl Butter,Blue,667
Libya,lby,Milk excl Butter,Gray,227
Libya,lby,Eggs,Green,1665
Libya,lby,Eggs,Blue,494
Libya,lby,Eggs,Gray,325
Lithuania,ltu,Wheat,Green,1278
Lithuania,ltu,Wheat,Blue,1
Lithuania,ltu,Wheat,Gray,45
Lithuania,ltu,Rice,Green,1644
Lithuania,ltu,Rice,Blue,852
Lithuania,ltu,Rice,Gray,267
Lithuania,ltu,Barley,Green,1284
Lithuania,ltu,Barley,Blue,1
Lithuania,ltu,Barley,Gray,23
Lithuania,ltu,Maize,Green,819
Lithuania,ltu,Maize,Blue,57
Lithuania,ltu,Maize,Gray,181
Lithuania,ltu,Rye,Green,235
Lithuania,ltu,Rye,Blue,1
Lithuania,ltu,Rye,Gray,35
Lithuania,ltu,Oats,Green,1654
Lithuania,ltu,Oats,Blue,17
Lithuania,ltu,Oats,Gray,33
Lithuania,ltu,Millet,Green,3696
Lithuania,ltu,Millet,Blue,913
Lithuania,ltu,Millet,Gray,91
Lithuania,ltu,Sorghum,Green,2890
Lithuania,ltu,Sorghum,Blue,103
Lithuania,ltu,Sorghum,Gray,93
Lithuania,ltu,Cereals other,Green,1515
Lithuania,ltu,Cereals other,Blue,6
Lithuania,ltu,Cereals other,Gray,34
Lithuania,ltu,Potatoes,Green,210
Lithuania,ltu,Potatoes,Blue,0
Lithuania,ltu,Potatoes,Gray,8
Lithuania,ltu,Cassava,Green,459
Lithuania,ltu,Cassava,Blue,0
Lithuania,ltu,Cassava,Gray,18
Lithuania,ltu,Sweet Potatoes,Green,387
Lithuania,ltu,Sweet Potatoes,Blue,72
Lithuania,ltu,Sweet Potatoes,Gray,87
Lithuania,ltu,Roots other,Green,385
Lithuania,ltu,Roots other,Blue,3
Lithuania,ltu,Roots other,Gray,6
Lithuania,ltu,Yams,Green,341
Lithuania,ltu,Yams,Blue,0
Lithuania,ltu,Yams,Gray,1
Lithuania,ltu,Sugarcane,Green,134
Lithuania,ltu,Sugarcane,Blue,42
Lithuania,ltu,Sugarcane,Gray,12
Lithuania,ltu,Sugar Beet,Green,107
Lithuania,ltu,Sugar Beet,Blue,0
Lithuania,ltu,Sugar Beet,Gray,8
Lithuania,ltu,Sugar Non-centrifugal,Green,907
Lithuania,ltu,Sugar Non-centrifugal,Blue,90
Lithuania,ltu,Sugar Non-centrifugal,Gray,74
Lithuania,ltu,Sugar Raw equivalent,Green,907
Lithuania,ltu,Sugar Raw equivalent,Blue,90
Lithuania,ltu,Sugar Raw equivalent,Gray,74
Lithuania,ltu,Sweeteners other,Green,9355
Lithuania,ltu,Sweeteners other,Blue,0
Lithuania,ltu,Sweeteners other,Gray,861
Lithuania,ltu,Beans,Green,1111
Lithuania,ltu,Beans,Blue,0
Lithuania,ltu,Beans,Gray,1
Lithuania,ltu,Peas,Green,1459
Lithuania,ltu,Peas,Blue,0
Lithuania,ltu,Peas,Gray,11
Lithuania,ltu,Pulses other,Green,1331
Lithuania,ltu,Pulses other,Blue,2
Lithuania,ltu,Pulses other,Gray,10
Lithuania,ltu,Nuts,Green,7016
Lithuania,ltu,Nuts,Blue,1367
Lithuania,ltu,Nuts,Gray,680
Lithuania,ltu,Soybean,Green,2157
Lithuania,ltu,Soybean,Blue,52
Lithuania,ltu,Soybean,Gray,139
Lithuania,ltu,Groundnut,Green,2826
Lithuania,ltu,Groundnut,Blue,183
Lithuania,ltu,Groundnut,Gray,297
Lithuania,ltu,Sunflower,Green,3027
Lithuania,ltu,Sunflower,Blue,30
Lithuania,ltu,Sunflower,Gray,174
Lithuania,ltu,Rapeseed,Green,2281
Lithuania,ltu,Rapeseed,Blue,1
Lithuania,ltu,Rapeseed,Gray,158
Lithuania,ltu,Cottonseed,Green,613
Lithuania,ltu,Cottonseed,Blue,567
Lithuania,ltu,Cottonseed,Gray,111
Lithuania,ltu,Coconuts,Green,2692
Lithuania,ltu,Coconuts,Blue,1
Lithuania,ltu,Coconuts,Gray,15
Lithuania,ltu,Sesameseed,Green,11777
Lithuania,ltu,Sesameseed,Blue,294
Lithuania,ltu,Sesameseed,Gray,521
Lithuania,ltu,Palm kernels,Green,2461
Lithuania,ltu,Palm kernels,Blue,0
Lithuania,ltu,Palm kernels,Gray,100
Lithuania,ltu,Olives,Green,2042
Lithuania,ltu,Olives,Blue,370
Lithuania,ltu,Olives,Gray,9
Lithuania,ltu,Oilcrops other,Green,7811
Lithuania,ltu,Oilcrops other,Blue,82
Lithuania,ltu,Oilcrops other,Gray,88
Lithuania,ltu,Soybean oil,Green,4215
Lithuania,ltu,Soybean oil,Blue,101
Lithuania,ltu,Soybean oil,Gray,272
Lithuania,ltu,Groundnut oil,Green,5353
Lithuania,ltu,Groundnut oil,Blue,346
Lithuania,ltu,Groundnut oil,Gray,562
Lithuania,ltu,Sunflower oil,Green,6108
Lithuania,ltu,Sunflower oil,Blue,60
Lithuania,ltu,Sunflower oil,Gray,351
Lithuania,ltu,Rape and Mustard Oil,Green,4320
Lithuania,ltu,Rape and Mustard Oil,Blue,1
Lithuania,ltu,Rape and Mustard Oil,Gray,300
Lithuania,ltu,Cottonseed Oil,Green,144
Lithuania,ltu,Cottonseed Oil,Blue,133
Lithuania,ltu,Cottonseed Oil,Gray,26
Lithuania,ltu,Palmkernel Oil,Green,4635
Lithuania,ltu,Palmkernel Oil,Blue,1
Lithuania,ltu,Palmkernel Oil,Gray,189
Lithuania,ltu,Palm Oil,Green,4266
Lithuania,ltu,Palm Oil,Blue,1
Lithuania,ltu,Palm Oil,Gray,174
Lithuania,ltu,Coconut Oil,Green,9624
Lithuania,ltu,Coconut Oil,Blue,5
Lithuania,ltu,Coconut Oil,Gray,55
Lithuania,ltu,Sesameseed Oil,Green,27387
Lithuania,ltu,Sesameseed Oil,Blue,683
Lithuania,ltu,Sesameseed Oil,Gray,1211
Lithuania,ltu,Olive Oil,Green,9977
Lithuania,ltu,Olive Oil,Blue,1807
Lithuania,ltu,Olive Oil,Gray,43
Lithuania,ltu,Ricebran Oil,Green,2160
Lithuania,ltu,Ricebran Oil,Blue,1120
Lithuania,ltu,Ricebran Oil,Gray,351
Lithuania,ltu,Maize Germ Oil,Green,1725
Lithuania,ltu,Maize Germ Oil,Blue,120
Lithuania,ltu,Maize Germ Oil,Gray,381
Lithuania,ltu,Oilcrops Oil other,Green,14230
Lithuania,ltu,Oilcrops Oil other,Blue,149
Lithuania,ltu,Oilcrops Oil other,Gray,160
Lithuania,ltu,Tomatoes,Green,208
Lithuania,ltu,Tomatoes,Blue,12
Lithuania,ltu,Tomatoes,Gray,25
Lithuania,ltu,Onions,Green,320
Lithuania,ltu,Onions,Blue,11
Lithuania,ltu,Onions,Gray,33
Lithuania,ltu,Vegetables other,Green,151
Lithuania,ltu,Vegetables other,Blue,4
Lithuania,ltu,Vegetables other,Gray,18
Lithuania,ltu,"Oranges, Mandarines",Green,331
Lithuania,ltu,"Oranges, Mandarines",Blue,163
Lithuania,ltu,"Oranges, Mandarines",Gray,60
Lithuania,ltu,"Lemons, Limes",Green,301
Lithuania,ltu,"Lemons, Limes",Blue,139
Lithuania,ltu,"Lemons, Limes",Gray,50
Lithuania,ltu,Grapefruit,Green,325
Lithuania,ltu,Grapefruit,Blue,90
Lithuania,ltu,Grapefruit,Gray,44
Lithuania,ltu,Citrus other,Green,1109
Lithuania,ltu,Citrus other,Blue,74
Lithuania,ltu,Citrus other,Gray,39
Lithuania,ltu,Bananas,Green,497
Lithuania,ltu,Bananas,Blue,83
Lithuania,ltu,Bananas,Gray,19
Lithuania,ltu,Plantains,Green,1570
Lithuania,ltu,Plantains,Blue,27
Lithuania,ltu,Plantains,Gray,6
Lithuania,ltu,Apples,Green,1119
Lithuania,ltu,Apples,Blue,1
Lithuania,ltu,Apples,Gray,6
Lithuania,ltu,Pineapples,Green,212
Lithuania,ltu,Pineapples,Blue,11
Lithuania,ltu,Pineapples,Gray,32
Lithuania,ltu,Dates,Green,949
Lithuania,ltu,Dates,Blue,1777
Lithuania,ltu,Dates,Gray,134
Lithuania,ltu,Grapes,Green,591
Lithuania,ltu,Grapes,Blue,41
Lithuania,ltu,Grapes,Gray,63
Lithuania,ltu,Fruits other,Green,816
Lithuania,ltu,Fruits other,Blue,81
Lithuania,ltu,Fruits other,Gray,58
Lithuania,ltu,Coffee,Green,15048
Lithuania,ltu,Coffee,Blue,112
Lithuania,ltu,Coffee,Gray,571
Lithuania,ltu,Cocoa Beans,Green,18734
Lithuania,ltu,Cocoa Beans,Blue,3
Lithuania,ltu,Cocoa Beans,Gray,163
Lithuania,ltu,Tea,Green,8308
Lithuania,ltu,Tea,Blue,527
Lithuania,ltu,Tea,Gray,984
Lithuania,ltu,Pepper,Green,5924
Lithuania,ltu,Pepper,Blue,444
Lithuania,ltu,Pepper,Gray,545
Lithuania,ltu,Pimento,Green,4731
Lithuania,ltu,Pimento,Blue,1147
Lithuania,ltu,Pimento,Gray,286
Lithuania,ltu,Cloves,Green,54513
Lithuania,ltu,Cloves,Blue,24
Lithuania,ltu,Cloves,Gray,1061
Lithuania,ltu,Spices other,Green,4294
Lithuania,ltu,Spices other,Blue,421
Lithuania,ltu,Spices other,Gray,292
Lithuania,ltu,Wine,Green,844
Lithuania,ltu,Wine,Blue,59
Lithuania,ltu,Wine,Gray,91
Lithuania,ltu,Beer,Green,269
Lithuania,ltu,Beer,Blue,0
Lithuania,ltu,Beer,Gray,5
Lithuania,ltu,Cotton Lint,Green,4333
Lithuania,ltu,Cotton Lint,Blue,4007
Lithuania,ltu,Cotton Lint,Gray,785
Lithuania,ltu,Jute,Green,2459
Lithuania,ltu,Jute,Blue,33
Lithuania,ltu,Jute,Gray,231
Lithuania,ltu,Jute-Like Fibers,Green,3492
Lithuania,ltu,Jute-Like Fibers,Blue,200
Lithuania,ltu,Jute-Like Fibers,Gray,500
Lithuania,ltu,Soft-Fibers other,Green,6802
Lithuania,ltu,Soft-Fibers other,Blue,168
Lithuania,ltu,Soft-Fibers other,Gray,901
Lithuania,ltu,Sisal,Green,6302
Lithuania,ltu,Sisal,Blue,693
Lithuania,ltu,Sisal,Gray,214
Lithuania,ltu,Abaca,Green,19376
Lithuania,ltu,Abaca,Blue,246
Lithuania,ltu,Abaca,Gray,766
Lithuania,ltu,Hard Fibers other,Green,6037
Lithuania,ltu,Hard Fibers other,Blue,148
Lithuania,ltu,Hard Fibers other,Gray,185
Lithuania,ltu,Tobacco,Green,1721
Lithuania,ltu,Tobacco,Blue,178
Lithuania,ltu,Tobacco,Gray,926
Lithuania,ltu,Rubber,Green,12964
Lithuania,ltu,Rubber,Blue,361
Lithuania,ltu,Rubber,Gray,422
Lithuania,ltu,Bovine Meat,Green,9932
