Country,AEZ,crop,bl (1000m3),Area (km2),gn (1000m3),Area (km2)
MEX,10,Sorghum,49182.98,1058.264888,343114.25,1058.264888
MEX,11,Sorghum,0,18.82233091,3774.65,18.82233091
MEX,12,Sorghum,0,0,0,0
MYS,6,Sorghum,0,0.090592989,43.65,0.090592989
MOZ,1,Sorghum,0,17.95761569,9621.62,17.95761569
MOZ,2,Sorghum,0,39.67610108,19538.66,39.67610108
MOZ,3,Sorghum,0,901.0651431,492804.82,901.0651431
MOZ,4,Sorghum,0.37,2546.319173,1464509.73,2546.319173
MOZ,5,Sorghum,0,193.8766138,117552.53,193.8766138
MOZ,9,Sorghum,0,35.65415422,16641.74,35.65415422
MOZ,10,Sorghum,0,46.88249205,25002.46,46.88249205
MOZ,11,Sorghum,0,2.530442851,1566.64,2.530442851
MWI,3,Sorghum,0,87.440835,91832.84,87.440835
MWI,4,Sorghum,0,114.5666797,141826.93,114.5666797
MWI,5,Sorghum,0,15.39508718,21738.5,15.39508718
MWI,9,Sorghum,0,9.59797977,9822.41,9.59797977
MWI,10,Sorghum,0,2.517393317,2048.39,2.517393317
NER,1,Sorghum,0,6310.122989,1604687.67,6310.122989
NER,2,Sorghum,0,14217.64895,4004327.63,14217.64895
NER,3,Sorghum,0,237.4466807,75362.32,237.4466807
NER,7,Sorghum,0,0,0,0
BEL,10,Sorghum,0,0.092064609,14.39,0.092064609
BEL,11,Sorghum,0.06,0.273229227,40.12,0.273229227
HKG,12,Sorghum,0,7.68793E-06,0,7.68793E-06
AND,10,Sorghum,0,0.014534135,1.12,0.014534135
LUX,10,Sorghum,0,0,0,0
LUX,11,Sorghum,0,0.088377449,15.05,0.088377449
PSE,2,Sorghum,0,0.042035487,9.57,0.042035487
PSE,3,Sorghum,0,0.450898901,75.47,0.450898901
PSE,8,Sorghum,0,0.069232306,0,0.069232306
PSE,9,Sorghum,0,1.347944622,506.83,1.347944622
MNE,10,Sorghum,0,1.609469841,692.65,1.609469841
MNE,11,Sorghum,0,0.189511417,82.27,0.189511417
MNE,16,Sorghum,0,0.083765222,36.14,0.083765222
NGA,1,Sorghum,0,1345.385459,553833.01,1345.385459
NGA,2,Sorghum,0,23526.05832,10999475.21,23526.05832
NGA,3,Sorghum,0,18243.42696,8262251.57,18243.42696
NGA,4,Sorghum,0,10153.66474,3947658.75,10153.66474
NGA,5,Sorghum,0,3067.607222,1108605.85,3067.607222
NGA,6,Sorghum,0,143.6554807,49095.05,143.6554807
NLD,11,Sorghum,0,0,0,0
NOR,9,Sorghum,0,0,0,0
NOR,10,Sorghum,0,0,0,0
NOR,14,Sorghum,0,0,0,0
NOR,15,Sorghum,0,0,0,0
NOR,16,Sorghum,0,0,0,0
NPL,3,Sorghum,0,0.007898219,0,0.007898219
NPL,4,Sorghum,0,0.000341971,0,0.000341971
NPL,5,Sorghum,0,0,0,0
NPL,10,Sorghum,0,0,0,0
NPL,11,Sorghum,0,0,0,0
NPL,12,Sorghum,0,0,0,0
NPL,13,Sorghum,0,0,0,0
NPL,14,Sorghum,0,0,0,0
NPL,15,Sorghum,0,0,0,0
NPL,16,Sorghum,0,0,0,0
SUR,6,Sorghum,0,0,0,0
NIC,4,Sorghum,0,201.8945478,70368.34,201.8945478
NIC,5,Sorghum,0,167.4755312,59238.78,167.4755312
NIC,6,Sorghum,0,112.2135506,39093.83,112.2135506
NZL,6,Sorghum,0,0.001456918,0,0.001456918
NZL,10,Sorghum,0,0.023249002,0,0.023249002
NZL,11,Sorghum,0,0.442794732,0,0.442794732
NZL,12,Sorghum,0,0.710345681,0,0.710345681
NZL,15,Sorghum,0,0.000297637,0,0.000297637
NZL,16,Sorghum,0,0.023752578,0,0.023752578
NZL,17,Sorghum,0,0,0,0
PRY,1,Sorghum,0,0.875786272,239.55,0.875786272
PRY,3,Sorghum,0,0.307985456,0,0.307985456
PRY,4,Sorghum,0,5.899701077,1162.06,5.899701077
PRY,5,Sorghum,0,1.738947633,97.99,1.738947633
PRY,6,Sorghum,0,6.596867144,1980.29,6.596867144
PRY,7,Sorghum,0,0.531873325,23.34,0.531873325
PRY,8,Sorghum,0,1.338372299,0,1.338372299
PRY,9,Sorghum,0,0.691925671,92.51,0.691925671
PRY,10,Sorghum,0,0.147859433,0,0.147859433
PRY,11,Sorghum,0,0.301121981,0,0.301121981
PRY,12,Sorghum,0,209.5375372,90856.2,209.5375372
PER,1,Sorghum,0,0.10327893,32.68,0.10327893
PER,2,Sorghum,0,0.006713388,3.27,0.006713388
PER,3,Sorghum,0,0.00612999,2.52,0.00612999
PER,4,Sorghum,0,0.009720448,4.08,0.009720448
PER,5,Sorghum,0,0.024545911,10.86,0.024545911
PER,6,Sorghum,0,0.093592458,41.86,0.093592458
PER,7,Sorghum,0,0.077747989,27.59,0.077747989
PER,8,Sorghum,0,0.136048437,49.96,0.136048437
PER,9,Sorghum,0,0.100266494,39.25,0.100266494
PER,10,Sorghum,0,0.021583785,8.87,0.021583785
PER,11,Sorghum,0,0.015629075,6.78,0.015629075
PER,12,Sorghum,0,0.017386014,7.93,0.017386014
PER,13,Sorghum,0,0.026885286,10.32,0.026885286
PER,14,Sorghum,0,0.071109938,24.77,0.071109938
PER,15,Sorghum,0,0.070812605,26.81,0.070812605
PER,16,Sorghum,0,0.066287521,27.5,0.066287521
PAK,1,Sorghum,57241.42,521.1115384,96442.81,521.1115384
PAK,2,Sorghum,0,0,0,0
PAK,7,Sorghum,308234.41,2192.866695,379358.64,2192.866695
PAK,8,Sorghum,15321.44,308.7320289,82778.27,308.7320289
PAK,9,Sorghum,3479.2,167.3948059,49318.08,167.3948059
PAK,10,Sorghum,2676.17,342.9537331,104684.21,342.9537331
PAK,11,Sorghum,134.28,96.07581033,29748.91,96.07581033
PAK,12,Sorghum,90.14,49.81201382,14544.13,49.81201382
PAK,13,Sorghum,0,0.164940014,0,0.164940014
PAK,14,Sorghum,2.61,1.261989067,31.56,1.261989067
POL,10,Sorghum,0,0.005948379,2.62,0.005948379
POL,15,Sorghum,0,0,0,0
POL,16,Sorghum,0,0.000969465,0.7,0.000969465
PAN,5,Sorghum,0,11.37116298,7326.69,11.37116298
PAN,6,Sorghum,0,5.320769509,4836.19,5.320769509
PRT,10,Sorghum,0,121.1419318,1.28,121.1419318
PRT,11,Sorghum,0,34.54780587,0,34.54780587
PRT,12,Sorghum,0,1.753399756,0,1.753399756
PNG,5,Sorghum,0,0.688914265,191.42,0.688914265
PNG,6,Sorghum,0,9.350090402,3283.54,9.350090402
GNB,3,Sorghum,0,45.67335885,22760.34,45.67335885
GNB,4,Sorghum,0,84.42609524,40047.99,84.42609524
QAT,1,Sorghum,0,0,0,0
ROU,8,Sorghum,0,3.175989754,1374.1,3.175989754
ROU,9,Sorghum,0,9.441342923,4287.91,9.441342923
ROU,10,Sorghum,0,23.78990719,10849.2,23.78990719
ROU,11,Sorghum,0,3.871026685,1801.6,3.871026685
ROU,15,Sorghum,0,0.062691218,26.15,0.062691218
ROU,16,Sorghum,0,0.106222198,42.48,0.106222198
MDA,8,Sorghum,0,1.228502271,575.17,1.228502271
MDA,9,Sorghum,0,4.135055297,2072.71,4.135055297
MDA,10,Sorghum,0,2.822748675,1423.9,2.822748675
PHL,4,Sorghum,0,0,0,0
PHL,5,Sorghum,0,0,0,0
PHL,6,Sorghum,0,0,0,0
RUS,7,Sorghum,0,11.84886048,3213.99,11.84886048
RUS,8,Sorghum,0,95.5374749,27539.26,95.5374749
RUS,9,Sorghum,0,88.16902856,24863.87,88.16902856
RUS,10,Sorghum,0,61.14048542,17072.82,61.14048542
RUS,11,Sorghum,0,0.39079976,129.53,0.39079976
RUS,13,Sorghum,0,12.48490112,3479.79,12.48490112
RUS,14,Sorghum,0,24.88356855,7287.81,24.88356855
RUS,15,Sorghum,0,53.75436726,14866.47,53.75436726
RUS,16,Sorghum,0,0.24714281,71.9,0.24714281
RWA,5,Sorghum,0,663.1616647,223636.4,663.1616647
RWA,6,Sorghum,0,720.6778911,246205.28,720.6778911
SAU,1,Sorghum,528386.08,839.2261887,233611.07,839.2261887
SAU,7,Sorghum,0,1.523018127,0,1.523018127
ZAF,1,Sorghum,0,0.631962606,154.07,0.631962606
ZAF,2,Sorghum,0,0.154111141,8.39,0.154111141
ZAF,3,Sorghum,18.09,2.22824055,330.41,2.22824055
ZAF,4,Sorghum,0.27,0.451402587,224.61,0.451402587
ZAF,5,Sorghum,0,0.124545859,29.87,0.124545859
ZAF,6,Sorghum,9.4,0.178523706,146.4,0.178523706
ZAF,7,Sorghum,5890.92,93.1559283,32075.26,93.1559283
ZAF,8,Sorghum,779.41,66.48070249,23403.88,66.48070249
ZAF,9,Sorghum,9568.98,410.1419301,168316.2,410.1419301
ZAF,10,Sorghum,3145.18,530.8982778,215345.5,530.8982778
ZAF,11,Sorghum,107.31,1.590679004,880.08,1.590679004
LSO,9,Sorghum,2.95,107.004456,74851.02,107.004456
LSO,10,Sorghum,0,134.9269977,93617.43,134.9269977
LSO,11,Sorghum,0,12.13012037,8463.03,12.13012037
BWA,7,Sorghum,1.07,349.3889058,114097.77,349.3889058
BWA,8,Sorghum,0,193.4819494,67021.93,193.4819494
BWA,9,Sorghum,0,6.145937871,2418.25,6.145937871
SEN,1,Sorghum,25.97,49.79711111,14615.1,49.79711111
SEN,2,Sorghum,0,301.5569109,108399.09,301.5569109
SEN,3,Sorghum,0,1174.585225,408721.37,1174.585225
SEN,4,Sorghum,0,12.03558084,4047.93,12.03558084
SVN,10,Sorghum,0,0,0,0
SVN,11,Sorghum,0,0.013358708,1.01,0.013358708
SVN,12,Sorghum,0,0.000748022,0.35,0.000748022
SVN,15,Sorghum,0,0.014797977,0,0.014797977
SLE,4,Sorghum,0,73.68569434,52114.33,73.68569434
SLE,5,Sorghum,0,54.56369781,38056.09,54.56369781
SGP,6,Sorghum,0,0,0,0
SOM,1,Sorghum,57136.08,1161.115744,541994.27,1161.115744
SOM,2,Sorghum,14794.36,871.3353455,398397.74,871.3353455
ESP,4,Sorghum,0,0.046305659,7.16,0.046305659
ESP,8,Sorghum,0,1.171292031,188.28,1.171292031
ESP,9,Sorghum,0,88.83551876,16555.09,88.83551876
ESP,10,Sorghum,0,61.70467986,10762.54,61.70467986
ESP,11,Sorghum,0,2.492231519,545.55,2.492231519
ESP,12,Sorghum,0,0.928297614,186.55,0.928297614
ESP,15,Sorghum,0,0.043372632,9.83,0.043372632
SDN,1,Sorghum,1130668.07,10591.23676,4236648.65,10591.23676
SDN,2,Sorghum,145806.37,25340.45753,12169330.39,25340.45753
SDN,3,Sorghum,1280.29,10138.91624,5327170.23,10138.91624
SDN,4,Sorghum,0,642.5297335,325893.33,642.5297335
SDN,5,Sorghum,0,23.82110962,9651.65,23.82110962
SDN,7,Sorghum,0,397.0941212,149524.53,397.0941212
SDN,8,Sorghum,145.74,198.0924399,92313.68,198.0924399
SWE,9,Sorghum,0,0,0,0
SWE,10,Sorghum,0,0,0,0
SWE,13,Sorghum,0,0,0,0
SWE,14,Sorghum,0,0,0,0
SWE,15,Sorghum,0,0,0,0
SWE,16,Sorghum,0,0,0,0
SYR,7,Sorghum,0,2.59690902,527.81,2.59690902
SYR,8,Sorghum,0,13.13239593,3291.18,13.13239593
SYR,9,Sorghum,0,14.07046314,3754.06,14.07046314
SYR,10,Sorghum,0,9.538419604,2609.65,9.538419604
CHE,10,Sorghum,0,0.177500813,29.9,0.177500813
CHE,11,Sorghum,0,0,0,0
CHE,13,Sorghum,0,0,0,0
CHE,14,Sorghum,0,0.005781108,0,0.005781108
CHE,15,Sorghum,0,0.018652809,0,0.018652809
TTO,5,Sorghum,0,0,0,0
TTO,6,Sorghum,0,0,0,0
THA,4,Sorghum,0,605.2231113,210412.6,605.2231113
THA,5,Sorghum,0,154.7455271,57875.96,154.7455271
THA,6,Sorghum,0,69.79509967,33323.95,69.79509967
THA,10,Sorghum,0,1.759716072,514.85,1.759716072
THA,11,Sorghum,0,0.625746354,102.59,0.625746354
TJK,8,Sorghum,11.78,0.761944534,276.32,0.761944534
TJK,9,Sorghum,0,0.053370936,21.33,0.053370936
TJK,13,Sorghum,0,0.099380178,44.16,0.099380178
TJK,14,Sorghum,0.03,0.092844064,40.87,0.092844064
TGO,3,Sorghum,0,553.3547571,206561.26,553.3547571
TGO,4,Sorghum,0,1021.502388,341867.64,1021.502388
TGO,5,Sorghum,0,346.9584037,102114.7,346.9584037
TUN,7,Sorghum,5.83,0.040089162,15,0.040089162
TUN,8,Sorghum,211.68,0.315391423,155.13,0.315391423
TUN,9,Sorghum,933.54,7.43569919,2347.79,7.43569919
TUN,10,Sorghum,2469.25,18.51148598,7044.34,18.51148598
TUR,7,Sorghum,0,0,0,0
TUR,8,Sorghum,0,0,0,0
TUR,9,Sorghum,0,0.19590518,26.47,0.19590518
TUR,10,Sorghum,0,0.069972244,2.78,0.069972244
TUR,11,Sorghum,0,0,0,0
TUR,14,Sorghum,0,0,0,0
TUR,15,Sorghum,0,0,0,0
TUR,16,Sorghum,0,0,0,0
TKM,7,Sorghum,12.32,0.111969847,30.89,0.111969847
TKM,8,Sorghum,0,0.001036604,0,0.001036604
TZA,1,Sorghum,0,0.700851746,264.88,0.700851746
TZA,2,Sorghum,0,28.6836312,14309.82,28.6836312
TZA,3,Sorghum,0,906.6605816,415533.66,906.6605816
TZA,4,Sorghum,0,3143.265704,1539554.26,3143.265704
TZA,5,Sorghum,0,579.2374881,272085.18,579.2374881
TZA,6,Sorghum,0,60.83616637,28912.19,60.83616637
UGA,2,Sorghum,0,1.910405941,720.1,1.910405941
UGA,3,Sorghum,0,134.9237336,53706.46,134.9237336
UGA,4,Sorghum,0,204.4132988,88349.97,204.4132988
UGA,5,Sorghum,0,1506.79912,645630.56,1506.79912
UGA,6,Sorghum,0,918.2314124,343262.96,918.2314124
GBR,10,Sorghum,0,0,0,0
GBR,11,Sorghum,0,0,0,0
GBR,12,Sorghum,0,0,0,0
GBR,15,Sorghum,0,0,0,0
GBR,16,Sorghum,0,0,0,0
UKR,8,Sorghum,0,30.85989842,14682.84,30.85989842
UKR,9,Sorghum,0,32.9536608,15606.07,32.9536608
UKR,10,Sorghum,0,47.70116509,22002.76,47.70116509
UKR,11,Sorghum,0,0.114184016,54.51,0.114184016
UKR,15,Sorghum,0,0.000115271,0.04,0.000115271
UKR,16,Sorghum,0,0.025929934,10.8,0.025929934
USA,7,Sorghum,741363.75,13840.13704,5068590.72,13840.13704
USA,8,Sorghum,24332.37,3910.035341,1540080.68,3910.035341
USA,9,Sorghum,25083.61,2971.926843,1278600.57,2971.926843
USA,10,Sorghum,28999.6,8007.827637,3476660.27,8007.827637
USA,11,Sorghum,70807.82,4305.077808,1817377.91,4305.077808
USA,12,Sorghum,19210.05,1275.917613,514748.87,1275.917613
USA,13,Sorghum,0,0.859762454,0,0.859762454
USA,14,Sorghum,0,0.043293777,0,0.043293777
USA,15,Sorghum,0,0.00790217,0,0.00790217
USA,16,Sorghum,0,0,0,0
BFA,1,Sorghum,0,38.5640888,18220.19,38.5640888
BFA,2,Sorghum,0,2463.289705,1336378,2463.289705
BFA,3,Sorghum,0.03,7927.020371,4410137.32,7927.020371
BFA,4,Sorghum,0,475.9236068,244090.85,475.9236068
URY,12,Sorghum,0,252.7200889,128821.26,252.7200889
UZB,7,Sorghum,3863.84,25.07768517,4821.94,25.07768517
UZB,8,Sorghum,6539.96,40.25189134,7049.56,40.25189134
UZB,14,Sorghum,0,1.254299551,0,1.254299551
VEN,1,Sorghum,0.05,2.40887193,436.85,2.40887193
VEN,2,Sorghum,18.09,10.3311037,2782.57,10.3311037
VEN,3,Sorghum,11.53,2.7533773,725.87,2.7533773
VEN,4,Sorghum,3396.76,1299.344926,336149.49,1299.344926
VEN,5,Sorghum,5384.21,925.6810673,283829.95,925.6810673
VEN,6,Sorghum,28.39,61.47695698,19873.8,61.47695698
VNM,4,Sorghum,0,0,0,0
VNM,5,Sorghum,0,0,0,0
VNM,6,Sorghum,0,0,0,0
VNM,11,Sorghum,0,0,0,0
VNM,12,Sorghum,0,0.043200975,0,0.043200975
NAM,1,Sorghum,0,0.000799643,0,0.000799643
NAM,2,Sorghum,0,0,0,0
NAM,7,Sorghum,0,0.653711282,0,0.653711282
NAM,8,Sorghum,0,92.13865576,73326.45,92.13865576
NAM,9,Sorghum,0,5.193413117,2917.2,5.193413117
SWZ,2,Sorghum,0,0.614486086,41.77,0.614486086
SWZ,3,Sorghum,0,2.699807123,1126.98,2.699807123
SWZ,10,Sorghum,0,3.500675047,1615.63,3.500675047
SWZ,11,Sorghum,0,3.608323524,1884.4,3.608323524
YEM,1,Sorghum,332980.92,4214.508103,982057.43,4214.508103
ZMB,3,Sorghum,0,134.8577498,58539.67,134.8577498
ZMB,4,Sorghum,0,84.63137817,33150.72,84.63137817
ZMB,8,Sorghum,0,0.109872228,40.41,0.109872228
ZMB,9,Sorghum,0,80.70385218,33336.99,80.70385218
ZMB,10,Sorghum,0,30.61479558,14884.88,30.61479558
ZWE,1,Sorghum,31.13,165.2098883,67449.06,165.2098883
ZWE,2,Sorghum,648.34,208.4542672,86582.79,208.4542672
ZWE,3,Sorghum,255.96,195.8669709,77493.42,195.8669709
ZWE,4,Sorghum,6.43,19.38435713,8916.28,19.38435713
ZWE,7,Sorghum,28.18,211.8343361,80520.02,211.8343361
ZWE,8,Sorghum,87.62,292.4132597,99198.22,292.4132597
ZWE,9,Sorghum,211.91,315.0713197,114816.83,315.0713197
ZWE,10,Sorghum,139.86,44.88009556,18454.65,44.88009556
ZWE,11,Sorghum,0,12.02581901,5379.7,12.02581901
IDN,4,Sorghum,0,0,0,0
IDN,5,Sorghum,0,0,0,0
IDN,6,Sorghum,0,0,0,0
ARE,1,Sorghum,0,0,0,0
TLS,4,Sorghum,0,0,0,0
TLS,5,Sorghum,0,0,0,0
SMR,11,Sorghum,0,0.073305349,0,0.073305349
ESH,1,Sorghum,0,0,0,0
ESH,7,Sorghum,0,0,0,0
SRB,9,Sorghum,0,0.673577154,278.39,0.673577154
SRB,10,Sorghum,0,15.7880763,6780.68,15.7880763
SRB,11,Sorghum,0,1.889727337,814.6,1.889727337
TWN,4,Sorghum,0,2.258763998,0,2.258763998
TWN,5,Sorghum,0,6.038185194,0,6.038185194
TWN,6,Sorghum,0,11.59349972,0,11.59349972
TWN,12,Sorghum,0,22.35081954,0,22.35081954
DZA,1,Wheat,0,0,0,0
DZA,7,Wheat,310.33,7.332209657,1710.47,7.332209657
DZA,8,Wheat,5253.3,466.1474269,181969.73,466.1474269
DZA,9,Wheat,72199.81,7189.042821,2896753.23,7189.042821
DZA,10,Wheat,49491.54,6788.261681,3209373.52,6788.261681
AZE,8,Wheat,53707.41,1586.542553,348260.35,1586.542553
AZE,9,Wheat,128522.84,3645.887637,790456.39,3645.887637
AZE,10,Wheat,313.6,39.17675266,9885.11,39.17675266
AZE,14,Wheat,0.4,76.31614433,13099.49,76.31614433
AZE,15,Wheat,1.57,101.56632,19353.27,101.56632
ALB,9,Wheat,253.71,167.9205365,47454.51,167.9205365
ALB,10,Wheat,173.2,196.3169288,56357.17,196.3169288
ALB,11,Wheat,3420.05,687.6180052,215144.25,687.6180052
ALB,16,Wheat,0,2.920394986,815.13,2.920394986
ARM,8,Wheat,12924.89,625.2418777,133863.38,625.2418777
ARM,9,Wheat,509.62,256.3499606,56995.96,256.3499606
ARM,14,Wheat,0,80.95255394,16466.96,80.95255394
ARM,15,Wheat,11.63,192.5248671,37750.28,192.5248671
AGO,1,Wheat,0,0.31237518,58.38,0.31237518
AGO,2,Wheat,0,0.701365089,137.74,0.701365089
AGO,3,Wheat,0,1.095235098,166.22,1.095235098
AGO,4,Wheat,0,7.336919053,1016,7.336919053
AGO,5,Wheat,0,11.3873794,1915.57,11.3873794
AGO,8,Wheat,6.95,0.37212859,68.97,0.37212859
AGO,9,Wheat,0,1.512949675,195.86,1.512949675
AGO,10,Wheat,0,2.835657638,355.26,2.835657638
AGO,11,Wheat,0,0.416192003,62.65,0.416192003
ARG,7,Wheat,5429.06,1083.075139,387534.47,1083.075139
ARG,8,Wheat,26654.95,3389.790884,1285615.3,3389.790884
ARG,9,Wheat,38546.66,8305.033595,3136467.02,8305.033595
ARG,10,Wheat,50796.95,13187.32697,5477367.71,13187.32697
ARG,11,Wheat,16617.16,16295.52235,6760806.6,16295.52235
ARG,12,Wheat,23912.78,17918.78499,8308101.32,17918.78499
ARG,13,Wheat,0,15.87038289,6419.76,15.87038289
ARG,14,Wheat,0,1.004658748,2841.38,1.004658748
ARG,15,Wheat,0,0.872390773,350.91,0.872390773
ARG,16,Wheat,0,0.016261003,0,0.016261003
AUS,1,Wheat,0,47.62050526,16432.09,47.62050526
AUS,2,Wheat,8.12,563.789909,175233.97,563.789909
AUS,3,Wheat,3.6,1.845738957,182.5,1.845738957
AUS,4,Wheat,143.51,120.0197801,45698.57,120.0197801
AUS,5,Wheat,0,0.009903136,0,0.009903136
AUS,6,Wheat,0.09,0.11214624,32.74,0.11214624
AUS,7,Wheat,84246.09,19235.23282,6419010.17,19235.23282
AUS,8,Wheat,97640.2,48432.05906,15776646.88,48432.05906
AUS,9,Wheat,150472.77,33401.74671,12443848.63,33401.74671
AUS,10,Wheat,13693.24,8649.180623,3581149.62,8649.180623
AUS,11,Wheat,8546.37,3053.561085,1330685.81,3053.561085
AUS,12,Wheat,8302.25,4078.436278,1925163.75,4078.436278
AUS,17,Wheat,9.5,0.256079092,71.05,0.256079092
BGD,4,Wheat,122987.39,1606.502626,284406.43,1606.502626
BGD,5,Wheat,400163.07,6251.384006,1252882.58,6251.384006
BGD,6,Wheat,294.22,11.56468243,3097.7,11.56468243
BGD,11,Wheat,2892.3,32.78487215,7391.39,32.78487215
BGD,12,Wheat,24.06,1.156018927,310.85,1.156018927
BLZ,5,Wheat,0,0,0,0
BLZ,6,Wheat,0,0.078219656,49.68,0.078219656
BIH,10,Wheat,0,456.7301065,214385.85,456.7301065
BIH,11,Wheat,0,484.3734589,230921.56,484.3734589
BIH,12,Wheat,0,5.151133376,2443.67,5.151133376
BOL,1,Wheat,0,5.685126925,1879.96,5.685126925
BOL,2,Wheat,0,2.522078041,873.41,2.522078041
BOL,3,Wheat,0,83.58847081,37422.82,83.58847081
BOL,4,Wheat,0,153.8499565,80725.98,153.8499565
BOL,5,Wheat,0,187.4250107,104768.61,187.4250107
BOL,6,Wheat,0,121.0334102,52428.71,121.0334102
BOL,7,Wheat,0,120.6463677,52873.29,120.6463677
BOL,8,Wheat,0,212.4175444,83363.58,212.4175444
BOL,9,Wheat,0,297.1640901,123643.68,297.1640901
BOL,10,Wheat,0,124.6115095,64431.29,124.6115095
BOL,11,Wheat,0,50.94170593,26623.96,50.94170593
BOL,12,Wheat,0,1.662723649,636.97,1.662723649
BOL,13,Wheat,0,37.11247568,11052.69,37.11247568
BOL,14,Wheat,0,16.50340281,6373.4,16.50340281
BOL,15,Wheat,0,8.446691869,3867.85,8.446691869
BOL,16,Wheat,0,3.771016118,1509.72,3.771016118
MMR,4,Wheat,18220.96,174.143618,40731.03,174.143618
MMR,5,Wheat,55021.54,616.0319066,131577.91,616.0319066
MMR,6,Wheat,86.58,9.468933931,2687.09,9.468933931
MMR,11,Wheat,1666.54,77.27984657,15826.86,77.27984657
MMR,12,Wheat,238.75,28.85966663,5506.59,28.85966663
MMR,15,Wheat,0,0.555234799,17.69,0.555234799
MMR,16,Wheat,1.83,0.532648322,56.27,0.532648322
BEN,3,Wheat,0,0.007676327,0,0.007676327
BEN,4,Wheat,0,4.06737E-21,0,4.06737E-21
BEN,5,Wheat,0,1.46897E-24,0,1.46897E-24
BRA,1,Wheat,0,0,0,0
BRA,2,Wheat,0,0,0,0
BRA,3,Wheat,0.24,48.79876032,10743.77,48.79876032
BRA,4,Wheat,0.64,50.37747489,12804.97,50.37747489
BRA,5,Wheat,2484.43,385.5997621,95929.18,385.5997621
BRA,6,Wheat,503.4,3842.258484,1461381.04,3842.258484
BRA,10,Wheat,0,0.737266592,301.35,0.737266592
BRA,11,Wheat,0,0.000416403,0,0.000416403
BRA,12,Wheat,103.58,12242.33962,5246771.22,12242.33962
BGR,9,Wheat,40.85,9636.757437,3983788.29,9636.757437
BGR,10,Wheat,112.9,1348.283165,575256.91,1348.283165
BGR,11,Wheat,0,6.385243801,3055.69,6.385243801
BRN,6,Wheat,0,0,0,0
CAN,7,Wheat,83881.68,31325.28589,9399922.58,31325.28589
CAN,8,Wheat,17567.76,18062.57897,5445152.33,18062.57897
CAN,9,Wheat,1971.07,17748.86345,5543171.6,17748.86345
CAN,10,Wheat,1579.83,5246.13972,1880213.6,5246.13972
CAN,11,Wheat,2.46,3.112033396,1366.11,3.112033396
CAN,13,Wheat,7789.45,9745.170699,2858736.76,9745.170699
CAN,14,Wheat,650.43,3933.953258,1137235.56,3933.953258
CAN,15,Wheat,953.26,19218.62868,5454013.27,19218.62868
CAN,16,Wheat,16,516.9083571,139421.45,516.9083571
KHM,4,Wheat,0,0.001759827,0.38,0.001759827
KHM,5,Wheat,0,0.002501401,0.72,0.002501401
KHM,6,Wheat,0,0,0,0
LKA,3,Wheat,0,0,0,0
LKA,4,Wheat,0,0,0,0
LKA,5,Wheat,0,0,0,0
LKA,6,Wheat,0,0,0,0
COG,5,Wheat,0,0.006967827,3.09,0.006967827
COG,6,Wheat,0,0.002645279,1.15,0.002645279
COD,4,Wheat,0,28.22555333,11767.99,28.22555333
COD,5,Wheat,0,34.90851644,15599.45,34.90851644
COD,6,Wheat,0,10.44940688,4583.53,10.44940688
COD,9,Wheat,0,0.011487308,4.18,0.011487308
COD,10,Wheat,0.29,0.123047719,40.61,0.123047719
BDI,4,Wheat,0,0.693264899,293.06,0.693264899
BDI,5,Wheat,0,93.14866328,38002.31,93.14866328
BDI,6,Wheat,0,9.297075316,4098.44,9.297075316
CHN,5,Wheat,2216.81,6.083649037,2922.22,6.083649037
CHN,6,Wheat,27992.15,182.7867159,271504.57,182.7867159
CHN,7,Wheat,8388718.28,11163.82405,4026698.12,11163.82405
CHN,8,Wheat,12466120.44,31360.91227,12923496.43,31360.91227
CHN,9,Wheat,15177182.76,69047.53568,20704763.06,69047.53568
CHN,10,Wheat,5027336.94,38836.03724,10808113.33,38836.03724
CHN,11,Wheat,2971343.85,67101.61478,16837704.41,67101.61478
CHN,12,Wheat,2170165.2,38593.146,15294012.67,38593.146
CHN,13,Wheat,446931.91,2325.777115,460082.5,2325.777115
CHN,14,Wheat,155841,1825.648391,298946.58,1825.648391
CHN,15,Wheat,187726.65,1893.634667,451140.08,1893.634667
CHN,16,Wheat,76663.32,981.4925297,197085.72,981.4925297
CHN,17,Wheat,3743.12,42.49394522,8458.27,42.49394522
AFG,7,Wheat,470218.91,2655.159617,619944.56,2655.159617
AFG,8,Wheat,620147.94,14687.15142,4299272.84,14687.15142
AFG,9,Wheat,2395.22,174.383085,52065.86,174.383085
AFG,10,Wheat,0,57.06603763,15733.07,57.06603763
AFG,13,Wheat,24971.3,2108.398301,653559.45,2108.398301
AFG,14,Wheat,12638.6,757.4880666,217376.31,757.4880666
BTN,5,Wheat,887.85,18.94151431,6225.3,18.94151431
BTN,11,Wheat,765.96,20.61173284,5495.75,20.61173284
BTN,12,Wheat,683.43,22.09764091,7232.89,22.09764091
BTN,14,Wheat,20.45,1.693154143,394.18,1.693154143
BTN,15,Wheat,0,0.406975559,81.66,0.406975559
BTN,16,Wheat,680.64,11.88549727,3078.72,11.88549727
CHL,1,Wheat,63.33,1.521229466,346.53,1.521229466
CHL,7,Wheat,5037.55,42.00558539,14599.39,42.00558539
CHL,8,Wheat,19577.41,68.53675085,28096.42,68.53675085
CHL,9,Wheat,48277.76,211.8411357,101793.42,211.8411357
