Country_name,ID,AEZ,8,Crop1,Crop2,Crop3,Crop4,Crop5,Crop6,Crop7,Crop8,Crop9,Crop10,Crop11,Crop12,Crop13,Crop14,Crop15,Crop16,Crop17,Crop18,Crop19,Crop20,Crop21,Crop22,Crop23,Crop24,Crop25,Crop26
Thailand,1292,4,Thailand4,805,925780,4463600,5361,0,265,59055,131430,18881,5138,858650,233920,0,152170,0,46230,258210,171,0,1616,12295,441,47472,1372600,10657,268240
Thailand,1343,6,Thailand6,79,4430,194120,570,0,16,6289,266,1994,83,2992,38246,0,25452,0,1931,19427,18,0,178,1691,359,5217,161470,1176,35570
Thailand,1364,5,Thailand5,220,216390,622930,1242,0,174,13770,57248,4565,1898,179800,71673,0,36454,0,25303,42781,361,0,371,8563,93,11036,325560,2683,69586
Thailand,1388,5,Thailand5,220,216390,622930,1242,0,174,13770,57248,4565,1898,179800,71673,0,36454,0,25303,42781,361,0,371,8563,93,11036,325560,2683,69586
Thailand,1395,5,Thailand5,220,216390,622930,1242,0,174,13770,57248,4565,1898,179800,71673,0,36454,0,25303,42781,361,0,371,8563,93,11036,325560,2683,69586
Thailand,1401,5,Thailand5,220,216390,622930,1242,0,174,13770,57248,4565,1898,179800,71673,0,36454,0,25303,42781,361,0,371,8563,93,11036,325560,2683,69586
Thailand,1410,5,Thailand5,220,216390,622930,1242,0,174,13770,57248,4565,1898,179800,71673,0,36454,0,25303,42781,361,0,371,8563,93,11036,325560,2683,69586
Thailand,1453,6,Thailand6,79,4430,194120,570,0,16,6289,266,1994,83,2992,38246,0,25452,0,1931,19427,18,0,178,1691,359,5217,161470,1176,35570
The Gambia,1370,3,The Gambia3,0,7515,8377,0,0,50010,10422,0,0,20,1424,0,0,3013,0,87374,9524,0,0,0,1063,0,0,2306,0,6391
Togo,1370,3,Togo3,0,4126,3153,0,0,49566,53428,6,0,0,116,1,0,76,0,13781,11840,232,1,0,529,1254,1,2009,0,4111
Togo,1412,4,Togo4,0,122520,15655,0,0,22501,97106,126,0,0,38621,26,0,5114,0,27249,75185,911,9,0,80608,621,3457,20530,0,66799
Togo,1441,4,Togo4,0,122520,15655,0,0,22501,97106,126,0,0,38621,26,0,5114,0,27249,75185,911,9,0,80608,621,3457,20530,0,66799
Togo,1473,5,Togo5,0,250720,10764,0,0,775,22013,309,0,0,69473,16,0,8862,0,14250,48249,3147,18,0,73237,30151,34298,14786,0,52733
Tunisia,815,10,Tunisia10,370690,67,3,107220,1208,0,836,0,6545,167,0,0,0,0,1765,1289,53863,3451,0,8,1102,0,0,271930,116150,28300
Tunisia,828,9,Tunisia9,92539,0,0,38142,0,0,220,0,1854,14,0,0,0,0,499,0,7753,1033,0,0,312,0,0,238370,31470,5511
Tunisia,829,8,Tunisia8,5325,0,0,663,0,0,0,0,94,0,0,0,0,0,24,0,273,0,0,0,20,0,0,33037,1826,46
Tunisia,973,8,Tunisia8,5325,0,0,663,0,0,0,0,94,0,0,0,0,0,24,0,273,0,0,0,20,0,0,33037,1826,46
Tunisia,1259,7,Tunisia7,3,0,0,20,0,0,2,0,15,0,0,0,0,0,4,0,38,10,0,0,2,0,0,53,266,58
Turkey,653,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,654,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,655,12,Turkey12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Turkey,657,16,Turkey16,2030,1056,0,600,5,0,0,1,31,234,0,0,4,0,0,0,393,11,2,391,0,0,0,993,164,997
Turkey,668,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,669,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,670,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,671,11,Turkey11,14851,4061,0,2891,29,0,0,0,2255,469,0,0,75,0,1,0,1856,3,13,2260,0,0,0,5474,1036,7514
Turkey,672,11,Turkey11,14851,4061,0,2891,29,0,0,0,2255,469,0,0,75,0,1,0,1856,3,13,2260,0,0,0,5474,1036,7514
Turkey,673,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,674,16,Turkey16,2030,1056,0,600,5,0,0,1,31,234,0,0,4,0,0,0,393,11,2,391,0,0,0,993,164,997
Turkey,675,15,Turkey15,31331,10166,0,14387,261,0,0,73,2185,1948,0,0,393,0,1,13,2196,673,16,4645,0,0,0,11821,1180,17695
Turkey,689,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,690,11,Turkey11,14851,4061,0,2891,29,0,0,0,2255,469,0,0,75,0,1,0,1856,3,13,2260,0,0,0,5474,1036,7514
Turkey,691,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,692,9,Turkey9,2791500,207590,0,1268300,21142,1566,15,3152,217260,29839,0,0,18184,0,167,2366,659800,336,1218,183490,71,0,0,437260,85140,415460
Turkey,693,15,Turkey15,31331,10166,0,14387,261,0,0,73,2185,1948,0,0,393,0,1,13,2196,673,16,4645,0,0,0,11821,1180,17695
Turkey,694,14,Turkey14,26065,2306,0,12251,350,0,0,0,257,1020,0,0,371,0,3,0,3049,13,28,4280,0,0,0,12691,1964,17857
Turkey,717,14,Turkey14,26065,2306,0,12251,350,0,0,0,257,1020,0,0,371,0,3,0,3049,13,28,4280,0,0,0,12691,1964,17857
Turkey,736,9,Turkey9,2791500,207590,0,1268300,21142,1566,15,3152,217260,29839,0,0,18184,0,167,2366,659800,336,1218,183490,71,0,0,437260,85140,415460
Turkey,755,9,Turkey9,2791500,207590,0,1268300,21142,1566,15,3152,217260,29839,0,0,18184,0,167,2366,659800,336,1218,183490,71,0,0,437260,85140,415460
Turkey,769,7,Turkey7,29923,151,0,29189,1836,0,0,0,848,384,0,0,830,0,1,0,6290,3,16,2465,0,0,0,4533,1060,5045
Turkey,770,9,Turkey9,2791500,207590,0,1268300,21142,1566,15,3152,217260,29839,0,0,18184,0,167,2366,659800,336,1218,183490,71,0,0,437260,85140,415460
Turkey,777,9,Turkey9,2791500,207590,0,1268300,21142,1566,15,3152,217260,29839,0,0,18184,0,167,2366,659800,336,1218,183490,71,0,0,437260,85140,415460
Turkey,787,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,788,8,Turkey8,3740400,52345,0,1775600,112870,105,0,1847,63298,51286,0,18,39616,0,164,1895,517630,434,1469,220210,0,0,0,550480,106420,515330
Turkey,789,9,Turkey9,2791500,207590,0,1268300,21142,1566,15,3152,217260,29839,0,0,18184,0,167,2366,659800,336,1218,183490,71,0,0,437260,85140,415460
Turkey,790,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,791,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,792,9,Turkey9,2791500,207590,0,1268300,21142,1566,15,3152,217260,29839,0,0,18184,0,167,2366,659800,336,1218,183490,71,0,0,437260,85140,415460
Turkey,793,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,803,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,804,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,805,9,Turkey9,2791500,207590,0,1268300,21142,1566,15,3152,217260,29839,0,0,18184,0,167,2366,659800,336,1218,183490,71,0,0,437260,85140,415460
Turkey,806,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,846,10,Turkey10,826330,106510,0,123490,3380,1061,14,9633,93878,10449,0,0,2360,0,50,2587,90926,85,447,67172,0,0,0,138330,30900,197300
Turkey,862,9,Turkey9,2791500,207590,0,1268300,21142,1566,15,3152,217260,29839,0,0,18184,0,167,2366,659800,336,1218,183490,71,0,0,437260,85140,415460
Turkey,1055,8,Turkey8,3740400,52345,0,1775600,112870,105,0,1847,63298,51286,0,18,39616,0,164,1895,517630,434,1469,220210,0,0,0,550480,106420,515330
Turkmenistan,771,8,Turkmenistan8,103120,55,2202,8152,0,282,0,61,100,4108,0,41,2099,0,0,0,1546,0,0,2538,4610,0,0,3331,876,0
Turkmenistan,831,8,Turkmenistan8,103120,55,2202,8152,0,282,0,61,100,4108,0,41,2099,0,0,0,1546,0,0,2538,4610,0,0,3331,876,0
Turkmenistan,959,8,Turkmenistan8,103120,55,2202,8152,0,282,0,61,100,4108,0,41,2099,0,0,0,1546,0,0,2538,4610,0,0,3331,876,0
Turkmenistan,1109,7,Turkmenistan7,285580,90,4002,14539,0,86,1,96,139,6730,0,56,12450,0,0,2,5557,0,0,4704,9783,0,0,7185,1336,0
Uganda,1435,2,Uganda2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Uganda,1440,2,Uganda2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Uganda,1441,4,Uganda4,792,26821,2455,20,0,19303,22038,2199,566,5205,16851,13068,0,0,0,17402,41493,18,55,0,23759,1444,28379,187740,0,88805
Uganda,1443,4,Uganda4,792,26821,2455,20,0,19303,22038,2199,566,5205,16851,13068,0,0,0,17402,41493,18,55,0,23759,1444,28379,187740,0,88805
Uganda,1447,4,Uganda4,792,26821,2455,20,0,19303,22038,2199,566,5205,16851,13068,0,0,0,17402,41493,18,55,0,23759,1444,28379,187740,0,88805
Uganda,1448,3,Uganda3,1024,37326,1005,100,0,2037,10315,269,357,10277,1121,7510,0,0,0,672,28445,90,0,0,13427,806,15824,105620,0,36226
Uganda,1449,5,Uganda5,2618,302660,66289,3,0,231390,155950,69711,2131,22158,271250,51716,0,2979,0,130020,379490,168,0,0,94085,5972,113370,776560,0,380100
Uganda,1459,5,Uganda5,2618,302660,66289,3,0,231390,155950,69711,2131,22158,271250,51716,0,2979,0,130020,379490,168,0,0,94085,5972,113370,776560,0,380100
Uganda,1469,5,Uganda5,2618,302660,66289,3,0,231390,155950,69711,2131,22158,271250,51716,0,2979,0,130020,379490,168,0,0,94085,5972,113370,776560,0,380100
Uganda,1473,5,Uganda5,2618,302660,66289,3,0,231390,155950,69711,2131,22158,271250,51716,0,2979,0,130020,379490,168,0,0,94085,5972,113370,776560,0,380100
Uganda,1529,6,Uganda6,2721,190150,28267,0,0,106900,71610,41609,1817,23315,126340,43958,0,605,0,51959,324200,33,0,0,80169,4925,96495,644710,0,311250
Ukraine,427,16,Ukraine16,2605,1100,0,502,162,62,1,18,17,593,0,0,163,0,26,0,70,0,0,24,0,0,0,105,1445,704
Ukraine,441,16,Ukraine16,2605,1100,0,502,162,62,1,18,17,593,0,0,163,0,26,0,70,0,0,24,0,0,0,105,1445,704
Ukraine,442,9,Ukraine9,1273000,1050800,161,1367300,72807,72289,3329,22001,1134400,219090,0,0,235890,0,30481,0,102290,0,0,30472,0,0,0,121940,1548800,520470
Ukraine,459,15,Ukraine15,586,1501,0,76,7,0,2,0,63,610,0,0,30,0,0,0,24,0,0,24,0,0,0,133,603,1133
Ukraine,460,16,Ukraine16,2605,1100,0,502,162,62,1,18,17,593,0,0,163,0,26,0,70,0,0,24,0,0,0,105,1445,704
Ukraine,474,11,Ukraine11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Ukraine,505,10,Ukraine10,2583100,1378600,174,1377300,545440,100120,4699,32156,386130,1228500,0,0,534650,0,48830,0,290520,0,0,51466,0,0,0,182850,2250400,1010400
Ukraine,506,9,Ukraine9,1273000,1050800,161,1367300,72807,72289,3329,22001,1134400,219090,0,0,235890,0,30481,0,102290,0,0,30472,0,0,0,121940,1548800,520470
Ukraine,533,8,Ukraine8,1477500,720410,93,1007400,38429,62706,2911,19366,1144000,85054,0,0,41505,0,26448,0,80454,0,0,30201,0,0,0,108880,1214100,435120
Ukraine,534,9,Ukraine9,1273000,1050800,161,1367300,72807,72289,3329,22001,1134400,219090,0,0,235890,0,30481,0,102290,0,0,30472,0,0,0,121940,1548800,520470
Ukraine,546,8,Ukraine8,1477500,720410,93,1007400,38429,62706,2911,19366,1144000,85054,0,0,41505,0,26448,0,80454,0,0,30201,0,0,0,108880,1214100,435120
Ukraine,547,9,Ukraine9,1273000,1050800,161,1367300,72807,72289,3329,22001,1134400,219090,0,0,235890,0,30481,0,102290,0,0,30472,0,0,0,121940,1548800,520470
Ukraine,611,8,Ukraine8,1477500,720410,93,1007400,38429,62706,2911,19366,1144000,85054,0,0,41505,0,26448,0,80454,0,0,30201,0,0,0,108880,1214100,435120
Ukraine,686,10,Ukraine10,2583100,1378600,174,1377300,545440,100120,4699,32156,386130,1228500,0,0,534650,0,48830,0,290520,0,0,51466,0,0,0,182850,2250400,1010400
United Arab Emirates,1297,1,United Arab Emirates1,3,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9130,0
United Kingdom,188,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,199,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,203,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,204,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,211,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,212,10,United Kingdom10,167210,14007,0,221500,834,0,0,0,0,16149,0,0,5461,0,63997,0,28031,0,0,86,0,0,0,2977,157290,53340
United Kingdom,219,15,United Kingdom15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,231,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,232,16,United Kingdom16,29539,3916,0,77070,231,0,0,0,0,5607,0,0,5,0,17873,0,7838,0,0,24,0,0,0,876,44013,15410
United Kingdom,240,12,United Kingdom12,83349,7014,0,58084,410,0,0,0,0,2293,0,0,263,0,16333,0,14037,0,0,42,0,0,0,1329,78534,24642
United Kingdom,241,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,246,12,United Kingdom12,83349,7014,0,58084,410,0,0,0,0,2293,0,0,263,0,16333,0,14037,0,0,42,0,0,0,1329,78534,24642
United Kingdom,247,16,United Kingdom16,29539,3916,0,77070,231,0,0,0,0,5607,0,0,5,0,17873,0,7838,0,0,24,0,0,0,876,44013,15410
United Kingdom,248,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,256,10,United Kingdom10,167210,14007,0,221500,834,0,0,0,0,16149,0,0,5461,0,63997,0,28031,0,0,86,0,0,0,2977,157290,53340
United Kingdom,257,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,258,16,United Kingdom16,29539,3916,0,77070,231,0,0,0,0,5607,0,0,5,0,17873,0,7838,0,0,24,0,0,0,876,44013,15410
United Kingdom,268,12,United Kingdom12,83349,7014,0,58084,410,0,0,0,0,2293,0,0,263,0,16333,0,14037,0,0,42,0,0,0,1329,78534,24642
United Kingdom,269,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,270,10,United Kingdom10,167210,14007,0,221500,834,0,0,0,0,16149,0,0,5461,0,63997,0,28031,0,0,86,0,0,0,2977,157290,53340
United Kingdom,271,10,United Kingdom10,167210,14007,0,221500,834,0,0,0,0,16149,0,0,5461,0,63997,0,28031,0,0,86,0,0,0,2977,157290,53340
United Kingdom,283,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,299,12,United Kingdom12,83349,7014,0,58084,410,0,0,0,0,2293,0,0,263,0,16333,0,14037,0,0,42,0,0,0,1329,78534,24642
United Kingdom,300,10,United Kingdom10,167210,14007,0,221500,834,0,0,0,0,16149,0,0,5461,0,63997,0,28031,0,0,86,0,0,0,2977,157290,53340
United Kingdom,324,12,United Kingdom12,83349,7014,0,58084,410,0,0,0,0,2293,0,0,263,0,16333,0,14037,0,0,42,0,0,0,1329,78534,24642
United Kingdom,325,10,United Kingdom10,167210,14007,0,221500,834,0,0,0,0,16149,0,0,5461,0,63997,0,28031,0,0,86,0,0,0,2977,157290,53340
United Kingdom,336,12,United Kingdom12,83349,7014,0,58084,410,0,0,0,0,2293,0,0,263,0,16333,0,14037,0,0,42,0,0,0,1329,78534,24642
United Kingdom,346,11,United Kingdom11,1424100,73342,0,651070,4390,0,0,0,0,28687,0,0,143850,0,320710,0,146750,0,0,490,0,0,0,13589,819960,220940
United Kingdom,347,12,United Kingdom12,83349,7014,0,58084,410,0,0,0,0,2293,0,0,263,0,16333,0,14037,0,0,42,0,0,0,1329,78534,24642
United Kingdom,369,12,United Kingdom12,83349,7014,0,58084,410,0,0,0,0,2293,0,0,263,0,16333,0,14037,0,0,42,0,0,0,1329,78534,24642
United Kingdom,370,12,United Kingdom12,83349,7014,0,58084,410,0,0,0,0,2293,0,0,263,0,16333,0,14037,0,0,42,0,0,0,1329,78534,24642
United States,33,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,39,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,48,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,54,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,55,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,56,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,57,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,61,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,81,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,82,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,97,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,102,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,111,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,112,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,113,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,114,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,119,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,120,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,121,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,122,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,134,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,135,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,136,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,137,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,144,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,150,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,151,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,152,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,153,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,154,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,155,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,156,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,157,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,165,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,166,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,167,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,168,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,177,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,178,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,186,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,187,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,197,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,209,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,210,13,United States13,358370,1398,0,26425,49,0,29,0,520,66,0,0,886,0,2391,0,2880,146,2,0,1206,0,0,760,126990,12175
United States,217,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,226,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,227,15,United States15,5678,396,0,2205,0,0,0,0,0,21,0,0,0,0,148,0,34,1,0,0,0,0,0,33,7951,160
United States,228,14,United States14,33751,369,0,22870,0,0,0,0,12,154,0,0,564,0,422,0,224,17,0,0,0,0,0,131,46532,886
United States,305,16,United States16,83,107,0,13,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,4
United States,414,10,United States10,2764700,15211000,486,126500,36571,308,769820,12735000,41217,29098,0,7908,128590,0,35095,5549,137990,5541,73,26400,46802,0,0,83509,7578300,738130
United States,415,16,United States16,83,107,0,13,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,4
United States,416,9,United States9,2703300,1992700,0,374680,5156,1763,263440,2469200,199310,53143,0,0,205070,0,211630,3627,168230,1533,526,114,52165,0,0,9564,893660,139490
United States,417,9,United States9,2703300,1992700,0,374680,5156,1763,263440,2469200,199310,53143,0,0,205070,0,211630,3627,168230,1533,526,114,52165,0,0,9564,893660,139490
United States,418,8,United States8,6180300,1516200,0,770970,22323,56542,404580,1456200,698650,8391,0,0,17744,0,191890,5434,246490,3002,22,6765,147800,0,0,18465,3412100,368880
United States,419,8,United States8,6180300,1516200,0,770970,22323,56542,404580,1456200,698650,8391,0,0,17744,0,191890,5434,246490,3002,22,6765,147800,0,0,18465,3412100,368880
United States,420,8,United States8,6180300,1516200,0,770970,22323,56542,404580,1456200,698650,8391,0,0,17744,0,191890,5434,246490,3002,22,6765,147800,0,0,18465,3412100,368880
United States,434,11,United States11,1795900,6775700,19072,60744,13781,10,441490,8542200,3028,4541,0,189,0,0,13,14600,1828,3868,0,1957,453200,0,0,47198,6097300,265760
United States,435,10,United States10,2764700,15211000,486,126500,36571,308,769820,12735000,41217,29098,0,7908,128590,0,35095,5549,137990,5541,73,26400,46802,0,0,83509,7578300,738130
