# File: gains_iso_fuel_emissions.csv
# Title: Sectorwise emission factors from GAINS dataset by ISO
# Units: kt/EJ
# Comments: These emissions factors are used to divide CEDS emissions into different transportation  categories
# Source:GAINS dataset
# Column types: ccinnn
# ----------
Non.co2,iso,year,dieseloil,lightoil,natural_gas
SO2,mng,2050,0.002350948,0.002053816,0.009839818
SO2,moz,2050,0.001506097,0.010760815,0.003643022
SO2,mrt,2050,0.001506097,0.010760815,0.003643022
SO2,msr,2050,0.120221981,0.086099534,0.003643022
SO2,mtq,2050,0.120221981,0.086099534,0.003643022
SO2,mus,2050,0.001506471,0.010760815,0.003643022
SO2,mwi,2050,0.001506097,0.010760815,0.003643022
SO2,mys,2050,0.024110711,0.014588335,0.004824621
SO2,nam,2050,0.001506097,0.010760815,0.003643022
SO2,ncl,2050,0.00046276,0.00035805,0.003643022
SO2,ner,2050,0.001506097,0.010760815,0.003643022
SO2,nga,2050,0.001506097,0.010760815,0.003643022
SO2,nic,2050,0.120221981,0.086099534,0.003643022
SO2,niu,2050,0.00046276,0.00035805,0.003643022
SO2,nld,2050,0.000469456,0.000404084,2.20347E-05
SO2,nor,2050,0.000469456,0.000404084,2.20347E-05
SO2,npl,2050,0.032935582,0.113018998,0.036677381
SO2,nzl,2050,0.00046276,0.00035805,0.003643022
SO2,omn,2050,0.001444384,0.004448899,0.003643022
SO2,pak,2050,0.032935582,0.113018998,0.036677381
SO2,pan,2050,0.120221981,0.086099534,0.003643022
SO2,per,2050,0.037250742,0.051838073,0.003643022
SO2,phl,2050,0.024110711,0.014588335,0.004824621
SO2,plw,2050,0.00046276,0.00035805,0.003643022
SO2,png,2050,0.021126861,0.002526565,0.004572431
SO2,pol,2050,0.000469339,0.000311561,0.003643022
SO2,pri,2050,0.120221981,0.086099534,0.003643022
SO2,prk,2050,0.004760903,0.003262783,0.004233296
SO2,prt,2050,0.000469456,0.000404084,2.20347E-05
SO2,pry,2050,0.037250742,0.051838073,0.003643022
SO2,pse,2050,0.001444384,0.004448899,0.003643022
SO2,pyf,2050,0.00046276,0.00035805,0.003643022
SO2,qat,2050,0.001444384,0.004448899,0.003643022
SO2,reu,2050,0.001506471,0.010760815,0.003643022
SO2,rou,2050,0.000469339,0.000311561,0.003643022
SO2,rus,2050,0.072710147,0.000630823,0.000858879
SO2,rwa,2050,0.001506471,0.010760815,0.003643022
SO2,sau,2050,0.001444384,0.004448899,0.003643022
SO2,sdn,2050,0.001506471,0.010760815,0.003643022
SO2,sen,2050,0.001506097,0.010760815,0.003643022
SO2,sgp,2050,0.024110711,0.014588335,0.004824621
SO2,slb,2050,0.00046276,0.00035805,0.003643022
SO2,sle,2050,0.001506097,0.010760815,0.003643022
SO2,slv,2050,0.120221981,0.086099534,0.003643022
SO2,som,2050,0.001506471,0.010760815,0.003643022
SO2,spm,2050,0.000461764,0.000446255,0.003643022
SO2,srb,2050,0.000469339,0.000311561,0.003643022
SO2,srb (kosovo),2050,0.000469339,0.000311561,0.003643022
SO2,ssd,2050,0.001506471,0.010760815,0.003643022
SO2,stp,2050,0.001506097,0.010760815,0.003643022
SO2,sur,2050,0.037250742,0.051838073,0.003643022
SO2,svk,2050,0.000469339,0.000311561,0.003643022
SO2,svn,2050,0.000469339,0.000311561,0.003643022
SO2,swe,2050,0.000469456,0.000404084,2.20347E-05
SO2,swz,2050,0.001506097,0.010760815,0.003643022
SO2,sxm,2050,0.120221981,0.086099534,0.003643022
SO2,syc,2050,0.001506471,0.010760815,0.003643022
SO2,syr,2050,0.001444384,0.004448899,0.003643022
SO2,tca,2050,0.120221981,0.086099534,0.003643022
SO2,tcd,2050,0.001506097,0.010760815,0.003643022
SO2,tgo,2050,0.001506097,0.010760815,0.003643022
SO2,tha,2050,0.024110711,0.014588335,0.004824621
SO2,tjk,2050,0.235294118,0.010760815,0.000129023
SO2,tkl,2050,0.00046276,0.00035805,0.003643022
SO2,tkm,2050,0.235294118,0.010760815,0.000129023
SO2,tls,2050,0.021126861,0.002526565,0.004572431
SO2,ton,2050,0.00046276,0.00035805,0.003643022
SO2,tto,2050,0.120221981,0.086099534,0.003643022
SO2,tun,2050,0.001505833,0.010760815,0.003643022
SO2,tur,2050,0.000470376,9.41E-05,0.003643022
SO2,twn,2050,0.002350948,0.002053816,0.009839818
SO2,tza,2050,0.001506097,0.010760815,0.003643022
SO2,uga,2050,0.001506471,0.010760815,0.003643022
SO2,ukr,2050,0.021394564,0.000953268,0.000164229
SO2,ury,2050,0.037250742,0.051838073,0.003643022
SO2,usa,2050,0.000461764,0.000446255,0.003643022
SO2,uzb,2050,0.235294118,0.010760815,0.000129023
SO2,vct,2050,0.120221981,0.086099534,0.003643022
SO2,ven,2050,0.037250742,0.051838073,0.003643022
SO2,vgb,2050,0.120221981,0.086099534,0.003643022
SO2,vir,2050,0.120221981,0.086099534,0.003643022
SO2,vnm,2050,0.024110711,0.014588335,0.004824621
SO2,vut,2050,0.00046276,0.00035805,0.003643022
SO2,wlf,2050,0.00046276,0.00035805,0.003643022
SO2,wsm,2050,0.00046276,0.00035805,0.003643022
SO2,yem,2050,0.001444384,0.004448899,0.003643022
SO2,zaf,2050,0.001505617,0.010760815,0.003643022
SO2,zmb,2050,0.001506097,0.010760815,0.003643022
SO2,zwe,2050,0.001506097,0.010760815,0.003643022
N2O,abw,2050,1.111242557,0.284851735,0
N2O,afg,2050,1.289823368,0.487505666,0
N2O,ago,2050,1.230848822,0.285306583,0
N2O,alb,2050,0.052328768,0.020883575,0
N2O,are,2050,1.120967399,0.089123792,0
N2O,arg,2050,0.897291934,0.241228183,0
N2O,arm,2050,0.641999301,0.226833651,0
N2O,asm,2050,0.188997801,0.030859398,0
N2O,atg,2050,1.111242557,0.284851735,0
N2O,aus,2050,0.188997801,0.030859398,0
N2O,aut,2050,0.047113732,0.017779895,0
N2O,aze,2050,0.641999301,0.226833651,0
N2O,bdi,2050,1.203009314,0.342056643,0
N2O,bel,2050,0.047113732,0.017779895,0
N2O,ben,2050,1.230848822,0.285306583,0
N2O,bfa,2050,1.230848822,0.285306583,0
N2O,bgd,2050,1.289823368,0.487505666,0
N2O,bgr,2050,0.052328768,0.020883575,0
N2O,bhr,2050,1.120967399,0.089123792,0
N2O,bhs,2050,1.111242557,0.284851735,0
N2O,bih,2050,0.052328768,0.020883575,0
N2O,blr,2050,0.73811019,0.065406156,0
N2O,blz,2050,1.111242557,0.284851735,0
N2O,bmu,2050,1.111242557,0.284851735,0
N2O,bol,2050,0.897291934,0.241228183,0
N2O,bra,2050,0.420158121,0.050217474,0
N2O,brb,2050,1.111242557,0.284851735,0
N2O,brn,2050,1.074941012,0.228722003,0
N2O,btn,2050,1.289823368,0.487505666,0
N2O,bwa,2050,1.230848822,0.285306583,0
N2O,caf,2050,1.230848822,0.285306583,0
N2O,can,2050,0.0614055,0.042516999,0
N2O,che,2050,0.047113732,0.017779895,0
N2O,chl,2050,0.897291934,0.241228183,0
N2O,chn,2050,0.14310214,0.046602103,0
N2O,civ,2050,1.230848822,0.285306583,0
N2O,cmr,2050,1.230848822,0.285306583,0
N2O,cod,2050,1.230848822,0.285306583,0
N2O,cog,2050,1.230848822,0.285306583,0
N2O,cok,2050,0.188997801,0.030859398,0
N2O,col,2050,0.897291934,0.241228183,0
N2O,com,2050,1.203009314,0.342056643,0
N2O,cpv,2050,1.230848822,0.285306583,0
N2O,cri,2050,1.111242557,0.284851735,0
N2O,cub,2050,1.111242557,0.284851735,0
N2O,cuw,2050,1.111242557,0.284851735,0
N2O,cym,2050,1.111242557,0.284851735,0
N2O,cyp,2050,0.052328768,0.020883575,0
N2O,cze,2050,0.052328768,0.020883575,0
N2O,deu,2050,0.047113732,0.017779895,0
N2O,dji,2050,1.203009314,0.342056643,0
N2O,dma,2050,1.111242557,0.284851735,0
N2O,dnk,2050,0.047113732,0.017779895,0
N2O,dom,2050,1.111242557,0.284851735,0
N2O,dza,2050,1.159454296,0.556825271,0
N2O,ecu,2050,0.897291934,0.241228183,0
N2O,egy,2050,1.159454296,0.556825271,0
N2O,eri,2050,1.203009314,0.342056643,0
N2O,esh,2050,1.159454296,0.556825271,0
N2O,esp,2050,0.047113732,0.017779895,0
N2O,est,2050,0.052328768,0.020883575,0
N2O,eth,2050,1.203009314,0.342056643,0
N2O,fin,2050,0.047113732,0.017779895,0
N2O,fji,2050,0.188997801,0.030859398,0
N2O,flk,2050,0.897291934,0.241228183,0
N2O,fra,2050,0.047113732,0.017779895,0
N2O,fro,2050,0.047113732,0.017779895,0
N2O,fsm,2050,0.188997801,0.030859398,0
N2O,gab,2050,1.230848822,0.285306583,0
N2O,gbr,2050,0.047113732,0.017779895,0
N2O,geo,2050,0.641999301,0.226833651,0
N2O,gha,2050,1.230848822,0.285306583,0
N2O,gib,2050,0.047113732,0.017779895,0
N2O,gin,2050,1.230848822,0.285306583,0
N2O,glp,2050,1.111242557,0.284851735,0
N2O,gmb,2050,1.230848822,0.285306583,0
N2O,gnb,2050,1.230848822,0.285306583,0
N2O,gnq,2050,1.230848822,0.285306583,0
N2O,grc,2050,0.047113732,0.017779895,0
N2O,grd,2050,1.111242557,0.284851735,0
N2O,grl,2050,0.047113732,0.017779895,0
N2O,gtm,2050,1.111242557,0.284851735,0
N2O,guf,2050,0.897291934,0.241228183,0
N2O,gum,2050,0.188997801,0.030859398,0
N2O,guy,2050,0.897291934,0.241228183,0
N2O,hkg,2050,0.14310214,0.046602103,0
N2O,hnd,2050,1.111242557,0.284851735,0
N2O,hrv,2050,0.052328768,0.020883575,0
N2O,hti,2050,1.111242557,0.284851735,0
N2O,hun,2050,0.052328768,0.020883575,0
N2O,idn,2050,1.467571724,0.171903971,0
N2O,ind,2050,0.091765348,0.042926947,0
N2O,irl,2050,0.047113732,0.017779895,0
N2O,irn,2050,1.120967399,0.089123792,0
N2O,irq,2050,1.120967399,0.089123792,0
N2O,isl,2050,0.047113732,0.017779895,0
N2O,isr,2050,1.120967399,0.089123792,0
N2O,ita,2050,0.047113732,0.017779895,0
N2O,jam,2050,1.111242557,0.284851735,0
N2O,jor,2050,1.120967399,0.089123792,0
N2O,jpn,2050,0.088347818,0.026935426,0
N2O,kaz,2050,1.132043839,0.6353124,0
N2O,ken,2050,1.203009314,0.342056643,0
N2O,kgz,2050,1.132043839,0.6353124,0
N2O,khm,2050,1.074941012,0.228722003,0
N2O,kir,2050,0.188997801,0.030859398,0
N2O,kna,2050,1.111242557,0.284851735,0
N2O,kor,2050,0.111855719,0.095747191,0
N2O,kwt,2050,1.120967399,0.089123792,0
N2O,lao,2050,1.074941012,0.228722003,0
N2O,lbn,2050,1.120967399,0.089123792,0
N2O,lbr,2050,1.230848822,0.285306583,0
N2O,lby,2050,1.159454296,0.556825271,0
N2O,lca,2050,1.111242557,0.284851735,0
N2O,lie,2050,0.047113732,0.017779895,0
N2O,lka,2050,1.289823368,0.487505666,0
N2O,lso,2050,1.230848822,0.285306583,0
N2O,ltu,2050,0.052328768,0.020883575,0
N2O,lux,2050,0.047113732,0.017779895,0
N2O,lva,2050,0.052328768,0.020883575,0
N2O,mac,2050,0.14310214,0.046602103,0
N2O,mar,2050,1.159454296,0.556825271,0
N2O,mda,2050,0.73811019,0.065406156,0
N2O,mdg,2050,1.203009314,0.342056643,0
N2O,mdv,2050,1.289823368,0.487505666,0
N2O,mex,2050,0.094489247,0.075079217,0
N2O,mhl,2050,0.188997801,0.030859398,0
N2O,mkd,2050,0.052328768,0.020883575,0
N2O,mli,2050,1.230848822,0.285306583,0
N2O,mlt,2050,0.052328768,0.020883575,0
N2O,mmr,2050,1.074941012,0.228722003,0
N2O,mne,2050,0.052328768,0.020883575,0
N2O,mng,2050,0.14310214,0.046602103,0
N2O,moz,2050,1.230848822,0.285306583,0
N2O,mrt,2050,1.230848822,0.285306583,0
N2O,msr,2050,1.111242557,0.284851735,0
N2O,mtq,2050,1.111242557,0.284851735,0
N2O,mus,2050,1.203009314,0.342056643,0
N2O,mwi,2050,1.230848822,0.285306583,0
N2O,mys,2050,1.074941012,0.228722003,0
N2O,nam,2050,1.230848822,0.285306583,0
N2O,ncl,2050,0.188997801,0.030859398,0
N2O,ner,2050,1.230848822,0.285306583,0
N2O,nga,2050,1.230848822,0.285306583,0
N2O,nic,2050,1.111242557,0.284851735,0
N2O,niu,2050,0.188997801,0.030859398,0
N2O,nld,2050,0.047113732,0.017779895,0
N2O,nor,2050,0.047113732,0.017779895,0
N2O,npl,2050,1.289823368,0.487505666,0
N2O,nzl,2050,0.188997801,0.030859398,0
N2O,omn,2050,1.120967399,0.089123792,0
N2O,pak,2050,1.289823368,0.487505666,0
N2O,pan,2050,1.111242557,0.284851735,0
N2O,per,2050,0.897291934,0.241228183,0
N2O,phl,2050,1.074941012,0.228722003,0
N2O,plw,2050,0.188997801,0.030859398,0
N2O,png,2050,1.467571724,0.171903971,0
N2O,pol,2050,0.052328768,0.020883575,0
N2O,pri,2050,1.111242557,0.284851735,0
N2O,prk,2050,0.111855719,0.095747191,0
N2O,prt,2050,0.047113732,0.017779895,0
N2O,pry,2050,0.897291934,0.241228183,0
N2O,pse,2050,1.120967399,0.089123792,0
N2O,pyf,2050,0.188997801,0.030859398,0
N2O,qat,2050,1.120967399,0.089123792,0
N2O,reu,2050,1.203009314,0.342056643,0
N2O,rou,2050,0.052328768,0.020883575,0
N2O,rus,2050,0.641999301,0.226833651,0
N2O,rwa,2050,1.203009314,0.342056643,0
N2O,sau,2050,1.120967399,0.089123792,0
N2O,sdn,2050,1.203009314,0.342056643,0
N2O,sen,2050,1.230848822,0.285306583,0
N2O,sgp,2050,1.074941012,0.228722003,0
N2O,slb,2050,0.188997801,0.030859398,0
N2O,sle,2050,1.230848822,0.285306583,0
N2O,slv,2050,1.111242557,0.284851735,0
N2O,som,2050,1.203009314,0.342056643,0
N2O,spm,2050,0.103997621,0.032348149,0
N2O,srb,2050,0.052328768,0.020883575,0
N2O,srb (kosovo),2050,0.052328768,0.020883575,0
N2O,ssd,2050,1.203009314,0.342056643,0
N2O,stp,2050,1.230848822,0.285306583,0
N2O,sur,2050,0.897291934,0.241228183,0
N2O,svk,2050,0.052328768,0.020883575,0
N2O,svn,2050,0.052328768,0.020883575,0
N2O,swe,2050,0.047113732,0.017779895,0
N2O,swz,2050,1.230848822,0.285306583,0
N2O,sxm,2050,1.111242557,0.284851735,0
N2O,syc,2050,1.203009314,0.342056643,0
N2O,syr,2050,1.120967399,0.089123792,0
N2O,tca,2050,1.111242557,0.284851735,0
N2O,tcd,2050,1.230848822,0.285306583,0
N2O,tgo,2050,1.230848822,0.285306583,0
N2O,tha,2050,1.074941012,0.228722003,0
N2O,tjk,2050,1.132043839,0.6353124,0
N2O,tkl,2050,0.188997801,0.030859398,0
N2O,tkm,2050,1.132043839,0.6353124,0
N2O,tls,2050,1.467571724,0.171903971,0
N2O,ton,2050,0.188997801,0.030859398,0
N2O,tto,2050,1.111242557,0.284851735,0
N2O,tun,2050,1.159454296,0.556825271,0
N2O,tur,2050,0.071430672,0.03220783,0
N2O,twn,2050,0.14310214,0.046602103,0
N2O,tza,2050,1.230848822,0.285306583,0
N2O,uga,2050,1.203009314,0.342056643,0
N2O,ukr,2050,0.73811019,0.065406156,0
N2O,ury,2050,0.897291934,0.241228183,0
N2O,usa,2050,0.103997621,0.032348149,0
N2O,uzb,2050,1.132043839,0.6353124,0
N2O,vct,2050,1.111242557,0.284851735,0
N2O,ven,2050,0.897291934,0.241228183,0
N2O,vgb,2050,1.111242557,0.284851735,0
N2O,vir,2050,1.111242557,0.284851735,0
N2O,vnm,2050,1.074941012,0.228722003,0
N2O,vut,2050,0.188997801,0.030859398,0
N2O,wlf,2050,0.188997801,0.030859398,0
N2O,wsm,2050,0.188997801,0.030859398,0
N2O,yem,2050,1.120967399,0.089123792,0
N2O,zaf,2050,0.840961614,0.06264783,0
N2O,zmb,2050,1.230848822,0.285306583,0
N2O,zwe,2050,1.230848822,0.285306583,0
BC,abw,1975,0.067680352,0.00501805,0
BC,afg,1975,0.077982363,0.023882069,0
BC,ago,1975,0.067801245,0.008135134,0
BC,alb,1975,0.045311742,0.001593482,0
BC,are,1975,0.065957336,0.003076237,0
BC,arg,1975,0.067438427,0.004515076,0
BC,arm,1975,0.044867139,0.003154913,0
BC,asm,1975,0.040000824,0.001983884,0
BC,atg,1975,0.067680352,0.00501805,0
BC,aus,1975,0.040000824,0.001983884,0
BC,aut,1975,0.034205915,0.001786699,0
BC,aze,1975,0.044867139,0.003154913,0
BC,bdi,1975,0.0754709,0.009333994,0
BC,bel,1975,0.034205915,0.001786699,0
BC,ben,1975,0.067801245,0.008135134,0
BC,bfa,1975,0.067801245,0.008135134,0
BC,bgd,1975,0.077982363,0.023882069,0
BC,bgr,1975,0.045311742,0.001593482,0
BC,bhr,1975,0.065957336,0.003076237,0
BC,bhs,1975,0.067680352,0.00501805,0
BC,bih,1975,0.045311742,0.001593482,0
BC,blr,1975,0.027830907,0.002726368,0
BC,blz,1975,0.067680352,0.00501805,0
BC,bmu,1975,0.067680352,0.00501805,0
BC,bol,1975,0.067438427,0.004515076,0
BC,bra,1975,0.065453042,0.002305085,0
BC,brb,1975,0.067680352,0.00501805,0
BC,brn,1975,0.068488624,0.003038297,0
BC,btn,1975,0.077982363,0.023882069,0
BC,bwa,1975,0.067801245,0.008135134,0
BC,caf,1975,0.067801245,0.008135134,0
BC,can,1975,0.036683992,0.003247279,0
BC,che,1975,0.034205915,0.001786699,0
BC,chl,1975,0.067438427,0.004515076,0
BC,chn,1975,0.059209409,0.004198148,0
BC,civ,1975,0.067801245,0.008135134,0
BC,cmr,1975,0.067801245,0.008135134,0
BC,cod,1975,0.067801245,0.008135134,0
BC,cog,1975,0.067801245,0.008135134,0
BC,cok,1975,0.040000824,0.001983884,0
BC,col,1975,0.067438427,0.004515076,0
BC,com,1975,0.0754709,0.009333994,0
BC,cpv,1975,0.067801245,0.008135134,0
BC,cri,1975,0.067680352,0.00501805,0
BC,cub,1975,0.067680352,0.00501805,0
BC,cuw,1975,0.067680352,0.00501805,0
BC,cym,1975,0.067680352,0.00501805,0
BC,cyp,1975,0.045311742,0.001593482,0
BC,cze,1975,0.045311742,0.001593482,0
BC,deu,1975,0.034205915,0.001786699,0
BC,dji,1975,0.0754709,0.009333994,0
BC,dma,1975,0.067680352,0.00501805,0
BC,dnk,1975,0.034205915,0.001786699,0
BC,dom,1975,0.067680352,0.00501805,0
BC,dza,1975,0.075545025,0.007675728,0
BC,ecu,1975,0.067438427,0.004515076,0
BC,egy,1975,0.075545025,0.007675728,0
BC,eri,1975,0.0754709,0.009333994,0
BC,esh,1975,0.075545025,0.007675728,0
BC,esp,1975,0.034205915,0.001786699,0
BC,est,1975,0.045311742,0.001593482,0
BC,eth,1975,0.0754709,0.009333994,0
BC,fin,1975,0.034205915,0.001786699,0
BC,fji,1975,0.040000824,0.001983884,0
BC,flk,1975,0.067438427,0.004515076,0
BC,fra,1975,0.034205915,0.001786699,0
BC,fro,1975,0.034205915,0.001786699,0
BC,fsm,1975,0.040000824,0.001983884,0
BC,gab,1975,0.067801245,0.008135134,0
BC,gbr,1975,0.034205915,0.001786699,0
BC,geo,1975,0.044867139,0.003154913,0
BC,gha,1975,0.067801245,0.008135134,0
BC,gib,1975,0.034205915,0.001786699,0
BC,gin,1975,0.067801245,0.008135134,0
BC,glp,1975,0.067680352,0.00501805,0
BC,gmb,1975,0.067801245,0.008135134,0
BC,gnb,1975,0.067801245,0.008135134,0
BC,gnq,1975,0.067801245,0.008135134,0
BC,grc,1975,0.034205915,0.001786699,0
BC,grd,1975,0.067680352,0.00501805,0
BC,grl,1975,0.034205915,0.001786699,0
BC,gtm,1975,0.067680352,0.00501805,0
BC,guf,1975,0.067438427,0.004515076,0
BC,gum,1975,0.040000824,0.001983884,0
BC,guy,1975,0.067438427,0.004515076,0
BC,hkg,1975,0.059209409,0.004198148,0
BC,hnd,1975,0.067680352,0.00501805,0
BC,hrv,1975,0.045311742,0.001593482,0
BC,hti,1975,0.067680352,0.00501805,0
BC,hun,1975,0.045311742,0.001593482,0
BC,idn,1975,0.07836813,0.002768195,0
BC,ind,1975,0.070002221,0.035465789,0
BC,irl,1975,0.034205915,0.001786699,0
BC,irn,1975,0.065957336,0.003076237,0
BC,irq,1975,0.065957336,0.003076237,0
BC,isl,1975,0.034205915,0.001786699,0
BC,isr,1975,0.065957336,0.003076237,0
BC,ita,1975,0.034205915,0.001786699,0
BC,jam,1975,0.067680352,0.00501805,0
BC,jor,1975,0.065957336,0.003076237,0
BC,jpn,1975,0.033020965,0.001408132,0
BC,kaz,1975,0.069028199,0.004488976,0
BC,ken,1975,0.0754709,0.009333994,0
BC,kgz,1975,0.069028199,0.004488976,0
BC,khm,1975,0.068488624,0.003038297,0
BC,kir,1975,0.040000824,0.001983884,0
BC,kna,1975,0.067680352,0.00501805,0
BC,kor,1975,0.055728944,0.002226692,0
BC,kwt,1975,0.065957336,0.003076237,0
BC,lao,1975,0.068488624,0.003038297,0
BC,lbn,1975,0.065957336,0.003076237,0
BC,lbr,1975,0.067801245,0.008135134,0
BC,lby,1975,0.075545025,0.007675728,0
BC,lca,1975,0.067680352,0.00501805,0
BC,lie,1975,0.034205915,0.001786699,0
BC,lka,1975,0.077982363,0.023882069,0
BC,lso,1975,0.067801245,0.008135134,0
BC,ltu,1975,0.045311742,0.001593482,0
BC,lux,1975,0.034205915,0.001786699,0
BC,lva,1975,0.045311742,0.001593482,0
BC,mac,1975,0.059209409,0.004198148,0
BC,mar,1975,0.075545025,0.007675728,0
BC,mda,1975,0.027830907,0.002726368,0
BC,mdg,1975,0.0754709,0.009333994,0
BC,mdv,1975,0.077982363,0.023882069,0
BC,mex,1975,0.071008215,0.001979209,0
BC,mhl,1975,0.040000824,0.001983884,0
BC,mkd,1975,0.045311742,0.001593482,0
BC,mli,1975,0.067801245,0.008135134,0
BC,mlt,1975,0.045311742,0.001593482,0
BC,mmr,1975,0.068488624,0.003038297,0
BC,mne,1975,0.045311742,0.001593482,0
BC,mng,1975,0.059209409,0.004198148,0
BC,moz,1975,0.067801245,0.008135134,0
BC,mrt,1975,0.067801245,0.008135134,0
BC,msr,1975,0.067680352,0.00501805,0
BC,mtq,1975,0.067680352,0.00501805,0
BC,mus,1975,0.0754709,0.009333994,0
BC,mwi,1975,0.067801245,0.008135134,0
BC,mys,1975,0.068488624,0.003038297,0
BC,nam,1975,0.067801245,0.008135134,0
BC,ncl,1975,0.040000824,0.001983884,0
BC,ner,1975,0.067801245,0.008135134,0
BC,nga,1975,0.067801245,0.008135134,0
BC,nic,1975,0.067680352,0.00501805,0
BC,niu,1975,0.040000824,0.001983884,0
BC,nld,1975,0.034205915,0.001786699,0
BC,nor,1975,0.034205915,0.001786699,0
BC,npl,1975,0.077982363,0.023882069,0
BC,nzl,1975,0.040000824,0.001983884,0
BC,omn,1975,0.065957336,0.003076237,0
BC,pak,1975,0.077982363,0.023882069,0
BC,pan,1975,0.067680352,0.00501805,0
BC,per,1975,0.067438427,0.004515076,0
BC,phl,1975,0.068488624,0.003038297,0
BC,plw,1975,0.040000824,0.001983884,0
BC,png,1975,0.07836813,0.002768195,0
BC,pol,1975,0.045311742,0.001593482,0
BC,pri,1975,0.067680352,0.00501805,0
BC,prk,1975,0.055728944,0.002226692,0
BC,prt,1975,0.034205915,0.001786699,0
BC,pry,1975,0.067438427,0.004515076,0
BC,pse,1975,0.065957336,0.003076237,0
BC,pyf,1975,0.040000824,0.001983884,0
BC,qat,1975,0.065957336,0.003076237,0
BC,reu,1975,0.0754709,0.009333994,0
BC,rou,1975,0.045311742,0.001593482,0
BC,rus,1975,0.044867139,0.003154913,0
BC,rwa,1975,0.0754709,0.009333994,0
BC,sau,1975,0.065957336,0.003076237,0
BC,sdn,1975,0.0754709,0.009333994,0
BC,sen,1975,0.067801245,0.008135134,0
BC,sgp,1975,0.068488624,0.003038297,0
BC,slb,1975,0.040000824,0.001983884,0
BC,sle,1975,0.067801245,0.008135134,0
BC,slv,1975,0.067680352,0.00501805,0
BC,som,1975,0.0754709,0.009333994,0
BC,spm,1975,0.033676786,0.002171904,0
BC,srb,1975,0.045311742,0.001593482,0
BC,srb (kosovo),1975,0.045311742,0.001593482,0
BC,ssd,1975,0.0754709,0.009333994,0
BC,stp,1975,0.067801245,0.008135134,0
BC,sur,1975,0.067438427,0.004515076,0
BC,svk,1975,0.045311742,0.001593482,0
BC,svn,1975,0.045311742,0.001593482,0
BC,swe,1975,0.034205915,0.001786699,0
BC,swz,1975,0.067801245,0.008135134,0
BC,sxm,1975,0.067680352,0.00501805,0
BC,syc,1975,0.0754709,0.009333994,0
BC,syr,1975,0.065957336,0.003076237,0
BC,tca,1975,0.067680352,0.00501805,0
BC,tcd,1975,0.067801245,0.008135134,0
BC,tgo,1975,0.067801245,0.008135134,0
BC,tha,1975,0.068488624,0.003038297,0
BC,tjk,1975,0.069028199,0.004488976,0
BC,tkl,1975,0.040000824,0.001983884,0
BC,tkm,1975,0.069028199,0.004488976,0
BC,tls,1975,0.07836813,0.002768195,0
BC,ton,1975,0.040000824,0.001983884,0
BC,tto,1975,0.067680352,0.00501805,0
BC,tun,1975,0.075545025,0.007675728,0
BC,tur,1975,0.030127059,0.001634701,0
BC,twn,1975,0.059209409,0.004198148,0
BC,tza,1975,0.067801245,0.008135134,0
BC,uga,1975,0.0754709,0.009333994,0
BC,ukr,1975,0.027830907,0.002726368,0
BC,ury,1975,0.067438427,0.004515076,0
BC,usa,1975,0.033676786,0.002171904,0
BC,uzb,1975,0.069028199,0.004488976,0
BC,vct,1975,0.067680352,0.00501805,0
BC,ven,1975,0.067438427,0.004515076,0
BC,vgb,1975,0.067680352,0.00501805,0
BC,vir,1975,0.067680352,0.00501805,0
BC,vnm,1975,0.068488624,0.003038297,0
BC,vut,1975,0.040000824,0.001983884,0
BC,wlf,1975,0.040000824,0.001983884,0
BC,wsm,1975,0.040000824,0.001983884,0
BC,yem,1975,0.065957336,0.003076237,0
BC,zaf,1975,0.064882844,0.0034591,0
BC,zmb,1975,0.067801245,0.008135134,0
BC,zwe,1975,0.067801245,0.008135134,0
CH4,abw,1975,0.017595308,0.07610085,0.300357569
CH4,afg,1975,0.015486629,0.138021941,0.733333333
CH4,ago,1975,0.017601312,0.079746942,0.444444444
CH4,alb,1975,0.007788732,0.052287715,0.623996046
CH4,are,1975,0.017558884,0.076898005,0.29998585
CH4,arg,1975,0.016071178,0.074810825,0.674251497
CH4,arm,1975,0.01510377,0.064147607,0.312177706
CH4,asm,1975,0.015507259,0.066217969,0.700083893
CH4,atg,1975,0.017595308,0.07610085,0.300357569
CH4,aus,1975,0.015507259,0.066217969,0.700083893
CH4,aut,1975,0.007445061,0.055031156,0.49664557
CH4,aze,1975,0.01510377,0.064147607,0.312177706
CH4,bdi,1975,0.017601243,0.080529849,0.323758068
CH4,bel,1975,0.007445061,0.055031156,0.49664557
CH4,ben,1975,0.017601312,0.079746942,0.444444444
CH4,bfa,1975,0.017601312,0.079746942,0.444444444
CH4,bgd,1975,0.015486629,0.138021941,0.733333333
CH4,bgr,1975,0.007788732,0.052287715,0.623996046
CH4,bhr,1975,0.017558884,0.076898005,0.29998585
CH4,bhs,1975,0.017595308,0.07610085,0.300357569
CH4,bih,1975,0.007788732,0.052287715,0.623996046
CH4,blr,1975,0.015387573,0.065814473,0.458395145
CH4,blz,1975,0.017595308,0.07610085,0.300357569
CH4,bmu,1975,0.017595308,0.07610085,0.300357569
CH4,bol,1975,0.016071178,0.074810825,0.674251497
CH4,bra,1975,0.015960165,0.070353106,0.702702703
CH4,brb,1975,0.017595308,0.07610085,0.300357569
CH4,brn,1975,0.013023954,0.08493003,0.281877214
CH4,btn,1975,0.015486629,0.138021941,0.733333333
