# File: gains_iso_sector_emissions.csv
# Title: Sectorwise emission factors from GAINS dataset by ISO
# Units: kt/EJ
# Comments: These emissions factors are used to divide CEDS emissions into different transportation  categories
# Source:GAINS dataset
# Column types: ccinnn
# ----------
Non.co2,iso,year,Freight,Motorcycle,Passenger
CO2,aze,2005,72.25321563,68.60215054,68.93648864
CO2,bdi,2005,73.39667458,68.67022136,69.98473341
CO2,bel,2005,72.45843549,69.02632835,70.72020632
CO2,ben,2005,73.39807277,68.60429576,69.27464347
CO2,bfa,2005,73.39807277,68.60429576,69.27464347
CO2,bgd,2005,73.39956658,68.22128504,70.37612212
CO2,bgr,2005,73.28072695,68.42855576,69.84522745
CO2,bhr,2005,73.39478681,68.59535734,68.73304949
CO2,bhs,2005,73.29753132,68.48714953,69.35981866
CO2,bih,2005,73.28072695,68.42855576,69.84522745
CO2,blr,2005,72.12294996,68.65251854,68.19377005
CO2,blz,2005,73.29753132,68.48714953,69.35981866
CO2,bmu,2005,73.29753132,68.48714953,69.35981866
CO2,bol,2005,73.2665441,68.49466161,69.4702168
CO2,bra,2005,73.40045888,58.96958411,62.1804583
CO2,brb,2005,73.29753132,68.48714953,69.35981866
CO2,brn,2005,68.71534896,63.51718309,67.05489174
CO2,btn,2005,73.39956658,68.22128504,70.37612212
CO2,bwa,2005,73.39807277,68.60429576,69.27464347
CO2,caf,2005,73.39807277,68.60429576,69.27464347
CO2,can,2005,72.70343149,68.45124283,68.74370906
CO2,che,2005,72.45843549,69.02632835,70.72020632
CO2,chl,2005,73.2665441,68.49466161,69.4702168
CO2,chn,2005,72.93865637,68.60040853,69.96464474
CO2,civ,2005,73.39807277,68.60429576,69.27464347
CO2,cmr,2005,73.39807277,68.60429576,69.27464347
CO2,cod,2005,73.39807277,68.60429576,69.27464347
CO2,cog,2005,73.39807277,68.60429576,69.27464347
CO2,cok,2005,73.12885351,68.47502481,68.94999843
CO2,col,2005,73.2665441,68.49466161,69.4702168
CO2,com,2005,73.39667458,68.67022136,69.98473341
CO2,cpv,2005,73.39807277,68.60429576,69.27464347
CO2,cri,2005,73.29753132,68.48714953,69.35981866
CO2,cub,2005,73.29753132,68.48714953,69.35981866
CO2,cuw,2005,73.29753132,68.48714953,69.35981866
CO2,cym,2005,73.29753132,68.48714953,69.35981866
CO2,cyp,2005,73.28072695,68.42855576,69.84522745
CO2,cze,2005,73.28072695,68.42855576,69.84522745
CO2,deu,2005,72.45843549,69.02632835,70.72020632
CO2,dji,2005,73.39667458,68.67022136,69.98473341
CO2,dma,2005,73.29753132,68.48714953,69.35981866
CO2,dnk,2005,72.45843549,69.02632835,70.72020632
CO2,dom,2005,73.29753132,68.48714953,69.35981866
CO2,dza,2005,73.38871235,68.61637914,69.04129498
CO2,ecu,2005,73.2665441,68.49466161,69.4702168
CO2,egy,2005,73.38871235,68.61637914,69.04129498
CO2,eri,2005,73.39667458,68.67022136,69.98473341
CO2,esh,2005,73.38871235,68.61637914,69.04129498
CO2,esp,2005,72.45843549,69.02632835,70.72020632
CO2,est,2005,73.28072695,68.42855576,69.84522745
CO2,eth,2005,73.39667458,68.67022136,69.98473341
CO2,fin,2005,72.45843549,69.02632835,70.72020632
CO2,fji,2005,73.12885351,68.47502481,68.94999843
CO2,flk,2005,73.2665441,68.49466161,69.4702168
CO2,fra,2005,72.45843549,69.02632835,70.72020632
CO2,fro,2005,72.45843549,69.02632835,70.72020632
CO2,fsm,2005,73.12885351,68.47502481,68.94999843
CO2,gab,2005,73.39807277,68.60429576,69.27464347
CO2,gbr,2005,72.45843549,69.02632835,70.72020632
CO2,geo,2005,72.25321563,68.60215054,68.93648864
CO2,gha,2005,73.39807277,68.60429576,69.27464347
CO2,gib,2005,72.45843549,69.02632835,70.72020632
CO2,gin,2005,73.39807277,68.60429576,69.27464347
CO2,glp,2005,73.29753132,68.48714953,69.35981866
CO2,gmb,2005,73.39807277,68.60429576,69.27464347
CO2,gnb,2005,73.39807277,68.60429576,69.27464347
CO2,gnq,2005,73.39807277,68.60429576,69.27464347
CO2,grc,2005,72.45843549,69.02632835,70.72020632
CO2,grd,2005,73.29753132,68.48714953,69.35981866
CO2,grl,2005,72.45843549,69.02632835,70.72020632
CO2,gtm,2005,73.29753132,68.48714953,69.35981866
CO2,guf,2005,73.2665441,68.49466161,69.4702168
CO2,gum,2005,73.12885351,68.47502481,68.94999843
CO2,guy,2005,73.2665441,68.49466161,69.4702168
CO2,hkg,2005,72.93865637,68.60040853,69.96464474
CO2,hnd,2005,73.29753132,68.48714953,69.35981866
CO2,hrv,2005,73.28072695,68.42855576,69.84522745
CO2,hti,2005,73.29753132,68.48714953,69.35981866
CO2,hun,2005,73.28072695,68.42855576,69.84522745
CO2,idn,2005,73.39561794,68.60044816,70.67800959
CO2,ind,2005,72.66588408,68.59704543,69.74068576
CO2,irl,2005,72.45843549,69.02632835,70.72020632
CO2,irn,2005,73.39478681,68.59535734,68.73304949
CO2,irq,2005,73.39478681,68.59535734,68.73304949
CO2,isl,2005,72.45843549,69.02632835,70.72020632
CO2,isr,2005,73.39478681,68.59535734,68.73304949
CO2,ita,2005,72.45843549,69.02632835,70.72020632
CO2,jam,2005,73.29753132,68.48714953,69.35981866
CO2,jor,2005,73.39478681,68.59535734,68.73304949
CO2,jpn,2005,73.34007847,68.58286338,69.24029567
CO2,kaz,2005,70.47575983,68.5850878,69.12950626
CO2,ken,2005,73.39667458,68.67022136,69.98473341
CO2,kgz,2005,70.47575983,68.5850878,69.12950626
CO2,khm,2005,68.71534896,63.51718309,67.05489174
CO2,kir,2005,73.12885351,68.47502481,68.94999843
CO2,kna,2005,73.29753132,68.48714953,69.35981866
CO2,kor,2005,73.40321584,68.59560646,70.9704248
CO2,kwt,2005,73.39478681,68.59535734,68.73304949
CO2,lao,2005,68.71534896,63.51718309,67.05489174
CO2,lbn,2005,73.39478681,68.59535734,68.73304949
CO2,lbr,2005,73.39807277,68.60429576,69.27464347
CO2,lby,2005,73.38871235,68.61637914,69.04129498
CO2,lca,2005,73.29753132,68.48714953,69.35981866
CO2,lie,2005,72.45843549,69.02632835,70.72020632
CO2,lka,2005,73.39956658,68.22128504,70.37612212
CO2,lso,2005,73.39807277,68.60429576,69.27464347
CO2,ltu,2005,73.28072695,68.42855576,69.84522745
CO2,lux,2005,72.45843549,69.02632835,70.72020632
CO2,lva,2005,73.28072695,68.42855576,69.84522745
CO2,mac,2005,72.93865637,68.60040853,69.96464474
CO2,mar,2005,73.38871235,68.61637914,69.04129498
CO2,mda,2005,72.12294996,68.65251854,68.19377005
CO2,mdg,2005,73.39667458,68.67022136,69.98473341
CO2,mdv,2005,73.39956658,68.22128504,70.37612212
CO2,mex,2005,73.40061682,68.5193042,68.82162716
CO2,mhl,2005,73.12885351,68.47502481,68.94999843
CO2,mkd,2005,73.28072695,68.42855576,69.84522745
CO2,mli,2005,73.39807277,68.60429576,69.27464347
CO2,mlt,2005,73.28072695,68.42855576,69.84522745
CO2,mmr,2005,68.71534896,63.51718309,67.05489174
CO2,mne,2005,73.28072695,68.42855576,69.84522745
CO2,mng,2005,72.93865637,68.60040853,69.96464474
CO2,moz,2005,73.39807277,68.60429576,69.27464347
CO2,mrt,2005,73.39807277,68.60429576,69.27464347
CO2,msr,2005,73.29753132,68.48714953,69.35981866
CO2,mtq,2005,73.29753132,68.48714953,69.35981866
CO2,mus,2005,73.39667458,68.67022136,69.98473341
CO2,mwi,2005,73.39807277,68.60429576,69.27464347
CO2,mys,2005,68.71534896,63.51718309,67.05489174
CO2,nam,2005,73.39807277,68.60429576,69.27464347
CO2,ncl,2005,73.12885351,68.47502481,68.94999843
CO2,ner,2005,73.39807277,68.60429576,69.27464347
CO2,nga,2005,73.39807277,68.60429576,69.27464347
CO2,nic,2005,73.29753132,68.48714953,69.35981866
CO2,niu,2005,73.12885351,68.47502481,68.94999843
CO2,nld,2005,72.45843549,69.02632835,70.72020632
CO2,nor,2005,72.45843549,69.02632835,70.72020632
CO2,npl,2005,73.39956658,68.22128504,70.37612212
CO2,nzl,2005,73.12885351,68.47502481,68.94999843
CO2,omn,2005,73.39478681,68.59535734,68.73304949
CO2,pak,2005,73.39956658,68.22128504,70.37612212
CO2,pan,2005,73.29753132,68.48714953,69.35981866
CO2,per,2005,73.2665441,68.49466161,69.4702168
CO2,phl,2005,68.71534896,63.51718309,67.05489174
CO2,plw,2005,73.12885351,68.47502481,68.94999843
CO2,png,2005,73.39561794,68.60044816,70.67800959
CO2,pol,2005,73.28072695,68.42855576,69.84522745
CO2,pri,2005,73.29753132,68.48714953,69.35981866
CO2,prk,2005,73.40321584,68.59560646,70.9704248
CO2,prt,2005,72.45843549,69.02632835,70.72020632
CO2,pry,2005,73.2665441,68.49466161,69.4702168
CO2,pse,2005,73.39478681,68.59535734,68.73304949
CO2,pyf,2005,73.12885351,68.47502481,68.94999843
CO2,qat,2005,73.39478681,68.59535734,68.73304949
CO2,reu,2005,73.39667458,68.67022136,69.98473341
CO2,rou,2005,73.28072695,68.42855576,69.84522745
CO2,rus,2005,72.25321563,68.60215054,68.93648864
CO2,rwa,2005,73.39667458,68.67022136,69.98473341
CO2,sau,2005,73.39478681,68.59535734,68.73304949
CO2,sdn,2005,73.39667458,68.67022136,69.98473341
CO2,sen,2005,73.39807277,68.60429576,69.27464347
CO2,sgp,2005,68.71534896,63.51718309,67.05489174
CO2,slb,2005,73.12885351,68.47502481,68.94999843
CO2,sle,2005,73.39807277,68.60429576,69.27464347
CO2,slv,2005,73.29753132,68.48714953,69.35981866
CO2,som,2005,73.39667458,68.67022136,69.98473341
CO2,spm,2005,72.67587669,67.26505894,67.36048155
CO2,srb,2005,73.28072695,68.42855576,69.84522745
CO2,srb (kosovo),2005,73.28072695,68.42855576,69.84522745
CO2,ssd,2005,73.39667458,68.67022136,69.98473341
CO2,stp,2005,73.39807277,68.60429576,69.27464347
CO2,sur,2005,73.2665441,68.49466161,69.4702168
CO2,svk,2005,73.28072695,68.42855576,69.84522745
CO2,svn,2005,73.28072695,68.42855576,69.84522745
CO2,swe,2005,72.45843549,69.02632835,70.72020632
CO2,swz,2005,73.39807277,68.60429576,69.27464347
CO2,sxm,2005,73.29753132,68.48714953,69.35981866
CO2,syc,2005,73.39667458,68.67022136,69.98473341
CO2,syr,2005,73.39478681,68.59535734,68.73304949
CO2,tca,2005,73.29753132,68.48714953,69.35981866
CO2,tcd,2005,73.39807277,68.60429576,69.27464347
CO2,tgo,2005,73.39807277,68.60429576,69.27464347
CO2,tha,2005,68.71534896,63.51718309,67.05489174
CO2,tjk,2005,70.47575983,68.5850878,69.12950626
CO2,tkl,2005,73.12885351,68.47502481,68.94999843
CO2,tkm,2005,70.47575983,68.5850878,69.12950626
CO2,tls,2005,73.39561794,68.60044816,70.67800959
CO2,ton,2005,73.12885351,68.47502481,68.94999843
CO2,tto,2005,73.29753132,68.48714953,69.35981866
CO2,tun,2005,73.38871235,68.61637914,69.04129498
CO2,tur,2005,73.40110951,68.49728425,69.17844952
CO2,twn,2005,72.93865637,68.60040853,69.96464474
CO2,tza,2005,73.39807277,68.60429576,69.27464347
CO2,uga,2005,73.39667458,68.67022136,69.98473341
CO2,ukr,2005,72.12294996,68.65251854,68.19377005
CO2,ury,2005,73.2665441,68.49466161,69.4702168
CO2,usa,2005,72.67587669,67.26505894,67.36048155
CO2,uzb,2005,70.47575983,68.5850878,69.12950626
CO2,vct,2005,73.29753132,68.48714953,69.35981866
CO2,ven,2005,73.2665441,68.49466161,69.4702168
CO2,vgb,2005,73.29753132,68.48714953,69.35981866
CO2,vir,2005,73.29753132,68.48714953,69.35981866
CO2,vnm,2005,68.71534896,63.51718309,67.05489174
CO2,vut,2005,73.12885351,68.47502481,68.94999843
CO2,wlf,2005,73.12885351,68.47502481,68.94999843
CO2,wsm,2005,73.12885351,68.47502481,68.94999843
CO2,yem,2005,73.39478681,68.59535734,68.73304949
CO2,zaf,2005,73.40021502,68.58494285,69.3191477
CO2,zmb,2005,73.39807277,68.60429576,69.27464347
CO2,zwe,2005,73.39807277,68.60429576,69.27464347
NH3,abw,2005,0.000289807,0.002993575,0.003513768
NH3,afg,2005,0.000289191,0.002094876,0.002674141
NH3,ago,2005,0.000229686,0.000805802,0.008356077
NH3,alb,2005,0.000324988,0.001644917,0.014324786
NH3,are,2005,0.000281152,0.001333669,0.011524841
NH3,arg,2005,0.000323225,0.002955969,0.005854682
NH3,arm,2005,0.00027137,0.001039427,0.01122093
NH3,asm,2005,0.000416244,0.008269931,0.020881182
NH3,atg,2005,0.000289807,0.002993575,0.003513768
NH3,aus,2005,0.000416244,0.008269931,0.020881182
NH3,aut,2005,0.000336719,0.001908753,0.014475032
NH3,aze,2005,0.00027137,0.001039427,0.01122093
NH3,bdi,2005,0.000291165,0.000969462,0.008135737
NH3,bel,2005,0.000336719,0.001908753,0.014475032
NH3,ben,2005,0.000229686,0.000805802,0.008356077
NH3,bfa,2005,0.000229686,0.000805802,0.008356077
NH3,bgd,2005,0.000289191,0.002094876,0.002674141
NH3,bgr,2005,0.000324988,0.001644917,0.014324786
NH3,bhr,2005,0.000281152,0.001333669,0.011524841
NH3,bhs,2005,0.000289807,0.002993575,0.003513768
NH3,bih,2005,0.000324988,0.001644917,0.014324786
NH3,blr,2005,0.000256437,0.001150601,0.009338791
NH3,blz,2005,0.000289807,0.002993575,0.003513768
NH3,bmu,2005,0.000289807,0.002993575,0.003513768
NH3,bol,2005,0.000323225,0.002955969,0.005854682
NH3,bra,2005,0.000273901,0.010733499,0.015152792
NH3,brb,2005,0.000289807,0.002993575,0.003513768
NH3,brn,2005,0.000292861,0.003765263,0.00464493
NH3,btn,2005,0.000289191,0.002094876,0.002674141
NH3,bwa,2005,0.000229686,0.000805802,0.008356077
NH3,caf,2005,0.000229686,0.000805802,0.008356077
NH3,can,2005,0.000715601,0.008030593,0.015041982
NH3,che,2005,0.000336719,0.001908753,0.014475032
NH3,chl,2005,0.000323225,0.002955969,0.005854682
NH3,chn,2005,0.00045162,0.01504621,0.012448535
NH3,civ,2005,0.000229686,0.000805802,0.008356077
NH3,cmr,2005,0.000229686,0.000805802,0.008356077
NH3,cod,2005,0.000229686,0.000805802,0.008356077
NH3,cog,2005,0.000229686,0.000805802,0.008356077
NH3,cok,2005,0.000416244,0.008269931,0.020881182
NH3,col,2005,0.000323225,0.002955969,0.005854682
NH3,com,2005,0.000291165,0.000969462,0.008135737
NH3,cpv,2005,0.000229686,0.000805802,0.008356077
NH3,cri,2005,0.000289807,0.002993575,0.003513768
NH3,cub,2005,0.000289807,0.002993575,0.003513768
NH3,cuw,2005,0.000289807,0.002993575,0.003513768
NH3,cym,2005,0.000289807,0.002993575,0.003513768
NH3,cyp,2005,0.000324988,0.001644917,0.014324786
NH3,cze,2005,0.000324988,0.001644917,0.014324786
NH3,deu,2005,0.000336719,0.001908753,0.014475032
NH3,dji,2005,0.000291165,0.000969462,0.008135737
NH3,dma,2005,0.000289807,0.002993575,0.003513768
NH3,dnk,2005,0.000336719,0.001908753,0.014475032
NH3,dom,2005,0.000289807,0.002993575,0.003513768
NH3,dza,2005,0.000289272,0.000973558,0.010719655
NH3,ecu,2005,0.000323225,0.002955969,0.005854682
NH3,egy,2005,0.000289272,0.000973558,0.010719655
NH3,eri,2005,0.000291165,0.000969462,0.008135737
NH3,esh,2005,0.000289272,0.000973558,0.010719655
NH3,esp,2005,0.000336719,0.001908753,0.014475032
NH3,est,2005,0.000324988,0.001644917,0.014324786
NH3,eth,2005,0.000291165,0.000969462,0.008135737
NH3,fin,2005,0.000336719,0.001908753,0.014475032
NH3,fji,2005,0.000416244,0.008269931,0.020881182
NH3,flk,2005,0.000323225,0.002955969,0.005854682
NH3,fra,2005,0.000336719,0.001908753,0.014475032
NH3,fro,2005,0.000336719,0.001908753,0.014475032
NH3,fsm,2005,0.000416244,0.008269931,0.020881182
NH3,gab,2005,0.000229686,0.000805802,0.008356077
NH3,gbr,2005,0.000336719,0.001908753,0.014475032
NH3,geo,2005,0.00027137,0.001039427,0.01122093
NH3,gha,2005,0.000229686,0.000805802,0.008356077
NH3,gib,2005,0.000336719,0.001908753,0.014475032
NH3,gin,2005,0.000229686,0.000805802,0.008356077
NH3,glp,2005,0.000289807,0.002993575,0.003513768
NH3,gmb,2005,0.000229686,0.000805802,0.008356077
NH3,gnb,2005,0.000229686,0.000805802,0.008356077
NH3,gnq,2005,0.000229686,0.000805802,0.008356077
NH3,grc,2005,0.000336719,0.001908753,0.014475032
NH3,grd,2005,0.000289807,0.002993575,0.003513768
NH3,grl,2005,0.000336719,0.001908753,0.014475032
NH3,gtm,2005,0.000289807,0.002993575,0.003513768
NH3,guf,2005,0.000323225,0.002955969,0.005854682
NH3,gum,2005,0.000416244,0.008269931,0.020881182
NH3,guy,2005,0.000323225,0.002955969,0.005854682
NH3,hkg,2005,0.00045162,0.01504621,0.012448535
NH3,hnd,2005,0.000289807,0.002993575,0.003513768
NH3,hrv,2005,0.000324988,0.001644917,0.014324786
NH3,hti,2005,0.000289807,0.002993575,0.003513768
NH3,hun,2005,0.000324988,0.001644917,0.014324786
NH3,idn,2005,0.000288409,0.001353803,0.0006089
NH3,ind,2005,0.000287027,0.008570133,0.011283439
NH3,irl,2005,0.000336719,0.001908753,0.014475032
NH3,irn,2005,0.000281152,0.001333669,0.011524841
NH3,irq,2005,0.000281152,0.001333669,0.011524841
NH3,isl,2005,0.000336719,0.001908753,0.014475032
NH3,isr,2005,0.000281152,0.001333669,0.011524841
NH3,ita,2005,0.000336719,0.001908753,0.014475032
NH3,jam,2005,0.000289807,0.002993575,0.003513768
NH3,jor,2005,0.000281152,0.001333669,0.011524841
NH3,jpn,2005,0.000442952,0.012976775,0.009495645
NH3,kaz,2005,0.000279922,0.00096534,0.00070124
NH3,ken,2005,0.000291165,0.000969462,0.008135737
NH3,kgz,2005,0.000279922,0.00096534,0.00070124
NH3,khm,2005,0.000292861,0.003765263,0.00464493
NH3,kir,2005,0.000416244,0.008269931,0.020881182
NH3,kna,2005,0.000289807,0.002993575,0.003513768
NH3,kor,2005,0.000272528,0.006923669,0.006435433
NH3,kwt,2005,0.000281152,0.001333669,0.011524841
NH3,lao,2005,0.000292861,0.003765263,0.00464493
NH3,lbn,2005,0.000281152,0.001333669,0.011524841
NH3,lbr,2005,0.000229686,0.000805802,0.008356077
NH3,lby,2005,0.000289272,0.000973558,0.010719655
NH3,lca,2005,0.000289807,0.002993575,0.003513768
NH3,lie,2005,0.000336719,0.001908753,0.014475032
NH3,lka,2005,0.000289191,0.002094876,0.002674141
NH3,lso,2005,0.000229686,0.000805802,0.008356077
NH3,ltu,2005,0.000324988,0.001644917,0.014324786
NH3,lux,2005,0.000336719,0.001908753,0.014475032
NH3,lva,2005,0.000324988,0.001644917,0.014324786
NH3,mac,2005,0.00045162,0.01504621,0.012448535
NH3,mar,2005,0.000289272,0.000973558,0.010719655
NH3,mda,2005,0.000256437,0.001150601,0.009338791
NH3,mdg,2005,0.000291165,0.000969462,0.008135737
NH3,mdv,2005,0.000289191,0.002094876,0.002674141
NH3,mex,2005,0.00025948,0.002121341,0.019294718
NH3,mhl,2005,0.000416244,0.008269931,0.020881182
NH3,mkd,2005,0.000324988,0.001644917,0.014324786
NH3,mli,2005,0.000229686,0.000805802,0.008356077
NH3,mlt,2005,0.000324988,0.001644917,0.014324786
NH3,mmr,2005,0.000292861,0.003765263,0.00464493
NH3,mne,2005,0.000324988,0.001644917,0.014324786
NH3,mng,2005,0.00045162,0.01504621,0.012448535
NH3,moz,2005,0.000229686,0.000805802,0.008356077
NH3,mrt,2005,0.000229686,0.000805802,0.008356077
NH3,msr,2005,0.000289807,0.002993575,0.003513768
NH3,mtq,2005,0.000289807,0.002993575,0.003513768
NH3,mus,2005,0.000291165,0.000969462,0.008135737
NH3,mwi,2005,0.000229686,0.000805802,0.008356077
NH3,mys,2005,0.000292861,0.003765263,0.00464493
NH3,nam,2005,0.000229686,0.000805802,0.008356077
NH3,ncl,2005,0.000416244,0.008269931,0.020881182
NH3,ner,2005,0.000229686,0.000805802,0.008356077
NH3,nga,2005,0.000229686,0.000805802,0.008356077
NH3,nic,2005,0.000289807,0.002993575,0.003513768
NH3,niu,2005,0.000416244,0.008269931,0.020881182
NH3,nld,2005,0.000336719,0.001908753,0.014475032
NH3,nor,2005,0.000336719,0.001908753,0.014475032
NH3,npl,2005,0.000289191,0.002094876,0.002674141
NH3,nzl,2005,0.000416244,0.008269931,0.020881182
NH3,omn,2005,0.000281152,0.001333669,0.011524841
NH3,pak,2005,0.000289191,0.002094876,0.002674141
NH3,pan,2005,0.000289807,0.002993575,0.003513768
NH3,per,2005,0.000323225,0.002955969,0.005854682
NH3,phl,2005,0.000292861,0.003765263,0.00464493
NH3,plw,2005,0.000416244,0.008269931,0.020881182
NH3,png,2005,0.000288409,0.001353803,0.0006089
NH3,pol,2005,0.000324988,0.001644917,0.014324786
NH3,pri,2005,0.000289807,0.002993575,0.003513768
NH3,prk,2005,0.000272528,0.006923669,0.006435433
NH3,prt,2005,0.000336719,0.001908753,0.014475032
NH3,pry,2005,0.000323225,0.002955969,0.005854682
NH3,pse,2005,0.000281152,0.001333669,0.011524841
NH3,pyf,2005,0.000416244,0.008269931,0.020881182
NH3,qat,2005,0.000281152,0.001333669,0.011524841
NH3,reu,2005,0.000291165,0.000969462,0.008135737
NH3,rou,2005,0.000324988,0.001644917,0.014324786
NH3,rus,2005,0.00027137,0.001039427,0.01122093
NH3,rwa,2005,0.000291165,0.000969462,0.008135737
NH3,sau,2005,0.000281152,0.001333669,0.011524841
NH3,sdn,2005,0.000291165,0.000969462,0.008135737
NH3,sen,2005,0.000229686,0.000805802,0.008356077
NH3,sgp,2005,0.000292861,0.003765263,0.00464493
NH3,slb,2005,0.000416244,0.008269931,0.020881182
NH3,sle,2005,0.000229686,0.000805802,0.008356077
NH3,slv,2005,0.000289807,0.002993575,0.003513768
NH3,som,2005,0.000291165,0.000969462,0.008135737
NH3,spm,2005,0.001198233,0.001009336,0.016849058
NH3,srb,2005,0.000324988,0.001644917,0.014324786
NH3,srb (kosovo),2005,0.000324988,0.001644917,0.014324786
NH3,ssd,2005,0.000291165,0.000969462,0.008135737
NH3,stp,2005,0.000229686,0.000805802,0.008356077
NH3,sur,2005,0.000323225,0.002955969,0.005854682
NH3,svk,2005,0.000324988,0.001644917,0.014324786
NH3,svn,2005,0.000324988,0.001644917,0.014324786
NH3,swe,2005,0.000336719,0.001908753,0.014475032
NH3,swz,2005,0.000229686,0.000805802,0.008356077
NH3,sxm,2005,0.000289807,0.002993575,0.003513768
NH3,syc,2005,0.000291165,0.000969462,0.008135737
NH3,syr,2005,0.000281152,0.001333669,0.011524841
NH3,tca,2005,0.000289807,0.002993575,0.003513768
NH3,tcd,2005,0.000229686,0.000805802,0.008356077
NH3,tgo,2005,0.000229686,0.000805802,0.008356077
NH3,tha,2005,0.000292861,0.003765263,0.00464493
NH3,tjk,2005,0.000279922,0.00096534,0.00070124
NH3,tkl,2005,0.000416244,0.008269931,0.020881182
NH3,tkm,2005,0.000279922,0.00096534,0.00070124
NH3,tls,2005,0.000288409,0.001353803,0.0006089
NH3,ton,2005,0.000416244,0.008269931,0.020881182
NH3,tto,2005,0.000289807,0.002993575,0.003513768
NH3,tun,2005,0.000289272,0.000973558,0.010719655
NH3,tur,2005,0.00027697,0.001207001,0.012465353
NH3,twn,2005,0.00045162,0.01504621,0.012448535
NH3,tza,2005,0.000229686,0.000805802,0.008356077
NH3,uga,2005,0.000291165,0.000969462,0.008135737
NH3,ukr,2005,0.000256437,0.001150601,0.009338791
NH3,ury,2005,0.000323225,0.002955969,0.005854682
NH3,usa,2005,0.001198233,0.001009336,0.016849058
NH3,uzb,2005,0.000279922,0.00096534,0.00070124
NH3,vct,2005,0.000289807,0.002993575,0.003513768
NH3,ven,2005,0.000323225,0.002955969,0.005854682
NH3,vgb,2005,0.000289807,0.002993575,0.003513768
NH3,vir,2005,0.000289807,0.002993575,0.003513768
NH3,vnm,2005,0.000292861,0.003765263,0.00464493
NH3,vut,2005,0.000416244,0.008269931,0.020881182
NH3,wlf,2005,0.000416244,0.008269931,0.020881182
NH3,wsm,2005,0.000416244,0.008269931,0.020881182
NH3,yem,2005,0.000281152,0.001333669,0.011524841
NH3,zaf,2005,0.000292634,0.000967499,0.000688452
