# ../aglu-data/level1//L107.an_FeedIO_R_C_Sys_Fd_Y.csv
# Written by LA107.an_IMAGE_R_C_Sys_Fd_Y.R
# Mon Mar 12 09:47:34 2018
# " Animal production input-output coefficients by GCAM region / commodity / system / feed type / year "
# " Unitless "
"GCAM_region_ID","GCAM_commodity","system","feed","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
11,"Pork","Mixed","Scavenging_Other",11,11,11,11,11,11,11,11,11,11,10.711,10.422,10.133,9.844,9.555,9.266,8.977,8.688,8.399,8.11,8.034,7.958,7.882,7.806,7.73,7.654,7.578,7.502,7.426,7.35,7.274,7.198,7.122,7.046,6.97,6.9488,6.9276,6.9064,6.8852,6.864
12,"Pork","Mixed","Scavenging_Other",8.91236417103761,8.82639754905623,8.7405426950472,8.65459093308057,8.56855145981711,8.4826236917431,8.39690048222154,8.31114377670092,8.22538007108153,8.13959153390819,8.06165114335161,7.98339837481063,7.90500512364539,7.82667116273819,7.74840942981067,7.67024738727693,7.59215904513491,7.514186898455,7.43617113626853,7.35813473982283,7.33407758589664,7.30996211952521,7.2858752661329,7.26182589279856,7.23770813400096,7.21362853003929,7.18965413280592,7.16563586733164,7.14154363563105,7.11754606236879,7.09360176180513,7.06966808723449,7.04568518495946,7.02181356885549,6.9979695040214,6.97842364313324,6.95888023750397,6.93936629664317,6.91980668539627,6.9002232955384
13,"Pork","Mixed","Scavenging_Other",7.924,7.848,7.772,7.696,7.62,7.544,7.468,7.392,7.316,7.24,7.17,7.1,7.03,6.96,6.89,6.82,6.75,6.68,6.61,6.54,6.51866666666667,6.49733333333333,6.476,6.45466666666667,6.43333333333333,6.412,6.39066666666667,6.36933333333333,6.348,6.32666666666667,6.30533333333333,6.284,6.26266666666667,6.24133333333333,6.22,6.22,6.22,6.22,6.22,6.22
14,"Pork","Mixed","Scavenging_Other",8.914,8.828,8.742,8.656,8.57,8.484,8.398,8.312,8.226,8.14,8.062,7.984,7.906,7.828,7.75,7.672,7.594,7.516,7.438,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.3396,7.3192,7.2988,7.2784,7.258
15,"Pork","Mixed","Scavenging_Other",8.914,8.828,8.742,8.656,8.57,8.484,8.398,8.312,8.226,8.14,8.062,7.984,7.906,7.828,7.75,7.672,7.594,7.516,7.438,7.36,7.336,7.312,7.288,7.264,7.24,7.216,7.192,7.168,7.144,7.12,7.096,7.072,7.048,7.024,7,6.9804,6.9608,6.9412,6.9216,6.902
16,"Pork","Mixed","Scavenging_Other",7.924,7.848,7.772,7.696,7.62,7.544,7.468,7.392,7.316,7.24,7.17,7.1,7.03,6.96,6.89,6.82,6.75,6.68,6.61,6.54,6.51866666666667,6.49733333333333,6.476,6.45466666666667,6.43333333333333,6.412,6.39066666666667,6.36933333333333,6.348,6.32666666666667,6.30533333333333,6.284,6.26266666666667,6.24133333333333,6.22,6.22,6.22,6.22,6.22,6.22
17,"Pork","Mixed","Scavenging_Other",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6224,6.6148,6.6072,6.5996,6.592
18,"Pork","Mixed","Scavenging_Other",100,100,100,100,100,100,100,100,100,100,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6212,6.6124,6.6036,6.5948,6.586
19,"Pork","Mixed","Scavenging_Other",7.924,7.848,7.772,7.696,7.62,7.544,7.468,7.392,7.316,7.24,7.17,7.1,7.03,6.96,6.89,6.82,6.75,6.68,6.61,6.54,6.51866666666667,6.49733333333333,6.476,6.45466666666667,6.43333333333333,6.412,6.39066666666667,6.36933333333333,6.348,6.32666666666667,6.30533333333333,6.284,6.26266666666667,6.24133333333333,6.22,6.22,6.22,6.22,6.22,6.22
20,"Pork","Mixed","Scavenging_Other",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.622,6.614,6.606,6.598,6.59
21,"Pork","Mixed","Scavenging_Other",8.935,8.87,8.805,8.74,8.675,8.61,8.545,8.48,8.415,8.35,8.289,8.228,8.167,8.106,8.045,7.984,7.923,7.862,7.801,7.74,7.72133333333333,7.70266666666667,7.684,7.66533333333333,7.64666666666667,7.628,7.60933333333333,7.59066666666667,7.572,7.55333333333333,7.53466666666667,7.516,7.49733333333333,7.47866666666667,7.46,7.4356,7.4112,7.3868,7.3624,7.338
22,"Pork","Mixed","Scavenging_Other",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
23,"Pork","Mixed","Scavenging_Other",8.914,8.828,8.742,8.656,8.57,8.484,8.398,8.312,8.226,8.14,8.062,7.984,7.906,7.828,7.75,7.672,7.594,7.516,7.438,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.3396,7.3192,7.2988,7.2784,7.258
24,"Pork","Mixed","Scavenging_Other",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6264,6.6228,6.6192,6.6156,6.612
25,"Pork","Mixed","Scavenging_Other",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6212,6.6124,6.6036,6.5948,6.586
26,"Pork","Mixed","Scavenging_Other",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6212,6.6124,6.6036,6.5948,6.586
27,"Pork","Mixed","Scavenging_Other",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6224,6.6148,6.6072,6.5996,6.592
28,"Pork","Mixed","Scavenging_Other",11,11,11,11,11,11,11,11,11,11,10.711,10.422,10.133,9.844,9.555,9.266,8.977,8.688,8.399,8.11,8.034,7.958,7.882,7.806,7.73,7.654,7.578,7.502,7.426,7.35,7.274,7.198,7.122,7.046,6.97,6.9488,6.9276,6.9064,6.8852,6.864
29,"Pork","Mixed","Scavenging_Other",8.15677526855712,8.10401570560982,8.05093598761312,7.99847228247695,7.94510098620937,7.89045307673735,7.83162871601923,7.7648747839484,7.69319632620826,7.61843782092012,7.66417976726167,7.67447576117204,7.66880088008379,7.64806500425282,7.60829846091444,7.55583864842936,7.49315260391051,7.41295834988949,7.31967690555072,7.20098199005454,7.12526254157356,7.05304481486421,6.98478255069039,6.92130074004581,6.87174616929943,6.83676730610663,6.81022257361282,6.78713883531398,6.76558205830753,6.74717572551701,6.72539568256746,6.70256114414698,6.68001927109855,6.65716175417959,6.63399864888544,6.62287255160208,6.61188921103121,6.60115129460919,6.59103526976748,6.58160716710773
30,"Pork","Mixed","Scavenging_Other",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
31,"Pork","Mixed","Scavenging_Other",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6212,6.6124,6.6036,6.5948,6.586
32,"Pork","Mixed","Scavenging_Other",7.942,7.884,7.826,7.768,7.71,7.652,7.594,7.536,7.478,7.42,7.366,7.312,7.258,7.204,7.15,7.096,7.042,6.988,6.934,6.88,6.86333333333333,6.84666666666667,6.83,6.81333333333333,6.79666666666667,6.78,6.76333333333333,6.74666666666667,6.73,6.71333333333333,6.69666666666667,6.68,6.66333333333333,6.64666666666667,6.63,6.6212,6.6124,6.6036,6.5948,6.586
1,"Poultry","Mixed","Scavenging_Other",3.962,3.924,3.886,3.848,3.81,3.772,3.734,3.696,3.658,3.62,3.585,3.55,3.515,3.48,3.445,3.41,3.375,3.34,3.305,3.27,3.25933333333333,3.24866666666667,3.238,3.22733333333333,3.21666666666667,3.206,3.19533333333333,3.18466666666667,3.174,3.16333333333333,3.15266666666667,3.142,3.13133333333333,3.12066666666667,3.11,3.11,3.11,3.11,3.11,3.11
2,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1308,4.1216,4.1124,4.1032,4.094
3,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.124,4.108,4.092,4.076,4.06
4,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1304,4.1208,4.1112,4.1016,4.092
5,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1316,4.1232,4.1148,4.1064,4.098
6,"Poultry","Mixed","Scavenging_Other",3.962,3.924,3.886,3.848,3.81,3.772,3.734,3.696,3.658,3.62,3.585,3.55,3.515,3.48,3.445,3.41,3.375,3.34,3.305,3.27,3.25933333333333,3.24866666666667,3.238,3.22733333333333,3.21666666666667,3.206,3.19533333333333,3.18466666666667,3.174,3.16333333333333,3.15266666666667,3.142,3.13133333333333,3.12066666666667,3.11,3.11,3.11,3.11,3.11,3.11
7,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.118,4.096,4.074,4.052,4.03
8,"Poultry","Mixed","Scavenging_Other",3.962,3.924,3.886,3.848,3.81,3.772,3.734,3.696,3.658,3.62,3.585,3.55,3.515,3.48,3.445,3.41,3.375,3.34,3.305,3.27,3.25933333333333,3.24866666666667,3.238,3.22733333333333,3.21666666666667,3.206,3.19533333333333,3.18466666666667,3.174,3.16333333333333,3.15266666666667,3.142,3.13133333333333,3.12066666666667,3.11,3.11,3.11,3.11,3.11,3.11
9,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1204,4.1008,4.0812,4.0616,4.042
10,"Poultry","Mixed","Scavenging_Other",4.9601882772708,4.9203380131771,4.88047090969262,4.84059069993416,4.80068565664527,4.76075409094122,4.72079964393491,4.68082805114024,4.64082516712302,4.60079823236327,4.56382554221591,4.52685307458979,4.48987808109171,4.45290276160928,4.41593728079354,4.37897640317011,4.34201505935737,4.30505494506059,4.2681115688602,4.23121080423734,4.22021932280208,4.20811428549207,4.19386284845105,4.17669092194147,4.15642198472714,4.13186017964131,4.10912293390366,4.09217146614172,4.07863092936255,4.06645868241286,4.0533311385573,4.03905205119502,4.02505013957028,4.01387695822356,4.00008975284752,3.98331804322392,3.96735772228687,3.95064658210754,3.93205734686494,3.91493748588781
11,"Poultry","Mixed","Scavenging_Other",5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.356,5.212,5.068,4.924,4.78,4.636,4.492,4.348,4.204,4.06,4.02133333333333,3.98266666666667,3.944,3.90533333333333,3.86666666666667,3.828,3.78933333333333,3.75066666666667,3.712,3.67333333333333,3.63466666666667,3.596,3.55733333333333,3.51866666666667,3.48,3.4696,3.4592,3.4488,3.4384,3.428
12,"Poultry","Mixed","Scavenging_Other",4.94553031676449,4.89777351178427,4.85004354938525,4.80221600810503,4.75420760875227,4.70644262377869,4.65844504303341,4.61057996126307,4.5627745754563,4.51493581905315,4.47207234758748,4.42926079441313,4.38638190673786,4.34352741262705,4.30069043264154,4.25783595249721,4.2148965991598,4.17196413033471,4.12888948163381,4.08571997385093,4.07215086620523,4.05857356518784,4.04498109338505,4.03152009899993,4.01833742687406,4.00514443590379,3.99203345182223,3.97897785458124,3.96597416248753,3.95286598114402,3.93969693298702,3.92654000534773,3.91343031139387,3.90022407829875,3.88696467881446,3.8674915943911,3.84808265551665,3.82856061219239,3.80907871149653,3.78959324859289
13,"Poultry","Mixed","Scavenging_Other",3.962,3.924,3.886,3.848,3.81,3.772,3.734,3.696,3.658,3.62,3.585,3.55,3.515,3.48,3.445,3.41,3.375,3.34,3.305,3.27,3.25933333333333,3.24866666666667,3.238,3.22733333333333,3.21666666666667,3.206,3.19533333333333,3.18466666666667,3.174,3.16333333333333,3.15266666666667,3.142,3.13133333333333,3.12066666666667,3.11,3.11,3.11,3.11,3.11,3.11
14,"Poultry","Mixed","Scavenging_Other",4.952,4.904,4.856,4.808,4.76,4.712,4.664,4.616,4.568,4.52,4.477,4.434,4.391,4.348,4.305,4.262,4.219,4.176,4.133,4.09,4.07666666666667,4.06333333333333,4.05,4.03666666666667,4.02333333333333,4.01,3.99666666666667,3.98333333333333,3.97,3.95666666666667,3.94333333333333,3.93,3.91666666666667,3.90333333333333,3.89,3.876,3.862,3.848,3.834,3.82
15,"Poultry","Mixed","Scavenging_Other",4.95853755694606,4.91708627529437,4.87590521182072,4.83490896209191,4.79380376604798,4.75296404045488,4.71235289857757,4.67167148799546,4.63145721380849,4.59147221653048,4.5536719814229,4.5165718955506,4.47952482970579,4.44161005738888,4.40398965986109,4.36834874886369,4.33245455522773,4.29697543032183,4.26331326357568,4.22869610982144,4.21963907753312,4.21051611020759,4.20081318449019,4.18922003838265,4.17989490288491,4.17020223436081,4.16121777832029,4.15239335362203,4.14244119038115,4.13198377010542,4.12148783576425,4.10868252976129,4.09673523228701,4.085704113379,4.07522867375634,4.05621306354555,4.03930557689124,4.0211622393322,4.00273680221734,3.9831555157732
16,"Poultry","Mixed","Scavenging_Other",3.962,3.924,3.886,3.848,3.81,3.772,3.734,3.696,3.658,3.62,3.585,3.55,3.515,3.48,3.445,3.41,3.375,3.34,3.305,3.27,3.25933333333333,3.24866666666667,3.238,3.22733333333333,3.21666666666667,3.206,3.19533333333333,3.18466666666667,3.174,3.16333333333333,3.15266666666667,3.142,3.13133333333333,3.12066666666667,3.11,3.11,3.11,3.11,3.11,3.11
17,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1208,4.1016,4.0824,4.0632,4.044
18,"Poultry","Mixed","Scavenging_Other",100,100,100,100,100,100,100,100,100,100,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1176,4.0952,4.0728,4.0504,4.028
19,"Poultry","Mixed","Scavenging_Other",3.962,3.924,3.886,3.848,3.81,3.772,3.734,3.696,3.658,3.62,3.585,3.55,3.515,3.48,3.445,3.41,3.375,3.34,3.305,3.27,3.25933333333333,3.24866666666667,3.238,3.22733333333333,3.21666666666667,3.206,3.19533333333333,3.18466666666667,3.174,3.16333333333333,3.15266666666667,3.142,3.13133333333333,3.12066666666667,3.11,3.11,3.11,3.11,3.11,3.11
20,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1204,4.1008,4.0812,4.0616,4.042
21,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1196,4.0992,4.0788,4.0584,4.038
22,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1208,4.1016,4.0824,4.0632,4.044
23,"Poultry","Mixed","Scavenging_Other",4.952,4.904,4.856,4.808,4.76,4.712,4.664,4.616,4.568,4.52,4.477,4.434,4.391,4.348,4.305,4.262,4.219,4.176,4.133,4.09,4.07666666666667,4.06333333333333,4.05,4.03666666666667,4.02333333333333,4.01,3.99666666666667,3.98333333333333,3.97,3.95666666666667,3.94333333333333,3.93,3.91666666666667,3.90333333333333,3.89,3.876,3.862,3.848,3.834,3.82
24,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1304,4.1208,4.1112,4.1016,4.092
25,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.118,4.096,4.074,4.052,4.03
26,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.118,4.096,4.074,4.052,4.03
27,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.1208,4.1016,4.0824,4.0632,4.044
28,"Poultry","Mixed","Scavenging_Other",5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.356,5.212,5.068,4.924,4.78,4.636,4.492,4.348,4.204,4.06,4.02133333333333,3.98266666666667,3.944,3.90533333333333,3.86666666666667,3.828,3.78933333333333,3.75066666666667,3.712,3.67333333333333,3.63466666666667,3.596,3.55733333333333,3.51866666666667,3.48,3.4696,3.4592,3.4488,3.4384,3.428
29,"Poultry","Mixed","Scavenging_Other",4.77031434072081,4.74784541128081,4.72916724737548,4.70394239906707,4.67530333101261,4.64466503295595,4.61201943741535,4.57933986721897,4.54942455657553,4.52037777945271,4.49783291455814,4.47287083924827,4.44421659302441,4.4103479299937,4.37281345240013,4.33128297024765,4.28399874939993,4.23128538016529,4.17603495344954,4.11924305581804,4.12053388842068,4.11888398295038,4.11736692778388,4.1145668988029,4.11106443219145,4.10534572472246,4.10002726956728,4.09437322371229,4.08849367806245,4.07806854489742,4.06727199370436,4.0546740489771,4.04293376054777,4.03169307327826,4.02182462701351,4.00274800307727,3.98716657197639,3.97035897264191,3.9529047918065,3.93466161076072
30,"Poultry","Mixed","Scavenging_Other",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
31,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.118,4.096,4.074,4.052,4.03
32,"Poultry","Mixed","Scavenging_Other",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.118,4.096,4.074,4.052,4.03
1,"SheepGoat","Mixed","Scavenging_Other",36.377230168,36.366481086,36.355732004,36.344982922,36.33423384,36.323484758,36.312735676,36.301986594,36.291237512,36.28048843,35.657606467,35.034724504,34.411842541,33.788960578,33.166078615,32.543196652,31.920314689,31.297432726,30.674550763,30.0516688,29.8616222433333,29.6715756866667,29.48152913,29.2914825733333,29.1014360166667,28.91138946,28.7213429033333,28.5312963466667,28.34124979,28.1512032333333,27.9611566766667,27.77111012,27.5810635633333,27.3910170066667,27.20097045,27.1350882204,27.0692059908,27.0033237612,26.9374415316,26.871559302
2,"SheepGoat","Mixed","Scavenging_Other",25.651026605,25.62310299,25.595179375,25.56725576,25.539332145,25.51140853,25.483484915,25.4555613,25.427637685,25.39971407,25.325792389,25.251870708,25.177949027,25.104027346,25.030105665,24.956183984,24.882262303,24.808340622,24.734418941,24.66049726,24.6120176993333,24.5635381386667,24.515058578,24.4665790173333,24.4180994566667,24.369619896,24.3211403353333,24.2726607746667,24.224181214,24.1757016533333,24.1272220926667,24.078742532,24.0302629713333,23.9817834106667,23.93330385,23.762429658,23.591555466,23.420681274,23.249807082,23.07893289
3,"SheepGoat","Mixed","Scavenging_Other",21.429815917,21.141841824,20.853867731,20.565893638,20.277919545,19.989945452,19.701971359,19.413997266,19.126023173,18.83804908,18.359613683,17.881178286,17.402742889,16.924307492,16.445872095,15.967436698,15.489001301,15.010565904,14.532130507,14.05369511,13.8961253073333,13.7385555046667,13.580985702,13.4234158993333,13.2658460966667,13.108276294,12.9507064913333,12.7931366886667,12.635566886,12.4779970833333,12.3204272806667,12.162857478,12.0052876753333,11.8477178726667,11.69014807,11.6349023568,11.5796566436,11.5244109304,11.4691652172,11.413919504
4,"SheepGoat","Mixed","Scavenging_Other",21.153943373,21.149924616,21.145905859,21.141887102,21.137868345,21.133849588,21.129830831,21.125812074,21.121793317,21.11777456,21.218006491,21.318238422,21.418470353,21.518702284,21.618934215,21.719166146,21.819398077,21.919630008,22.019861939,22.12009387,22.2409745353333,22.3618552006667,22.482735866,22.6036165313333,22.7244971966667,22.845377862,22.9662585273333,23.0871391926667,23.208019858,23.3289005233333,23.4497811886667,23.570661854,23.6915425193333,23.8124231846667,23.93330385,23.7865450768,23.6397863036,23.4930275304,23.3462687572,23.199509984
5,"SheepGoat","Mixed","Scavenging_Other",27.073915786,26.857754162,26.641592538,26.425430914,26.20926929,25.993107666,25.776946042,25.560784418,25.344622794,25.12846117,25.058462417,24.988463664,24.918464911,24.848466158,24.778467405,24.708468652,24.638469899,24.568471146,24.498472393,24.42847364,24.3954623206667,24.3624510013333,24.329439682,24.2964283626667,24.2634170433333,24.230405724,24.1973944046667,24.1643830853333,24.131371766,24.0983604466667,24.0653491273333,24.032337808,23.9993264886667,23.9663151693333,23.93330385,23.6098019904,23.2863001308,22.9627982712,22.6392964116,22.315794552
