# File: Pot_veg_carbon_Mg_per_ha.csv
# Title: Potential veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: lds
# Description: pot veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; sage potential veg; country raster; new glu raster; hyde land area
# ----------
iso,glu_code,land_type,c_type,value
rus,6,802,soil_c,143
rus,6,802,veg_c,103
rus,6,901,soil_c,95
rus,6,901,veg_c,25
rus,6,902,soil_c,95
rus,6,902,veg_c,25
rus,6,1001,soil_c,123
rus,6,1001,veg_c,7
rus,6,1002,soil_c,123
rus,6,1002,veg_c,7
rus,6,1202,soil_c,69
rus,6,1202,veg_c,27
rus,6,1301,soil_c,203
rus,6,1301,veg_c,9
rus,6,1302,soil_c,203
rus,6,1302,veg_c,9
rus,6,1402,soil_c,38
rus,6,1402,veg_c,1
rus,6,1501,soil_c,85
rus,6,1502,soil_c,85
rus,8,601,soil_c,206
rus,8,601,veg_c,90
rus,8,602,soil_c,206
rus,8,602,veg_c,90
rus,8,701,soil_c,206
rus,8,701,veg_c,90
rus,8,702,soil_c,206
rus,8,702,veg_c,90
rus,8,801,soil_c,143
rus,8,801,veg_c,103
rus,8,802,soil_c,143
rus,8,802,veg_c,103
rus,8,1001,soil_c,123
rus,8,1001,veg_c,7
rus,8,1002,soil_c,123
rus,8,1002,veg_c,7
rus,8,1301,soil_c,203
rus,8,1301,veg_c,9
rus,8,1302,soil_c,203
rus,8,1302,veg_c,9
rus,9,601,soil_c,206
rus,9,601,veg_c,90
rus,9,602,soil_c,206
rus,9,602,veg_c,90
rus,9,702,soil_c,206
rus,9,702,veg_c,90
rus,9,801,soil_c,143
rus,9,801,veg_c,103
rus,9,802,soil_c,143
rus,9,802,veg_c,103
rus,9,902,soil_c,95
rus,9,902,veg_c,25
rus,9,1002,soil_c,123
rus,9,1002,veg_c,7
rus,9,1301,soil_c,203
rus,9,1301,veg_c,9
rus,9,1302,soil_c,203
rus,9,1302,veg_c,9
rus,9,1501,soil_c,85
rus,9,1502,soil_c,85
rus,13,402,soil_c,134
rus,13,402,veg_c,160
rus,13,601,soil_c,206
rus,13,601,veg_c,90
rus,13,602,soil_c,206
rus,13,602,veg_c,90
rus,14,601,soil_c,206
rus,14,601,veg_c,90
rus,14,602,soil_c,206
rus,14,602,veg_c,90
rus,14,801,soil_c,143
rus,14,801,veg_c,103
rus,14,802,soil_c,143
rus,14,802,veg_c,103
rus,17,401,soil_c,134
rus,17,401,veg_c,160
rus,17,402,soil_c,134
rus,17,402,veg_c,160
rus,17,601,soil_c,206
rus,17,601,veg_c,90
rus,17,602,soil_c,206
rus,17,602,veg_c,90
rus,17,801,soil_c,143
rus,17,801,veg_c,103
rus,17,802,soil_c,143
rus,17,802,veg_c,103
rus,17,1301,soil_c,203
rus,17,1301,veg_c,9
rus,17,1302,soil_c,203
rus,17,1302,veg_c,9
rus,18,401,soil_c,134
rus,18,401,veg_c,160
rus,18,402,soil_c,134
rus,18,402,veg_c,160
rus,18,501,soil_c,134
rus,18,501,veg_c,135
rus,18,502,soil_c,134
rus,18,502,veg_c,135
rus,18,601,soil_c,206
rus,18,601,veg_c,90
rus,18,602,soil_c,206
rus,18,602,veg_c,90
rus,18,701,soil_c,206
rus,18,701,veg_c,90
rus,18,702,soil_c,206
rus,18,702,veg_c,90
rus,18,801,soil_c,143
rus,18,801,veg_c,103
rus,18,802,soil_c,143
rus,18,802,veg_c,103
rus,18,901,soil_c,95
rus,18,901,veg_c,25
rus,18,902,soil_c,95
rus,18,902,veg_c,25
rus,18,1001,soil_c,123
rus,18,1001,veg_c,7
rus,18,1002,soil_c,123
rus,18,1002,veg_c,7
rus,18,1201,soil_c,69
rus,18,1201,veg_c,27
rus,18,1202,soil_c,69
rus,18,1202,veg_c,27
rus,18,1301,soil_c,203
rus,18,1301,veg_c,9
rus,18,1302,soil_c,203
rus,18,1302,veg_c,9
rus,20,401,soil_c,134
rus,20,401,veg_c,160
rus,20,402,soil_c,134
rus,20,402,veg_c,160
rus,20,501,soil_c,134
rus,20,501,veg_c,135
rus,20,502,soil_c,134
rus,20,502,veg_c,135
rus,20,801,soil_c,143
rus,20,801,veg_c,103
rus,20,802,soil_c,143
rus,20,802,veg_c,103
rus,20,1301,soil_c,203
rus,20,1301,veg_c,9
rus,20,1302,soil_c,203
rus,20,1302,veg_c,9
rus,22,401,soil_c,134
rus,22,401,veg_c,160
rus,22,402,soil_c,134
rus,22,402,veg_c,160
rus,22,502,soil_c,134
rus,22,502,veg_c,135
rus,22,801,soil_c,143
rus,22,801,veg_c,103
rus,22,802,soil_c,143
rus,22,802,veg_c,103
rus,25,401,soil_c,134
rus,25,401,veg_c,160
rus,25,402,soil_c,134
rus,25,402,veg_c,160
rus,25,801,soil_c,143
rus,25,801,veg_c,103
rus,25,802,soil_c,143
rus,25,802,veg_c,103
rus,33,401,soil_c,134
rus,33,401,veg_c,160
rus,33,402,soil_c,134
rus,33,402,veg_c,160
rus,33,501,soil_c,134
rus,33,501,veg_c,135
rus,33,502,soil_c,134
rus,33,502,veg_c,135
rus,33,801,soil_c,143
rus,33,801,veg_c,103
rus,33,802,soil_c,143
rus,33,802,veg_c,103
rus,35,402,soil_c,134
rus,35,402,veg_c,160
rus,35,502,soil_c,134
rus,35,502,veg_c,135
rus,35,802,soil_c,143
rus,35,802,veg_c,103
rus,35,1302,soil_c,203
rus,35,1302,veg_c,9
rus,37,401,soil_c,134
rus,37,401,veg_c,160
rus,37,402,soil_c,134
rus,37,402,veg_c,160
rus,37,501,soil_c,134
rus,37,501,veg_c,135
rus,37,502,soil_c,134
rus,37,502,veg_c,135
rus,37,601,soil_c,206
rus,37,601,veg_c,90
rus,37,602,soil_c,206
rus,37,602,veg_c,90
rus,37,701,soil_c,206
rus,37,701,veg_c,90
rus,37,702,soil_c,206
rus,37,702,veg_c,90
rus,37,801,soil_c,143
rus,37,801,veg_c,103
rus,37,802,soil_c,143
rus,37,802,veg_c,103
rus,37,901,soil_c,95
rus,37,901,veg_c,25
rus,37,902,soil_c,95
rus,37,902,veg_c,25
rus,37,1002,soil_c,123
rus,37,1002,veg_c,7
rus,38,402,soil_c,134
rus,38,402,veg_c,160
rus,38,502,soil_c,134
rus,38,502,veg_c,135
rus,38,602,soil_c,206
rus,38,602,veg_c,90
rus,38,702,soil_c,206
rus,38,702,veg_c,90
rus,38,802,soil_c,143
rus,38,802,veg_c,103
rus,38,902,soil_c,95
rus,38,902,veg_c,25
rus,38,1001,soil_c,123
rus,38,1001,veg_c,7
rus,38,1002,soil_c,123
rus,38,1002,veg_c,7
rus,39,401,soil_c,134
rus,39,401,veg_c,160
rus,39,402,soil_c,134
rus,39,402,veg_c,160
rus,39,501,soil_c,134
rus,39,501,veg_c,135
rus,39,502,soil_c,134
rus,39,502,veg_c,135
rus,39,801,soil_c,143
rus,39,801,veg_c,103
rus,39,802,soil_c,143
rus,39,802,veg_c,103
rus,39,901,soil_c,95
rus,39,901,veg_c,25
rus,39,902,soil_c,95
rus,39,902,veg_c,25
rus,39,1002,soil_c,123
rus,39,1002,veg_c,7
rus,42,602,soil_c,206
rus,42,602,veg_c,90
rus,42,701,soil_c,206
rus,42,701,veg_c,90
rus,42,702,soil_c,206
rus,42,702,veg_c,90
rus,42,801,soil_c,143
rus,42,801,veg_c,103
rus,42,802,soil_c,143
rus,42,802,veg_c,103
rus,42,902,soil_c,95
rus,42,902,veg_c,25
rus,42,1001,soil_c,123
rus,42,1001,veg_c,7
rus,42,1002,soil_c,123
rus,42,1002,veg_c,7
rus,42,1201,soil_c,69
rus,42,1201,veg_c,27
rus,42,1202,soil_c,69
rus,42,1202,veg_c,27
rus,42,1301,soil_c,203
rus,42,1301,veg_c,9
rus,42,1302,soil_c,203
rus,42,1302,veg_c,9
rus,42,1401,soil_c,38
rus,42,1401,veg_c,1
rus,43,401,soil_c,134
rus,43,401,veg_c,160
rus,43,402,soil_c,134
rus,43,402,veg_c,160
rus,43,501,soil_c,134
rus,43,501,veg_c,135
rus,43,502,soil_c,134
rus,43,502,veg_c,135
rus,43,601,soil_c,206
rus,43,601,veg_c,90
rus,43,602,soil_c,206
rus,43,602,veg_c,90
rus,43,701,soil_c,206
rus,43,701,veg_c,90
rus,43,702,soil_c,206
rus,43,702,veg_c,90
rus,43,801,soil_c,143
rus,43,801,veg_c,103
rus,43,802,soil_c,143
rus,43,802,veg_c,103
rus,43,901,soil_c,95
rus,43,901,veg_c,25
rus,43,902,soil_c,95
rus,43,902,veg_c,25
rus,43,1001,soil_c,123
rus,43,1001,veg_c,7
rus,43,1002,soil_c,123
rus,43,1002,veg_c,7
rus,43,1202,soil_c,69
rus,43,1202,veg_c,27
rus,43,1301,soil_c,203
rus,43,1301,veg_c,9
rus,43,1302,soil_c,203
rus,43,1302,veg_c,9
rus,45,401,soil_c,134
rus,45,401,veg_c,160
rus,45,402,soil_c,134
rus,45,402,veg_c,160
rus,45,501,soil_c,134
rus,45,501,veg_c,135
rus,45,502,soil_c,134
rus,45,502,veg_c,135
rus,45,601,soil_c,206
rus,45,601,veg_c,90
rus,45,602,soil_c,206
rus,45,602,veg_c,90
rus,45,701,soil_c,206
rus,45,701,veg_c,90
rus,45,702,soil_c,206
rus,45,702,veg_c,90
rus,45,801,soil_c,143
rus,45,801,veg_c,103
rus,45,802,soil_c,143
rus,45,802,veg_c,103
rus,45,901,soil_c,95
rus,45,901,veg_c,25
rus,45,902,soil_c,95
rus,45,902,veg_c,25
rus,45,1001,soil_c,123
rus,45,1001,veg_c,7
rus,45,1002,soil_c,123
rus,45,1002,veg_c,7
rus,45,1201,soil_c,69
rus,45,1201,veg_c,27
rus,45,1202,soil_c,69
rus,45,1202,veg_c,27
rus,45,1301,soil_c,203
rus,45,1301,veg_c,9
rus,45,1302,soil_c,203
rus,45,1302,veg_c,9
rus,45,1401,soil_c,38
rus,45,1401,veg_c,1
rus,45,1402,soil_c,38
rus,45,1402,veg_c,1
rus,45,1501,soil_c,85
rus,45,1502,soil_c,85
rus,47,401,soil_c,134
rus,47,401,veg_c,160
rus,47,402,soil_c,134
rus,47,402,veg_c,160
rus,47,501,soil_c,134
rus,47,501,veg_c,135
rus,47,502,soil_c,134
rus,47,502,veg_c,135
rus,47,601,soil_c,206
rus,47,601,veg_c,90
rus,47,602,soil_c,206
rus,47,602,veg_c,90
rus,47,702,soil_c,206
rus,47,702,veg_c,90
rus,47,801,soil_c,143
rus,47,801,veg_c,103
rus,47,802,soil_c,143
rus,47,802,veg_c,103
rus,47,901,soil_c,95
rus,47,901,veg_c,25
rus,47,902,soil_c,95
rus,47,902,veg_c,25
rus,47,1001,soil_c,123
rus,47,1001,veg_c,7
rus,47,1002,soil_c,123
rus,47,1002,veg_c,7
rus,47,1201,soil_c,69
rus,47,1201,veg_c,27
rus,47,1202,soil_c,69
rus,47,1202,veg_c,27
rus,47,1301,soil_c,203
rus,47,1301,veg_c,9
rus,47,1302,soil_c,203
rus,47,1302,veg_c,9
rus,47,1402,soil_c,38
rus,47,1402,veg_c,1
rus,48,402,soil_c,134
rus,48,402,veg_c,160
rus,48,502,soil_c,134
rus,48,502,veg_c,135
rus,48,601,soil_c,206
rus,48,601,veg_c,90
rus,48,602,soil_c,206
rus,48,602,veg_c,90
rus,48,701,soil_c,206
rus,48,701,veg_c,90
rus,48,702,soil_c,206
rus,48,702,veg_c,90
rus,48,801,soil_c,143
rus,48,801,veg_c,103
rus,48,802,soil_c,143
rus,48,802,veg_c,103
rus,48,901,soil_c,95
rus,48,901,veg_c,25
rus,48,902,soil_c,95
rus,48,902,veg_c,25
rus,48,1001,soil_c,123
rus,48,1001,veg_c,7
rus,48,1002,soil_c,123
rus,48,1002,veg_c,7
rus,48,1201,soil_c,69
rus,48,1201,veg_c,27
rus,48,1202,soil_c,69
rus,48,1202,veg_c,27
rus,48,1301,soil_c,203
rus,48,1301,veg_c,9
rus,48,1302,soil_c,203
rus,48,1302,veg_c,9
rus,48,1501,soil_c,85
rus,48,1502,soil_c,85
rus,53,401,soil_c,134
rus,53,401,veg_c,160
rus,53,402,soil_c,134
rus,53,402,veg_c,160
rus,53,502,soil_c,134
rus,53,502,veg_c,135
rus,53,802,soil_c,143
rus,53,802,veg_c,103
rus,53,901,soil_c,95
rus,53,901,veg_c,25
rus,53,902,soil_c,95
rus,53,902,veg_c,25
rus,53,1001,soil_c,123
rus,53,1001,veg_c,7
rus,53,1002,soil_c,123
rus,53,1002,veg_c,7
rus,53,1202,soil_c,69
rus,53,1202,veg_c,27
rus,56,401,soil_c,134
rus,56,401,veg_c,160
rus,56,402,soil_c,134
rus,56,402,veg_c,160
rus,56,501,soil_c,134
rus,56,501,veg_c,135
rus,56,502,soil_c,134
rus,56,502,veg_c,135
rus,56,601,soil_c,206
rus,56,601,veg_c,90
rus,56,602,soil_c,206
rus,56,602,veg_c,90
rus,56,701,soil_c,206
rus,56,701,veg_c,90
rus,56,702,soil_c,206
rus,56,702,veg_c,90
rus,56,801,soil_c,143
rus,56,801,veg_c,103
rus,56,802,soil_c,143
rus,56,802,veg_c,103
rus,56,901,soil_c,95
rus,56,901,veg_c,25
rus,56,902,soil_c,95
rus,56,902,veg_c,25
rus,56,1001,soil_c,123
rus,56,1001,veg_c,7
rus,56,1002,soil_c,123
rus,56,1002,veg_c,7
rus,56,1201,soil_c,69
rus,56,1201,veg_c,27
rus,56,1202,soil_c,69
rus,56,1202,veg_c,27
rus,56,1301,soil_c,203
rus,56,1301,veg_c,9
rus,56,1302,soil_c,203
rus,56,1302,veg_c,9
rus,56,1402,soil_c,38
rus,56,1402,veg_c,1
rus,56,1501,soil_c,85
rus,56,1502,soil_c,85
rus,70,802,soil_c,143
rus,70,802,veg_c,103
rus,70,1201,soil_c,69
rus,70,1201,veg_c,27
rus,70,1301,soil_c,203
rus,70,1301,veg_c,9
rus,70,1302,soil_c,203
rus,70,1302,veg_c,9
rus,70,1502,soil_c,85
rus,72,501,soil_c,134
rus,72,501,veg_c,135
rus,72,802,soil_c,143
rus,72,802,veg_c,103
rus,72,1001,soil_c,123
rus,72,1001,veg_c,7
rus,72,1002,soil_c,123
rus,72,1002,veg_c,7
rus,72,1301,soil_c,203
rus,72,1301,veg_c,9
rus,72,1302,soil_c,203
rus,72,1302,veg_c,9
rus,76,802,soil_c,143
rus,76,802,veg_c,103
rus,76,902,soil_c,95
rus,76,902,veg_c,25
rus,76,1001,soil_c,123
rus,76,1001,veg_c,7
rus,76,1002,soil_c,123
rus,76,1002,veg_c,7
rwa,87,101,soil_c,98
rwa,87,101,veg_c,200
rwa,87,102,soil_c,98
rwa,87,102,veg_c,200
rwa,87,201,soil_c,98
rwa,87,201,veg_c,140
rwa,87,202,soil_c,98
rwa,87,202,veg_c,140
rwa,87,901,soil_c,95
rwa,87,901,veg_c,25
rwa,87,902,soil_c,95
rwa,87,902,veg_c,25
rwa,87,1101,soil_c,69
rwa,87,1101,veg_c,55
rwa,87,1102,soil_c,69
rwa,87,1102,veg_c,55
rwa,87,1401,soil_c,38
rwa,87,1401,veg_c,1
rwa,87,1402,soil_c,38
rwa,87,1402,veg_c,1
rwa,183,101,soil_c,98
rwa,183,101,veg_c,200
rwa,183,102,soil_c,98
rwa,183,102,veg_c,200
rwa,183,201,soil_c,98
rwa,183,201,veg_c,140
rwa,183,901,soil_c,95
rwa,183,901,veg_c,25
rwa,183,902,soil_c,95
rwa,183,902,veg_c,25
rwa,183,1101,soil_c,69
rwa,183,1101,veg_c,55
sau,84,1201,soil_c,69
sau,84,1201,veg_c,27
sau,84,1202,soil_c,69
sau,84,1202,veg_c,27
sau,84,1402,soil_c,38
sau,84,1402,veg_c,1
sau,93,1201,soil_c,69
sau,93,1201,veg_c,27
sau,93,1202,soil_c,69
sau,93,1202,veg_c,27
sau,93,1401,soil_c,38
sau,93,1401,veg_c,1
sau,93,1402,soil_c,38
sau,93,1402,veg_c,1
sau,94,1201,soil_c,69
sau,94,1201,veg_c,27
sau,94,1202,soil_c,69
sau,94,1202,veg_c,27
sau,94,1401,soil_c,38
sau,94,1401,veg_c,1
sau,94,1402,soil_c,38
sau,94,1402,veg_c,1
sau,98,1202,soil_c,69
sau,98,1202,veg_c,27
sau,98,1402,soil_c,38
sau,98,1402,veg_c,1
sau,99,1201,soil_c,69
sau,99,1201,veg_c,27
sau,99,1401,soil_c,38
sau,99,1401,veg_c,1
sau,99,1402,soil_c,38
sau,99,1402,veg_c,1
scg,54,401,soil_c,134
scg,54,401,veg_c,160
scg,54,402,soil_c,134
scg,54,402,veg_c,160
scg,54,501,soil_c,134
scg,54,501,veg_c,135
scg,54,502,soil_c,134
scg,54,502,veg_c,135
scg,54,801,soil_c,143
scg,54,801,veg_c,103
scg,54,802,soil_c,143
scg,54,802,veg_c,103
scg,54,901,soil_c,95
scg,54,901,veg_c,25
scg,54,902,soil_c,95
scg,54,902,veg_c,25
scg,55,401,soil_c,134
scg,55,401,veg_c,160
scg,55,402,soil_c,134
scg,55,402,veg_c,160
scg,55,502,soil_c,134
scg,55,502,veg_c,135
scg,55,802,soil_c,143
scg,55,802,veg_c,103
sdn,87,101,soil_c,98
sdn,87,101,veg_c,200
sdn,87,102,soil_c,98
sdn,87,102,veg_c,200
sdn,87,202,soil_c,98
sdn,87,202,veg_c,140
sdn,87,901,soil_c,95
sdn,87,901,veg_c,25
sdn,87,902,soil_c,95
sdn,87,902,veg_c,25
sdn,87,1002,soil_c,123
sdn,87,1002,veg_c,7
sdn,87,1102,soil_c,69
sdn,87,1102,veg_c,55
sdn,87,1202,soil_c,69
sdn,87,1202,veg_c,27
sdn,87,1402,soil_c,38
sdn,87,1402,veg_c,1
sdn,100,902,soil_c,95
sdn,100,902,veg_c,25
sdn,100,1002,soil_c,123
sdn,100,1002,veg_c,7
sdn,100,1102,soil_c,69
sdn,100,1102,veg_c,55
sdn,100,1202,soil_c,69
sdn,100,1202,veg_c,27
sdn,100,1401,soil_c,38
sdn,100,1401,veg_c,1
sdn,100,1402,soil_c,38
sdn,100,1402,veg_c,1
sdn,144,1002,soil_c,123
sdn,144,1002,veg_c,7
sdn,144,1202,soil_c,69
sdn,144,1202,veg_c,27
sdn,144,1402,soil_c,38
sdn,144,1402,veg_c,1
sdn,151,902,soil_c,95
sdn,151,902,veg_c,25
sdn,151,1002,soil_c,123
sdn,151,1002,veg_c,7
sdn,151,1202,soil_c,69
sdn,151,1202,veg_c,27
sdn,151,1402,soil_c,38
sdn,151,1402,veg_c,1
sdn,179,902,soil_c,95
sdn,179,902,veg_c,25
sdn,179,1002,soil_c,123
sdn,179,1002,veg_c,7
sdn,179,1102,soil_c,69
sdn,179,1102,veg_c,55
sdn,179,1202,soil_c,69
sdn,179,1202,veg_c,27
sdn,179,1402,soil_c,38
sdn,179,1402,veg_c,1
sdn,183,901,soil_c,95
sdn,183,901,veg_c,25
sdn,183,902,soil_c,95
sdn,183,902,veg_c,25
sen,142,102,soil_c,98
sen,142,102,veg_c,200
sen,142,201,soil_c,98
sen,142,201,veg_c,140
sen,142,202,soil_c,98
sen,142,202,veg_c,140
sen,142,901,soil_c,95
sen,142,901,veg_c,25
sen,142,902,soil_c,95
sen,142,902,veg_c,25
sen,142,1001,soil_c,123
sen,142,1001,veg_c,7
sen,142,1002,soil_c,123
sen,142,1002,veg_c,7
sen,142,1102,soil_c,69
sen,142,1102,veg_c,55
sen,142,1202,soil_c,69
sen,142,1202,veg_c,27
sen,152,901,soil_c,95
sen,152,901,veg_c,25
sen,152,902,soil_c,95
sen,152,902,veg_c,25
sen,152,1001,soil_c,123
sen,152,1001,veg_c,7
sen,152,1002,soil_c,123
sen,152,1002,veg_c,7
sen,152,1101,soil_c,69
sen,152,1101,veg_c,55
sen,152,1102,soil_c,69
sen,152,1102,veg_c,55
sen,152,1201,soil_c,69
sen,152,1201,veg_c,27
sen,152,1202,soil_c,69
sen,152,1202,veg_c,27
sen,152,1401,soil_c,38
sen,152,1401,veg_c,1
sen,152,1402,soil_c,38
sen,152,1402,veg_c,1
sgp,139,102,soil_c,98
sgp,139,102,veg_c,200
sle,142,101,soil_c,98
sle,142,101,veg_c,200
sle,142,102,soil_c,98
sle,142,102,veg_c,200
sle,142,201,soil_c,98
sle,142,201,veg_c,140
sle,142,202,soil_c,98
sle,142,202,veg_c,140
sle,142,901,soil_c,95
sle,142,901,veg_c,25
sle,142,902,soil_c,95
sle,142,902,veg_c,25
sle,142,1101,soil_c,69
sle,142,1101,veg_c,55
sle,142,1102,soil_c,69
sle,142,1102,veg_c,55
sle,149,102,soil_c,98
sle,149,102,veg_c,200
sle,149,902,soil_c,95
sle,149,902,veg_c,25
slv,135,101,soil_c,98
slv,135,101,veg_c,200
slv,135,102,soil_c,98
slv,135,102,veg_c,200
slv,135,202,soil_c,98
slv,135,202,veg_c,140
slv,135,801,soil_c,143
slv,135,801,veg_c,103
slv,135,802,soil_c,143
slv,135,802,veg_c,103
slv,135,901,soil_c,95
slv,135,901,veg_c,25
slv,135,902,soil_c,95
slv,135,902,veg_c,25
smr,50,802,soil_c,143
smr,50,802,veg_c,103
som,100,202,soil_c,98
som,100,202,veg_c,140
som,100,902,soil_c,95
som,100,902,veg_c,25
som,100,1002,soil_c,123
som,100,1002,veg_c,7
som,100,1102,soil_c,69
som,100,1102,veg_c,55
som,100,1202,soil_c,69
som,100,1202,veg_c,27
som,100,1402,soil_c,38
som,100,1402,veg_c,1
som,170,102,soil_c,98
som,170,102,veg_c,200
som,170,202,soil_c,98
som,170,202,veg_c,140
som,170,902,soil_c,95
som,170,902,veg_c,25
som,170,1002,soil_c,123
som,170,1002,veg_c,7
som,170,1102,soil_c,69
som,170,1102,veg_c,55
som,170,1202,soil_c,69
som,170,1202,veg_c,27
som,170,1402,soil_c,38
som,170,1402,veg_c,1
som,171,102,soil_c,98
som,171,102,veg_c,200
som,171,201,soil_c,98
som,171,201,veg_c,140
som,171,202,soil_c,98
som,171,202,veg_c,140
som,171,901,soil_c,95
som,171,901,veg_c,25
som,171,902,soil_c,95
som,171,902,veg_c,25
som,171,1002,soil_c,123
som,171,1002,veg_c,7
som,171,1101,soil_c,69
som,171,1101,veg_c,55
som,171,1102,soil_c,69
som,171,1102,veg_c,55
som,179,902,soil_c,95
som,179,902,veg_c,25
sur,161,101,soil_c,98
sur,161,101,veg_c,200
sur,161,102,soil_c,98
sur,161,102,veg_c,200
sur,161,901,soil_c,95
sur,161,901,veg_c,25
sur,161,902,soil_c,95
sur,161,902,veg_c,25
sur,161,1001,soil_c,123
sur,161,1001,veg_c,7
sur,161,1002,soil_c,123
sur,161,1002,veg_c,7
sur,168,101,soil_c,98
sur,168,101,veg_c,200
sur,168,102,soil_c,98
sur,168,102,veg_c,200
sur,168,901,soil_c,95
sur,168,901,veg_c,25
sur,168,1101,soil_c,69
sur,168,1101,veg_c,55
svk,30,501,soil_c,134
svk,30,501,veg_c,135
svk,30,502,soil_c,134
svk,30,502,veg_c,135
svk,30,601,soil_c,206
svk,30,601,veg_c,90
svk,30,701,soil_c,206
svk,30,701,veg_c,90
svk,30,702,soil_c,206
svk,30,702,veg_c,90
svk,30,801,soil_c,143
svk,30,801,veg_c,103
svk,30,802,soil_c,143
svk,30,802,veg_c,103
svk,54,401,soil_c,134
svk,54,401,veg_c,160
svk,54,402,soil_c,134
svk,54,402,veg_c,160
svk,54,501,soil_c,134
svk,54,501,veg_c,135
svk,54,502,soil_c,134
svk,54,502,veg_c,135
svk,54,601,soil_c,206
svk,54,601,veg_c,90
svk,54,701,soil_c,206
svk,54,701,veg_c,90
svk,54,702,soil_c,206
svk,54,702,veg_c,90
svk,54,801,soil_c,143
svk,54,801,veg_c,103
svk,54,802,soil_c,143
svk,54,802,veg_c,103
svk,54,901,soil_c,95
svk,54,901,veg_c,25
svk,54,902,soil_c,95
svk,54,902,veg_c,25
svn,54,401,soil_c,134
svn,54,401,veg_c,160
svn,54,402,soil_c,134
svn,54,402,veg_c,160
svn,54,501,soil_c,134
svn,54,501,veg_c,135
svn,54,502,soil_c,134
svn,54,502,veg_c,135
svn,54,601,soil_c,206
svn,54,601,veg_c,90
svn,54,701,soil_c,206
svn,54,701,veg_c,90
svn,54,801,soil_c,143
svn,54,801,veg_c,103
svn,54,802,soil_c,143
svn,54,802,veg_c,103
svn,54,1001,soil_c,123
svn,54,1001,veg_c,7
svn,55,402,soil_c,134
svn,55,402,veg_c,160
svn,55,501,soil_c,134
svn,55,501,veg_c,135
svn,55,502,soil_c,134
svn,55,502,veg_c,135
svn,55,601,soil_c,206
svn,55,601,veg_c,90
svn,55,702,soil_c,206
svn,55,702,veg_c,90
svn,55,801,soil_c,143
svn,55,801,veg_c,103
svn,55,802,soil_c,143
svn,55,802,veg_c,103
swe,8,602,soil_c,206
swe,8,602,veg_c,90
swe,8,801,soil_c,143
swe,8,801,veg_c,103
swe,8,802,soil_c,143
swe,8,802,veg_c,103
swe,8,1301,soil_c,203
swe,8,1301,veg_c,9
swe,8,1302,soil_c,203
swe,8,1302,veg_c,9
swe,12,401,soil_c,134
swe,12,401,veg_c,160
swe,12,402,soil_c,134
swe,12,402,veg_c,160
swe,12,501,soil_c,134
swe,12,501,veg_c,135
swe,12,502,soil_c,134
swe,12,502,veg_c,135
swe,12,601,soil_c,206
swe,12,601,veg_c,90
swe,12,602,soil_c,206
swe,12,602,veg_c,90
swe,12,702,soil_c,206
swe,12,702,veg_c,90
swe,12,801,soil_c,143
swe,12,801,veg_c,103
swe,12,802,soil_c,143
swe,12,802,veg_c,103
swe,12,1001,soil_c,123
swe,12,1001,veg_c,7
swe,12,1002,soil_c,123
swe,12,1002,veg_c,7
swe,12,1301,soil_c,203
swe,12,1301,veg_c,9
swe,12,1302,soil_c,203
swe,12,1302,veg_c,9
swe,12,1501,soil_c,85
swe,12,1502,soil_c,85
swz,198,102,soil_c,98
swz,198,102,veg_c,200
swz,198,202,soil_c,98
swz,198,202,veg_c,140
swz,198,901,soil_c,95
swz,198,901,veg_c,25
swz,198,902,soil_c,95
swz,198,902,veg_c,25
syr,75,502,soil_c,134
syr,75,502,veg_c,135
syr,75,802,soil_c,143
syr,75,802,veg_c,103
syr,75,902,soil_c,95
syr,75,902,veg_c,25
syr,75,1002,soil_c,123
syr,75,1002,veg_c,7
syr,75,1102,soil_c,69
syr,75,1102,veg_c,55
syr,75,1202,soil_c,69
syr,75,1202,veg_c,27
syr,75,1402,soil_c,38
syr,75,1402,veg_c,1
syr,84,902,soil_c,95
syr,84,902,veg_c,25
syr,84,1002,soil_c,123
syr,84,1002,veg_c,7
syr,84,1102,soil_c,69
syr,84,1102,veg_c,55
syr,84,1202,soil_c,69
syr,84,1202,veg_c,27
syr,84,1402,soil_c,38
syr,84,1402,veg_c,1
syr,95,902,soil_c,95
syr,95,902,veg_c,25
syr,95,1002,soil_c,123
syr,95,1002,veg_c,7
syr,95,1202,soil_c,69
syr,95,1202,veg_c,27
syr,99,902,soil_c,95
syr,99,902,veg_c,25
syr,99,1002,soil_c,123
syr,99,1002,veg_c,7
syr,99,1102,soil_c,69
syr,99,1102,veg_c,55
syr,99,1202,soil_c,69
syr,99,1202,veg_c,27
syr,99,1402,soil_c,38
syr,99,1402,veg_c,1
tcd,144,902,soil_c,95
tcd,144,902,veg_c,25
tcd,144,1002,soil_c,123
tcd,144,1002,veg_c,7
tcd,144,1202,soil_c,69
tcd,144,1202,veg_c,27
tcd,144,1402,soil_c,38
tcd,144,1402,veg_c,1
tcd,149,901,soil_c,95
tcd,149,901,veg_c,25
tcd,149,902,soil_c,95
tcd,149,902,veg_c,25
tcd,151,101,soil_c,98
tcd,151,101,veg_c,200
tcd,151,102,soil_c,98
tcd,151,102,veg_c,200
tcd,151,901,soil_c,95
