# File: Food_Demand_Training_Data.csv
# Title: Food_Demand_Training_Data
# Description: Training dataset for the food demand model
# Original source: analysis by RYC STW RPL and KBN
# Units: NA
# Column types: cinnnnnnnnnnnnnnnn
# ----------
iso,year,pop_thous,gdp_pcap_2010usd,cons_price_ns,ns_usd_p1000cal,share_s_ns.x,cons_exp_ns,ns_cal_pcap_day_thous,ns_cons_thous_t,cons_price_s,s_usd_p1000cal,share_s_ns.y,cons_exp_s,s_cal_pcap_day_thous,Tot_cal,s_cons_thous_t,gdp_pcap_thous2005usd
tur,1988,52126,6374.660179,345868.063,981.8432774,0.403079,28857218309,1.54477428,0.717126879,248384.8064,125.4819699,0.596921,5461605250,2.287661247,3.832435526,0.282873121,6.374660179
khm,2004,13149,546.5190879,513045.995,975.6510778,0.318739664,2820763370,0.602402183,0.482279693,475489.0344,245.5912468,0.681260336,1517616374,1.2875483,1.889950483,0.517720307,0.546519088
ita,1970,53324,17817.82948,510907.4995,960.3769451,0.470825716,28656745288,1.533096717,0.789525485,248644.2283,141.0495715,0.529174284,4730373838,1.723090582,3.256187299,0.210474515,17.81782948
irq,2002,25238,3242.403169,291722.3904,958.264131,0.349281468,6728719910,0.762253484,0.639417493,312161.9745,145.7180066,0.650718532,1906242161,1.420093857,2.182347341,0.360582507,3.242403169
ita,1971,53700,18014.75064,491933.3799,940.8406192,0.467337176,28100425476,1.523806025,0.784514984,251070.8532,141.4365494,0.532662824,4814825447,1.736807734,3.26061376,0.215485016,18.01475064
mng,2009,2672,2529.652808,486513.1382,931.5929089,0.47606534,983920482.5,1.082940284,0.733637747,173963.3331,99.43810948,0.52393466,115583875.3,1.191832089,2.274772373,0.266362253,2.529652808
arg,1990,32625,6187.667013,576674.392,928.8311236,0.565793077,16770203837,1.516205952,0.801183945,305155.7256,211.5121307,0.434206923,2930731120,1.163582848,2.6797888,0.198816055,6.187667013
ita,1973,54438,19739.38508,503072.6482,926.2882486,0.477050124,29242512443,1.588815629,0.785787975,220229.5248,126.9654336,0.522949876,4393899108,1.741684772,3.330500401,0.214212025,19.73938508
jpn,1975,110805,21988.6197,412267.6152,925.0425839,0.486219986,42121407037,1.125871749,0.752419128,302837.016,209.4857619,0.513780014,10079524744,1.189688661,2.31556041,0.247580872,21.9886197
col,2001,40559,4825.588328,802571.7386,920.6637756,0.599608986,18602039206,1.364832628,0.806639791,159253.4351,126.1431077,0.400391014,1701920286,0.911371798,2.276204427,0.193360209,4.825588328
mng,2017,3113.79,3987.468464,570364.1921,919.921472,0.516956897,1118863690,1.070148975,0.768037761,141566.7407,87.74569096,0.483043103,99720345.41,0.99994426,2.070093236,0.231962239,3.987468464
jpn,1973,108086,22136.99764,401205.4608,913.8220627,0.48891467,41730561761,1.157524741,0.751365904,225726.0928,156.9777202,0.51108533,7493607756,1.210014653,2.367539395,0.248634096,22.13699764
cog,1998,2961,2485.688944,657549.732,912.4400089,0.712122127,1291376345,1.309535375,0.87553041,12158.37606,12.18668422,0.287877873,6972489.509,0.529384279,1.838919654,0.12446959,2.485688944
jpn,1976,111993,22620.14113,392527.8642,909.1800608,0.487018468,42288719444,1.137865393,0.752728845,304486.4707,210.8386452,0.512981532,10329543951,1.19852525,2.336390643,0.247271155,22.62014113
col,2006,43841,5596.060847,830184.2127,898.9494208,0.62396061,20817762814,1.447189767,0.832945078,119417.99,102.3679261,0.37603939,1428692842,0.872171011,2.319360779,0.167054922,5.596060847
mng,2015,2998.44,3895.405744,645277.5689,894.5421706,0.578287633,1063082861,1.085870589,0.806451613,134244.0232,95.39325513,0.421712367,82671610.63,0.791863824,1.877734413,0.193548387,3.895405744
irq,2001,24517,3585.137229,267996.2501,886.6648346,0.353263268,5934394538,0.747922744,0.564486412,110113.9868,52.06866118,0.646736732,638002512.3,1.369259574,2.117182319,0.435513588,3.585137229
ita,1972,54074,18550.38608,480590.8041,885.8559575,0.480283518,27111967063,1.550659902,0.787896266,209161.062,120.7349019,0.519716482,3998522628,1.677974526,3.228634428,0.212103734,18.55038608
mng,2016,3056.36,3866.242802,497395.9516,871.4108954,0.469509496,1053483488,1.083695763,0.732166018,200040.0635,112.9846317,0.530490504,154332487.5,1.224448744,2.308144508,0.267833982,3.866242802
jpn,1970,103708,18814.60137,382435.3563,860.8170101,0.486059335,36880138112,1.131817944,0.747617284,376221.4579,259.7605255,0.513940665,11767346624,1.196741272,2.328559216,0.252382716,18.81460137
jpn,1971,105143,19429.8486,393746.1217,860.1981426,0.484508759,36942439316,1.119061203,0.749846659,263620.0841,181.1299147,0.515491241,8276313044,1.190620888,2.309682091,0.250153341,19.4298486
col,2005,43184,5324.584293,800384.4804,859.7524187,0.612280408,18660513566,1.377001629,0.823196666,136898.3601,113.1408205,0.387719592,1555023277,0.871970593,2.248972222,0.176803334,5.324584293
idn,2001,211970,2216.981593,377698.6499,849.8519606,0.380622088,57155824777,0.869260512,0.575177617,1695827.138,930.0887556,0.619377912,1.02E+11,1.414528419,2.283788931,0.424822383,2.216981593
col,2009,45803,6026.982287,843212.8216,849.1040467,0.644347668,20712899769,1.459127371,0.840991723,129541.3364,120.0219989,0.355652332,1616018200,0.805375852,2.264503222,0.159008277,6.026982287
idn,1993,188019,1998.0679,432975.6509,839.3148087,0.363256972,47469127633,0.824122482,0.539216229,340138.8639,183.062393,0.636743028,18148291241,1.444581344,2.268703826,0.460783771,1.9980679
col,2007,44498,5893.898373,837115.0276,835.3261871,0.632544357,20133324126,1.483973114,0.838647159,115004.8887,99.855805,0.367455643,1398127059,0.86206491,2.346038024,0.161352841,5.893898373
idn,1990,178633,1678.885465,478160.3501,828.7141915,0.362191218,42154063899,0.7801536,0.532750687,363690.5797,195.4500239,0.637808782,17507453477,1.373829054,2.153982655,0.467249313,1.678885465
col,2008,45153,6014.412721,816457.8004,823.076562,0.631694712,19939070867,1.469891259,0.830212581,128691.3603,113.6908075,0.368305288,1605797388,0.857010062,2.326901321,0.169787419,6.014412721
jpn,1974,109495,21584.39399,383552.0183,821.8702976,0.493421399,37987535528,1.156513433,0.752613903,272996.0907,191.5021334,0.506578601,9087413930,1.187352147,2.34386558,0.247386097,21.58439399
col,2000,39898,4824.583435,686654.0197,819.0508896,0.606428312,16406850656,1.375530891,0.809981641,133983.3106,107.8423264,0.393571688,1401999851,0.892718899,2.26824979,0.190018359,4.824583435
pry,1995,4802,2537.168594,854991.1776,814.0780864,0.710608025,2431366317,1.703998905,0.875727491,123346.7132,130.3202055,0.289391975,158508465.9,0.693946016,2.39794492,0.124272509,2.537168594
idn,1994,191086,2114.233786,402797.2962,812.8535083,0.369313013,48515543686,0.855749954,0.551831112,391749.7208,212.3612243,0.630686987,21645274549,1.461390045,2.317139998,0.448168888,2.114233786
khm,2011,14606,824.1178988,339056.8027,809.837241,0.281446636,2299055042,0.532509627,0.510144928,722785.5067,351.9593793,0.718553364,2550980464,1.359535113,1.89204474,0.489855072,0.824117899
khm,2010,14365,782.6159986,320852.1249,801.5218004,0.280301252,2230178303,0.530671486,0.500799041,720353.8797,350.5038654,0.719698748,2504048685,1.362546906,1.893218391,0.499200959,0.782615999
jpn,1972,106617,20773.36622,354529.0339,787.7929767,0.495556166,35861691304,1.169766933,0.757233144,253322.3652,178.414128,0.504443834,8267378840,1.190746393,2.360513326,0.242766856,20.77336622
idn,2004,221294,2442.181075,582543.0537,787.2377994,0.399287643,59759764550,0.939810809,0.613953207,1534959.638,877.7801877,0.600712357,1.00E+11,1.413907935,2.353718743,0.386046793,2.442181075
cog,2001,3206,2496.976985,564166.2658,780.6315675,0.707503991,1297214507,1.420068536,0.860357379,7103.38636,7.186036334,0.292496009,4936806.962,0.587084149,2.007152685,0.139642621,2.496976985
pry,1997,5021,2509.361677,744828.8193,777.9514029,0.690435529,2453223072,1.72068545,0.863945578,82347.11193,80.9085919,0.309564471,114395039.9,0.771488515,2.492173965,0.136054422,2.509361677
per,1983,18641,3275.514084,450383.6828,776.4909792,0.527029678,5487174448,1.038604696,0.713048499,194749.6848,137.0974777,0.472970322,869442042.4,0.932071226,1.970675922,0.286951501,3.275514084
khm,2009,14144,750.1157014,341828.6019,771.4914657,0.280081784,2092547162,0.52538663,0.5,635139.4442,309.7292827,0.719918216,2159358224,1.35044629,1.87583292,0.5,0.750115701
mng,2014,2940.11,3880.355507,496967.1584,770.0346049,0.479691015,885116276.6,1.071108932,0.741426612,210368.9298,121.1254653,0.520308985,151016807.6,1.16180538,2.232914312,0.258573388,3.880355507
col,2014,46967.7,7419.649721,692515.8937,769.360435,0.635756872,21733055133,1.647778285,0.838516059,119423.7833,112.0510711,0.364243128,1813456946,0.944058874,2.591837159,0.161483941,7.419649721
cog,1994,2648,2485.695949,702711.4041,750.9391684,0.761067191,964386117.7,1.328725738,0.894247039,4794.148656,5.935240961,0.238932809,2392970.451,0.41714605,1.745871787,0.105752961,2.485695949
mng,2010,2713,2650.01223,408108.7523,748.0489969,0.458244197,769136498.2,1.0383188,0.706634692,180703.4584,99.92194216,0.541755803,121462115.2,1.227544699,2.265863498,0.293365308,2.65001223
jpn,1977,113068,23388.73763,338669.6205,734.7239439,0.502008634,36056827355,1.189133851,0.763991136,266031.2721,189.5186707,0.497991366,9226265428,1.179617939,2.36875179,0.236008864,23.38873763
khm,2008,13941,760.3779621,348176.0422,732.6019245,0.286464222,2015666283,0.540709232,0.492385787,706797.4327,348.3994488,0.713535778,2387665038,1.346818736,1.887527968,0.507614213,0.760377962
col,2010,46445,6179.743335,733585.9468,732.1894325,0.647279108,17876053543,1.440178618,0.841945525,95445.6734,89.32124187,0.352720892,1188344986,0.784794506,2.224973123,0.158054475,6.179743335
idn,1987,169039,1410.569259,431357.9437,722.0172635,0.381199544,38939351302,0.874100465,0.542384837,279882.4158,155.6252574,0.618800456,13624465271,1.418925534,2.293025999,0.457615163,1.410569259
mng,2011,2754,3061.951801,404840.6452,720.2777663,0.456966312,748404613.1,1.033664607,0.726671565,157485.4822,86.870246,0.543033688,107263036.2,1.228350295,2.262014902,0.273328435,3.061951801
cog,2000,3126,2466.899374,530949.5429,717.5597679,0.715166461,1156993370,1.413158748,0.87306701,5249.178431,5.382905348,0.284833539,3456794.156,0.562827019,1.975985767,0.12693299,2.466899374
idn,2003,218146,2358.757355,310897.8905,715.1219086,0.397863373,52952202892,0.929959061,0.603222165,1252197.508,708.6541198,0.602136627,79414416863,1.407423883,2.337382944,0.396777835,2.358757355
pry,1996,4912,2490.670861,696513.5224,714.1264621,0.700821236,2164038842,1.690202356,0.868824532,134544.2467,134.6521405,0.299178764,174191395,0.721542992,2.411745348,0.131175468,2.490670861
gin,2005,9576,622.8089755,499312.9087,706.0283836,0.493873579,2343498833,0.949654387,0.691391446,248063.3873,169.0508183,0.506126421,575046644.6,0.973215001,1.922869388,0.308608554,0.622808975
cog,1995,2721,2515.41412,614497.1838,704.4256758,0.784139608,983441641.7,1.405697945,0.908116386,5500.3547,7.396414628,0.215860392,2842590.07,0.386964905,1.792662851,0.091883614,2.51541412
idn,1989,175461,1568.076453,443256.2539,703.3137197,0.382753915,41516461179,0.921717373,0.537380776,334116.4458,186.9305821,0.617246085,17794684785,1.486402669,2.408120042,0.462619224,1.568076453
idn,1988,172265,1464.155604,419386.6994,686.6091338,0.377286615,39044220644,0.90439316,0.533756449,336533.8642,185.8107029,0.622713385,17439527368,1.49270529,2.397098449,0.466243551,1.464155604
arg,1977,26890,7988.510848,85.74958044,0.103788543,0.994243704,1656422.598,1.626065605,0.997810074,2.502178047,0.155244809,0.005756296,14344.62035,0.009414306,1.635479911,0.002189926,7.988510848
irq,1996,21017,2085.833106,163611.5873,674.8737213,0.399132834,4168600494,0.805200747,0.63047171,18400.17399,8.630208601,0.600867166,80250928.94,1.212174619,2.017375367,0.36952829,2.085833106
pry,1994,4692,2462.719849,739920.8846,669.9529576,0.712159616,2023519214,1.763648997,0.873776224,108702.1257,113.7509209,0.287840384,138864849.2,0.712830933,2.476479931,0.126223776,2.462719849
col,2011,47079,6498.253472,678228.7637,663.2629852,0.633257135,16293857779,1.429611609,0.829967452,107628.2546,95.26993539,0.366742865,1355425377,0.827941493,2.257553102,0.170032548,6.498253472
tur,1987,51168,6359.173759,245291.0278,647.1862508,0.404799618,18868262111,1.561030224,0.724571896,156861.5307,79.20489903,0.595200382,3395297000,2.295273373,3.856303597,0.275428104,6.359173759
col,1999,39234,4766.812489,607550.2451,644.7444089,0.607652798,12703901989,1.375922896,0.811119835,121034.0275,98.84814988,0.392347202,1257572852,0.88840124,2.264324136,0.188880165,4.766812489
col,1998,38568,5061.931124,554221.6677,637.7618543,0.606426354,12195792388,1.35841197,0.810964559,91498.6377,75.60655422,0.393573646,938337067,0.881615961,2.240027931,0.189035441,5.061931124
irq,1999,23091,3669.15855,212255.8542,635.8239106,0.365643363,4095259151,0.764203334,0.651939326,112686.3276,54.41427785,0.634356637,608041464.9,1.325820473,2.090023807,0.348060674,3.66915855
jpn,1980,115912,26048.63156,316194.2028,635.5940903,0.511517531,32149499515,1.195564751,0.770161468,160469.1607,115.0254761,0.488482469,5556187148,1.141725135,2.337289885,0.229838532,26.04863156
pry,1993,4581,2446.688033,661057.5294,633.0256331,0.714786435,1747923039,1.65138317,0.881004367,121081.9978,126.8761327,0.285213565,139789585.5,0.658933714,2.310316884,0.118995633,2.446688033
ury,1990,3110,7066.757453,307239.1993,631.6014084,0.50050587,890488509.8,1.242029688,0.760708167,96021.66803,56.52465172,0.49949413,79532445.96,1.239519006,2.481548694,0.239291833,7.066757453
irq,2000,23801,3609.771413,209808.9958,618.3389756,0.357100299,4021027441,0.748552639,0.640422563,55973.09547,26.64415973,0.642899701,311935967.2,1.347644539,2.096197178,0.359577437,3.609771413
cog,1996,2798,2602.551076,491197.3046,617.1381548,0.804293381,887889006,1.408755765,0.918445122,6135.606685,8.98669631,0.195706619,3146062.644,0.342788881,1.751544645,0.081554878,2.602551076
khm,2001,12473,451.5080103,310713.9797,616.493573,0.226998807,1097950394,0.391192373,0.394662124,446908.4048,203.3277909,0.773001193,1233126120,1.332131102,1.723323475,0.605337876,0.45150801
jpn,1979,114993,25537.27087,286706.4937,616.3648587,0.518228884,31283247076,1.209232152,0.776094522,191904.6476,140.319733,0.481771116,6620821026,1.124161816,2.333393968,0.223905478,25.53727087
jpn,1981,116822,26933.6558,303490.8257,615.258801,0.497285153,29527561905,1.125517501,0.76733365,171992.849,120.1127213,0.502714847,5827401997,1.137806657,2.263324158,0.23266635,26.9336558
jpn,1982,117709,27616.13911,322486.5879,609.9457172,0.514551938,31236625460,1.1919839,0.774813573,199188.504,144.3177778,0.485448062,6972785592,1.124563397,2.316547297,0.225186427,27.61613911
mng,2008,2633,2600.109114,317723.3922,605.093255,0.447122304,569598484.7,0.979496277,0.721428571,78095.29161,42.29909876,0.552877696,49235727.96,1.211171173,2.190667451,0.278571429,2.600109114
idn,2000,208939,2170.076507,276765.7515,601.2962683,0.371068987,38903964768,0.848384994,0.564677618,1426506.549,776.6016118,0.628931013,85163204458,1.437941873,2.286326867,0.435322382,2.170076507
col,2012,47704,6672.458578,614466.6304,600.5022189,0.660265555,16630938978,1.590576248,0.852883377,91070.45257,87.41656006,0.339734445,1245709583,0.818418489,2.408994737,0.147116623,6.672458578
col,2013,48321,6908.326798,628921.2073,598.4787545,0.672519069,17498878410,1.657802147,0.860001289,88210.508,88.26043033,0.327480931,1256634355,0.807261258,2.465063404,0.139998711,6.908326798
idn,1986,165772,1370.846501,364530.2532,593.1600156,0.385415429,31394749580,0.874744285,0.553575337,226713.4891,126.5177503,0.614584571,10677981727,1.394869798,2.269614083,0.446424663,1.370846501
lbn,1990,2703,4271.946726,295121.6437,589.8985775,0.56976073,978228811.1,1.680831547,0.855662188,21093.24979,14.77627187,0.43023927,18503143.16,1.269234083,2.95006563,0.144337812,4.271946726
jpn,1983,118552,28385.77687,303993.8494,583.9278155,0.514643591,30170516676,1.194048135,0.774239982,190370.9382,137.7278448,0.485356409,6711190027,1.126097605,2.32014574,0.225760018,28.38577687
pry,1992,4471,2407.181096,651501.8101,583.4761707,0.710184764,1549724379,1.627548003,0.878867925,113535.3231,118.565335,0.289815236,128510595.3,0.664176749,2.291724753,0.121132075,2.407181096
gin,2002,9046,618.2854774,477167.8044,580.3848755,0.500329257,1662448633,0.867526402,0.689043699,332418.2447,233.9020851,0.499670743,669104982.5,0.866384597,1.733911,0.310956301,0.618285477
lbn,2016,6714.28,6327.445233,194555.8999,580.0379153,0.467990105,1699824312,1.195791166,0.742439774,25906.84238,14.67239325,0.532009895,48880051.04,1.359372186,2.555163352,0.257560226,6.327445233
mli,2013,15302,894.9470703,159428.7894,576.2663402,0.248707618,2041066225,0.634151145,0.560010764,80200.88,32.84911529,0.751292382,351461225.3,1.915634629,2.549785774,0.439989236,0.89494707
khm,2003,12934,503.534433,393951.9738,573.0233239,0.273550089,1345137871,0.497243116,0.427222659,414078.6665,200.4624955,0.726449911,1249673174,1.320497531,1.817740647,0.572777341,0.503534433
khm,2002,12709,472.2771752,346807.4921,571.1272629,0.249941626,1192142492,0.449977742,0.401360544,473597.291,223.4777576,0.750058374,1399864674,1.350353595,1.800331337,0.598639456,0.472277175
jpn,1978,114055,24408.70823,261151.6666,567.1239813,0.510430015,27975993475,1.184950784,0.772019804,193966.3973,140.4085783,0.489569985,6643236714,1.136524736,2.32147552,0.227980196,24.40870823
mdg,1990,11546,579.836869,307224.1173,563.95814,0.517040447,2401954114,1.010632871,0.767056035,188210.7809,133.209439,0.482959553,529955103.7,0.944016667,1.954649538,0.232943965,0.579836869
khm,2000,12223,426.0296627,296140.3107,561.6188852,0.201005836,867791036.6,0.346340102,0.379764976,426711.2107,187.397911,0.798994164,1150994221,1.376694958,1.72303506,0.620235024,0.426029663
lbn,2007,4140,7144.218365,279934.6466,560.411137,0.598379931,1453073225,1.71588247,0.847497779,34276.08289,25.58747586,0.401620069,44529372.5,1.15166435,2.86754682,0.152502221,7.144218365
mdg,1989,11206,579.2974542,299821.0941,559.8976822,0.502738963,2203382146,0.962138678,0.748276505,251440.0481,176.017085,0.497261037,685137702.5,0.951655058,1.913793736,0.251723495,0.579297454
irq,1994,19732,1817.481293,122714.9811,551.2655556,0.368976291,3039049831,0.765443241,0.61446431,2935.163242,1.357646946,0.631023709,12800031.17,1.309061978,2.074505219,0.38553569,1.817481293
mng,2001,2420,1632.371616,249921.8247,548.175411,0.427950151,429380317.7,0.88677686,0.685314685,65290.28946,34.20093899,0.572049849,35809751.15,1.185373033,2.072149892,0.314685315,1.632371616
tur,1986,50187,5921.832765,197375.1214,542.3649159,0.392015261,14579842822,1.467496768,0.719031048,143427.8715,70.85097554,0.607984739,2953906828,2.275971701,3.743468469,0.280968952,5.921832765
lbn,2006,4080,6629.978755,257043.8837,538.4455498,0.565260294,1270796111,1.584824067,0.831720262,53769.10236,37.06485865,0.434739706,67278648.83,1.218882622,2.803706688,0.168279738,6.629978755
mng,1999,2376,1598.037466,275840.9732,537.1020144,0.459028572,418155402.3,0.897721507,0.724275724,78555.33758,43.48606518,0.540971428,39899334.52,1.057977031,1.955698538,0.275724276,1.598037466
arg,1971,24371,7467.539945,214.425831,0.323706617,0.967689845,2657598.951,0.922936142,0.992507541,0.022413202,0.000194856,0.032310155,53.4140612,0.030815875,0.953752017,0.007492459,7.467539945
