# File: GTAP_ag_HA_ha.csv,,,,,,,,,,,,,,,,,,,
# Author: Page Kyle,,,,,,,,,,,,,,,,,,,
# Description: GTAP v2.1 Land value by country / use / and AEZ,,,,,,,,,,,,,,,,,,,
# Original source: aglu-data/RawData/GTAP/GTPLU18V60_AGMP_DEC06.XLS [VFMA],,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,
ctry87,GTAP_use,AEZ01,AEZ02,AEZ03,AEZ04,AEZ05,AEZ06,AEZ07,AEZ08,AEZ09,AEZ10,AEZ11,AEZ12,AEZ13,AEZ14,AEZ15,AEZ16,AEZ17,AEZ18
lux,osd,0,0,0,0,0,0,0,0,0,3.603312969,0.795458734,0,0,0,0,0,0,0
lux,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lux,pfb,0,0,0,0,0,0,0,0,0,0,0.05022078,0,0,0,0,0,0,0
lux,rmk,0,0,0,0,0,0,0,0,0,3.04705286,20.67616463,0,0,0,0,0,0,0
lux,v_f,0,0,0,0,0,0,0,0,0,0.490343064,4.36651659,0,0,0,0,0,0,0
lux,wht,0,0,0,0,0,0,0,0,0,1.774093509,15.25364304,0,0,0,0,0,0,0
lux,wol,0,0,0,0,0,0,0,0,0,0.001092911,0.007416085,0,0,0,0,0,0,0
lva,c_b,0,0,0,0,0,0,0,0,0,1.261756897,0,0,0,0,0,0,0,0
lva,ctl,0,0,0,0,0,0,0,0,0,2.304007769,0,0,0,0,0,0,0,0
lva,frs,0,0,0,0,0,0,0,0,0,58.08314133,0,0,0,0,0,0,0,0
lva,gro,0,0,0,0,0,0,0,0,0,5.704710007,0,0,0,0,0,0,0,0
lva,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lva,ocr,0,0,0,0,0,0,0,0,0,5.58910656,0,0,0,0,0,0,0,0
lva,osd,0,0,0,0,0,0,0,0,0,0.1245263,0,0,0,0,0,0,0,0
lva,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lva,pfb,0,0,0,0,0,0,0,0,0,0.259752214,0,0,0,0,0,0,0,0
lva,rmk,0,0,0,0,0,0,0,0,0,11.60498142,0,0,0,0,0,0,0,0
lva,v_f,0,0,0,0,0,0,0,0,0,9.128082275,0,0,0,0,0,0,0,0
lva,wht,0,0,0,0,0,0,0,0,0,4.871780396,0,0,0,0,0,0,0,0
lva,wol,0,0,0,0,0,0,0,0,0,0.037968788,0,0,0,0,0,0,0,0
mar,c_b,0,0,0,1.93297267,0,0,0,0.427480072,5.869301319,4.763305187,0,0,0,0,0,0,0,0
mar,ctl,0.558295488,0.505483747,0.338872612,2.152355433,0,0,25.78425598,19.24203873,20.6145401,13.18798065,0,0,0,0,0,0,0,0
mar,frs,0,0,0,0,0,0,0,0,39.66436005,40.62789154,0,0,0,0,0,0,0,0
mar,gro,0.088713296,1.48030436,2.77840519,1.464467049,0,0,1.029310584,14.24234486,36.71437073,13.07710552,0,0,0,0,0,0,0,0
mar,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar,ocr,0.005774219,0.182504565,0.300690532,0.691325307,0,0,0.179092899,2.406478405,5.347071171,4.157092571,0,0,0,0,0,0,0,0
mar,osd,0.002660204,0.081511363,0.133265972,0.757316828,0,0,0.142542586,1.261942267,4.800397396,4.14085865,0,0,0,0,0,0,0,0
mar,pdr,0,0,0,0.031478006,0,0,0,0,0.023566082,0.135570377,0,0,0,0,0,0,0,0
mar,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mar,rmk,0.39915517,0.361397266,0.242278069,1.538833618,0,0,18.43453789,13.75715828,14.73843288,9.428790092,0,0,0,0,0,0,0,0
mar,v_f,0.012026551,2.163294077,4.896913528,11.8748579,0,0,1.927268744,26.52468872,73.28386688,66.84342957,0,0,0,0,0,0,0,0
mar,wht,0.060962576,0.133244589,2.561748028,18.38100433,0,0,0.926417947,15.04806042,66.62838745,48.48052597,0,0,0,0,0,0,0,0
mar,wol,0.142402992,0.128932431,0.086435355,0.548995733,0,0,6.576723576,4.908017159,5.258097649,3.363824129,0,0,0,0,0,0,0,0
mdg,c_b,0,0.028365143,2.873216152,1.317159534,3.9442904,5.875752449,0,0,0,0.052084491,0,0,0,0,0,0,0,0
mdg,ctl,0,1.94318378,8.622806549,12.00823879,4.523120403,7.112082481,0,0,0,0.547486663,0.278673351,0,0,0,0,0,0,0
mdg,frs,0,0,0,3.054848909,6.109727383,296.3217163,0,0,0,0,0,0,0,0,0,0,0,0
mdg,gro,0,0.03776947,0.096666306,0.386487573,0.153609157,0.460116982,0,0,0,0.073451743,0.048594054,0,0,0,0,0,0,0
mdg,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdg,ocr,0,0.098643117,4.554739952,5.256287098,7.459056377,25.69182968,0,0,0,0.044507153,0.004015613,0,0,0,0,0,0,0
mdg,osd,0,0.066645868,0.107295886,0.291623205,0.046339534,0.121239744,0,0,0,0.019547543,0.001663621,0,0,0,0,0,0,0
mdg,pdr,0,0.305117756,4.587766171,8.323851585,6.27703476,21.54008102,0,0,0,0.842779398,0.229358315,0,0,0,0,0,0,0
mdg,pfb,0,0,0.199865878,0.280960441,0.462949723,1.078259706,0,0,0,0,0,0,0,0,0,0,0,0
mdg,rmk,0,0.068058684,0.302007914,0.420580328,0.158419192,0.249095827,0,0,0,0.019175345,0.009760343,0,0,0,0,0,0,0
mdg,v_f,0,1.464939475,0.975632787,1.899760604,1.552011967,7.79090929,0,0,0,0.346452385,0.184348851,0,0,0,0,0,0,0
mdg,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdg,wol,0,1.55E-06,6.86E-06,9.55E-06,3.60E-06,5.65E-06,0,0,0,4.35E-07,2.22E-07,0,0,0,0,0,0,0
mex,c_b,5.19907999,5.52560997,37.86374283,84.41575623,89.3274231,80.0524826,15.94286442,6.732544422,21.41094971,36.21492004,0.233647972,0.321199834,0,0,0,0,0,0
mex,ctl,48.13970566,7.551690578,15.25259209,19.88713646,9.301194191,11.19435883,128.6296539,42.6362915,50.04487228,12.76837921,0.519732654,0.256971359,0,0,0,0,0,0
mex,frs,0,47.20749283,200.3104706,290.1254883,940.7615967,252.3453369,61.0243454,132.4112701,186.5272064,194.9644318,13.81682491,4.605618,0,0,0,0,0,0
mex,gro,22.64367676,17.20526314,105.7361908,307.0664978,97.6281662,162.2558136,155.7493286,103.4194489,652.4137573,272.3482971,12.40901947,6.448060513,0,0,0,0,0,0
mex,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mex,ocr,9.790436745,11.34820652,159.9008636,167.0795441,42.00042725,182.6085815,280.9454346,234.6874542,1062.303223,227.3202972,23.2591877,3.745780468,0,0,0,0,0,0
mex,osd,2.799054384,4.583032608,20.76688576,25.55541801,24.6901989,52.90859985,2.815454006,1.181604385,3.994923115,1.416211486,0.016320944,0.001760427,0,0,0,0,0,0
mex,pdr,0,0.434309989,11.00515366,10.80370808,12.06085491,13.69126797,0,0.04273079,2.35432291,5.554822922,0,0.049912438,0,0,0,0,0,0
mex,pfb,5.412946701,0.780150533,0.198272184,0.608765364,1.04317081,1.655423284,82.51387787,18.90653038,8.631695747,0.214213684,0.003985371,0.040351879,0,0,0,0,0,0
mex,rmk,58.45522308,9.16988945,18.52096176,24.14861107,11.29428196,13.59311962,156.1928101,51.77252197,60.7686348,15.50442505,0.631102502,0.312035978,0,0,0,0,0,0
mex,v_f,109.1216812,196.6663208,415.6722107,318.4864502,147.8236694,364.7237549,426.7597656,217.3853912,242.6344147,199.68367,5.678990364,28.23818588,0,0,0,0,0,0
mex,wht,107.2083054,43.82071686,3.366118908,2.588527441,0.32296586,2.664832115,19.82326508,6.681537628,45.8056488,9.014748573,0.157336742,0.130204707,0,0,0,0,0,0
mex,wol,0.69902873,0.109656855,0.22148037,0.288777828,0.135061115,0.162551448,1.867810011,0.619114578,0.726693332,0.185407519,0.007546952,0.003731439,0,0,0,0,0,0
mlt,c_b,0,0,0,0,0,0,0,0,1.50E-07,5.47E-05,0.000308391,5.54E-06,3.90E-08,1.48E-06,7.42E-06,0,0,0
mlt,ctl,0,0,0,0,0,0,0,0,0.005489895,0.274346799,0.893533707,0.046154026,0.016083876,0.069584966,0.03720988,0,0,0
mlt,frs,0,0,0,0,0,0,0,0,0,0.064407364,0,0,0,0,0,0,0,0
mlt,gro,0,0,0,0,0,0,0,0,4.34E-05,0.002699275,0.017556855,0.000924177,5.80E-07,0.000137661,0.000569421,0,0,0
mlt,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlt,ocr,0,0,0,0,0,0,0,0,4.74E-05,0.007791996,0.029827069,0.000987481,5.16E-06,0.000275626,0.000938992,0,0,0
mlt,osd,0,0,0,0,0,0,0,0,5.19E-08,8.84E-05,0.00024979,3.82E-06,6.28E-10,2.31E-07,1.35E-06,0,0,0
mlt,pdr,0,0,0,0,0,0,0,0,9.14E-07,8.08E-06,0.000125505,2.00E-08,0,5.26E-07,6.86E-07,0,0,0
mlt,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlt,rmk,0,0,0,0,0,0,0,0,0.007601967,0.379893512,1.237293959,0.063910402,0.022271663,0.096355692,0.051525265,0,0,0
mlt,v_f,0,0,0,0,0,0,0,0,0.005996414,1.914696336,7.711129665,0.233193293,0.000187482,0.057748642,0.241734251,0,0,0
mlt,wht,0,0,0,0,0,0,0,0,2.27E-05,0.004626779,0.015497161,0.000208982,1.50E-06,4.11E-05,0.000101908,0,0,0
mlt,wol,0,0,0,0,0,0,0,0,5.17E-05,0.002583815,0.008415356,0.000434681,0.000151479,0.000655356,0.000350445,0,0,0
moz,c_b,0,0.007694905,0.019807989,0.007174437,0.002172749,0,0,0,0,0.00099555,0,0,0,0,0,0,0,0
moz,ctl,0.026178541,0.080091551,0.474937797,0.928896964,0.230127856,0,0,0,0.04040784,0.018807394,0,0,0,0,0,0,0,0
moz,frs,0,0,7.565092087,31.53074455,18.65276909,0,0,0,0,0,0,0,0,0,0,0,0,0
moz,gro,0.09040264,0.206157953,5.7821455,11.06241989,2.474767447,0,0,0,0.381738186,1.051567078,0,0,0,0,0,0,0,0
moz,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moz,ocr,9.204826355,1.355393767,12.20370865,2.842461586,5.947846889,0,0,0,0.16226545,4.299054146,0,0,0,0,0,0,0,0
moz,osd,0.004262583,0.011420278,0.163459629,0.200356394,0.050060254,0,0,0,0.010218665,0.020209463,0,0,0,0,0,0,0,0
moz,pdr,0,0,0.408101887,1.417181969,1.862741351,0,0,0,0.001519766,0,0,0,0,0,0,0,0,0
moz,pfb,0.001117219,0.001165794,0.520770013,1.702615499,0.056249574,0,0,0,0.013018036,0.012969462,0,0,0,0,0,0,0,0
moz,rmk,0.001037461,0.003174046,0.01882189,0.036812391,0.009120018,0,0,0,0.001601372,0.000745341,0,0,0,0,0,0,0,0
moz,v_f,0.027525211,0.103118792,9.375654221,9.279328346,6.412189007,0,0,0,0.133465812,1.593444586,0,0,0,0,0,0,0,0
moz,wht,0,0.011788788,0,0,0,0,0,0,0.001235921,0,0,0,0,0,0,0,0,0
moz,wol,1.45E-06,4.45E-06,2.64E-05,5.16E-05,1.28E-05,0,0,0,2.24E-06,1.04E-06,0,0,0,0,0,0,0,0
mwi,c_b,0,0,0.303952456,0.261088461,0.018694609,0,0,0,0.091974288,0,0,0,0,0,0,0,0,0
mwi,ctl,0,0,0.269706726,0.316658229,0.016441712,0,0,0,0.038519695,0,0,0,0,0,0,0,0,0
mwi,frs,0,0,0,7.748022079,2.736382008,0,0,0,0,0,0,0,0,0,0,0,0,0
mwi,gro,0,0,7.107681274,9.452429771,0.565702021,0,0,0,2.729388475,0,0,0,0,0,0,0,0,0
mwi,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mwi,ocr,0,0,14.74306774,11.72132206,0.854592144,0,0,0,5.331526279,0,0,0,0,0,0,0,0,0
mwi,osd,0,0,0.756303847,0.9616099,0.088838235,0,0,0,0.333005011,0,0,0,0,0,0,0,0,0
mwi,pdr,0,0,0.086706311,0.325784177,0.014718401,0,0,0,0.002354569,0,0,0,0,0,0,0,0,0
mwi,pfb,0,0,0.446473449,0.439920276,0.030658413,0,0,0,0.081931405,0,0,0,0,0,0,0,0,0
mwi,rmk,0,0,0.0072057,0.008460094,0.00043927,0,0,0,0.001029123,0,0,0,0,0,0,0,0,0
mwi,v_f,0,0,3.272459269,3.384908199,0.22841312,0,0,0,0.932202637,0,0,0,0,0,0,0,0,0
mwi,wht,0,0,0.001268217,0.001690956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mwi,wol,0,0,2.70E-05,3.18E-05,1.65E-06,0,0,0,3.86E-06,0,0,0,0,0,0,0,0,0
mys,c_b,0,0,0,0,0,87.20921326,0,0,0,0,0,0,0,0,0,0,0,0
mys,ctl,0,0,0,0,0,1.254371643,0,0,0,0,0,0,0,0,0,0,0,0
mys,frs,0,0,0,0,0,1187.571655,0,0,0,0,0,0,0,0,0,0,0,0
mys,gro,0,0,0,0,0,5.084977627,0,0,0,0,0,0,0,0,0,0,0,0
mys,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mys,ocr,0,0,0,0,0,448.3390503,0,0,0,0,0,0,0,0,0,0,0,0
mys,osd,0,0,0,0,0,46.5043869,0,0,0,0,0,0,0,0,0,0,0,0
mys,pdr,0,0,0,0,0,119.4142609,0,0,0,0,0,0,0,0,0,0,0,0
mys,pfb,0,0,0,0,0,20.82270813,0,0,0,0,0,0,0,0,0,0,0,0
mys,rmk,0,0,0,0,0,1.771127105,0,0,0,0,0,0,0,0,0,0,0,0
mys,v_f,0,0,0,0,0,308.8717651,0,0,0,0,0,0,0,0,0,0,0,0
mys,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mys,wol,0,0,0,0,0,0.005873759,0,0,0,0,0,0,0,0,0,0,0,0
nld,c_b,0,0,0,0,0,0,0,0,0,0,16.04862595,0,0,0,0,0,0,0
nld,ctl,0,0,0,0,0,0,0,0,0,0,72.46527863,0,0,0,0,0,0,0
nld,frs,0,0,0,0,0,0,0,0,0,0,41.21723938,0,0,0,0,0,0,0
nld,gro,0,0,0,0,0,0,0,0,0,0,78.73931885,0,0,0,0,0,0,0
nld,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nld,ocr,0,0,0,0,0,0,0,0,0,0,308.3651428,0,0,0,0,0,0,0
nld,osd,0,0,0,0,0,0,0,0,0,0,4.113026619,0,0,0,0,0,0,0
nld,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nld,pfb,0,0,0,0,0,0,0,0,0,0,0.009717918,0,0,0,0,0,0,0
nld,rmk,0,0,0,0,0,0,0,0,0,0,239.8928528,0,0,0,0,0,0,0
nld,v_f,0,0,0,0,0,0,0,0,0,0,227.0939941,0,0,0,0,0,0,0
nld,wht,0,0,0,0,0,0,0,0,0,0,78.30718231,0,0,0,0,0,0,0
nld,wol,0,0,0,0,0,0,0,0,0,0,0.50558275,0,0,0,0,0,0,0
nzl,c_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nzl,ctl,0,0,0,0,0,1.638301373,0,0,0,1.083539844,24.00350952,55.06851959,0,0,3.632581234,25.46701813,0,0
nzl,frs,0,0,0,0,0,0,0,0,0,0,131.6567535,257.8985596,0,0,0,1.310309649,0,0
nzl,gro,0,0,0,0,0,0.006046616,0,0,0,0.070028991,1.621609807,2.64141798,0,0,0.000509929,0.052250471,0,0
nzl,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nzl,ocr,0,0,0,0,0,0.005242902,0,0,0,0.054084551,1.240032792,2.019083261,0,0,0.000283941,0.040050916,0,0
nzl,osd,0,0,0,0,0,0,0,0,0,0.002057839,0.126477972,0.16684328,0,0,0,0.00237443,0,0
nzl,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nzl,pfb,0,0,0,0,0,0,0,0,0,0.002883164,0.074740469,0.108968809,0,0,0,0.001922109,0,0
nzl,rmk,0,0,0,0,0,2.572657585,0,0,0,1.70150435,37.69319153,86.47520447,0,0,5.704315186,39.99137115,0,0
nzl,v_f,0,0,0,0,0,0.011179836,0,0,0,1.795905352,44.36385345,67.6767807,0,0,0,1.24581933,0,0
nzl,wht,0,0,0,0,0,0.004741686,0,0,0,0.043833613,1.009518743,1.661784768,0,0,0.000496474,0.033774622,0,0
nzl,wol,0,0,0,0,0,0.445350736,0,0,0,0.294546098,6.525039196,14.96965504,0,0,0.987469554,6.922874928,0,0
per,c_b,6.803796291,0.284121335,0.266082197,0.739474058,1.843868256,1.864292383,4.889194012,9.09935379,6.670683384,1.157124996,0.583515942,0.234350339,0.779241085,3.52570796,2.647165298,2.201690674,0,0
per,ctl,8.302004814,0.339438647,0.074062064,0.130607605,0.423070729,3.223062754,10.12033844,17.02032089,17.27330589,4.183126926,3.560227871,4.204543591,16.54541206,32.07835007,28.43562317,16.38564873,0,0
per,frs,0.00594086,0.00297043,0.202941999,0.264645696,1.522456765,62.27363205,1.353736281,7.263542652,0.399941385,0.464617252,2.82597065,0.731490254,0,0,0,1.618840098,0,0
per,gro,8.292007446,0.26060304,0.207069054,1.408408046,2.974923849,3.93626833,5.032800674,15.4462738,15.32089806,1.765212059,2.364860296,0.745587885,2.672767639,9.221094131,6.999311447,3.194714069,0,0
per,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per,ocr,62.824543,7.044947624,3.833809853,5.805860996,17.56667519,40.74478531,45.90798187,80.39881134,60.3706665,13.35528755,17.77215576,16.68353271,11.67087746,33.58270264,37.20329666,38.63895798,0,0
per,osd,7.666369438,2.211316347,0,0,0.395945162,6.337613106,1.938975453,0.804341495,0.814302325,0,0,0,0.478122443,5.019926071,0.527926922,0,0,0
per,pdr,6.927270412,0.468906701,0.383791983,0.759487212,2.167082071,2.706715345,5.171571255,10.1193676,7.692540646,1.631736636,0.90852958,0.360122353,1.870717883,4.94393158,3.473988771,2.558462858,0,0
per,pfb,2.655475616,0.122276127,0.106334947,0.262848407,0.697789192,1.224921942,1.887218952,3.371379614,2.458022118,0.449976176,0.271905899,0.332047641,0.367190719,1.374202609,1.683244228,1.695743442,0,0
per,rmk,3.065181494,0.12532407,0.027344439,0.048221607,0.156201854,1.189986229,3.736527681,6.284069061,6.377472878,1.544451237,1.314470887,1.552358627,6.108727932,11.84364128,10.49870968,6.049741745,0,0
per,v_f,42.66564941,0.709703088,0.720467091,2.30889225,6.639466763,22.57868767,25.84757233,58.93560028,53.99826813,10.50013256,11.03859234,5.112871647,8.861481667,26.95298576,30.58675957,25.4449234,0,0
per,wht,7.865341187,0.225040033,0.408726573,1.089616895,2.997167826,6.201584339,6.326606274,13.69137859,10.76730061,2.22635746,1.446411252,1.125681043,2.097969294,6.435760498,5.614941597,4.747960091,0,0
per,wol,0.720044971,0.029440006,0.006423511,0.011327787,0.036693539,0.279540896,0.877751648,1.476197124,1.498138785,0.362808645,0.30878374,0.364666164,1.435007572,2.782202005,2.466262817,1.421151042,0,0
phl,c_b,0,0,0,4.855193138,72.21593475,110.8139267,0,0,0,0,0,0,0,0,0,0,0,0
phl,ctl,0,0,0,19.0177784,28.79812813,84.40740967,0,0,0,0,0,0,0,0,0,0,0,0
phl,frs,0,0,0,0,14.49881172,53.57070923,0,0,0,0,0,0,0,0,0,0,0,0
phl,gro,0,0,0,15.06942081,52.03669357,486.0087891,0,0,0,0,0,0,0,0,0,0,0,0
phl,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phl,ocr,0,0,0,13.36319733,57.68846512,311.085907,0,0,0,0,0,0,0,0,0,0,0,0
phl,osd,0,0,0,0.2181537,0.881827593,4.47830534,0,0,0,0,0,0,0,0,0,0,0,0
phl,pdr,0,0,0,121.5961151,397.9235535,908.99646,0,0,0,0,0,0,0,0,0,0,0,0
phl,pfb,0,0,0,0,0,58.01123428,0,0,0,0,0,0,0,0,0,0,0,0
phl,rmk,0,0,0,0.074354358,0.112592883,0.330010116,0,0,0,0,0,0,0,0,0,0,0,0
phl,v_f,0,0,0,54.65761185,252.8865509,1368.065552,0,0,0,0,0,0,0,0,0,0,0,0
phl,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phl,wol,0,0,0,0.000719207,0.001089076,0.003192086,0,0,0,0,0,0,0,0,0,0,0,0
pol,c_b,0,0,0,0,0,0,0,0,0,102.8027802,0,0,0,0,0,0,0,0
pol,ctl,0,0,0,0,0,0,0,0,0,65.67683411,0,0,0,0,0,0,0,0
pol,frs,0,0,0,0,0,0,0,0,0,508.2651367,0,0,0,0,0,0,0,0
pol,gro,0,0,0,0,0,0,0,0,0,199.5498657,0,0,0,0,0,0,0,0
pol,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pol,ocr,0,0,0,0,0,0,0,0,0,463.915802,0,0,0,0,0,0,0,0
pol,osd,0,0,0,0,0,0,0,0,0,55.82844925,0,0,0,0,0,0,0,0
pol,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pol,pfb,0,0,0,0,0,0,0,0,0,3.047924995,0,0,0,0,0,0,0,0
pol,rmk,0,0,0,0,0,0,0,0,0,321.8158569,0,0,0,0,0,0,0,0
pol,v_f,0,0,0,0,0,0,0,0,0,1248.373291,0,0,0,0,0,0,0,0
pol,wht,0,0,0,0,0,0,0,0,0,311.1999817,0,0,0,0,0,0,0,0
pol,wol,0,0,0,0,0,0,0,0,0,0.582010806,0,0,0,0,0,0,0,0
prt,c_b,0,0,0,0,0,0,0,0,0,0.657584369,0.206760406,0,0,0,0,0,0,0
prt,ctl,0,0,0,0,0,0,0,0,0,9.747712135,2.413817644,0.185694411,0,0,0,0,0,0
prt,frs,0,0,0,0,0,0,0,0,0,180.4096222,91.43963623,0,0,0,0,0,0,0
prt,gro,0,0,0,0,0,0,0,0,0,59.61066055,32.20061493,1.15416944,0,0,0,0,0,0
prt,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prt,ocr,0,0,0,0,0,0,0,0,0,81.95262146,28.55923462,1.257713199,0,0,0,0,0,0
prt,osd,0,0,0,0,0,0,0,0,0,32.5010376,7.997208118,0.318328708,0,0,0,0,0,0
prt,pdr,0,0,0,0,0,0,0,0,0,5.951074123,2.829307318,0,0,0,0,0,0,0
prt,pfb,0,0,0,0,0,0,0,0,0,0.386078328,0,0,0,0,0,0,0,0
prt,rmk,0,0,0,0,0,0,0,0,0,19.77761078,4.897512913,0.376764506,0,0,0,0,0,0
prt,v_f,0,0,0,0,0,0,0,0,0,44.14263535,21.77701569,1.136083722,0,0,0,0,0,0
prt,wht,0,0,0,0,0,0,0,0,0,258.8988037,17.54961395,1.38632071,0,0,0,0,0,0
prt,wol,0,0,0,0,0,0,0,0,0,0.072749279,0.018014843,0.001385877,0,0,0,0,0,0
rom,c_b,0,0,0,0,0,0,0,0.270460904,0.54734385,6.280067444,0.592414439,0,0,0,0.001542141,0.017248739,0,0
rom,ctl,0,0,0,0,0,0,0,2.051359653,2.285752773,50.98952103,6.608319759,0,0,0,1.2289536,1.815191865,0,0
rom,frs,0,0,0,0,0,0,0,0,0,66.5977478,4.496268272,0,0,0,1.854127288,2.032531023,0,0
rom,gro,0,0,0,0,0,0,0,42.79107666,112.7227707,299.6726685,63.75144196,0,0,0,1.012029886,0.468692511,0,0
rom,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rom,ocr,0,0,0,0,0,0,0,16.61055946,36.93952179,100.5902786,20.4565773,0,0,0,0.280294687,0.634486139,0,0
rom,osd,0,0,0,0,0,0,0,6.979765892,18.45902824,15.71848679,2.741401911,0,0,0,0.008748995,0,0,0
rom,pdr,0,0,0,0,0,0,0,0.249550432,0.354544222,0.256289154,0,0,0,0,0,0,0,0
rom,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rom,rmk,0,0,0,0,0,0,0,7.11324358,7.926019192,176.8099976,22.91484451,0,0,0,4.261488914,6.294313908,0,0
rom,v_f,0,0,0,0,0,0,0,36.2461319,100.2006073,342.1228027,59.25331879,0,0,0,0.820608974,3.346256018,0,0
rom,wht,0,0,0,0,0,0,0,22.05200195,90.9005127,135.8650513,28.58670998,0,0,0,0.357230574,0.535228908,0,0
rom,wol,0,0,0,0,0,0,0,0.026127672,0.02911308,0.649441242,0.084168568,0,0,0,0.015652884,0.02311966,0,0
rus,c_b,0,0,0,0,0,0,0.281140864,14.62415981,36.29490662,23.41838455,0.594124377,0,0.393844634,0.786447287,1.13499248,0.141934574,0,0
rus,ctl,0,0,0,0,0,0,14.48579216,21.79933929,17.47976303,15.1482296,0.10961172,0,3.386300564,13.85505199,26.19150162,0.212365717,0,0
rus,frs,0,0,0,0,0,0,0,0.675785899,8.52456665,3.949601173,0.318306774,0,8.467712402,653.2885742,497.9619751,0,0,0
rus,gro,0,0,0,0,0,0,11.91065788,115.2492981,116.5193939,85.27854156,0.437964231,0,13.47368622,32.35553741,54.8829689,0.451946706,0,0
rus,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rus,ocr,0,0,0,0,0,0,6.628386021,43.79283524,50.18704224,43.76644516,0.225071535,0,3.150723457,8.453555107,27.69934273,0.153287336,0,0
rus,osd,0,0,0,0,0,0,3.379785061,50.44013214,27.88366699,11.79743767,0.838539183,0,1.133837461,1.707829833,1.702153921,0.019317467,0,0
rus,pdr,0,0,0,0,0,0,1.885123968,1.862675905,1.903607726,2.244767904,0.087639883,0,0,0,4.756314754,0.044056244,0,0
rus,pfb,0,0,0,0,0,0,24.09627533,2.763019562,1.802249908,2.794204712,0,0,2.281461,2.504241467,0.521638453,0,0,0
rus,rmk,0,0,0,0,0,0,23.3657074,35.16252136,28.19500923,24.43422508,0.176804647,0,5.462131977,22.3483181,42.24711609,0.342547745,0,0
rus,v_f,0,0,0,0,0,0,44.40971375,262.3949585,615.0652466,731.1702881,6.499966621,0,22.02542305,70.01699066,312.7052307,3.748884201,0,0
rus,wht,0,0,0,0,0,0,21.96735001,198.607132,154.6978455,92.18601227,2.784453392,0,11.70863914,32.90562439,59.49605942,0.471907586,0,0
rus,wol,0,0,0,0,0,0,0.780195951,1.174099207,0.941449463,0.815874398,0.005903621,0,0.182384089,0.746224642,1.41065836,0.011437888,0,0
sgp,c_b,0,0,0,0,0,0.031590551,0,0,0,0,0,0,0,0,0,0,0,0
sgp,ctl,0,0,0,0,0,0.30306682,0,0,0,0,0,0,0,0,0,0,0,0
sgp,frs,0,0,0,0,0,5.424335003,0,0,0,0,0,0,0,0,0,0,0,0
sgp,gro,0,0,0,0,0,0.44532302,0,0,0,0,0,0,0,0,0,0,0,0
sgp,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp,ocr,0,0,0,0,0,64.00085449,0,0,0,0,0,0,0,0,0,0,0,0
sgp,osd,0,0,0,0,0,1.429671764,0,0,0,0,0,0,0,0,0,0,0,0
sgp,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp,pfb,0,0,0,0,0,4.012094975,0,0,0,0,0,0,0,0,0,0,0,0
sgp,rmk,0,0,0,0,0,0.032736886,0,0,0,0,0,0,0,0,0,0,0,0
sgp,v_f,0,0,0,0,0,19.06131554,0,0,0,0,0,0,0,0,0,0,0,0
