"GCAM_region_ID","commodity","system","feed","year","Prod_Mt","ID_R_C_S_F_Y"
3,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0.0173401406918075,"3SheepGoatPastoralPasture_FodderGrass2005"
4,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0,"4SheepGoatPastoralPasture_FodderGrass2005"
5,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0.79400277,"5SheepGoatPastoralPasture_FodderGrass2005"
6,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0.0168292806636766,"6SheepGoatPastoralPasture_FodderGrass2005"
7,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,2.4933899272,"7SheepGoatPastoralPasture_FodderGrass2005"
8,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0.0459561239371206,"8SheepGoatPastoralPasture_FodderGrass2005"
9,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0.792748946297621,"9SheepGoatPastoralPasture_FodderGrass2005"
10,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0.22022490474,"10SheepGoatPastoralPasture_FodderGrass2005"
11,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0.1771714512,"11SheepGoatPastoralPasture_FodderGrass2005"
12,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0,"12SheepGoatPastoralPasture_FodderGrass2005"
13,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0.0019469319,"13SheepGoatPastoralPasture_FodderGrass2005"
14,"SheepGoat","Pastoral","Pasture_FodderGrass",2005,0.03541468,"14SheepGoatPastoralPasture_FodderGrass2005"
1,"Beef","Mixed","Scavenging_Other",2005,0,"1BeefMixedScavenging_Other2005"
2,"Beef","Mixed","Scavenging_Other",2005,0.00119275552,"2BeefMixedScavenging_Other2005"
3,"Beef","Mixed","Scavenging_Other",2005,0.0322416074418627,"3BeefMixedScavenging_Other2005"
4,"Beef","Mixed","Scavenging_Other",2005,0.0020079712,"4BeefMixedScavenging_Other2005"
5,"Beef","Mixed","Scavenging_Other",2005,0.0041603151,"5BeefMixedScavenging_Other2005"
6,"Beef","Mixed","Scavenging_Other",2005,0.0273736758761692,"6BeefMixedScavenging_Other2005"
7,"Beef","Mixed","Scavenging_Other",2005,0.199154644,"7BeefMixedScavenging_Other2005"
8,"Beef","Mixed","Scavenging_Other",2005,0.01315237392,"8BeefMixedScavenging_Other2005"
9,"Beef","Mixed","Scavenging_Other",2005,0.133406151233719,"9BeefMixedScavenging_Other2005"
10,"Beef","Mixed","Scavenging_Other",2005,0.386177181176016,"10BeefMixedScavenging_Other2005"
11,"Beef","Mixed","Scavenging_Other",2005,0.219500702824242,"11BeefMixedScavenging_Other2005"
12,"Beef","Mixed","Scavenging_Other",2005,0.0019481488,"12BeefMixedScavenging_Other2005"
13,"Beef","Mixed","Scavenging_Other",2005,0.00977072218607677,"13BeefMixedScavenging_Other2005"
14,"Beef","Mixed","Scavenging_Other",2005,0.54683781264,"14BeefMixedScavenging_Other2005"
1,"Dairy","Mixed","Scavenging_Other",2005,0.100246570532,"1DairyMixedScavenging_Other2005"
2,"Dairy","Mixed","Scavenging_Other",2005,0.0106749126,"2DairyMixedScavenging_Other2005"
3,"Dairy","Mixed","Scavenging_Other",2005,1.31452118428264,"3DairyMixedScavenging_Other2005"
4,"Dairy","Mixed","Scavenging_Other",2005,0.0351012136,"4DairyMixedScavenging_Other2005"
5,"Dairy","Mixed","Scavenging_Other",2005,0.03635514528,"5DairyMixedScavenging_Other2005"
6,"Dairy","Mixed","Scavenging_Other",2005,0.714903954558524,"6DairyMixedScavenging_Other2005"
7,"Dairy","Mixed","Scavenging_Other",2005,1.345956928,"7DairyMixedScavenging_Other2005"
8,"Dairy","Mixed","Scavenging_Other",2005,0.843141865852,"8DairyMixedScavenging_Other2005"
9,"Dairy","Mixed","Scavenging_Other",2005,1.21792743169379,"9DairyMixedScavenging_Other2005"
10,"Dairy","Mixed","Scavenging_Other",2005,3.10407059367133,"10DairyMixedScavenging_Other2005"
11,"Dairy","Mixed","Scavenging_Other",2005,7.05753688370871,"11DairyMixedScavenging_Other2005"
12,"Dairy","Mixed","Scavenging_Other",2005,0.158065748,"12DairyMixedScavenging_Other2005"
13,"Dairy","Mixed","Scavenging_Other",2005,0.11619768972,"13DairyMixedScavenging_Other2005"
14,"Dairy","Mixed","Scavenging_Other",2005,47.1964107468031,"14DairyMixedScavenging_Other2005"
1,"Pork","Mixed","Scavenging_Other",2005,0.009448608,"1PorkMixedScavenging_Other2005"
2,"Pork","Mixed","Scavenging_Other",2005,0.0019069934,"2PorkMixedScavenging_Other2005"
3,"Pork","Mixed","Scavenging_Other",2005,0.1481925088,"3PorkMixedScavenging_Other2005"
4,"Pork","Mixed","Scavenging_Other",2005,0.0050226392,"4PorkMixedScavenging_Other2005"
5,"Pork","Mixed","Scavenging_Other",2005,0.0097920548,"5PorkMixedScavenging_Other2005"
6,"Pork","Mixed","Scavenging_Other",2005,0.0286972915091678,"6PorkMixedScavenging_Other2005"
7,"Pork","Mixed","Scavenging_Other",2005,0,"7PorkMixedScavenging_Other2005"
8,"Pork","Mixed","Scavenging_Other",2005,0.000171855,"8PorkMixedScavenging_Other2005"
9,"Pork","Mixed","Scavenging_Other",2005,0.00148602815253394,"9PorkMixedScavenging_Other2005"
10,"Pork","Mixed","Scavenging_Other",2005,0.0135023480917715,"10PorkMixedScavenging_Other2005"
11,"Pork","Mixed","Scavenging_Other",2005,0.00287559510881407,"11PorkMixedScavenging_Other2005"
12,"Pork","Mixed","Scavenging_Other",2005,0.0304926321678322,"12PorkMixedScavenging_Other2005"
13,"Pork","Mixed","Scavenging_Other",2005,0.0030306492,"13PorkMixedScavenging_Other2005"
14,"Pork","Mixed","Scavenging_Other",2005,0.000472822,"14PorkMixedScavenging_Other2005"
1,"Poultry","Mixed","Scavenging_Other",2005,0.023678897,"1PoultryMixedScavenging_Other2005"
2,"Poultry","Mixed","Scavenging_Other",2005,0.0015481342,"2PoultryMixedScavenging_Other2005"
3,"Poultry","Mixed","Scavenging_Other",2005,0.120039083088074,"3PoultryMixedScavenging_Other2005"
4,"Poultry","Mixed","Scavenging_Other",2005,0.0152336791208791,"4PoultryMixedScavenging_Other2005"
5,"Poultry","Mixed","Scavenging_Other",2005,0.0246930065934066,"5PoultryMixedScavenging_Other2005"
6,"Poultry","Mixed","Scavenging_Other",2005,0.0528711732309411,"6PoultryMixedScavenging_Other2005"
7,"Poultry","Mixed","Scavenging_Other",2005,0,"7PoultryMixedScavenging_Other2005"
8,"Poultry","Mixed","Scavenging_Other",2005,0.021389804,"8PoultryMixedScavenging_Other2005"
9,"Poultry","Mixed","Scavenging_Other",2005,0.0197495550931399,"9PoultryMixedScavenging_Other2005"
10,"Poultry","Mixed","Scavenging_Other",2005,0.0573985107933256,"10PoultryMixedScavenging_Other2005"
11,"Poultry","Mixed","Scavenging_Other",2005,0.00703487757926694,"11PoultryMixedScavenging_Other2005"
12,"Poultry","Mixed","Scavenging_Other",2005,0.02632,"12PoultryMixedScavenging_Other2005"
13,"Poultry","Mixed","Scavenging_Other",2005,0.0042461712,"13PoultryMixedScavenging_Other2005"
14,"Poultry","Mixed","Scavenging_Other",2005,0.003167062,"14PoultryMixedScavenging_Other2005"
1,"SheepGoat","Mixed","Scavenging_Other",2005,0,"1SheepGoatMixedScavenging_Other2005"
2,"SheepGoat","Mixed","Scavenging_Other",2005,0,"2SheepGoatMixedScavenging_Other2005"
3,"SheepGoat","Mixed","Scavenging_Other",2005,0.033434944006658,"3SheepGoatMixedScavenging_Other2005"
4,"SheepGoat","Mixed","Scavenging_Other",2005,1.75e-07,"4SheepGoatMixedScavenging_Other2005"
5,"SheepGoat","Mixed","Scavenging_Other",2005,0.0299956602,"5SheepGoatMixedScavenging_Other2005"
6,"SheepGoat","Mixed","Scavenging_Other",2005,0.0326938156070942,"6SheepGoatMixedScavenging_Other2005"
7,"SheepGoat","Mixed","Scavenging_Other",2005,0.0485375112,"7SheepGoatMixedScavenging_Other2005"
8,"SheepGoat","Mixed","Scavenging_Other",2005,0.0894891067939202,"8SheepGoatMixedScavenging_Other2005"
9,"SheepGoat","Mixed","Scavenging_Other",2005,0.131954171771140,"9SheepGoatMixedScavenging_Other2005"
10,"SheepGoat","Mixed","Scavenging_Other",2005,0.00952175554,"10SheepGoatMixedScavenging_Other2005"
11,"SheepGoat","Mixed","Scavenging_Other",2005,0.0689886832,"11SheepGoatMixedScavenging_Other2005"
12,"SheepGoat","Mixed","Scavenging_Other",2005,0.0001422994,"12SheepGoatMixedScavenging_Other2005"
13,"SheepGoat","Mixed","Scavenging_Other",2005,3.78999e-05,"13SheepGoatMixedScavenging_Other2005"
14,"SheepGoat","Mixed","Scavenging_Other",2005,0.31873212,"14SheepGoatMixedScavenging_Other2005"
1,"Beef","Pastoral","Scavenging_Other",2005,0,"1BeefPastoralScavenging_Other2005"
2,"Beef","Pastoral","Scavenging_Other",2005,0,"2BeefPastoralScavenging_Other2005"
3,"Beef","Pastoral","Scavenging_Other",2005,0.00187050608239956,"3BeefPastoralScavenging_Other2005"
4,"Beef","Pastoral","Scavenging_Other",2005,0,"4BeefPastoralScavenging_Other2005"
5,"Beef","Pastoral","Scavenging_Other",2005,0,"5BeefPastoralScavenging_Other2005"
6,"Beef","Pastoral","Scavenging_Other",2005,0.0306693885762701,"6BeefPastoralScavenging_Other2005"
7,"Beef","Pastoral","Scavenging_Other",2005,0.107237116,"7BeefPastoralScavenging_Other2005"
8,"Beef","Pastoral","Scavenging_Other",2005,0.022616516,"8BeefPastoralScavenging_Other2005"
9,"Beef","Pastoral","Scavenging_Other",2005,0.109690320841883,"9BeefPastoralScavenging_Other2005"
10,"Beef","Pastoral","Scavenging_Other",2005,0.424411890808051,"10BeefPastoralScavenging_Other2005"
11,"Beef","Pastoral","Scavenging_Other",2005,0.211718852926061,"11BeefPastoralScavenging_Other2005"
12,"Beef","Pastoral","Scavenging_Other",2005,0,"12BeefPastoralScavenging_Other2005"
13,"Beef","Pastoral","Scavenging_Other",2005,0.000494469746258946,"13BeefPastoralScavenging_Other2005"
14,"Beef","Pastoral","Scavenging_Other",2005,0.59122518,"14BeefPastoralScavenging_Other2005"
1,"Dairy","Pastoral","Scavenging_Other",2005,0,"1DairyPastoralScavenging_Other2005"
2,"Dairy","Pastoral","Scavenging_Other",2005,0,"2DairyPastoralScavenging_Other2005"
3,"Dairy","Pastoral","Scavenging_Other",2005,0.00741248339400406,"3DairyPastoralScavenging_Other2005"
4,"Dairy","Pastoral","Scavenging_Other",2005,0,"4DairyPastoralScavenging_Other2005"
5,"Dairy","Pastoral","Scavenging_Other",2005,0,"5DairyPastoralScavenging_Other2005"
6,"Dairy","Pastoral","Scavenging_Other",2005,0.186789453302484,"6DairyPastoralScavenging_Other2005"
7,"Dairy","Pastoral","Scavenging_Other",2005,0.336489232,"7DairyPastoralScavenging_Other2005"
8,"Dairy","Pastoral","Scavenging_Other",2005,0.0302772546800001,"8DairyPastoralScavenging_Other2005"
9,"Dairy","Pastoral","Scavenging_Other",2005,0.596945952040056,"9DairyPastoralScavenging_Other2005"
10,"Dairy","Pastoral","Scavenging_Other",2005,0.716310915974086,"10DairyPastoralScavenging_Other2005"
11,"Dairy","Pastoral","Scavenging_Other",2005,0.151426336800000,"11DairyPastoralScavenging_Other2005"
12,"Dairy","Pastoral","Scavenging_Other",2005,0,"12DairyPastoralScavenging_Other2005"
13,"Dairy","Pastoral","Scavenging_Other",2005,0.005769498,"13DairyPastoralScavenging_Other2005"
14,"Dairy","Pastoral","Scavenging_Other",2005,1.95868238491049,"14DairyPastoralScavenging_Other2005"
1,"SheepGoat","Pastoral","Scavenging_Other",2005,0,"1SheepGoatPastoralScavenging_Other2005"
2,"SheepGoat","Pastoral","Scavenging_Other",2005,0,"2SheepGoatPastoralScavenging_Other2005"
3,"SheepGoat","Pastoral","Scavenging_Other",2005,0.00192668229908973,"3SheepGoatPastoralScavenging_Other2005"
4,"SheepGoat","Pastoral","Scavenging_Other",2005,0,"4SheepGoatPastoralScavenging_Other2005"
5,"SheepGoat","Pastoral","Scavenging_Other",2005,0.08822253,"5SheepGoatPastoralScavenging_Other2005"
6,"SheepGoat","Pastoral","Scavenging_Other",2005,0.00186992007374185,"6SheepGoatPastoralScavenging_Other2005"
7,"SheepGoat","Pastoral","Scavenging_Other",2005,0.1312310488,"7SheepGoatPastoralScavenging_Other2005"
8,"SheepGoat","Pastoral","Scavenging_Other",2005,0.0051062359930134,"8SheepGoatPastoralScavenging_Other2005"
9,"SheepGoat","Pastoral","Scavenging_Other",2005,0.0880832162552913,"9SheepGoatPastoralScavenging_Other2005"
10,"SheepGoat","Pastoral","Scavenging_Other",2005,0.01159078446,"10SheepGoatPastoralScavenging_Other2005"
11,"SheepGoat","Pastoral","Scavenging_Other",2005,0.0196857168,"11SheepGoatPastoralScavenging_Other2005"
12,"SheepGoat","Pastoral","Scavenging_Other",2005,0,"12SheepGoatPastoralScavenging_Other2005"
13,"SheepGoat","Pastoral","Scavenging_Other",2005,0.0001024701,"13SheepGoatPastoralScavenging_Other2005"
14,"SheepGoat","Pastoral","Scavenging_Other",2005,0.03541468,"14SheepGoatPastoralScavenging_Other2005"
