# UC Davis transportation database,,,,,,,,,,,,,,
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2020,2035,2050,2065,2080,2095
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
USA,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Midsize Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Midsize Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Midsize Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Large Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Large Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Large Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
USA,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Moped,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Moped,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Van,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Van,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Van,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Van,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Van,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Western Europe,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Africa,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,Operating costs (total non-fuel),2005$/veh/yr,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114
Africa,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,Operating costs (total non-fuel),2005$/veh/yr,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114
China,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,Operating costs (total non-fuel),2005$/veh/yr,310,310,310,310,310,310,310
China,Passenger,LDV_3W,Three-Wheeler,NG,NG,Operating costs (total non-fuel),2005$/veh/yr,310,310,310,310,310,310,310
India,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,Operating costs (total non-fuel),2005$/veh/yr,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114
India,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,Operating costs (total non-fuel),2005$/veh/yr,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,Operating costs (total non-fuel),2005$/veh/yr,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,Operating costs (total non-fuel),2005$/veh/yr,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114,111.8233114
Africa,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.163191397,-0.163191397,-0.163191397,-0.163191397,-0.163191397,-0.163191397,-0.163191397
Africa,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.17609171,-0.17609171,-0.17609171,-0.17609171,-0.17609171,-0.17609171,-0.17609171
Africa,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-19.5800055,-9.790253549,-9.790503408,-9.790752331,-9.791000323,-9.791247386
Africa,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-7.80257065,-7.813026056,-7.823442323,-7.833819598,-7.844158025,-7.854457752,-7.864718922
Africa,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-8.182120042,-8.183034458,-8.183945451,-8.184853034,-8.18575722,-8.18665802,-8.187555449
Africa,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-6.0631678,-6.071210188,-6.07922247,-6.087204757,-6.095157164
Africa,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-6.342557725,-6.343261101,-6.343961845,-6.344659966,-6.345355473
Africa,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Africa,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Africa,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Africa,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Australia_NZ,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.163191397,-0.163191397,-0.163191397,-0.163191397,-0.163191397,-0.163191397,-0.163191397
Australia_NZ,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.292194525,-0.292194525,-0.292194525,-0.292194525,-0.292194525,-0.292194525,-0.292194525
Australia_NZ,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-17.86724537,-17.86768816,-8.934064644,-8.934284383,-8.934503299,-8.934721395
Australia_NZ,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-4.508461636,-4.508495729,-4.508529695,-4.508563533,-4.508597245,-4.50863083,-4.50866429
Australia_NZ,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-3.568995895,-3.569084677,-3.569173126,-3.569261244,-3.569349032,-3.569436492,-3.569523624
Australia_NZ,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-3.494110514,-3.494136738,-3.494162865,-3.494188894,-3.494214825
Australia_NZ,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-2.766109173,-2.766177464,-2.7662455,-2.766313281,-2.766380808
Australia_NZ,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Australia_NZ,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Australia_NZ,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Australia_NZ,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Brazil,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Brazil,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.129003127,-0.129003127,-0.129003127,-0.129003127,-0.129003127,-0.129003127,-0.129003127
Brazil,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-62.35074223,-62.35202929,-31.17665577,-31.17729449,-31.17793082,-31.17856478
Brazil,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-39.32605194,-78.65278388,-78.65346133,-78.65413625,-78.65480864,-78.65547852,-78.65614588
Brazil,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-31.17472516,-62.35074223,-62.35202929,-62.35331154,-62.35458898,-62.35586165,-62.35712955
Brazil,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-60.95643253,-60.95695559,-60.9574767,-60.95799585,-60.95851306
Brazil,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-48.3228227,-48.32381644,-48.32480646,-48.32579278,-48.3267754
Brazil,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Brazil,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Brazil,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Brazil,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Canada,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.630692577,-0.630692577,-0.630692577,-0.630692577,-0.630692577,-0.630692577,-0.630692577
Canada,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.773139362,-0.773139362,-0.773139362,-0.773139362,-0.773139362,-0.773139362,-0.773139362
Canada,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-16.89541382,-16.89569397,-9.670315878,-9.670475024,-9.670633573,-9.670791529
Canada,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-3.867601471,-3.86792558,-3.868248476,-3.868570163,-3.868890646,-3.869209929,-3.869528017
Canada,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-3.130744434,-3.130796543,-3.130848456,-3.130900175,-3.130951701,-3.131003033,-3.131054174
Canada,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-2.997892569,-2.998141877,-2.998390251,-2.998637695,-2.998884213
Canada,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-2.426407554,-2.426447636,-2.426487568,-2.426527351,-2.426566985
Canada,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Canada,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Canada,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Canada,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,0,0,0,0,0
China,Passenger,Bus,Heavy Bus,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.163191397,-0.12667453,-0.12667453,-0.12667453,-0.12667453,-0.12667453,-0.12667453
China,Passenger,Bus,Heavy Bus,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.17609171,-0.136688177,-0.136688177,-0.136688177,-0.136688177,-0.136688177,-0.136688177
China,Passenger,Bus,Light Bus,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.108794265,-0.108794265,-0.108794265,-0.108794265,-0.108794265,-0.108794265,-0.108794265
China,Passenger,Bus,Light Bus,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.117394473,-0.117394473,-0.117394473,-0.117394473,-0.117394473,-0.117394473,-0.117394473
China,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,59.13649068,59.13774374,49.28249342,49.28352983,49.28456237,49.28559103
China,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-16.60255181,-16.6077432,-16.61291516,-16.61806776,-16.62320106,-16.62831516,-16.6334101
China,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-14.22566168,-14.22596425,-14.22626569,-14.226566,-14.22686519,-14.22716325,-14.2274602
China,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-12.87500925,-12.87900251,-12.88298082,-12.88694425,-12.89089283
China,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-11.02535591,-11.02558865,-11.02582052,-11.02605152,-11.02628166
China,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
China,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
China,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,0,0,0,0,0
China,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Eastern Europe,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-1.815072695,-1.815072695,-1.815072695,-1.815072695,-1.815072695,-1.815072695,-1.815072695
Eastern Europe,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-2.066795258,-2.066795258,-2.066795258,-2.066795258,-2.066795258,-2.066795258,-2.066795258
Eastern Europe,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-4.91171685,-4.912289557,-2.45643006,-2.456714273,-2.456997423,-2.457279513
Eastern Europe,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-2.413118577,-2.414651083,-2.416177852,-2.417698906,-2.419214266,-2.420723954,-2.42222799
Eastern Europe,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-4.911141991,-4.91171685,-4.912289557,-4.91286012,-4.913428547,-4.913994846,-4.914559025
Eastern Europe,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-1.872537836,-1.873716652,-1.874891057,-1.876061064,-1.877226692
Eastern Europe,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-3.807024407,-3.807466593,-3.807907124,-3.808346006,-3.808783244
Eastern Europe,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Eastern Europe,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Eastern Europe,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Eastern Europe,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Former Soviet Union,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-1.781342331,-1.781342331,-1.781342331,-1.781342331,-1.781342331,-1.781342331,-1.781342331
Former Soviet Union,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-2.028387014,-2.028387014,-2.028387014,-2.028387014,-2.028387014,-2.028387014,-2.028387014
Former Soviet Union,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-25.88310227,-25.88368589,-18.18821607,-18.1886231,-18.18902861,-18.18943261
Former Soviet Union,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-24.74488244,-24.74997818,-24.75505484,-24.76011249,-24.76515121,-24.77017107,-24.77517214
Former Soviet Union,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-20.63678891,-20.63725599,-20.63772133,-20.63818493,-20.63864679,-20.63910693,-20.63956534
Former Soviet Union,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-19.1851675,-19.18908718,-19.19299219,-19.19688258,-19.20075841
Former Soviet Union,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-15.99423403,-15.99459332,-15.99495126,-15.99530787,-15.99566314
Former Soviet Union,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Former Soviet Union,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Former Soviet Union,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Former Soviet Union,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,0,0,0,0,0
India,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.081595699,-0.081595699,-0.081595699,-0.081595699,-0.081595699,-0.081595699,-0.081595699
India,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.210598826,-0.210598826,-0.210598826,-0.210598826,-0.210598826,-0.210598826,-0.210598826
India,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,-14.89785851,-14.89823424,-10.95036392,-10.95063801,-10.95091108,-10.95118312
India,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-13.74347368,-13.74603392,-13.74858457,-13.75112568,-13.75365727,-13.75617938,-13.75869206
India,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-11.39668661,-11.39697513,-11.39726256,-11.39754892,-11.3978342,-11.39811842,-11.39840158
India,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-10.65515304,-10.6571224,-10.65908438,-10.66103902,-10.66298634
India,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-8.832878485,-8.833100412,-8.833321509,-8.833541777,-8.833761222
India,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
India,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
India,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,0,0,0,0,0
India,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Japan,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-2.447359337,-2.449565749,-2.449565749,-2.449565749,-2.449565749,-2.449565749,-2.449565749
Japan,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-2.723986001,-2.726192413,-2.726192413,-2.726192413,-2.726192413,-2.726192413,-2.726192413
Japan,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,21.51522015,21.51574097,21.51625985,21.51677679,21.51729179,21.51780486
Japan,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-10.78678493,-10.78896458,-10.79113607,-10.79329943,-10.79545469,-10.79760188,-10.79974104
Japan,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-8.983211303,-8.983429586,-8.983647052,-8.983863704,-8.984079545,-8.984294577,-8.984508805
Japan,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-8.363130451,-8.364807056,-8.366477384,-8.36814146,-8.369799306
Japan,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-6.962326465,-6.962494371,-6.962661647,-6.962828297,-6.962994324
Japan,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.699296221,-0.699929469,-0.700560347,-0.701188863,-0.701815026,-0.702438845,-0.703060329
Japan,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-0.346365888,-0.346371599,-0.346377289,-0.346382958,-0.346388606,-0.346394233,-0.346399838
Japan,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-0.579147879,-0.580051705,-0.580952149,-0.581849221,-0.582742935
Japan,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-0.310349303,-0.310356952,-0.310364572,-0.310372163,-0.310379726
Korea,Passenger,Bus,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-0.166186789,-0.166186789,-0.166186789,-0.166186789,-0.166186789,-0.166186789,-0.166186789
Korea,Passenger,Bus,All,NG,Natural Gas,Operating subsidy,2005$/vkt,-0.297557779,-0.297557779,-0.297557779,-0.297557779,-0.297557779,-0.297557779,-0.297557779
Korea,Passenger,HSR,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,11.57757074,11.5777207,11.57787009,11.57801892,11.5781672,11.57831493
Korea,Passenger,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,-7.655569221,-7.657253739,-7.65893195,-7.660603879,-7.662269549,-7.663928984,-7.665582207
Korea,Passenger,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,-6.423844165,-6.423927682,-6.424010886,-6.424093779,-6.424176361,-6.424258635,-6.4243406
Korea,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,-5.935672261,-5.936968006,-5.9382589,-5.939544962,-5.94082621
Korea,Passenger,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,-4.978608437,-4.978672678,-4.97873668,-4.978800442,-4.978863965
Korea,Freight,Rail,All,Liquids,Liquids,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Korea,Freight,Rail,All,Electric,Electricity,Operating subsidy,2005$/vkt,0,0,0,0,0,0,0
Korea,Freight,Rail,All,Tech-Adv-Liquid,Liquids,Operating subsidy,2005$/vkt,,,0,0,0,0,0
Korea,Freight,Rail,All,Tech-Adv-Electric,Electricity,Operating subsidy,2005$/vkt,,,0,0,0,0,0
